product_name,price (TL)
Moliendo Ethiopia Pratik Filtre Kahve 10'lu,279.0
Moliendo Colombia Pratik Filtre Kahve 10'lu,279.0
Tchibo Esperto2 Caffe Tam Otomatik Öğütücülü Kahve Makinesi Granit Siyah,15799.0
Eduscho Crema Gold Çekirdek Kahve 500 g,769.9
Starbucks Holiday Blend Öğütülmüş Kahve 190 g,624.95
Nespresso F121 Lattissima One Beyaz,15999.0
Arnica Aroma IH32130 Filtre Kahve Makinesi,2199.0
Dr.Oetker Milkshake Çilekli 22 g,11.75
Starbucks Cappuccıno 14 G,29.95
Starbucks Espresso Roast Kapsül Kahve 57 g,330.5
King K601 Mojjo Türk Kahve Makinesi,1999.0
Selamlıque Damla Sakızlı 125 Gr,295.0
Selamlıque Geleneksel 125 Gr,190.0
Selamlıque Çikolatalı 125 Gr,227.5
Selamlıque Kafeinsiz 125 Gr,295.0
Philips EP2231/40 Espresso Makinesi,25998.0
Dripesso Dark Roast Pratik Filtre Kahve 5'li,79.9
Cezbeli Türk Kahvesi 100 Gr,70.5
Moliendo Brazil Filtre Kahve 70 g,64.9
Arzum Ok0010-K Okka Minio Pro Türk Kahvesi Makinesi,4599.0
King K 442 Çelik Elektrikli Cezve,899.0
Starbucks House Blend Kapsül Kahve 57 g,330.5
Arzum Ok0013 Okka Minio Jet Türk Kahvesi Makinesi,1015.9
Tchibo Privat Kaffee Latin Grande Çekirdek Kahve 500 Gr,861.75
Tchibo Barista Espresso Çekirdek Kahve 1000 Gr,1999.0
Juan Valdez Volcan Arabica Öğütülmüş Kahve 250 g,625.0
Juan Valdez Tolima Arabica Cekirdek Kahve 454 g,1135.0
Juan Valdez Sierra Nevada Arabica Çekirdek Kahve 454 g,1135.0
Mulier French Press 850 ml,106.65
Starbucks Doubleshot Espresso + Milk Kutu 200 ml,119.5
Arzum Ok0012 Okka Rich Spin M Türk Kahve Makinesi Bakır,4398.0
Arzum Ok0012 Okka Rich Spin M Türk Kahvesi Makinesi Krom,3799.0
Fantom Ks 1000 Türk Kahvesi Makinesi,1999.0
Fantom Ks 1450 Maxpresso,7398.0
Electrolux Explore 6 E6EC1-6ST Espresso Makinesi,9999.0
Sunny SNCZV012 Çelik Elektrikli Cezve,718.0
Sinbo Scm-2970 Inox Elektrikli Cezve,699.0
İlly Espresso Öğütülmüş Kahve 125 g,344.9
Arzum Ok004-N Okka Minio Kahve Makinesi Nar,1299.0
Arzum Ok004-Md Okka Minio Türk Kahve Makinesi Mürdüm,691.4
Arzum Ar3046 Brewtime Filtre Kahve Makinesi,1270.15
Diemme Chiapas Single Origin Öğütülmüş Filtre Kahve 200 g,365.5
Tchibo Cafissimo Pure Plus Siyah Kapsül Kahve Makinesi,8499.0
Tchibo Cafissimo Pure Plus Beyaz Kapsül Kahve Makinesi,8499.0
Tchibo Cafissimo Pure Plus Kırmızı Kapsül Kahve Makinesi,8499.0
Sunny SNC5CZV11 Elektrikli Kahve Cezvesi,698.0
Arzum OK0018 Okka Rich Spin M Türk Kahve Makinesi Krom,5799.0
Tefal Köpüklüm Compact Beyaz,3198.0
Arzum OK0020 Okka Rich Spin Pro Türk Kahvesi Makinesi Krom,5299.0
Illy Kafeinsiz Öğütülmüş Kahve 125 Gr,344.9
Tchibo Esperto Pro Tam Otomatik Kahve Makinesi,14999.0
Arzum OK0020 Okka Rich Spin Pro Türk Kahvesi Makinesi Bakır,7999.0
Arzum Brew’N Take Filtre Kahve Makinesi,671.05
Sinbo Scm-2928 Cezve,299.0
Goldmaster Gm-7360s Ziyade Elektrikli Cezve,799.0
Kimbo Classico Filtre Kahve 250 g,315.9
The Whırl Lungo Medium Kapsül 55 g,349.95
Tchibo Filtre Kahve Makinesi Let's Brew Siyah,4499.0
Tchibo Filtre Kahve Makinesi Let's Brew Beyaz,3699.0
Nescafe Gold Roastery Dark Roast Hazır Kahve 95 g,338.5
Fakir Kaave Plus Silver Türk Kahve Makinesi,2798.0
Delonghi Autentica ETAM29.660.SB Tam Otomatik Espresso Kahve Makinesi,34999.0
Delonghi Rivelia EXAM440.55.W Tam Otomatik Espresso Kahve Makinesi,38999.0
Delonghi Magnifica Evo ECAM290.21.B Tam Otomatik Espresso Kahve Makinesi,21999.0
Kimbo Çekirdek Kahve %100 Arabica 250 g,528.5
Kimbo Espresso Napoli Filtre Kahve 250 g,521.9
Fantom KS7200 Kahve Saati Elektrikli Cezve,598.0
Arzum OK004-T Okka Minio Türk Kahvesi Makinesi,2999.0
Kimbo Nesp. Lungo Kapsül Kahve 10'lu,322.9
Kimbo Gold Arabica Filtre Kahve 250g,605.5
Sinbo SCM-2980 Kahve Öğütücü,999.0
Sinbo Scm-2953 Filtre Kahve Makinesi,1298.0
Jacobs Crema Çekirdek Kahve 500 g,799.0
Juan Valdez Volcan Çekirdek Kahve 454 g,1135.0
Juan Valdez Freeze Dried Granül Kahve 95 g,548.0
Dr. Oetker Yüksek Proteinli Milkshake Orman Meyveli 11 G,18.9
Nescafe Gold Vanilya Aromalı Granül Kahve 95 g,459.95
Sarex SR3150 Coffy Türk Kahvesi Makinesi  Kırmızı,1599.0
Sinbo Scm-2960 Inox Elektrikli Cezve,385.4
Tefal Turkish Coffee Click,699.0
Sinbo Scm-2962 Elektrikli Cezve,192.2
Arzum AR3135 Kuppa Filtre Kahve Makinesi,2999.0
Arzum OK0024 Okka Minio Milko Türk Kahve Makinesi Krom,3599.0
Arzum OK0024 Okka Minio Milko Türk Kahve Makinesi,3599.0
Goldmaster BY-5718 Gold Royal Home Set,16999.0
Tchibo Cafissimo Easy Kahve Makinası Siyah,7398.0
Tchibo Cafissimo Easy Kahve Makinası Kırmızı,7598.0
Arnica Köpüklü Otomatik Türk Kahvesi Makinesi Siyah,1999.0
Sunny Fal Türk Kahve Makinesi Siyah,1199.0
Tchibo Elektrikli Süt Köpürtücü,2399.0
Eduscho Intense Çözünebilir Kahve 100g,329.9
Obsesso Shot Konsantre Kahve Cold Brew 310 ml,100.0
Sinbo Scm-2967 Elektrikli Cezve,949.0
Sinbo Scm-2934 Kahve Öğütücü,899.0
Sinbo SCM-2957 Elektrikli Cezve,999.0
Yorktown Madıson Ethopıa Djımmah 250 Gr,417.9
Yorktown El Barrıo Colombıa Excelso 250 Gr,417.9
Yorktown Hamptons Filtre Latın Amr Blend,417.9
Yorktown Hamptons Çekirdek Latın A Blend,417.9
Yorktown Rockaway Brazıl Santos Fıne Cup,417.9
Yorktown Chelsea Guatemala Huetenango,417.9
Simfer SK-5701 Türk Kahve Makinesi,1599.0
Dr.Oetker Milkshake Caramel Macchiato 18 g,9.5
Korkmaz A863-01 Türk Kahve Makinesi,2598.0
Arnica Aroma Mini Filtre Kahve Makinesi,1399.0
"Coca-Cola 1,5 L Pet",63.5
"Coca-Cola Zero Sugar  1,5 L Pet",63.5
Coca-Cola 6X250 ml Şişe,280.0
Coca-Cola Zero Sugar 6X250 ml Şişe,280.0
Edelmeister Alkolsüz Malt İçecek 500 ml,69.9
Coca-Coca 1 L Pet,60.0
Coca-Cola Zero Sugar 6X250 ml Kutu,245.0
"Pepsi Kola Pet 1,5 L",63.0
Coca-Cola Zero Sugar 250 ml Kutu,44.0
"Coca-Cola Zero Sugar 2,5 L Pet",84.0
"Coca-Cola 2,5 L Pet",90.0
"Pepsi Kola Pet 2,5 L",85.0
"Fanta Portakal 1,5 Lt",63.0
Coca-Cola Zero Sugar 1 L Pet,60.0
Pepsi Zero Sugar 4X1Lt,170.0
Pepsi Kola Pet 4x1 L,170.0
Edelmeister Radler Alkolsüz Malt İçecek 500 ml,69.9
"Sprite Limon Aromalı Gazoz Pet 1,5 L",63.5
"Pepsi Zero Sugar 1,5 Lt",63.0
Pepsi Zero Sugar 1 Lt,60.0
"Fanta Portakal Aromalı Gazoz Pet 2,5 L",80.0
Coca-Cola 4X1 L Pet,236.5
"Uludağ Efsane Gazoz 1,5 Lt",64.5
Pepsi 330 Ml,45.0
Fanta Portakal Aromalı Gazoz Pet 1 Litre,54.0
Pepsi Zero Sugar 33 Cl,45.0
Burn Orijinal Enerji İçeceği 250 ml,45.0
"Coca-Cola Light 1,5 L Pet",63.5
Fanta Portakal Aromalı Gazoz 6x250 ml Kutu,165.0
Uludağ Efsane Gazoz 1 Litre,49.9
Beta Yüksek Tepeler Türk Çayı 1000 Gr,209.9
Doğuş Earl Grey Demlik Poşet 100'lü,148.95
Lipton Doğu Karadeniz Dökme Siyah Çay 1000 Gr,249.9
Lipton Ice Tea Şeftali Kutu 6x330 ml,250.0
Çaykur Kamelya Çayı 1000 Gr,279.95
"Lipton Ice Tea Şeftali Pet 1,5 L",63.0
Lipton Ice Tea Şeftali Şekersiz Kutu 6x330 ml,250.0
Çaykur Tiryaki Çayı 1000 Gr,295.95
Carrefour Bergamot Aromalı Çay 500 g,95.0
"Lipton Ice Tea Limon Pet 1,5 L",63.0
Çaykur Tomurcuk Çay 125 Gr Teneke,77.9
Çaykur Rize Turist Çay 1000 Gr,299.95
Lipton Ice Tea Şeftali Şekersiz Pet 1 L,60.0
Lipton Earl Grey Demlik Süzen Poşet Bergamot Aramolı Siyah Çay 100'lü,223.95
"Lipton Ice Tea Mango Pet 1,5 L",63.0
Carrefour Rize Çay 1000 g,174.0
Fuse Tea Soğuk Çay Mango Ananas Aromalı İçecek Pet 1 Litre,60.0
Lipton Yellow Label Demlik Poşet Siyah Çay 100'lü,223.95
Doğuş Black Label Demlik Poşet 100'lü 326 g,148.95
Çaykur Tiryaki Çayı 500 Gr,149.95
Lipton Ice Tea Şeftali Kutu 330 ml,45.0
Doğadan Yeşil Çay 20'li,69.95
Çaykur Burcum Yeşil Teneke Çay 100 Gr,94.5
Doğadan İyi Uykular Çayı 18'li,99.5
Çaykur Demlik Poşet 200 Gr,111.5
Doğadan Papatya Çayı 20'li,69.95
Doğadan Kiraz Saplı Form 20'li,69.95
Lipton Ice Tea Limon Pet 1 L,60.0
Fuse Tea Soğuk Çay Şeftali Aromalı İçecek Pet 1 Litre,60.0
Lipton Doğu Karadeniz Çayı Demlik Poşet 100'lü,135.0
Exotic Portakal Suyu 750 ml,99.95
Carrefour Tam Yağlı Ayran 200 Ml,9.5
Carrefour Tam Yağlı Ayran 1500 Ml,54.9
Eker Ayran 1500 Ml,79.95
Eker Kefir Şeftali - Kayısı 200 Ml,29.95
Cappy Ramazan Şerbeti 1 Litre,54.9
Uludağ Limonata 1 Litre Pet,52.5
Doğanay Şalgam Suyu Acılı 1000 ml,54.0
Exotic Portakal Nar Suyu 750 ml,109.95
Dimes Şeftali Nektarı 200 ml Tetra Paket,17.5
Sütaş Ayran 1 lt,56.95
İçim Probiyotik İçecek Sade 250 ml,53.95
Doğanay Limonata Şekersiz  1L,42.5
Eker Ayran 1 Litre,62.9
Eker Orman Meyveli Kefir 200 Ml,29.95
Dimes Active Vişne İçeceği 1 Litre Tetra Paket,60.0
Cappy Pulpy Portakallı Meyve Suyu Pet 1 Litre,67.5
Sek Ekşi Maya Ayran 1 L,89.95
Uludağ Ramazan Şerbeti 1 Litre,59.5
Dimes Karışık Meyveli 200 ml Tetra Paket,17.5
Cappy Limonata Pet 1 Litre,44.0
Doğanay Şalgam Suyu Acısız 1000 ml,54.0
Eker Ananaslı Kefir 200 Ml,29.95
Exotic Portakal Havuç Suyu 750 ml,104.95
Eker Kefir Çilekli 200 Ml,29.95
Altınkılıç Kefir Sade 1000 Ml,108.9
Cappy Şeftali 200 ml,17.5
Altınkılıç Kefirix Çilek 250 Ml,51.45
İçim Ayran 2 L,102.95
Saol Vitamin Water Men Power 500 ml,54.9
Saol Vitamin Water C+Mix,54.9
Powerade Ice Blast Karışık Meyve Aromalı Spor İçeceği Pet 500 ml,63.5
Saol Vitamin Water Antioxidant,54.9
Powerade Limon Ve Misket Limonu Aromalı Düşük Kalori Spor İçeceği Pet 500 ml,63.5
Saol Multi Vitamin Water 500 ml,54.9
"Carrefour Discount Su 1,5 Lt",9.9
Carrefour Discount Su 5 Lt,29.9
"Carrefour Discount Su 0,5 Lt",4.9
Carrefour Discount Su 1 Litre,9.75
"Carrefour Discount Su 0,33 Lt",4.75
"Erikli Su 12x0,5 Lt",185.0
"Erikli Su 6X1,5 Litre",119.0
Erikli Su Özel Ambalaj 5 Lt 2'li Paket,118.0
Erikli Su 5 Lt,60.0
Erikli Su 6X1 Lt,155.0
"Mila Su 1,5 Lt",19.5
Hayat Su 5 Lt,54.5
Damla Su Aç-İç Paketi 12 X 500 ml,94.25
"Mila Su 0,5 Lt",10.5
"Nestle Pure Life Su 6x1,5 Lt",160.0
"Mila Su 0,33 Lt",7.9
Mila Su 1 Litre,18.5
Nestle Pure Life Su 6x1 Lt,99.0
Erikli Su 1.5 Lt,32.5
Damla Su Doğal Kaynak Suyu Pet 5 L,65.0
Erikli Premium Pet Su 330 ml,18.5
Erikli Su 1 Litre,30.95
Uludağ Premium Su 400 ml Pet,20.5
Pınar Su 1 L,30.5
Hayat Su 0.5 Lt,15.45
Uludağ Premium Su Cam Şişe 750 ml,63.9
Erikli Su 330 ml Cam,46.5
Uludağ Premium Kaynak Suyu 1 Litre Pet,35.5
"Sırmakeş Doğal Kaynak Suyu 0,5 Lt",10.25
Hayat Su Spor Kapak 75 Cl,30.0
"Hayat Su 1,5 Lt",27.9
Hayat Su 1 Litre,24.5
Hayat Su 0.5 Lt,15.45
Nestle Pure Life Su 5 Lt,59.0
"Pınar Su 6x1,5 L",156.95
"Erikli Su 0,5 Lt",17.95
"Damla Su 6X1,5 L",165.0
"Sırmakeş Doğal Kaynak Suyu 1,5 Lt",19.45
Pınar Su 500 ml,16.9
Pınar Su 1500 ml,31.5
Nestle Pure Life 1 Lt,28.5
Erikli Su 330 ml,13.95
Damla Su Doğal Kaynak Suyu Pet 1 Litre,29.5
Damla Su Doğal Kaynak Suyu Cam 330 ml,40.0
"Damla Su Doğal Kaynak Suyu Pet 1,5 L",34.0
Damla Su Doğal Kaynak Suyu Pet 500 ml,18.5
Hayat Ulw Cam Su 0.33 ml,34.9
Nestle Pure Life Su 0.5 Lt,15.95
Nestle Pure Life Su 1.5 Lt,31.5
Damla Su Doğal Kaynak Suyu Cam 750 ml,75.0
Saol Vitamin Water Women Fit,54.9
Erikli Su 750 ml Cam,85.5
Oddly Pineapple Shine Ananas Mango Kutu 250 Ml,39.9
Erikli Premium Pet Su 750 ml,34.0
Uludağ Premium Kaynak Suyu Cam Şişe 330 ml,35.5
Hayat Su Maskot 330 ml,15.65
Pınar Sporcu Su 750 ml,28.5
Hayat Looney Tunes Maskot Su 330 ml,15.65
San Benedetto Doğal Mineralli Su 250 Ml,55.9
San Benedetto Doğal Mineralli Su 750 Ml,111.9
Avoya Doğal Maden Suyu 6X200 ml,57.5
Sarıkız Doğal Maden Suyu 6 X 250 ml,67.0
Kızılay Doğal Maden Suyu Erzincan/Afyon 6x200 ml,51.0
Akmina Maden Suyu 1 Litre Pet,33.75
Sırma Doğal Maden Suyu 6x200 ml,65.0
Uludağ Doğal Maden Suyu 6x200 ml,65.5
Sırma C Vitaminli Limon 6X200 Ml,72.0
Sırma C Vitaminli Mandalina 6X200 Ml,72.0
Damla Minera Minarelli Su Cam 6x200 ml,63.9
Beyoğlu Zencefilli Gazlı İçecek 250 ml,29.95
Uludağ Maden Suyu 6x250 ml,85.5
Sırma Karadut Ve Frenk Üzümü Aromalı Doğal Maden Suyu 6x200 Ml,72.0
Uludağ Premium Doğal Zengin Maden Suyu 250 ml,42.0
Avoya Meyveli Limon&Limon Çiçeği Maden Suyu 6X200 ml,75.95
Avoya Meyveli Çilek&Gül Maden Suyu 6X200 ml,75.95
Beyoğlu Klasik Karışık Meyve Aromalı Gazlı İçecek 250 ml Şişe,24.95
Sırma C Vitaminli Mandalina Aromalı Doğal Maden Suyu 1 Lt,39.9
Carrefour Elma Aromalı Doğal Mineralli Gazlı İçecek  6X200 ml,55.5
Sırma Karadut Frenk Üzümü Aromalı Doğal Maden Suyu 1 Lt,39.9
Avoya Meyveli Elma&Adaçayı Maden Suyu 6X200 ml,75.95
Carrefour Karpuz Çilek Aromalı Doğal Mineralli Gazlı İçecek 6X200 ml,55.5
Avoya Blend Yasemin Çiçeği Limon Vişne Meyveli Maden Suyu 250 ml,29.95
Sırma Sparkling Ice Tea Şeftali Lezzeti 1 L,39.9
Sırma Churchill 250 ml,27.5
Carrefour Limon Aromalı Doğal Mineralli Gazlı İçecek 6X200 ml,55.5
Kızılay Mandalina Aromalı 6x200 ml,72.0
Akmina Doğal Maden Suyu Pet 250 ml,11.9
Kızılay Limon Aromalı 6x200 ml,72.0
Sarıkız Doğal Maden Suyu 20x250 ml,221.0
Sarıkız C Vitaminli 6x200 ml,90.0
Uludağ Frutti Limon 6x200 ml,104.95
Sırma C Vitaminli Elma 6X200 Ml,72.0
Sarıkız Ekstra Elma 6x200 ml,90.0
Uludağ Frutti Extra Orman Meyveli 1 L,52.5
Uludağ Frutti Extra Yeşil Limonlu Meyveli 1 L,52.5
Avoya Blend Hibiskus Meyveli Maden Suyu 250 ml,29.95
Beyoğlu Reyhan ve Gül Aromalı Gazlı İçecek 6X250 ml,219.9
Damla Minera Elmalı Maden Suyu Cam 6x200 ml,82.5
Sırma Doğal Maden Suyu 1 Litre,37.5
San Pellegrino Maden Suyu 750 ml,184.0
Sırma Sparkling Ice Tea Limon Lezzeti 1 L,39.9
Perrier Doğal Mineralli Su 200 ml,89.5
San Pellegrino Aranciata Rossa (Kan Portakalı) 200 ml,124.0
San Pellegrino Aranciata Portakal 200 ml,124.0
San Pellegrino Limonata 200 ml,124.0
Sırma C Vitaminli Limon Aromalı Doğal Maden Suyu 1 Lt,39.9
Sarıkız Ekstra Mandalina 6x200 ml,90.0
Uludağ Frutti Elma 6x200 ml,104.95
Uludağ Frutti Karpuz-Çilek 6x200 ml,104.95
Uludağ Frutti Cmax Limon 6x200 ml,121.0
Uludağ Frutti Extra Mandalinalı 1 L,52.5
Damla Minera Mineralli Su Cam Premium Şişe 330 ml,42.5
Avoya Blend Greyfurt&Portakal Meyveli Maden Suyu 250 ml,29.95
Uludağ Premium Doğal Zengin Maden Suyu 750 ml,104.0
Sırma Karma Misket Limonlu 250 ml,29.5
Sırma Karma Mango 250 ml,29.5
Sırma Karma Karadut 250 ml,29.5
Beyoğlu Turuncu Portakallı Limonlu Gazlı İçecek 6X250 ml,219.9
Pınar Frii Mandalinalı Gazlı İçecek 250 Ml,32.95
Frutti Extra Yeşil Limon 250 ml,34.75
Frutti Extra Kavun 250 ml,34.75
Damla Minera Mango Ananas 6x200 ml,82.5
Uludağ Frutti Nar 6x200 ml,121.0
Damla Minera Limon 6x200 ml,86.9
Frutti Extra Orman Meyve 250 ml,34.75
Sırma Sparkling Ice Tea Şeftali Lezzeti 250 ml,29.9
San Pellegrino Spark Natural 250 ml,100.0
Uludağ Meyvelim Ananas 1 L,52.5
Uludağ Frutti Extra Mandalina 250 ml,34.75
Damla Minera Karpuz-Çilek 6x200 ml,86.9
Beyoğlu Limonlu Naneli Doğal Mineralli Gazlı İçecek 6X250 ml,219.9
Splenda Stevia Tatlandırıcı 80 Tablet,185.0
Splenda Tatlandırıcı 300 Tablet,365.0
Takita Çilek Aromalı Şeker 12 g,131.0
Splenda Stevia Granül Tatlandırıcı 240 g,315.0
Takita Limon Aromalı Şeker 12 g,131.0
Takita Formtat 60 Toz Tatlandırıcı 500 g,509.0
C&H Orman Meyve Aromalı Şekerleme 175 g,288.0
Takita Ice-Mınt Aromalı Şeker 12 g,131.0
Cavendish&Harvey Karışık Meyve Şekersiz 175 Gr,277.0
Cavendish&Harvey Tropik Meyve Şekersiz 175 Gr,277.0
Gullon Şekersiz Damla Çikolatalı 125 Gr,184.5
Gullon Şekersiz Kakao Kremalı Gofret 210 G,220.9
Gullon Şekersiz Yoğurt Aromalı Dolgulu Bisküvi 220 g,168.5
Gullon Şekersiz Degestive Bisküvi 245 g,182.5
Gullon Şekersiz Vanilyalı Gofret 180 g,220.9
Carrefour Çilek Reçeli Şeker İlavesiz 280 g,87.5
Doğal Sofra Sıvı Stevia Tatlandırıcı 180 ml,57.25
Splenda Granül Tatlandırıcı 75 Gr,180.0
Weefood Glutensiz Karabuğday Patlağı 100 g,65.0
Barilla Glutensiz Penne Rigate (Kalem) Makarna 400 g,191.5
Fellas Glutensiz Yulaf Ezmesi 300 Gr,119.95
Sinangil Gluten Yok Hindistan Cevizi Kurabiye 120 G,134.9
Dr. Oetker Glutensiz Kakao 70 G,82.4
Eti Pronot 85 Gr (Glütensiz Bisküvi),65.0
Dr. Oetker Glutensiz Kakaolu Puding 147 G,43.6
Eti Glutensiz Pronot Kakaolu 85 Gr,65.0
Wefood Glutensiz İnce Öğütülmüş Yulaf Ezmesi 300 g,115.5
Arbella Plus Glutensiz Burgu  400 Gr,104.9
Cıvıta Glutensiz Teddy Makarna 450 g,143.9
Wefood Glutensiz Grissini Çörek Otu Chia'lı 40 g,65.0
Wefood Glutensiz Grissini Pancarlı 40 g,65.0
Nustil Glutensiz Yulaf Unu 300 Gr,65.94
Wefood Glutensiz Grissini Sade 40 g,65.0
Weefood Glutensiz Pirinç Patlağı 100 g,65.0
Wefood Glutensiz Tam Yulaf Unu 300 g,195.0
Schar Pan Blanco Glutensiz Dilimli Ekmek 250 g,157.9
Leila Badem Kurabiyesi Elma&Tarçınlı 40 g,69.9
Leila Badem Kurabiyesi Kakaolu 40 g,69.9
Naturiga Hazır Kahvaltı Karışımı Kakao 250 g,246.5
Wefood Glutensiz Granola Kakao Fındıklı 250 g,240.0
Dr. Oetker Glutensiz Sade Un Karışımı 250 G,45.2
Dr.Oetker Glutensiz Krem Şanti 72 g,40.4
Sinangil Karabuğdaylı Glutensiz Un 500 Gr,127.9
Dr. Oetker Glutensiz Pirinç Unu 175 Gr,41.6
Nustil Glutensiz Kinoa Cipsi 35 g,47.94
Wasa Glutensiz Gevrek Ekmek (Crispbread Gluten Free) 240 G.,312.5
Balanu Proteinli Badem Kurabiyesi Kakaolu 240 g,279.9
Gullon Şekersiz Lifli Bisküvi 170 G,161.9
Mayalı Hane Glutensiz Fındıklı Kurabiye 150 g,153.0
Mayalı Hane Glutensiz Kakaolu Kurabiye 150 g,153.0
Mayalı Hane Glutensiz Zeytinli Çörek Otlu Kraker 150 g,153.0
Mayalı Hane Glutensiz Pane Harcı 300 g,233.0
Mayalı Hane Glutensiz Boru Makarna 250 g,173.0
Schar Spagetti Gluteniz 250 G,172.9
Wefood Fesleğenli Kraker 40 g,68.5
Wefood Tahinli Kraker 40 g,68.5
Schar Glutensiz Kek Unu 1 Kg,294.5
Fropie Proteinli Ve Fındık Ezmeli Hurma Topu 80 G,139.9
Fropie Probiyotikli Kaju Ezmesi Ve Hurma Topu 80 G,109.9
Fropie Probiyotikli Ve Yerfıstığı Ezmesi Hurma Topu 80 G,109.9
Mayalı Hane Glutensiz Bol Tahıllı Galeta 150 g,153.0
Mayalı Hane Glutensiz Domatesli Kekikli Kraker 150 g,153.0
Mayalı Hane Glutensiz Kurabiye 150 g,153.0
Mayalı Hane Glutensiz Galeta Unu 300 g,198.0
Chefline Glutensiz Soya Sosu 150 ml,65.9
Rummo Glutensiz Spaghetti 400 g,314.5
Schar Pane Casereccio Glutensiz Ev Ekmeği 240 G,405.9
Eti Pronot Mahlepli ve Çörek Otlu 80 g,65.0
Eti Pronot Bitter Çikolata Parçalı 85 g,65.0
Fropie Yer Fıstığı Ezmesi Probiyotikli Crunchy 315 g,349.9
Schar Glutensiz Çikolatalı Bisküvi 100 Gr,218.9
Wefood Glütensiz Yulaf Ezmesi 300 Gr,115.5
Rice Up Brown Rice Bar Dark 18 g,35.0
Arbella Plus Glutensiz Arpa  400 Gr,104.9
Rice Up Brown Rice Bar Milk 18 g,35.0
Fropie Yer Fısıtklı&Çikolatalı Probiyotik Granola 200 g,189.9
Fropie Bademli&Vanilya Probiyotik Granola 200 g,189.9
Fropie Brezilya Cevzili &Türk Kahveli Probiyotik Granola  200 g,239.9
Schar Rustico Lifli Ekmek 225 Gr,189.9
Balanu Protein Bar Vişne&Kakaolu 55  g,69.9
Balanu Proteinli Badem Kurabiyesi Kakaolu 60 g,79.9
Le Badem Kurabiyesi Elma Tarçınlı 160 g,249.9
Leila Badem Kurabiyesi Damla Çikolata&Hindistan Cevizi 160 g,249.9
Balanu Düşük Şekerli Badem Kurabiyesi Tarçın 50 g,69.9
Leila Badem Kurabiyesi Elma&Tarçınlı 90 g,149.9
Leila Badem Kurabiyesi Kakaolu 90 g,149.9
Balanu Protein Bar Kayısı&Bademli 55  g,69.9
Balanu Protein Kolajen Bar Narlı&Bademli 55 g,69.9
Cıvıta Glutensiz Fusıllı Makarna 450 g,143.9
Cıvıta Glutensiz Spghettı Makarna 450 g,143.9
Dr.Oetker Glutensiz Çikolatalı Sos 123 g,56.4
Naturiga  Glutensiz Tohum Kraker 40 g,58.65
Naturiga  Glutensiz  granola Zerdeçallı 25,212.5
Wefood Glutensiz Granola Kuru İncir Cevizli 60 g,65.0
Wefood Glutensiz Granola Bites Kakao Fındıklı 60 g,65.0
Wefood Glutensiz Granola Bites Kırmızı Meyve Bademli 60 g,65.0
Wefood Glutensiz Granola Kuru İncir Cevizli 250 g,240.0
The Lifeco Kırmızı Pancar Çorbası 23 G,179.9
The Lifeco Detox Çorbası 21 G,179.9
Schar Farina Glutensiz Un 1 Kg,211.5
Vicenzovo Glutensiz Kedi Dili Bisküvi 125 g,284.95
Schar Lavash 160 g,187.5
Schar Glutensiz Patates Cipsi Paprika 170 g,389.9
Richland Tahin Pekmezli Glutensiz Granola 200 g,139.5
Richland Chai Fındıklı Glutensiz Granola 200 g,139.5
Wefood Çok Tahıllı Patlak 100 Gr,65.0
Aly Nachos Glutensiz Mısır Cipsi 225 g,146.9
Schar Twin Bar Gluten Çiftli Çikolatalı Bar 65 Gr,331.9
Glutensiz Ada Damalı Kurabiye 81 G,183.9
Glutensiz Ada Susamlı Çubuk Kraker 105 Gr,204.9
Glutensiz Ada Kahveli Kurabiye 108 G,183.9
Barilla Glutensiz Burgu (Fusilli) Makarna 400 g,191.5
Nustil Glutensiz Karabuğday Patlağı 85 g,47.92
Barilla Glutensiz Spagetti (Spaghetti) Makarna 400 g,191.5
Naturiga Limonlu&Chialı Hindistan Cevizli Kurabiye 40 g,95.0
Reis  Glutensiz Kırmızı Mercimek Unu 500 g,181.9
Reis Glutensiz Nohut Unu 500 g,141.95
Reis Glutensiz  Çiğ Karabuğday Unu 500 g,124.9
Naturiga Karadut&Chialı Hindistan Cevizli Kurabiye 40 g,95.0
Dr. Oetker Glutensiz Mısır Nişastası 150 G,21.8
Wefood Glutensiz Badem Unu 250 Gr,440.0
Eti Pronot Glutensiz Kek 144 G,90.0
Pronot Glutensiz Bebe Bisküvisi 180 g,134.0
Schar Ekmek Unu 1 Kg,271.9
Fropie Karışık Kuruyemiş Probiyotik Mix 75 g,109.9
Aly Nachos Cips Glutensiz 425 Gr,213.9
Moms Cookie Brownie  50 g,69.9
Moms Glutensiz Yaban Mersini Granola Bıtes 40 g,69.9
Moms Glutensiz Müsli 300 g,289.9
Aly Peynirli Nachos Cips Glutensiz 225 g,149.9
Arbella Plus Glutensiz Spaghetti 400 g,104.9
Fropie Probiyotik Badem&Kakao Meyve Bar  35 g,69.9
Fropie Probiyotik Kaju&Chia Meyve Barı 35 g,69.9
Fropie Probiyotik Fındık&Kakao Meyve Bar 35g,69.9
Fropie Probiyotik Yer Fıstık&Kakao Mey Bar 35g,69.9
Moms Glutensiz Yulaf Ezmesı 300 g,119.9
Moms Glutensiz Elmalı Tarçınlı Granola 300 g,289.9
Sade Gurme Kakaolu Tahıl Gevreği 500 g,138.0
Guru Glutensiz Üzümlü Biscotti 80 g,147.92
