isim,fiyat
Ciğer Şiş Dürüm,450
Adana/Urfa Dürüm,420
Kuşbaşı Dürüm,460
Lahmacun (Adet),190
Künefe (Porsiyon),360
Dondurmalı İrmik Helvası,290
Ayran (Açık/Kapalı),70
Şalgam Suyu,75
Taze kuzu ciğeri - kuyruk yağı ile közde pişmiş,750
Taze kuzu ciğeri - kuyruk yağı ile közde pişmiş,1050
Zırhta çekilmiş - acılı kıyma - geleneksel,720
Zırhta çekilmiş - acılı kıyma - geleneksel,990
Zırhta çekilmiş - daha az acılı kıyma,720
Zırhta çekilmiş - daha az acılı kıyma,990
Marine edilmiş et parçaları,850
Marine edilmiş et parçaları,1200
Özel soslu marine edilmiş tavuk,650
Özel soslu marine edilmiş tavuk,900
Ciğer - Adana - Kuşbaşı - Tavuk (1-2 Kişilik),1100
Izgara dana bonfile ve kremalı mantar sosu,1250
Ciğerci Hamza menü fiyatları,2026
Kekiklim Dağ kekiği - kaşar peyniri ve krema soslu efsane lezzet,270
Şefin Tavası Özel marine edilmiş - biberli ve soğanlı sote,275
Bi Köri Yoğun köri baharatı - mantar ve krema uyumu,275
Közlüce Közlenmiş biber sosu ve hafif sarımsak aroması,280
Acılı Bi Malabadi Acı severler için özel baharatlar ve domates sosu,280
Ali Nazik Tavuk Köz patlıcanlı beğendi yatağında tavuk parçaları,310
Fesleğenli Kremalı Taze fesleğen ve yoğun krema ile harmanlanmış,290
Barbekü Soslu İsli barbekü sosu lezzeti,275
Çedar Mantarlı Gerçek Cheddar peyniri ve taze mantar,285
Ege Otlu Ege bölgesinin taze otlarıyla marine edilmiş hafif lezzet,280
Beğendili Bonfile: Yumuşak bonfile parçaları ve beğendi sosu,420
Kekiklim Bonfile: Kekiklim sosunun kırmızı etle buluşması,410
Mantar Soslu Bonfile: Mantar ve krema eşliğinde,415
Tavuk Dünyası Köfte: Izgara köfte - patates ve pilav ile,320
Çıtır Peynir Topları: İçi akışkan peynir dolu paneli toplar,95
Mozzarella Stick: Uzayan peynir keyfi,100
Soğan Halkası (8’li),75
Çıtır Tavuk Parçaları: Özel baharatlı kaplamasıyla,110
Combo Sepeti (Karışık): Tüm çıtırları denemek isteyenler için,190
Mozaik Pasta: Ev yapımı tadında - yoğun çikolatalı,110
Sufle: Sıcak ve akışkan - dondurma ilaveli,120
Dondurmalı İrmik Helvası: Geleneksel lezzet,100
Özel Ev Yapımı Limonata (Naneli / Çilekli),75
Kutu İçecekler (Cola - Fanta vb.),55
Dağ kekiği - kaşar peyniri ve krema soslu efsane lezzet,270
Özel marine edilmiş - biberli ve soğanlı sote,275
Yoğun köri baharatı - mantar ve krema uyumu,275
Közlenmiş biber sosu ve hafif sarımsak aroması,280
Acı severler için özel baharatlar ve domates sosu,280
Köz patlıcanlı beğendi yatağında tavuk parçaları,310
Taze fesleğen ve yoğun krema ile harmanlanmış,290
İsli barbekü sosu lezzeti,275
Gerçek Cheddar peyniri ve taze mantar,285
Ege bölgesinin taze otlarıyla marine edilmiş hafif lezzet,280
Yumuşak bonfile parçaları ve beğendi sosu,420
Kekiklim sosunun kırmızı etle buluşması,410
Mantar ve krema eşliğinde,415
Izgara köfte - patates ve pilav ile,320
İçi akışkan peynir dolu paneli toplar,95
Uzayan peynir keyfi,100
Özel baharatlı kaplamasıyla,110
Tüm çıtırları denemek isteyenler için,190
Ev yapımı tadında - yoğun çikolatalı,110
Sıcak ve akışkan - dondurma ilaveli,120
Geleneksel lezzet,100
Pizza Tomato Pizza Fiyatları,2026
Tomato Klasik Sucuk - salam - sosis - mantar - mısır - zeytin,250
Tomato Klasik Sucuk - salam - sosis - mantar - mısır - zeytin,400
Tomato Klasik Sucuk - salam - sosis - mantar - mısır - zeytin,520
Ege Pizza Beyaz peynir - domates - zeytin - kekik ve biber,240
Ege Pizza Beyaz peynir - domates - zeytin - kekik ve biber,390
Ege Pizza Beyaz peynir - domates - zeytin - kekik ve biber,500
Tomato Gurme Kavurma - pastırma - sucuk - mantar ve özel sos,300
Tomato Gurme Kavurma - pastırma - sucuk - mantar ve özel sos,480
Tomato Gurme Kavurma - pastırma - sucuk - mantar ve özel sos,600
Sucuksever Bol sucuk - kaşar peyniri ve domates sos,260
Sucuksever Bol sucuk - kaşar peyniri ve domates sos,410
Sucuksever Bol sucuk - kaşar peyniri ve domates sos,530
Barbekü Tavuk Tavuk parçaları - barbekü sos - soğan,250
Barbekü Tavuk Tavuk parçaları - barbekü sos - soğan,400
Barbekü Tavuk Tavuk parçaları - barbekü sos - soğan,520
Margarita Mozzarella peyniri ve özel domates sosu,210
Margarita Mozzarella peyniri ve özel domates sosu,340
Margarita Mozzarella peyniri ve özel domates sosu,440
Sebzeli (Vejetaryen) Mantar - mısır - biber - domates - zeytin - soğan,230
Sebzeli (Vejetaryen) Mantar - mısır - biber - domates - zeytin - soğan,370
Sebzeli (Vejetaryen) Mantar - mısır - biber - domates - zeytin - soğan,480
Acı sever (Mexican) Jalapeno - acı sos - kıyma ve sucuk,270
Acı sever (Mexican) Jalapeno - acı sos - kıyma ve sucuk,430
Acı sever (Mexican) Jalapeno - acı sos - kıyma ve sucuk,550
> Editörün Notu: Pizza Tomato’da kenar seçenekleri oldukça popülerdir,50
ekleri oldukça popülerdir. “Sarımsaklı Ekmek Kenar” veya “Peynir Dolgulu Kenar” için ekstra –,80
Tek Kişilik Keyif Menüsü,360
İkili Ziyafet Menüsü,700
3 Al 1 Öde (Gel-Al): (Şube bazlı değişir - genellikle 3 Orta Boy ~,950
Öğrenci Menüsü,300
Tomato Aile Menüsü,900
Elma Dilim Patates,110
Çıtır Tavuk Topları (Porsiyon),170
Nugget (6’lı),120
Sarımsaklı Ekmek (4’lü),95
Karışık Kova,300
Çikolatalı Sufle,150
Mozaik Pasta,130
Sucuk - salam - sosis - mantar - mısır - zeytin,250
Sucuk - salam - sosis - mantar - mısır - zeytin,400
Sucuk - salam - sosis - mantar - mısır - zeytin,520
Beyaz peynir - domates - zeytin - kekik ve biber,240
Beyaz peynir - domates - zeytin - kekik ve biber,390
Beyaz peynir - domates - zeytin - kekik ve biber,500
Kavurma - pastırma - sucuk - mantar ve özel sos,300
Kavurma - pastırma - sucuk - mantar ve özel sos,480
Kavurma - pastırma - sucuk - mantar ve özel sos,600
Bol sucuk - kaşar peyniri ve domates sos,260
Bol sucuk - kaşar peyniri ve domates sos,410
Bol sucuk - kaşar peyniri ve domates sos,530
Tavuk parçaları - barbekü sos - soğan,250
Tavuk parçaları - barbekü sos - soğan,400
Tavuk parçaları - barbekü sos - soğan,520
Mozzarella peyniri ve özel domates sosu,210
Mozzarella peyniri ve özel domates sosu,340
Mozzarella peyniri ve özel domates sosu,440
Mantar - mısır - biber - domates - zeytin - soğan,230
Mantar - mısır - biber - domates - zeytin - soğan,370
Mantar - mısır - biber - domates - zeytin - soğan,480
Jalapeno - acı sos - kıyma ve sucuk,270
Jalapeno - acı sos - kıyma ve sucuk,430
Jalapeno - acı sos - kıyma ve sucuk,550
Pizza Tomato’da kenar seçenekleri oldukça popülerdir,50
Pizza Tomato’da kenar seçenekleri oldukça popülerdir,80
(Şube bazlı değişir - genellikle 3 Orta Boy ~,950
Pizza Tomato menü fiyatları,2026
Serpme Kahvaltı (2 Kişilik),900
Serpme Kahvaltı (2 Kişilik),1350
Kahvaltı Tabağı (Tek Kişilik),275
412,50
Sucuklu Yumurta,200
Sucuklu Yumurta,300
Sahanda Yumurta,110
Sahanda Yumurta,165
Menemen,140
Peynir Tabağı,150
Peynir Tabağı,225
Karışık Omlet,160
Karışık Omlet,240
Sucuk Tava,250
Sucuk Tava,375
Izgara Köfte,350
Izgara Köfte,525
Karışık Izgara,700
Karışık Izgara,1050
Izgara Kuzu Pirzola,860
Izgara Kuzu Pirzola,1290
Izgara Dana Bonfile,700
Izgara Dana Bonfile,1050
Izgara Biftek,520
Izgara Biftek,780
Çoban Kavurma,600
Çoban Kavurma,900
Piliç Izgara / Şiş,300
Piliç Izgara / Şiş,450
Izgara Levrek,570
(Kamu) /,855
Izgara Çupra,550
(Kamu) /,825
Izgara Somon,400
(Kamu) /,600
Levrek İri (Bütün),1000
(Kamu) /,1500
Haydari,80
(Kamu) /,120
Havuç Tarator,60
(Kamu) /,90
Acılı Ezme,50
(Kamu) /,75
Paçanga Böreği,150
(Kamu) /,225
(Kamu) /,135
Fırın Sütlaç,110
(Kamu) /,165
Profiterol,180
(Kamu) /,270
Cheesecake (Limon/Frambuaz),150
Trileçe,150
Çay (Bardak),20
Türk Kahvesi,60
KFC Menü Fiyatları 2026 – Parmak Yediren Lezzetler Aralık 10,2025
Bedri Usta Menü Fiyatları 2026 – Gerçek Adana Lezzeti Aralık 10,2025
Ciğer Şiş (Porsiyon) 10 Şiş Ciğer + Sınırsız Meze,340
Kuzu Şiş (Et Şiş) 10 Şiş Kuzu Eti,360
Adana Kebap Zırh Kıyma - Özel Baharatlı,330
Tavuk Şiş Özel Marine Soslu Göğüs Eti,280
Kuzu Yürek Şiş 10 Şiş Yürek (Lokum Kıvamında),320
Çöp Şiş Kuzu Etinden Küçük Parçalar,350
Karışık Kebap Ciğer ve Et Karışık,380
Ciğer Dürüm Lavaş Arası (Ayaküstü Servis),220
Adana Dürüm Lavaş Arası,210
Künefe: Peynirli sıcak tatlı - taze şerbetli,160
Dondurmalı İrmik Helvası: Sıcak helva üzerine soğuk dondurma,120
Ayran (Açık/Köpüklü): Bakır kupa ile servis edilir - bol köpüklüdür,50
Şalgam Suyu (Acılı/Acısız): Genellikle Tarsus yapımı - doğal şalgamdır,50
10 Şiş Ciğer + Sınırsız Meze,340
10 Şiş Kuzu Eti,360
Zırh Kıyma - Özel Baharatlı,330
Özel Marine Soslu Göğüs Eti,280
10 Şiş Yürek (Lokum Kıvamında),320
Kuzu Etinden Küçük Parçalar,350
Ciğer ve Et Karışık,380
Lavaş Arası (Ayaküstü Servis),220
Lavaş Arası,210
Peynirli sıcak tatlı - taze şerbetli,160
Sıcak helva üzerine soğuk dondurma,120
Bakır kupa ile servis edilir - bol köpüklüdür,50
Genellikle Tarsus yapımı - doğal şalgamdır,50
Big Mammas Kahvaltı Fiyatları,2026
Yöresel Serpme Kahvaltı (2 Kişilik) Peynir tabağı - şarküteri - sıcaklar (sucuk - sosis - hellim - sigara böreği) - reçeller - bal-kaymak ve sınırsız çay,900
Sıcak Kahvaltı Tabağı Izgara hellim - sucuk - sosis - yumurta - sigara böreği ve kahvaltılıklar,530
Klasik Kahvaltı Tabağı Standart kahvaltılıklar ve haşlanmış yumurta,450
Mini Kahvaltı Hızlı atıştırmalık,320
Pancake Tabağı Meyve ve çikolata soslu,280
Menemen (Sade/Kaşarlı) Taze domates ve biberle,240
Menemen (Sade/Kaşarlı) Taze domates ve biberle –,280
Sucuklu Yumurta Sahanda sıcak servis,260
Big Mamma’s Burger,380
Gurme Burger,395
Lokum Burger,465
Karışık Pizza,470
Tiftik Etli Pizza,495
Margarita Pizza,350
Chicken (Tavuk) Burger,290
Fettuccine Alfredo,320
Penne Arrabbiata,250
Köri Soslu Tavuk,375
Kremalı Mantarlı Tavuk,375
Saç Tava (Et),550
Big Mamma’s Lokum (Bonfile),580
Meksika Bowl (Salata),330
Mamma’s Special (Kup),320
San Sebastian Cheesecake,310
Sufle,320
Waffle,290
Frambuazlı Cheesecake,290
Frozen / Milkshake,180
Frozen / Milkshake: –,220
Cool Lime / Berry Hibiscus,160
Türk Kahvesi,90
Birçok büyük şubesinde (özellikle teraslı ve bahçeli olanlarda) nargile hizmeti sunulmaktadır,400
le teraslı ve bahçeli olanlarda) nargile hizmeti sunulmaktadır. Nargile fiyatları ortalama –,600
Peynir tabağı - şarküteri - sıcaklar (sucuk - sosis - hellim - sigara böreği) - reçeller - bal-kaymak ve sınırsız çay,900
Izgara hellim - sucuk - sosis - yumurta - sigara böreği ve kahvaltılıklar,530
Standart kahvaltılıklar ve haşlanmış yumurta,450
Hızlı atıştırmalık,320
Meyve ve çikolata soslu,280
Taze domates ve biberle,240
Sahanda sıcak servis,260
Frozen / Milkshake,220
Nargile var mı?,600
Big Mammas menü fiyatları,2026
Cajun Corner Sepet Menü Fiyatları,2026
Cajun Sepeti (Ekonomik) 4 parça tavuk tenders - patates - sos - içecek,340
Doyurucu Cajun Sepeti 6 parça tavuk tenders - patates - soğan halkası - sos - içecek,420
Dev Cajun Sepeti (Mega) 10 parça tavuk tenders - bol patates - 2 adet sos - içecek,580
Kanat Sepeti 8 parça çıtır kanat - patates - sos - içecek,460
Mix Basket (Karışık) Tenders - kanat - nuggets ve patates karışımı,550
Kids Basket (Çocuk) 2 parça tavuk - küçük patates - meyve suyu,250
Cajun Burger Menü,380
Double Cajun Burger Menü,490
Mexican Burger (Acılı),410
Cajun Wrap Menü (Dürüm),360
Barbekü Soslu Wrap,380
Cajun Sandviç,340
Cajun Patates (Büyük) Özel baharatlı,120
Soğan Halkası 6’lı / 10’lu porsiyon,95
Soğan Halkası 6’lı / 10’lu porsiyon /,140
Mozzarella Sticks 4’lü porsiyon,160
Nuggets (6’lı) Çıtır lokmalar,130
Cajun Sos (Dip) Markanın imzası (Ballı Hardal/Acı),35
Ranch / Barbekü Sos Klasik dip soslar,30
Kutu İçecekler (330 ml),85
Ayran (300 ml),60
Ev Yapımı Limonata,110
Sufle,180
Çikolatalı Donut,120
4 parça tavuk tenders - patates - sos - içecek,340
6 parça tavuk tenders - patates - soğan halkası - sos - içecek,420
10 parça tavuk tenders - bol patates - 2 adet sos - içecek,580
8 parça çıtır kanat - patates - sos - içecek,460
Tenders - kanat - nuggets ve patates karışımı,550
2 parça tavuk - küçük patates - meyve suyu,250
Özel baharatlı,120
6’lı / 10’lu porsiyon,95
6’lı / 10’lu porsiyon,140
4’lü porsiyon,160
Çıtır lokmalar,130
Markanın imzası (Ballı Hardal/Acı),35
Klasik dip soslar,30
Cajun Corner menü fiyatları,2026
Bodrum Mantı Çeşitleri ve Fiyatları,2026
Klasik Bodrum Mantı Haşlama - kıymalı - yoğurt ve soslu,480
Kızarmış Bodrum Mantı Yağda kızartılmış - çıtır - kıymalı,520
Bihter (Haşlama/Kızartma) Ispanaklı ve kıymalı mantının karışımı (Favori),550
Temel Reis (Vejetaryen) Ispanaklı ve peynirli (Et içermez),490
Çıtır Mantı Fırınlanmış veya kızartılmış - daha küçük taneli,510
Kepekli Mantı Tam buğday unundan - daha lifli,500
Patatesli Mantı Haşlama veya kızartma seçeneğiyle,460
Karışık Mantı (Soytarı) Farklı mantı çeşitlerinin aynı tabakta sunumu,580
Hingel (Çerkez Mantısı) Büyük kapatılmış - patatesli veya kıymalı,530
Çökertme Kebabı,850
Beğendili Tavuk Külbastı,620
Izgara Köfte,580
Çiğbörek (Adet),160
Mücver Tabağı,320
Paçanga Böreği,280
Mercimek Çorbası,180
Yaprak Sarma,340
Gavurdağı Salatası,380
Hellim Peynirli Salata,420
Ton Balıklı Salata,450
Kinoa Salatası,390
Sezar Salata (Tavuklu),460
Menemen,240
İrmik Helvası,220
Sufle,260
Cheesecake,250
Fırın Sütlaç,200
Haşlama - kıymalı - yoğurt ve soslu,480
Yağda kızartılmış - çıtır - kıymalı,520
Ispanaklı ve kıymalı mantının karışımı (Favori),550
Ispanaklı ve peynirli (Et içermez),490
Fırınlanmış veya kızartılmış - daha küçük taneli,510
Tam buğday unundan - daha lifli,500
Haşlama veya kızartma seçeneğiyle,460
Farklı mantı çeşitlerinin aynı tabakta sunumu,580
Büyük kapatılmış - patatesli veya kıymalı,530
Bodrum Mantı menü fiyatları,2026
🍳 Hüsnü Ala Cafe Kahvaltı Menü Fiyatları,2026
Kahvaltı Tabağı (Tek Kişilik) Pratik ve doyurucu klasik kahvaltılıklar,420
Hüsnü Ala Menemen Taze sebzeler ve yöresel peynir ilavesiyle,220
Sahanda Sucuk / Kavurma Sıcak servis - özel baharatlı,250
Sahanda Sucuk / Kavurma Sıcak servis - özel baharatlı –,290
Kuymak (Muhlama) Mısır unu ve özel peynir ile Karadeniz usulü,310
Pancake Tabağı Meyveler ve çikolata sosu eşliğinde,280
Karışık Izgara Tabağı Köfte - tavuk şiş - antrikot ve sebzelerle,950
Lokum Bonfile (200 gr) Püre ve özel sos eşliğinde,1100
Kajun Baharatlı Tavuk Sepeti Çıtır tavuklar ve baharatlı patates ile,480
Pizza Margarita / Karışık İnce hamur - bol malzeme,420
Pizza Margarita / Karışık İnce hamur - bol malzeme –,520
Fettuccine Alfredo Kremalı mantarlı ve tavuklu el yapımı makarna,450
Hüsnü Ala Burger Karamelize soğan ve cheddar soslu gurme burger,490
Klasik Nargile Çeşitleri,650
Premium / Meyveli Nargileler,850
Premium / Meyveli Nargileler: –,1200
Türk Kahvesi (Özel Sunum),140
Osmanlı Çayı / Bitki Çayları,120
Limonata (Ev Yapımı),160
Frozen / Milkshake Çeşitleri,210
Demleme Bardak Çay,45
Triliçe (Karamelli/Frambuazlı),240
Waffle Spesiyal,350
Sıcak Sufle (Dondurmalı),280
San Sebastian Cheesecake,320
Pratik ve doyurucu klasik kahvaltılıklar,420
Taze sebzeler ve yöresel peynir ilavesiyle,220
Sıcak servis - özel baharatlı,250
Sıcak servis - özel baharatlı,290
Mısır unu ve özel peynir ile Karadeniz usulü,310
Meyveler ve çikolata sosu eşliğinde,280
Köfte - tavuk şiş - antrikot ve sebzelerle,950
Püre ve özel sos eşliğinde,1100
Çıtır tavuklar ve baharatlı patates ile,480
İnce hamur - bol malzeme,420
İnce hamur - bol malzeme,520
Kremalı mantarlı ve tavuklu el yapımı makarna,450
Karamelize soğan ve cheddar soslu gurme burger,490
Premium / Meyveli Nargileler,1200
Hüsnü Ala Cafe menü fiyatları,2026
"Cadının Evi ""Kavanoz Tatlı"" Fiyatları",2026
Cadının Evi “Kavanoz Tatlı” Fiyatları,2026
Memnune Orman meyveli özel krema - taze çilek - böğürtlen - kakaolu kek ve beyaz Belçika çikolatası,430
e Orman meyveli özel krema - taze çilek - böğürtlen - kakaolu kek ve beyaz Belçika çikolatası –,450
Mahbube Bol Antep fıstıklı krema - pandispanya kek - kakaolu kek ve Belçika çikolatası,440
Mahbube Bol Antep fıstıklı krema - pandispanya kek - kakaolu kek ve Belçika çikolatası –,460
Şukufe Tropikal meyveler - Cadı’nın özel sade kreması - beze parçaları ve turunçgiller,430
Afitap Cheesecake kreması - frambuaz özü - kurabiye parçaları ve kakaolu kek,430
Afife Muz dilimleri - çilek - özel krema - pandispanya ve krep kırığı,430
Cevriye Bal kabaklı krema - ceviz veya karamelli badem - meyve şöleni,430
Dildade Muz - krep kırığı - sütlü ve beyaz çikolata - özel krema,360
Mini Kavanozlar (Mini Memnune - Mini Mahbube vb.) Daha küçük porsiyonlar,390
Sade Kruvasan: Tereyağlı - kat kat hamur,300
Çikolatalı Kruvasan: İçi dolgulu ve üzeri çikolata kaplı,365
3 Peynirli Kruvasan: Mozzarella - kaşar ve cheddar peyniri ile tuzlu severlere,390
Orman Meyveli Kruvasan: Taze meyveler ve özel krema ile,410
Yer Fıstıklı Kruvasan: Yer fıstığı kreması ve parçacıkları ile enerji deposu,395
Cadı’nın Kruvasanı: Mekanın spesiyali - sürpriz içerikli,395
Bubble Tea Çeşitleri (,180
Bubble Tea Çeşitleri ( –,200
Espresso,100
Americano,140
Latte / Cappuccino,150
Latte / Cappuccino: –,160
White Chocolate Mocha,165
Iced Latte (Soğuk),170
Iced Americano,160
Orman meyveli özel krema - taze çilek - böğürtlen - kakaolu kek ve beyaz Belçika çikolatası,430
Orman meyveli özel krema - taze çilek - böğürtlen - kakaolu kek ve beyaz Belçika çikolatası,450
Bol Antep fıstıklı krema - pandispanya kek - kakaolu kek ve Belçika çikolatası,440
Bol Antep fıstıklı krema - pandispanya kek - kakaolu kek ve Belçika çikolatası,460
Tropikal meyveler - Cadı’nın özel sade kreması - beze parçaları ve turunçgiller,430
Cheesecake kreması - frambuaz özü - kurabiye parçaları ve kakaolu kek,430
Muz dilimleri - çilek - özel krema - pandispanya ve krep kırığı,430
Bal kabaklı krema - ceviz veya karamelli badem - meyve şöleni,430
Muz - krep kırığı - sütlü ve beyaz çikolata - özel krema,360
(Mini Memnune - Mini Mahbube vb.) Daha küçük porsiyonlar,390
Tereyağlı - kat kat hamur,300
İçi dolgulu ve üzeri çikolata kaplı,365
Mozzarella - kaşar ve cheddar peyniri ile tuzlu severlere,390
Taze meyveler ve özel krema ile,410
Yer fıstığı kreması ve parçacıkları ile enerji deposu,395
Mekanın spesiyali - sürpriz içerikli,395
listesinde içecekler de geniş yer tutar,200
Latte / Cappuccino,160
Dürümle Dürüm ve Menü Fiyatları,2026
Hatay Usulü Tavuk Dürüm Turşu - patates - özel soslu tavuk döner - lavaş,180
Hatay Usulü Tavuk Dürüm Turşu - patates - özel soslu tavuk döner - lavaş,290
Hatay Usulü Et Dürüm Turşu - patates - özel soslu et döner - lavaş,240
Hatay Usulü Et Dürüm Turşu - patates - özel soslu et döner - lavaş,350
Adana Dürüm Zırhta çekilmiş acılı kıyma - soğan - domates,220
Adana Dürüm Zırhta çekilmiş acılı kıyma - soğan - domates,330
Urfa Dürüm Adana’ya göre daha az acılı kıyma - bol yeşillik,220
Urfa Dürüm Adana’ya göre daha az acılı kıyma - bol yeşillik,330
Kuşbaşı Dürüm Közde pişmiş marine edilmiş kuşbaşı et,260
Kuşbaşı Dürüm Közde pişmiş marine edilmiş kuşbaşı et,380
Tavuk Şiş Dürüm Marine edilmiş tavuk parçaları,200
Tavuk Şiş Dürüm Marine edilmiş tavuk parçaları,310
Vejetaryen Dürüm Peynir - bol sebze ve özel sos,160
Vejetaryen Dürüm Peynir - bol sebze ve özel sos,270
Patates Kızartması (Büyük) Tek başına büyük porsiyon,120
Soğan Halkası 6’lı porsiyon,110
Acılı Ezme Küçük porsiyon meze,90
Haydari Yoğurtlu meze,90
Ekstra Peynir / Kaşar Dürüm içine ilave,50
Özel Soslar (Acı/Barbekü/Mayonez) Ek dip sos,35
Sütlaç (Porsiyon),180
Sufle,190
Turşu - patates - özel soslu tavuk döner - lavaş,180
Turşu - patates - özel soslu tavuk döner - lavaş,290
Turşu - patates - özel soslu et döner - lavaş,240
Turşu - patates - özel soslu et döner - lavaş,350
Zırhta çekilmiş acılı kıyma - soğan - domates,220
Zırhta çekilmiş acılı kıyma - soğan - domates,330
Adana’ya göre daha az acılı kıyma - bol yeşillik,220
Adana’ya göre daha az acılı kıyma - bol yeşillik,330
Közde pişmiş marine edilmiş kuşbaşı et,260
Közde pişmiş marine edilmiş kuşbaşı et,380
Marine edilmiş tavuk parçaları,200
Marine edilmiş tavuk parçaları,310
Peynir - bol sebze ve özel sos,160
Peynir - bol sebze ve özel sos,270
Tek başına büyük porsiyon,120
6’lı porsiyon,110
Küçük porsiyon meze,90
Yoğurtlu meze,90
Dürüm içine ilave,50
Ek dip sos,35
Dürümle menü fiyatları,2026
Tuzla Şelale Park Kahvaltı Fiyatları,2026
Serpme Kahvaltı (Kişi Başı) Peynirler - zeytin - yöresel sıcaklar - bal-kaymak - reçel çeşitleri ve sınırsız çay,520
Kahvaltı Tabağı (Tek Kişilik) Pratik ve doyurucu standart kahvaltılıklar,300
Menemen / Sucuklu Yumurta Sahanda sıcak servis,130
Menemen / Sucuklu Yumurta Sahanda sıcak servis –,150
Gözleme (Peynirli/Patatesli) Taze açılmış hamurdan - doyurucu,180
Pişi (Porsiyon) Sıcak servis,140
Günün Çorbası Her gün değişen taze çorba,80
Karışık Izgara (Porsiyon) Köfte - piliç - dana etinden karışık,420
Piliç Şiş / Kanat Izgara Marine edilmiş - közde pişmiş tavuk,320
Dana Biftek (Porsiyon) Izgara dana eti - pilav ve sebze ile,550
İskender Kebap Döner - pide - sos ve yoğurt ile,450
Kıymalı Pide Odun fırınından taze,280
Lahmacun (Adet) İnce hamur - kıymalı harç,150
Fırın Sütlaç,100
Triliçe / Profiterol,120
Katmer (Özel Tatlı),280
Çay (Bardak),15
Taze Sıkma Portakal Suyu,120
Peynirler - zeytin - yöresel sıcaklar - bal-kaymak - reçel çeşitleri ve sınırsız çay,520
Pratik ve doyurucu standart kahvaltılıklar,300
Sahanda sıcak servis,130
Sahanda sıcak servis,150
Taze açılmış hamurdan - doyurucu,180
Sıcak servis,140
Her gün değişen taze çorba,80
Köfte - piliç - dana etinden karışık,420
8-10 adet köfte - garnitürlerle,390
Marine edilmiş - közde pişmiş tavuk,320
Izgara dana eti - pilav ve sebze ile,550
Döner - pide - sos ve yoğurt ile,450
Odun fırınından taze,280
İnce hamur - kıymalı harç,150
Tuzla Şelale Park menü fiyatları,2026
Güncel Restorant ve Cafe Menüleri,2026
Menüler - Menü Fiyatları - Güncel Menü Fiyat Listeleri,2026
Kırçiçeği menü fiyatları - 1985 yılında İzmir Bornova’da atılan tohumların bugün Türkiye’nin en büyük ve en sevilen restoran zincirlerinden birine dönüşmesini…,10
Happy Moons Kahvaltı Fiyatları,2026
Serpme Kahvaltı (2 Kişilik) Ezine peyniri - eski kaşar - çeçil - jambon - acuka - bal-kaymak - sahanda yumurta veya menemen - pişi - patates - sınırsız çay,1450
il - jambon - acuka - bal-kaymak - sahanda yumurta veya menemen - pişi - patates - sınırsız çay –,1600
Hızlı Kahvaltı Tabağı Tek kişilik dolu tabak peynirler - zeytin - yumurta - yeşillik,520
Sıcak Kahvaltı Tabağı Izgara sucuk - sosis - hellim - göz yumurta - patates kızartması,580
Menemen (Tava) Özel domates sosu ve biberle,320
Sucuklu Yumurta Kasap sucuk ile,350
Pancake Tabağı Meyveler - çikolata sosu ve akçaağaç şurubu ile,340
Simit Tabağı Taze simit - krem peynir ve domates,240
Sliders (3’lü Mini Burger): Kırmızı - siyah ve sarı ekmeklerde cheeseburger - tavuk burger ve et burger karışık,520
Happy Moon’s Burger: 180 gr dana köfte - dana bacon - cheddar peyniri - karamelize soğan,550
Mexican Burger: Jalapeno biberi ve acı soslu,530
Chicken Burger: Panelenmiş tavuk göğsü ile,450
Manhattan Combo: Sliders - sosis - soğan halkası - tavuk parçaları ve patates dolu dev tabak,750
Etli Fajita: Döküm tavada cızırdayan bonfile şeritleri - sebzeler - salsa ve guacamole sos,720
Tavuklu Fajita,580
Quesadilla (Tavuklu),460
Burrito (Etli),550
Nachos: Kıymalı - cheddar soslu mısır cipsi,420
Fettuccine Alfredo: Tavuk ve mantarlı,440
Penne Arrabbiata: Acılı,380
Mantı: Ev yapımı tadında,390
Köri Soslu Tavuk: Basmati pilavı ile,480
Cafe de Paris Soslu Tavuk,510
Schnitzel: Viyana usulü - patates salatası ile,490
Sezar Salata (Tavuklu),420
Hellim Salatası,410
Kinoa Bowl: Avokado ve sebzelerle,460
Somon Bowl: Izgara somonlu,580
Çilekli Limonata (Kavanozda): Happy Moon’s klasiği,140
Frozen Çeşitleri: Çilek - Kavun - Karpuz vb,180
San Sebastian Cheesecake,260
Mozaik Pasta,190
Türk Kahvesi,110
Filtre Kahve,130
Ezine peyniri - eski kaşar - çeçil - jambon - acuka - bal-kaymak - sahanda yumurta veya menemen - pişi - patates - sınırsız çay,1450
Ezine peyniri - eski kaşar - çeçil - jambon - acuka - bal-kaymak - sahanda yumurta veya menemen - pişi - patates - sınırsız çay,1600
Tek kişilik dolu tabak peynirler - zeytin - yumurta - yeşillik,520
Izgara sucuk - sosis - hellim - göz yumurta - patates kızartması,580
Özel domates sosu ve biberle,320
Kasap sucuk ile,350
Meyveler - çikolata sosu ve akçaağaç şurubu ile,340
Taze simit - krem peynir ve domates,240
Kırmızı - siyah ve sarı ekmeklerde cheeseburger - tavuk burger ve et burger karışık,520
180 gr dana köfte - dana bacon - cheddar peyniri - karamelize soğan,550
Jalapeno biberi ve acı soslu,530
Panelenmiş tavuk göğsü ile,450
