product_id,name,current_price,regular_price,is_discounted,discount_pct,category,product_url,image_url,in_stock,scrape_date,scrape_timestamp
zuber-kidz-meyve-kupu-muzlu-49-gr,Züber Kidz Muzlu Meyve Topu 42 gr,16.65,,False,,Atıştırmalık,https://www.happycenter.com.tr/zuber-kidz-meyve-kupu-muzlu-49-gr,https://static.happycenter.com.tr/Uploads/kidz-meyve-kup-muz-49A06-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
zuber-kidz-kakaolu-bar-30-gr,Züber Kidz Sütlü Kakaolu Meyve Bar 25 gr,33.3,,False,,Atıştırmalık,https://www.happycenter.com.tr/zuber-kidz-kakaolu-bar-30-gr,https://static.happycenter.com.tr/Uploads/zuber-kidz-sutlu-kakaolu-meyve-bar-25g-C4637-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
zuber-kidz-meyve-kupu-orman-meyveli-49-gr,Züber Kidz Sütlü Kakaolu Meyve Topu 42 gr,195.25,,False,,Atıştırmalık,https://www.happycenter.com.tr/zuber-kidz-meyve-kupu-orman-meyveli-49-gr,https://static.happycenter.com.tr/Uploads/8681630318011-08A3B-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
zuber-kidz-cilekli-kakaolu-bar-30-gr,Züber Kidz Çilekli Meyve Bar 25 gr,33.3,,False,,Atıştırmalık,https://www.happycenter.com.tr/zuber-kidz-cilekli-kakaolu-bar-30-gr,https://static.happycenter.com.tr/Uploads/zuber-kidz-cilekli-meyve-bar-25g-943DB-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
zuber-kidz-meyve-kupu-cilekli-49-gr,Züber Kidz Çilekli Meyve Topu 42 gr,16.65,,False,,Atıştırmalık,https://www.happycenter.com.tr/zuber-kidz-meyve-kupu-cilekli-49-gr,https://static.happycenter.com.tr/Uploads/kidz-meyve-kup-cilek-021D9-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
zuber-lokma-antep-fistikli-kaplamali-96-gr,Züber Lokma Antep Fıstıklı Kaplamalı 96 gr,122.1,,False,,Atıştırmalık,https://www.happycenter.com.tr/zuber-lokma-antep-fistikli-kaplamali-96-gr,https://static.happycenter.com.tr/Uploads/lokma-antep-AAEE9-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
zuber-lokma-findik-kaplamali-96-gr,Züber Lokma Fındık Kaplamalı 96 gr,122.1,,False,,Atıştırmalık,https://www.happycenter.com.tr/zuber-lokma-findik-kaplamali-96-gr,https://static.happycenter.com.tr/Uploads/loma-findik-423E4-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
zuber-lokma-hindistan-ceviz-kaplamali-96-gr,Züber Lokma Hindistan Ceviz kaplamalı 96 gr,33.3,,False,,Atıştırmalık,https://www.happycenter.com.tr/zuber-lokma-hindistan-ceviz-kaplamali-96-gr,https://static.happycenter.com.tr/Uploads/zuber-urun-fotosu-3893C-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
zuber-lokma-kakao-cekirdekli-c-kav-findik-ezmeli-96-gr,Züber Lokma Kakao Çekirdekli Ç.Kav.Fındık Ezmeli 96 gr,122.1,,False,,Atıştırmalık,https://www.happycenter.com.tr/zuber-lokma-kakao-cekirdekli-c-kav-findik-ezmeli-96-gr,https://static.happycenter.com.tr/Uploads/lokma-kakaolu-61F81-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
zuber-lokma-limonlu-badem-ezmeli-meyve-topu-96-gr,Züber Lokma Limonlu Badem Ezmeli Meyve Topu 96 gr,122.1,,False,,Atıştırmalık,https://www.happycenter.com.tr/zuber-lokma-limonlu-badem-ezmeli-meyve-topu-96-gr,https://static.happycenter.com.tr/Uploads/lokma-limonlu-2A0E5-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
zuber-lokma-orman-meyveli-fistik-ezmeli-meyve-topu-96-gr,Züber Lokma Orman Meyveli Fıstık Ezmeli Meyve Topu 96 gr,122.1,,False,,Atıştırmalık,https://www.happycenter.com.tr/zuber-lokma-orman-meyveli-fistik-ezmeli-meyve-topu-96-gr,https://static.happycenter.com.tr/Uploads/loma-orman-meyveli-5555F-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
zuber-noutos-eksi-krema-sogan-cips-55-gr,Züber Noutos Ekşi Krema Soğan Cips 55 Gr,193.05,,False,,Atıştırmalık,https://www.happycenter.com.tr/zuber-noutos-eksi-krema-sogan-cips-55-gr,https://static.happycenter.com.tr/Uploads/kg-atis-zuber-cps-005-3A7E0-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
zuber-noutos-firin-nohut-ege-baharatli-cips-55-gr,Züber Noutos Fırın Nohut Ege Baharatlı Cips 55 Gr,46.55,,False,,Atıştırmalık,https://www.happycenter.com.tr/zuber-noutos-firin-nohut-ege-baharatli-cips-55-gr,https://static.happycenter.com.tr/Uploads/noutos-ege-4A0C0-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
zuber-noutos-firin-nohut-kajun-baharat-cips-55-gr,Züber Noutos Fırın Nohut Kajun Baharat Cips 55 Gr,46.55,,False,,Atıştırmalık,https://www.happycenter.com.tr/zuber-noutos-firin-nohut-kajun-baharat-cips-55-gr,https://static.happycenter.com.tr/Uploads/noutos-kajun-B48EB-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
zuber-noutos-firinlanmis-nohut-chili-cips-55-gr,Züber Noutos Fırınlanmış Nohut Chili Cips 55 Gr,46.55,,False,,Atıştırmalık,https://www.happycenter.com.tr/zuber-noutos-firinlanmis-nohut-chili-cips-55-gr,https://static.happycenter.com.tr/Uploads/noutos-chili-0BDBB-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
zuber-noutos-firinlanmis-nohut-fistik-cips-55-gr,Züber Noutos Fırınlanmış Nohut Fıstık Cips 55 Gr,193.05,,False,,Atıştırmalık,https://www.happycenter.com.tr/zuber-noutos-firinlanmis-nohut-fistik-cips-55-gr,https://static.happycenter.com.tr/Uploads/kg-atis-zuber-cps-006-1D37B-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
zuber-noutos-yogurt-mevsim-yesillikleri-cips-55-gr,Züber Noutos Yoğurt Mevsim Yeşillikleri Cips 55 Gr,193.05,,False,,Atıştırmalık,https://www.happycenter.com.tr/zuber-noutos-yogurt-mevsim-yesillikleri-cips-55-gr,https://static.happycenter.com.tr/Uploads/kg-atis-zuber-cps-004-190E0-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
zuber-original-fistik-ezmesi-315-gr,Züber Orıgınal Fıstık Ezmesi 315 Gr,49.85,,False,,Atıştırmalık,https://www.happycenter.com.tr/zuber-original-fistik-ezmesi-315-gr,https://static.happycenter.com.tr/Uploads/original-fistik-ezmesi-5A497-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
zuber-peanutzilla-kakaolu-y-fistigi-kremasi-315-gr,Züber Peanutzilla Kakaolu Y.Fıstığı Kreması 315 gr,193.05,,False,,Atıştırmalık,https://www.happycenter.com.tr/zuber-peanutzilla-kakaolu-y-fistigi-kremasi-315-gr,https://static.happycenter.com.tr/Uploads/kg-atis-zuber-kfe-002-F8393-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
zuber-sutlu-hurmali-protein-bar-35-gr,Züber Sütlü Hurmalı Protein Bar 35 gr,33.3,,False,,Atıştırmalık,https://www.happycenter.com.tr/zuber-sutlu-hurmali-protein-bar-35-gr,https://static.happycenter.com.tr/Uploads/zuber-sutlu-hurmali-protein-bar-35-gr-88B65-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
zuber-cilekli-cikolatali-bar-40-gr,Züber Çilekli Çikolatalı Bar 40 gr,19.9,,False,,Atıştırmalık,https://www.happycenter.com.tr/zuber-cilekli-cikolatali-bar-40-gr,https://static.happycenter.com.tr/Uploads/cilek-dmt-1A86F-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
ipp-organik-5-tahilli-tahil-bazli-kasik-mamasi-200gr,ipp Organik 5 Tahıllı Tahıl Bazlı Kaşık Maması 200Gr,288.6,,False,,Atıştırmalık,https://www.happycenter.com.tr/ipp-organik-5-tahilli-tahil-bazli-kasik-mamasi-200gr,https://static.happycenter.com.tr/Uploads/kg-mama-sozcu-tma-009-60711-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
Ulker_B__195-2_Luks_Gofretfindikli_50_Gr,lker 9 Kat Tat Fındıklı Lüks Gofret 39 gr,108.2,,False,,Atıştırmalık,https://www.happycenter.com.tr/Ulker_B__195-2_Luks_Gofretfindikli_50_Gr,https://static.happycenter.com.tr/Uploads/ulker-9-kat-tat-findikli-luks-gofret-42-gr-11409-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
cerezos-fox--3-lu-set-60-gr,Çerezos Fox  3 Lü Set 60 Gr,195.25,,False,,Atıştırmalık,https://www.happycenter.com.tr/cerezos-fox--3-lu-set-60-gr,https://static.happycenter.com.tr/Uploads/8681506022202-55B64-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
cerezos-ultra-taco-baharatli-super-100-gr,Çerezos Ultra Acı Baharatlı Süper 150 Gr,19.9,,False,,Atıştırmalık,https://www.happycenter.com.tr/cerezos-ultra-taco-baharatli-super-100-gr,https://static.happycenter.com.tr/Uploads/cerezos-ultra-taco-baharatli-super-100-gr-EA5E7-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
cerezos-ultra-fistikli-super-110-gr,Çerezos Ultra Fıstıklı Süper 150 Gr,19.9,,False,,Atıştırmalık,https://www.happycenter.com.tr/cerezos-ultra-fistikli-super-110-gr,https://static.happycenter.com.tr/Uploads/cerezos-7D5B2-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
cerezos-ultra-peynir-sogan-super-100-gr,Çerezos Ultra Peynir Soğan Süper 150 Gr,72.05,,False,,Atıştırmalık,https://www.happycenter.com.tr/cerezos-ultra-peynir-sogan-super-100-gr,https://static.happycenter.com.tr/Uploads/ultra-08F0D-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
cizmeci-mimosa-karamelli-biskuvi-128-gr,Çizmeci Mimosa Karamelli Bisküvi 128 Gr,75.45,,False,,Atıştırmalık,https://www.happycenter.com.tr/cizmeci-mimosa-karamelli-biskuvi-128-gr,https://static.happycenter.com.tr/Uploads/8691066225036-4348C-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
cizmeci-wafer-master-findikli-gofret-280-gr,Çizmeci Wafer Master Fındıklı Gofret 280 Gr,75.45,,False,,Atıştırmalık,https://www.happycenter.com.tr/cizmeci-wafer-master-findikli-gofret-280-gr,https://static.happycenter.com.tr/Uploads/8691066129037-895A2-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
Ulker_Kp__1274_6_Hobby_Findikli_Bar_Cikolata_25_Gr,Ülker  Hobby Fındıklı Bar Çikolata 25 Gr,13.85,,False,,Atıştırmalık,https://www.happycenter.com.tr/Ulker_Kp__1274_6_Hobby_Findikli_Bar_Cikolata_25_Gr,https://static.happycenter.com.tr/Uploads/kg-atis-ulker-kgf-059-FB6AD-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
ulker--olala-tiramisu-kek-45-gr,Ülker  Olala Tiramisu Kek 45 Gr,41.6,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker--olala-tiramisu-kek-45-gr,https://static.happycenter.com.tr/Uploads/07010258-1bb07e-1650x1650-36512-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-8-kek-mini-muzlu-kek-162-gr,Ülker 8 Kek Mini Muzlu Kek 162 Gr,41.6,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-8-kek-mini-muzlu-kek-162-gr,https://static.happycenter.com.tr/Uploads/07010255-897e69-1650x1650-9FB10-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-8-kek-mini-orman-meyveli-162-gr,Ülker 8 Kek Mini Orman Meyveli 162 Gr,61.05,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-8-kek-mini-orman-meyveli-162-gr,https://static.happycenter.com.tr/Uploads/8690504088011-CC5AD-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-8-kek-orman-meyveli-55-gr,Ülker 8 Kek Orman Meyveli 55 gr,41.6,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-8-kek-orman-meyveli-55-gr,https://static.happycenter.com.tr/Uploads/07010920-d076d2-1650x1650-264B8-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-9-kat-tat-portakalli-gofret-39-gr,Ülker 9 Kat Tat Portakallı Gofret 39 gr,138.65,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-9-kat-tat-portakalli-gofret-39-gr,https://static.happycenter.com.tr/Uploads/07162034-ef9b25-1650x1650-51BE3-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-9-kat-tat-ince-ince-sekersiz-findikligofret-118-gr,Ülker 9 Kat Tat İnce İnce Şekersiz FındıklıGofret 118 gr,193.05,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-9-kat-tat-ince-ince-sekersiz-findikligofret-118-gr,https://static.happycenter.com.tr/Uploads/kg-atis-ulker-bsk-280-3398F-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-9-kat-ince-findikli-114-gr,Ülker 9 Kat İnce Fındıklı 114 Gr,61.05,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-9-kat-ince-findikli-114-gr,https://static.happycenter.com.tr/Uploads/8690504085591-C7D5D-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-9-kat-ince-hindistan-cevizli-114-gr,Ülker 9 Kat İnce Hindistan Cevizli 114 Gr,77.7,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-9-kat-ince-hindistan-cevizli-114-gr,https://static.happycenter.com.tr/Uploads/8690766085735-B4676-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-albeni-4lu-paket-160-gr,Ülker Albeni 4'lü Paket 160 gr,39.9,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-albeni-4lu-paket-160-gr,https://static.happycenter.com.tr/Uploads/8690504036319-8BE46-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
Ulker_Kp__361_3_Albeni_Atistirmalik_72_Gr,Ülker Albeni Atıştırmalık Çikolata 72 gr,55.5,,False,,Atıştırmalık,https://www.happycenter.com.tr/Ulker_Kp__361_3_Albeni_Atistirmalik_72_Gr,https://static.happycenter.com.tr/Uploads/albeni1-8A780-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-albeni-beyaz-cikolata-bar-36-gr,Ülker Albeni Beyaz Çikolata Bar 36 gr,61.05,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-albeni-beyaz-cikolata-bar-36-gr,https://static.happycenter.com.tr/Uploads/8690504086642-45CE5-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
Ulker_K__337_6_Albeni_Kaplamali_Cik__Kek_40_Gr,Ülker Albeni Karamel Kaplamalı Çikolatalı Kek 43 g,219.75,,False,,Atıştırmalık,https://www.happycenter.com.tr/Ulker_K__337_6_Albeni_Kaplamali_Cik__Kek_40_Gr,https://static.happycenter.com.tr/Uploads/ulker-albeni-karamel-kaplamali-cikolatali-kek-35gr-11571-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-albeni-mini-bar-coklu-paket-89-gr,Ülker Albeni Mini Bar Çoklu Paket 89 gr,121.95,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-albeni-mini-bar-coklu-paket-89-gr,https://static.happycenter.com.tr/Uploads/8690504136330-2AAE7-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-albeni-mozaik-45-gr,Ülker Albeni Mozaik 45 Gr,77.7,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-albeni-mozaik-45-gr,https://static.happycenter.com.tr/Uploads/8690766034665-D6CBF-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
Ulker_Kp__345_Albeni_40_Gr,Ülker Albeni Çikolata Kaplı Karamel Bisküvi 40 gr,12.75,,False,,Atıştırmalık,https://www.happycenter.com.tr/Ulker_Kp__345_Albeni_40_Gr,https://static.happycenter.com.tr/Uploads/ulker-albeni-cikolata-kapli-karamel-biskuvi-40-gr-11623-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-altinbasak-labneli-sandvic-kraker-60-gr,Ülker Altınbaşak Labneli Sandvıc Kraker 60 gr,45.5,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-altinbasak-labneli-sandvic-kraker-60-gr,https://static.happycenter.com.tr/Uploads/7010214-41252f-1650x1650-9B475-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
Ulker_D__116_3__Altinbasak_Light_Yulafli_30_Gr,Ülker Altınbaşak Light Yulaflı 46 gr,77.7,,False,,Atıştırmalık,https://www.happycenter.com.tr/Ulker_D__116_3__Altinbasak_Light_Yulafli_30_Gr,https://static.happycenter.com.tr/Uploads/ulker-altinbasak-light-yulafli-30-gr-11511-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
Ulker_B__116_1_Altinbasak_5_Li_Mp,Ülker Altınbaşak Light Yulaflı 5li Paket,219.75,,False,,Atıştırmalık,https://www.happycenter.com.tr/Ulker_B__116_1_Altinbasak_5_Li_Mp,https://static.happycenter.com.tr/Uploads/ulker-altinbasak-light-yulafli-5-x-56-gr-11380-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-altinbasak-tahil-cipsi-120-gr,Ülker Altınbaşak Tahıl Cipsi 120 Gr,122.0,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-altinbasak-tahil-cipsi-120-gr,https://static.happycenter.com.tr/Uploads/ulker-altinbasak-tahil-cipsi-120-gr-2D46F-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-altinbasak-tahil-cipsi-50-gr,Ülker Altınbaşak Tahıl Cipsi 50 Gr,41.6,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-altinbasak-tahil-cipsi-50-gr,https://static.happycenter.com.tr/Uploads/07010237-fe8588-1650x1650-B36B0-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-altinbasak-tahil-taco-kinoa-cipsi-50-gr,Ülker Altınbaşak Tahıl Taco Kinoa Cipsi 50 Gr,67.65,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-altinbasak-tahil-taco-kinoa-cipsi-50-gr,https://static.happycenter.com.tr/Uploads/screenshot-65-05586-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-altinbasak-cavdarli-karabugdayli-grissini-125-gr,Ülker Altınbaşak Çavdarlı Karabuğdaylı Grissini 125 gr,41.6,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-altinbasak-cavdarli-karabugdayli-grissini-125-gr,https://static.happycenter.com.tr/Uploads/07029737-31ee0a-1650x1650-B7E1D-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-altinbasak-ciyahashaskimyon-5x40-gr,Ülker Altınbaşak Çiya&Haşhaş&Kimyon 5X40 gr,122.0,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-altinbasak-ciyahashaskimyon-5x40-gr,https://static.happycenter.com.tr/Uploads/ulker-altinbasak-ciya-hashas-kimyon-40-gr-EBE03-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-altinbasak-corekotlu-ve-kinoali-40-gr,Ülker Altınbaşak Çörekotlu Ve Kinoalı 40 Gr,39.9,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-altinbasak-corekotlu-ve-kinoali-40-gr,https://static.happycenter.com.tr/Uploads/8690504011699-83A12-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-altinbasak-corekotlu-ve-kinoali-5x40-gr,Ülker Altınbaşak Çörekotlu Ve Kinoalı 5X40 Gr,39.9,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-altinbasak-corekotlu-ve-kinoali-5x40-gr,https://static.happycenter.com.tr/Uploads/8690504011828-F1520-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
Ulker_C__214_3_Antep_Fistik_baton_40gr,Ülker Antep Fıstıklı Baton Çikolata 30 gr,12.75,,False,,Atıştırmalık,https://www.happycenter.com.tr/Ulker_C__214_3_Antep_Fistik_baton_40gr,https://static.happycenter.com.tr/Uploads/ulker-cikolata-antep-fistikli-baton-cikolata-35-gr-11484-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
Ulker_C__255_7_Golden_A_fistikli_Bitter_Cik__80_Gr,Ülker Antep Fıstıklı Bitter Çikolata Kare 65 gr,183.15,,False,,Atıştırmalık,https://www.happycenter.com.tr/Ulker_C__255_7_Golden_A_fistikli_Bitter_Cik__80_Gr,https://static.happycenter.com.tr/Uploads/ulker-antep-fistikli-bitter-cikolata-kare-80-gr-11467-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
Ulker_C__254_3_Antep_Fistikli_Kare_80_Gr,Ülker Antep Fıstıklı Kare Çikolata 65 gr,77.7,,False,,Atıştırmalık,https://www.happycenter.com.tr/Ulker_C__254_3_Antep_Fistikli_Kare_80_Gr,https://static.happycenter.com.tr/Uploads/ulker-antep-fistikli-kare-cikolata-80-gr-11476-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-b--badem-kraker-misirli-135-gr,Ülker B. Badem Kraker Mısırlı 135 Gr,61.05,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-b--badem-kraker-misirli-135-gr,https://static.happycenter.com.tr/Uploads/8690504057017-54EB5-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-halley-beyaz-cikolatali-biskuvi-210-gr,Ülker B. Halley Beyaz Çikolatalı Bisküvi 210 Gr,41.6,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-halley-beyaz-cikolatali-biskuvi-210-gr,https://static.happycenter.com.tr/Uploads/07029704-79777e-1650x1650-2539E-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-halley-muzlu-pasta-tadinda-biskuvi-210-gr,Ülker B. Halley Muzlu Pasta Tadında Bisküvi 210 Gr,41.6,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-halley-muzlu-pasta-tadinda-biskuvi-210-gr,https://static.happycenter.com.tr/Uploads/07011669-d04ce4-1650x1650-1E058-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-b--stars-cookie-cocostar-kurabiye-47-gr,Ülker B. Stars Cookie Cocostar Kurabıye 47 Gr,122.0,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-b--stars-cookie-cocostar-kurabiye-47-gr,https://static.happycenter.com.tr/Uploads/ulker-b--stars-cookie-cocostar-kurabiye-47-gr-7DEB4-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
Ulker_B__1127_5_Krispi_Citir_Kraker_Acili_72_Gr,Ülker B.1088.2 Krispi Tırtıklı Kraker Acılı 43 Gr,144.2,,False,,Atıştırmalık,https://www.happycenter.com.tr/Ulker_B__1127_5_Krispi_Citir_Kraker_Acili_72_Gr,https://static.happycenter.com.tr/Uploads/ulker-krispi-citir-kraker-acili-72-gr-31503-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
Ulker_B__1127_5_Krispi_Citir_Kraker_Baharatli_72_G,Ülker B.1088.3 Krispi Tırtıklı Kraker Baharat 48Gr,144.2,,False,,Atıştırmalık,https://www.happycenter.com.tr/Ulker_B__1127_5_Krispi_Citir_Kraker_Baharatli_72_G,https://static.happycenter.com.tr/Uploads/ulker-krispi-citir-kraker-baharatli-72-gr-31502-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-b-1869-02-halley-karadut-dolg-74-gr,Ülker B.1869.02 Halley Karadut Dolg 74 Gr,74.35,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-b-1869-02-halley-karadut-dolg-74-gr,https://static.happycenter.com.tr/Uploads/8690504186922-23D4C-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
D__Ulker_B_99_8_Cizi_Kraker_Biskuvi_4_Lu_Mult_,Ülker B.92.01 Çizi Kraker Bisküvi 4 Lü Multipaket,144.2,,False,,Atıştırmalık,https://www.happycenter.com.tr/D__Ulker_B_99_8_Cizi_Kraker_Biskuvi_4_Lu_Mult_,https://static.happycenter.com.tr/Uploads/ulker-b-99-8-cizi-kraker-biskuvi-4-lu-mult--11447-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-b-antep-fistikli-milfoy-28-gr,Ülker B.Antep Fıstıklı Milföy 28 Gr,61.05,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-b-antep-fistikli-milfoy-28-gr,https://static.happycenter.com.tr/Uploads/8690504069522-C0AB9-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-b-canpare-findikli-biskuvi-243-gr,Ülker B.Canpare Fındıklı Bisküvi 243 Gr,61.05,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-b-canpare-findikli-biskuvi-243-gr,https://static.happycenter.com.tr/Uploads/8690504087915-15372-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-b-halley-karadut-dolg-260-gr,Ülker B.Halley Karadut Dolgulu Bisküvi 236 Gr,193.05,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-b-halley-karadut-dolg-260-gr,https://static.happycenter.com.tr/Uploads/kg-atis-ulker-bsk-233-7FBDF-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-b-halley-muzlu-66-gr,Ülker B.Halley Muzlu 66 Gr,41.6,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-b-halley-muzlu-66-gr,https://static.happycenter.com.tr/Uploads/07010246-85ad0c-1650x1650-8BED9-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-b-halley-cikolatali-portakalli-236-gr,Ülker B.Halley Çikolatalı Portakallı 236 Gr,74.35,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-b-halley-cikolatali-portakalli-236-gr,https://static.happycenter.com.tr/Uploads/8690504186809-1F0B3-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-b-hanimeller-h--cevizli-cikolatali-138-gr,Ülker B.Hanımeller H. Cevizli Çikolatalı 138 Gr,122.0,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-b-hanimeller-h--cevizli-cikolatali-138-gr,https://static.happycenter.com.tr/Uploads/ulker-b-hanimeller-h-cevizli-cikolatali-138-gr-4BEB0-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-b-hanimeller-zencefilli-kurabiye-139-gr,Ülker B.Hanımeller Zencefilli Kurabiye 139 Gr,122.0,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-b-hanimeller-zencefilli-kurabiye-139-gr,https://static.happycenter.com.tr/Uploads/ulker-b-hanimeller-zencefilli-kurabiye-139-gr-027B0-95x95.png,True,2026-03-06,2026-03-06T21:52:11.616082
ulker-b-hanimeller-zeytinli-biberli-kurabiye-81-gr,Ülker B.Hanımeller Zeytinli Biberli Kurabiye 81 Gr,41.6,,False,,Atıştırmalık,https://www.happycenter.com.tr/ulker-b-hanimeller-zeytinli-biberli-kurabiye-81-gr,https://static.happycenter.com.tr/Uploads/07010239-0602de-41406-95x95.jpg,True,2026-03-06,2026-03-06T21:52:11.616082
