id,urun,fiyat,kategori,url
erkek-desensiz-siyah-kravat-5,erkek-desensiz-siyah-kravat-5-p,"599,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/yeni-gelenler-c | https://www.altinyildizclassics.com/kravat-c | https://www.altinyildizclassics.com/500-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/yeni-sezon-indirimi-c | https://www.altinyildizclassics.com/yeni-sezon-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/aksesuar-firsati-c,https://www.altinyildizclassics.com/erkek-desensiz-siyah-kravat-5-p
erkek-ekstra-slim-fit-dar-kesim-mono-yaka-kareli-klasik-mavi-takim-elbise,erkek-ekstra-slim-fit-dar-kesim-mono-yaka-kareli-klasik-mavi-takim-elbise-p,"5999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c,https://www.altinyildizclassics.com/erkek-ekstra-slim-fit-dar-kesim-mono-yaka-kareli-klasik-mavi-takim-elbise-p
erkek-ipek-gri-mendil,erkek-ipek-gri-mendil-p,"999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/yeni-gelenler-c | https://www.altinyildizclassics.com/yeni-sezon-indirimi-c | https://www.altinyildizclassics.com/yeni-sezon-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/mendil-c | https://www.altinyildizclassics.com/aksesuar-firsati-c,https://www.altinyildizclassics.com/erkek-ipek-gri-mendil-p
erkek-slim-fit-dar-kesim-v-yaka-desenli-klasik-siyah-yelek-2,erkek-slim-fit-dar-kesim-v-yaka-desenli-klasik-siyah-yelek-2-p,"3899,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/yeni-gelenler-c | https://www.altinyildizclassics.com/davet-stili-c | https://www.altinyildizclassics.com/yeni-sezon-indirimi-c | https://www.altinyildizclassics.com/yeni-sezon-c | https://www.altinyildizclassics.com/outlet-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/yelek-c | https://www.altinyildizclassics.com/dis-giyim-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-v-yaka-desenli-klasik-siyah-yelek-2-p
erkek-metal-lacivert-kol-dugmesi,erkek-metal-lacivert-kol-dugmesi-p,"499,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/davet-stili-c | https://www.altinyildizclassics.com/500-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/kol-dugmesi-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/takim-elbise-aksesuarlari-c | https://www.altinyildizclassics.com/aksesuar-firsati-c,https://www.altinyildizclassics.com/erkek-metal-lacivert-kol-dugmesi-p
erkek-ipek-bordo-mendil,erkek-ipek-bordo-mendil-p,"999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/yeni-gelenler-c | https://www.altinyildizclassics.com/yeni-sezon-indirimi-c | https://www.altinyildizclassics.com/yeni-sezon-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/mendil-c | https://www.altinyildizclassics.com/aksesuar-firsati-c,https://www.altinyildizclassics.com/erkek-ipek-bordo-mendil-p
erkek-ozel-hediye-kutulu-metal-siyah-gri-kol-dugmesi,erkek-ozel-hediye-kutulu-metal-siyah-gri-kol-dugmesi-p,"549,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/500-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/kol-dugmesi-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/aksesuar-firsati-c,https://www.altinyildizclassics.com/erkek-ozel-hediye-kutulu-metal-siyah-gri-kol-dugmesi-p
erkek-duz-klasik-bej-papyonkusak-seti,erkek-duz-klasik-bej-papyonkusak-seti-p,"549,99 TL",https://www.altinyildizclassics.com/papyon-kusak-c | https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/yeni-gelenler-c | https://www.altinyildizclassics.com/500-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/yeni-sezon-indirimi-c | https://www.altinyildizclassics.com/yeni-sezon-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/aksesuar-firsati-c,https://www.altinyildizclassics.com/erkek-duz-klasik-bej-papyonkusak-seti-p
erkek-desenli-yesil-kahve-mendil-2,erkek-desenli-yesil-kahve-mendil-2-p,"399,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/500-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/mendil-c | https://www.altinyildizclassics.com/aksesuar-c,https://www.altinyildizclassics.com/erkek-desenli-yesil-kahve-mendil-2-p
erkek-desenli-lacivert-sari-lacivert-sari-mendil,erkek-desenli-lacivert-sari-lacivert-sari-mendil-p,"299,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/fiyati-dusenler-c | https://www.altinyildizclassics.com/davet-stili-c | https://www.altinyildizclassics.com/500-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/takim-elbise-aksesuarlari-c | https://www.altinyildizclassics.com/mendil-c | https://www.altinyildizclassics.com/aksesuar-firsati-c | https://www.altinyildizclassics.com/aksesuar-c,https://www.altinyildizclassics.com/erkek-desenli-lacivert-sari-lacivert-sari-mendil-p
erkek-slim-fit-dar-kesim-mono-yaka-baliksirti-desenli-kapak-cepli-yelekli-siyah-antrasit-yelekli-takim-elbise,erkek-slim-fit-dar-kesim-mono-yaka-baliksirti-desenli-kapak-cepli-yelekli-siyah-antrasit-yelekli-takim-elbise-p,"9999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/fiyati-dusenler-c | https://www.altinyildizclassics.com/yelekli-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/kombinli-takim-elbise-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-mono-yaka-baliksirti-desenli-kapak-cepli-yelekli-siyah-antrasit-yelekli-takim-elbise-p
erkek-ipek-kumasli-siyah-kravat,erkek-ipek-kumasli-siyah-kravat-p,"1999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/yeni-gelenler-c | https://www.altinyildizclassics.com/kravat-c | https://www.altinyildizclassics.com/500-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/yeni-sezon-indirimi-c | https://www.altinyildizclassics.com/yeni-sezon-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/aksesuar-firsati-c,https://www.altinyildizclassics.com/erkek-ipek-kumasli-siyah-kravat-p
erkek-ipek-kumasli-gri-kravat,erkek-ipek-kumasli-gri-kravat-p,"1999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/yeni-gelenler-c | https://www.altinyildizclassics.com/kravat-c | https://www.altinyildizclassics.com/500-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/yeni-sezon-indirimi-c | https://www.altinyildizclassics.com/yeni-sezon-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/aksesuar-firsati-c,https://www.altinyildizclassics.com/erkek-ipek-kumasli-gri-kravat-p
erkek-desenli-klasik-lacivert-mendil-3,erkek-desenli-klasik-lacivert-mendil-3-p,"299,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/fiyati-dusenler-c | https://www.altinyildizclassics.com/davet-stili-c | https://www.altinyildizclassics.com/500-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/takim-elbise-aksesuarlari-c | https://www.altinyildizclassics.com/mendil-c | https://www.altinyildizclassics.com/aksesuar-firsati-c | https://www.altinyildizclassics.com/aksesuar-c,https://www.altinyildizclassics.com/erkek-desenli-klasik-lacivert-mendil-3-p
erkek-slim-fit-dar-kesim-mono-yaka-kazayagi-desenli-kapak-cepli-esnek-kahve-gri-takim-elbise,erkek-slim-fit-dar-kesim-mono-yaka-kazayagi-desenli-kapak-cepli-esnek-kahve-gri-takim-elbise-p,"8999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-mono-yaka-kazayagi-desenli-kapak-cepli-esnek-kahve-gri-takim-elbise-p
erkek-ekstra-slim-fit-dar-kesim-mono-yaka-desenli-bej-takim-elbise,erkek-ekstra-slim-fit-dar-kesim-mono-yaka-desenli-bej-takim-elbise-p,"5999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c,https://www.altinyildizclassics.com/erkek-ekstra-slim-fit-dar-kesim-mono-yaka-desenli-bej-takim-elbise-p
erkek-metal-gri-siyah-kol-dugmesi-2,erkek-metal-gri-siyah-kol-dugmesi-2-p,"999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/500-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/kol-dugmesi-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/aksesuar-firsati-c,https://www.altinyildizclassics.com/erkek-metal-gri-siyah-kol-dugmesi-2-p
erkek-regular-fit-genis-kesim-mono-yaka-lacivert-takim-elbise-4,erkek-regular-fit-genis-kesim-mono-yaka-lacivert-takim-elbise-4-p,"8999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/yeni-gelenler-c | https://www.altinyildizclassics.com/lacivert-takim-elbise-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/yeni-sezon-indirimi-c | https://www.altinyildizclassics.com/yeni-sezon-c | https://www.altinyildizclassics.com/outlet-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c,https://www.altinyildizclassics.com/erkek-regular-fit-genis-kesim-mono-yaka-lacivert-takim-elbise-4-p
erkek-desenli-mavi-lacivert-kravat-11,erkek-desenli-mavi-lacivert-kravat-11-p,"999,99 TL",https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/fiyati-dusenler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c,https://www.altinyildizclassics.com/erkek-desenli-mavi-lacivert-kravat-11-p
erkek-su-gecirmez-ekstra-slim-fit-kirlangic-yaka-yunlu-nano-siyah-takim-elbise-2,erkek-su-gecirmez-ekstra-slim-fit-kirlangic-yaka-yunlu-nano-siyah-takim-elbise-2-p,"9999,99 TL",https://www.altinyildizclassics.com/yunlu-takim-elbise-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/fiyati-dusenler-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/siyah-takim-elbise-c,https://www.altinyildizclassics.com/erkek-su-gecirmez-ekstra-slim-fit-kirlangic-yaka-yunlu-nano-siyah-takim-elbise-2-p
erkek-dogal-tas-yesil-bileklik-4,erkek-dogal-tas-yesil-bileklik-4-p,"399,99 TL",https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/500-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/bileklik-c | https://www.altinyildizclassics.com/aksesuar-c,https://www.altinyildizclassics.com/erkek-dogal-tas-yesil-bileklik-4-p
erkek-desenli-bej-yaka-cicegi,erkek-desenli-bej-yaka-cicegi-p,"299,99 TL",https://www.altinyildizclassics.com/yaka-cicegi-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/fiyati-dusenler-c | https://www.altinyildizclassics.com/davet-stili-c | https://www.altinyildizclassics.com/500-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/takim-elbise-aksesuarlari-c | https://www.altinyildizclassics.com/aksesuar-firsati-c | https://www.altinyildizclassics.com/aksesuar-c,https://www.altinyildizclassics.com/erkek-desenli-bej-yaka-cicegi-p
erkek-100-deri-kahverengi-kartlik-3,erkek-100-deri-kahverengi-kartlik-3-p,"1199,99 TL",https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/cuzdan-kartlik-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/aksesuar-firsati-c,https://www.altinyildizclassics.com/erkek-100-deri-kahverengi-kartlik-3-p
erkek-mavi-kahverengi-kravat,erkek-mavi-kahverengi-kravat-p,"249,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/kravat-c | https://www.altinyildizclassics.com/fiyati-dusenler-c | https://www.altinyildizclassics.com/500-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/aksesuar-firsati-c,https://www.altinyildizclassics.com/erkek-mavi-kahverengi-kravat-p
erkek-standart-fit-normal-kesim-kapuson-cikmali-dik-yaka-torba-cepli-kase-lacivert-kaban,erkek-standart-fit-normal-kesim-kapuson-cikmali-dik-yaka-torba-cepli-kase-lacivert-kaban-p,"8999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/kaban-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/dis-giyim-c,https://www.altinyildizclassics.com/erkek-standart-fit-normal-kesim-kapuson-cikmali-dik-yaka-torba-cepli-kase-lacivert-kaban-p
erkek-utu-gerektirmeyen-slim-fit-dugmeli-yaka-100-pamuk-beyaz-gomlek-3,erkek-utu-gerektirmeyen-slim-fit-dugmeli-yaka-100-pamuk-beyaz-gomlek-3-p,"5999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/yeni-gelenler-c | https://www.altinyildizclassics.com/fiyati-dusenler-c | https://www.altinyildizclassics.com/yeni-sezon-indirimi-c | https://www.altinyildizclassics.com/yeni-sezon-c | https://www.altinyildizclassics.com/gomlek-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/non-iron-gomlek-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c,https://www.altinyildizclassics.com/erkek-utu-gerektirmeyen-slim-fit-dugmeli-yaka-100-pamuk-beyaz-gomlek-3-p
erkek-comfort-fit-rahat-kesim-gomlek-yaka-desenli-siyah-mont,erkek-comfort-fit-rahat-kesim-gomlek-yaka-desenli-siyah-mont-p,"3999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/ince-ceket-c | https://www.altinyildizclassics.com/mont-c | https://www.altinyildizclassics.com/dis-giyim-c,https://www.altinyildizclassics.com/erkek-comfort-fit-rahat-kesim-gomlek-yaka-desenli-siyah-mont-p
erkek-desenli-lacivert-sari-kravat-2,erkek-desenli-lacivert-sari-kravat-2-p,"249,99 TL",https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/takim-elbise-aksesuarlari-c | https://www.altinyildizclassics.com/aksesuar-firsati-c,https://www.altinyildizclassics.com/erkek-desenli-lacivert-sari-kravat-2-p
erkek-duz-klasik-siyah-gri-kol-dugmesi-3,erkek-duz-klasik-siyah-gri-kol-dugmesi-3-p,"349,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/fiyati-dusenler-c | https://www.altinyildizclassics.com/davet-stili-c | https://www.altinyildizclassics.com/kol-dugmesi-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/aksesuar-firsati-c | https://www.altinyildizclassics.com/aksesuar-c,https://www.altinyildizclassics.com/erkek-duz-klasik-siyah-gri-kol-dugmesi-3-p
erkek-standart-fit-normal-kesim-tam-balikci-yaka-jakarli-triko-gri-melanj-kazak,erkek-standart-fit-normal-kesim-tam-balikci-yaka-jakarli-triko-gri-melanj-kazak-p,"2199,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/triko-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/kazak-c,https://www.altinyildizclassics.com/erkek-standart-fit-normal-kesim-tam-balikci-yaka-jakarli-triko-gri-melanj-kazak-p
erkek-desenli-yesil-mavi-kravat-2,erkek-desenli-yesil-mavi-kravat-2-p,"249,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/kravat-c | https://www.altinyildizclassics.com/fiyati-dusenler-c | https://www.altinyildizclassics.com/500-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/aksesuar-firsati-c,https://www.altinyildizclassics.com/erkek-desenli-yesil-mavi-kravat-2-p
erkek-slim-fit-dar-kesim-mono-yaka-gofre-desenli-antrasit-kahverengi-takim-elbise,erkek-slim-fit-dar-kesim-mono-yaka-gofre-desenli-antrasit-kahverengi-takim-elbise-p,"5999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/klasik-takim-elbise-c | https://www.altinyildizclassics.com/outlet-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-mono-yaka-gofre-desenli-antrasit-kahverengi-takim-elbise-p
erkek-standart-fit-normal-kesim-dik-yaka-sherpa-lacivert-polar,erkek-standart-fit-normal-kesim-dik-yaka-sherpa-lacivert-polar-p,"999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/polar-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/sweatshirt-polar-c,https://www.altinyildizclassics.com/erkek-standart-fit-normal-kesim-dik-yaka-sherpa-lacivert-polar-p
erkek-desenli-kahve-mavi-kravat-4,erkek-desenli-kahve-mavi-kravat-4-p,"249,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/kravat-c | https://www.altinyildizclassics.com/fiyati-dusenler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/aksesuar-firsati-c,https://www.altinyildizclassics.com/erkek-desenli-kahve-mavi-kravat-4-p
erkek-desenli-klasik-mavi-gri-kravat,erkek-desenli-klasik-mavi-gri-kravat-p,"249,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/kravat-c | https://www.altinyildizclassics.com/fiyati-dusenler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/aksesuar-firsati-c,https://www.altinyildizclassics.com/erkek-desenli-klasik-mavi-gri-kravat-p
erkek-desenli-lacivert-mavi-kravat-17,erkek-desenli-lacivert-mavi-kravat-17-p,"249,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/kravat-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/takim-elbise-aksesuarlari-c | https://www.altinyildizclassics.com/aksesuar-firsati-c,https://www.altinyildizclassics.com/erkek-desenli-lacivert-mavi-kravat-17-p
erkek-su-gecirmez-ekstra-slim-fit-kirlangic-yaka-yunlu-nano-lacivert-takim-elbise-2,erkek-su-gecirmez-ekstra-slim-fit-kirlangic-yaka-yunlu-nano-lacivert-takim-elbise-2-p,"8999,99 TL",https://www.altinyildizclassics.com/yunlu-takim-elbise-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/lacivert-takim-elbise-c | https://www.altinyildizclassics.com/takim-elbise-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c,https://www.altinyildizclassics.com/erkek-su-gecirmez-ekstra-slim-fit-kirlangic-yaka-yunlu-nano-lacivert-takim-elbise-2-p
