canonical_key,tuik_category,sector,product_key,store,relative_compare
torex sunta vidasi 6x100 din 7505 (1p= adet),05,construction,TOREX SUNTA VİDASI 6x100 DIN 7505 (1P= ADET),yapimaks,0.0
torex sunta vidasi 6x50 din 7505 1p=6,05,construction,TOREX SUNTA VİDASI 6X50 DIN 7505 1P=6,yapimaks,0.0
torex sunta vidasi 6x60 din 7505 1p=4,05,construction,TOREX SUNTA VİDASI 6X60 DIN 7505 1P=4,yapimaks,0.0
torex sunta vidasi 6x70 din 7505 1p=4,05,construction,TOREX SUNTA VİDASI 6X70 DIN 7505 1P=4,yapimaks,0.0
torex sunta vidasi 6x80 din 7505 1p=3,05,construction,TOREX SUNTA VİDASI 6X80 DIN 7505 1P=3,yapimaks,0.0
torex sunta vidasi 6x90 din 7505 1p=2,05,construction,TOREX SUNTA VİDASI 6x90 DIN 7505 1P=2,yapimaks,0.0
torex tel civi basli 10/30 galvaniz 1p=93,05,construction,TOREX TEL ÇİVİ BAŞLI 10/30 GALVANİZ 1P=93,yapimaks,0.0
torex tel civi basli 12/40 sari fosfat 1p=74,05,construction,TOREX TEL ÇİVİ BAŞLI 12/40 SARI FOSFAT 1P=74,yapimaks,0.0
torex tel civi bassiz 10/30 galvaniz 1p=93,05,construction,TOREX TEL ÇİVİ BAŞSIZ 10/30 GALVANİZ 1P=93,yapimaks,0.0
torex tel civi bassiz 10/30 sari fosfat 1p=93,05,construction,TOREX TEL ÇİVİ BAŞSIZ 10/30 SARI FOSFAT 1P=93,yapimaks,0.0
torex tel civi bassiz 12/40 galvaniz 1p=74,05,construction,TOREX TEL ÇİVİ BAŞSIZ 12/40 GALVANİZ 1P=74,yapimaks,0.0
torex tirtilli pul m4 din6798 siyah fosfat 1p=31,05,construction,TOREX TIRTILLI PUL M4 DIN6798 SİYAH FOSFAT 1P=31,yapimaks,0.0
torex tirtilli pul m5 din6798 siyah fosfat 1p=27,05,construction,TOREX TIRTILLI PUL M5 DIN6798 SİYAH FOSFAT 1P=27,yapimaks,0.0
torex tirtilli pul m6 din6798 siyah fosfat 1p=32,05,construction,TOREX TIRTILLI PUL M6 DIN6798 SİYAH FOSFAT 1P=32,yapimaks,
torex tirtilli pul m8 din6798 siyah fosfat 1p=12,05,construction,TOREX TIRTILLI PUL M8 DIN6798 SİYAH FOSFAT 1P=12,yapimaks,0.0
torex tv baglanti seti,05,construction,TOREX TV BAĞLANTI SETİ,yapimaks,0.0
torex vida seti ev aksesuarlari baglanti seti,05,construction,TOREX VİDA SETİ EV AKSESUARLARI BAĞLANTI SETİ,yapimaks,0.0
torex vida seti ev aksesuarlari icin (121 parca),05,construction,TOREX VİDA SETİ EV AKSESUARLARI İÇİN (121 PARÇA),yapimaks,0.0
torex ytong dubeli 10 mm 1p=2,05,construction,TOREX YTONG DÜBELİ 10 MM 1P=2,yapimaks,0.0
torex ytong dubeli 8 mm 1p=4,05,construction,TOREX YTONG DÜBELİ 8 MM 1P=4,yapimaks,0.0
torf greenlife saksi topragi 20 lt,05,construction,TORF GREENLIFE SAKSI TOPRAĞI 20 LT,yapimaks,0.0
torf greenlife saksi topragi 3 lt,05,construction,TORF GREENLIFE SAKSI TOPRAĞI 3 LT,yapimaks,0.0
torf greenlife saksi topragi 5 lt,05,construction,TORF GREENLIFE SAKSI TOPRAĞI 5 LT,yapimaks,0.0
torima 2li baharat ogutucu,08,tech,Torima 2li Baharat Öğütücü,DR,
"torima aps-01 tasnabilir dijital ekranli arac aku takviyeli , isikli oto mars hava kompresoru",08,tech,"Torima APS-01 Taşnabilir Dijital Ekranlı Araç Akü Takviyeli , Işıklı Oto Marş Hava Kompresörü",DR,
torima aps-04 tasnabilir dijital ekranli arac aku takviyeli isikli oto mars hava kompresoru,08,tech,Torima APS-04 Taşnabilir Dijital Ekranlı Araç Akü Takviyeli Işıklı Oto Marş Hava Kompresörü,DR,
"torima d67 speaker, gri",08,tech,"Torima D67 Speaker, Gri",DR,
"torima d67 speaker, siyah",08,tech,"Torima D67 Speaker, Siyah",DR,
"torima d67 speaker, yesil",08,tech,"Torima D67 Speaker, Yeşil",DR,
torima f1 air kumanda vantilator beyaz,08,tech,Torima F1 Air Kumanda Vantilatör Beyaz,DR,
torima h11 koyu kahve odun atesi efekli 300ml sessiz ultrasonik hava nemlendirici,08,tech,TORIMA H11 Koyu Kahve Odun Ateşi Efekli 300ml Sessiz Ultrasonik Hava Nemlendirici,DR,
torima ht-100 tasinabilir sessiz hizli isitma 500w kompakt mini fan,08,tech,Torima HT-100 Taşınabilir Sessiz Hızlı Isıtma 500W Kompakt Mini Fan,DR,
torima hy260 pro projeksiyon cihazi,08,tech,Torima HY260 PRO Projeksiyon Cihazı,DR,
torima hy300 pro projeksiyon cihazi,08,tech,Torima HY300 PRO Projeksiyon Cihazı,DR,
torima hy320 mini projeksiyon cihaz,08,tech,Torima HY320 MINI Projeksiyon Cihaz,DR,
torima hy320s projeksiyon cihazi,08,tech,Torima HY320S Projeksiyon Cihazı,DR,
torima hy350 projeksiyon cihazi,08,tech,Torima HY350 Projeksiyon Cihazı,DR,
torima kidmic-01 astronot wireless karaoke mikrofon ses degistirilebilir efektleri beyaz,08,tech,Torima KIDMIC-01 Astronot Wıreless Karaoke Mikrofon Ses Değiştirilebilir Efektleri Beyaz,DR,
torima kidmic-01 astronot wireless karaoke mikrofon ses degistirilebilir efektleri mavi,08,tech,Torima KIDMIC-01 Astronot Wıreless Karaoke Mikrofon Ses Değiştirilebilir Efektleri Mavi,DR,
torima l16 selfie stick tripod siyah,08,tech,Torima L16 Selfie Stick Tripod Siyah,DR,
torima lw-66 beyaz astronot kumandali bluetooth hoparlor muzik calar aydinlatma,08,tech,Torima LW-66 Beyaz Astronot Kumandalı Bluetooth Hoparlör Müzik Çalar Aydınlatma,DR,
torima m01 gri cok amacli gimbal ozellikli tripod selfie cubugu,08,tech,Torima M01 Gri Çok Amaçlı Gimbal Özellikli Tripod Selfie Çubuğu,DR,
torima paper-02 3lu rulo film,08,tech,Torima Paper-02 3lü Rulo Film,DR,
torima paper-03 3lu rulo film yapiskanli beyaz,08,tech,Torima Paper-03 3lü Rulo Film Yapışkanlı Beyaz,DR,
torima paper-04 3lu rulo film yapiskanli,08,tech,Torima Paper-04 3lü Rulo Film Yapışkanlı,DR,
torima q18 siyah led isikli kumandali cok amacli tripod selfie cubugu,08,tech,Torima Q18 Siyah Led Işıklı Kumandalı Çok Amaçlı Tripod Selfie Çubuğu,DR,
torima rabbit tm-21 1200 dp optik kablosuz mouse mavi,08,tech,Torima Rabbit TM-21 1200 DP Optik Kablosuz Mouse Mavi,DR,
torima rabbit tm-21 1200 dp optik kablosuz mouse pembe,08,tech,Torima Rabbit TM-21 1200 DP Optik Kablosuz Mouse Pembe,DR,
torima sarjli arac yikama cihazi,08,tech,Torima Şarjlı Araç Yıkama Cihazı,DR,
torima sarjli mikroskop mavi,08,tech,Torima Şarjlı Mikroskop Mavi,DR,
torima sarjli mikroskop pembe,08,tech,Torima Şarjlı Mikroskop Pembe,DR,
torima sf-02 kumanda vantilator beyaz,08,tech,Torima SF-02 Kumanda Vantilatör Beyaz,DR,
"torima t11 projeksiyon cihazi, beyaz",08,tech,"Torima T11 Projeksiyon Cihazı, Beyaz",DR,
"torima t11 projeksiyon cihazi, siyah",08,tech,"Torima T11 Projeksiyon Cihazı, Siyah",DR,
torima ta-01 siyah 1080p arac ici 3 kamerali lcd ekranli gece goruslu g-sensor geri gorus kamerali yol kayit arac kamerasi,08,tech,Torima Ta-01 Siyah 1080P Araç Içi 3 Kameralı LCD Ekranlı Gece Görüşlü G-Sensör Geri Görüş Kameralı Yol Kayıt Araç Kamerası,DR,
torima tcf-02 siyah blue men arac aroma difuzoru,08,tech,Torima TCF-02 Siyah Blue Men Araç Aroma Difüzörü,DR,
torima tcf-02 siyah cologne arac aroma difuzoru,08,tech,Torima TCF-02 Siyah Cologne Araç Aroma Difüzörü,DR,
torima tcf-02 siyah ebony arac aroma difuzoru,08,tech,Torima TCF-02 Siyah Ebony Araç Aroma Difüzörü,DR,
torima ttb-02 hava ufleme makinesi 1500 mah 80 w yuksek hizli turbo siyah,08,tech,Torima TTB-02 Hava Üfleme Makinesi 1500 mAh 80 W Yüksek Hızlı Turbo Siyah,DR,
torima vnb-01 insan eli hissi veren boyun sirt ve bacak sarjli masaj cihazi,08,tech,Torima VNB-01 İnsan Eli Hissi Veren Boyun Sırt Ve Bacak Şarjlı Masaj Cihazı,DR,
torima zc-001 tasinabilir dijital ekranli arac hava kompresoru siyah,08,tech,Torima ZC-001 Taşınabilir Dijital Ekranlı Araç Hava Kompresörü Siyah,DR,
"torino beyaz 32x64 2k (1,64m2)",05,construction,"TORİNO BEYAZ 32X64 2K (1,64M2)",yapimaks,0.0
"torino beyaz 40x40 1k (1,44m2)",05,construction,"TORİNO BEYAZ 40X40 1K (1,44M2)",yapimaks,0.0
"torino gri 30x60 2k (1,44m2)",05,construction,"TORİNO GRİ 30X60 2K (1,44M2)",yapimaks,0.0
"torino gri 32x64 2k (1,64m2)",05,construction,"TORİNO GRİ 32X64 2K (1,64M2)",yapimaks,0.0
"torino gri 40x40 1k (1,44m2)",05,construction,"TORİNO GRİ 40X40 1K (1,44M2)",yapimaks,0.0
"torino gri 60x60 2k mat (1,8m2)",05,construction,"TORİNO GRİ 60X60 2K MAT (1,8M2)",yapimaks,0.0
torku %3.3 yagli sut 500 ml,01,market,Torku %3.3 Yağlı Süt 500 ml,Hapeloglu,0.0
torku 1 daha bol cikolatali gofret 32 gr,01,market,Torku 1 Daha Bol Çikolatalı Gofret 32 Gr,Marketzade,-3.703703703703709
torku anadolu lezzeti kasap kangal sucuk 300 g,01,market,Torku Anadolu Lezzeti Kasap Kangal Sucuk 300 g,Hapeloglu,-20.44982698961938
torku antep fistikli cikolata 65 gr,01,market,Torku Antep Fıstıklı Çikolata 65 Gr,Marketzade,0.0
torku antep fistikli helva 500 gr,01,market,Torku Antep Fıstıklı Helva 500 Gr,Marketzade,-2.157164869029271
torku banada findik kremasi 400 g,01,market,Torku Banada Fındık Kreması 400 g,Hapeloglu,0.0
torku banada findik kremasi 700 g,01,market,Torku Banada Fındık Kreması 700 g,Hapeloglu,0.0
torku banada findik kremasi 700 gr cam,01,market,Torku Banada Fındık Kreması 700 Gr Cam,Marketzade,0.0
torku banada krema 400 gr,01,market,Torku Banada Krema 400 Gr,Marketzade,0.0
torku banada parca findikli findik ezmesi 370 g,01,market,Torku Banada Parça Fındıklı Fındık Ezmesi 370 g,Hapeloglu,4.052044609665417
torku beyaz peynir 500 g,01,market,Torku Beyaz Peynir 500 g,Hapeloglu,0.0
torku beyaz peynir 900 g,01,market,Torku Beyaz Peynir 900 g,Hapeloglu,-0.15390534821083657
torku bitter cikolata 65 gr,01,market,Torku Bitter Çikolata 65 Gr,Marketzade,0.0
torku bitter ve portakal kremali gofret 142 gr,01,market,Torku Bitter Ve Portakal Kremalı Gofret 142 Gr,Marketzade,-7.377049180327866
torku bol sutlu kare cikolata 60 g,01,market,Torku Bol Sütlü Kare Çikolata 60 g,Hapeloglu,0.0
torku bol sutlu kare cikolata 65 gr,01,market,Torku Bol Sütlü Kare Çikolata 65 Gr,Marketzade,0.0
torku cikolata kremali biskuvi 61 g,01,market,Torku Çikolata Kremalı Bisküvi 61 g,Hapeloglu,0.0
torku cilekli gofret 142 gr,01,market,Torku Çilekli Gofret 142 Gr,Marketzade,-8.130081300813007
torku cokofest frambuazli bar cikolata 34 gr,01,market,Torku Çokofest Frambuazlı Bar Çikolata 34 Gr,Marketzade,0.0
torku cokofest frambuazli cikolata 30 g,01,market,Torku Çokofest Frambuazlı Çikolata 30 g,Hapeloglu,0.0
torku cokofest karamelli bar cikolata 34 gr,01,market,Torku Çokofest Karamelli Bar Çikolata 34 Gr,Marketzade,0.0
torku cokofest karamelli bar cikolata 60 gr,01,market,Torku Çokofest Karamelli Bar Çikolata 60 Gr,Marketzade,0.0
torku cokofest karamelli cikolata 30 g,01,market,Torku Çokofest Karamelli Çikolata 30 g,Hapeloglu,0.0
torku cubuk kraker 32 gr,01,market,Torku Çubuk Kraker 32 Gr,Marketzade,0.0
torku enjoy ahududu soslu kek 55 g,01,market,Torku Enjoy Ahududu Soslu Kek 55 G,Marketzade,0.0
torku enjoy coko cikolatali kek 55 gr,01,market,Torku Enjoy Çoko Çikolatalı Kek 55 Gr,Marketzade,0.0
torku enjoy coko muzlu kek 55 gr,01,market,Torku Enjoy Çoko Muzlu Kek 55 Gr,Marketzade,0.0
torku fav muz 61gr,01,market,Torku Fav Muz 61Gr,Marketzade,0.0
torku favori kremali muz 4*76gr,01,market,Torku Favori Kremalı Muz 4*76Gr,Marketzade,-4.504504504504503
torku favorimo cikolata kremali biskuvi 4 lu 76 gr,01,market,Torku Favorimo Çikolata Kremalı Bisküvi 4 Lü 76 Gr,Marketzade,-5.263157894736848
torku favorimo cikolata kremali biskuvi 4lu 244 g,01,market,Torku Favorimo Çikolata Kremalı Bisküvi 4lü 244 g,Hapeloglu,0.0
torku favorimo cikolata kremali biskuvi 61 gr,01,market,Torku Favorimo Çikolata Kremalı Bisküvi 61 Gr,Marketzade,0.0
torku favorimo muz kremali biskuvi 4lu 244 g,01,market,Torku Favorimo Muz Kremalı Bisküvi 4lü 244 g,Hapeloglu,0.0
torku favorimo muz kremali biskuvi 61 g,01,market,Torku Favorimo Muz Kremalı Bisküvi 61 g,Hapeloglu,0.0
torku fermente sucuk 225 g,01,market,Torku Fermente Sucuk 225 g,Hapeloglu,0.0
torku findik ezmesi 370 gr,01,market,Torku Fındık Ezmesi 370 Gr,Marketzade,
torku findik kremali biskuvi 4 lu 76 gr,01,market,Torku Fındık Kremalı Bisküvi 4 Lü 76 Gr,Marketzade,-5.263157894736848
torku findik kremali biskuvi 4lu 244 g,01,market,Torku Fındık Kremalı Bisküvi 4lü 244 g,Hapeloglu,0.0
torku findik kremali biskuvi 61 g,01,market,Torku Fındık Kremalı Bisküvi 61 g,Hapeloglu,0.0
torku findik kremali biskuvi 61 gr,01,market,Torku Fındık Kremalı Bisküvi 61 Gr,Marketzade,0.0
torku findikli cikolata 60 gr,01,market,Torku Fındıklı Çikolata 60 Gr,Marketzade,0.0
torku findikli gofret 142 gr,01,market,Torku Fındıklı Gofret 142 Gr,Marketzade,-8.130081300813007
torku frema findik kremasi 400 gr,01,market,Torku Frema Fındık Kreması 400 Gr,Marketzade,0.0
torku frema kakaolu findik kremasi 1 kg,01,market,Torku Frema Kakaolu Fındık Kreması 1 Kg,Marketzade,0.0
torku frema kakaolu findik kremasi 1500 gr,01,market,Torku Frema Kakaolu Fındık Kreması 1500 Gr,Marketzade,0.0
torku frema kakaolu findik kremasi 400 g,01,market,Torku Frema Kakaolu Fındık Kreması 400 g,Hapeloglu,16.796440489432698
torku gala karamel kaplamali kek 50 g,01,market,Torku Gala Karamel Kaplamalı Kek 50 g,Hapeloglu,0.0
torku gala karamelli kek 50 gr,01,market,Torku Gala Karamelli Kek 50 Gr,Marketzade,0.0
torku gala orman meyveli kek 50 g,01,market,Torku Gala Orman Meyveli Kek 50 g,Hapeloglu,0.0
torku gala orman meyveli kek 50 gr,01,market,Torku Gala Orman Meyveli Kek 50 Gr,Marketzade,0.0
torku harnup keciboynuzu pekmezi 750 gr,01,market,Torku Harnup Keçiboynuzu Pekmezi 750 Gr,Marketzade,0.0
torku kakaolu findikli kek 35 gr,01,market,Torku Kakaolu Fındıklı Kek 35 Gr,Marketzade,0.0
torku kakaolu helva 500 gr,01,market,Torku Kakaolu Helva 500 Gr,Marketzade,0.0
torku kakaolu sut 6x180 ml,01,market,Torku Kakaolu Süt 6X180 Ml,Marketzade,-2.7303754266211566
torku kakaolu tahin helva 500 g,01,market,Torku Kakaolu Tahin Helva 500 g,Hapeloglu,0.0
torku kakaolu vanilyali gofret 142 gr,01,market,Torku Kakaolu Vanilyalı Gofret 142 Gr,Marketzade,-8.130081300813007
torku kangal sucuk 180 g,01,market,Torku Kangal Sucuk 180 g,Hapeloglu,3.797468354430378
torku karadeniz ruyasi spesiyal cikolata 30 g,01,market,Torku Karadeniz Rüyası Spesiyal Çikolata 30 g,Hapeloglu,0.0
torku karamel ve findik kremali gofret 142 gr,01,market,Torku Karamel Ve Fındık Kremalı Gofret 142 Gr,Marketzade,-8.130081300813007
torku karamelce xl kremali biskuvi 176 g,01,market,Torku Karamelce xL Kremalı Bisküvi 176 g,Hapeloglu,0.0
torku klasik potibor 4 x 175 g,01,market,Torku Klasik Pötibör 4 x 175 g,Hapeloglu,0.0
torku labne 400 g,01,market,Torku Labne 400 g,Hapeloglu,0.0
torku meyveli kek 35 gr,01,market,Torku Meyveli Kek 35 Gr,Marketzade,0.0
torku miniki cilek joleli turtacik 94 g,01,market,Torku Miniki Çilek Jöleli Turtacık 94 g,Hapeloglu,0.0
torku miniki nuga cikolatali bar 72 gr,01,market,Torku Miniki Nuga Çikolatalı Bar 72 Gr,Marketzade,0.0
torku miniki portakal joleli turtacik 25 g,01,market,Torku Miniki Portakal Jöleli Turtacık 25 g,Hapeloglu,0.0
torku miniki portakal joleli turtacik 282 g,01,market,Torku Miniki Portakal Jöleli Turtacık 282 g,Hapeloglu,0.0
torku miniki portakalli turtacik 94 gr,01,market,Torku Miniki Portakallı Turtacık 94 Gr,Marketzade,0.0
torku no 1 cikolatali gofret 35 gr,01,market,Torku No 1 Çikolatalı Gofret 35 Gr,Marketzade,-9.523809523809524
torku no 1 cikolatali gofret 5 x 35 gr,01,market,Torku No 1 Çikolatalı Gofret 5 X 35 Gr,Marketzade,0.0
torku orman meyveli gofret 142 gr,01,market,Torku Orman Meyveli Gofret 142 Gr,Marketzade,-5.833333333333335
torku pilavlik bulgur 1 kg,01,market,Torku Pilavlık Bulgur 1 kg,Hapeloglu,-29.647058823529417
torku potibor biskuvi 700 gr,01,market,Torku Pötibör Bisküvi 700 Gr,Marketzade,0.0
torku premio biskuvi 3 lu 86 gr,01,market,Torku Premio Bisküvi 3 Lü 86 Gr,Marketzade,0.0
torku premio biskuvi 86 gr,01,market,Torku Premio Bisküvi 86 Gr,Marketzade,0.0
torku premio sut kremali kakaolu biskuvi 22 g,01,market,Torku Premio Süt Kremalı Kakaolu Bisküvi 22 g,Hapeloglu,0.0
torku premio sut kremali kakaolu biskuvi 86 g,01,market,Torku Premio Süt Kremalı Kakaolu Bisküvi 86 g,Hapeloglu,0.0
torku premio xl sut kremali kakaolu biskuvi 176 g,01,market,Torku Premio xL Süt Kremalı Kakaolu Bisküvi 176 g,Hapeloglu,0.0
torku ritmo sutlu cikolata kaplamali sandvic biskuvi 240 g,01,market,Torku Ritmo Sütlü Çikolata Kaplamalı Sandviç Bisküvi 240 g,Hapeloglu,
torku sade helva 500 gr,01,market,Torku Sade Helva 500 Gr,Marketzade,0.0
torku sade kremali biskuvi 4lu 244 g,01,market,Torku Sade Kremalı Bisküvi 4lü 244 g,Hapeloglu,0.0
torku sade kremali biskuvi 61 g,01,market,Torku Sade Kremalı Bisküvi 61 g,Hapeloglu,0.0
torku sade kremali biskuvi 61 gr,01,market,Torku Sade Kremalı Bisküvi 61 Gr,Marketzade,0.0
torku sade tahin helva 500 g,01,market,Torku Sade Tahin Helva 500 g,Hapeloglu,0.0
torku sut 1 l,01,market,Torku Süt 1 L,Hapeloglu,0.0
torku sut 200 ml,01,market,Torku Süt 200 ml,Hapeloglu,0.0
torku sut yarim yagli 1 lt,01,market,Torku Süt Yarım Yağlı 1 Lt,Marketzade,0.0
torku sutlu kremali biskuvi 3 x 83 g,01,market,Torku Sütlü Kremalı Bisküvi 3 x 83 g,Hapeloglu,0.0
torku tahin cam 600 gr,01,market,Torku Tahin Cam 600 Gr,Marketzade,0.0
torku tam bugdayli biskuvi 131 g,01,market,Torku Tam Buğdaylı Bisküvi 131 g,Hapeloglu,0.0
torku tam bugdayli biskuvi 131 gr,01,market,Torku Tam Buğdaylı Bisküvi 131 Gr,Marketzade,0.0
torku tam bugdayli biskuvi 3 x 131 g,01,market,Torku Tam Buğdaylı Bisküvi 3 x 131 g,Hapeloglu,0.0
torku tam bugdayli biskuvi 3 x 131 gr,01,market,Torku Tam Buğdaylı Bisküvi 3 X 131 Gr,Marketzade,-7.100591715976334
torku tam cikolatam 3 lu biskuvi 83 gr,01,market,Torku Tam Çikolatam 3 Lü Bisküvi 83 Gr,Marketzade,-17.391304347826086
torku tam cikolatam 3lu 249 g,01,market,Torku Tam Çikolatam 3lü 249 g,Hapeloglu,9.629629629629633
torku tam cikolatam 83 g,01,market,Torku Tam Çikolatam 83 g,Hapeloglu,0.0
torku tam cikolatam biskuvi 83 gr,01,market,Torku Tam Çikolatam Bisküvi 83 Gr,Marketzade,0.0
torku tam kakaolu kremalim biskuvi 3 lu 83 gr,01,market,Torku Tam Kakaolu Kremalım Bisküvi 3 Lü 83 Gr,Marketzade,-9.615384615384615
torku tam kremalim kakao kremali biskuvi 83 gr,01,market,Torku Tam Kremalım Kakao Kremalı Bisküvi 83 Gr,Marketzade,0.0
torku tam kremalim kakaolu biskuvi 83 g,01,market,Torku Tam Kremalım Kakaolu Bisküvi 83 g,Hapeloglu,0.0
torku tam ruseymli cikolatali biskuvi 3 x 84 g,01,market,Torku Tam Ruşeymli Çikolatalı Bisküvi 3 x 84 g,Hapeloglu,0.0
torku tam ruseymli cikolatali biskuvi 84 g,01,market,Torku Tam Ruşeymli Çikolatalı Bisküvi 84 g,Hapeloglu,0.0
torku tam ruseymli cikolatali biskuvi 84 gr,01,market,Torku Tam Ruşeymli Çikolatalı Bisküvi 84 Gr,Marketzade,0.0
torku tam ruseymli orman meyveli biskuvi 3 x 84 g,01,market,Torku Tam Ruşeymli Orman Meyveli Bisküvi 3 x 84 g,Hapeloglu,0.0
torku tam sutlu kremali biskuvi 83 g,01,market,Torku Tam Sütlü Kremalı Bisküvi 83 g,Hapeloglu,0.0
torku tam yagli suzme peynir 450 g,01,market,Torku Tam Yağlı Süzme Peynir 450 g,Hapeloglu,0.0
torku tam yagli tost peyniri 600 g,01,market,Torku Tam Yağlı Tost Peyniri 600 g,Hapeloglu,0.0
torku tam yagli ucgen peynir 8'li 100 g,01,market,Torku Tam Yağlı Üçgen Peynir 8'li 100 g,Hapeloglu,0.0
torku tam yulafli biskuvi 125 g,01,market,Torku Tam Yulaflı Bisküvi 125 g,Hapeloglu,0.0
torku tam yulafli biskuvi 3lu 375 g,01,market,Torku Tam Yulaflı Bisküvi 3lü 375 g,Hapeloglu,0.0
torku tam yulafli biskuvi 3x118 gr,01,market,Torku Tam Yulaflı Bisküvi 3X118 Gr,Marketzade,2.7027027027026973
torku tatkrak baharatli kraker 77 gr,01,market,Torku Tatkrak Baharatlı Kraker 77 Gr,Marketzade,0.0
torku tatkrak peynirli kraker 77 gr,01,market,Torku Tatkrak Peynirli Kraker 77 Gr,Marketzade,0.0
torku toz seker 5 kg,01,market,Torku Toz Şeker 5 kg,Hapeloglu,0.0
torku turtacik portakal joleli 102 gr,01,market,Torku Turtacık Portakal Jöleli 102 Gr,Marketzade,0.0
torku vanilyali gofret 142 g,01,market,Torku Vanilyalı Gofret 142 g,Hapeloglu,0.0
torku yarim yagli sut 1 l,01,market,Torku Yarım Yağlı Süt 1 L,Hapeloglu,0.0
tornavida 3x80 duz black sgs,05,construction,TORNAVİDA 3X80 DÜZ BLACK SGS,yapimaks,0.0
tornavida 5x150 duz black sgs,05,construction,TORNAVİDA 5X150 DÜZ BLACK SGS,yapimaks,0.0
tornavida 5x150 duz red sgs1026,05,construction,TORNAVİDA 5X150 DÜZ RED SGS1026,yapimaks,0.0
tornavida 6x150 duz black sgs,05,construction,TORNAVİDA 6X150 DÜZ BLACK SGS,yapimaks,0.0
tornavida 6x150 duz red sgs1029,05,construction,TORNAVİDA 6X150 DÜZ RED SGS1029,yapimaks,0.0
tornavida 6x150 yildiz black sgs,05,construction,TORNAVİDA 6X150 YILDIZ BLACK SGS,yapimaks,0.0
tornavida 7x125 duz black sgs,05,construction,TORNAVİDA 7X125 DÜZ BLACK SGS,yapimaks,0.0
tornavida 7x150 duz black sgs,05,construction,TORNAVİDA 7X150 DÜZ BLACK SGS,yapimaks,0.0
tornavida 8x175 yildiz black sgs,05,construction,TORNAVİDA 8X175 YILDIZ BLACK SGS,yapimaks,0.0
tornavida seti 5 li rh07825 rtrmax,05,construction,TORNAVİDA SETİ 5 Lİ RH07825 RTRMAX,yapimaks,0.0
tornavida takimi 6 li yildiz proscr 02649,05,construction,TORNAVİDA TAKIMI 6 LI YILDIZ PROSCR 02649,yapimaks,0.0
tornavida yildiz 3x100 proscr 02557,05,construction,TORNAVİDA YILDIZ 3x100 PROSCR 02557,yapimaks,0.0
tornavida yildiz 3x80 mega,05,construction,TORNAVİDA YILDIZ 3X80 MEGA,yapimaks,0.0
tornavida yildiz 5x100 mega,05,construction,TORNAVİDA YILDIZ 5X100 MEGA,yapimaks,0.0
tornavida yildiz 5x100 proscr-02573,05,construction,TORNAVİDA YILDIZ 5x100 PROSCR-02573,yapimaks,0.0
tornavida yildiz 5x125 proscr 02575,05,construction,TORNAVİDA YILDIZ 5x125 PROSCR 02575,yapimaks,0.0
tornavida yildiz kirmizi 3x80,05,construction,TORNAVİDA YILDIZ KIRMIZI 3X80,yapimaks,0.0
"torpu hand sapli 8"" vinko 29557",05,construction,"TÖRPÜ HAND SAPLI 8"" VINKO 29557",yapimaks,0.0
"torpu yarim yuvarlak 8"" sapli vinko 29551",05,construction,"TÖRPÜ YARIM YUVARLAK 8"" SAPLI VINKO 29551",yapimaks,0.0
torx allen takimi 9 parca 23944 proxxon,05,construction,TORX ALLEN TAKIMI 9 PARÇA 23944 PROXXON,yapimaks,0.0
"torx uc lokma takimi 1/2"" 7 li izeltas",05,construction,"TORX UÇ LOKMA TAKIMI 1/2"" 7 Lİ İZELTAŞ",yapimaks,0.0
toshiba 9 volt pil heavy duty,01,market,Toshiba 9 Volt Pil Heavy Duty,Hapeloglu,12.00000000000001
toshiba el feneri led pilli kfl-403l(g)c,05,construction,TOSHİBA EL FENERİ  LED PİLLİ KFL-403L(G)C,yapimaks,0.0
toshiba ince pil 2li yesil,01,market,Toshiba İnce Pil 2li Yeşil,Hapeloglu,16.666666666666675
toshiba kalem pil 4lu,01,market,Toshiba Kalem Pil 4lü,Hapeloglu,16.666666666666675
toshiba orta pil 2li,01,market,Toshiba Orta Pil 2li,Hapeloglu,0.0
toshiba pil 6f22kgg 9v oyuncak,05,construction,TOSHİBA PİL 6F22KGG 9V OYUNCAK,yapimaks,0.0
toshiba pil buyuk d boy lr20 2 li,05,construction,TOSHİBA PİL BÜYÜK D BOY LR20 2 Lİ,yapimaks,0.0
toshiba pil buyuk d boy r20kg (2-li),05,construction,TOSHİBA PİL BÜYÜK D BOY R20KG (2-Lİ),yapimaks,0.0
toshiba pil cr 2016 lithium para pil (1adet),05,construction,TOSHİBA PİL CR 2016 LITHIUM PARA PİL (1ADET),yapimaks,0.0
toshiba pil cr 2025 lithium para pil (1adet),05,construction,TOSHİBA PİL CR 2025 LITHIUM PARA PİL (1ADET),yapimaks,0.0
toshiba pil cr 2032 lithium para pil (1adet),05,construction,TOSHİBA PİL CR 2032 LITHIUM PARA PİL (1ADET),yapimaks,0.0
toshiba pil cr 2450 lithium para pil (1adet),05,construction,TOSHİBA PİL CR 2450 LITHIUM PARA PİL (1ADET),yapimaks,0.0
toshiba pil ince 2-li aaa kumanda lr03/1.5v,05,construction,TOSHİBA PİL İNCE 2-Lİ AAA KUMANDA LR03/1.5V,yapimaks,0.0
toshiba pil ince 4-lu aaa r03kg bls,05,construction,TOSHİBA PİL İNCE 4-LÜ AAA R03KG BLS,yapimaks,0.0
