Date,Overall_Normal_Daily_Inflation,Overall_Weighted_Daily_Inflation,Overall_Normal_Weekly_Inflation,Overall_Weighted_Weekly_Inflation,Genel_Market_Daily_Inflation,Genel_Market_Weekly_Inflation
2026-04-15,-0.0037435334244807494,-0.0037435334244807494,-0.0005294889820077753,-0.0005294889820077753,-0.0037435334244807494,-0.0005294889820077753
2026-04-16,0.0012215676947979759,0.0012215676947979759,-0.001810410227729542,-0.001810410227729542,0.0012215676947979759,-0.001810410227729542
2026-04-17,0.0017687908527377338,0.0017687908527377338,0.002343150290838869,0.002343150290838869,0.0017687908527377338,0.002343150290838869
2026-04-18,0.0053918707870797,0.0053918707870797,0.010808417683087379,0.010808417683087379,0.0053918707870797,0.010808417683087379
2026-04-19,0.0006589809964445692,0.0006589809964445692,0.009510305678608777,0.009510305678608777,0.0006589809964445692,0.009510305678608777
2026-04-20,4.285538757131668e-05,4.285538757131668e-05,0.009747363602070847,0.009747363602070847,4.285538757131668e-05,0.009747363602070847
2026-04-21,-0.0006536152265230744,-0.0006536152265230744,0.004673555944452401,0.004673555944452401,-0.0006536152265230744,0.004673555944452401
2026-04-22,0.01847257002383773,0.01847257002383773,0.02707735697309066,0.02707735697309066,0.01847257002383773,0.02707735697309066
2026-04-23,-0.01648350327554471,-0.01648350327554471,0.008915065943834843,0.008915065943834843,-0.01648350327554471,0.008915065943834843
2026-04-24,-0.0012154560957250427,-0.0012154560957250427,0.0059095304008098815,0.0059095304008098815,-0.0012154560957250427,0.0059095304008098815
2026-04-25,0.018537310623981007,0.018537310623981007,0.019061738606847678,0.019061738606847678,0.018537310623981007,0.019061738606847678
2026-04-26,0.007183287288534901,0.007183287288534901,0.025706031057609158,0.025706031057609158,0.007183287288534901,0.025706031057609158
2026-04-27,-0.004461917862490505,-0.004461917862490505,0.02108565597443879,0.02108565597443879,-0.004461917862490505,0.02108565597443879
2026-04-28,-0.01228657335096528,-0.01228657335096528,0.009199640416267973,0.009199640416267973,-0.01228657335096528,0.009199640416267973
2026-04-29,0.008393785537248899,0.008393785537248899,-0.0007873793416235397,-0.0007873793416235397,0.008393785537248899,-0.0007873793416235397
2026-04-30,-0.0075426235959591414,-0.0075426235959591414,0.008296189510941243,0.008296189510941243,-0.0075426235959591414,0.008296189510941243
2026-05-01,0.019318349073331964,0.019318349073331964,0.029025542637679758,0.029025542637679758,0.019318349073331964,0.029025542637679758
2026-05-02,-0.00972354153963495,-0.00972354153963495,0.00047367867576708633,0.00047367867576708633,-0.00972354153963495,0.00047367867576708633
2026-05-03,0.008547871661374273,0.008547871661374273,0.0018291725214141241,0.0018291725214141241,0.008547871661374273,0.0018291725214141241
2026-05-04,-0.0122359000331278,-0.0122359000331278,-0.005993935669970973,-0.005993935669970973,-0.0122359000331278,-0.005993935669970973
2026-05-05,0.004794420588564607,0.004794420588564607,0.011195879819608345,0.011195879819608345,0.004794420588564607,0.011195879819608345
2026-05-06,0.004576358869325503,0.004576358869325503,0.0073678454014260986,0.0073678454014260986,0.004576358869325503,0.0073678454014260986
2026-05-07,0.0032299347588014005,0.0032299347588014005,0.018302248386686815,0.018302248386686815,0.0032299347588014005,0.018302248386686815
2026-05-08,-0.009056678573265087,-0.009056678573265087,-0.010044493803161969,-0.010044493803161969,-0.009056678573265087,-0.010044493803161969
2026-05-09,0.006478431261901063,0.006478431261901063,0.006152227879052896,0.006152227879052896,0.006478431261901063,0.006152227879052896
2026-05-10,-0.0015418271699383368,-0.0015418271699383368,-0.003913504490230646,-0.003913504490230646,-0.0015418271699383368,-0.003913504490230646
2026-05-11,0.008852610301950836,0.008852610301950836,0.0173526868563616,0.0173526868563616,0.008852610301950836,0.0173526868563616
2026-05-12,0.00035601984211597326,0.00035601984211597326,0.012858813450794981,0.012858813450794981,0.00035601984211597326,0.012858813450794981
2026-05-13,-0.006778995285192657,-0.006778995285192657,0.0014098375379996142,0.0014098375379996142,-0.006778995285192657,0.0014098375379996142
2026-05-16,0.017516468946857877,0.017516468946857877,0.015670452562094095,0.015670452562094095,0.017516468946857877,0.015670452562094095
2026-05-17,-0.011578556603740409,-0.011578556603740409,0.013085645797534129,0.013085645797534129,-0.011578556603740409,0.013085645797534129
2026-05-18,-0.011478355133146434,-0.011478355133146434,-0.004989021255853876,-0.004989021255853876,-0.011478355133146434,-0.004989021255853876
2026-05-19,0.002117926853852259,0.002117926853852259,-0.001341902596037281,-0.001341902596037281,0.002117926853852259,-0.001341902596037281
2026-05-20,-0.005562213563349627,-0.005562213563349627,-0.015611063847873363,-0.015611063847873363,-0.005562213563349627,-0.015611063847873363
2026-05-21,0.019187954216646652,0.019187954216646652,0.002920286468343747,0.002920286468343747,0.019187954216646652,0.002920286468343747
2026-05-22,-0.005759706857755065,-0.005759706857755065,0.003949528738479868,0.003949528738479868,-0.005759706857755065,0.003949528738479868
2026-05-23,0.011165561556498282,0.011165561556498282,-0.0023166995499058762,-0.0023166995499058762,0.011165561556498282,-0.0023166995499058762
2026-05-24,0.0018427286789846065,0.0018427286789846065,0.011230347902992266,0.011230347902992266,0.0018427286789846065,0.011230347902992266
2026-05-25,-0.006005893227613912,-0.006005893227613912,0.016828525328194566,0.016828525328194566,-0.006005893227613912,0.016828525328194566
2026-05-26,-0.0002182141693244377,-0.0002182141693244377,0.014458090903362697,0.014458090903362697,-0.0002182141693244377,0.014458090903362697
