Product Name,Product Cost,Rooms
Yakutiye / Lalapaşa,19000.0,2+1
Palandöken / Yenişehir,10500.0,3+1
Palandöken,11000.0,3+1
Yakutiye / Merkez,15500.0,3+1
Yakutiye / Lalapaşa,13000.0,1+1
Aziziye / Merkez,18500.0,1+1
Aziziye / Merkez,16000.0,3+1
Aziziye / Merkez,11750.0,2+1
Palandöken,14000.0,2+1
Yakutiye / Lalapaşa,18000.0,4+1
Palandöken / Yenişehir,17000.0,3+1
Aziziye / Merkez,19750.0,3+1
Yakutiye / Terminal,17000.0,3+1
Yakutiye / Terminal,12000.0,1+1
Palandöken / Yenişehir,13500.0,3+1
Aziziye / Merkez,13500.0,3+1
Palandöken,17000.0,4+1
Yakutiye / İstasyon,19000.0,1+1
Aziziye / Merkez,18000.0,1+1
Yakutiye / Merkez,14500.0,3+1
Palandöken / Yıldızkent,16000.0,1+1
Aziziye / Merkez,18500.0,2+1
Yakutiye / Terminal,18000.0,3+1
Aziziye / Merkez,14500.0,1+1
Aziziye / Merkez,19000.0,1+1
Yakutiye / Merkez,14500.0,4+1
Aziziye / Merkez,10000.0,1+1
Yakutiye / Lalapaşa,10000.0,2+1
Yakutiye / Lalapaşa,10000.0,2+1
Yakutiye / Lalapaşa,10000.0,Stüdyo (1+0)
Palandöken / Yıldızkent,12750.0,2+1
Yakutiye / Terminal,17750.0,3+1
Aziziye / Merkez,16000.0,3+1
Aziziye / Merkez,17000.0,2+1
Aziziye / Merkez,16500.0,1+1
Palandöken / Yıldızkent,17000.0,2+1
Palandöken / Yıldızkent,17500.0,2+1
Yakutiye / Terminal,17000.0,3+1
Palandöken / Yıldızkent,14250.0,2+1
Aziziye / Merkez,14250.0,3+1
Palandöken / Yıldızkent,18250.0,3+1
Aziziye / Merkez,15500.0,1+1
Aşkale,11000.0,2+1
Palandöken / Yıldızkent,14000.0,2+1
Aziziye / Merkez,15500.0,2+1
Palandöken / Yıldızkent,19000.0,3+1
Yakutiye / Lalapaşa,12000.0,3+1
Yakutiye / Merkez,10000.0,2+1
Palandöken / Yıldızkent,16500.0,2+1
Palandöken / Yıldızkent,17000.0,2+1
Palandöken / Yıldızkent,10000.0,3+1
Yakutiye / Terminal,15750.0,2+1
Palandöken / Yenişehir,14000.0,2+1
Palandöken / Yenişehir,16500.0,3+1
Yakutiye / İstasyon,19000.0,3+1
Palandöken / Yenişehir,11000.0,3+1
Palandöken / Yıldızkent,15500.0,2+1
Palandöken,13000.0,3+1
Palandöken / Yıldızkent,13000.0,3+1
Aziziye / Merkez,18000.0,2+1
Palandöken / Yenişehir,16300.0,3+1
Palandöken,14000.0,3+1
Palandöken / Yıldızkent,16250.0,2+1
Palandöken / Yıldızkent,15000.0,2+1
Palandöken,18150.0,3+1
Yakutiye / Terminal,18000.0,3+1
Palandöken / Yıldızkent,15500.0,1+1
Palandöken,13500.0,3+1
Palandöken,13250.0,3+1
Palandöken / Yıldızkent,18250.0,2+1
Yakutiye / Yağan,15000.0,Stüdyo (1+0)
Palandöken / Yıldızkent,12500.0,3+1
Yakutiye / Merkez,16000.0,3+1
Palandöken,14000.0,3+1
Aziziye / Merkez,12500.0,1+1
Yakutiye / Lalapaşa,17000.0,2+1
Yakutiye / Merkez,17500.0,3+1
Aziziye / Merkez,17000.0,2+1
Yakutiye / Merkez,13500.0,3+1
Yakutiye / Terminal,13000.0,3+1
Palandöken / Yenişehir,12500.0,3+1
Palandöken,12500.0,3+1
Pasinler,12500.0,2+1
Palandöken,18000.0,4+1
Aziziye / Merkez,16000.0,1+1
Palandöken / Yenişehir,12500.0,2+1
Palandöken / Yıldızkent,19500.0,3+1
Palandöken / Yıldızkent,15750.0,2+1
Palandöken / Yenişehir,12000.0,2+1
Yakutiye / Yağan,15000.0,3+1
Yakutiye / Yağan,11000.0,3+1
Palandöken,17500.0,2+1
Palandöken / Yenişehir,17250.0,3+1
Yakutiye / Merkez,16000.0,2+1
Yakutiye / İstasyon,17000.0,3+1
Palandöken / Yıldızkent,17200.0,1+1
Aziziye / Merkez,13000.0,1+1
Aziziye / Merkez,17000.0,Stüdyo (1+0)
Palandöken,15000.0,2+1
Palandöken / Yıldızkent,18000.0,3+1
Palandöken,10250.0,3+1
Aziziye / Merkez,19500.0,3+1
Aziziye / Merkez,17500.0,2+1
Yakutiye / Merkez,19000.0,3+1
Yakutiye / Terminal,10000.0,3+1
Palandöken,17500.0,3+1
Aziziye / Merkez,14500.0,3+1
Palandöken / Yıldızkent,14750.0,2+1
Yakutiye / Yağan,13000.0,3+1
Aşkale,11500.0,2+1
Palandöken,10250.0,3+1
Aziziye / Merkez,11000.0,3+1
Aziziye / Merkez,16000.0,1+1
Palandöken / Yıldızkent,17000.0,3+1
Palandöken / Yenişehir,16000.0,2+1
Palandöken,15000.0,2+1
Yakutiye / Merkez,13500.0,3+1
Palandöken,15000.0,3+1
Palandöken,10500.0,2+1
Yakutiye / Merkez,13750.0,2+1
Palandöken,18500.0,3+1
Yakutiye / İstasyon,10000.0,3+1
Aziziye / Merkez,18500.0,2+1
Palandöken,10300.0,3+1
Yakutiye / Lalapaşa,15500.0,1+1
Aziziye / Merkez,19000.0,1+1
Yakutiye / Merkez,15500.0,3+1
Yakutiye / Merkez,15500.0,3+1
Palandöken / Yenişehir,10000.0,3+1
Yakutiye / Lalapaşa,17500.0,3+1
Aziziye / Merkez,17500.0,1+1
Aziziye / Merkez,16500.0,2+1
Yakutiye / Terminal,18000.0,3+1
Aziziye / Merkez,16000.0,2+1
Aziziye / Merkez,13000.0,3+1
Aziziye / Merkez,19500.0,2+1
Palandöken / Yenişehir,12500.0,3+1
Pasinler,16500.0,3+1
Palandöken / Yenişehir,18000.0,3+1
Aziziye / Merkez,17000.0,Stüdyo (1+0)
Yakutiye / Yağan,17500.0,4+1
Yakutiye / Lalapaşa,15500.0,3+1
Yakutiye / Terminal,16500.0,3+1
Aziziye / Merkez,15750.0,1+1
Palandöken,14500.0,2+1
Yakutiye / İstasyon,17500.0,1+1
Palandöken,18000.0,2+1
Yakutiye / Lalapaşa,12500.0,3+1
Aziziye / Merkez,16500.0,1+1
Palandöken,18500.0,3+1
Palandöken,14000.0,3+1
Palandöken,11500.0,3+1
Pazaryolu,17000.0,2+1
Yakutiye / Terminal,19000.0,3+1
Palandöken / Yıldızkent,17000.0,2+1
Palandöken / Yıldızkent,19000.0,2+1
Yakutiye / İstasyon,16000.0,2+1
Yakutiye / İstasyon,14300.0,3+1
Yakutiye / Yağan,15000.0,2+1
Palandöken,10000.0,2+1
Yakutiye / Terminal,18000.0,3+1
Palandöken / Yıldızkent,18500.0,3+1
Yakutiye / İstasyon,15000.0,1+1
Yakutiye / Merkez,18000.0,2+1
Palandöken / Yıldızkent,15000.0,3+1
Aziziye / Merkez,15750.0,2+1
Palandöken,13500.0,2+1
Aziziye / Merkez,13500.0,3+1
Aziziye / Merkez,16500.0,1+1
Palandöken / Yenişehir,17500.0,2+1
Yakutiye / İstasyon,13500.0,2+1
Yakutiye / Lalapaşa,15000.0,3+1
Aziziye / Merkez,11000.0,3+1
Narman,15000.0,3+1
Palandöken,16000.0,3+1
Palandöken / Yenişehir,12500.0,3+1
Aziziye / Merkez,12000.0,3+1
Palandöken / Yenişehir,15000.0,2+1
Aziziye / Merkez,18500.0,1+1
Yakutiye / Terminal,17500.0,3+1
Yakutiye / Lalapaşa,17500.0,3+1
Palandöken / Yenişehir,10000.0,3+1
Yakutiye / Terminal,10000.0,1+1
Yakutiye / Terminal,18000.0,3+1
Palandöken,16500.0,2+1
Palandöken,11000.0,3+1
Yakutiye / Terminal,14500.0,Stüdyo (1+0)
Yakutiye / Terminal,14000.0,2+1
Yakutiye / Merkez,15000.0,1+1
Yakutiye / Merkez,13000.0,3+1
Palandöken,11000.0,3+1
Aziziye / Merkez,14000.0,4+1
Oltu,18500.0,1+1
Palandöken / Yıldızkent,18600.0,2+1
Yakutiye / İstasyon,15500.0,3+1
Aziziye / Merkez,14000.0,3+1
Yakutiye / Merkez,15000.0,Stüdyo (1+0)
Palandöken,16500.0,2+1
Palandöken,11500.0,1+1
Palandöken / Yıldızkent,13000.0,1+1
Yakutiye / Terminal,17000.0,3+1
Aziziye / Dadaşkent,15000.0,2+1
Yakutiye / İstasyon,17500.0,1+1
Yakutiye / İstasyon,16000.0,1+1
Yakutiye / İstasyon,14500.0,2+1
Palandöken,15000.0,3+1
Palandöken,10000.0,4+1
Aziziye / Merkez,11500.0,3+1
Yakutiye / Lalapaşa,17000.0,3+1
Yakutiye / Merkez,11000.0,3+1
Yakutiye / Yağan,15450.0,2.5+1
Yakutiye / İstasyon,18200.0,3+1
Aziziye / Merkez,16000.0,2+1
Aziziye / Merkez,17500.0,1+1
Yakutiye / Lalapaşa,15000.0,2+1
Aziziye / Merkez,15500.0,1+1
Palandöken / Yıldızkent,14000.0,3+1
Palandöken / Yıldızkent,15000.0,2+1
Aziziye / Merkez,13500.0,1+1
Aziziye / Merkez,17750.0,1+1
Palandöken,12700.0,3+1
Aziziye / Merkez,14500.0,2+1
Palandöken,12000.0,3+1
Aziziye / Merkez,12500.0,1+1
Palandöken,15500.0,1+1
Yakutiye / Lalapaşa,11000.0,3+1
Yakutiye / Terminal,14250.0,2+1
Palandöken / Yıldızkent,19000.0,3+1
Palandöken / Yıldızkent,15000.0,2+1
Palandöken,15000.0,1+1
Yakutiye / İstasyon,16000.0,1+1
Yakutiye / Merkez,16500.0,2+1
Aziziye / Merkez,17750.0,3+1
Yakutiye / İstasyon,16000.0,1+1
Palandöken / Yıldızkent,16500.0,2+1
Palandöken / Yıldızkent,15500.0,2+1
Yakutiye / İstasyon,14500.0,3+1
Palandöken / Yıldızkent,18500.0,3+1
Palandöken / Yıldızkent,17200.0,1+1
Aziziye / Merkez,17500.0,1+1
Yakutiye / İstasyon,16000.0,1+1
Palandöken / Yıldızkent,14750.0,3+1
Palandöken / Yıldızkent,19000.0,3+1
Yakutiye / İstasyon,15000.0,3+1
Palandöken / Yenişehir,13000.0,3+1
Oltu,18500.0,1+1
Palandöken / Yenişehir,11500.0,3+1
Yakutiye / İstasyon,16000.0,1+1
Palandöken / Yıldızkent,16500.0,2+1
Palandöken / Yıldızkent,17500.0,2+1
Yakutiye / İstasyon,16000.0,1+1
Yakutiye / İstasyon,14500.0,3+1
Yakutiye / İstasyon,16000.0,1+1
Palandöken,10000.0,2+1
Aziziye / Merkez,20000.0,1+1
Yakutiye / İstasyon,22000.0,Stüdyo (1+0)
Yakutiye / İstasyon,29500.0,1+1
Aziziye / Merkez,28500.0,1+1
Aziziye / Dadaşkent,22000.0,2+1
Aziziye / Merkez,20500.0,1+1
Palandöken / Yenişehir,32000.0,3.5+1
Yakutiye / Merkez,39000.0,5+1
Yakutiye / İstasyon,25000.0,4+1
Palandöken / Yıldızkent,25000.0,2+1
Aziziye / Dadaşkent,21000.0,3+1
Palandöken,24500.0,2+1
Aziziye / Merkez,20500.0,1+1
Yakutiye / İstasyon,22500.0,3+1
Palandöken / Yıldızkent,29500.0,2+1
Yakutiye / Yağan,26000.0,4+1
Aziziye / Merkez,20500.0,1+1
Aziziye / Merkez,22000.0,2.5+1
Yakutiye / Terminal,20500.0,3+1
Yakutiye / Lalapaşa,35000.0,3+1
Yakutiye / Merkez,26000.0,4+1
Palandöken / Yenişehir,37000.0,4+1
Yakutiye / İstasyon,32000.0,3+1
Palandöken / Yıldızkent,25000.0,1+1
Palandöken / Yıldızkent,20500.0,3+1
Yakutiye / Terminal,25000.0,4+1
Palandöken / Yıldızkent,26750.0,1+1
Yakutiye / Merkez,27500.0,3+1
Palandöken / Yıldızkent,29500.0,3+1
Yakutiye / Lalapaşa,22500.0,4+1
Palandöken / Yıldızkent,20500.0,2+1
Palandöken,20000.0,2+1
Palandöken / Yıldızkent,20000.0,1+1
Yakutiye / Lalapaşa,20000.0,2+1
Palandöken / Yıldızkent,25000.0,2+1
Aziziye / Merkez,20000.0,2+1
Yakutiye / Terminal,20750.0,2+1
Palandöken,24500.0,3+1
Yakutiye / Lalapaşa,22000.0,3+1
Palandöken / Yıldızkent,26000.0,3+1
Yakutiye / Lalapaşa,23000.0,3+1
Palandöken,20000.0,5+1
Aziziye / Dadaşkent,23500.0,2+1
Palandöken / Yıldızkent,20750.0,4+1
Palandöken,25000.0,3+1
Palandöken / Yıldızkent,20500.0,1+1
Palandöken / Yıldızkent,21000.0,3+1
Palandöken / Yenişehir,26000.0,4+1
Palandöken / Yenişehir,30000.0,3+1
Yakutiye / Lalapaşa,20000.0,3+1
Aziziye / Merkez,21000.0,2+0
Yakutiye / Merkez,25500.0,3+1
Yakutiye / Merkez,20000.0,3+1
Yakutiye / İstasyon,37500.0,4+1
Palandöken / Yıldızkent,22000.0,1+1
Aziziye / Merkez,20500.0,1+1
Palandöken / Yıldızkent,32000.0,3+1
Palandöken,20000.0,3+1
Palandöken / Yıldızkent,25000.0,3+1
Palandöken / Yıldızkent,31000.0,4+1
Palandöken,32000.0,3+1
Yakutiye / Lalapaşa,21000.0,2+0
Yakutiye / İstasyon,28000.0,4+1
Palandöken / Yıldızkent,21000.0,3+1
Aziziye / Merkez,25000.0,1+1
Aziziye / Merkez,27500.0,2+1
Palandöken / Yıldızkent,22000.0,3+1
Palandöken / Yenişehir,20000.0,3+1
Aziziye / Merkez,25000.0,1+1
Pasinler,25000.0,3+1
Palandöken,23000.0,3+1
Palandöken / Yıldızkent,20000.0,1+1
Palandöken / Yıldızkent,22000.0,3+1
Aziziye / Merkez,25000.0,3+1
Yakutiye / Merkez,23000.0,4+1
Palandöken / Yenişehir,23500.0,3+1
Palandöken / Yıldızkent,25000.0,3+1
Palandöken,20400.0,2+1
Palandöken / Yıldızkent,21000.0,1+1
Aziziye / Merkez,21000.0,2+0
Aziziye / Merkez,25000.0,2+0
Yakutiye / Terminal,22000.0,3+1
Yakutiye / Lalapaşa,30000.0,3+1
Yakutiye / İstasyon,28000.0,2+1
Yakutiye / İstasyon,26000.0,3+1
Aziziye / Merkez,25000.0,3+1
Palandöken,21000.0,2+1
Palandöken / Yıldızkent,23500.0,3+1
Yakutiye / Merkez,25000.0,1+1
Palandöken,26500.0,3+1
Aziziye / Merkez,20000.0,2+1
Palandöken / Yıldızkent,38000.0,3+1
Yakutiye / İstasyon,23500.0,3+1
Palandöken / Yıldızkent,28000.0,4+1
Yakutiye / Terminal,20000.0,3+1
Yakutiye / İstasyon,24500.0,2+1
Yakutiye / Merkez,28000.0,4+1
Palandöken / Yıldızkent,31000.0,3+1
Palandöken / Yıldızkent,28000.0,3+1
Yakutiye / İstasyon,22000.0,3+1
Palandöken / Yıldızkent,37000.0,4+1
Palandöken,21500.0,3+1
Yakutiye / Lalapaşa,27500.0,3+1
Palandöken,21500.0,4+1
Yakutiye / İstasyon,27000.0,3+1
Yakutiye / İstasyon,29000.0,2+1
Yakutiye / Merkez,20000.0,3+1
Aziziye / Merkez,23000.0,2+1
Yakutiye / İstasyon,33000.0,4+1
Yakutiye / İstasyon,24000.0,3+1
Yakutiye / Lalapaşa,20500.0,2+1
Palandöken / Yıldızkent,28000.0,3+1
Yakutiye / Merkez,34000.0,4+1
Aziziye / Merkez,21000.0,3+1
Palandöken,25000.0,3+1
Palandöken / Yıldızkent,24500.0,1+1
Yakutiye / Lalapaşa,20500.0,1+1
Palandöken / Yıldızkent,22500.0,3+1
Yakutiye / İstasyon,21000.0,3+1
Yakutiye / Merkez,25000.0,3+1
Yakutiye / Merkez,30000.0,4+1
Aziziye / Merkez,33000.0,2+1
Yakutiye / Merkez,21500.0,3+1
Palandöken / Köyler,27500.0,4+1
Yakutiye / İstasyon,30000.0,2+1
Palandöken,22000.0,3+1
Palandöken / Yıldızkent,29500.0,4+1
Palandöken,20000.0,3+1
Aziziye / Merkez,25000.0,2+1
Palandöken / Yıldızkent,29500.0,3+1
Palandöken / Yıldızkent,23000.0,1+1
Yakutiye / Merkez,30000.0,4+1
Aziziye / Merkez,20000.0,1+1
Yakutiye / Yağan,20000.0,3+1
Yakutiye / Lalapaşa,21000.0,3+1
Palandöken / Yenişehir,29000.0,4+1
Yakutiye / İstasyon,35000.0,4+1
Palandöken / Yıldızkent,25000.0,3+1
Yakutiye / Lalapaşa,20200.0,4+1
Yakutiye / Yağan,22500.0,4+1
Palandöken / Yıldızkent,20000.0,3+1
Palandöken,24500.0,3+1
Palandöken / Yıldızkent,28500.0,3+1
Palandöken / Yıldızkent,22000.0,2+1
Palandöken / Yıldızkent,28750.0,2+1
Palandöken,20000.0,3+1
Aziziye / Merkez,27000.0,1+1
Palandöken / Yıldızkent,22500.0,3+1
Aziziye / Merkez,20000.0,1+1
Palandöken / Yıldızkent,20000.0,2+1
Palandöken / Yıldızkent,30000.0,4+1
Palandöken / Yıldızkent,35000.0,3+1
Yakutiye / Lalapaşa,23000.0,3+1
Yakutiye / İstasyon,33000.0,3+1
Yakutiye / Merkez,25000.0,3+1
Palandöken / Yıldızkent,27500.0,1+1
Palandöken / Yıldızkent,30000.0,3+1
Palandöken / Yenişehir,22000.0,3+1
Palandöken / Yıldızkent,21500.0,1+1
Yakutiye / İstasyon,21000.0,1+1
Yakutiye / Merkez,20000.0,3+1
Palandöken,21000.0,4+1
Palandöken,25000.0,3+1
Palandöken,22000.0,4+1
Yakutiye / Lalapaşa,20000.0,3+1
Palandöken / Yıldızkent,20000.0,2+0
Palandöken / Yıldızkent,37000.0,4+1
Aziziye / Merkez,20000.0,1+1
Aziziye / Merkez,30000.0,2+0
Palandöken / Yıldızkent,32000.0,2+1
Yakutiye / Terminal,20000.0,3+1
Palandöken / Yenişehir,20500.0,2+1
Aziziye / Merkez,25000.0,2+1
Palandöken,23250.0,3+1
Palandöken / Yıldızkent,30000.0,2+1
Palandöken / Yıldızkent,31000.0,3+1
Palandöken,20500.0,4+1
Aziziye / Merkez,22000.0,2+1
Yakutiye / Merkez,24000.0,3+1
Palandöken,31000.0,3+1
Yakutiye / Merkez,21000.0,3+1
Palandöken,27000.0,4+1
Yakutiye / İstasyon,32000.0,3+1
Yakutiye / İstasyon,28000.0,3+1
Palandöken / Yıldızkent,20000.0,2+1
Palandöken,20000.0,3+1
Aziziye / Merkez,22000.0,2+1
Palandöken / Yıldızkent,22000.0,4+1
Oltu / Yağan,21000.0,2+1
Yakutiye / Lalapaşa,24250.0,3+1
Palandöken,25000.0,4+1
Yakutiye / İstasyon,33000.0,4+1
Yakutiye / Lalapaşa,22000.0,3+1
Palandöken / Yıldızkent,30000.0,2+1
Yakutiye / Terminal,20500.0,3+1
Aziziye / Merkez,21000.0,2+1
Yakutiye / Merkez,20000.0,3+1
Aziziye / Merkez,26000.0,3+1
Palandöken / Yenişehir,20250.0,3+1
Palandöken / Yıldızkent,20000.0,1+1
Aziziye / Merkez,25000.0,4+1
Yakutiye / Terminal,21500.0,3+1
Yakutiye / Merkez,20500.0,3+1
Palandöken,23000.0,3+1
Palandöken / Yıldızkent,23000.0,3+1
Palandöken / Yenişehir,22000.0,3+1
Palandöken / Yıldızkent,25500.0,1+1
Yakutiye / Merkez,29000.0,4+1
Palandöken / Yıldızkent,30000.0,3+1
Palandöken / Yıldızkent,25500.0,3+1
Yakutiye / İstasyon,23000.0,1+1
Aziziye / Merkez,27500.0,2+1
Palandöken,30000.0,6+1
Palandöken / Yıldızkent,28000.0,1+1
Yakutiye / Lalapaşa,26000.0,4+1
Aziziye / Merkez,27500.0,1+1
Aziziye / Merkez,27500.0,2+0
Yakutiye / İstasyon,21500.0,2+1
Yakutiye / İstasyon,29500.0,2+1
Palandöken,20000.0,3+1
Aziziye / Merkez,20000.0,1+1
Yakutiye / İstasyon,21000.0,2+1
Yakutiye / Lalapaşa,35500.0,4+1
Yakutiye / Terminal,20000.0,3+1
Yakutiye / İstasyon,23000.0,2+1
Aziziye / Merkez,21000.0,1+1
Palandöken / Yıldızkent,35000.0,4+1
Yakutiye / Terminal,20000.0,3+1
Palandöken / Yıldızkent,23000.0,1+1
Yakutiye / İstasyon,22000.0,2+1
Aziziye / Merkez,20000.0,1+1
Aziziye / Merkez,25000.0,3+1
Yakutiye / İstasyon,25000.0,3+1
Yakutiye / Merkez,25000.0,3+1
Aziziye / Merkez,20500.0,1+1
Palandöken / Yenişehir,20000.0,3+1
Palandöken / Yıldızkent,35500.0,2+1
Palandöken / Yıldızkent,21000.0,1+1
Palandöken,35000.0,4+1
Palandöken,25000.0,4+1
Palandöken,20000.0,3+1
Palandöken / Yıldızkent,22500.0,3+1
Yakutiye / Terminal,21000.0,4+1
Aziziye / Merkez,25000.0,1+1
Yakutiye / Merkez,32500.0,4+1
Palandöken / Yıldızkent,22500.0,3+1
Yakutiye / İstasyon,20500.0,2+1
Yakutiye / Lalapaşa,22000.0,3+1
Yakutiye / Yağan,20000.0,4+1
Aziziye / Merkez,20000.0,1+1
Palandöken / Yıldızkent,35500.0,2+1
Yakutiye / İstasyon,21000.0,1+1
Palandöken / Yenişehir,23000.0,4+1
Palandöken,20000.0,3+1
Palandöken / Yıldızkent,31500.0,4+1
Yakutiye / Merkez,25000.0,3+1
Karaçoban / Göksu,30000.0,2+1
Palandöken / Yenişehir,28000.0,4+1
Yakutiye / Lalapaşa,22000.0,3+1
Palandöken / Yenişehir,25000.0,3+1
Palandöken / Yenişehir,22500.0,4+1
Palandöken / Yıldızkent,35000.0,4+1
Yakutiye / Terminal,20000.0,3+1
Yakutiye / Merkez,27000.0,3+1
Palandöken / Yıldızkent,29500.0,1+1
Palandöken / Yıldızkent,21000.0,4+1
Palandöken / Yıldızkent,24500.0,3+1
Palandöken,22000.0,4+1
Palandöken / Yıldızkent,30000.0,1+1
Yakutiye / İstasyon,25000.0,3+1
Yakutiye / Merkez,35000.0,5+1
Palandöken / Yıldızkent,20500.0,2+1
Yakutiye / İstasyon,21000.0,4+1
Aziziye / Merkez,20000.0,1+1
Yakutiye / İstasyon,26000.0,3+1
Aziziye / Merkez,22500.0,2+1
Aziziye / Merkez,21000.0,3+0
Palandöken / Yıldızkent,20000.0,4+1
Yakutiye / Merkez,22500.0,4+1
Yakutiye / Terminal,24000.0,4+1
Yakutiye / Merkez,21000.0,4+1
Yakutiye / Terminal,20000.0,3+1
Yakutiye / Merkez,22000.0,3+1
Yakutiye / Terminal,20000.0,3+1
Yakutiye / Lalapaşa,22500.0,3+1
Palandöken / Yıldızkent,30000.0,4+1
Yakutiye / Merkez,21000.0,2+1
Palandöken,21000.0,4+1
Palandöken / Yıldızkent,23500.0,2+1
Palandöken / Yıldızkent,27000.0,1+1
Palandöken,20000.0,4+1
Palandöken,20750.0,4+1
Aziziye / Merkez,22500.0,2+1
Yakutiye / Terminal,21000.0,3+1
Palandöken / Yıldızkent,35750.0,4+1
Yakutiye / Lalapaşa,30000.0,2+1
Yakutiye / İstasyon,21000.0,3+1
Palandöken / Yıldızkent,22000.0,2+1
Aziziye / Merkez,20000.0,1+1
Palandöken / Yıldızkent,26000.0,1+1
Yakutiye / Terminal,27000.0,2+1
Yakutiye / Merkez,20000.0,3+1
Palandöken / Yıldızkent,23000.0,3+1
Palandöken / Yıldızkent,30000.0,3+1
Palandöken / Yenişehir,20500.0,4+1
Palandöken,27500.0,3+1
Palandöken / Yenişehir,30000.0,2+1
Palandöken / Yenişehir,20000.0,4+1
Yakutiye / Lalapaşa,20000.0,3+1
Aziziye / Merkez,20000.0,2+1
Palandöken / Yıldızkent,22000.0,1+1
Aziziye / Merkez,21000.0,2+1
Palandöken,21000.0,3+1
Palandöken / Yıldızkent,30500.0,4+1
Yakutiye / Lalapaşa,23500.0,3+1
Yakutiye / İstasyon,20250.0,2+1
Palandöken / Yıldızkent,30000.0,2+1
Oltu,20000.0,1+1
Palandöken,28500.0,1+1
Yakutiye / İstasyon,26000.0,3+1
Yakutiye / Lalapaşa,26000.0,6+1
Yakutiye / İstasyon,30000.0,2+1
Yakutiye / Terminal,23000.0,3+1
Yakutiye / Terminal,20000.0,2+1
Aziziye / Merkez,20000.0,1+1
Palandöken,20000.0,3+1
Aziziye / Merkez,21000.0,1+1
Yakutiye / İstasyon,23000.0,1+1
Palandöken,20000.0,3+1
Yakutiye / Merkez,25000.0,1+1
Yakutiye / Merkez,25500.0,2+1
Palandöken / Yıldızkent,21000.0,3+1
Yakutiye / Merkez,26000.0,3+1
Aziziye / Merkez,20000.0,1+1
Yakutiye / Terminal,21000.0,4+1
Palandöken / Yıldızkent,30000.0,3+1
Yakutiye / Terminal,20500.0,3+1
Palandöken / Yıldızkent,21500.0,2+1
Yakutiye / Lalapaşa,20500.0,3+1
Aziziye / Merkez,25000.0,2+1
Yakutiye / İstasyon,22000.0,3+1
Yakutiye / Merkez,21000.0,3+1
Aziziye / Merkez,20000.0,1+1
Palandöken / Yenişehir,22500.0,4+1
Palandöken / Yıldızkent,26000.0,1+1
Palandöken / Yıldızkent,23000.0,1+1
Palandöken / Yıldızkent,20000.0,2+1
Yakutiye / Merkez,37000.0,4+1
Yakutiye / Merkez,26000.0,3+1
Aziziye / Merkez,21500.0,3+0
Palandöken / Yıldızkent,20500.0,2+1
Yakutiye / Merkez,29000.0,4+1
Aziziye / Merkez,28000.0,3+1
Yakutiye / İstasyon,21000.0,2+1
Palandöken / Yıldızkent,35500.0,4+1
Yakutiye / Terminal,20000.0,3+1
Yakutiye / Merkez,35000.0,4+1
Yakutiye / Lalapaşa,20500.0,4+1
Yakutiye / Lalapaşa,20000.0,2+1
Yakutiye / Lalapaşa,27500.0,3+1
Palandöken / Yıldızkent,29500.0,3+1
Aziziye / Merkez,22000.0,3+1
Palandöken / Yıldızkent,25000.0,3+1
Aziziye / Merkez,30000.0,4+1
Yakutiye / Lalapaşa,22000.0,1+1
Palandöken,22500.0,3+1
Palandöken / Yenişehir,35750.0,4+1
Yakutiye / İstasyon,21000.0,3+1
Aziziye / Merkez,21000.0,2+1
Yakutiye / Terminal,21500.0,2+1
Aziziye / Merkez,20000.0,4+1
Palandöken / Yıldızkent,25000.0,2+1
Aziziye / Merkez,21000.0,2+1
Yakutiye / Terminal,32000.0,3+1
Aziziye / Dadaşkent,20000.0,2+0
Yakutiye / Terminal,22500.0,3+1
Palandöken / Yıldızkent,23750.0,2+1
Palandöken / Yıldızkent,35000.0,1+1
Yakutiye / Yağan,31000.0,3+1
Palandöken / Yıldızkent,32000.0,3+1
Palandöken / Yıldızkent,23500.0,Stüdyo (1+0)
Yakutiye / Terminal,21000.0,3+1
Palandöken / Yıldızkent,24000.0,3+1
Palandöken / Yıldızkent,23000.0,2+0
Palandöken / Yıldızkent,27000.0,1+1
Palandöken / Yıldızkent,23500.0,Stüdyo (1+0)
Aziziye / Merkez,30000.0,4+1
Palandöken / Yıldızkent,32000.0,3+1
Palandöken / Yıldızkent,22000.0,3+1
Yakutiye / Yağan,23000.0,4+1
Yakutiye / İstasyon,21000.0,3+1
Yakutiye / Merkez,20000.0,2+1
Palandöken / Yıldızkent,30000.0,4+1
Palandöken / Yıldızkent,20000.0,3+1
Palandöken / Yıldızkent,30000.0,1+1
Aziziye / Merkez,36500.0,1+1
Palandöken / Yıldızkent,20000.0,1+1
Yakutiye / Terminal,21000.0,3+1
Yakutiye / Merkez,20000.0,1+1
Palandöken / Yıldızkent,35000.0,4+1
Aziziye / Merkez,30000.0,4+1
Palandöken / Yıldızkent,28000.0,3+1
Yakutiye / Terminal,20000.0,3+1
Palandöken,20400.0,3+1
Yakutiye / Yağan,30000.0,4+1
Palandöken / Yıldızkent,29000.0,4+1
Palandöken,25000.0,3+1
Yakutiye / Lalapaşa,20000.0,3+1
Yakutiye / İstasyon,21000.0,2+1
Horasan / Bağbaşı,22000.0,3+1
Palandöken,25500.0,3+1
Palandöken / Yıldızkent,21000.0,1+1
Aziziye / Merkez,30000.0,2+0
Palandöken,22000.0,2+1
