pk,sku,base_code,name,brand,category,color,size,regular_price,sale_price,discount_pct,currency,stock
1362175,8684290857425,5SKG30014AK,Kalp Baskılı Bisiklet Yaka Pamuklu Kaşkorse Crop Atlet,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TANKTOPS,BEYAZ,11/12 Yaş,329.99,329.99,0.0,TRY,4
1361765,8684631459431,5SKG10274AK,Kedi Baskılı Kısa Kollu Crop Tişört,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TSHIRT SS,EKRU,5/6 Yaş,229.99,229.99,0.0,TRY,0
1361739,8684631457321,5SKG10238AK,Pamuklu Kalp Baskılı Kısa Kollu Bisiklet Yaka Tişört,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TSHIRT SS,PEMBE,4/5 Yaş,239.99,239.99,0.0,TRY,1
1361659,8684290854820,5SKB40027TK,Baskı Detaylı Beli Bağcıklı Cepli Şort,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > SHORTS,EKRU,9/10 Yaş,399.99,399.99,0.0,TRY,0
1361656,8684291064617,5SKB40013TK,Pamuklu Kısa Paçalı Çizgili Şort,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > SHORTS,LACİVERT ÇİZGİLİ,11/12 Yaş,459.99,459.99,0.0,TRY,0
1361443,8684290525492,5SKG80005AD,Pamuklu Kemer Detaylı Düğmeli Cepli Denim Elbise,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > DENIM > DRESSES,ORTA İNDİGO,13/14 Yaş,1399.99,1399.99,0.0,TRY,0
1361336,8684631645667,5SKB10350TK,Basketbol Baskılı Bisiklet Yaka Kısa Kollu Pamuklu Tişört,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > TSHIRT SS,BEYAZ,7/8 Yaş,359.99,359.99,0.0,TRY,1
1361222,8684631350110,5SKB40077TK,Beli Lastikli Cep Detaylı Pamuklu Basic Şort,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > SHORTS,LACİVERT,11/12 Yaş,359.99,359.99,0.0,TRY,0
1361065,8684290713547,5SKG40030AK,Şort Batik Desenli Beli Bağlamalı,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > SHORTS,EKRU ÇİZGİLİ,7/8 Yaş,449.99,449.99,0.0,TRY,0
1361035,8684290858156,5SKG30024AK,Ribanalı Slogan Baskılı Taş Detaylı Yuvarlak Yaka Pamuklu Crop Atlet,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TANKTOPS,MAVİ,11/12 Yaş,359.99,359.99,0.0,TRY,2
1361018,8684630345780,5SKG70029AW,Pamuklu Beli Lastikli Çiçek Desenli Midi Etek,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN BOTTOMS > SKIRTS,BEJ DESENLİ,9/10 Yaş,949.99,949.99,0.0,TRY,0
1360799,8684631645612,5SKB10349TK,Bisiklet Yaka Oyun Temalı Baskılı Kısa Kollu Pamuklu Tişört,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > TSHIRT SS,YEŞİL,9/10 Yaş,259.99,259.99,0.0,TRY,0
1360625,8684290710331,5SKB40001TD,Pamuklu Beli Ayarlanabilir Lastikli Cep Detaylı Denim Şort,Koton,KIDSWEAR > BOYSWEAR > BOYS > DENIM > SHORTS,ORTA İNDİGO,11/12 Yaş,999.99,999.99,0.0,TRY,0
1360611,8684290517411,5SKG10062AK,Kelebek Nakış Detaylı Bisiklet Yaka Ribanalı Pamuklu Crop Tişört,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TSHIRT SS,MAVİ,11/12 Yaş,449.99,449.99,0.0,TRY,0
1360372,8684291068097,5SKG70008AK,Fırfır Detaylı Dokulu A Kesim Mini Etek,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > SKIRTS,PEMBE,5/6 Yaş,499.99,499.99,0.0,TRY,0
1360317,8684290715633,5SKG80009AK,Çiçek Desenli Bisiklet Yaka Kısa Kollu Mini Elbise,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > DRESSES,MAVİ DESENLİ,11/12 Yaş,799.99,799.99,0.0,TRY,0
1360239,8684631458090,5SKG10251AK,Pamuklu Bisiklet Yaka Kısa Kollu Slogan Baskılı Crop Tişört,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TSHIRT SS,PEMBE,11/12 Yaş,279.99,279.99,0.0,TRY,0
1360179,8684632018231,5SKG40152AK,Viskon Karışımlı Şerit Detaylı Beli Lastikli Geniş Paça Pantolon,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TROUSERS,BEJ,5/6 Yaş,879.99,879.99,0.0,TRY,1
1359817,8684290520473,5SKG40001AK,Çiçek Desenli Beli Lastikli Pantolon,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TROUSERS,MAVİ DESENLİ,11/12 Yaş,549.99,549.99,0.0,TRY,0
1359590,8684631457765,5SKG10245AK,Pamuklu Kiraz Baskılı Slogan Detaylı Bisiklet Yaka Kısa Kollu Tişört,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TSHIRT SS,MAVİ,6/7 Yaş,279.99,279.99,0.0,TRY,0
1359527,8684288617079,5WKB40031TW,Beli Bağlamalı Cep Detaylı Pamuklu Kadife Pantolon,Koton,KIDSWEAR > BOYSWEAR > BOYS > WOVEN BOTTOMS > TROUSERS,DEVE TÜYÜ,4/5 Yaş,859.99,859.99,0.0,TRY,1
1358953,8684290713622,5SKG40032AK,Beli Lastikli Pileli Kruvaze Mini Şort Etek,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > SHORTS,KIRMIZI,11/12 Yaş,599.99,599.99,0.0,TRY,0
1358497,8684290519323,5SKG10165AK,Pamuklu Kiraz Baskılı Bisiklet Yaka Kısa Kollu Tişört,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TSHIRT SS,EKRU,11/12 Yaş,459.99,459.99,0.0,TRY,0
1358439,8684291819569,5SKB90002TT,Pamuklu Polo Yaka Kısa Kollu Ribanalı Tişört,Koton,KIDSWEAR > BOYSWEAR > BOYS > KNITWEAR > TSHIRT SS POLO,EKRU,7/8 Yaş,1099.99,1099.99,0.0,TRY,5
1356983,8684632187364,5SKB10378TK,Uzun Kollu Yarım Fermuarlı Oversize Polo Yaka Sweatshirt,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > SWEATSHIRTS,KAHVERENGİ,4/5 Yaş,879.99,879.99,0.0,TRY,1
1356823,8684290853854,5SKB40009TD,Pamuklu Cep Detaylı Slim Fit Denim Şort,Koton,KIDSWEAR > BOYSWEAR > BOYS > DENIM > SHORTS,DARK INDIGO,7/8 Yaş,1049.99,1049.99,0.0,TRY,0
1356743,8684290715244,5SKG70011AW,Düğme ve Fermuar Detaylı Cepli Basic Etek,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN BOTTOMS > SKIRTS,BEYAZ,11/12 Yaş,699.99,699.99,0.0,TRY,0
1356218,8684290527342,5SKG80030AW,Balon Kollu Pencere Detaylı Tokalı Fırfırlı Bisiklet Yaka Elbise,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN DRESSES > DRESSES,SARI ÇİZGİLİ,13/14 Yaş,1199.99,1199.99,0.0,TRY,37
1356201,8684631973463,5SKG70047AK,Beli Lastikli Pileli Viskon Karışımlı Basic Etek,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > SKIRTS,EKRU,13/14 Yaş,599.99,599.99,0.0,TRY,0
1355848,8684631952956,5SKG40145AK,Kalp Desenli Beli Lastikli Tayt,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > LEGGINGS,GRİ,6/7 Yaş,379.99,379.99,0.0,TRY,3
1355824,8684291258924,5SKG10034AK,Slogan Baskılı Asimetrik Kesim Bisiklet Yaka Pamuklu Kısa Kollu Crop Tişört,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TSHIRT SS,SİYAH,4/5 Yaş,399.99,399.99,0.0,TRY,4
1355640,8684290517749,5SKG10076AK,Tişört Pullu Payetli Kalpli Bisiklet Yaka Pamuklu,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TSHIRT SS,EKRU,6/7 Yaş,659.99,659.99,0.0,TRY,0
1355503,8684290504718,5SKB10034TK,Düğme Detaylı Polo Yaka Kısa Kollu Pamuklu Tişört,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > TSHIRT SS POLO,EKRU,4/5 Yaş,659.99,659.99,0.0,TRY,2
1355430,8684631815053,5SKG40134AK,Baskılı Beli Lastikli Jogger Eşofman Altı,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > SWEAT BOTTOMS,EKRU,7/8 Yaş,929.99,929.99,0.0,TRY,0
1355417,8684290511327,5SKB40015TK,Basic Beli Bağcıklı Cepli Şort,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > SHORTS,GRİ,13/14 Yaş,259.99,259.99,0.0,TRY,0
1355258,8684631895871,5SKG90052HT,Bisiklet Yaka Uzun Kollu Çizgili Crop Triko Kazak,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > KNITWEAR > SWEATERS,EKRU ÇİZGİLİ,6/7 Yaş,1099.99,1099.99,0.0,TRY,1
1355249,8684630235951,5SKG20018AD,Pamuklu Düğme Detaylı V Yaka Çizgili Crop Yelek,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > DENIM > VESTS,LACİVERT ÇİZGİLİ,11/12 Yaş,899.99,899.99,0.0,TRY,0
1355225,8684631676661,5SKB10268TK,Palmiye Baskı Detaylı Kapşonlu Fermuarlı Sweatshirt,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > SWEATSHIRTS,SİYAH,7/8 Yaş,749.99,749.99,0.0,TRY,0
1354988,8684631178318,5SKG60061AW,Pamuklu Uzun Kollu Çizgili Gömlek,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN TOPS > SHIRTS LS,MAVİ ÇİZGİLİ,11/12 Yaş,1099.99,1099.99,0.0,TRY,1
1354958,8684631381152,5SKB10342TK,Slogan Baskılı Pamuklu Uzun Kollu Oversize Tişört,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > TSHIRT LS,ANTRASİT,9/10 Yaş,499.99,499.99,0.0,TRY,2
1354918,8684631872186,5SKG10325AK,Gömlek Detaylı Uzun Kollu Oversize Sweatshirt,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > SWEATSHIRTS,EKRU,9/10 Yaş,699.99,699.99,0.0,TRY,0
1354622,8684631381664,5SKG40092AW,Ekoseli Kemer Detaylı Viskon Karışımlı Şort Etek,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN BOTTOMS > SHORTS,LACİVERT EKOSE,7/8 Yaş,879.99,879.99,0.0,TRY,2
1354457,8684631873527,5SKG80066AK,Fiyonklu Bisiklet Yaka Askılı Elbise,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > DRESSES,PEMBE,7/8 Yaş,899.99,899.99,0.0,TRY,0
1354350,8684631349015,5SKB10269TK,Kapşonlu Uzun Kollu Slogan Baskılı Oversize Sweatshirt,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > SWEATSHIRTS,SARI,7/8 Yaş,679.99,679.99,0.0,TRY,1
1353960,8684631459721,5SKG40084AK,Beli Lastikli Viskon Karışımlı İspanyol Paça Pantolon,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TROUSERS,LACİVERT,13/14 Yaş,929.99,929.99,0.0,TRY,0
1353641,8684631132167,5SKG80042AK,Gömlek Yaka Elbise Kısa Kollu Fermuar Kapamalı Viskon Kumaş,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > DRESSES,SİYAH,13/14 Yaş,1149.99,1149.99,0.0,TRY,0
1353467,8684287816398,5WKG60018AW,Gömlek Uzun Kollu Pul Detaylı Pamuklu,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN TOPS > SHIRTS LS,KIRIK BEYAZ,11/12 Yaş,1099.99,1099.99,0.0,TRY,0
1353130,8684290859153,5SKG40033AD,Pamuklu Düşük Bel Cepli Kot Şort,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > DENIM > SHORTS,BEYAZ,7/8 Yaş,999.99,999.99,0.0,TRY,0
1352717,8684290709083,5SKB10117TK,Baskı Detaylı Kısa Kollu Bisiklet Yaka Pamuklu Tişört,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > TSHIRT SS,BEYAZ,13/14 Yaş,299.99,299.99,0.0,TRY,0
1352517,8684631815305,5SKG60130AW,Fırfır Detaylı Yuvarlak Yaka Uzun Kollu Viskon Bluz,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN TOPS > BLOUSE LS,EKRU,6/7 Yaş,959.99,959.99,0.0,TRY,2
1352278,8684289725384,5SKG20006AW,Suni Deri Biker Ceket Fermuarlı Cep Detaylı,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > OUTERWEAR > JACKETS PU,EKRU,6/7 Yaş,1899.99,1899.99,0.0,TRY,0
1352225,8684631602585,5SKG60109AW,Uzun Kollu Düğme Kapamalı Viskon Karışımlı Çizgili Gömlek,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN TOPS > SHIRTS LS,MAVİ ÇİZGİLİ,7/8 Yaş,659.99,659.99,0.0,TRY,2
1352222,8684630978865,5SKB90004TT,Pamuklu Uzun Kollu Polo Yaka Basic Triko Kazak,Koton,KIDSWEAR > BOYSWEAR > BOYS > KNITWEAR > SWEATERS,BEJ,5/6 Yaş,999.99,999.99,0.0,TRY,1
1352076,8684631972893,5SKB40100TK,Beli Ayarlanabilir Lastikli Dikiş Detaylı Basic Eşofman Altı,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > SWEAT BOTTOMS,EKRU,5/6 Yaş,599.99,599.99,0.0,TRY,0
1352043,8684631457024,5SKG10232AK,Kelebek Baskılı Kısa Kollu Bisiklet Yaka Pamuklu Crop Tişört,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TSHIRT SS,MAVİ,4/5 Yaş,299.99,299.99,0.0,TRY,2
1352027,8684632142219,5SKG40163AK,Beli Bağcıklı Cepli Renk Bloklu Eşofman Altı,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > SWEAT BOTTOMS,LACİVERT,11/12 Yaş,929.99,929.99,0.0,TRY,0
1351979,8684631460536,5SKG60101AW,Uzun Kollu Klasik Yaka Çizgili Crop Gömlek,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN TOPS > SHIRTS LS,MAVİ ÇİZGİLİ,7/8 Yaş,999.99,999.99,0.0,TRY,0
1351681,8684290856312,5SKG10050AK,Pamuklu Kalp Detaylı Kısa Kollu Bisiklet Yaka Basic Crop Tişört,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TSHIRT SS,SİYAH,9/10 Yaş,459.99,459.99,0.0,TRY,0
1351001,8684287703247,5WKB00021TW,Suni Kürk Detaylı Kapaklı Cepli Kapşonlu  Mont,Koton,KIDSWEAR > BOYSWEAR > BOYS > OUTERWEAR > COATS ANORAK,BEJ,11/12 Yaş,3199.99,3199.99,0.0,TRY,1
1350870,8684291616373,5WLK50028MW,Beli Lastikli Pamuklu Ekoseli Pijama Altı,Koton,TRENDS > LINGERIE > GIRLS > SLEEPWEAR > PYJAMAS WOVEN BOTTOM,KIRMIZI EKOSE,11/12 Yaş,899.99,899.99,0.0,TRY,0
1350851,8684291741624,5WLM50004MW,Beli Lastikli Pamuklu Ekoseli Pijama Altı,Koton,TRENDS > LINGERIE > BOYS > SLEEPWEAR > PYJAMAS WOVEN BOTTOM,KIRMIZI EKOSE,11/12 Yaş,899.99,899.99,0.0,TRY,0
1350486,8684290512188,5SKB40021TD,Pamuklu Beli Bağcıklı Cep Detaylı  Denim Pantolon,Koton,KIDSWEAR > BOYSWEAR > BOYS > DENIM > TROUSERS,ORTA İNDİGO,6/7 Yaş,1099.99,1099.99,0.0,TRY,1
1349841,8684290516933,5SKG10048AK,Sim Detaylı Bisiklet Yaka Pamuklu Tişört,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TSHIRT SS,PEMBE,11/12 Yaş,559.99,559.99,0.0,TRY,2
1349710,8684290511495,5SKB40015TK,Basic Beli Bağcıklı Cepli Şort,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > SHORTS,LACİVERT,11/12 Yaş,259.99,259.99,0.0,TRY,0
1349381,8684631863559,5WKB10602TK,Yarım Fermuar Detaylı Dik Yaka Uzun Kollu Şardonlu Basic Sweatshirt,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > SWEATSHIRTS,GRİ,11/12 Yaş,1149.99,1149.99,0.0,TRY,0
1349204,8684631602875,5SKG80052AK,Gipe Detaylı Pileli Kısa Kollu Askılı Midi Elbise,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > DRESSES,PEMBE,6/7 Yaş,859.99,859.99,0.0,TRY,0
1348832,8684290716371,5SKG80026AW,Fırfır Detaylı Kayık Yaka Kolsuz Elbise,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN DRESSES > DRESSES,KIRMIZI,5/6 Yaş,1049.99,1049.99,0.0,TRY,0
1348686,8684290517947,5SKG10087AK,Oversize Tişört Lisanslı Slyvester Baskılı Kısa Kollu Bisiklet Yaka Pamuklu,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TSHIRT SS,PEMBE,9/10 Yaş,399.99,399.99,0.0,TRY,1
1348585,8684290505654,5SKB10065TK,Örümcek Adam Tişört Lisanslı Pullu Payetli Kısa Kollu Bisiklet Yaka,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > TSHIRT SS,ANTRASİT,9/10 Yaş,539.99,539.99,0.0,TRY,1
1348561,8684290856329,5SKG10067AK,Kelebek Baskılı Kısa Kollu Pamuklu Crop Tişört,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TSHIRT SS,SİYAH,11/12 Yaş,329.99,329.99,0.0,TRY,0
1348419,8684631864044,5WKG60118AK,Uzun Kollu Bisiklet Yaka Pencere Detaylı Kadife Bluz,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > BLOUSE LS,KIRMIZI,13/14 Yaş,699.99,699.99,0.0,TRY,9
1348088,8684290526345,5SKG80014AW,Çiçek Desenli A Kesim Pamuklu Kısa Kollu Elbise,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN DRESSES > DRESSES,EKRU DESENLİ,11/12 Yaş,1449.99,1449.99,0.0,TRY,0
1347972,8684290508488,5SKB10159TK,Tişört Slogan Baskılı Kısa Kollu Bisiklet Yaka Pamuklu,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > TSHIRT SS,SİYAH,11/12 Yaş,279.99,279.99,0.0,TRY,0
1347963,8684290517299,5SKG10059AK,Pullu Payetli Kelebekli Kısa Kollu Pamuklu Tişört,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TSHIRT SS,SARI,11/12 Yaş,449.99,449.99,0.0,TRY,4
1347752,8684287703742,5WKB20020TW,Şişme Mont Kapşonlu Cep Detaylı Rüzgar Kapaklı,Koton,KIDSWEAR > BOYSWEAR > BOYS > OUTERWEAR > JACKETS ANORAK,EKRU,11/12 Yaş,2999.99,2999.99,0.0,TRY,4
1347561,8684288745598,5WKG20033AW,Uzun Kollu Polo Yaka Crop Kapitone Mont,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > OUTERWEAR > JACKETS ANORAK,SİYAH,11/12 Yaş,2799.99,2799.99,0.0,TRY,0
1347528,8684290524983,5SKG70012AW,Fırfırlı Gipe Detaylı Yüksek Bel Çizgili Etek,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN BOTTOMS > SKIRTS,MAVİ EKOSE,4/5 Yaş,799.99,799.99,0.0,TRY,1
1347438,8684631458199,5SKG10252AK,Bisiklet Yaka Kısa Kollu Kedicik Baskı Detaylı Pamuklu Crop Tişört,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TSHIRT SS,SARI,7/8 Yaş,279.99,279.99,0.0,TRY,0
1347395,8684290715121,5SKG70010AW,Yüksek Belli Katlı Gipe Detaylı Çizgili Etek,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN BOTTOMS > SKIRTS,PINK STRIPE,11/12 Yaş,999.99,999.99,0.0,TRY,0
1347358,8684290516766,5SKG10040AK,Tişört Kısa Kollu Kedi Baskılı Bisiklet Yaka Pamuklu Pullu Payetli,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TSHIRT SS,EKRU,4/5 Yaş,459.99,459.99,0.0,TRY,2
1347343,8684290516544,5SKG10023AK,Kısa Kollu Bisiklet Yaka Kedi Baskılı Pamuklu Tişört,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TSHIRT SS,EKRU,6/7 Yaş,399.99,399.99,0.0,TRY,0
1347111,8684631918679,5WKG10655AK,Kapşonlu Slogan Baskılı Uzun Kollu Pamuklu Şardonlu Sweatshirt,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > SWEATSHIRTS,YEŞİL,5/6 Yaş,699.99,699.99,0.0,TRY,0
1347090,8684631350752,5SKG10204AK,Kurdele Nakış Detaylı Bisiklet Yaka Kısa Kollu Pamuklu Tişört,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TSHIRT SS,EKRU,6/7 Yaş,399.99,399.99,0.0,TRY,1
1347072,8684291612061,5SKG90018AT,Ajurlu V Yaka Uzun Kollu Crop Triko Hırka,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > KNITWEAR > CARDIGANS,BEJ,13/14 Yaş,1079.99,1079.99,0.0,TRY,0
1346447,8684631381862,5SKG40109AK,Dokulu Pileli Şort Etek,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > SHORTS,PEMBE,11/12 Yaş,629.99,629.99,0.0,TRY,0
1345929,8684632021576,5WKG40328AK,İspanyol Paça Fermuar Detaylı Suni Süet Pantolon,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TROUSERS,KAHVERENGİ,13/14 Yaş,1199.99,1199.99,0.0,TRY,0
1345883,8684631745589,5WKG40090AW,Bol Paça Viskon Kumaş Basic Pantolon,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN BOTTOMS > TROUSERS,BEJ,11/12 Yaş,1199.99,1199.99,0.0,TRY,0
1345732,8684290133918,5SKB80036AA,Basic Patik Çorap,Koton,ACCESSORIES > ACCESSORIES > BOYS > ACCS TEXTILE > SOCKS SC,BEYAZ,5 Yaş,219.99,219.99,0.0,TRY,1
1345310,8684631879666,5WKG90051HT,Uzun Kollu Bisiklet Yaka Ajurlu Triko Kazak,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > KNITWEAR > SWEATERS,KAHVERENGİ,13/14 Yaş,1399.99,1399.99,0.0,TRY,0
1344854,8684630387469,5SKB40057TK,Basic Eşofman Altı Beli Bağlamalı Cep Detaylı Pamuklu,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > SWEAT BOTTOMS,SİYAH,11/12 Yaş,679.99,679.99,0.0,TRY,0
1344826,8684631325910,5WKB10578TK,Kanguru Cepli Uzun Kollu Şardonlu Basic Kapşonlu Sweatshirt,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > SWEATSHIRTS,GRİ,7/8 Yaş,1149.99,1149.99,0.0,TRY,0
1344796,8684632083734,5WKG70081AK,Cep Detaylı Standart Bel Suni Süet Etek,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > SKIRTS,HAKİ,9/10 Yaş,699.99,699.99,0.0,TRY,0
1343552,8684290853953,5SKB40015TD,Pamuklu Beli Ayarlanabilir Lastikli Denim Pantolon,Koton,KIDSWEAR > BOYSWEAR > BOYS > DENIM > TROUSERS,LIGHT INDIGO,5/6 Yaş,899.99,899.99,0.0,TRY,0
1343474,8684631741468,5SKG10329AK,Baskılı Uzun Kollu Bisiklet Yaka Oversize Sweatshirt,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > SWEATSHIRTS,EKRU,13/14 Yaş,799.99,799.99,0.0,TRY,0
1343439,8684631879505,5WKG10660AK,Uzun Kollu Kalp Baskılı Şardonlu Kapşonlu Sweatshirt,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > SWEATSHIRTS,KAHVERENGİ,6/7 Yaş,699.99,699.99,0.0,TRY,0
1343417,8684631775616,5WKG10636AK,Bisiklet Yaka Uzun Kollu Slogan Baskılı Şardonlu Sweatshirt,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > SWEATSHIRTS,BEJ,4/5 Yaş,699.99,699.99,0.0,TRY,3
1343021,8684290504374,5SKB10010TK,Pamuklu Kısa Kollu Bisiklet Yaka Oversize Basic Tişört,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > TSHIRT SS,YEŞİL,6/7 Yaş,359.99,359.99,0.0,TRY,5
1342971,8684631177892,5SKB80052AA,3'lü Batman Baskılı Çorap Seti Lisanslı,Koton,ACCESSORIES > ACCESSORIES > BOYS > ACCS TEXTILE > SOCKS LC,MULTICOLOR,5 Yaş,329.99,329.99,0.0,TRY,0
1342465,8684631873039,5SKG40140AK,Beli Lastikli Nervürlü Basic Jogger Eşofman Altı,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > SWEAT BOTTOMS,EKRU,5/6 Yaş,459.99,459.99,0.0,TRY,0
1342056,8684290521685,5SKG40030AD,Kemer Detaylı Beli Lastikli Pamuklu Kargo Jogger Pantolon,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > DENIM > TROUSERS,GRİ,11/12 Yaş,959.99,959.99,0.0,TRY,0
1342014,8684290514311,5SKB40065TW,Beli Bağcıklı Kapaklı Cepli Pamuklu Paraşüt Pantolon,Koton,KIDSWEAR > BOYSWEAR > BOYS > DENIM > TROUSERS,KHAKI,11/12 Yaş,999.99,999.99,0.0,TRY,0
1341365,8684630732672,5SKG40069AD,Pamuklu İspanyol Paça Kot Pantolon,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > DENIM > TROUSERS,KOYU İNDİGO,11/12 Yaş,999.99,999.99,0.0,TRY,0
1340716,8684630352566,5WKG80087AK,Tül Detaylı Yuvarlak Yaka Kısa Kollu Elbise,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > DRESSES,SİYAH,7/8 Yaş,1099.99,1099.99,0.0,TRY,0
1340410,8684631857053,5SKB10366TK,Bisiklet Yaka Kısa Kollu Oversize Sweatshirt,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > SWEATSHIRTS,YEŞİL DESENLİ,5/6 Yaş,599.99,599.99,0.0,TRY,0
1339998,8684631825540,5WKB10599TK,Pamuklu Şardonlu Bisiklet Yaka Uzun Kollu Basic Sweatshirt,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > SWEATSHIRTS,GRİ,11/12 Yaş,699.99,699.99,0.0,TRY,0
