pk,sku,base_code,name,brand,category,color,size,regular_price,sale_price,discount_pct,currency,stock
1407309,8684758568955,5SAK80418EK,Deniz Kabuğu Aksesuar Detaylı Kolsuz V Yaka Uzun Kalem Elbise,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > DRESSES,SİYAH,XS,959.99,959.99,0.0,TRY,0
1407311,8684757890958,6WAK30012HT,Renk Kontrastlı Kolsuz U Yaka Triko Atlet,Koton,CITY FASHION > CITY FASHION > WOMEN > KNITWEAR > TANKTOPS,BORDO,S,799.99,799.99,0.0,TRY,93
1407315,8684757891054,6WAK30012HT,Renk Kontrastlı Kolsuz U Yaka Triko Atlet,Koton,CITY FASHION > CITY FASHION > WOMEN > KNITWEAR > TANKTOPS,LACİVERT,XL,899.99,899.99,0.0,TRY,51
1407346,8684758503871,6WAK60016PW,Pamuklu Uzun Kollu Pile Detaylı Düğmeli Oversize Poplin Gömlek,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN TOPS > SHIRTS LS,MAVİ,38,1099.99,1099.99,0.0,TRY,0
1407351,8684758498436,5SAL40335MD,Normal Bel Cepli Pamuklu Denim Şort,Koton,KOTON JEANS > OLE > WOMEN > DENIM > SHORTS,ORTA İNDİGO,34,1079.99,1079.99,0.0,TRY,0
1407367,8684631006123,5SAK70041PW,Astarlı Boncuk İşlemeli Yüksek Bel Kruvaze Şort Etek,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > SKIRTS,SİYAH,36,1799.99,1799.99,0.0,TRY,22
1407368,8684758498344,5SAL40334MD,Rahat Kalıp Pamuklu Püsküllü Paça Mini Denim Şort,Koton,KOTON JEANS > OLE > WOMEN > DENIM > SHORTS,AÇIK İNDİGO,36,1199.99,1199.99,0.0,TRY,0
1407374,8684630736533,5SLK90015MW,Pamuklu Nakış Detaylı İnce Askılı Fistolu Pijama Üstü,Koton,TRENDS > LINGERIE > WOMEN > SLEEPWEAR > TANKTOPS,BEYAZ,34,949.99,949.99,0.0,TRY,4
1407386,8684631007489,5SAK80120PW,Astarlı Etnik Desenli Kat Kat Halter Yaka Askılı Uzun Şifon Elbise,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN DRESSES > DRESSES,MOR DESENLİ,44,2199.99,2199.99,0.0,TRY,0
1407391,8684630731880,5SAM10191HK,Pamuklu Desenli Kısa Kollu Yıkamalı Oversize Tişört,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS,GRİ DESENLİ,L,699.99,699.99,0.0,TRY,9
1407395,8684758347376,5SAK80448EK,Batik Desenli İnce Askılı Fırfırlı Şifon Mini Elbise,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > DRESSES,TURUNCU DESENLİ,L,1899.99,1899.99,0.0,TRY,36
1407405,8684758092818,5SKB30048TK,Lisanslı Batman Baskılı Pamuklu Bisiklet Yaka Atlet,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > TANKTOPS,EKRU,11/12 Yaş,399.99,399.99,0.0,TRY,7
1407424,8684630735413,5SLK80022MW,Pamuklu Çiçek Desenli Fistolu Şort Pijama Altı,Koton,TRENDS > LINGERIE > WOMEN > SLEEPWEAR > SHORTS,BEYAZ,34,799.99,799.99,0.0,TRY,2
1407473,8684632226681,6WKG70005AK,Viskon Karışımlı Ekoseli Etek,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > SKIRTS,SİYAH EKOSE,11/12 Yaş,279.99,279.99,0.0,TRY,99
1407476,8684632242285,6WKG40028AK,Viskon Geniş Paça Çizgili Pantolon,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TROUSERS,LACİVERT ÇİZGİLİ,6/7 Yaş,599.99,599.99,0.0,TRY,38
1407550,8684632024980,6WKG40008AK,Çizgili Cepli Viskon Beli Lastikli Jogger Pantolon,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TROUSERS,LACİVERT ÇİZGİLİ,6/7 Yaş,559.99,559.99,0.0,TRY,40
1407601,8684756429142,6WAM40050HW,Viskon Karışımlı Cep Detaylı Rahat Kesim Beli Bağcıklı Pantolon,Koton,MENSWEAR > SMART > MEN > WOVEN BOTTOMS > TROUSERS,ANTRASİT,42,1399.99,1399.99,0.0,TRY,41
1407625,8684756080572,6WAK70131AA,Boncuklu Kelebek Detaylı Kolye ve Bileklik Seti,Koton,ACCESSORIES > ACCESSORIES > WOMEN > JEWELLERY > NECKLACES,PEMBE,Tek Beden,349.99,349.99,0.0,TRY,35
1407626,8684756080589,6WAK70132AA,Boncuklu Ayıcık Detaylı Kolye Bileklik Seti,Koton,ACCESSORIES > ACCESSORIES > WOMEN > JEWELLERY > NECKLACES,LİLA,Tek Beden,399.99,399.99,0.0,TRY,150
1407633,8684631959894,6WKG40004AW,Cepli Viskon Karışımlı Bol Kesim Pantolon,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN BOTTOMS > TROUSERS,LACİVERT,7/8 Yaş,859.99,859.99,0.0,TRY,15
1407645,8684631959931,6WKG40005AW,Cepli Düğme Detaylı Viskon Karışımlı Pantolon,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN BOTTOMS > TROUSERS,LACİVERT,5/6 Yaş,759.99,759.99,0.0,TRY,5
1407672,8684756932987,6WAM10017HK,Kısa Kollu Regular Fit Bisiklet Yaka Renk Kontrastlı Pamuklu Baskılı Tişört,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS,KAHVERENGİ,M,499.99,499.99,0.0,TRY,0
1407678,8684758406134,6WAK60023PW,Regular Fit Uzun Kollu V Yaka Klasik Gömlek,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN TOPS > SHIRTS LS,KIRIK BEYAZ,34,899.99,899.99,0.0,TRY,3
1407682,8684756933267,6WAM10049HK,Kısa Kollu Bisiklet Yaka Regular Fit Pamuklu Minimal Baskılı Tişört,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS,GRİ,L,599.99,599.99,0.0,TRY,0
1407696,8684756278931,6WAM40043HW,Pamuklu Cep Detaylı Rahat Kesim Beli Bağcıklı Kanvas Pantolon,Koton,MENSWEAR > CASUAL > MEN > WOVEN BOTTOMS > TROUSERS,SİYAH,46,1199.99,1199.99,0.0,TRY,0
1407707,8684756429227,6WAM40050HW,Viskon Karışımlı Cep Detaylı Rahat Kesim Beli Bağcıklı Pantolon,Koton,MENSWEAR > SMART > MEN > WOVEN BOTTOMS > TROUSERS,SİYAH,38,1399.99,1399.99,0.0,TRY,27
1407724,8684756215196,6WAL10122IK,Panda Baskılı Şardonlu Kanguru Cepli Kapüşonlu Sweatshirt,Koton,OLE > OLE > TEENAGE > JERSEY > SWEATSHIRTS,MINT,L,1049.99,1049.99,0.0,TRY,2
1407762,8684631976242,6WKB10016TK,Pamuklu Kısa Kollu Bisiklet Yaka Düğmeli Basic Tişört,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > TSHIRT SS,BEYAZ,9/10 Yaş,359.99,359.99,0.0,TRY,126
1407772,8684756278795,6WAM40043HW,Pamuklu Cep Detaylı Rahat Kesim Beli Bağcıklı Kanvas Pantolon,Koton,MENSWEAR > CASUAL > MEN > WOVEN BOTTOMS > TROUSERS,TAŞ,38,1199.99,1199.99,0.0,TRY,47
1407786,8684756670452,6WAK10060EK,Şardonlu Uzun Kollu Bisiklet Yaka Oversize Sweatshirt,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > SWEATSHIRTS,ANTRASİT,S,699.99,699.99,0.0,TRY,5
1407792,8684756278719,6WAM40043HW,Pamuklu Cep Detaylı Rahat Kesim Beli Bağcıklı Kanvas Pantolon,Koton,MENSWEAR > CASUAL > MEN > WOVEN BOTTOMS > TROUSERS,BEJ,42,1099.99,1099.99,0.0,TRY,0
1407804,8684631960326,6WKG60002AW,Pamuklu Düğmeli Uzun Kollu Basic Gömlek,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN TOPS > SHIRTS LS,BEYAZ,9/10 Yaş,659.99,659.99,0.0,TRY,14
1407806,8684758582227,6WAK30026EK,Regular Fit Modal Karışımlı Cepli Beli Bağlamalı Düz Bol Paça Eşofman Altı,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > SWEAT BOTTOMS,ANTRASİT,XXL,1299.99,1299.99,0.0,TRY,0
1407836,8684756543916,6WAK50025UW,Kruvaze Yaka Uzun Kollu Crop Blazer Ceket,Koton,CITY FASHION > BUSINESS > WOMEN > BLAZERS > JACKETS,SİYAH,38,1599.99,1599.99,0.0,TRY,14
1407837,8684758223342,6WAK20033UW,Regular Fit Kolsuz V Yaka Blazer Yelek,Koton,CITY FASHION > BUSINESS > WOMEN > BLAZERS > VESTS,VİZON,34,799.99,799.99,0.0,TRY,0
1407865,8684632226629,6WKG40007AK,Beli Lastikli Cepli Düz Normal Paça Pantolon,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TROUSERS,SİYAH,11/12 Yaş,499.99,499.99,0.0,TRY,43
1407870,8684756392538,6WAL10165IK,Üç İplik Şardonlu Kolej Nakış Detaylı Kapüşonlu Oversize Sweatshirt,Koton,OLE > OLE > TEENAGE > JERSEY > SWEATSHIRTS,EKRU,L,799.99,799.99,0.0,TRY,0
1407880,8684631899725,6WKG90002AT,V Yaka Uzun Kollu Düğmeli Triko Hırka,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > KNITWEAR > CARDIGANS,LACİVERT,13/14 Yaş,899.99,899.99,0.0,TRY,17
1407881,8684631899770,6WKG90025HT,Pamuklu V Yaka Çizgili Kolsuz Triko Süveter,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > KNITWEAR > SWEATERS,LACİVERT,11/12 Yaş,799.99,799.99,0.0,TRY,32
1407917,8684756390978,6WAL10126IK,Üç İplik Şardonlu Uzun Kollu Fermuarlı Bomber Yaka Sweatshirt,Koton,OLE > OLE > TEENAGE > JERSEY > SWEATSHIRTS,GRİ,M,1249.99,1249.99,0.0,TRY,2
1407926,8684758453138,6WAM10097HK,Pamuklu Kısa Kollu Pike Tok Kumaş Bisiklet Yaka Basic Oversize Tişört,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS,LACİVERT,M,799.99,799.99,0.0,TRY,3
1407927,8684758453015,6WAM10097HK,Pamuklu Kısa Kollu Pike Tok Kumaş Bisiklet Yaka Basic Oversize Tişört,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS,BORDO,L,699.99,699.99,0.0,TRY,4
1407942,8684631007731,5SAK80124PW,Pamuklu Astarlı Floral Nakış Detaylı Brodeli Yarasa Kol V Yaka Mini Elbise,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN DRESSES > DRESSES,EKRU,34,1499.99,1499.99,0.0,TRY,4
1407993,8684758452919,6WAM10097HK,Pamuklu Kısa Kollu Pike Tok Kumaş Bisiklet Yaka Basic Oversize Tişört,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS,EKRU,M,799.99,799.99,0.0,TRY,1
1407996,8684758453237,6WAM10097HK,Pamuklu Kısa Kollu Pike Tok Kumaş Bisiklet Yaka Basic Oversize Tişört,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS,SİYAH,L,699.99,699.99,0.0,TRY,0
1408028,8684756428831,6WAM40050HW,Viskon Karışımlı Cep Detaylı Rahat Kesim Beli Bağcıklı Pantolon,Koton,MENSWEAR > SMART > MEN > WOVEN BOTTOMS > TROUSERS,BEJ,40,1399.99,1399.99,0.0,TRY,30
1408062,8684756272601,6WAM40025ND,Pamuklu Normal Bel Slim Straight Fit Jean Pantolon - Chadwick Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS BSC,SİYAH,36,799.99,799.99,0.0,TRY,0
1408071,8684290419357,5SAK50006PW,Karanlıkta Parlayan Paraşüt Kumaş Cepli Fermuarlı Kapüşonlu Bomber Rüzgarlık,Koton,CITY FASHION > CITY FASHION > WOMEN > BLAZERS > JACKETS,BEJ,44,1999.99,1999.99,0.0,TRY,0
1408073,8684758444167,6WAK30025EK,Şardonlu Modal Kumaş Yanları Şerit Detaylı Geniş Paça Eşofman Altı,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > SWEAT BOTTOMS,SİYAH,S,1299.99,1299.99,0.0,TRY,7
1408106,8684758071271,5SAK60405UW,Koton X Melis Ağazat - Brodeli Fistolu Arkası Düğmeli Dik Yaka Kolsuz Bluz,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN TOPS > BLOUSE SS,BEJ,44,1199.99,1199.99,0.0,TRY,0
1408117,8684758759186,5SAL80002IW,İnce Askılı Düğmeli Keten ve Viskon Karışımlı Midi Elbise,Koton,OLE > OLE > TEENAGE > WOVEN DRESSES > DRESSES,KAHVERENGİ,38,1799.99,1799.99,0.0,TRY,0
1408122,8684631852799,5SAK50240EK,Pamuklu Slim Fit Kısa Kollu Bisiklet Yaka Tişört,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > TSHIRT SS,PEMBE,XS,479.99,479.99,0.0,TRY,0
1408127,8684631975597,6WKB10007TK,Bisiklet Yaka Uzun Kollu Düğme Detaylı Basic Oversize Sweatshirt,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > SWEATSHIRTS,LACİVERT,11/12 Yaş,699.99,699.99,0.0,TRY,0
1408130,8684756581185,6WAL10085IK,Bürümcük Kumaş Slim Fit Düğmeli Ekstra Uzun İspanyol Kollu Gömlek,Koton,OLE > OLE > TEENAGE > JERSEY > TSHIRT LS,YEŞİL,L,949.99,949.99,0.0,TRY,2
1408142,8684756566786,6WAM10041HK,Pamuklu Kısa Kollu Regular Fit Bisiklet Yaka Minimal Baskılı Tişört,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS,KAHVERENGİ,M,599.99,599.99,0.0,TRY,0
1408165,8684756404279,6WAM10061HK,Kısa Kollu Bisiklet Yaka Basic Slim Fit Tişört,Koton,MENSWEAR > SMART > MEN > JERSEY > TSHIRT SS BSC,GRİ,M,599.99,599.99,0.0,TRY,15
1408166,8684756290643,6WAM70017MK,Pamuklu Uzun Kollu Şardonlu Bisiklet Yaka Erkek Basic Sweatshirt,Koton,MENSWEAR > CASUAL > MEN > JERSEY > SWEATSHIRTS,KAHVERENGİ,M,899.99,899.99,0.0,TRY,0
1408183,8684756391531,6WAL10142IK,Şardonlu Kanguru Cepli Arkası Baskılı Fermuarlı Kapüşonlu Oversize Sweatshirt,Koton,OLE > OLE > TEENAGE > JERSEY > SWEATSHIRTS,HAKİ,XL,1399.99,1399.99,0.0,TRY,0
1408204,8684631960609,6WKG60008AW,Pamuklu Uzun Kollu Cep Detaylı Basic Gömlek,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN TOPS > SHIRTS LS,BEYAZ,6/7 Yaş,599.99,599.99,0.0,TRY,5
1408238,8684632276563,6WKG40017AW,Cepli Düğme Detaylı Düz Paça Pamuklu Pantolon,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN BOTTOMS > TROUSERS,SİYAH,11/12 Yaş,599.99,599.99,0.0,TRY,27
1408242,8684756250463,6WAM40004HK,Straight Fit Cep Detaylı Rahat Kesim Beli Bağcıklı Pantolon,Koton,MENSWEAR > SMART > MEN > WOVEN BOTTOMS > TROUSERS,SİYAH,40,1399.99,1399.99,0.0,TRY,33
1408253,8684756581697,6WAL10141IK,Kapüşonlu Fermuarlı Arkası Baskılı Cepli Şardonlu Oversize Sweatshirt,Koton,OLE > OLE > TEENAGE > JERSEY > SWEATSHIRTS,EKRU,L,1299.99,1299.99,0.0,TRY,58
1408256,8684756255376,6WAM40007HK,Cep Detaylı Katlamalı Paça Rahat Kesim Beli Bağcıklı Pantolon,Koton,MENSWEAR > SMART > MEN > WOVEN BOTTOMS > TROUSERS,ANTRASİT,44,1099.99,1099.99,0.0,TRY,14
1408257,8684756254997,6WAM40007HK,Cep Detaylı Katlamalı Paça Rahat Kesim Beli Bağcıklı Pantolon,Koton,MENSWEAR > SMART > MEN > WOVEN BOTTOMS > TROUSERS,BEJ,48,1299.99,1299.99,0.0,TRY,22
1408262,8684632276525,6WKG40017AW,Cepli Düğme Detaylı Düz Paça Pamuklu Pantolon,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN BOTTOMS > TROUSERS,LACİVERT,5/6 Yaş,599.99,599.99,0.0,TRY,4
1408294,8684632276471,6WKG40017AW,Cepli Düğme Detaylı Düz Paça Pamuklu Pantolon,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN BOTTOMS > TROUSERS,BEJ,6/7 Yaş,599.99,599.99,0.0,TRY,0
1408352,8684632226513,6WKG40005AK,Beli Lastikli Viskon Karışımlı Basic Şort Etek,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > SHORTS,LACİVERT,4/5 Yaş,399.99,399.99,0.0,TRY,0
1408357,8684632025086,6WKG70001AK,Viskon Karışımlı Beli Lastikli Basic Pileli Etek,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > SKIRTS,LACİVERT,13/14 Yaş,599.99,599.99,0.0,TRY,7
1408361,8684631960166,6WKG40013AW,Pileli Viskon Karışımlı Geniş Paça Pantolon,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN BOTTOMS > TROUSERS,LACİVERT,13/14 Yaş,999.99,999.99,0.0,TRY,2
1408375,8684756439097,6WAM70075MK,Uzun Kollu Bisiklet Yaka Dokulu İşlemeli Sweatshirt,Koton,MENSWEAR > CASUAL > MEN > JERSEY > SWEATSHIRTS,BEYAZ,M,999.99,999.99,0.0,TRY,0
1408385,8684756548133,6WAM10056HK,Bisiklet Yaka Dokulu Tok Kumaş Kısa Kollu Pamuklu Slim Fit Tişört,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS BSC,YEŞİL,M,599.99,599.99,0.0,TRY,37
1408409,8684756869245,6WAL10202IK,Şardonlu Uzun Kollu Arkası Baskılı Yarım Fermuarlı Sweatshirt,Koton,OLE > OLE > TEENAGE > JERSEY > SWEATSHIRTS,EKRU,M,999.99,999.99,0.0,TRY,6
1408415,8684756821182,6WAL40038IK,Üç İplik Şardonlu Cepli Jogger Eşofman Altı,Koton,OLE > OLE > TEENAGE > JERSEY > SWEAT BOTTOMS,KAR MELANJ,M,999.99,999.99,0.0,TRY,2
1408437,8684632126011,6WKB60007TW,Pamuklu Uzun Kollu Papyon Detaylı Basic Gömlek,Koton,KIDSWEAR > BOYSWEAR > BOYS > WOVEN TOPS > SHIRTS LS,BEYAZ,9/10 Yaş,559.99,559.99,0.0,TRY,0
1408451,8684756427148,6WAM40045HW,Cep Detaylı Pamuklu Straight Fit Beli Bağcıklı Rahat Kesim Gabardin Pantolon,Koton,MENSWEAR > CASUAL > MEN > WOVEN BOTTOMS > TROUSERS,KAHVERENGİ,38,1199.99,1199.99,0.0,TRY,40
1408456,8684757717644,6WAK20031UW,Astarlı Kolsuz V Yaka Düğmeli Blazer Yelek,Koton,CITY FASHION > BUSINESS > WOMEN > BLAZERS > VESTS,SİYAH,42,1499.99,1499.99,0.0,TRY,1
1408480,8684756259930,6WAM40013MK,Beli Bağcıklı Şardonlu Cep Detaylı Jogger Kışlık Eşofman Altı,Koton,MENSWEAR > CASUAL > MEN > JERSEY > SWEAT BOTTOMS,SİYAH,L,1099.99,1099.99,0.0,TRY,2
1408493,8684756295273,6WAM70070MK,Uzun Kollu Şardonlu Kumaş Detaylı Bisiklet Yaka Sweatshirt,Koton,MENSWEAR > CASUAL > MEN > JERSEY > SWEATSHIRTS,KAHVERENGİ,XL,1099.99,1099.99,0.0,TRY,0
1408502,8684758501716,6WAK20008PW,Bisiklet Yaka Kolsuz Düğmeli Blazer Yelek,Koton,CITY FASHION > CITY FASHION > WOMEN > BLAZERS > VESTS,KAHVERENGİ,34,1399.99,1399.99,0.0,TRY,20
1408527,8684756290827,6WAM70017MK,Pamuklu Uzun Kollu Şardonlu Bisiklet Yaka Erkek Basic Sweatshirt,Koton,MENSWEAR > CASUAL > MEN > JERSEY > SWEATSHIRTS,SİYAH,M,999.99,999.99,0.0,TRY,0
1408531,8684756749578,5SAM40089NK,Baskılı Fermuarlı Cep Detaylı Beli Bağcıklı Spor Şort,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > SHORTS,GRİ,M,649.99,649.99,0.0,TRY,0
1408540,8684756658122,6WAL10212IK,Gömlek Yaka Uzun Kollu Düğmeli Slim Fit Tişört,Koton,OLE > OLE > TEENAGE > JERSEY > TSHIRT LS,EKRU,M,599.99,599.99,0.0,TRY,3
1408544,8684631977164,6WKB40002TK,Beli Bağcıklı Pamuklu Şardonlu Pantolon Görünümlü Eşofman Altı,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > SWEAT BOTTOMS,SİYAH,13/14 Yaş,899.99,899.99,0.0,TRY,0
1408555,8684756543770,6WAK50008PW,Kruvaze Uzun Kollu Crop Blazer Ceket,Koton,CITY FASHION > CITY FASHION > WOMEN > BLAZERS > JACKETS,SİYAH,34,1899.99,1899.99,0.0,TRY,0
1408587,8684756392132,6WAL10159IK,Bugs Bunny Lisanslı Arkası Baskılı Şardonlu Uzun Kollu Kapüşonlu Oversize Sweatshirt,Koton,OLE > OLE > TEENAGE > JERSEY > SWEATSHIRTS,EKRU,L,1149.99,1149.99,0.0,TRY,0
1408596,8684756515357,6WAK80039EK,Krep Scuba Kumaş Kolsuz Bisiklet Yaka Drapeli Mini Elbise,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > DRESSES,SİYAH,L,1499.99,1499.99,0.0,TRY,1
1408603,8684758101893,6WAK50039UW,Düğmeli Cepli Uzun Kollu Kruvaze Blazer Ceket,Koton,CITY FASHION > BUSINESS > WOMEN > BLAZERS > SUITJACKET,LACİVERT ÇİZGİLİ,40,1999.99,1999.99,0.0,TRY,0
1408616,8684756675259,6WKB10013TK,Bisiklet Yaka Pamuklu Basic Uzun Kollu Basic Tişört,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > TSHIRT LS,SİYAH,7/8 Yaş,399.99,399.99,0.0,TRY,17
1408643,8684756755609,6WAM10015NK,Kısa Kollu Bisiklet Yaka Şerit Detaylı Arkası Baskılı Oversize Spor Tişört,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > TSHIRT SS,BORDO,XL,499.99,499.99,0.0,TRY,0
1408660,8684756292449,6WAM70029MK,Şardonlu Uzun Kollu Bisiklet Yaka Renk Bloklu Kolej Baskılı Sweatshirt,Koton,MENSWEAR > CASUAL > MEN > JERSEY > SWEATSHIRTS,BEYAZ,M,999.99,999.99,0.0,TRY,0
1408675,8684758389031,6WAK50048UW,Şal Yaka Kıvırmalı 3/4 Kol Detaylı Cepli Oversize Blazer Ceket,Koton,CITY FASHION > BUSINESS > WOMEN > BLAZERS > JACKETS,LACİVERT,34,1999.99,1999.99,0.0,TRY,2
1408677,8684631961033,6WKG70004AW,Viskon Karışımlı Ekoseli Pileli Etek,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN BOTTOMS > SKIRTS,LACİVERT EKOSELİ,7/8 Yaş,799.99,799.99,0.0,TRY,5
1408692,8684632126066,6WKB60008TW,Pamuklu Cepli Uzun Kollu Kravat Detaylı Basic Gömlek,Koton,KIDSWEAR > BOYSWEAR > BOYS > WOVEN TOPS > SHIRTS LS,BEYAZ,7/8 Yaş,559.99,559.99,0.0,TRY,1
1408705,8684756438786,6WAM70047MK,Şardonlu Uzun Kollu Bisiklet Yaka Arkası Baskılı Sweatshirt,Koton,MENSWEAR > CASUAL > MEN > JERSEY > SWEATSHIRTS,BEYAZ,M,1299.99,1299.99,0.0,TRY,7
1408710,8684631977140,6WKB40002TK,Beli Bağcıklı Pamuklu Şardonlu Pantolon Görünümlü Eşofman Altı,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > SWEAT BOTTOMS,LACİVERT,9/10 Yaş,899.99,899.99,0.0,TRY,15
1408743,8684758417536,6WAK40166NK,Yüksek Bel Pamuklu Mini Spor Şort Etek,Koton,TRENDS > SPORTSWEAR > WOMEN > JERSEY > SHORTS,BORDO,L,699.99,699.99,0.0,TRY,13
1408782,8684756521525,6WAM30001NK,Kolsuz Bisiklet Yaka Baskılı Spor Atleti,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > TANKTOPS,SİYAH,S,599.99,599.99,0.0,TRY,48
1408794,8684632025444,6WKG80005AK,Uzun Kollu Viskon Karışımlı Bebe Yaka Okul Elbisesi,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > DRESSES,SİYAH,13/14 Yaş,659.99,659.99,0.0,TRY,0
1408798,8684758571801,6WAM40082HW,Katlamalı Paça Beli Bağcıklı Non Iron Düğmeli Esnek Slim Fit Pantolon,Koton,MENSWEAR > SMART > MEN > WOVEN BOTTOMS > TROUSERS,ANTRASİT,38,1599.99,1599.99,0.0,TRY,15
1408804,8684756382478,6WAK40026UW,Cepli Pile Detaylı Geniş Paça Yüksek Bel Palazzo Pantolon,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN BOTTOMS > TROUSERS,KAHVERENGİ DESENLİ,40,1599.99,1599.99,0.0,TRY,1
1408806,8684756393993,6WAL10203IK,Şardonlu Uzun Kollu Cepli Arkası Baskılı Fermuarlı Sweatshirt,Koton,OLE > OLE > TEENAGE > JERSEY > SWEATSHIRTS,KAR MELANJ,M,1449.99,1449.99,0.0,TRY,1
1408809,8684756212652,6WAL10086IK,Omzu Açık Uzun Kollu Tişört,Koton,OLE > OLE > TEENAGE > JERSEY > TSHIRT LS,KIRMIZI,S,799.99,799.99,0.0,TRY,0
1408813,8684756415657,6WAM40018MK,Şardonlu Cep Detaylı Renk Kontrastlı Beli Lastikli Kışlık Eşofman Altı,Koton,MENSWEAR > CASUAL > MEN > JERSEY > SWEAT BOTTOMS,YEŞİL,XL,1199.99,1199.99,0.0,TRY,3
1408835,8684758466480,6WAL10300IK,Harvard Lisanslı Fermuarlı Şardonlu Baskılı Sweatshirt,Koton,OLE > OLE > TEENAGE > JERSEY > SWEATSHIRTS,GRİ,M,1099.99,1099.99,0.0,TRY,2
1408841,8684756522560,6WAM40008NK,Cep Detaylı Beli Bağcıklı Şardonlu Jogger Spor Eşofman Altı,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > SWEAT BOTTOMS,GRİ MELANJ,S,1099.99,1099.99,0.0,TRY,15
1408867,8684758353599,6WAK70043UW,Standart Bel Kloş Midi Boy Saten Etek,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN BOTTOMS > SKIRTS,BORDO,34,1299.99,1299.99,0.0,TRY,0
1408898,8684631977386,6WKB40002TW,Pamuklu Düğmeli Cep Detaylı Basic Pantolon,Koton,KIDSWEAR > BOYSWEAR > BOYS > WOVEN BOTTOMS > TROUSERS,SİYAH,9/10 Yaş,999.99,999.99,0.0,TRY,0
1408911,8684756512202,6WAK50031EK,Bürümcük Kumaş Dokulu Slim Fit Kısa Kollu Bisiklet Yaka Tişört,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > TSHIRT SS,SİYAH,XXL,699.99,699.99,0.0,TRY,12
1408918,8684756541042,6WAK20004PW,Krep Kumaş Astarlı V Yaka Düğmeli Blazer Yelek,Koton,CITY FASHION > CITY FASHION > WOMEN > BLAZERS > VESTS,SİYAH,42,1199.99,1199.99,0.0,TRY,0
