id,sku,name,brand,category,regular_price,shown_price,discount_rate,unit,status,image_url,product_url,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
20000040600005,40600005,Kale Termos Elegans Sırt Çantası,Kale,Piknik Ürünleri,749.95,649.95,13,PIECE,IN_SALE,,https://www.migros.com.tr/kale-termos-elegans-sirt-cantasi-p-26b81c5,09,0.0,,-13.334222281485431,-13.334222281485431
20000032106272,32106272,Dörtel Doğal Çıra,Dörtel,Tutuşturucu,44.95,44.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/dortel-dogal-cira-p-1e9e720,09,0.0,0.0,50.08347245409016,12.515644555694616
20000040600007,40600007,Kale Termos Elegans Çift Katlı Çanta,Kale,Piknik Ürünleri,699.95,599.95,14,PIECE,IN_SALE,,https://www.migros.com.tr/kale-termos-elegans-cift-katli-canta-p-26b81c7,09,0.0,,-14.286734766769055,-14.286734766769055
20000040608697,40608697,Kale Termos İzolasyonlu 12 L Outdoor Küçük Çanta,Kale,Piknik Ürünleri,949.95,849.95,11,PIECE,IN_SALE,,https://www.migros.com.tr/kale-termos-izolasyonlu-12-l-outdoor-kucuk-canta-p-26ba3b9,09,0.0,,-10.526869835254486,
20000032106281,32106281,Dörtel Beyaz Tablet Çıra 125G,Dörtel,Tutuşturucu,89.95,79.95,11,PIECE,IN_SALE,,https://www.migros.com.tr/dortel-beyaz-tablet-cira-125g-p-1e9e729,09,0.0,,0.0,-11.117287381878821
20000032106278,32106278,Dörtel Ayaklı Mangal 60 Cm,Dörtel,Mangal,1309.95,1309.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/dortel-ayakli-mangal-60-cm-p-1e9e726,09,0.0,0.0,9.167048627026125,9.167048627026125
20000032100171,32100171,Dörtel Kare Izgara 30x30cm,Dörtel,Mangal Aksesuarı,179.95,179.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/dortel-kare-izgara-30x30cm-p-1e9cf4b,09,0.0,0.0,9.093664746893,9.093664746893
20000032106151,32106151,Dörtel Ağaç Saplı Lüks Izgara 23X36cm,Dörtel,Mangal Aksesuarı,149.95,149.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/dortel-agac-sapli-luks-izgara-23x36cm-p-1e9e6a7,09,0.0,0.0,11.115227862171176,15.390534821085033
20000032100295,32100295,Közgrill Galvaniz Katlanır Mangal 27 x 40 Cm,Közgrill,Mangal,929.95,929.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/kozgrill-galvaniz-katlanir-mangal-27-x-40-cm-p-1e9cfc7,09,0.0,0.0,-7.0003500175008755,-7.0003500175008755
20000032118760,32118760,Kale Buzluk Renkli 20 L (1029),Kale,Piknik Ürünleri,1799.95,1799.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/kale-buzluk-renkli-20-l-1029-p-1ea17e8,09,0.0,0.0,-9.091138665117805,-9.091138665117805
20000032106121,32106121,Dörtel Tel Balık Izgara,Dörtel,Mangal Aksesuarı,129.95,129.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/dortel-tel-balik-izgara-p-1e9e689,09,0.0,0.0,0.0,
20000043025044,43025044,Farist Basınçlı Püskürtücü Lüks 2 L,Farist,Bahçe Aksesuarları,299.95,299.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/farist-basincli-puskurtucu-luks-2-l-p-2908294,01,0.0,0.0,,0.0
20000032100224,32100224,Garden Time Mangal Kömürü 1.5 Kg,Garden Time,Kömür,119.95,119.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/garden-time-mangal-komuru-15-kg-p-1e9cf80,09,0.0,0.0,,-7.695267410542506
20000032100289,32100289,Közgrill Pratik Mangal,Közgrill,Mangal,319.95,319.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/kozgrill-pratik-mangal-p-1e9cfc1,09,0.0,0.0,-5.883218120311811,6.667777962993833
20000032100202,32100202,Garden Time Izgara Teli 23x36 Cm,Garden Time,Mangal Aksesuarı,129.95,129.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/garden-time-izgara-teli-23x36-cm-p-1e9cf6a,09,0.0,0.0,0.0,-3.7050759540570586
20000032100172,32100172,Dörtel Pratik Izgara 25x25cm,Dörtel,Mangal Aksesuarı,129.95,129.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/dortel-pratik-izgara-25x25cm-p-1e9cf4c,09,0.0,0.0,,-3.7050759540570586
20000046073561,46073561,Kale Buzluk 25 L (1022),Kale,Piknik Ürünleri,1499.95,1499.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/kale-buzluk-25-l-1022-p-2bf06d9,09,0.0,0.0,0.0,-7.9757047762201285
20000043500020,43500020,Evvon Çok Amaçlı Sprey 500 Ml Şişe,Evvon,Bahçe Aksesuarları,59.95,59.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/evvon-cok-amacli-sprey-500-ml-sise-p-297c1f4,01,0.0,0.0,,0.0
20000043500019,43500019,Evvon Çok Amaçlı Fısfıs 350 Ml Şişe,Evvon,Bahçe Aksesuarları,54.95,54.95,0,PIECE,IN_SALE,,https://www.migros.com.tr/evvon-cok-amacli-fisfis-350-ml-sise-p-297c1f3,01,0.0,0.0,0.0,0.0
20000043020017,43020017,Della Lale Yuvarlak Saksı 6 No 11 L,Della,Saksı,119.95,94.95,21,PIECE,IN_SALE,,https://www.migros.com.tr/della-lale-yuvarlak-saksi-6-no-11-l-p-2906ef1,05,0.0,,,
20000032106271,32106271,Dörtel Jel Tutuşturucu 500 Ml,Dörtel,Tutuşturucu,79.95,69.95,13,PIECE,IN_SALE,,https://www.migros.com.tr/dortel-jel-tutusturucu-500-ml-p-1e9e71f,09,0.0,0.0,0.0,0.0
20000040600006,40600006,Kale Termos Elegans Soğutucu Çanta,Kale,Piknik Ürünleri,909.95,749.95,18,PIECE,IN_SALE,,https://www.migros.com.tr/kale-termos-elegans-sogutucu-canta-p-26b81c6,09,0.0,0.0,,-17.583383702401232
20000043025574,43025574,"Poliwork Begonya Saksı 1,80 Lt",Poliwork,Saksı,109.95,82.95,25,PIECE,IN_SALE,,https://www.migros.com.tr/poliwork-begonya-saksi-180-lt-p-29084a6,05,0.0,0.0,-24.556616643929058,-7.782101167315175
20000043025561,43025561,"Poliwork Vanda Tabaklı Orkide Saksı 1,6  Lt",Poliwork,Saksı,99.95,79.95,20,PIECE,IN_SALE,,https://www.migros.com.tr/poliwork-vanda-tabakli-orkide-saksi-16-lt-p-2908499,05,0.0,0.0,0.0,0.0
20000043053145,43053145,Eco Reform Solucan Gübresi 5 Kg,Eco Reform,"Tohum, Bitki Besini",504.95,379.95,25,PIECE,IN_SALE,,https://www.migros.com.tr/eco-reform-solucan-gubresi-5-kg-p-290f059,01,0.0,0.0,0.0,0.0
20000032106202,32106202,Garden Time Lüks Mangal 50x30 Cm,Garden Time,Mangal,879.95,729.95,17,PIECE,IN_SALE,,https://www.migros.com.tr/garden-time-luks-mangal-50x30-cm-p-1e9e6da,09,0.0,0.0,-17.046423092221147,
20000032110209,32110209,Kale Termos Tekerlekli Buzluk 38 Lt,Kale,Piknik Ürünleri,2999.95,2499.95,17,PIECE,IN_SALE,,https://www.migros.com.tr/kale-termos-tekerlekli-buzluk-38-lt-p-1e9f681,09,0.0,0.0,-16.666944449074155,-16.666944449074155
20000032110207,32110207,Kale Termos Baskılı Buzluk 20 Lt (1027),Kale,Piknik Ürünleri,1949.95,1549.95,21,PIECE,IN_SALE,,https://www.migros.com.tr/kale-termos-baskili-buzluk-20-lt-1027-p-1e9f67f,09,0.0,0.0,-20.513346496064,-20.513346496064
20000032118765,32118765,Kale Buzluk 60 L,Kale,Piknik Ürünleri,3899.95,3499.95,10,PIECE,IN_SALE,,https://www.migros.com.tr/kale-buzluk-60-l-p-1ea17ed,09,0.0,0.0,-10.256541750535265,-10.256541750535265
20000032118766,32118766,Kale Buzluk 32 L,Kale,Piknik Ürünleri,2209.95,1799.95,19,PIECE,IN_SALE,,https://www.migros.com.tr/kale-buzluk-32-l-p-1ea17ee,09,0.0,0.0,-18.552455937917138,-18.552455937917138
20000032100286,32100286,Közgrill Mangal Kömürü Naturel 2 Kg,Közgrill,Kömür,174.95,154.95,11,PIECE,IN_SALE,,https://www.migros.com.tr/kozgrill-mangal-komuru-naturel-2-kg-p-1e9cfbe,09,0.0,0.0,0.0,-11.431837667905116
20000032118600,32118600,Kale Buzluk 11 L (1020),Kale,Piknik Ürünleri,1429.95,1199.95,16,PIECE,IN_SALE,,https://www.migros.com.tr/kale-buzluk-11-l-1020-p-1ea1748,09,0.0,0.0,,-16.084478478268473
20000032110238,32110238,Kale Elegans Soğutucu Çanta 11 Lt,Kale,Piknik Ürünleri,714.95,549.95,23,PIECE,IN_SALE,,https://www.migros.com.tr/kale-elegans-sogutucu-canta-11-lt-p-1e9f69e,09,0.0,0.0,,-23.078536960626618
20000043025244,43025244,Farıst Garden 6X6 Cm Seramik Sukulent Saksı,Farist Garden,Saksı,59.95,49.95,17,PIECE,IN_SALE,,https://www.migros.com.tr/farist-garden-6x6-cm-seramik-sukulent-saksi-p-290835c,05,0.0,0.0,0.0,0.0
20000043025040,43025040,Farist Garden Deri Saplı Galvaniz Saksı 16 x 14 Cm,Farist Garden,Saksı,349.95,299.95,14,PIECE,IN_SALE,,https://www.migros.com.tr/farist-garden-deri-sapli-galvaniz-saksi-16-x-14-cm-p-2908290,05,0.0,0.0,0.0,0.0
