pk,sku,base_code,name,brand,category,color,size,regular_price,sale_price,discount_pct,currency,stock,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d,avg_inflation_1d,tuik_weighted_1d,avg_inflation_7d,tuik_weighted_7d,avg_inflation_15d,tuik_weighted_15d,avg_inflation_30d,tuik_weighted_30d
1409530,8684757892556,6WAK40122NK,Beli Bağcıklı Şardonlu Yüksek Bel Oversize Jogger Spor Eşofman Altı,Koton,TRENDS > SPORTSWEAR > WOMEN > JERSEY > SWEAT BOTTOMS,SİYAH,S,999.99,999.99,0.0,TRY,21,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1486374,8684847901922,6SAK50032UW,Rahat Kalıp Uzun Kollu Bağlama Detaylı Viskon Kruvaze Kimono,Koton,CITY FASHION > CITY FASHION > WOMEN > BLAZERS > KIMONOS,BEYAZ,36,1999.99,1999.99,0.0,TRY,2,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1473751,8684847700242,6WMG60027IK,Dik Yaka Uzun Kollu Cepli Fermuarlı Oversize Peluş Bomber Ceket,Koton,OLE > OLE > TEENAGE > JERSEY > JACKETS,MAVİ,XS,1499.99,1499.99,0.0,TRY,57,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1487656,8684847772744,6SAK70054UW,Bol Kesim Midi Boy Paraşüt Etek,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > SKIRTS,EKRU,34,1899.99,1899.99,0.0,TRY,11,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1415635,8684758534981,5SAK80535EK,Slim Fit Tül Etek Ucu Detaylı Taşlı Straplez Mini Elbise,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > DRESSES,SİYAH,L,1699.99,1699.99,0.0,TRY,49,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1460739,8684632297841,6WAL00014IW,Kapüşonlu Su İtici Uzun Kollu Fermuarlı Cep Detaylı Anorak Mont,Koton,OLE > OLE > TEENAGE > OUTERWEAR > COATS ANORAK,SİYAH,36,2999.99,2999.99,0.0,TRY,98,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1404077,8684630601121,5SAK60097PW,Pamuklu Uzun Kollu Kalp Nakış Detaylı Oversize Gömlek,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN TOPS > SHIRTS LS,BEYAZ,40,1439.99,1439.99,0.0,TRY,6,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1395780,8684290414994,5SAK40035UW,Modal Kumaş Cepli Pileli Yüksek Bel Palazzo Pantolon,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN BOTTOMS > TROUSERS,VİZON,40,1799.99,1799.99,0.0,TRY,71,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1454773,8684632125151,6WAL20023IW,Kapüşonlu Uzun Kollu Cep Detaylı Fermuarlı Kapitone Su İtici Şişme Mont,Koton,OLE > OLE > TEENAGE > OUTERWEAR > JACKETS ANORAK,GRİ,38,2699.99,2699.99,0.0,TRY,1,03,0.0,,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1487182,8684848116448,6WAK90615HT,Devrik Yaka Uzun Kollu Çizgili Oversize Triko Kazak,Koton,CITY FASHION > CITY FASHION > WOMEN > KNITWEAR > SWEATERS,PEMBE ÇİZGİLİ,XS,1499.99,1499.99,0.0,TRY,11,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1384029,8684291182465,5SAK60062UW,Aerobin Kumaş Uzun Kollu Klasik Yaka Saten Gömlek,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN TOPS > SHIRTS LS,LACİVERT,42,1199.99,1199.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1416474,8684757892181,6WAK40046UW,Cep Detaylı Geniş Paça Kumaş Pantolon,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN BOTTOMS > TROUSERS,ANTRASİT,34,1099.99,1099.99,0.0,TRY,17,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1478386,8684848051114,6SAK80023PK,Slim Fit Dik Yaka Uzun Kollu Drapeli Bluz,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > BLOUSE LS,KAHVERENGİ,S,899.99,899.99,0.0,TRY,104,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1441073,8684846650470,6WAK40167UW,Yüksek Bel Cep Detaylı Palazzo Suni Deri Pantolon,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN BOTTOMS > TROUSERS,SİYAH,38,1799.99,1799.99,0.0,TRY,6,03,,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1314572,8684291400507,5SAK60005UW,Krep Kumaş Dik Yaka Drapeli Kolsuz Bluz,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN TOPS > BLOUSE SS,KIRIK BEYAZ,34,1249.99,1249.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1471010,8684847651476,6WAK90534HT,Uzun Kollu Omzu Açık Baklava Desenli Kazak,Koton,CITY FASHION > CITY FASHION > WOMEN > KNITWEAR > SWEATERS,BORDO DESENLİ,XS,1499.99,1499.99,0.0,TRY,2,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1459764,8684756541615,6WAK20216EW,Düğmeli Uzun Kollu Kapaklı Cep Detaylı Peluş Ceket,Koton,CITY FASHION > CITY FASHION > WOMEN > OUTERWEAR > JACKETS,ANTRASİT,40,1999.99,1999.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1453601,8684846961347,6WAK20092HT,Koton X Sibil Çetinkaya - Slim Fit Düğmeli Drapeli Dik Yaka Triko Yelek,Koton,CITY FASHION > CITY FASHION > WOMEN > KNITWEAR > VESTS,KAHVERENGİ,S,1599.99,1599.99,0.0,TRY,8,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1381697,8684291038755,5SAL40012MD,Pamuklu Rahat Kalıp Katlı Paça Yırtık Denim Şort,Koton,KOTON JEANS > OLE > WOMEN > DENIM > SHORTS,SİYAH,38,1199.99,1199.99,0.0,TRY,6,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1448290,8684846790541,6WAK60226UW,Metal Aksesuarlı Pencere Detaylı Asimetrik Yaka Uzun Kollu Krep Bluz,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN TOPS > BLOUSE LS,KIRIK BEYAZ,42,1299.99,1299.99,0.0,TRY,4,03,0.0,,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1372587,8684756183303,5SAK40238UW,Beli Bağlamalı Yüksek Bel Geniş Paça Dokulu Saten Pantolon,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN BOTTOMS > TROUSERS,HAKİ DESENLİ,34,1799.99,1799.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1432907,8684846514598,6WAK60099PW,Aerobin Kumaş Önden Bağlama Detaylı Klasik Yaka Uzun Kollu Gömlek,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN TOPS > SHIRTS LS,HAKİ,36,899.99,899.99,0.0,TRY,35,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1460958,8684847335161,6WAK10098NK,Rahat Kalıp Kısa Kollu İnterlok Bisiklet Yaka Spor Tişört,Koton,TRENDS > SPORTSWEAR > WOMEN > JERSEY > TSHIRT SS,MOR,M,499.99,499.99,0.0,TRY,2,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1289005,8684289473162,5WAK10223EK,Uzun Kollu Üç İplik Pamuklu Basic Kapşonlu Sweatshirt,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > SWEATSHIRTS,SİYAH,XL,1199.99,1199.99,0.0,TRY,2,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1407786,8684756670452,6WAK10060EK,Şardonlu Uzun Kollu Bisiklet Yaka Oversize Sweatshirt,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > SWEATSHIRTS,ANTRASİT,S,699.99,699.99,0.0,TRY,2,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1486902,8684847438657,6SAK80112UW,Halter Yaka Metal Aksesuarlı A Kesim Kolsuz Uzun Elbise,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN DRESSES > DRESSES,KAHVERENGİ,36,1799.99,1799.99,0.0,TRY,57,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1472586,8684847699225,6WLK40285MK,Uzun Kollu Viskon Karışımlı Örme Nakışlı Yılbaşı Pijama Takımı,Koton,TRENDS > LINGERIE > WOMEN > SLEEPWEAR > PYJAMAS KNIT SETS,SİYAH,L,1499.99,1499.99,0.0,TRY,18,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1481252,8684847765890,6SAK20052UW,Mücevher Düğmeli Kemerli Bisiklet Yaka Krep Kumaş Uzun Peplum Yelek,Koton,CITY FASHION > CITY FASHION > WOMEN > BLAZERS > VESTS,SARI,34,1799.99,1799.99,0.0,TRY,21,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1369046,8684290814213,5SAK70004EW,Keten Karışımlı Kruvaze Bağlama Detaylı Şort Etek,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > SKIRTS,BEJ,34,1199.99,1199.99,0.0,TRY,7,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1486306,8684847549964,6SAK50168EK,Bürümcük Kumaş Slim Fit Kısa Kollu Bisiklet Yaka Drapeli Dokulu Tişört,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > TSHIRT SS,KAHVERENGİ,M,599.99,599.99,0.0,TRY,78,03,,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1450039,8684758812270,6WAK80055UW,U Yaka Kısa Kollu Kemer Detaylı A Kesim Uzun Elbise,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN DRESSES > DRESSES,HAKİ,42,1499.99,1499.99,0.0,TRY,3,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1489617,8684848528111,6SAK40235PW,Culotte Fit Kısa Geniş Paça Kumaş Pantolon,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > TROUSERS,LACİVERT,40,1199.99,1199.99,0.0,TRY,8,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1364471,8684291499594,5SAL40011MD,Düğmeli Pis Paça Cep Detaylı Rahat Kalıp Denim Şort,Koton,KOTON JEANS > OLE > WOMEN > DENIM > SHORTS,AÇIK İNDİGO,36,1199.99,1199.99,0.0,TRY,4,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1483162,8684847430316,6SAK40127PW,Yüksek Bel Kısa Geniş Paça Kumaş Pantolon,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > TROUSERS,LACİVERT,40,1199.99,1199.99,0.0,TRY,11,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1441157,8684758771690,6WAK50143EK,Regular Fit Kısa Kollu Bisiklet Yaka Düğmeli Tişört,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > TSHIRT SS,LACİVERT,3XL,899.99,899.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1382460,8684291985660,5SAK40023PW,Regular Fit Viskon Geniş Paça Palazzo Pantolon,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > TROUSERS,HAKİ,42,999.99,999.99,0.0,TRY,1,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1472475,8684847035498,6WAK10281NK,Kolsuz U Yaka Crop Spor Tişört,Koton,TRENDS > SPORTSWEAR > WOMEN > JERSEY > TSHIRT SS,GRİ,XL,649.99,649.99,0.0,TRY,10,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1417849,8684758432577,5SAK60465UW,Tül Kısa Karpuz Kollu Bisiklet Yaka Bluz,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN TOPS > BLOUSE SS,SİYAH,34,899.99,899.99,0.0,TRY,9,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1378908,8684631870113,5SAK60213PW,Fiyonk Detaylı Poplin Pamuklu Bisiklet Yaka Balon Kollu Oversize Bluz,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN TOPS > BLOUSE SS,KIRIK BEYAZ,34,799.99,799.99,0.0,TRY,4,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1482612,8684846318554,6SAK50012EK,Slim Fit Pamuklu Kayık Yuvarlak Yaka Yarım Kollu Tişört,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > TSHIRT SS,KAHVERENGİ,L,599.99,599.99,0.0,TRY,220,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1460779,8684756705789,6WAK80016FK,Omzu Açık Uzun Kollu Kadife Mini Balon Elbise,Koton,TRENDS > PARTYWEAR > WOMEN > JERSEY > DRESSES,SİYAH,M,2799.99,2799.99,0.0,TRY,86,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1488591,8684847978290,6SAK50288EK,Slim Fit Pamuklu Uzun Kollu Kayık Yaka Tişört,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > TSHIRT LS,KIRMIZI,M,699.99,699.99,0.0,TRY,75,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1450494,8684846964775,6WAK40170PW,Koton X Sibil Çetinkaya - Kemerli Pile Detaylı Düz Bol Paça Kumaş Pantolon,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > TROUSERS,BORDO ÇİZGİLİ,38,1699.99,1699.99,0.0,TRY,46,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1482543,8684848049449,6SAK60182PW,Viskon Uzun Kollu Klasik Yaka Düğmeli Çizgili Oversize Gömlek,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN TOPS > SHIRTS LS,Kahverengi Çizgili,36,1299.99,1299.99,0.0,TRY,22,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1484483,8684846717333,6SAK50012EK,Slim Fit Pamuklu Kayık Yuvarlak Yaka Yarım Kollu Tişört,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > TSHIRT SS,EKRU,S,599.99,599.99,0.0,TRY,124,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1410873,8684756208082,6WAK70006PW,Standart Bel Regular Fit Saten Midi Etek,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > SKIRTS,BORDO,38,999.99,999.99,0.0,TRY,50,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1393989,8684757702022,5SAK30063HT,Kolsuz Brodeli Fırfır Detaylı Triko Bluz,Koton,CITY FASHION > CITY FASHION > WOMEN > KNITWEAR > TANKTOPS,PEMBE,L,1349.99,1349.99,0.0,TRY,27,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1487611,8684848447771,6SAK70108PW,Balık Kesim Dokulu Midi Saten Etek,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > SKIRTS,LACİVERT,40,1199.99,1199.99,0.0,TRY,21,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1481349,8684847979785,6SAK80095EK,Pamuklu Kayık Yaka Uzun İspanyol Kollu Bluz,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > BLOUSE LS,KAHVERENGİ,XS,799.99,799.99,0.0,TRY,12,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1429534,8684758958176,6WAK80066UW,Krep Kumaş Drape Detaylı Yırtmaçlı Kolsuz Bisiklet Yaka Midi Kalem Elbise,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN DRESSES > DRESSES,YEŞİL,34,1799.99,1799.99,0.0,TRY,22,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1481228,8684847631409,6SAK40157UW,Pile Detaylı Metal Aksesuarlı Havuç Pantolon,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN BOTTOMS > TROUSERS,KAHVERENGİ,40,1999.99,1999.99,0.0,TRY,124,03,0.0,11.111172839849111,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1382698,8684757059478,5SAK80082PK,Pamuklu Kısa Kollu Bisiklet Yaka Drape Detaylı Mini Elbise,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > DRESSES,KIRMIZI,L,1099.99,1099.99,0.0,TRY,2,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1485103,8684847548875,6SAK40157UW,Pile Detaylı Metal Aksesuarlı Havuç Pantolon,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN BOTTOMS > TROUSERS,SİYAH,34,1999.99,1999.99,0.0,TRY,78,03,0.0,11.111172839849111,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1483697,8684848083344,6SAK10160EK,Şardonlu Uzun Kollu Bisiklet Yaka Sweatshirt,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > SWEATSHIRTS,GRİ,L,899.99,899.99,0.0,TRY,34,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1490220,8684848047964,6SAK60124PW,Viskon Kumaş Uzun Kollu Kuşak Detaylı Çizgili Gömlek,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN TOPS > SHIRTS LS,MAVİ ÇİZGİLİ,40,1699.99,1699.99,0.0,TRY,38,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1406863,8684758306557,5SAK20099PW,Modal Kumaş Asimetrik Kesim Düğmeli Kruvaze Crop Yelek,Koton,CITY FASHION > CITY FASHION > WOMEN > BLAZERS > VESTS,LACİVERT,36,999.99,999.99,0.0,TRY,35,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1480842,8684847430019,6SAK40124PW,Pile Detaylı Cepli Çizgili Geniş Paça Pantolon,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > TROUSERS,LACİVERT ÇİZGİLİ,40,1699.99,1699.99,0.0,TRY,11,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1483684,8684847549278,6SAK40179UW,Cepli Viskon Karışımlı Yüksek Bel Palazzo Pantolon,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN BOTTOMS > TROUSERS,LACİVERT ÇİZGİLİ,34,1999.99,1999.99,0.0,TRY,3,03,0.0,11.111172839849111,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1490882,8684847413135,6SAK70030EW,Pamuklu Yanları Bağlama Detaylı Gipeli Kloş Poplin Çizgili Midi Etek,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > SKIRTS,MAVİ ÇİZGİLİ,40,1699.99,1699.99,0.0,TRY,8,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1324583,8684291186333,5SAK80025PW,Puantiye Desenli Gömlek Yaka Kısa Kollu Midi Boy Viskon Elbise,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN DRESSES > DRESSES,SİYAH DESENLİ,34,1999.99,1999.99,0.0,TRY,45,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1392881,8684757725427,5SAL80031MD,Kalp Yaka İp Askılı Düğmeli Pileli Mini Denim Elbise,Koton,KOTON JEANS > OLE > WOMEN > DENIM > DRESSES,AÇIK İNDİGO,42,1999.99,1999.99,0.0,TRY,19,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1441982,8684846735504,6WAK70131UW,Cep Detaylı A Kesim Pileli Mini Etek,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN BOTTOMS > SKIRTS,VİZON,36,1499.99,1499.99,0.0,TRY,29,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1472615,8684847606223,6SAK30018EK,Regular Fit Uzun Yarasa Kollu Bisiklet Yaka Sweatshirt,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > SWEATSHIRTS,BEJ,L,1499.99,1499.99,0.0,TRY,17,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1337500,8684290817641,5SAK80052EK,Slim Fit Yuvarlak Yaka Kolsuz Drape Detaylı Mini Çizgili Kalem Elbise,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > DRESSES,SİYAH ÇİZGİLİ,3XL,1099.99,1099.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1355381,8684291026448,5SAK50017UW,Uzun Kollu Düğmeli Kruvaze Yaka Crop Blazer Ceket,Koton,CITY FASHION > BUSINESS > WOMEN > BLAZERS > SUITJACKET,LACİVERT,34,2299.99,2299.99,0.0,TRY,24,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1405008,8684758868413,5SAK50519EK,Pamuklu Regular Fit Kısa Kollu Bisiklet Yaka Ceylan Baskılı Tişört,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > TSHIRT SS,BEYAZ,XXL,479.99,479.99,0.0,TRY,3,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1482484,8684847878071,6SAK50252EK,Pamuklu Slim Fit Uzun Kollu Bisiklet Yaka Tişört,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > TSHIRT LS,KAHVERENGİ,M,599.99,599.99,0.0,TRY,42,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1374322,8684291026844,5SAK50062EK,Aplike Detaylı Dokulu Bisiklet Yaka Kısa Kollu Tişört,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > TSHIRT SS,KIRIK BEYAZ,M,529.99,529.99,0.0,TRY,1,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1490334,8684848055259,6SAL40134MD,Pamuklu Kemerli İspanyol Paça Dar Kesim Denim Pantolon - Flare Jeans,Koton,KOTON JEANS > OLE > WOMEN > DENIM > TROUSERS,KOYU İNDİGO,28,1799.99,1799.99,0.0,TRY,27,03,0.0,12.500078125488285,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1382236,8684756627166,5SAK60361UW,Düğmeli Aplike Detaylı Klasik Yaka Kolsuz Keten Karışımlı Gömlek,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN TOPS > SHIRTS SS,LACİVERT,38,1199.99,1199.99,0.0,TRY,1,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1399096,8684757871889,5SAK40127EW,Koton X Melis Ağazat - Viskon Kumaş Etnik Desenli Geniş Paça Pantolon,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > TROUSERS,KAHVERENGİ DESENLİ,36,1449.99,1449.99,0.0,TRY,5,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1443237,8684846737492,6WAK20382EW,Koton X Sima Tarkan - Bisiklet Yaka Düğmeli Blazer Yelek,Koton,CITY FASHION > CITY FASHION > WOMEN > BLAZERS > VESTS,KAHVERENGİ,34,1299.99,1299.99,0.0,TRY,48,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1404556,8684758158071,5SAK70154UW,Koton X Melis Ağazat - Gabardin Kumaş Belden Oturtma Detaylı Uzun Kloş Etek,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > SKIRTS,BORDO ÇİZGİLİ,38,1349.99,1349.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1361374,8684290672370,5SAL10017IK,V Yaka Düğmeli Çiçek Desenli Slim Fit Crop Tişört,Koton,OLE > OLE > TEENAGE > JERSEY > TSHIRT SS,BEYAZ DESENLİ,L,399.99,399.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1486859,8684846565026,6SAL10031IK,Regular Fit Kısa Kollu Bisiklet Yaka Büzgülü Tişört,Koton,OLE > OLE > TEENAGE > JERSEY > TSHIRT SS,PEMBE,XS,759.99,759.99,0.0,TRY,23,03,0.0,8.57155102215746,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1481602,8684846178431,6SAL10104IK,Bisiklet Yaka Kısa Kollu Koala Nakışlı Pamuklu Oversize Tişört,Koton,OLE > OLE > TEENAGE > JERSEY > TSHIRT SS,EKRU,S,499.99,499.99,0.0,TRY,64,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1439809,8684756087175,6WAK20224EW,Uzun Kollu Cepli Fermuarlı Su İtici Kapüşonlu Şişme Mont,Koton,CITY FASHION > CITY FASHION > WOMEN > OUTERWEAR > JACKETS ANORAK,VİZON,34,1799.99,1799.99,0.0,TRY,75,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1358724,8684631968599,5SAK60247UW,Metal Aksesuar Detaylı Drapeli V Yaka Kruvaze Kolsuz Krep Bluz,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN TOPS > BLOUSE SS,KIRIK BEYAZ,36,1199.99,1199.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1380746,8684630858549,5SAK40094UW,Yüksek Bel Kruvaze Detaylı Yanları Yırtmaçlı Keten Karışımlı Pantolon,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > TROUSERS,BEJ,44,1349.99,1349.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1241288,8684288663311,4SAK80321UW,Keten Tulum Kargo Cepli Kemerli Kısa Kollu Gömlek Yaka,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN DRESSES > DRESSES,BEJ,40,2099.99,2099.99,0.0,TRY,7,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1411446,8684758823115,6WAK50166EK,Kısa Yarasa Kollu Bisiklet Yaka Tişört,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > TSHIRT SS,SİYAH,XL,399.99,399.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
