date,product-name,product-price,category,source
2026-05-01,JANUMET 50/850 MG 56 FILM KAPLI TABLET,32.22,İlaç,TİTCK
2026-05-01,JANUVIA 100 MG 28 FILM TABLET,25.2,İlaç,TİTCK
2026-05-01,JARDIANCE 10 MG FILM KAPLI TABLET,34.04,İlaç,TİTCK
2026-05-01,JARDIANCE 25 MG FILM KAPLI TABLET,34.07,İlaç,TİTCK
2026-05-01,JAVLOR 250 MG/ 10 ML INF. KONS. COZELTISI (1 FLAKON),931.08,İlaç,TİTCK
2026-05-01,JAVLOR 50 MG/2ML INF. KONS. COZ. 1 FLAKON,186.22,İlaç,TİTCK
2026-05-01,JECRON 50 MG/5 ML IV ENJEKSIYON ICIN COZELTI ICEREN FLAKON (10 FLAKON),15.76,İlaç,TİTCK
2026-05-01,JECTOSEM 40 MG IV ENJEKSIYON VE INFUZYON ICIN TOZ ICEREN 1 FLAKON,1.81,İlaç,TİTCK
2026-05-01,JELGO %1+ %5 JEL,4.8,İlaç,TİTCK
2026-05-01,JELIGRA 100 MG ORAL JEL ICEREN 4 SASE,75.4,İlaç,TİTCK
2026-05-01,JELIGRA 50 MG ORAL JEL ICEREN 4 SASE,25.27,İlaç,TİTCK
2026-05-01,JERBERA 21 DRAJE,1.17,İlaç,TİTCK
2026-05-01,JET-C 400/250 MG 20 EFERVESAN TABLET,1.41,İlaç,TİTCK
2026-05-01,JET-C 400/250 MG 30 EFERVESAN TABLET,1.98,İlaç,TİTCK
2026-05-01,JETEX %5 1 ADET 5 G TUP,5.58,İlaç,TİTCK
2026-05-01,JETEX %5 KREM (15 G 1 ADET),20.17,İlaç,TİTCK
2026-05-01,JETMONAL % 2 5 ML 5 AMPUL,1.96,İlaç,TİTCK
2026-05-01,JETMONAL %10 5 ML 3 AMPUL,2.09,İlaç,TİTCK
2026-05-01,JETMONAL 20 MG 10 ML 10  AMPUL,5.96,İlaç,TİTCK
2026-05-01,JETOKAIN 2 ML 20 AMPUL,3.1999999999999997,İlaç,TİTCK
2026-05-01,JETOKAIN SIMPLEX 20 MG   2 ML 10  AMPUL,2.12,İlaç,TİTCK
2026-05-01,JETOSEL 2 ML 20 AMPUL,3.54,İlaç,TİTCK
2026-05-01,JEVITY 500 ML ASMAYA HAZIR SISE,5.17,İlaç,TİTCK
2026-05-01,JEVITY HICAL 500 ML,7.85,İlaç,TİTCK
2026-05-01,JEVITY PLUS 500 ML FSMP,7.8,İlaç,TİTCK
2026-05-01,"JEVTANA 60 MG/1,5 ML INFUZYONLUK KONSANTRE COZELTI 1 FLAKON",4395.0,İlaç,TİTCK
2026-05-01,JINARC 15 MG 28 TABLET,1099.99,İlaç,TİTCK
2026-05-01,JINARC 30 MG 28 TABLET,1099.99,İlaç,TİTCK
2026-05-01,JODID 100 MCG 50 TABLET,1.2,İlaç,TİTCK
2026-05-01,JODID 200 MCG 50 TABLET,1.84,İlaç,TİTCK
2026-05-01,"JUDEXA 0,5 MG 28 KAPSUL",1216.46,İlaç,TİTCK
2026-05-01,JURNISTA 16 MG 28 UZATILMIS SALIMLI TABLET,71.4,İlaç,TİTCK
2026-05-01,JURNISTA 32 MG 28 UZATILMIS SALIMLI TABLET,121.52,İlaç,TİTCK
2026-05-01,JURNISTA 8 MG 28 UZATILMIS SALIMLI TABLET,42.0,İlaç,TİTCK
2026-05-01,K.R. ENEMA TIBBI LAKSATIF LAVMAN (133 ML),1.71,İlaç,TİTCK
2026-05-01,"K.R. ENEMA TIBBI LAKSATIF LAVMAN (66,6 ML)",1.18,İlaç,TİTCK
2026-05-01,KABIVEN 1026 ML,22.54,İlaç,TİTCK
2026-05-01,KABIVEN 1540 ML,23.7,İlaç,TİTCK
2026-05-01,KABIVEN 2053 ML,30.5,İlaç,TİTCK
2026-05-01,KABIVEN 2566 ML,46.02,İlaç,TİTCK
2026-05-01,KABIVEN PERIPHERAL 1440 ML,26.68,İlaç,TİTCK
2026-05-01,KABIVEN PERIPHERAL 1920 ML,30.49,İlaç,TİTCK
2026-05-01,KABIVEN PERIPHERAL 2400 ML,30.42,İlaç,TİTCK
2026-05-01,"KADALEX %0,2 POTASYUM KLORUR VE %5 DEKSTROZ SUDAKI COZELTISI 1000 ML (SETLI-CAM)",2.46,İlaç,TİTCK
2026-05-01,"KADALEX %0,2 POTASYUM KLORUR VE %5 DEKSTROZ SUDAKI COZELTISI 1000 ML (SETSIZ-CAM)",2.1,İlaç,TİTCK
2026-05-01,"KADALEX %0,2 POTASYUM KLORUR VE %5 DEKSTROZ SUDAKI COZELTISI 500 ML (SETLI-CAM)",1.75,İlaç,TİTCK
2026-05-01,KADALEX SISE 500 ML(SETLI),1.75,İlaç,TİTCK
2026-05-01,KADALEX SISE 500 ML(SETSIZ),1.46,İlaç,TİTCK
2026-05-01,KADCYLA 100 MG IV INF. COZELTI KONSANTRESI ICIN TOZ ICEREN FLAKON,1793.97,İlaç,TİTCK
2026-05-01,KADCYLA 160 MG IV INF. COZELTI KONSANTRESI ICIN TOZ ICEREN FLAKON,2870.34,İlaç,TİTCK
2026-05-01,KADEKS-40  500 ML(SETLI),1.86,İlaç,TİTCK
2026-05-01,KADEKS-40  500 ML(SETSIZ),1.58,İlaç,TİTCK
2026-05-01,KAFESIT 20 MG/ML IV ENJEKSIYON ICIN COZELTI ICEREN 1 FLAKON + 3 ML COZELTI,75.0,İlaç,TİTCK
2026-05-01,KAFESIT 20 MG/ML IV ENJEKSIYON ICIN COZELTI ICEREN 10 FLAKON + 3 ML COZELTI,750.0,İlaç,TİTCK
2026-05-01,KAFSITON 60 MG/3ML INFUZYONLUK VE ORAL COZELTI (3 ML 10 ADET),750.0,İlaç,TİTCK
2026-05-01,KALADRYL 16 G/120 G + 2 G/120 G + 3 G/120 G LOSYON,1.8,İlaç,TİTCK
2026-05-01,KALDEOS 1000 MG/880 IU GRANUL ICEREN 30 SASE,4.65,İlaç,TİTCK
2026-05-01,KALDEOS 1000 MG/880 IU GRANUL ICEREN 40 SASE,6.21,İlaç,TİTCK
2026-05-01,KALETRA 200 MG/50 MG 120 FILM TABLET,379.34,İlaç,TİTCK
2026-05-01,KALIDREN 50 MG 20 FILM TABLET,2.47,İlaç,TİTCK
2026-05-01,KALIKSIR 4 MG/5 ML IV INFUZYON ICIN KONSANTRE COZELTI ICEREN FLAKON,114.03,İlaç,TİTCK
2026-05-01,KALINOR 15 EFERVESAN TABLET,3.46,İlaç,TİTCK
2026-05-01,KALINOR 30 EFERVESAN TABLET,7.94,İlaç,TİTCK
2026-05-01,"K-ALLEXIN %0,05 NAZAL SPREY 18 G 140 DOZ",4.48,İlaç,TİTCK
2026-05-01,KALMET 500 MG 20 TABLET,0.77,İlaç,TİTCK
2026-05-01,KALMOSAN 100 ML LOSYON,1.52,İlaç,TİTCK
2026-05-01,"KALSIMAG-D3 1000MG/300MG/8,8MG  EFERVESAN GRANUL ICEREN SASE (30 ADET)",7.32,İlaç,TİTCK
2026-05-01,"KALSIMAG-D3 1000MG/300MG/8,8MG  EFERVESAN GRANUL ICEREN SASE (40 ADET)",9.69,İlaç,TİTCK
2026-05-01,KALSISET 30 MG 28 FILM KAPLI TABLET,137.97,İlaç,TİTCK
2026-05-01,KALSISET 60 MG 28 FILM KAPLI TABLET,260.07,İlaç,TİTCK
2026-05-01,KALSISET 90 MG 28 FILM KAPLI TABLET,384.01,İlaç,TİTCK
2026-05-01,KALSIYUM FOLINAT EBEWE 100 MG/10 ML ENJ. COZ. ICEREN FLAKON,6.47,İlaç,TİTCK
2026-05-01,KALSIYUM FOLINAT EBEWE 200 MG/20 ML ENJEKTABL SOLUSYON ICEREN FLAKON,12.97,İlaç,TİTCK
2026-05-01,KALSIYUM FOLINAT EBEWE 30 MG/3 ML ENJ. COZ. ICEREN 5 AMPUL,9.7,İlaç,TİTCK
2026-05-01,KALSIYUM FOLINAT EBEWE 50 MG/5 ML ENJ. COZ. ICEREN 5 AMPUL,16.2,İlaç,TİTCK
2026-05-01,KAMFOLIN 50 GR POMAD,1.91,İlaç,TİTCK
2026-05-01,KAMFOLIN 50 GR POMAD,1.91,İlaç,TİTCK
2026-05-01,KANDIZOL 150 MG 1 KAPSUL,1.81,İlaç,TİTCK
2026-05-01,KANDIZOL 150 MG 2 KAPSUL,5.11,İlaç,TİTCK
2026-05-01,"KANFLEKS % 0,9 IZOTONIK SODYUM KLORUR SUDAKI COZELTISI PP 1000 ML SETLI",1.9,İlaç,TİTCK
2026-05-01,"KANFLEKS % 0,9 IZOTONIK SODYUM KLORUR SUDAKI COZELTISI PP 1000 ML SETSIZ",1.75,İlaç,TİTCK
2026-05-01,"KANFLEKS % 0,9 IZOTONIK SODYUM KLORUR SUDAKI COZELTISI PP 500 ML SETLI",1.6300000000000001,İlaç,TİTCK
2026-05-01,"KANFLEKS % 0,9 IZOTONIK SODYUM KLORUR SUDAKI COZELTISI PP 500 ML SETSIZ",1.34,İlaç,TİTCK
2026-05-01,KANFLEKS % 5 DEKSTROZ PVC 100 ML SOLUSYON,1.2,İlaç,TİTCK
2026-05-01,KANFLEKS % 5 DEKSTROZ PVC 150 ML SOLUSYON,1.29,İlaç,TİTCK
2026-05-01,KANFLEKS % 5 DEKSTROZ PVC 250 ML SOLUSYON,1.44,İlaç,TİTCK
2026-05-01,KANFLEKS %5 DEKSTROZ SUDAKI SOLUSYONU PP TORBA 1000 ML SETLI,1.41,İlaç,TİTCK
2026-05-01,KANFLEKS %5 DEKSTROZ SUDAKI SOLUSYONU PP TORBA 1000 ML SETSIZ,1.81,İlaç,TİTCK
2026-05-01,KANFLEKS %5 DEKSTROZ SUDAKI SOLUSYONU PP TORBA 500 ML SETLI,1.75,İlaç,TİTCK
2026-05-01,KANFLEKS %5 DEKSTROZ SUDAKI SOLUSYONU PP TORBA 500 ML SETSIZ,1.45,İlaç,TİTCK
2026-05-01,KANSILAK 10 GR LAVMAN,0.77,İlaç,TİTCK
2026-05-01,"KANSUK % 0,9  SODYUM KLO. PVC   100 ML SOLUSYON",1.18,İlaç,TİTCK
2026-05-01,"KANSUK % 0,9  SODYUM KLO. PVC   150 ML SOLUSYON",1.23,İlaç,TİTCK
2026-05-01,"KANSUK % 0,9  SODYUM KLO. PVC   250 ML SOLUSYON",1.36,İlaç,TİTCK
2026-05-01,"KANSUK % 0,9  SODYUM KLO. PVC 3000 ML SOLUSYON",1.81,İlaç,TİTCK
2026-05-01,KAPEDA 150 MG 60 FILM TABLET,20.99,İlaç,TİTCK
2026-05-01,KAPEDA 500 MG 120 FILM TABLET,123.86,İlaç,TİTCK
2026-05-01,KAPRIL 25 MG 48 TABLET,2.01,İlaç,TİTCK
2026-05-01,KAPTORIL 25 MG 50 TABLET,2.0999999999999996,İlaç,TİTCK
2026-05-01,KAPTORIL 50 MG 50 TABLET,2.63,İlaç,TİTCK
2026-05-01,KARAZEPIN 200 MG   25 TABLET,3.46,İlaç,TİTCK
2026-05-01,KARAZEPIN 200 MG 160 TABLET,8.09,İlaç,TİTCK
2026-05-01,KARAZEPIN 400 MG   30 TABLET,5.19,İlaç,TİTCK
2026-05-01,KARBALEX RETARD 300 MG 50 TABLET,3.46,İlaç,TİTCK
2026-05-01,KARBALEX RETARD 600 MG 50 TABLET,7.32,İlaç,TİTCK
2026-05-01,KARBASIF 200 MG 24 TABLET,1.9,İlaç,TİTCK
2026-05-01,KARBEROL 200 MG 160 TABLET,8.09,İlaç,TİTCK
2026-05-01,KARBEROL 200 MG 160 TABLET,8.09,İlaç,TİTCK
2026-05-01,KARBEROL 200 MG 24 TABLET,1.9,İlaç,TİTCK
2026-05-01,KARBEROL 200 MG 24 TABLET,1.9,İlaç,TİTCK
2026-05-01,KARDIYOMIL 10 MG/ 10 ML IV ENJEKSIYON/İNFÜZYON İCIN COZELTI ICEREN 1 AMPUL,10.21,İlaç,TİTCK
2026-05-01,KARDORITM 10 MG 30 FILM TABLET,3.46,İlaç,TİTCK
2026-05-01,KARDORITM 5 MG 30 FILM TABLET,3.1999999999999997,İlaç,TİTCK
2026-05-01,KARDORITM PLUS 10 MG/25 MG 30 FILM TABLET,17.76,İlaç,TİTCK
2026-05-01,"KARDORITM PLUS 5 MG/12,5 MG 30 FILM TABLET",8.88,İlaç,TİTCK
2026-05-01,KARDOZIN 2 MG 20 TABLET,4.27,İlaç,TİTCK
2026-05-01,KARDOZIN 4 MG 20 TABLET,5.14,İlaç,TİTCK
2026-05-01,KARFERON 100 MG/5 ML IV ENJEKSIYON VE INFUZYON ICIN KONSANTRE COZELTI ICEREN 5 AMPUL,27.9,İlaç,TİTCK
2026-05-01,KARMIZOL 1 G/2 ML IM/IV 10 AMPUL,8.36,İlaç,TİTCK
2026-05-01,KAROKSEN FORT 550 MG 10 TABLET,1.39,İlaç,TİTCK
2026-05-01,KARSEMID 20 MG/2 ML IM/IV ENJEKSIYONLUK COZELTI ICEREN  5 AMPUL,1.45,İlaç,TİTCK
2026-05-01,KARUM 75 MG 28 FILM TABLET,10.03,İlaç,TİTCK
2026-05-01,KARUM 75 MG 90 FILM TABLET,34.61,İlaç,TİTCK
2026-05-01,KARVEA 150 MG 28 FILM KAPLI TABLET,4.96,İlaç,TİTCK
2026-05-01,KARVEA 300 MG 28 FILM KAPLI TABLET,6.66,İlaç,TİTCK
2026-05-01,KARVEA 75 MG 28 TABLET,2.47,İlaç,TİTCK
2026-05-01,KARVEA DUO 150 MG/10 MG 28 FİLM KAPLI TABLET,10.42,İlaç,TİTCK
2026-05-01,KARVEA DUO 150 MG/5 MG 28 FİLM KAPLI TABLET,10.42,İlaç,TİTCK
2026-05-01,KARVEA DUO 300 MG/10 MG 28 FİLM KAPLI TABLET,23.97,İlaç,TİTCK
2026-05-01,KARVEA DUO 300 MG/5 MG 28 FİLM KAPLI TABLET,23.97,İlaç,TİTCK
2026-05-01,"KARVEZIDE 150 MG/12,5 MG 28 TABLET",4.87,İlaç,TİTCK
2026-05-01,"KARVEZIDE 300 MG/12,5 MG 28 FILM KAPLI TABLET",6.16,İlaç,TİTCK
2026-05-01,KARVEZIDE 300 MG/25 MG 28 FILM KAPLI TABLET,6.16,İlaç,TİTCK
2026-05-01,KASKADIL 250 IU FLAKON,150.0,İlaç,TİTCK
2026-05-01,KATAFAST 50 MG ORAL COZELTI HAZIRLAMAK ICIN TOZ (30 SASE),5.24,İlaç,TİTCK
2026-05-01,KATAFENAC ICE %1 AEROSOL (100 ML),5.11,İlaç,TİTCK
2026-05-01,KATALJIN-P TABLET (20 TABLET),1.02,İlaç,TİTCK
2026-05-01,KATARIN 30 KAPSUL,1.27,İlaç,TİTCK
2026-05-01,KATARIN FORT  20 FILM TABLET,1.98,İlaç,TİTCK
2026-05-01,KATARIN PEDIATRIK SURUP  100 ML,2.3299999999999996,İlaç,TİTCK
2026-05-01,KATARIN PLUS B PEDIYATRIK 100 ML SURUP,2.68,İlaç,TİTCK
2026-05-01,KAYRIS 35 MG 4 FILM KAPLI TABLET,8.79,İlaç,TİTCK
2026-05-01,KEDAY XR 150 MG UZATILMIS SALIMLI 30 TABLET,15.57,İlaç,TİTCK
2026-05-01,KEDAY XR 200 MG UZATILMIS SALIMLI 30 TABLET,10.67,İlaç,TİTCK
2026-05-01,KEDAY XR 300 MG UZATILMIS SALIMLI 30 TABLET,22.34,İlaç,TİTCK
2026-05-01,KEDAY XR 400 MG UZATILMIS SALIMLI 30 TABLET,37.85,İlaç,TİTCK
2026-05-01,KEDAY XR 50 MG UZATILMIS SALIMLI 30 TABLET,4.16,İlaç,TİTCK
2026-05-01,KEFSID 125 MG 100 ML SUSPANSIYON,3.46,İlaç,TİTCK
2026-05-01,KEFSID 250 MG 100 ML SUSPANSIYON,3.46,İlaç,TİTCK
2026-05-01,KEFSID 500 MG 12 KAPSUL,3.46,İlaç,TİTCK
2026-05-01,KEFSID 500 MG 21 KAPSUL,7.26,İlaç,TİTCK
2026-05-01,KEMIDAT 6 MG/6 ML IV INFUZYON ICIN KONSANTRE COZELTI ICEREN FLAKON,205.73,İlaç,TİTCK
2026-05-01,KEMIVA 3 MG/3 ML IV ENJEKSIYONLUK COZELTI ICEREN 1 FLAKON,25.73,İlaç,TİTCK
2026-05-01,KEMIVA 3 MG/3 ML IV ENJEKSIYONLUK COZELTI ICEREN 5 FLAKON,128.65,İlaç,TİTCK
2026-05-01,KEMOPLAT 10 MG/20 ML IV ENJEKTABL SOLUSYON ICEREN 1 FLAKON,2.1999999999999997,İlaç,TİTCK
2026-05-01,KEMOPLAT 50 MG/100 ML IV ENJEKTABL SOLUSYON ICEREN 1 FLAKON,15.3,İlaç,TİTCK
2026-05-01,KEMOPRIM 200/40 MG ORAL SUSPANSIYON (100 ML),2.16,İlaç,TİTCK
2026-05-01,KEMOPRIM 400/80 MG TABLET (30 TABLET),3.46,İlaç,TİTCK
2026-05-01,KEMOPRIM FORT 800/160 MG TABLET (20 TABLET),3.46,İlaç,TİTCK
2026-05-01,KEMOSET 4 MG 6 FILM TABLET,8.54,İlaç,TİTCK
2026-05-01,KEMOSET 4 MG/2 ML IM/IV ENJEKSIYONLUK COZELTI ICEREN 1 AMPUL,4.38,İlaç,TİTCK
2026-05-01,KEMOSET 8 MG 6 FILM TABLET,17.07,İlaç,TİTCK
2026-05-01,KEMOSET 8 MG/4 ML IM/IV ENJEKSIYONLUK COZELTI ICEREN 1 AMPUL,4.62,İlaç,TİTCK
2026-05-01,"KENACORT-A  % 0,1 20 GR POMAD",2.26,İlaç,TİTCK
2026-05-01,KENACORT-A IM RET. 40 MG 1 AMPUL,2.38,İlaç,TİTCK
2026-05-01,"KENACORT-A ORABASE  % 0,1 5 GR POMAD",1.93,İlaç,TİTCK
2026-05-01,KENFIX 4 MG 20 TABLET,3.46,İlaç,TİTCK
2026-05-01,KENFIX 4 MG/2 ML İ.M. ENJEKTABL ÇÖZELTİ İÇEREN 6 AMPUL,3.26,İlaç,TİTCK
2026-05-01,KENFIX 8 MG 14 TABLET,5.43,İlaç,TİTCK
2026-05-01,KENFIX 8 MG 20 TABLET,6.42,İlaç,TİTCK
2026-05-01,"KENTERA 3,9 MG/24 SAAT TRANSDERMAL FLASTER (8 FLASTER)",25.83,İlaç,TİTCK
2026-05-01,KEPPRA 100 MG/ML ORAL COZELTI 150 ML + 1 ML ENJEKTOR,12.07,İlaç,TİTCK
2026-05-01,KEPPRA 100 MG/ML ORAL COZELTI 150 ML + 3 ML ENJEKTOR,12.07,İlaç,TİTCK
2026-05-01,KEPPRA 100 MG/ML ORAL COZELTI 300 ML,22.67,İlaç,TİTCK
2026-05-01,KEPPRA 1000 MG 50 FILM TABLET,41.9,İlaç,TİTCK
2026-05-01,KEPPRA 250 MG 50 FILM TABLET,10.48,İlaç,TİTCK
2026-05-01,KEPPRA 500 MG 50 FILM TABLET,20.95,İlaç,TİTCK
2026-05-01,KEPPRA 500 MG/ 5 ML KONSANTRE INF.COZ. ICEREN 10 FLAKON,51.43,İlaç,TİTCK
2026-05-01,KESTINE 10 MG 20 FILM TABLET,2.81,İlaç,TİTCK
2026-05-01,KESTINE 20 MG 20 FILM TABLET,5.63,İlaç,TİTCK
2026-05-01,KETALAR  500 MG ENJEKTABL 1 FLAKON,3.46,İlaç,TİTCK
2026-05-01,KETAP 100 MG 30 FILM KAPLI TABLET,10.38,İlaç,TİTCK
2026-05-01,KETAP 100 MG 60 FILM KAPLI TABLET,20.76,İlaç,TİTCK
2026-05-01,KETAP 100 MG 90 FILM KAPLI TABLET,31.14,İlaç,TİTCK
2026-05-01,KETAP 200 MG 30 FILM KAPLI TABLET,17.42,İlaç,TİTCK
2026-05-01,KETAP 200 MG 60 FILM KAPLI TABLET,34.84,İlaç,TİTCK
2026-05-01,KETAP 200 MG 90 FILM KAPLI TABLET,52.26,İlaç,TİTCK
2026-05-01,KETAP 25 MG 30 FILM KAPLI TABLET,9.06,İlaç,TİTCK
2026-05-01,KETAP 25 MG 60 FILM KAPLI TABLET,23.9,İlaç,TİTCK
2026-05-01,KETAP 25 MG 90 FILM KAPLI TABLET,35.85,İlaç,TİTCK
2026-05-01,KETAP 300 MG 30 FILM KAPLI TABLET,27.37,İlaç,TİTCK
2026-05-01,KETAP 300 MG 60 FILM TABLET,57.37,İlaç,TİTCK
2026-05-01,KETAP 300 MG 90 FILM TABLET,141.92,İlaç,TİTCK
2026-05-01,KETAP 400 MG 30 FİLM TABLET,36.49,İlaç,TİTCK
2026-05-01,KETAP 400 MG 60 FİLM TABLET,76.49,İlaç,TİTCK
2026-05-01,KETAP 50 MG 30 FILM KAPLI TABLET,23.9,İlaç,TİTCK
2026-05-01,KETAP 50 MG 60 FILM KAPLI TABLET,47.8,İlaç,TİTCK
2026-05-01,KETAP 50 MG 90 FILM KAPLI TABLET,71.7,İlaç,TİTCK
2026-05-01,"KETAVEL %1,25 JEL 60 GR",4.58,İlaç,TİTCK
2026-05-01,KETAVEL 25 MG 20 FILM KAPLI TABLET,4.28,İlaç,TİTCK
2026-05-01,KETAVEL 50 MG 20 FILM TABLET,8.54,İlaç,TİTCK
2026-05-01,KETAVEL 50 MG 30 FILM TABLET,12.8,İlaç,TİTCK
2026-05-01,KETAVEL 50 MG/2 ML I.M./I.V. ENJEKSIYONLUK COZELTI ICEREN 6 AMPUL,5.97,İlaç,TİTCK
2026-05-01,KETEK 400 MG 10 FILM TABLET,18.04,İlaç,TİTCK
2026-05-01,KETESSE 25 MG 20 FILM TABLET,2.56,İlaç,TİTCK
2026-05-01,KETESSE 25 MG 30 FILM TABLET,6.41,İlaç,TİTCK
2026-05-01,KETESSE 50 MG/2 ML ENJ. COZELTI ICEREN 10 AMPUL,5.96,İlaç,TİTCK
2026-05-01,KETESSE 50 MG/2 ML ENJ. COZELTI ICEREN 20 AMPUL,11.93,İlaç,TİTCK
2026-05-01,KETESSE 50 MG/2 ML ENJ. COZELTI ICEREN 6 AMPUL,3.58,İlaç,TİTCK
2026-05-01,KETIDOSE 100 MG 30 FILM TABLET,10.38,İlaç,TİTCK
2026-05-01,KETIDOSE 200 MG 30 FILM TABLET,17.42,İlaç,TİTCK
2026-05-01,KETIDOSE 25 MG 30 TABLET,9.06,İlaç,TİTCK
2026-05-01,KETIDOSE 300 MG 30 FILM TABLET,27.37,İlaç,TİTCK
2026-05-01,KETILEPT 100 MG 30 TABLET,10.38,İlaç,TİTCK
2026-05-01,KETILEPT 100 MG 30 TABLET,10.38,İlaç,TİTCK
2026-05-01,KETILEPT 100 MG 60 TABLET,20.76,İlaç,TİTCK
2026-05-01,KETILEPT 100 MG 60 TABLET,20.76,İlaç,TİTCK
2026-05-01,KETILEPT 150 MG 60 FILM TABLET,31.14,İlaç,TİTCK
2026-05-01,KETILEPT 150 MG 60 FILM TABLET,31.14,İlaç,TİTCK
2026-05-01,KETILEPT 200 MG 30 TABLET,17.42,İlaç,TİTCK
2026-05-01,KETILEPT 200 MG 30 TABLET,17.42,İlaç,TİTCK
2026-05-01,KETILEPT 200 MG 60 TABLET,34.84,İlaç,TİTCK
2026-05-01,KETILEPT 25 MG 30 TABLET,5.52,İlaç,TİTCK
2026-05-01,KETILEPT 25 MG 30 TABLET,5.52,İlaç,TİTCK
2026-05-01,KETILEPT 25 MG 60 TABLET,11.04,İlaç,TİTCK
2026-05-01,KETILEPT 25 MG 60 TABLET,11.04,İlaç,TİTCK
2026-05-01,KETILEPT 300 MG 30 FILM TABLET,27.37,İlaç,TİTCK
2026-05-01,KETILEPT 300 MG 30 FILM TABLET,27.37,İlaç,TİTCK
2026-05-01,KETILEPT 300 MG 60 FILM TABLET,57.37,İlaç,TİTCK
2026-05-01,KETILEPT 300 MG 60 FILM TABLET,57.37,İlaç,TİTCK
2026-05-01,KETINEL 100 MG 30 FILM TABLET,10.38,İlaç,TİTCK
2026-05-01,KETINEL 100 MG 60 FILM TABLET,20.76,İlaç,TİTCK
2026-05-01,KETINEL 150 MG 30 FILM TABLET,15.57,İlaç,TİTCK
2026-05-01,KETINEL 150 MG 60 FILM TABLET,31.14,İlaç,TİTCK
2026-05-01,KETINEL 200 MG 30 TABLET,17.42,İlaç,TİTCK
2026-05-01,KETINEL 200 MG 60 FILM TABLET,34.84,İlaç,TİTCK
2026-05-01,KETINEL 25 MG 30 FILM TABLET,9.06,İlaç,TİTCK
2026-05-01,KETINEL 25 MG 60 FILM TABLET,23.88,İlaç,TİTCK
2026-05-01,KETINEL 300 MG 30 FILM TABLET,27.37,İlaç,TİTCK
2026-05-01,KETINEL 300 MG 60 FILM TABLET,57.37,İlaç,TİTCK
2026-05-01,"KETOBER %0,16 SPREY 15 ML",3.4499999999999997,İlaç,TİTCK
2026-05-01,"KETOBER %1,6 GARGARA 150 ML SISE",3.26,İlaç,TİTCK
2026-05-01,KETOCAL  300 G,37.06,İlaç,TİTCK
2026-05-01,KETOCAL VANILYA AROMALI 300 G,37.06,İlaç,TİTCK
2026-05-01,KETODERM %2 KREM 30 GRAM,1.91,İlaç,TİTCK
2026-05-01,KETOMINO 100 FILM KAPLI TABLET,46.11,İlaç,TİTCK
2026-05-01,KETOMINO 100 FILM KAPLI TABLET,46.11,İlaç,TİTCK
2026-05-01,KETOMINO 50 FILM KAPLI TABLET,20.52,İlaç,TİTCK
2026-05-01,KETOMINO 50 FILM KAPLI TABLET,20.52,İlaç,TİTCK
2026-05-01,KETONEPHRO 100 FILM KAPLI TABLET,46.11,İlaç,TİTCK
2026-05-01,KETONEPHRO 100 FILM KAPLI TABLET,46.11,İlaç,TİTCK
2026-05-01,KETONEPHRO 300 FILM TABLET,123.08,İlaç,TİTCK
2026-05-01,KETONEPHRO 300 FILM TABLET,123.08,İlaç,TİTCK
2026-05-01,KETORAL % 2   60 ML SAMPUAN,1.8800000000000001,İlaç,TİTCK
2026-05-01,KETORAL % 2 100 ML SAMPUAN,3.0799999999999996,İlaç,TİTCK
2026-05-01,KETORAL % 2 40 GR KREM,1.94,İlaç,TİTCK
2026-05-01,KETORAL 200 MG 10 TABLET,7.19,İlaç,TİTCK
2026-05-01,KETORAL 200 MG 30 TABLET,28.23,İlaç,TİTCK
2026-05-01,KETORAL VAG. 400 MG   3 SUPOZITUAR,4.88,İlaç,TİTCK
2026-05-01,KETORAL VAG. 400 MG 10 SUPOZITUAR,16.28,İlaç,TİTCK
2026-05-01,KETOSTERIL 20 FILM TABLET,8.2,İlaç,TİTCK
2026-05-01,KETOSTERIL 600 MG 100 TABLET,46.11,İlaç,TİTCK
2026-05-01,KETOSTERIL 600 MG 300 TABLET,123.08,İlaç,TİTCK
2026-05-01,KETOVOLVE 4:1 300 GR,47.52,İlaç,TİTCK
2026-05-01,KETYA 100 MG 30 TABLET,10.38,İlaç,TİTCK
2026-05-01,KETYA 200 MG 30 TABLET,17.42,İlaç,TİTCK
2026-05-01,KETYA 200 MG 60 FILM TABLET,34.84,İlaç,TİTCK
2026-05-01,KETYA 25 MG 30 FILM TABLET,9.06,İlaç,TİTCK
2026-05-01,KETYA 300 MG 30 FILM TABLET,27.37,İlaç,TİTCK
2026-05-01,KETYA XR 200 MG UZATILMIS SALIMLI 30 TABLET,10.67,İlaç,TİTCK
2026-05-01,KETYA XR 300 MG UZATILMIS SALIMLI 30 TABLET,22.34,İlaç,TİTCK
2026-05-01,KETYA XR 400 MG UZATILMIS SALIMLI 30 TABLET,37.85,İlaç,TİTCK
2026-05-01,KETYA XR 50 MG UZATILMIS SALIMLI 30 TABLET,4.16,İlaç,TİTCK
2026-05-01,KEYRELAKS 4 MG/2 ML IM ENJ. ICIN COZ. ICEREN 6 AMPUL,3.26,İlaç,TİTCK
2026-05-01,KEYRELAKS 4 MG/2 ML IM ENJ. ICIN COZ. ICEREN 6 AMPUL,3.26,İlaç,TİTCK
2026-05-01,KEYTRUDA 100 MG/4 ML (25 MG/ML) INFUZYONLUK COZELTI,3570.0,İlaç,TİTCK
