Name,Brand,SalePrice,RegularPrice,StockCode,URL,CategoryURL,cleaned_price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Cer-pa Prosoft Düz Uçlu Tornavida 3x100,,125.58,125.58,"1008 01 3100            125,58 TL            96,60 TL           -  +   ADET        Sepete Ekle",/el-aletleri/tornavida-cesitleri/duz-tornavida/prd-cer-pa-prosoft-duz-uclu-tornavida-3-x-100,https://nalburtek.com/el-aletleri,125.58,04,0.0,16.27777777777778,16.27777777777778,
Cer-pa Pozidiriv Bits Ucu Yıldız PZ2x25mm,,19.73,19.73,"1070 03 0112            19,73 TL            15,18 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-cer-pa-pozidiriv-bits-ucu-yildiz-pz2-x-25,https://nalburtek.com/el-aletleri,19.73,04,0.0,2.7604166666666727,2.7604166666666727,
Ahşap/Ağaç Saplı Çekiç 200gr,,108.0,108.0,"DÇ0200            108,00 TL            96,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/cekic-keser-tokmak/cekic/prd-sait-demirci-desa-cekic-200-gr,https://nalburtek.com/el-aletleri,108.0,04,0.0,0.0,0.0,
İzeltaş Su Terazisi 80cm,,2208.0,2208.0,"05880 50 080            2.208,00 TL            1.766,40 TL           -  +   ADET        Sepete Ekle",/el-aletleri/olcu-aletleri/su-terazileri/prd-izeltas-su-terazisi-80-cm,https://nalburtek.com/el-aletleri,2208.0,04,0.0,0.0,0.0,
Cer-pa Prosoft Düz Uçlu Tornavida 4x80,,130.96,130.96,"1008 01 4080            130,96 TL            100,74 TL           -  +   ADET        Sepete Ekle",/el-aletleri/tornavida-cesitleri/duz-tornavida/prd-cer-pa-prosoft-duz-uclu-tornavida-4-x-80,https://nalburtek.com/el-aletleri,130.96,04,0.0,17.347670250896073,17.347670250896073,
"Elta Maşalı Boru Anahtarı 1"" INC",,1402.2,1402.2,"2203 10 0010            1.402,20 TL            1.121,76 TL           -  +   ADET        Sepete Ekle",/el-aletleri/anahtarlar/boru-anahtarlari/prd-elta-masali-boru-anahtari-1-inc,https://nalburtek.com/el-aletleri,1402.2,04,0.0,0.0,0.0,
Ahşap/Ağaç Saplı Çekiç 300gr,,142.8,142.8,"DÇ0300            142,80 TL            108,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/cekic-keser-tokmak/cekic/prd-sait-demirci-desa-cekic-300-gr,https://nalburtek.com/el-aletleri,142.8,04,0.0,0.0,0.0,
Cer-pa Prosoft Düz Uçlu Tornavida 4x100,,145.31,145.31,"1008 01 4100            145,31 TL            111,78 TL           -  +   ADET        Sepete Ekle",/el-aletleri/tornavida-cesitleri/duz-tornavida/prd-cer-pa-prosoft-duz-uclu-tornavida-4-x-100,https://nalburtek.com/el-aletleri,145.31,04,0.0,19.892739273927393,19.892739273927393,
Cer-pa Pozidiriv Bits Ucu Yıldız PZ1x50,,28.7,28.7,"1070 03 0211            28,70 TL            22,08 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-cer-pa-pozidiriv-bits-ucu-yildiz-pz1-x-50,https://nalburtek.com/el-aletleri,28.7,04,0.0,13.88888888888889,13.88888888888889,
"Elta Maşalı Boru Anahtarı 1,5"" INC",,2201.7,2201.7,"2203 10 0015            2.201,70 TL            1.761,36 TL           -  +   ADET        Sepete Ekle",/el-aletleri/anahtarlar/boru-anahtarlari/prd-elta-masali-boru-anahtari-1-12-inc,https://nalburtek.com/el-aletleri,2201.7,04,0.0,0.0,0.0,
Yağlı Boya Fırçası 3 No,,84.0,84.0,"YBF030            84,00 TL            54,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/firca-rulo-ve-aksesuarlar/yagli-boya-fircalari/prd-yagli-boya-fircasi-3-no,https://nalburtek.com/el-aletleri,84.0,04,0.0,0.0,0.0,
İzeltaş Alüminyum ve Sac Teneke Kesme Çok Amaçlı Makası Düz 240mm,,1376.1,1376.1,"6207 27 0240            1.376,10 TL            1.100,88 TL           -  +   ADET        Sepete Ekle",/el-aletleri/makaslar/tenekeci-makaslari/prd-izeltas-aluminyum-ve-sac-kesme-makasi-240mm,https://nalburtek.com/el-aletleri,1376.1,04,0.0,0.0,0.0,
Akrobat / Robot Fırça 3 No,,120.0,120.0,"MS 510720            120,00 TL            96,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/firca-rulo-ve-aksesuarlar/kestirme-fircalar/prd-robot-firca-3-no,https://nalburtek.com/el-aletleri,120.0,04,0.0,0.0,0.0,
Cer-pa Prosoft Düz Uçlu Tornavida 4x150,,170.43,170.43,"1008 01 4150            170,43 TL            131,10 TL           -  +   ADET        Sepete Ekle",/el-aletleri/tornavida-cesitleri/duz-tornavida/prd-cer-pa-prosoft-duz-uclu-tornavida-4-x-150,https://nalburtek.com/el-aletleri,170.43,04,0.0,23.500000000000004,23.500000000000004,
Cer-pa Usta Keseri 350mm,,532.82,532.82,"1090 50 3500            532,82 TL            409,86 TL           -  +   ADET        Sepete Ekle",/el-aletleri/cekic-keser-tokmak/keser/prd-cer-pa-usta-keseri-350mm,https://nalburtek.com/el-aletleri,532.82,04,0.0,24.374416433239983,24.374416433239983,
Fivestar Su Terazisi Sarı Alüminyum LD-91-1D 70cm,,300.0,300.0,"FS.ST0700            300,00 TL            240,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/olcu-aletleri/su-terazileri/prd-fivestar-su-terazisi-sari-aluminyum-ld-91-1d-70-cm,https://nalburtek.com/el-aletleri,300.0,04,0.0,0.0,0.0,
Yağlı Boya Fırçası 1.5 No,,48.0,48.0,"YBF015            48,00 TL            28,38 TL           -  +   ADET        Sepete Ekle",/el-aletleri/firca-rulo-ve-aksesuarlar/yagli-boya-fircalari/prd-yagli-boya-fircasi-1-5-no,https://nalburtek.com/el-aletleri,48.0,04,0.0,0.0,0.0,
Fivestar Su Terazisi Sarı Alüminyum LD-91-1D 80cm,,360.0,360.0,"FS.ST0800            360,00 TL            270,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/olcu-aletleri/su-terazileri/prd-fivestar-su-terazisi-sari-aluminyum-ld-91-1d-80-cm,https://nalburtek.com/el-aletleri,360.0,04,0.0,0.0,0.0,
Temizlik Ispatulası 120mm,,60.0,60.0,"ISP0120            60,00 TL            43,80 TL           -  +   ADET        Sepete Ekle",/el-aletleri/spatula-cesitleri/temizlik-ispatulalar/prd-temizlik-spatulasi-120-mm,https://nalburtek.com/el-aletleri,60.0,04,0.0,0.0,0.0,
Yağlı Boya Fırçası 2.5 No,,72.0,72.0,"YBF025            72,00 TL            45,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/firca-rulo-ve-aksesuarlar/yagli-boya-fircalari/prd-yagli-boya-fircasi-2-5-no,https://nalburtek.com/el-aletleri,72.0,04,0.0,0.0,0.0,
Cer-pa Prosoft Düz Uçlu Tornavida 5x125,,188.37,188.37,"1008 01 5125            188,37 TL            144,90 TL           -  +   ADET        Sepete Ekle",/el-aletleri/tornavida-cesitleri/duz-tornavida/prd-cer-pa-prosoft-duz-uclu-tornavida-5-x-125,https://nalburtek.com/el-aletleri,188.37,04,0.0,25.580000000000002,25.580000000000002,
Cer-pa Slot Bits Ucu Düz 5.5x50,,28.7,28.7,"1070 05 0455            28,70 TL            22,08 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-cer-pa-slot-bits-ucu-duz-5-5-x-50,https://nalburtek.com/el-aletleri,28.7,04,0.0,13.88888888888889,13.88888888888889,
Elta Fort/Ford Papağan Pense 240mm,,1325.1,1325.1,"2401 11 0240            1.325,10 TL            1.060,08 TL           -  +   ADET        Sepete Ekle",/el-aletleri/pense-ve-kerpeten-cesitleri/ford-penseler/prd-elta-fort-pense-240-mm,https://nalburtek.com/el-aletleri,1325.1,04,0.0,0.0,0.0,
Yağlı Boya Fırçası 4 No,,96.0,96.0,"YBF040            96,00 TL            63,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/firca-rulo-ve-aksesuarlar/yagli-boya-fircalari/prd-yagli-boya-fircasi-4-no,https://nalburtek.com/el-aletleri,96.0,04,0.0,0.0,0.0,
Yakar Dövme Çelik Keser,,1050.0,1050.0,"KSR004            1.050,00 TL            840,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/cekic-keser-tokmak/keser/prd-yakar-keser-sapli,https://nalburtek.com/el-aletleri,1050.0,04,0.0,9.375,9.375,
Cer-pa Slot Bits Ucu Düz 6.2x50,,28.7,28.7,"1070 05 0462            28,70 TL            22,08 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-cer-pa-slot-bits-ucu-duz-6-2-x-50,https://nalburtek.com/el-aletleri,28.7,04,0.0,13.88888888888889,13.88888888888889,
Temizlik Ispatulası 40mm,,60.0,60.0,"ISP0040            60,00 TL            39,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/spatula-cesitleri/temizlik-ispatulalar/prd-temizlik-spatulasi-40-mm,https://nalburtek.com/el-aletleri,60.0,04,0.0,0.0,0.0,
Akrobat / Robot Fırça 4 No,,,,MS 510721               Sepete Ekle,/el-aletleri/firca-rulo-ve-aksesuarlar/kestirme-fircalar/prd-robot-firca-4-no,https://nalburtek.com/el-aletleri,,04,,,,
Döküm Su Terazisi 70cm,,570.0,570.0,"DT070            570,00 TL            450,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/olcu-aletleri/su-terazileri/prd-su-terazisi-dokum-70cm,https://nalburtek.com/el-aletleri,570.0,04,0.0,0.0,0.0,
Temizlik Ispatulası 50mm,,60.0,60.0,"ISP0050            60,00 TL            39,60 TL           -  +   ADET        Sepete Ekle",/el-aletleri/spatula-cesitleri/temizlik-ispatulalar/prd-temizlik-spatulasi-50-mm,https://nalburtek.com/el-aletleri,60.0,04,0.0,0.0,0.0,
Yağlı Boya Fırçası 1 No,,36.0,36.0,"YBF010            36,00 TL            24,90 TL           -  +   ADET        Sepete Ekle",/el-aletleri/firca-rulo-ve-aksesuarlar/yagli-boya-fircalari/prd-yagli-boya-fircasi-1-no,https://nalburtek.com/el-aletleri,36.0,04,0.0,0.0,0.0,
Temizlik Ispatulası 60mm,,60.0,60.0,"ISP0060            60,00 TL            40,20 TL           -  +   ADET        Sepete Ekle",/el-aletleri/spatula-cesitleri/temizlik-ispatulalar/prd-temizlik-spatulasi-60-mm,https://nalburtek.com/el-aletleri,60.0,04,0.0,0.0,0.0,
Yağlı Boya Fırçası 2 No,,60.0,60.0,"YBF020            60,00 TL            36,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/firca-rulo-ve-aksesuarlar/yagli-boya-fircalari/prd-yagli-boya-fircasi-2-no,https://nalburtek.com/el-aletleri,60.0,04,0.0,0.0,0.0,
Cer-pa Slot Bits Ucu Düz 6.2x70,,44.85,44.85,"1070 05 7462            44,85 TL            34,50 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-cer-pa-slot-bits-ucu-duz-6-2-x-70,https://nalburtek.com/el-aletleri,44.85,04,0.0,-6.562499999999997,-6.562499999999997,
Fivestar Su Terazisi Gri Alüminyum 2000-1b 70cm,,396.0,396.0,"FS.STG0700            396,00 TL            330,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/olcu-aletleri/su-terazileri/prd-fivestar-su-terazisi-gri-aluminyum-2000-1b-70-cm,https://nalburtek.com/el-aletleri,396.0,04,0.0,0.0,0.0,
Temizlik Ispatulası 70mm,,60.0,60.0,"ISP0070            60,00 TL            40,80 TL           -  +   ADET        Sepete Ekle",/el-aletleri/spatula-cesitleri/temizlik-ispatulalar/prd-temizlik-spatulasi-70-mm,https://nalburtek.com/el-aletleri,60.0,04,0.0,0.0,0.0,
Cer-pa Slot Bits Ucu Düz 4.5x90,,62.79,62.79,"1070 05 9445            62,79 TL            48,30 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-cer-pa-slot-bits-ucu-duz-4-5-x-90,https://nalburtek.com/el-aletleri,62.79,04,0.0,-12.791666666666668,-12.791666666666668,
Temizlik Ispatulası 80mm,,60.0,60.0,"ISP0080            60,00 TL            41,40 TL           -  +   ADET        Sepete Ekle",/el-aletleri/spatula-cesitleri/temizlik-ispatulalar/prd-temizlik-spatulasi-80-mm,https://nalburtek.com/el-aletleri,60.0,04,0.0,0.0,0.0,
Cer-pa Sac Tenekeci Makası Yaylı 300mm,,1216.33,1216.33,"8000 61 2530            1.216,33 TL            935,64 TL           -  +   ADET        Sepete Ekle",/el-aletleri/makaslar/tenekeci-makaslari/prd-cer-pa-tenekeci-makasi-yayli-300mm,https://nalburtek.com/el-aletleri,1216.33,04,0.0,30.283847472150804,30.283847472150804,
SGS Pvc Plastik Pprc Boru Kesme Makası PRO 63mm,,,,SGS1016               Sepete Ekle,/el-aletleri/makaslar/plastik-boru-makaslari/prd-sgs-pvc-boru-makasi-63-mm-pro-63,https://nalburtek.com/el-aletleri,,04,,,,
Kazıma Aparatı Kazıma Raspası 27 cm,,507.3,507.3,"CK0027            507,30 TL            400,50 TL           -  +   ADET        Sepete Ekle",/el-aletleri/diger-el-aletleri/prd-cam-kazima-aparati-raspalama-27-cm,https://nalburtek.com/el-aletleri,507.3,04,0.0,90.0,91.07344632768361,
Cer-pa Slot Bits Ucu Düz 6.2x90,,62.79,62.79,"1070 05 9462            62,79 TL            48,30 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-cer-pa-slot-bits-ucu-duz-6-2-x-90,https://nalburtek.com/el-aletleri,62.79,04,0.0,-12.791666666666668,-12.791666666666668,
Cer-pa Kaportacı Makası Yaylı Sol 250mm,,1044.11,1044.11,"8000 59 0250            1.044,11 TL            803,16 TL           -  +   ADET        Sepete Ekle",/el-aletleri/makaslar/kaportaci-makaslari/prd-cer-pa-kaportaci-makasi-yayli-sol-250mm,https://nalburtek.com/el-aletleri,1044.11,04,0.0,27.579423264907128,27.579423264907128,
Kazıma Aparatı Kazıma Raspası 65 cm,,534.0,534.0,"CK0065            534,00 TL            427,20 TL           -  +   ADET        Sepete Ekle",/el-aletleri/diger-el-aletleri/prd-cam-kazima-aparati-raspalama-65-cm,https://nalburtek.com/el-aletleri,534.0,04,0.0,53.84615384615383,54.715341156019136,
Cer-pa Kaportacı Makası Yaylı Sol 300mm,,1282.71,1282.71,"8000 59 0300            1.282,71 TL            986,70 TL           -  +   ADET        Sepete Ekle",/el-aletleri/makaslar/kaportaci-makaslari/prd-cer-pa-kaportaci-makasi-yayli-sol-300mm,https://nalburtek.com/el-aletleri,1282.71,04,0.0,31.156441717791417,31.156441717791417,
Cer-pa Kaportacı Makası Yaylı Sağ 250mm,,1044.11,1044.11,"8000 59 0025            1.044,11 TL            803,16 TL           -  +   ADET        Sepete Ekle",/el-aletleri/makaslar/kaportaci-makaslari/prd-cer-pa-kaportaci-makasi-yayli-sag-250mm,https://nalburtek.com/el-aletleri,1044.11,04,0.0,27.579423264907128,27.579423264907128,
SGS Alüminyum Dekupaj Ağzı 100mm x 7.9mm T127D - 5 Adet,,267.0,267.0,"SGS2705            267,00 TL            164,47 TL           -  +   ADET        Sepete Ekle",/el-aletleri/testereler/dekupaj-testereler/prd-sgs-aluminyum-dekupaj-agzi-100mm-x-7-9mm-5-pcs-,https://nalburtek.com/el-aletleri,267.0,04,0.0,0.0,0.5649717514124294,
Cer-pa Kaportacı Makası Yaylı Sağ 300mm,,1282.71,1282.71,"8000 59 0030            1.282,71 TL            986,70 TL           -  +   ADET        Sepete Ekle",/el-aletleri/makaslar/kaportaci-makaslari/prd-cer-pa-kaportaci-makasi-yayli-sag-300mm,https://nalburtek.com/el-aletleri,1282.71,04,0.0,31.156441717791417,31.156441717791417,
SGS Demir Testere Ağzı Geniş,,17.09,17.09,"SGS206           17,09 TL           -  +   ADET        Sepete Ekle",/el-aletleri/testereler/demir-testeresi/prd-sgs-demir-testere-agzi-genis,https://nalburtek.com/el-aletleri,17.09,04,0.0,0.0,7.281858129315758,
"SGS Metal Dekupaj Ağzı 77mm x 7,9mm T318A 5 Adet",,213.6,213.6,"SGS2706            213,60 TL            128,16 TL           -  +   ADET        Sepete Ekle",/el-aletleri/testereler/dekupaj-testereler/prd-sgs-metal-dekupaj-agzi-77mm-x-7-9mm-5-pcs-,https://nalburtek.com/el-aletleri,213.6,04,0.0,0.0,0.564971751412424,
Sürekli Elmas Mermer Granit Kesici 115mm,,101.46,101.46,"SED115            101,46 TL            77,43 TL           -  +   ADET        Sepete Ekle",/el-aletleri/testereler/daire-testereler/prd-elmas-testere-surekli-115mm,https://nalburtek.com/el-aletleri,101.46,04,0.0,0.0,0.5649717514124226,
Cer-pa Torx Bits Uç-Ucu T9x25,,23.32,23.32,"1070 04 0709            23,32 TL            17,94 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-cer-pa-bits-ucu-torx-t9-x-25,https://nalburtek.com/el-aletleri,23.32,04,0.0,7.9629629629629575,7.9629629629629575,
"SGS Metal Dekupaj Ağzı 132mm x 9,5mm T318A - 5 Adet",,267.0,267.0,"SGS2707            267,00 TL            198,65 TL           -  +   ADET        Sepete Ekle",/el-aletleri/testereler/dekupaj-testereler/prd-sgs-metal-dekupaj-agzi-132mm-x-9-5mm-5-pcs-,https://nalburtek.com/el-aletleri,267.0,04,0.0,0.0,0.5649717514124294,
Sürekli Elmas Mermer Granit Kesici 180mm,,244.04,244.04,"SED180            244,04 TL            190,64 TL           -  +   ADET        Sepete Ekle",/el-aletleri/testereler/daire-testereler/prd-elmas-testere-surekli-180mm,https://nalburtek.com/el-aletleri,244.04,04,0.0,0.0,0.5645526847158712,
Cer-pa Torx Bits Uç-Ucu T10x25,,23.32,23.32,"1070 04 0710            23,32 TL            17,94 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-cer-pa-bits-ucu-torx-t10-x-25,https://nalburtek.com/el-aletleri,23.32,04,0.0,7.9629629629629575,7.9629629629629575,
"SGS Metal Dekupaj Ağzı 80mm x 7,9mm 5 Adet",,213.6,213.6,"SGS2708            213,60 TL            153,79 TL           -  +   ADET        Sepete Ekle",/el-aletleri/testereler/dekupaj-testereler/prd-sgs-metal-dekupaj-agzi-80mm-x-7-9mm-5-pcs-,https://nalburtek.com/el-aletleri,213.6,04,0.0,0.0,0.564971751412424,
Sürekli Elmas Mermer Granit Kesici 230mm,,333.75,333.75,"SED230            333,75 TL            280,35 TL           -  +   ADET        Sepete Ekle",/el-aletleri/testereler/daire-testereler/prd-elmas-testere-surekli-230mm,https://nalburtek.com/el-aletleri,333.75,04,0.0,0.0,0.5634566710859361,
Soketli-Segmentli Elmas Mermer Granit Kesici 115mm,,117.48,117.48,"SKED115            117,48 TL            93,45 TL           -  +   ADET        Sepete Ekle",/el-aletleri/testereler/daire-testereler/prd-elmas-testere-soketli-115mm,https://nalburtek.com/el-aletleri,117.48,04,0.0,0.0,0.5649717514124386,
Cer-pa Torx Bits Uç-Ucu T20x25,,23.32,23.32,"1070 04 0720            23,32 TL            17,94 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-cer-pa-bits-ucu-torx-t20-x-25,https://nalburtek.com/el-aletleri,23.32,04,0.0,7.9629629629629575,7.9629629629629575,
Cer-pa Iskarpela Düz Plastik Saplı 12x140mm,,466.44,466.44,"7000 58 1214            466,44 TL            358,80 TL           -  +   ADET        Sepete Ekle",/el-aletleri/diger-el-aletleri/iskarpela-cesitleri/prd-cer-pa-iskarpela-duz-plastik-sapli-12-x-140-mm,https://nalburtek.com/el-aletleri,466.44,04,0.0,25.387096774193544,25.387096774193544,
SGS Ahşap Dekupaj Ağzı 80mm x 7.9mm - 5 Adet (Pro),,160.2,160.2,"SGS2710            160,20 TL            98,26 TL           -  +   ADET        Sepete Ekle",/el-aletleri/testereler/dekupaj-testereler/prd-sgs-ahsap-dekupaj-agzi-80mm-x-7-9mm-5li-set-pro,https://nalburtek.com/el-aletleri,160.2,04,0.0,0.0,0.5649717514124151,
Soketli-Segmentli Elmas Mermer Granit Kesici 180mm,,253.65,253.65,"SKED180            253,65 TL            200,25 TL           -  +   ADET        Sepete Ekle",/el-aletleri/testereler/daire-testereler/prd-elmas-testere-soketli-180mm,https://nalburtek.com/el-aletleri,253.65,04,0.0,0.0,0.5629782341513762,
Metal Siyah Kimyasal Dübel Tabancası Epoksi Tabanca 345ml,,360.0,360.0,"SKT075            360,00 TL            300,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/tabancalar/epoksi-tabancalari/prd-kimyasal-dubel-tabancasi-metal-345ml-epoksi-tabancasi,https://nalburtek.com/el-aletleri,360.0,04,0.0,0.0,0.0,
Cer-pa Torx Bits Uç-Ucu T25x25,,23.32,23.32,"1070 04 0725            23,32 TL            17,94 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-cer-pa-bits-ucu-torx-t25-x-25,https://nalburtek.com/el-aletleri,23.32,04,0.0,7.9629629629629575,7.9629629629629575,
Fisco Unimatic Şerit Metre UM3x16mm,,360.0,360.0,"FM316            360,00 TL            288,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/olcu-aletleri/serit-metreler/prd-fisco-unimatic-serit-metre-3-mt-x-16-mm,https://nalburtek.com/el-aletleri,360.0,04,0.0,0.0,13.20754716981132,
Soketli-Segmentli Elmas Mermer Granit Kesici 230mm,,400.5,400.5,"SKED230            400,50 TL            347,10 TL           -  +   ADET        Sepete Ekle",/el-aletleri/testereler/daire-testereler/prd-elmas-testere-soketli-230mm,https://nalburtek.com/el-aletleri,400.5,04,0.0,0.0,0.5649717514124294,
Cer-pa Prosoft Topaç Tornavida Yıldız Uçlu PH2x25,,150.7,150.7,"1008 02 6025            150,70 TL            115,92 TL           -  +   ADET        Sepete Ekle",/el-aletleri/tornavida-cesitleri/yildiz-tornavida/prd-cer-pa-prosoft-topac-tornavida-yildiz-uclu-ph2-x-25,https://nalburtek.com/el-aletleri,150.7,04,0.0,20.75320512820512,20.75320512820512,
Cer-pa Torx Bits Uç-Ucu T27x25,,23.32,23.32,"1070 04 0727            23,32 TL            17,94 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-cer-pa-bits-ucu-torx-t27-x-25,https://nalburtek.com/el-aletleri,23.32,04,0.0,7.9629629629629575,7.9629629629629575,
Turbo Elmas Mermer Granit Kesici Delikli 115mm,,93.45,93.45,"TDD115           93,45 TL           -  +   ADET        Sepete Ekle",/el-aletleri/testereler/daire-testereler/prd-elmas-testere-turbo-delikli-115mm,https://nalburtek.com/el-aletleri,93.45,04,0.0,0.0,0.5595609598622575,
Yakar Betoncu Demirci Kerpeteni 280mm,,960.0,960.0,"YKR280            960,00 TL            840,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/pense-ve-kerpeten-cesitleri/kerpetenler/prd-yakar-betoncu-kerpeteni-280mm,https://nalburtek.com/el-aletleri,960.0,04,0.0,0.0,0.0,
"Cer-pa Maşalı Boru Anahtarı 1,5"" INC 425mm",,2244.29,2244.29,"5000 48 0425            2.244,29 TL            1.726,38 TL           -  +   ADET        Sepete Ekle",/el-aletleri/anahtarlar/boru-anahtarlari/prd-cer-pa-mansonlu-boru-anahtari-1-12-inc-425mm,https://nalburtek.com/el-aletleri,2244.29,04,0.0,24.59971130357539,24.59971130357539,
Cer-pa Prosoft Yıldız Uçlu Tornavida PH0x60,,109.43,109.43,"1008 02 3060            109,43 TL            84,18 TL           -  +   ADET        Sepete Ekle",/el-aletleri/tornavida-cesitleri/yildiz-tornavida/prd-cer-pa-prosoft-yildiz-uclu-tornavida-ph0-x-60,https://nalburtek.com/el-aletleri,109.43,04,0.0,12.582304526748974,12.582304526748974,
Cer-pa Torx Bits Uç-Ucu T30x25 Buldeks,,23.32,23.32,"1070 04 0730            23,32 TL            17,94 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-cer-pa-bits-ucu-torx-t30-x-25,https://nalburtek.com/el-aletleri,23.32,04,0.0,7.9629629629629575,7.9629629629629575,
Cer-pa Torx Bits Uç-Ucu T40x25,,23.32,23.32,"1070 04 0740            23,32 TL            17,94 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-cer-pa-bits-ucu-torx-t40-x-25,https://nalburtek.com/el-aletleri,23.32,04,0.0,7.9629629629629575,7.9629629629629575,
Turbo Elmas Mermer Granit Kesici Delikli 230mm,,534.0,534.0,"TDD230            534,00 TL            453,90 TL           -  +   ADET        Sepete Ekle",/el-aletleri/testereler/daire-testereler/prd-elmas-testere-turbo-delikli-230mm,https://nalburtek.com/el-aletleri,534.0,04,0.0,0.0,0.5649717514124294,
Cer-pa Alyan Anahtar Kısa Allen 1.5mm,,16.15,16.15,"1040 08 1015            16,15 TL            12,42 TL           -  +   ADET        Sepete Ekle",/el-aletleri/anahtarlar/alyan-anahtarlar/prd-cer-pa-alyan-anahtar-kisa-1-5-no,https://nalburtek.com/el-aletleri,16.15,04,0.0,22.348484848484844,22.348484848484844,
Cer-pa Prosoft Yıldız Uçlu Tornavida PH1x80,,152.49,152.49,"1008 02 4580            152,49 TL            117,30 TL           -  +   ADET        Sepete Ekle",/el-aletleri/tornavida-cesitleri/yildiz-tornavida/prd-cer-pa-prosoft-yildiz-uclu-tornavida-ph1-x-80,https://nalburtek.com/el-aletleri,152.49,04,0.0,21.02380952380953,21.02380952380953,
Cer-pa Torx Bits Uç-Ucu T9x50,,32.29,32.29,"1070 04 0809            32,29 TL            24,84 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-cer-pa-bits-ucu-torx-t9-x-50,https://nalburtek.com/el-aletleri,32.29,04,0.0,16.9927536231884,16.9927536231884,
Cer-pa Alyan Anahtar Kısa Allen 2mm,,17.94,17.94,"1040 08 1002            17,94 TL            13,80 TL           -  +   ADET        Sepete Ekle",/el-aletleri/anahtarlar/alyan-anahtarlar/prd-cer-pa-alyan-anahtar-kisa-2-no,https://nalburtek.com/el-aletleri,17.94,04,0.0,24.58333333333334,24.58333333333334,
Cer-pa Torx Bits Uç-Ucu T10x50,,32.29,32.29,"1070 04 0810            32,29 TL            24,84 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-cer-pa-bits-ucu-torx-t10-x-50,https://nalburtek.com/el-aletleri,32.29,04,0.0,16.9927536231884,16.9927536231884,
Şakül 500 GR,,450.0,450.0,"ŞK0500            450,00 TL            360,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/diger-el-aletleri/prd-sakul-500-gr,https://nalburtek.com/el-aletleri,450.0,04,0.0,0.0,0.0,
Turbo Kanallı Elmas Mermer Granit Kesici 180mm,,275.81,275.81,"TKD180            275,81 TL            222,41 TL           -  +   ADET        Sepete Ekle",/el-aletleri/testereler/daire-testereler/prd-elmas-testere-turbo-kanalli-180mm,https://nalburtek.com/el-aletleri,275.81,04,0.0,0.0,0.5651571501494973,
