product_name,price,Product Original Cost,Discount Amount,Discount Rate,Currency,Product ID,Stock Quantity,In Stock,Main Category,Top Category,Category ID,Category Path,Source Category,Source Category URL,Product URL,Image URL,Color,Size
Karaca Royal Bone Victoria 2 Kişilik Çay Fincan Takımı,999.99,999.99,0.0,0.0,TRY,7210008,3,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-royal-bone-victoria-2isilik-cay-fincan-takimi,https://cdn.karaca.com/image/cdndata/1/202411/000001000237119001/8683650389392_0.jpg,,
Karaca Ruby Lüsterli Kupa 300 Ml,149.99,149.99,0.0,0.0,TRY,7176004,19440,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-ruby-lusterli-kupa-300-ml,https://cdn.karaca.com/image/cdndata/1/202307/000001000018442001/8683650188759-5.jpg,,
Karaca S Harfli Kupa 330 Ml,699.99,699.99,0.0,0.0,TRY,7189584,721,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-s-harfli-kupa-330-ml,https://cdn.karaca.com/image/000001000004113001/karaca-s-harfli-kupa-330-ml-000001000004113001-1.jpg,,
Karaca Sezen 4 Kişilik Cam Çay Fincanı,249.99,399.99,150.0,37.5,TRY,7207674,353,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-sezen-4-kisilik-cam-cay-fincani,https://cdn.karaca.com/image/000001000209162001/karaca-sezen-4-kisilik-cam-cay-fincani-000001000209162001.jpg,,
Karaca Shell Lüsterli Beyaz Mug 380 ml,799.99,799.99,0.0,0.0,TRY,7232877,2,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-shell-lusterli-beyaz-mug-380-ml,https://cdn.karaca.com/image/000001000257451001/karaca-shell-lusterli-beyaz-380-ml-mug-000001000257451001-8.jpg,,
Karaca Shell Lüsterli Mavi Mug 380 ml,799.99,799.99,0.0,0.0,TRY,7232884,136,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-shell-lusterli-mavi-mug-380-ml,https://cdn.karaca.com/image/000001000257451002/karaca-shell-lusterli-mavi-380-ml-mug-000001000257451002-8.jpg,,
Karaca Shell Lüsterli Pembe Mug 380 ml,799.99,799.99,0.0,0.0,TRY,7232883,84,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-shell-lusterli-pembe-mug-380-ml,https://cdn.karaca.com/image/000001000257451003/karaca-shell-lusterli-pembe-380-ml-mug-000001000257451003-7.jpg,,
Karaca Soft Touch Block Kupa 370 ml,499.99,499.99,0.0,0.0,TRY,7213275,740,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-soft-touch-block-kupa-370-ml,https://cdn.karaca.com/image/000001000244331001/karaca-soft-touch-block-370-ml-kupa-000001000244331001-6.jpg,,
Karaca Soft Touch Late Kupa 370 ml,499.99,499.99,0.0,0.0,TRY,7213283,404,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-soft-touch-late-kupa-370-ml,https://cdn.karaca.com/image/000001000244330001/karaca-soft-touch-late-370-ml-kupa-000001000244330001-25.jpg,,
Karaca Solenne Cream 2 Kişilik Çay Fincan Takımı 210 ml,1299.0,1299.0,0.0,0.0,TRY,7220352,165,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-solenne-cream-2-kisilik-cay-fincan-takimi-210-ml,https://cdn.karaca.com/image/000001000250445002/karaca-solenne-cream-2-kisilik-cay-fincan-takimi-210-ml-000001000250445002-3.jpg,,
Karaca Stark Siyah Kupa 350 ml,449.99,449.99,0.0,0.0,TRY,7166719,1466,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-stark-siyah-kupa-350-ml,https://cdn.karaca.com/image/cdndata/185/202212/153.09.01.1234/8683650134442-146.jpg,,
Karaca Strawberry Kadeh 390 ml Kırmızı,649.99,649.99,0.0,0.0,TRY,7253710,100,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-strawberry-kadeh-390-ml-kirmizi,https://cdn.karaca.com/image/000001000258392001/karaca-strawberry-kadeh-390-ml-kirmizi-000001000258392001-3.jpg,,
Karaca Stream Basic Line Çay Fincanı ve Tabağı 220 ml,499.99,499.99,0.0,0.0,TRY,7183017,31,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-stream-basic-line-cay-fincani-ve-tabagi-220-ml,https://cdn.karaca.com/image/000001000001111001/karaca-stream-basic-line-cay-fincani-ve-tabagi-220-ml-000001000001111001.jpg,,
Karaca Stream Basıc Line Çay Tabağı 13 cm,249.99,249.99,0.0,0.0,TRY,7183016,1404,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-stream-basic-line-cay-tabagi-13-cm,https://cdn.karaca.com/image/cdndata/185/202309/153.09.01.4747/8683650207948-1.jpg,,
Karaca Streamline Saturn 2 Kişilik Çay Fincan Takımı 220 ml,999.99,1199.0,199.01,16.6,TRY,7268577,631,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-streamline-saturn-2-kisilik-cay-fincan-takimi-220-ml,https://cdn.karaca.com/image/000001000262550001/karaca-streamline-saturn-220-ml-2-ki-si-li-k-cay-fi-ncani-000001000262550001.jpg,,
Karaca Streamline Tribe 2 Kişilik Çay Fincanı 200 Ml,799.99,799.99,0.0,0.0,TRY,7205772,14,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-streamline-tribe-2-kisilik-cay-fincani-200-ml,https://cdn.karaca.com/image/000001000153247001/karaca-streamline-tribe-2-kisilik-cay-fincani-200-ml-000001000153247001-2.jpg,,
Karaca T Harfli Kupa 330 Ml,699.99,699.99,0.0,0.0,TRY,7189567,345,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-t-harfli-kupa-100-ml,https://cdn.karaca.com/image/000001000003849001/karaca-t-harfli-kupa-330-ml-000001000003849001-1.jpg,,
Karaca Türkiye Serisi Kupa 290 ml,499.99,499.99,0.0,0.0,TRY,7282003,1769,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-turkiye-serisi-kupa-290-ml,https://cdn.karaca.com/image/000001000267125001/karaca-turkiye-serisi-kupa-290-ml-000001000267125001-6.jpg,,
Karaca Türkiye Serisi Çay Fincan Takımı 200 ml,699.99,699.99,0.0,0.0,TRY,7282004,2412,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-turkiye-serisi-cay-fincan-takimi-200-ml,https://cdn.karaca.com/image/000001000267124001/karaca-turkiye-serisi-cay-fincan-takimi-200-ml-000001000267124001-7.jpg,,
Karaca Vintage Rose Çay Fincanı ve Tabağı 200 ml,999.99,999.99,0.0,0.0,TRY,7207392,1137,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-vintage-rose-cay-fincani-ve-tabagi,https://cdn.karaca.com/image/000001000230468001/karaca-vintage-rose-cay-fincani-ve-tabagi-200-ml-000001000230468001-19.jpg,,
Karaca Will Lüsterli Kupa 300 Ml,149.99,149.99,0.0,0.0,TRY,7176005,22332,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-will-lusterli-kupa-300-ml,https://cdn.karaca.com/image/cdndata/1/202307/000001000018451001/8683650188766-3.jpg,,
Karaca Winnie 6'lı Çay Fincanı Seti 200 Ml,299.99,399.99,100.0,25.0,TRY,7193551,2544,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-winnie-6li-cay-fincani-seti-200-ml,https://cdn.karaca.com/image/cdndata/1/202401/000001000013548001/8683650261179-8.jpg,,
Karaca X Müge Anlı Kelebekli Çay Tabağı 11 Cm,99.99,99.99,0.0,0.0,TRY,7193018,2,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-x-muge-anli-kelebekli-cay-tabagi-11-cm,https://cdn.karaca.com/image/000001000154259001/karaca-x-muge-anli-kelebekli-cay-tabagi-11-cm-000001000154259001.jpg,,
Karaca X İst Collection Medusa Kupa 410 Ml,699.99,699.99,0.0,0.0,TRY,6683003,59,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-medusa-kupa,https://cdn.karaca.com/image/banner/deneme-semih/8697918824778_karaca%20x%20ist%20collection%20medusa%2042%20beyaz.jpg,,
Karaca x Beşiktaş Lisanslı 2 Kişilik Çay Fincan Takımı 220 ml,899.99,1099.0,199.01,18.11,TRY,7220230,138,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-x-besiktas-lisansli-2-kisilik-cay-fincan-takimi-220-ml,https://cdn.karaca.com/image/000001000249183001/karaca-x-besiktas-lisansli-2-kisilik-cay-fincan-takimi-220-ml-000001000249183001.jpg,,
Karaca x Fatih Tutak 2 Kişilik Espresso Seti 90 ml,799.99,799.99,0.0,0.0,TRY,7257988,733,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-x-fatih-tutak-2-kisilik-espresso-seti,https://cdn.karaca.com/image/000001000259403001/karaca-x-fatih-tutak-2-kisilik-espresso-seti-000001000259403001-14.jpg,,
Karaca x Fatih Tutak 2 Kişilik Çay Fincan Takımı ve Sütlük 220 ml,1499.0,1699.0,200.0,11.77,TRY,7257985,593,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-x-fatih-tutak-2-kisilik-cay-fincan-takimi-220-ml,https://cdn.karaca.com/image/000001000259405001/karaca-x-fatih-tutak-2-kisilik-cay-fincani-seti-000001000259405001-24.jpg,,
Karaca x Fenerbahçe Lisanslı 2 Kişilik Çay Fincan Takımı 220 ml,899.99,1099.0,199.01,18.11,TRY,7220217,500,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-x-fenerbahce-2-kisilik-cay-fincani-220-ml,https://cdn.karaca.com/image/000001000249181001/karaca-x-fenerbahce-2-kisilik-cay-fincani-220-ml-000001000249181001.jpg,,
Karaca x Fenerbahçe Lisanslı 2 Kişilik Çay Fincan Takımı 230 ml,599.99,599.99,0.0,0.0,TRY,7220224,115,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-x-fenerbahce-lisansli-2-kisilik-cay-fincan-takimi-230-ml,https://cdn.karaca.com/image/000001000249184001/karaca-x-fenerbahce-2-kisilik-kupa-230-ml-000001000249184001.jpg,,
Karaca x Galatasaray Lisanslı 2 Kişilik Çay Fincan Takımı 220 ml,899.99,1099.0,199.01,18.11,TRY,7220220,940,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-x-galatasaray-lisansli-2-kisilik-cay-fincan-takimi-220-ml,https://cdn.karaca.com/image/000001000249182001/karaca-x-galatasaray-lisansli-2-kisilik-cay-fincan-takimi-220-ml-000001000249182001.jpg,,
Karaca x Galatasaray Lisanslı 2 Kişilik Çay Fincan Takımı 230 ml,599.99,599.99,0.0,0.0,TRY,7220212,368,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-x-galatasaray-lisansli-2-kisilik-cay-fincan-takimi-230-ml,https://cdn.karaca.com/image/000001000249185001/karaca-x-galatasaray-lisansli-2-kisilik-cay-fincan-takimi-230-ml-000001000249185001-3.jpg,,
Karaca x Hussein Chalayan Future Perfect 2 Kişilik Çay Fincanı,699.99,699.99,0.0,0.0,TRY,6683230,454,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-future-perfect-2-kisilik-cay-fincani-takimi,https://cdn.karaca.com/image/000001000011542001/karaca-x-hussein-chalayan-future-perfect-2-kisilik-cay-fincani-000001000011542001-1.jpg,,
Karaca x Hussein Chalayan Future Perfect Mug 350 Ml Siyah,599.99,599.99,0.0,0.0,TRY,7174233,157,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-hussein-chalayan-future-perfect-mug-350-ml-siyah,https://cdn.karaca.com/image/cdndata/1/202305/000001000156465001/8683650173434-5.jpg,,
Karaca x Refika Gönlübol 6'lı Çay Bardağı Seti 290 ml,499.99,599.99,100.0,16.67,TRY,7185511,2251,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-x-refikadan-gonlubol-6li-cay-bardagi-seti,https://cdn.karaca.com/image/banner/8683650213437-500.jpg,,
Karaca x Refika Tatlıcan 6'lı Çay Bardağı Seti,499.99,599.99,100.0,16.67,TRY,6205979,15574,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-x-refikadan-tatlican-6li-cay-bardagi-seti,https://cdn.karaca.com/image/000001000002419002/karaca-x-refika-tatlican-6-li-cay-bardagi-seti-000001000002419002-2.jpg,,
Karaca x Refika Tatlıcan Anadolu Porselen Çay Tabağı,199.99,199.99,0.0,0.0,TRY,7173545,443,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-x-refikadan-tatlican-anadolu-porselen-cay-tabagi,https://cdn.karaca.com/image/banner/wawlabs/8683650166092-231.jpg,,
Karaca x Ömür Akkor İznik Serisi Hatai Kupa 340 ml,599.99,599.99,0.0,0.0,TRY,7208313,245,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-iznik-serisi-hatai-kupa-340-ml,https://cdn.karaca.com/image/000001000232367001/karaca-i-znik-serisi-hatai-kupa-340-ml-000001000232367001-1.jpg,,
Karaca Çilek Transparent Pipetli Su Şişesi 750 Ml,399.99,399.99,0.0,0.0,TRY,7203343,106,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-cilek-transparent-pipetli-su-sisesi-750-ml,https://cdn.karaca.com/image/cdndata/1/202409/000001000155819001/8683650278399-1.jpg,,
Karaca Ü Harfli Kupa 330 Ml,699.99,699.99,0.0,0.0,TRY,7189575,4,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-u-harfli-kupa-330-ml,https://cdn.karaca.com/image/cdndata/185/202310/153.09.01.5365/8683650219132-101.jpg,,
Karaca Ülkeler Ve Bayraklar Türkiye Kupa 350 Ml,299.99,299.99,0.0,0.0,TRY,7198746,243,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-ulkeler-ve-bayraklar-turkiye-kupa-350-ml,https://cdn.karaca.com/image/cdndata/1/202212/000001000159478001/8683650287339-10.jpg,,
Karaca Ülkeler ve Bayraklar Almanya Kupa 350 Ml,299.99,299.99,0.0,0.0,TRY,7198747,97,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-ulkeler-ve-bayraklar-almanya-kupa-350-ml,https://cdn.karaca.com/image/cdndata/1/202212/000001000159492001/8683650287353-8.jpg,,
Karaca Ülkeler ve Bayraklar Hırvatistan Kupa 350 Ml,299.99,299.99,0.0,0.0,TRY,7198753,104,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/muglar-kupalar,https://cdn.karaca.com/image/banner/wawlabs/8683650287407-236.jpg,,
Karaca İstiridye Lüsterli Kupa 280 ml,699.99,699.99,0.0,0.0,TRY,7219910,569,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/karaca-istiridye-kupa-280-ml,https://cdn.karaca.com/image/000001000244563001/karaca-i-stiridye-lusterli-kupa-280-ml-000001000244563001.jpg,,
Kilner Klipsli Yuvarlak İçecek Sebili 5 Lt,2099.3,2099.3,0.0,0.0,TRY,7232698,12,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/kilner-klipsli-yuvarlak-i-cecek-sebili-5-lt,https://cdn.karaca.com/image/marketplace-mirakll/7232698/87f8c52c2a52dd19a9f5-0.jpg,,
Kinto Bonbo Bebek Kupa Sarı,999.0,999.0,0.0,0.0,TRY,7207840,3,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/kinto-bonbo-bebek-kupa-sari,https://cdn.karaca.com/image/cdndata/99992/202410/000001000232100001/4963264509596-100.jpg,,
Kinto Bonbo Pipetli Çocuk Suluk 260 ML,999.0,999.0,0.0,0.0,TRY,7207842,35,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/kinto-bonbo-bebek-kupa-turuncu,https://cdn.karaca.com/image/cdndata/99992/202410/000001000232101001/4963264509602-100.jpg,,
Kinto Bonbo Pipetli Çocuk Suluk 260 ML,999.0,999.0,0.0,0.0,TRY,7207841,33,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/kinto-bonbo-bebek-kupa-gri,https://cdn.karaca.com/image/cdndata/99992/202410/000001000231969001/4963264509589-100.jpg,,
Kinto RIM Çay Kupa Beyaz,1399.0,1399.0,0.0,0.0,TRY,7207927,52,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/kinto-rim-cay-kupa-beyaz,https://cdn.karaca.com/image/cdndata/99992/202410/000001000232149001/4963264485531-100.jpg,,
Kinto Ripple Kupa 250 ml Bej,1199.0,1199.0,0.0,0.0,TRY,7207950,73,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/kinto-ripple-kupa-250-ml-bej,https://cdn.karaca.com/image/banner/000001000232151001-100.png,,
Kinto Ripple Kupa 250 ml Beyaz,1199.0,1199.0,0.0,0.0,TRY,7207879,50,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/kinto-ripple-kupa-250-ml-beyaz,https://cdn.karaca.com/image/banner/000001000232152001-100.png,,
Kinto Slow Coffe Style Specialty Kupa 220 ml Siyah,999.0,999.0,0.0,0.0,TRY,7207894,1,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/kinto-slow-coffe-style-specialty-kupa-220-ml-siyah,https://cdn.karaca.com/image/cdndata/99992/202410/000001000232157001/4963264500791-100.jpg,,
Kinto Slow Coffe Style Specialty Kupa 330 ml Siyah,1199.0,1199.0,0.0,0.0,TRY,7207935,9,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/kinto-slow-coffe-style-specialty-kupa-330-ml-siyah,https://cdn.karaca.com/image/cdndata/99992/202410/000001000232158001/4963264500838-100.jpg,,
Lora Bianca Lina 18 Parça Çay Takımı Seti Şeffaf,979.0,979.0,0.0,0.0,TRY,7234420,2,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/lora-bianca-lina-18-parca-cay-takimi-seti,https://cdn.karaca.com/image/marketplace-mirakll/7234420/743b7bd29796496db330-0.jpg,,
Lora Bianca Lubi 4 Parça Ahşap Sunumlu Şarap Kadehi Seti | 2 Şarap Bardağı + 2 Mini Servis Tabağı Şeffaf,1299.0,1299.0,0.0,0.0,TRY,7260756,34,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/lora-bianca-lubi-4-parca-ahsap-sunumlu-sarap-kadehi-seti-2-sarap-bardagi-2-mini-servis-tabagi-seffaf,https://cdn.karaca.com/image/marketplace-mirakll/7260756/3d149aafa297179adde5-0.jpg,,
Lucky Art Aleria Lucky Art 4lu Cam Kadeh Seti,2530.0,2530.0,0.0,0.0,TRY,7266911,25,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/lucky-art-aleria-lucky-art-4lu-cam-kadeh-seti,https://cdn.karaca.com/image/marketplace-mirakll/7266911/4c2adec3c3dd14556da4-0.jpg,,
Lucky Art Asteria Bone 2li Kupa Seti 300 Ml,1570.0,1570.0,0.0,0.0,TRY,7281554,90,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/lucky-art-asteria-bone-2li-kupa-seti-300-ml,https://cdn.karaca.com/image/marketplace-mirakll/7281554/fefce6869538c2531b52-0.jpg,,
Lucky Art Asteria Bone 4lu Cay Fincani Seti 240 Ml,4000.0,4000.0,0.0,0.0,TRY,7281537,144,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/lucky-art-asteria-bone-4lu-cay-fincani-seti-240-ml,https://cdn.karaca.com/image/marketplace-mirakll/7281537/e1ecb5f573ffb9a0cf0f-0.jpg,,
Lucky Art Blassom Bone 4’lü Çay Fincanı Seti 230 Ml,4300.0,4300.0,0.0,0.0,TRY,7284524,159,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/lucky-art-blassom-bone-4lu-cay-fincani-seti-230-ml,https://cdn.karaca.com/image/marketplace-mirakll/7284524/fec5e66e48fcbfbcdb71-0.jpg,,
Lucky Art Castella Bone 2li Kupa Seti 300 Ml,1570.0,1570.0,0.0,0.0,TRY,7281468,139,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/lucky-art-castella-bone-2li-kupa-seti-300-ml,https://cdn.karaca.com/image/marketplace-mirakll/7281468/4187d298bb82ceffe038-0.jpg,,
Lucky Art Castella Bone 4lu Cay Fincani Seti 240 Ml,4000.0,4000.0,0.0,0.0,TRY,7281578,177,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/lucky-art-castella-bone-4lu-cay-fincani-seti-240-ml,https://cdn.karaca.com/image/marketplace-mirakll/7281578/57660ad927586cbfbfe2-0.jpg,,
Lucky Art Elysia Bone 2li Cay Fincani Seti 160ml,4420.0,4420.0,0.0,0.0,TRY,7263644,64,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/lucky-art-elysia-bone-2li-cay-fincani-seti-160ml,https://cdn.karaca.com/image/marketplace-mirakll/7263644/c64592bd1f32900440af-0.jpg,,
Lucky Art Elysia Bone 2li Kupa Seti 330ml,2550.0,2550.0,0.0,0.0,TRY,7262843,130,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/lucky-art-elysia-bone-2li-kupa-seti-330ml,https://cdn.karaca.com/image/marketplace-mirakll/7262843/d592228c5eee9c8a958d-0.jpg,,
Lucky Art Elysia Bone 3lü Çay Seti,6360.0,6360.0,0.0,0.0,TRY,7262848,105,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/lucky-art-elysia-bone-3lu-cay-seti,https://cdn.karaca.com/image/marketplace-mirakll/7262848/e7d9ca7d511a8fdd16b2-0.jpg,,
Lucky Art Etro 4lu Cam Kadeh Seti Bordo,2780.0,2780.0,0.0,0.0,TRY,7284539,53,Yes,Sofra,İçecek Sunum,2124431,Sofra > İçecek Sunum,İçecek Sunum,https://www.karaca.com/icecek-sunum,https://www.karaca.com/urun/lucky-art-etro-4lu-cam-kadeh-seti-bordo,https://cdn.karaca.com/image/marketplace-mirakll/7284539/dba7ca7fa47c367ff502-0.jpg,,
