product_name,price,Product Original Cost,Discount Amount,Discount Rate,Currency,Product ID,Stock Quantity,In Stock,Main Category,Top Category,Category ID,Category Path,Source Category,Source Category URL,Product URL,Image URL,Color,Size
Kaşmir Halı 7/24 İskandinav Thor Beyaz 120x180 cm,3699.0,3699.0,0.0,0.0,TRY,7184546,34,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-724-iskandinav-thor-beyaz-120x180-cm,https://cdn.karaca.com/image/cdndata/970/202310/210.03.03.3730/8683648039636-131.jpg,,
Kaşmir Halı 7/24 İskandinav Thor Beyaz 160x230 cm,5999.0,5999.0,0.0,0.0,TRY,7184547,40,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-724-iskandinav-thor-beyaz-160x230-cm,https://cdn.karaca.com/image/cdndata/970/202310/210.03.03.3731/8683648039643-141.jpg,,
Kaşmir Halı 7/24 İskandinav Thor Beyaz 200x290 cm,9999.0,9999.0,0.0,0.0,TRY,7184548,2,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-724-iskandinav-thor-beyaz-200x290-cm,https://cdn.karaca.com/image/cdndata/970/202310/210.03.03.3732/8683648039650-151.jpg,,
Kaşmir Halı 7/24 İskandinav Thor Beyaz 80x300 cm,3999.0,3999.0,0.0,0.0,TRY,7189375,5,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-724-iskandinav-thor-beyaz-80x300-cm,https://cdn.karaca.com/image/cdndata/970/202310/210.03.03.3729/8683648039629-121.jpg,,
Kaşmir Halı 7/24 İskandinav Tundra 120x180 cm,3699.0,3699.0,0.0,0.0,TRY,7269125,93,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-tundra-120x180-cm,https://cdn.karaca.com/image/000001000245237004/kasmir-hali-7-24-i-skandinav-tundra-120x180-cm-000001000245237004.jpg,,
Kaşmir Halı 7/24 İskandinav Tundra 160x230 cm,5999.0,5999.0,0.0,0.0,TRY,7269135,231,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-tundra-160x230-cm,https://cdn.karaca.com/image/000001000245237005/kasmir-hali-7-24-i-skandinav-tundra-160x230-cm-000001000245237005.jpg,,
Kaşmir Halı 7/24 İskandinav Tundra 200x290 cm,8999.0,8999.0,0.0,0.0,TRY,7269157,44,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-tundra-200x290-cm,https://cdn.karaca.com/image/000001000245237006/kasmir-hali-7-24-i-skandinav-tundra-200x290-cm-000001000245237006.jpg,,
Kaşmir Halı 7/24 İskandinav Tundra 80x150 cm,2199.0,2199.0,0.0,0.0,TRY,7269131,112,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-tundra-80x150-cm,https://cdn.karaca.com/image/000001000245237002/kasmir-hali-7-24-i-skandinav-tundra-80x150-cm-000001000245237002.jpg,,
Kaşmir Halı 7/24 İskandinav Tundra 80x300 cm,3999.0,3999.0,0.0,0.0,TRY,7269128,58,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-tundra-80x300-cm,https://cdn.karaca.com/image/000001000245237003/kasmir-hali-7-24-i-skandinav-tundra-80x300-cm-000001000245237003.jpg,,
Kaşmir Halı 7/24 İskandinav Velar Bej 100x200 cm,899.7,2999.0,2099.3,70.0,TRY,7233108,27,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-velar-bej-100x200-cm,https://cdn.karaca.com/image/cdndata/6/202509/000001000248632001/8683648060548_0.jpg,,
Kaşmir Halı 7/24 İskandinav Velar Bej 100x300 cm,1349.7,4499.0,3149.3,70.0,TRY,7233122,21,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-velar-bej-100x300-cm,https://cdn.karaca.com/image/cdndata/6/202509/000001000248632002/8683648060555_0.jpg,,
Kaşmir Halı 7/24 İskandinav Velar Bej 120x180 cm,1049.7,3499.0,2449.3,70.0,TRY,7233111,31,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-velar-bej-120x180-cm,https://cdn.karaca.com/image/cdndata/6/202509/000001000248627004/8683648060395_0.jpg,,
Kaşmir Halı 7/24 İskandinav Velar Bej 160x230 cm,1649.7,5499.0,3849.3,70.0,TRY,7233119,128,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-velar-bej-160x230-cm,https://cdn.karaca.com/image/cdndata/6/202509/000001000248627005/8683648060401_0.jpg,,
Kaşmir Halı 7/24 İskandinav Velar Bej 50x80 cm,180.0,599.99,419.99,70.0,TRY,7233091,4,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-velar-bej-50x80-cm,https://cdn.karaca.com/image/cdndata/6/202509/000001000248627001/8683648060364_0.jpg,,
Kaşmir Halı 7/24 İskandinav Velar Bej 80x300 cm,1109.7,3699.0,2589.3,70.0,TRY,7233120,41,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-velar-bej-80x300-cm,https://cdn.karaca.com/image/cdndata/6/202509/000001000248627003/8683648060388_0.jpg,,
Kaşmir Halı 7/24 İskandinav Velar Gri 100x200 cm,899.7,2999.0,2099.3,70.0,TRY,7233124,33,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-velar-gri-100x200-cm,https://cdn.karaca.com/image/cdndata/6/202509/000001000248633001/8683648060562_0.jpg,,
Kaşmir Halı 7/24 İskandinav Velar Gri 100x300 cm,1349.7,4499.0,3149.3,70.0,TRY,7233104,19,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-velar-gri-100x300-cm,https://cdn.karaca.com/image/cdndata/6/202509/000001000248633002/8683648060579_0.jpg,,
Kaşmir Halı 7/24 İskandinav Velar Gri 120x180 cm,1049.7,3499.0,2449.3,70.0,TRY,7233115,41,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-velar-gri-120x180-cm,https://cdn.karaca.com/image/cdndata/6/202509/000001000248628004/8683648060456_0.jpg,,
Kaşmir Halı 7/24 İskandinav Velar Gri 160x230 cm,1649.7,5499.0,3849.3,70.0,TRY,7233105,147,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-velar-gri-160x230-cm,https://cdn.karaca.com/image/cdndata/6/202509/000001000248628005/8683648060463_0.jpg,,
Kaşmir Halı 7/24 İskandinav Velar Gri 50x80 cm,180.0,599.99,419.99,70.0,TRY,7233121,5,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-velar-gri-50x80-cm,https://cdn.karaca.com/image/cdndata/6/202509/000001000248628001/8683648060425_0.jpg,,
Kaşmir Halı 7/24 İskandinav Velar Gri 80x150 cm,599.7,1999.0,1399.3,70.0,TRY,7233123,99,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-velar-gri-80x150-cm,https://cdn.karaca.com/image/cdndata/6/202509/000001000248628002/8683648060432_0.jpg,,
Kaşmir Halı 7/24 İskandinav Velar Gri 80x300 cm,1109.7,3699.0,2589.3,70.0,TRY,7233113,42,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-velar-gri-80x300-cm,https://cdn.karaca.com/image/cdndata/6/202509/000001000248628003/8683648060449_0.jpg,,
Kaşmir Halı 7/24 İskandinav Vinter 120x180 cm,3699.0,3699.0,0.0,0.0,TRY,7269142,92,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-vinter-120x180-cm,https://cdn.karaca.com/image/000001000245238004/kasmir-hali-7-24-i-skandinav-vinter-120x180-cm-000001000245238004.jpg,,
Kaşmir Halı 7/24 İskandinav Vinter 160x230 cm,5999.0,5999.0,0.0,0.0,TRY,7269145,226,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-vinter-160x230-cm,https://cdn.karaca.com/image/000001000245238005/kasmir-hali-7-24-i-skandinav-vinter-160x230-cm-000001000245238005.jpg,,
Kaşmir Halı 7/24 İskandinav Vinter 200x290 cm,8999.0,8999.0,0.0,0.0,TRY,7269158,52,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-vinter-200x290-cm,https://cdn.karaca.com/image/000001000245238006/kasmir-hali-7-24-i-skandinav-vinter-200x290-cm-000001000245238006.jpg,,
Kaşmir Halı 7/24 İskandinav Vinter 80x150 cm,2199.0,2199.0,0.0,0.0,TRY,7269133,117,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-vinter-80x150-cm,https://cdn.karaca.com/image/000001000245238002/kasmir-hali-7-24-i-skandinav-vinter-80x150-cm-000001000245238002.jpg,,
Kaşmir Halı 7/24 İskandinav Vinter 80x300 cm,3999.0,3999.0,0.0,0.0,TRY,7269149,63,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-vinter-80x300-cm,https://cdn.karaca.com/image/000001000245238003/kasmir-hali-7-24-i-skandinav-vinter-80x300-cm-000001000245238003.jpg,,
Kaşmir Halı 7/24 İskandinav Zade 100x200 cm,3699.0,3699.0,0.0,0.0,TRY,7208768,32,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-zade-100x200-cm,https://cdn.karaca.com/image/cdndata/6/202410/000001000200094004/8680214396414_0.jpg,,
Kaşmir Halı 7/24 İskandinav Zade 100x300 cm,5499.0,5499.0,0.0,0.0,TRY,7208762,49,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-zade-100x300-cm,https://cdn.karaca.com/image/cdndata/6/202410/000001000200094005/8680214396421_0.jpg,,
Kaşmir Halı 7/24 İskandinav Zade 120x180 cm,3699.0,3699.0,0.0,0.0,TRY,7208749,57,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-zade-120x180-cm,https://cdn.karaca.com/image/cdndata/6/202410/000001000200094006/8680214396438_0.jpg,,
Kaşmir Halı 7/24 İskandinav Zade 160x230 cm,5999.0,5999.0,0.0,0.0,TRY,7208764,85,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-zade-160x230-cm,https://cdn.karaca.com/image/cdndata/6/202410/000001000200094007/8680214396445_0.jpg,,
Kaşmir Halı 7/24 İskandinav Zade 200x290 cm,9999.0,9999.0,0.0,0.0,TRY,7208752,64,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-zade-200x290-cm,https://cdn.karaca.com/image/cdndata/6/202410/000001000200094008/8680214396452_0.jpg,,
Kaşmir Halı 7/24 İskandinav Zade 80x150 cm,2199.0,2199.0,0.0,0.0,TRY,7208772,97,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-zade-80x150-cm,https://cdn.karaca.com/image/cdndata/6/202410/000001000200094002/8680214396391_0.jpg,,
Kaşmir Halı 7/24 İskandinav Zade 80x300 cm,3999.0,3999.0,0.0,0.0,TRY,7208724,33,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-7-24-iskandinav-zade-80x300-cm,https://cdn.karaca.com/image/cdndata/6/202410/000001000200094003/8680214396407_0.jpg,,
Kaşmir Halı Akrilik Boğaziçi Nakkaş 120x180 cm,1499.7,4999.0,3499.3,70.0,TRY,7154200,16,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-akrilik-bogazici-nakkas-120x180-cm,https://cdn.karaca.com/image/cdndata/970/202209/210.03.03.0209/8683648004177-1.jpg,,
Kaşmir Halı Berit 120x180 cm,1199.7,3999.0,2799.3,70.0,TRY,7175933,3,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-berit-120x180-cm,https://cdn.karaca.com/image/cdndata/970/202307/210.03.03.3601/8683648038110-185.jpg,,
Kaşmir Halı Dekoratif Art Trend Milos Çift Taraflı 160x230 cm,1499.7,4999.0,3499.3,70.0,TRY,7013640,11,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-dekoratif-art-trend-milos-cift-tarafli-160x230-cm,https://cdn.karaca.com/image/cdndata/970/202201/200.19.01.1465/8680214287064-3.jpg,,
Kaşmir Halı Dekoratif Art Trend Santroni Çift Taraflı 160x230 cm,1499.7,4999.0,3499.3,70.0,TRY,7013600,46,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-dekoratif-art-trend-santroni-cift-tarafli-160x230-cm,https://cdn.karaca.com/image/cdndata/970/202201/200.19.01.1455/8680214286968-1.jpg,,
Kaşmir Halı Dekoratif Art Çocuk/Genç Tweety 100x150 cm,359.7,1199.0,839.3,70.0,TRY,7196967,70,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-dekoratif-art-cocuk-genc-tweety-100x150-cm,https://cdn.karaca.com/image/banner/ninja/203.55.01.0004-100.jpg,,
Kaşmir Halı Elya Grida 120x180 cm,2499.0,2499.0,0.0,0.0,TRY,7216977,11,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-elya-grida-120x180-cm,https://cdn.karaca.com/image/000001000242493004/kasmir-hali-elya-grida-120x180-cm-000001000242493004.jpg,,
Kaşmir Halı Elya Grida 50x80 cm,399.99,399.99,0.0,0.0,TRY,7216973,31,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-elya-grida-50x80-cm,https://cdn.karaca.com/image/000001000242493001/kasmir-hali-elya-grida-50x80-cm-000001000242493001.jpg,,
Kaşmir Halı Elya Nora 120x180 cm,2499.0,2499.0,0.0,0.0,TRY,7216966,11,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-elya-nora-120x180-cm,https://cdn.karaca.com/image/cdndata/6/202504/000001000242495004/8683648057234_0.jpg,,
Kaşmir Halı Elya Nora 160x230 cm,3999.0,3999.0,0.0,0.0,TRY,7216976,18,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-elya-nora-160x230-cm,https://cdn.karaca.com/image/cdndata/6/202504/000001000242495005/8683648057241_0.jpg,,
Kaşmir Halı Elya Nora 50x80 cm,399.99,399.99,0.0,0.0,TRY,7216968,6,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-elya-nora-50x80-cm,https://cdn.karaca.com/image/cdndata/6/202504/000001000242495001/8683648057203_0.jpg,,
Kaşmir Halı Elya Tessera 120x180 cm,2499.0,2499.0,0.0,0.0,TRY,7216971,17,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-elya-tessera-120x180-cm,https://cdn.karaca.com/image/cdndata/6/202504/000001000242494004/8683648057173_0.jpg,,
Kaşmir Halı Elya Tessera 50x80 cm,399.99,399.99,0.0,0.0,TRY,7216975,4,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-elya-tessera-50x80-cm,https://cdn.karaca.com/image/cdndata/6/202504/000001000242494001/8683648057142_0.jpg,,
Kaşmir Halı Kilim Jüt Dorne Brown 120x180 cm,1349.7,4499.0,3149.3,70.0,TRY,7230078,50,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-kilim-jut-dorne-brown-120x180-cm,https://cdn.karaca.com/image/cdndata/6/202508/000001000245892004/8683648059658_0.jpg,,
Kaşmir Halı Kilim Jüt Dorne Brown 160x230 cm,2249.7,7499.0,5249.3,70.0,TRY,7230068,115,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hal-kilim-jut-dorne-brown-160x230,https://cdn.karaca.com/image/cdndata/6/202508/000001000245892005/8683648059665_0.jpg,,
Kaşmir Halı Kilim Jüt Dorne Brown 80x300 cm,1499.7,4999.0,3499.3,70.0,TRY,7230087,53,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-kilim-jut-dorne-brown-80x300-cm,https://cdn.karaca.com/image/cdndata/6/202508/000001000245892003/8683648059641_0.jpg,,
Kaşmir Halı Kilim Jüt Dorne White 120x180 cm,1349.7,4499.0,3149.3,70.0,TRY,7230064,53,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-kilim-jut-dorne-white-120x180-cm,https://cdn.karaca.com/image/cdndata/6/202508/000001000245891004/8683648059603_0.jpg,,
Kaşmir Halı Kilim Jüt Dorne White 160x230 cm,2249.7,7499.0,5249.3,70.0,TRY,7230070,106,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-kilim-jut-dorne-white-160x230-cm,https://cdn.karaca.com/image/cdndata/6/202508/000001000245891005/8683648059610_0.jpg,,
Kaşmir Halı Kilim Jüt Dorne White 50x80 cm,240.0,799.99,559.99,70.0,TRY,7230084,6,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-kilim-jut-dorne-white-50x80-cm,https://cdn.karaca.com/image/cdndata/6/202508/000001000245891001/8683648059573_0.jpg,,
Kaşmir Halı Kilim Jüt Dorne White 80x150 cm,749.7,2499.0,1749.3,70.0,TRY,7230076,128,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-kilim-jut-dorne-white-80x150-cm,https://cdn.karaca.com/image/cdndata/6/202508/000001000245891002/8683648059580_0.jpg,,
Kaşmir Halı Kilim Jüt Ravon Blue 120x180 cm,1349.7,4499.0,3149.3,70.0,TRY,7230075,56,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-kilim-jut-ravon-blue-120x180-cm,https://cdn.karaca.com/image/cdndata/6/202508/000001000245890004/8683648059559_0.jpg,,
Kaşmir Halı Kilim Jüt Ravon Blue 160x230 cm,2249.7,7499.0,5249.3,70.0,TRY,7230055,126,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-kilim-jut-ravon-blue-160x230-cm,https://cdn.karaca.com/image/cdndata/6/202508/000001000245890005/8683648059566_0.jpg,,
Kaşmir Halı Kilim Jüt Ravon Blue 50x80 cm,240.0,799.99,559.99,70.0,TRY,7230060,8,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-kilim-jut-ravon-blue-50x80-cm,https://cdn.karaca.com/image/cdndata/6/202508/000001000245890001/8683648059528_0.jpg,,
Kaşmir Halı Kilim Jüt Ravon Blue 80x150 cm,749.7,2499.0,1749.3,70.0,TRY,7230074,117,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-kilim-jut-ravon-blue-80x150-cm,https://cdn.karaca.com/image/cdndata/6/202508/000001000245890002/8683648059535_0.jpg,,
Kaşmir Halı Kilim Jüt Ravon Blue 80x300 cm,1499.7,4999.0,3499.3,70.0,TRY,7230065,56,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-kilim-jut-ravon-blue-80x300-cm,https://cdn.karaca.com/image/cdndata/6/202508/000001000245890003/8683648059542_0.jpg,,
Kaşmir Halı Kilim Jüt Ravon Brown 120x180 cm,1349.7,4499.0,3149.3,70.0,TRY,7230062,50,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-kilim-jut-ravon-brown-120x180-cm,https://cdn.karaca.com/image/cdndata/6/202508/000001000245779004/8683648059504_0.jpg,,
Kaşmir Halı Kilim Jüt Ravon Brown 160x230 cm,2249.7,7499.0,5249.3,70.0,TRY,7230088,105,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-kilim-jut-ravon-brown-160x230-cm,https://cdn.karaca.com/image/cdndata/6/202508/000001000245779005/8683648059511_0.jpg,,
Kaşmir Halı Kilim Jüt Ravon Brown 80x150 cm,749.7,2499.0,1749.3,70.0,TRY,7230058,131,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-kilim-jut-ravon-brown-80x150-cm,https://cdn.karaca.com/image/cdndata/6/202508/000001000245779002/8683648059481_0.jpg,,
Kaşmir Halı Kilim Jüt Ravon Brown 80x300 cm,1499.7,4999.0,3499.3,70.0,TRY,7230069,50,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-kilim-jut-ravon-brown-80x300-cm,https://cdn.karaca.com/image/cdndata/6/202508/000001000245779003/8683648059498_0.jpg,,
Kaşmir Halı Kilim Jüt Ravon White 120x180 cm,1349.7,4499.0,3149.3,70.0,TRY,7230077,57,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-kilim-jut-ravon-white-120x180-cm,https://cdn.karaca.com/image/cdndata/6/202508/000001000245778004/8683648059450_0.jpg,,
Kaşmir Halı Kilim Jüt Ravon White 160x230 cm,2249.7,7499.0,5249.3,70.0,TRY,7230086,114,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-kilim-jut-ravon-white-160x230-cm,https://cdn.karaca.com/image/cdndata/6/202508/000001000245778005/8683648059467_0.jpg,,
Kaşmir Halı Kilim Jüt Ravon White 50x80 cm,240.0,799.99,559.99,70.0,TRY,7230073,10,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-kilim-jut-ravon-white-50x80-cm,https://cdn.karaca.com/image/cdndata/6/202508/000001000245778001/8683648059429_0.jpg,,
Kaşmir Halı Kilim Jüt Ravon White 80x150 cm,749.7,2499.0,1749.3,70.0,TRY,7230079,119,Yes,Ev ve Yaşam,Halılar,2113407,Ev ve Yaşam > Halılar,Halılar,https://www.karaca.com/halilar,https://www.karaca.com/urun/kasmir-hali-kilim-jut-ravon-white-80x150-cm,https://cdn.karaca.com/image/cdndata/6/202508/000001000245778002/8683648059436_0.jpg,,
