title,price,tuik_category,inflation_1d,inflation_7d,inflation_15d,inflation_30d
Mona Genç Odası Takımı,48532.0,05,,,,
Arles Genç Odası Takımı,42840.0,05,,,,
Selina Genç Odası Takımı,58823.0,05,,,,
Valencia Genç Odası Takımı,51851.0,05,,,,
Andera Genç Odası Takımı,57767.0,05,,,,
Leny Genç Odası Takımı,43194.0,05,,,,
Sandy Genç Odası Takımı,60600.0,05,,,,
Intro Genç Odası Takımı,42872.0,05,,,,
Montes Genç Odası Takımı,51976.0,05,,,,
Canvas 3 Kapaklı Raflı Gardırop,27226.0,05,,,,
Canvas 3 Kapaklı Gardırop,23234.0,05,,,,
Canvas 2 Kapaklı Gardırop,15944.0,05,,,,
Boheems Genç Odası Sürgülü Gardırop,34334.0,05,,,,
Mona 3 Kapaklı Gardırop,30496.0,05,,,,
Arles 3 Kapaklı Gardırop,23343.0,05,,,,
Valencia 3 Kapaklı Gardırop,34072.0,05,,,,
Andera 3 Kapaklı Gardırop,33111.0,05,,,,
Leny 3 Kapaklı Gardırop,26725.0,05,,,,
Montes 3 Kapaklı Gardırop,33810.0,05,,,,
Intro 3 Kapaklı Gardırop,28101.0,05,,,,
Selina 3 Kapaklı Gardırop,33460.0,05,,,,
Sandy 3 Kapaklı Gardırop,35140.0,05,,,,
Mona Genç Odası Sürgülü Gardırop,37921.0,05,,,,
Mona 2 Kapaklı Gardırop,23538.0,05,,,,
Arles Genç Odası Sürgülü Gardırop,34762.0,05,,,,
Selina Genç Odası Sürgülü Gardırop,43812.0,05,,,,
Valencia Genç Odası Sürgülü Gardırop,39659.0,05,,,,
Andera Genç Odası Sürgülü Gardırop,37170.0,05,,,,
Montes Genç Odası Sürgülü Gardırop,40452.0,05,,,,
Ergo Smart Çalışma Masası - Meşe,15986.0,05,,,,
Ergo Smart Çalışma Masası - Siyah,15986.0,05,,,,
Arles Çalışma Masası Seti,14474.0,05,,,,
Denver Kitaplık,8990.0,05,,,,
Denver Dolaplı Kitaplık,8990.0,05,,,,
Boheems Kitaplık,17083.0,05,,,,
Mona Kitaplık,18219.0,05,,,,
Arles Kitaplık,13432.0,05,,,,
Selina Kitaplık,18615.0,05,,,,
Valencia Kitaplık,15539.0,05,,,,
Andera Kitaplık,17106.0,05,,,,
Leny Kitaplık,14932.0,05,,,,
Montes Kitaplık,16233.0,05,,,,
Sandy Kitaplık,16412.0,05,,,,
Intro Kitaplık,14198.0,05,,,,
Intro Komodin,6118.0,05,,,,
Leny Komodin,5801.0,05,,,,
Montes Komodin,6036.0,05,,,,
Sandy Komodin,7454.0,05,,,,
Selina Karyola Kasası,13782.0,05,,,,
Andera Genç Odası Karyola Kasası,12043.0,05,,,,
Montes Karyola Kasası,14983.0,05,,,,
Anton Şifonyer,8390.0,05,,,,
Mona Genç Odası Şifonyer,16292.0,05,,,,
Arles Şifonyer,10415.0,05,,,,
Sandy Şifonyer,14250.0,05,,,,
Montes Şifonyer,18164.0,05,,,,
Intro Şifonyer,11176.0,05,,,,
Majer Genç Odası Başlık,3690.0,05,,,,
Anton Genç Odası Başlık,3590.0,05,,,,
Boheems Genç Odası Başlık,6110.0,05,,,,
Caldera Genç Odası Başlık,3590.0,05,,,,
Arles Başlık,5023.0,05,,,,
Andera Genç Odası Başlık,10608.0,05,,,,
Intro Başlık,8653.0,05,,,,
Montes Başlık,5980.0,05,,,,
Montes Alternatif Başlık,8623.0,05,,,,
Sandy Başlık,9199.0,05,,,,
Montes Ranza,52301.0,05,,,,
Intro Bebek Odası Takımı,79492.0,05,,,,
Intro Büyüyebilir Bebek Karyolası,40215.0,05,,,,
Twist Genç Odası Sandalyesi - Vizon,7901.0,05,,,,
Twist Genç Odası Sandalyesi - Antrasit,7901.0,05,,,,
Mona Genç Odası Sandalyesi,10511.0,05,,,,
Line Genç Odası Sandalyesi,9358.0,05,,,,
Armoni Genç Odası Sandalyesi Deri,10835.0,05,,,,
Fly Genç Odası Sandalyesi,8702.0,05,,,,
Nora Genç Odası Sandalyesi,10915.0,05,,,,
Violet Bahçe Masa Takımı,44448.0,05,,,,
Mocasso S Bahçe Mobilyası,83208.0,05,,,,
Mocasso Bahçe Mobilyası,72035.0,05,,,,
Livora Bahçe Mobilyası Takımı,15490.0,05,,,,
Kaldis Bahçe Mobilyası Takımı - Yeşil,15990.0,05,,,,
Kaldis Bahçe Mobilyası Takımı - Gri,15990.0,05,,,,
Kaldis Bahçe Mobilyası Takımı - Kiremit,15990.0,05,,,,
Kaldis Bahçe Mobilyası Takımı - Mavi,15990.0,05,,,,
Setra Mini Bahçe Takımı,29628.0,05,,,,
Kaldis Bahçe Mobilyası Takımı,15990.0,05,,,,
Volera Mini Takım,31452.0,05,,,,
Nevada Bahçe Mobilyası Takımı,68389.0,05,,,,
Orvion Bahçe Mobilyası Takımı,63146.0,05,,,,
Colmar Bahçe Mobilyası Takımı - Masalı,37928.0,05,,,,
Martin Mini Takım - Kiremit,33277.0,05,,,,
Martin Mini Takım - Gri,33277.0,05,,,,
Violet Masa,24129.0,05,,,,
Mocasso Masa,30073.0,05,,,,
Mocasso Mini Masa,25637.0,05,,,,
Volera Orta Sehpa,10380.0,05,,,,
Martin Orta Sehpa - Gri,6505.0,05,,,,
Martin Orta Sehpa - Vizon,6505.0,05,,,,
Nevada Orta Sehpa,17408.0,05,,,,
Arya Bahçe Mobilyası Takımı - Vizon,37390.0,05,,,,
Poly Mini Bahçe Takımı,46415.0,05,,,,
Enrico Mini Bahçe Takımı,48124.0,05,,,,
Pernilla S Mini Bahçe Takımı,53475.0,05,,,,
Pernilla S Yuvarlak Masa Takımı,49906.0,05,,,,
Pernilla S Oval Masa Takımı,74869.0,05,,,,
Fiona İkili Salıncak,30280.0,05,,,,
Fiona Salıncak,16499.0,05,,,,
Fiona Relax Salıncak,17582.0,05,,,,
Pernilla S Yuvarlak Masa,15958.0,05,,,,
Pernilla S Oval Masa,23947.0,05,,,,
Orvion Orta Sehpa,11144.0,05,,,,
Setra Orta Sehpa,5775.0,05,,,,
Colmar Dikdörtgen Masa,11209.0,05,,,,
Pernilla S Orta Sehpa,6438.0,05,,,,
Enrico Orta Sehpa,7613.0,05,,,,
Volera Tekli Koltuk,6134.0,05,,,,
Volera İkili Koltuk,8804.0,05,,,,
Martin Tekli Koltuk - Gri,6756.0,05,,,,
Martin Tekli Koltuk - Kiremit,6756.0,05,,,,
Martin İkili Koltuk - Gri,13260.0,05,,,,
Martin İkili Koltuk - Kiremit,13260.0,05,,,,
Violet Sandalye 4 lü,20319.0,05,,,,
Mocasso Üçlü Koltuk,26697.0,05,,,,
Mocasso Tekli Koltuk,13219.0,05,,,,
Mocasso İkili Koltuk,19960.0,05,,,,
Setra Tekli Koltuk,6026.0,05,,,,
Setra İkili Koltuk,11801.0,05,,,,
Nevada Tekli Koltuk,13678.0,05,,,,
Nevada Üçlü Koltuk,23625.0,05,,,,
Orvion Tekli Koltuk,14362.0,05,,,,
Orvion Üçlü Koltuk,23278.0,05,,,,
Pernilla S Sandalye,8487.0,05,,,,
Enrico Tekli Koltuk,10734.0,05,,,,
Pernilla S Tekli Koltuk,12107.0,05,,,,
Enrico İkili Koltuk,19043.0,05,,,,
Pernilla S İkili Koltuk,22823.0,05,,,,
Vetland Kahve Köşesi,12990.0,05,,,,
Orleon Orta Sehpa,4962.0,05,,,,
Leny Orta Sehpa,9504.0,05,,,,
Lantes S Orta Sehpa,4136.0,05,,,,
İndiana Orta Sehpa,6871.0,05,,,,
Caldera Orta Sehpa,7090.0,05,,,,
Estella Büyük Orta Sehpa,9896.0,05,,,,
Estella Orta Sehpa,18293.0,05,,,,
Napoli Orta Sehpa,9694.0,05,,,,
Havana Yuvarlak Büyük Orta Sehpa,11988.0,05,,,,
Havana Yuvarlak Küçük Orta Sehpa,9650.0,05,,,,
Havana Orta Sehpa,12680.0,05,,,,
Veronica Yuvarlak Orta Sehpa,9639.0,05,,,,
Veronica Kare Orta Sehpa,5340.0,05,,,,
Ravelly Orta Sehpa,19580.0,05,,,,
Atlanta Orta Sehpa,9752.0,05,,,,
Montego Portmanto,70795.0,05,,,,
Andera Orta Sehpa,9398.0,05,,,,
Leny  Zigon Sehpa,12730.0,05,,,,
Lantes S Zigon Sehpa,5111.0,05,,,,
Caldera Zigon Sehpa,7390.0,05,,,,
Napoli Zigon Sehpa,9621.0,05,,,,
Havana Yuvarlak Zigon Sehpa,9486.0,05,,,,
Havana Zigon Sehpa,12135.0,05,,,,
Veronica Zigon Sehpa,9584.0,05,,,,
Larissa Zigon Sehpa,12388.0,05,,,,
Andera Zigon Sehpa,14097.0,05,,,,
Montego Zigon Sehpa Krom,10134.0,05,,,,
Montego Zigon Sehpa,10134.0,05,,,,
Valencia Zigon Sehpa,9208.0,05,,,,
Cozy Zigon Sehpa,11228.0,05,,,,
Mona Zigon Sehpa,6103.0,05,,,,
Leny  Yan Sehpa,5108.0,05,,,,
Lantes S Yan Sehpa,2879.0,05,,,,
Veronica Yan Sehpa,4311.0,05,,,,
Havana Yan Sehpa,4819.0,05,,,,
Atlanta Yan Sehpa,6403.0,05,,,,
Larissa Yan Sehpa,8165.0,05,,,,
Andera Yan Sehpa,7139.0,05,,,,
Montego Yan Sehpa Krom,5244.0,05,,,,
Montego Yan Sehpa,5244.0,05,,,,
Valencia Yan Sehpa,5082.0,05,,,,
Cozy Yan Sehpa,5316.0,05,,,,
Sanvito Dresuar,7490.0,05,,,,
Veronica Dresuar Ve Ayna,28171.0,05,,,,
Veronica Dresuar,19143.0,05,,,,
Havana Dresuar Ve Ayna,24693.0,05,,,,
Havana Dresuar,15121.0,05,,,,
Larissa Dresuar,23098.0,05,,,,
Larissa Dresuar Ve Ayna,25259.0,05,,,,
Napoli Dresuar,12475.0,05,,,,
Montego Dresuar,20990.0,05,,,,
Napoli Dresuar Ve Ayna,17037.0,05,,,,
Montego Dresuar Ve Ayna,25496.0,05,,,,
Odesa Dresuar Ve Ayna,17045.0,05,,,,
Odesa Dresuar,12869.0,05,,,,
Sanvito Markiz,3890.0,05,,,,
Estella Markiz,7852.0,05,,,,
Montella Markiz,9950.0,05,,,,
Boheems Markiz,6325.0,05,,,,
Veronica Markiz,15955.0,05,,,,
Havana Markiz,8717.0,05,,,,
Larissa Markiz,9017.0,05,,,,
Montego Markiz,13109.0,05,,,,
1061 Markiz,10677.0,05,,,,
Claris Kare Puf,3040.0,05,,,,
Valenty Kare Puf,2837.0,05,,,,
Rozy Bohem Yuvarlak Puf,1974.0,05,,,,
Valenty Puf,2279.0,05,,,,
Asya Puf - Beyaz,3090.0,05,,,,
Asya Puf - Yeşil,3090.0,05,,,,
Asya Puf - Gri,3090.0,05,,,,
Asya Puf - Koyu Hardal,3090.0,05,,,,
Asya Puf - Hardal,3090.0,05,,,,
Caldera Kare Puf,1890.0,05,,,,
Atlanta Puf - Krem,6366.0,05,,,,
Estella Puf,3599.0,05,,,,
Montella Puf,4002.0,05,,,,
Mona Puf,2435.0,05,,,,
Atlanta Puf - Lacivert,6366.0,05,,,,
Nadia Kare Puf,3033.0,05,,,,
Boheems Puf,3154.0,05,,,,
Atlanta Puf - Gri,6366.0,05,,,,
Atlanta Puf - Vizon,6366.0,05,,,,
Napoli Kare Puf,3252.0,05,,,,
Veronica Puf,3135.0,05,,,,
Havana Puf,2717.0,05,,,,
Atlanta Puf,6366.0,05,,,,
Festival Kaz Tüyü Yastık,1469.0,05,,,,
Festival Pamuk Yastık,1349.0,05,,,,
Yün Yastık,2399.0,05,,,,
Festival Yün Yastık,1349.0,05,,,,
Whiteline Microfiber Yastık,639.0,05,,,,
Anti Reflux Yastık,2409.0,05,,,,
Perfect Yavrulu Yastık,2059.0,05,,,,
Pure Soft Baza Başlık Yatak Seti - Krem,22580.0,05,,,,
Havana Koltuk Takımı,53779.0,05,,,,
