tarih,kategori,urun_adi,fiyat,para_birimi,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
2026-05-15,temel-gida,Ankara Makarna Kuskus 500 Gr,48.0,TRY,01,0.0,0.0,0.0,5.4945054945054945
2026-05-15,temel-gida,Ankara Makarna Mantı 500 Gr,48.0,TRY,01,0.0,0.0,0.0,5.4945054945054945
2026-05-15,temel-gida,Ankara Makarna Nuhun Gemisi 350 Gr,51.0,TRY,01,0.0,0.0,0.0,8.51063829787234
2026-05-15,temel-gida,Ankara Makarna Sebzeli Burgu 350 Gr,51.0,TRY,01,0.0,0.0,0.0,8.51063829787234
2026-05-15,temel-gida,Ankara Makarna Spagetti 5 Kg,474.0,TRY,01,0.0,0.0,0.0,4.175824175824175
2026-05-15,temel-gida,Ankara Makarna Spagetti 500 Gr,48.0,TRY,01,0.0,0.0,0.0,5.4945054945054945
2026-05-15,temel-gida,Ankara Makarna Tam Buğday Kalem 500 Gr,54.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Ankara Makarna Tel Şehriye 5 Kg,474.0,TRY,01,0.0,0.0,0.0,4.175824175824175
2026-05-15,temel-gida,Ankara Makarna Tel Şehriye 500 Gr,47.75,TRY,01,0.0,0.0,0.0,5.99334073251943
2026-05-15,temel-gida,Ankara Makarna Yüksük 5 Kg,474.0,TRY,01,0.0,0.0,0.0,4.175824175824175
2026-05-15,temel-gida,Ankara Makarna Yüksük 500 Gr,48.0,TRY,01,0.0,0.0,0.0,5.4945054945054945
2026-05-15,temel-gida,Azmanlı Katkısız Tatlı Ev Tarhanası 500 Gr,266.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bafra Pirinç 25 Kg Osmancık (Çuval),2770.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bafra Pirinç Osmancık 1 Kg,117.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Acı Toz Biber 75 Gr,93.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Cajun Baharatı Cam 55 Gr,111.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Çıtır Pane Harcı 90 Gr,62.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Çörek Otu 75 Gr,93.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Defne Yaprağı 6 Gr,33.5,TRY,01,0.0,0.0,0.0,
2026-05-15,temel-gida,Bağdat Dolmalık Fıstık 23 Gr,279.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Ekstra Acı Pul Biber 80 Gr,100.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Fesleğen 30 Gr,44.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Galeta Unu 250 Gr,55.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Hindistan Cevizi 50 Gr,82.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Hindistan Cevizi Eko 160 Gr,199.5,TRY,01,0.0,,,0.0
2026-05-15,temel-gida,Bağdat İsot Biber 200 Gr,203.0,TRY,01,0.0,,,0.0
2026-05-15,temel-gida,Bağdat İsot Biber 80 Gr,93.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Izgara Baharatı 65 Gr,78.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Kabuk Tarçın 45 Gr,89.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Karabiber 40 Gr,97.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat KaraBiber Tuzluklu 55 Gr,166.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Karanfil 15 Gr,64.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Karbonat 1 Kg,146.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Karbonat 150 Gr,50.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Kekik 25 Gr,97.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Kekik Eko 60 Gr,215.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Kimyon 75 Gr,97.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Kişniş 40 Gr,36.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Köfte Baharı 65 Gr,74.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Köfte Harcı 90 Gr,62.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Köri 70 Gr,82.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Kuş Üzümü 40 Gr,100.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Limon Tuzu 60 Gr,60.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Limon Tuzu Eko 275 Gr,158.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Mahlep 30 Gr,203.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Mavi Haşhaş 80 Gr,88.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Nane 30 Gr,50.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Nane 70 Gr,96.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Pul Biber 210 Gr,212.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Pul Biber 80 Gr,93.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Sarımsak Granül 40 Gr,62.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Selection Et Çeşnisi 45 Gr,147.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Sumak 80 Gr,119.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Susam 75 Gr,64.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Tane KaraBiber 40 Gr,97.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Tarçın 45 Gr,69.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Tatlı Toz Biber 1 Kg,641.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Tatlı Toz Biber 75 Gr,97.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Tavuk Harcı 65 Gr,72.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Yenibahar 40 Gr,109.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Zencefil 60 Gr,88.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Zerdeçal 70 Gr,79.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bağdat Zerdeçal Cam 55 Gr,111.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Balküpü Küp Şeker 1 Kg,89.0,TRY,01,0.0,4.705882352941177,4.705882352941177,4.705882352941177
2026-05-15,temel-gida,Barbunya 1 Kg,176.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Barbunya 25 Kg (Çuval),4075.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Barilla Burgu Makarna 500 Gr,76.0,TRY,01,0.0,11.76470588235294,11.76470588235294,11.76470588235294
2026-05-15,temel-gida,Barilla Fiyonk Makarna 500 Gr,76.0,TRY,01,0.0,11.76470588235294,11.76470588235294,11.76470588235294
2026-05-15,temel-gida,Barilla Kelebek Makarna 500 Gr,76.0,TRY,01,0.0,11.76470588235294,11.76470588235294,11.76470588235294
2026-05-15,temel-gida,Barilla Lasagne Makarna 500 Gr,225.0,TRY,01,0.0,0.0,0.0,
2026-05-15,temel-gida,Barilla Pesto Genovese Makarna Sosu 190 Gr,208.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Barilla Pipette Bukle Makarna 500 Gr,76.0,TRY,01,0.0,11.76470588235294,11.76470588235294,11.76470588235294
2026-05-15,temel-gida,Barilla Spagetti 500 Gr,76.0,TRY,01,0.0,11.76470588235294,11.76470588235294,11.76470588235294
2026-05-15,temel-gida,Barilla Tagliatelle Makarna 500 Gr,220.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Barilla Yassı Spagetti 500 Gr,76.0,TRY,01,0.0,11.76470588235294,11.76470588235294,11.76470588235294
2026-05-15,temel-gida,Bibercizade Acı Toz Biber 120 Gr,89.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Çiğ Köfte Seti 600 Gr,182.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Çiğköfte Seti 380 Gr,135.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Çörek Otu 150 Gr,89.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Dolmalık Fıstık 25 Gr,204.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Hindistan Cevizi 100 Gr,81.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Hindistan Cevizi 250 Gr,129.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade İsot 120 Gr,88.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade İsot 500 Gr,207.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Kabuk Tarçın 50 Gr,76.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade KaraBiber 120 Gr,155.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Karanfil 20 Gr,52.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Karbonat 200 Gr,59.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Kekik 250 Gr,310.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Kimyon 120 Gr,89.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Kimyon 250 Gr,144.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Köfte Harcı 90 Gr,72.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Köri 120 Gr,59.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Kuş Üzümü 120 Gr,147.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Limon Tuzu 1 Kg,253.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Limon Tuzu 200 Gr,83.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Mahlep 100 Gr,229.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Mavi Haşhaş 120 Gr,82.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Nane 40 Gr,44.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Pasta Süsü 100 Gr,53.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Pul Biber 120 Gr,88.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Sumak 120 Gr,105.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Susam 150 Gr,77.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Tane Kara Biber 60 Gr,88.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Tane Zencefil 120 Gr,106.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Tarçın 120 Gr,88.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Tatlı Biber 250 Gr,160.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Tatlı Toz Biber 120 Gr,89.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Tatlı Toz Biber 250 Gr,129.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Toz Tatlı Biber 1 Kg,369.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Yenibahar 100 Gr,126.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Zencefil 100 Gr,88.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bibercizade Zerdeçal 100 Gr,68.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Billur Demir Mineralli İyotlu Sofra Tuzu 500 Gr,76.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Billur İyotlu Tuz 750 Gr,43.5,TRY,01,0.0,3.571428571428571,3.571428571428571,3.571428571428571
2026-05-15,temel-gida,Billur Karton Tuz 250 Gr,41.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Billur Tuz İyotlu 3 Kg,217.5,TRY,01,0.0,1.1627906976744187,1.1627906976744187,1.1627906976744187
2026-05-15,temel-gida,Billur Tuz İyotlu Tuzluklu 125 Gr,27.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,"Billur Tuz Rafine İyotlu Sofra Tuzu 1,5 Kg",89.5,TRY,01,0.0,2.8735632183908044,2.8735632183908044,2.8735632183908044
2026-05-15,temel-gida,Billur Tuz Sodyumu Azaltılmış İyotsuz Sofra Tuzu 500 Gr,129.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Billur Tuz Sofrada Öğütme Deniz Tuzu 500 Gr,72.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Billur Tuz Sofrada Öğütme Yemeklik Himalaya Kristal Granül Doğal Kaya Tuzu 200 Gr Değirmenli,103.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Billur Tuzluklu Tuz 500 Gr,55.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Biryağ Ayçiçek Yağı 1 Lt,173.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Biryağ Ayçiçek Yağı 2 Lt,323.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bizim Mutfak Çikolata Sosu 98 Gr,60.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bizim Mutfak Çilekli Puding 120 Gr,45.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bizim Mutfak Domates Çorbası 65 Gr,45.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bizim Mutfak Ezogelin Çorbası 80 Gr,44.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bizim Mutfak Kakaolu Puding 132 Gr,45.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bizim Mutfak Krem Şanti 150 Gr,74.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bizim Mutfak Krem Şanti 75 Gr,44.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bizim Mutfak Kremalı Mantar Çorbası 65 Gr,45.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bizim Mutfak Kremalı Tavuk Çorbası 62 Gr,45.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bizim Mutfak Mercimek Çorbası 72 Gr,45.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bizim Mutfak Şehriyeli Tavuk Suyu Çorbası 80 Gr,44.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bizim Mutfak Tarhana Çorbası 65 Gr,45.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bizim Mutfak Vanilyalı Puding 125 Gr,45.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Bizim Mutfak Yayla Çorbası 80 Gr,44.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Burcu Acı Biber Salçası 1500 Gr,303.0,TRY,01,0.0,0.0,0.0,0.1652892561983471
2026-05-15,temel-gida,Burcu Acı Sos 100 Ml,61.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Burcu Acı Tatlı Karışık Salça 1500 Gr,296.0,TRY,01,0.0,0.0,0.0,0.5093378607809848
2026-05-15,temel-gida,Burcu Ajvar Acı 310 Gr,79.5,TRY,01,0.0,0.0,0.0,0.6329113924050633
2026-05-15,temel-gida,Burcu Ajvar Tatlı 310 Gr,79.5,TRY,01,0.0,0.0,0.0,0.6329113924050633
2026-05-15,temel-gida,Burcu Bamya Konservesi Okra 550 Gr,192.0,TRY,01,0.0,0.0,0.0,3.225806451612903
2026-05-15,temel-gida,Burcu Barbekü Sos 330 Gr,75.5,TRY,01,0.0,21.774193548387096,21.774193548387096,21.774193548387096
2026-05-15,temel-gida,Burcu Barbunya Pilaki Hazır Yemek 400 Gr,64.5,TRY,01,0.0,0.0,0.0,4.032258064516129
2026-05-15,temel-gida,Burcu Bezelye Konservesi 4250 Gr,353.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Burcu Bezelye Konservesi 570 Gr Cam Kavanoz,74.5,TRY,01,0.0,0.0,0.0,6.428571428571428
2026-05-15,temel-gida,Burcu Bütün Mantar Cam Kavanoz 560 Gr,192.0,TRY,01,0.0,0.0,0.0,
2026-05-15,temel-gida,Burcu Dilimli Mantar Cam Kavanoz 560 Gr,192.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Burcu Domates Rendesi 700 Gr,69.5,TRY,01,0.0,0.0,0.0,3.731343283582089
2026-05-15,temel-gida,Burcu Domates Salçası 1500 Gr,211.5,TRY,01,0.0,0.0,0.0,1.1961722488038278
2026-05-15,temel-gida,Burcu Domates Salçası 4300 Gr,495.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,temel-gida,Burcu Domates Salçası 830 Gr,79.0,TRY,01,0.0,-4.242424242424243,-4.242424242424243,-3.6585365853658534
2026-05-15,temel-gida,Burcu Enginar Konservesi 540 Gr Cam Kavanoz,224.5,TRY,01,0.0,0.0,0.0,-5.6722689075630255
2026-05-15,temel-gida,Burcu Fasulye Pilaki Hazır Yemek 400 Gr,64.5,TRY,01,0.0,0.0,0.0,4.032258064516129
2026-05-15,temel-gida,Burcu Garnitür 4 Kg,366.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,kahvaltilik,Abdurrahman Tatlıcı Tadıbu %35 Fındık Ezmesi 330 Gr,312.0,TRY,01,0.0,-4.294478527607362,-4.294478527607362,-17.894736842105264
2026-05-15,kahvaltilik,Anavarza Çam Balı 450 Gr,509.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,kahvaltilik,Anavarza Çiçek Balı 220 Gr,226.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,kahvaltilik,Anavarza Çiçek Balı 450 Gr,423.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,kahvaltilik,Anavarza Çiçek Balı 850 Gr,672.0,TRY,01,0.0,11.258278145695364,11.258278145695364,11.258278145695364
2026-05-15,kahvaltilik,Anavarza Çıt Kapak Çiçek Balı 325 Gr,364.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,kahvaltilik,Anavarza Kavanoz Çam Balı 32 Gr,43.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,kahvaltilik,Anavarza Kestane Balı 450 Gr,1810.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,kahvaltilik,Anavarza Keven Kekik Balı 450 Gr,584.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,kahvaltilik,Anavarza Keven Kekik Balı 850 Gr,965.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,kahvaltilik,Balparmak Apitera Zen 7Gr 7 Adet,152.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,kahvaltilik,Balparmak Yayla Çiçek Balı 460 Gr,554.0,TRY,01,0.0,,,
2026-05-15,atistirmalik,Antep Fıstığı Naturel 1000 Gr,2030.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,atistirmalik,Antep Fıstığı Naturel 250 Gr,512.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,atistirmalik,Antep Fıstığı Naturel 500 Gr,1020.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,atistirmalik,Antep Fıstığı Naturel 750 Gr,1540.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,atistirmalik,Ay Çekirdek Dakota Çiğ 1 Kg,203.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,atistirmalik,Ay Çekirdek Dakota Tuzlu 1 Kg,203.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,atistirmalik,Badem Kavrulmuş 1 Kg,948.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,atistirmalik,Beyaz Leblebi1 Kg,274.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,atistirmalik,Biscolata Sütlü Stix 40 Gr,36.0,TRY,01,0.0,-10.0,-10.0,-10.0
2026-05-15,atistirmalik,Bounty Hindistan Cevizli 57 Gr Çikolata,62.5,TRY,01,0.0,0.0,0.0,-3.8461538461538463
2026-05-15,atistirmalik,Canlı Anadolu Saray Helvası 400Gr,130.5,TRY,01,0.0,,,0.0
2026-05-15,atistirmalik,Ceviz İçi Lüx 1 Kg,956.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,icecek,Alpimilk Çikolatalı Süt 6 X 180 Ml,137.5,TRY,01,0.0,-4.513888888888888,-4.513888888888888,0.0
2026-05-15,icecek,Atatürk Orman Çiftliği Elma Suyu 1 Lt,131.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,icecek,Atatürk Orman Çiftliği Elma Suyu 250 Ml,59.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,icecek,Atatürk Orman Çiftliği Vişne Nektarı 250 Ml,59.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,icecek,Bağdat Adaçayı 40 Gr,65.5,TRY,01,0.0,0.0,0.0,
2026-05-15,icecek,Bağdat Çiçek Ihlamur 25 Gr,280.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,icecek,Beta Tea Bergamotlu Demlik Poşet Çay 48 Li 153 Gr,188.5,TRY,01,0.0,,,0.0
2026-05-15,icecek,Beta Tea Beyaz Çay 24 Gr,141.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,icecek,Beta Tea Champion Demlik Poşet Çay 100 Lü 320 Gr,593.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,icecek,Beta Tea Kızıl Dem Bardak Poşet Çay 25 Li 50 Gr,118.5,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,icecek,Beta Tea Kızıl Dem Demlik Poşet Çay 100 Lü 320 Gr,172.0,TRY,01,0.0,8.517350157728707,8.517350157728707,8.517350157728707
2026-05-15,icecek,Beta Tea Kızıl Dem Türk Çayı 1 Kg,360.0,TRY,01,0.0,3.7463976945244957,3.7463976945244957,8.108108108108109
2026-05-15,icecek,Beta Tea Opa Seylan Dökme Çay 250 Gr,391.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,icecek,Beta Tea Taç Yaprak Demlik Poşet Çay 100 Lü 320 Gr,406.0,TRY,01,0.0,0.0,0.0,0.0
2026-05-15,icecek,Beta Tea Taç Yaprak Türk Çayı 1 Kg,408.0,TRY,01,0.0,3.2911392405063293,3.2911392405063293,3.2911392405063293
