item_name,price,category,date,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Crux Cam Sunumluk Şeffaf,559.99,Sofra,2026-05-29,05,0.0,0.0,-11.111287480753662,
Crysta Cam 2li Bardak 300 ml Pembe,1499.99,Sofra,2026-05-29,05,0.0,0.0,20.00016000128001,
Crysta Cam 2li Kadeh 250 ml Pembe,1499.99,Sofra,2026-05-29,05,0.0,0.0,,
Cup of Sunshine Cam Kupa 270 ml Sarı,1299.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Cute Cat New Bone China 2 Parça 1 Kişilik Kahve Fincan Takımı 90 ml Siyah-Gold,2499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Cyrus Cam Kek Standı 25 cm Şeffaf,479.99,Sofra,2026-05-29,05,0.0,0.0,-14.285969392310577,
Dainty Ahşap-Cam 5 Parça Sunumluk 10x5 cm Şeffaf,439.99,Sofra,2026-05-29,05,0.0,0.0,-84.0003054556562,
Daisy 4 Bölmeli Kahvaltılık 26x23 cm Yeşil,1999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Daisy Days New Bone China 4 Parça 2 Kişilik Cam Tabaklı Kahve Fincan Takımı 80 ml Pembe - Yeşil,629.99,Sofra,2026-05-29,05,0.0,0.0,-82.00023428638367,
Daisy Seramik Pasta Seti 13 parça 6 kişilik Renkli,8999.99,Sofra,2026-05-29,05,0.0,0.0,525.0036458586518,
Dalia Jüt 2li Amerikan Servis Gri,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Dalia Jüt 2li Amerikan Servis Siyah,239.99,Sofra,2026-05-29,05,0.0,-84.00056000373336,-84.00056000373336,
Dalmata Seramik Bardak Altlığı 10.8x0.8 cm Beyaz - Yeşil,1099.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Daphne New Bone China Kupa 320 ml Açık Kahverengi,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Daphne New Bone China Kupa 320 ml Bej,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Darcy Polyresin Dekoratif Tepsi Kahve,559.99,Sofra,2026-05-29,05,0.0,0.0,-12.500195315551805,
Daylora Dolomite 4 Parça 2 Kişilik Kahve Fincan Takımı 100 ml Mavi-Turuncu,4999.99,Sofra,2026-05-29,05,0.0,,,
Daylora Dolomite Kupa 415 ml Mavi-Turuncu,1749.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Daylora Dolomite Kupa 415 ml Sarı - Mavi,1749.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Daylora Dolomite Kupa 415 ml Turuncu-Sarı,1749.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Dazzle Cam Sürahi 1500 ml Şeffaf,419.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Deco Bone Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Siyah,2499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Delight Borosilikat Cam Sürahi,3499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Detroit Borosilikat Cam Sürahi 1400 ml Şeffaf,559.99,Sofra,2026-05-29,05,0.0,0.0,-12.500195315551805,
Diamond Cam 6lı Kahve Yanı Bardak 90 ml Şeffaf,2499.99,Sofra,2026-05-29,05,0.0,0.0,11.111160494046642,
"Diamond Gleam Cam Şekerlik 9,5X10 CM Şeffaf",1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Diego Paslanmaz Çelik Çatal Kaşık Bıçak Takımı 18 Parça 6 Kişilik Bej,5999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Dipsy New Bone China Kupa 460 ml Hardal,479.99,Sofra,2026-05-29,05,0.0,0.0,14.286054429867379,
Dolce Vita Seramik 6lı Pasta Seti 20 cm Sarı,4999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Dora Porselen Kase 14 cm Beyaz,999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Dora Porselen Çerezlik Beyaz,899.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Dorothy Dekoratif Tepsi Kahve,629.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Dorothy Jüt 2li Amerikan Servis Bej,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Dreamline New Bone China Kupa 290 ml Koyu Yeşil-Turuncu,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Dreamline New Bone China Kupa 290 ml Yeşil-Turuncu,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Dreampetal New Bone China 12 Parça 6 Kişilik Kahve Fincan Takımı 80 ml Mavi,6499.99,Sofra,2026-05-29,05,0.0,,,
Dreamy Garden Opal Masa Örtüsü 140x200 cm Renkli,559.99,Sofra,2026-05-29,05,0.0,-84.00024000068572,-84.00024000068572,
Dressy PP 2li Amerikan Servis 38 cm Krem,1749.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Duskfall Cam Standlı ve 4lü Kupa 180 ml Renkli,3999.99,Sofra,2026-05-29,05,0.0,0.0,455.5618828039278,
Dynamic Cam 3lü Bardak 400 ml Mor,215.99,Sofra,2026-05-29,05,0.0,0.0,-7.68869134114026,
Earl Cam Kek Standı 20 cm Şeffaf,400.0,Sofra,2026-05-29,05,0.0,0.0,-16.664930519385823,
Echo Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 80 ml Mavi,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Eclat Cam Karaf 1100 ml Şeffaf,1999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Eclipse Cam Şişe 1100 ml Mavi,1399.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Eclipsed Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 85 ml Beyaz-Gold,479.99,Sofra,2026-05-29,05,0.0,0.0,-80.8003232012928,
Edenic 4lü Bardak Altlığı 14 cm Beyaz - Lacivert,223.98,Sofra,2026-05-29,05,0.0,0.0,-11.111993015318676,
Edenic Runner 40x140 cm Lacivert,2199.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Edwin Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı Mavi-Yeşil,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Elegant Mermer Sunumluk Beyaz,1279.99,Sofra,2026-05-29,05,0.0,0.0,-11.11118827214078,
Elegant Seramik Bardak Altlığı 10.8x0.8 cm Siyah - Beyaz,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Elisa PP 2li Amerikan Servis 35 cm Naturel,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Elisa Porselen Kahve Fincan Takımı 12 Parça 6 Kişilik Mavi,3499.99,Sofra,2026-05-29,05,0.0,0.0,455.5627867109002,
Elise Çelik 4 Parça 2 Kişilik Çay Seti 170 ml Gold,419.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Elise Çelik 4 Parça 2 Kişilik Çay Seti 170 ml Silver,2499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Elite Seramik Kahve Fincan Takımı 4 Parça 2 Kişilik Gri,1399.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Elixir Cam Karaf 1800 ml Şeffaf,269.99,Sofra,2026-05-29,05,0.0,0.0,-82.00054667031114,
Elodie Porselen Kase Beyaz,999.99,Sofra,2026-05-29,05,-51.219762047619746,0.0,0.0,
Elodie Porselen Kayık Tabak Beyaz,799.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Eloise Borosilikat-Akasya 2li Tuzluk - Biberlik 6x7,5 Cm Şeffaf",2749.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Elroy Akasya-Cam Kek Fanusu 30 cm Şeffaf,1679.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Elvina Bone Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Renkli,2499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Elyra Bone Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Mavi Gold,639.99,Sofra,2026-05-29,05,0.0,0.0,-11.111265434242142,
Elysian Seramik Bardak Altlığı 11 cm Beyaz - Lacivert,799.95,Sofra,2026-05-29,05,0.0,0.0,0.0,
Emberly Cam 4 Parça 2 Kişilik Çay Seti 165 ml Kahverengi-Gold,359.99,Sofra,2026-05-29,05,0.0,0.0,-11.11138546630781,
Emberly New Bone China 4 Parça 2 Kişilik Çay Fincanı Takımı 230 ml Kahverengi,719.99,Sofra,2026-05-29,05,0.0,0.0,12.500195315551805,
Emma Metal Tepsi Gold,1399.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Emma Metal Tepsi Silver,1399.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Enjoy the Moment Bone Porselen 2li Espresso Fincan 90 ml Yeşil-Sarı,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Estella Borosilikat-Akasya 2li Tuzluk - Biberlik 8x4x5,5 Cm Şeffaf",419.99,Sofra,2026-05-29,05,0.0,0.0,-12.500260422092127,
Etna Seramik Kase Kırmızı,1299.99,Sofra,2026-05-29,05,4.000032000256002,4.000032000256002,0.0,
Etna Seramik Kupa 430 ml Yeşil,1299.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Etna Seramik Çerezlik Kırmızı,999.99,Sofra,2026-05-29,05,-13.043591683405943,0.0,0.0,
Evelina New Bone China 12 Parça 6 Kişilik Kahve Fincan Takımı 90 ml Açık Pembe-Sarı-Mavi,7999.99,Sofra,2026-05-29,05,0.0,0.0,-73.3333222222037,
Evelina New Bone China 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Koyu Yeşil,3499.99,Sofra,2026-05-29,05,0.0,0.0,,
Evelina New Bone China 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Lacivert,629.99,Sofra,2026-05-29,05,0.0,0.0,,
Evie Bone Porselen 12 Parça 6 Kişilik Kahve Fincan Takımı Turuncu-Mavi,799.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Evie Bone Porselen Çay Tabağı 11 cm Turuncu,699.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Fabele Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 80 ml Renkli,1999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Fabulous Bone Porselen 2’li Espresso Fincan 90 ml Beyaz,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Farleg Bambu 4lü Amerikan Servis 4Siyah,279.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Farleg Bambu 4lü Amerikan Servis Renkli,1999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Fawn Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 80 ml Koyu Mavi,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Faye Pamuk Runner Krem,1749.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Feel Good Seramik Pasta Tabağı 13x19 cm Turuncu-Siyah,999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Feliz Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 80 ml Renkli,1749.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Fern PP 2li Amerikan Servis 38 cm Beyaz - Mavi,239.99,Sofra,2026-05-29,05,0.0,-84.00056000373336,-84.00056000373336,
Fiesta Seramik Kahvaltı Takımı 14 parça 6 kişilik Yeşil,7499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Fiora Amerikan Servis Kırmızı,1399.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Fiora Amerikan Servis Mavi,1399.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Fiore Cam 4lü Kadeh 540 Ml Açık Pembe,359.99,Sofra,2026-05-29,05,0.0,-84.00037333499259,-84.00037333499259,
Fiore Cam 4lü Kadeh 540 Ml Açık Yeşil,359.99,Sofra,2026-05-29,05,0.0,-84.00037333499259,-84.00037333499259,
Fiore New Bone China Kase Gri,279.99,Sofra,2026-05-29,05,0.0,0.0,-12.500390637207412,
Fiore New Bone China Pasta Tabağı Gri,2499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Fiore New Bone China Servis Tabağı Gri,479.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Fiore New Bone China Tatlı Tabağı Gri,1749.99,Sofra,2026-05-29,05,0.0,0.0,,
Fiore New Bone China Çukur Yemek Tabağı 22 cm Gri,2999.99,Sofra,2026-05-29,05,0.0,0.0,525.0109377278693,
Fiorellino Porselen Kahvaltı Takımı Yeşil-Sarı-Pembe-Mavi,5999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Fishy Cam Çerezlik Mavi,799.99,Sofra,2026-05-29,05,-19.996999849992502,0.0,0.0,
Flair Cam 3lü Bardak 365 ml Şeffaf,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Flaria Seramik Bardak Altlığı 10.8x0.8 cm Beyaz - Sarı,1149.95,Sofra,2026-05-29,05,0.0,0.0,0.0,
Fleur Cam 2li Bardak Pembe,269.99,Sofra,2026-05-29,05,0.0,0.0,-25.0006944637351,
Floe Seramik 4lü Pasta Tabağı 20 cm Renkli,3499.99,Sofra,2026-05-29,05,0.0,0.0,614.298250984714,
Flor Pura Masa Örtüsü 150x220 cm Mint,899.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Flor Pura Masa Örtüsü 150x220 cm Pembe,899.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Flora Paslanmaz Çelik Kokteyl Çatalı 4 Parça Gold,319.99,Sofra,2026-05-29,05,0.0,-84.0004200021,-84.0004200021,
Floral Bliss New Bone China Kupa 450 ml Renkli,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Floral Breeze New Bone China Kupa 450 ml Renkli,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Floral Garden Melamin 4lü Kahvaltılık 24,5x21,5 cm Renkli",799.99,Sofra,2026-05-29,05,0.0,0.0,-11.111234569272991,
Floral Garden New Bone China Kupa 450 ml Renkli,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Floral Grace Stoneware Sunumluk Siyah - Beyaz,519.99,Sofra,2026-05-29,05,0.0,-84.00025846233373,-11.11130104788116,
Floral Heaven New Bone China Kupa 450 ml Renkli,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Floral Stripe Seramik Bardak Altlığı 11 cm Renkli,188.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Floral Symphony Bone Porselen Yemek Takımı 24 Parça 6 Kişilik Renkli,3999.99,Sofra,2026-05-29,05,0.0,-84.00003360001344,,
Florana New Bone China 4 Parça 2 Kişilik Çay Fincanı Takımı 220 ml Koyu Pembe,989.99,Sofra,2026-05-29,05,0.0,0.0,12.500142047068715,
Florana New Bone China 4 Parça 2 Kişilik Çay Fincanı Takımı 220 ml Yeşil,989.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Floreline Bone Porselen Ayaklı Kek Standı 30 cm Renkli,1119.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Floreline Bone Porselen Kayık Tabak 25,5 cm Renkli",1999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Floreline Bone Porselen Çerezlik 11,5 cm Renkli",1249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Florend Bone Porselen Kase 14 cm Renkli,1249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Florend Bone Porselen Çerezlik 11,5 cm Renkli",1249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Florentis Bone Porselen Kase 19 cm Renkli,3249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Florentis Bone Porselen Katlı Servis 19+26 cm Renkli,3999.99,Sofra,2026-05-29,05,0.0,0.0,525.0082032531759,
"Florentis Bone Porselen Kayık Tabak 21,5 cm Renkli",1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Florentis Bone Porselen Pasta Tabağı 19 cm Renkli,1249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Florentis Bone Porselen Servis Tabağı 27 cm Renkli,1999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Florentis Bone Porselen Çerezlik 11,5 cm Renkli",1249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Floret Cam Şişe 750 ml Beyaz,1249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Floretta Bone Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Mor,503.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Florida Cam Cup - Dondurma Kasesi Kahverengi,1249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Flossy Masa Örtüsü 150x200 cm Beyaz - Bej,899.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Flossy Runner 40x140 cm Beyaz - Bej,1999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Flower Chic Dekoratif Tepsi Gold,559.99,Sofra,2026-05-29,05,0.0,0.0,16.667013896122835,
"Flower Stoneware 2li Tuzluk - Biberlik 6x3,5x5,5 cm Pembe - Mavi",1999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Flowerella Dolomite Katlı Servis 21+26 cm Kırmızı-Pembe,839.99,Sofra,2026-05-29,05,0.0,0.0,,
Flowerella Dolomite Katlı Servis 21+26 cm Mavi,839.99,Sofra,2026-05-29,05,0.0,0.0,-12.501041666666666,
Flowery Home Dolomite Kupa Renkli,4999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Flurries Amerikan Servis 38 cm Renkli,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Flux Cam 3lü Bardak 285 ml Şeffaf,1199.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Fresco Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 80 ml Kırmızı - Beyaz,1749.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Frezya Porselen Kahvaltı Takımı 20 Parça 6 Kişilik Renkli,12499.99,Sofra,2026-05-29,05,0.0,0.0,,
Frezya Porselen Yemek Takımı 24 Parça 6 Kişilik Sarı-Yeşil,3199.99,Sofra,2026-05-29,05,0.0,0.0,,
Friends Cam 3lü Lisanslı Bardak 315 Ml Renkli,223.99,Sofra,2026-05-29,05,0.0,-84.00060000428574,-30.00093752929779,
Friends Cam Lisanslı Başucu Sürahi 700 Ml + 220 Ml Renkli,1999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Friends Cam Lisanslı Şişe 500 ml Renkli,1399.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Fringe Jüt 2li Amerikan Servis 30x45 cm Pembe,1749.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Frosty Tree Stoneware Kupa 330 ml Yeşil,1999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Frucht Cam 2li Bardak 380 ml Renkli,1249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Fruit Cam 2li Bardak 380 ml Renkli,1499.99,Sofra,2026-05-29,05,0.0,0.0,20.00016000128001,
Fruity Seramik 4lü Pasta Seti 20 cm Renkli,2499.99,Sofra,2026-05-29,05,0.0,,,
Fusion Seramik Kayık Tabak 27 cm Pembe,1299.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Fusion Seramik Servis Tabağı 26 cm Pembe,1199.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Fusion Seramik Servis Tabağı 26 cm Yeşil,1199.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Gales Cam Çerezlik 11 cm Şeffaf,799.95,Sofra,2026-05-29,05,0.0,0.0,0.0,
Garden Charm Stoneware 4 Parça Sunumluk 20 cm Renkli,3999.99,Sofra,2026-05-29,05,0.0,,,
Garden Delight Stoneware 5 Parça Sunumluk 20 cm Renkli,6499.99,Sofra,2026-05-29,05,0.0,,0.0,
Garden Dream New Bone China 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Yeşil-Beyaz,3999.99,Sofra,2026-05-29,05,0.0,0.0,525.0082032531759,
Garden Serenity Stoneware Sunumluk Renkli,639.99,Sofra,2026-05-29,05,0.0,-84.00021000052502,-84.00021000052502,
Gardenia Porselen Kase Yeşil,2499.99,Sofra,2026-05-29,05,0.0,92.30840237232593,92.30840237232593,
Gardenia Porselen Kayık Tabak 30 cm Yeşil,1749.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Gardenia Porselen Pasta Tabağı 19 cm Yeşil,1199.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Gardenia Porselen Servis Tabağı 25 cm Yeşil,1249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Gardenia Porselen Çerezlik 11 cm Beyaz - Yeşil,999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Gardenia Porselen Çerezlik 11 cm Yeşil,999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Geometric Glow Kaydırmaz Tepsi 34x25 Cm Lacivert – Gold,1149.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Georgia Cam Dekoratif Tepsi Mavi,479.99,Sofra,2026-05-29,05,0.0,0.0,14.286054429867379,
Gifty Flower New Bone China Kupa 310 ml Pembe-Sarı-Mavi,2499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Gifty Petal New Bone China Kupa 310 ml Pembe-Sarı-Mavi,349.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Giselle Cam Kase Gold,2249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Giselle Cam Pasta Tabağı 16 cm Gold,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Glacis Akasya-Cam 4 Parça Sunumluk 33x10,5x6 cm Şeffaf",439.99,Sofra,2026-05-29,05,0.0,0.0,14.286085352866307,
"Glamour Metal İkram Tepsisi 34,5x22 Cm Silver",6499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Glance Borosilikat Cam Sürahi Şeffaf,479.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Gleam Cam 3lü Kadeh 350 ml Gold,449.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Gleam Cam 3lü Kadeh 350 ml Silver,319.99,Sofra,2026-05-29,05,0.0,0.0,-8.571673476385039,
Gleam Paslanmaz Çelik Tepsi 35 cm Silver,439.99,Sofra,2026-05-29,05,0.0,0.0,-84.0003054556562,
Gleam Pipetli Cam Bardak 400 ml Lila,199.99,Sofra,2026-05-29,05,0.0,,,
Glimmer Cam 2li Bardak Pembe - Yeşil,399.99,Sofra,2026-05-29,05,0.0,0.0,,
Glimmer Cam 2li Kadeh 250 ml Pembe - Yeşil,2499.99,Sofra,2026-05-29,05,0.0,0.0,-9.090942148880542,
Glint Cam 6lı Kahve Yanı Bardak 125 ml Gold,2999.99,Sofra,2026-05-29,05,0.0,0.0,525.0109377278693,
Glint Metal İkram Tepsisi 20 cm Silver,559.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Glintter Cam 3lü Cup 380 ml Şeffaf,419.99,Sofra,2026-05-29,05,0.0,0.0,-14.286005836853812,
Glitter Cam 3lü Bardak 350 ml Gold,299.99,Sofra,2026-05-29,05,0.0,0.0,-14.286122460641732,
Glow Borosilikat Cam Sürahi 1800 ml Şeffaf,479.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Glow Cam Sunumluk 16 cm Şeffaf-Gold,2199.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Glow Metal Tepsi Silver,2249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Glowy White Bone Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Siyah-Beyaz-Gold,559.99,Sofra,2026-05-29,05,0.0,0.0,-11.111287480753662,
Gola Bambu 2li Amerikan Servis Gri,1249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Gola Bambu 2li Amerikan Servis Lila,1299.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Gola Bambu 2li Amerikan Servis Pudra,1399.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Gola Bambu 4lü Amerikan Servis Bal,2499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Gold Leaves Cam 6lı Çay Bardağı 132 ml Şeffaf-Gold,2249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Golden Gleam Porselen Kase Beyaz-Gold,2999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Golden Gleam Porselen Kupa 440 ml Beyaz-Gold,399.99,Sofra,2026-05-29,05,0.0,-84.00033600134401,-84.00033600134401,
Golden Harmony Kaydırmaz Tepsi Lacivert – Gold,2499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Goldenite Masa Örtüsü 145x200 cm Gold,1169.99,Sofra,2026-05-29,05,0.0,0.0,-82.00012615404025,
Goldenite Runner 45x145 cm Gold,479.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Goldie Eye New Bone China Kupa 370 ml Beyaz-Gold,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Goldie Moon New Bone China Kupa 370 ml Siyah-Gold,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Good Day New Bone China Kupa 400 ml Siyah-Beyaz-Gold,1749.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Good Day Seramik Çerezlik 13 cm Turuncu-Siyah,999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Good Mood Bliss Çelik Termos Kırmızı,2499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Good Mood Bliss Çelik Termos Siyah,2499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Good Mood Bliss Çelik Termos Yeşil,2499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Good Mood Dora Çelik Kaşıklı Saklama Termosu 750 ml Mavi,1039.99,Sofra,2026-05-29,05,0.0,0.0,-11.111206078684432,
Good Mood Dora Çelik Kaşıklı Saklama Termosu 750 ml Yeşil,1039.99,Sofra,2026-05-29,05,0.0,0.0,-11.111206078684432,
Good Mood Elise Çelik Termos 2 Litre Petrol Mavisi,1079.99,Sofra,2026-05-29,05,0.0,0.0,12.500130209689683,
Good Mood Elise Çelik Termos 2 Litre Sütlü Kahve,959.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Good Mood Etna Çelik Termos 1200 ml Mint,4999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Good Mood Etna Çelik Termos 1200 ml Mor,4999.99,Sofra,2026-05-29,05,0.0,0.0,,
Good Mood Fiera Çelik Termos 350 ml Kırmızı,447.99,Sofra,2026-05-29,05,0.0,-84.00030000107144,-84.00030000107144,
Good Mood Florinox Çelik Termos 500 ml Inox,559.99,Sofra,2026-05-29,05,0.0,0.0,-12.500195315551805,
Good Mood HeatLock Çelik Bardaklı Termos 1 Litre Koyu Yeşil,839.99,Sofra,2026-05-29,05,0.0,0.0,-12.500130209689683,
Good Mood HeatLock Çelik Bardaklı Termos 1 Litre Siyah,839.99,Sofra,2026-05-29,05,0.0,0.0,-12.500130209689683,
Good Mood HeatLock Çelik Bardaklı Termos 500 ml Petrol Mavisi,419.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Good Mood HeatLock Çelik Bardaklı Termos 500 ml Sütlü Kahve,439.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Good Mood HeatLock Çelik Bardaklı Termos Kırmızı,6499.99,Sofra,2026-05-29,05,0.0,0.0,525.0050481254627,
Good Mood Jenga Çelik Termos 750 ml Inox,799.99,Sofra,2026-05-29,05,0.0,0.0,-11.111234569272991,
Good Mood Journey Çelik Termos 600 ml Gri,639.99,Sofra,2026-05-29,05,0.0,0.0,-84.00021000052502,
