item_name,price,category,date,tuik_category,per_item_inflation_2026-05-23
Mistora 20li Kağıt Peçete 33x33 cm Gri,146.99,Mutfak,2026-05-24,05,0.0
Mix Me 3 Parça Servis Seti Mavi,999.99,Mutfak,2026-05-24,05,0.0
Mixed Shapes Mutfak Gereci Yeşil,269.99,Mutfak,2026-05-24,05,0.0
Mocha Granit 4 Parça Kapaklı Sahan 18-20 cm Kahverengi,1039.99,Mutfak,2026-05-24,05,0.0
Mocha Mini Granit Tencere 22 cm Kahverengi,3999.99,Mutfak,2026-05-24,05,0.0
Moira Metal Kağıt Havluluk Mutfak Gereci 13x13 cm Krem,2999.99,Mutfak,2026-05-24,05,0.0
Moira Metal Kağıt Havluluk Mutfak Gereci 13x13 cm Siyah,2749.99,Mutfak,2026-05-24,05,0.0
Moira Metal Kaşıklık 11x11 cm Krem,479.99,Mutfak,2026-05-24,05,0.0
Moira Metal Kaşıklık 11x11 cm Siyah,2749.99,Mutfak,2026-05-24,05,0.0
Moneta Cam Süzgeçli Saklama Kabı Mavi,1749.99,Mutfak,2026-05-24,05,0.0
Monetta Cam 5 Parça Baharatlık Natural,479.99,Mutfak,2026-05-24,05,0.0
Morgan Plastik Saklama Kabı Beyaz,749.95,Mutfak,2026-05-24,05,0.0
Morgan Saklama Kabı Siyah,749.95,Mutfak,2026-05-24,05,0.0
Morino Silikon Bal Kaşığı Mutfak Gereci 16 cm Yeşil,749.95,Mutfak,2026-05-24,05,0.0
Mossica 20li Kağıt Peçete 33x33 cm Yeşil,1049.99,Mutfak,2026-05-24,05,0.0
Nador Paslanmaz Çelik Lunch Box Silver,479.99,Mutfak,2026-05-24,05,0.0
Nalini Cam Değirmen 13 cm Beyaz,1399.99,Mutfak,2026-05-24,05,0.0
Nalini Cam Değirmen 16 cm Gri,1249.99,Mutfak,2026-05-24,05,0.0
Natural Plaid Pamuk Kurulama Bezi 30x50 cm Antrasit,1049.99,Mutfak,2026-05-24,05,0.0
Natural Plaid Pamuk Kurulama Bezi 30x50 cm Mavi,1049.99,Mutfak,2026-05-24,05,0.0
"Navera Kağıt Ekmek Sepeti 23,5x18x8 cm Krem",1749.99,Mutfak,2026-05-24,05,0.0
Navessa Kağıt Ekmek Sepeti 24x18x8 cm Krem,269.99,Mutfak,2026-05-24,05,0.0
Neoflam Fika Alüminyum Döküm Cam Kapaklı Sahan 20 cm Bej,2105.99,Mutfak,2026-05-24,05,0.0
Neoflam Fika Alüminyum Döküm Tava 24 cm Bej,1889.99,Mutfak,2026-05-24,05,0.0
Neoflam Fika Alüminyum Döküm Tencere Bej,2249.99,Mutfak,2026-05-24,05,0.0
Neoflam Midas Seramik 11 Parça Tencere Seti 16-20-24-28-28 cm Bej,9558.89,Mutfak,2026-05-24,05,0.0
Neoflam Midas Seramik 11 Parça Tencere Seti 16-20-24-28-28 cm Gri,9566.99,Mutfak,2026-05-24,05,0.0
Neoflam Perfect Seal Cam Derin Saklama Kabı 1600 ml Şeffaf,809.99,Mutfak,2026-05-24,05,0.0
Neoflam Perfect Seal Cam Saklama Kabı Şeffaf,469.99,Mutfak,2026-05-24,05,0.0
New Aden Çelik Çaydanlık Silver,1599.99,Mutfak,2026-05-24,05,0.0
New Rio Premium Makarna ve Popcorn Tencere 22 cm Kırmızı,4999.99,Mutfak,2026-05-24,05,0.0
Nice Mutfak Düzenleyici Şeffaf,999.95,Mutfak,2026-05-24,05,0.0
Norm Pamuk Kurulama Bezi 30x50 cm Beyaz - Gri,1499.99,Mutfak,2026-05-24,05,0.0
Nova Çelik Çaydanlık 1L- 2L Siyah,1799.99,Mutfak,2026-05-24,05,0.0
Novia 3lü Kavanoz 550 ml-1200 ml-1700 ml Açık Yeşil,1399.99,Mutfak,2026-05-24,05,0.0
Novia 3lü Kavanoz 550 ml-1200 ml-1700 ml Krem,1399.99,Mutfak,2026-05-24,05,0.0
Novia Cam Ölçü Kaplı Kavanoz Mavi-Beyaz,1199.99,Mutfak,2026-05-24,05,0.0
Nutmeg Kağıt 20li Kağıt Peçete 33x33 cm Kahverengi,1049.99,Mutfak,2026-05-24,05,0.0
Nuvia Kağıt 20li Kağıt Peçete 33x33 cm Siyah - Beyaz,1049.99,Mutfak,2026-05-24,05,0.0
"Odel Paslanmaz Çelik Rende 22,5 cm Gri",299.99,Mutfak,2026-05-24,05,0.0
Odes 2li Mutfak Düzenleyici 2 L – 5 L Şeffaf,2399.99,Mutfak,2026-05-24,05,0.0
Odile Çırpıcı 33 cm Mavi,1149.95,Mutfak,2026-05-24,05,0.0
"Ofelia Sarımsak Ezici Mutfak Gereci 14,5 cm Krem",999.99,Mutfak,2026-05-24,05,0.0
"Ofelia Sarımsak Ezici Mutfak Gereci 14,5 cm Yeşil",999.99,Mutfak,2026-05-24,05,0.0
Oh La La Cam Kesme Tahtası Mavi-Beyaz,1749.99,Mutfak,2026-05-24,05,0.0
Olith 20li Kağıt Peçete 33x33 cm Yeşil,1049.99,Mutfak,2026-05-24,05,0.0
Oliver New Bone China 3lü Saklama Kabı 300 ml-600 ml-800 ml Lila-Lacivert-Krem,2999.99,Mutfak,2026-05-24,05,0.0
Opalin 2li Misafir Peçetesi 40x40 cm Beyaz - Kırmızı,2249.99,Mutfak,2026-05-24,05,0.0
Opalix Cam 2li Yağlık - Sirkelik 530 ml Yeşil,479.99,Mutfak,2026-05-24,05,0.0
Orange Cam Kavanoz 970 ml Şeffaf,1399.99,Mutfak,2026-05-24,05,0.0
"Orange Emaye Baharatlık 0,5L Kırmızı",539.99,Mutfak,2026-05-24,05,0.0
Orange Melamin Kaşıklık 24 cm Beyaz - Turuncu,1499.99,Mutfak,2026-05-24,05,0.0
Orangebloom Kağıt 20li Kağıt Peçete 33x33 cm Sarı,1049.99,Mutfak,2026-05-24,05,0.0
Orangebloom Melamin Kaşıklık Mutfak Gereci 24 cm Turuncu-Mavi,1499.99,Mutfak,2026-05-24,05,0.0
Ornella Borosilikat Yağdanlık Şeffaf,271.98,Mutfak,2026-05-24,05,0.0
Oscar Borosilikat 3lü Baharatlık 205 ml Şeffaf,2249.99,Mutfak,2026-05-24,05,0.0
Owia Paslanmaz Çelik Çırpıcı 26 cm Gri,1499.99,Mutfak,2026-05-24,05,0.0
Pablo Borosilikat 2li Baharatlık 305 ml Şeffaf,439.99,Mutfak,2026-05-24,05,0.0
Paisley 2li Kavanoz 750 ml-1300 ml Yeşil,1299.99,Mutfak,2026-05-24,05,0.0
Palermo CeraWell Tava Gri,639.99,Mutfak,2026-05-24,05,0.0
Palermo Premium Tava Siyah,559.99,Mutfak,2026-05-24,05,0.0
Palm Tree Cam Kesme Tahtası 38x28 cm Beyaz,1749.99,Mutfak,2026-05-24,05,0.0
"Paolo Silikon 5 Parça Hazırlık Seti 31,5-32-33-34-34 cm Turuncu",3249.99,Mutfak,2026-05-24,05,0.0
Papaya 20li Kağıt Peçete Yeşil,1049.99,Mutfak,2026-05-24,05,0.0
Parrot 20li Kağıt Peçete Siyah,1249.99,Mutfak,2026-05-24,05,
Pastora Rattan Ekmek Sepeti 34x20x12 cm Bej,1749.99,Mutfak,2026-05-24,05,0.0
Pastoral Rattan Ekmek Sepeti Bej,1749.99,Mutfak,2026-05-24,05,0.0
"Patisserie Amelie Premium Döküm Yuvarlak Kek Kalıbı 24,5 cm Şampanya",449.99,Mutfak,2026-05-24,05,0.0
Patisserie Aura Premium Döküm Kek Kalıbı 24 cm Şampanya,1999.99,Mutfak,2026-05-24,05,0.0
Patisserie Bella Döküm Kek Kalıbı 35 cm Gold,2499.99,Mutfak,2026-05-24,05,0.0
Patisserie Clamp Karbon Çelik Kek Kalıbı Şampanya,479.99,Mutfak,2026-05-24,05,0.0
"Patisserie Clara Premium Döküm Yuvarlak Kek Kalıbı 24,5 cm Şampanya",2199.99,Mutfak,2026-05-24,05,0.0
Patisserie Dream Döküm Kek Kalıbı 26 cm Gold,2249.99,Mutfak,2026-05-24,05,0.0
"Patisserie Elaris Karbon Çelik Yuvarlak Kek Kalıbı 27x4,5 cm Şampanya",2749.99,Mutfak,2026-05-24,05,0.0
Patisserie Frezya Döküm Kek Kalıbı 26 cm Gold-Silver,2649.99,Mutfak,2026-05-24,05,0.0
"Patisserie Harmonia Karbon Çelik Tart Kek Kalıbı 32x2,5 cm Şampanya",2249.99,Mutfak,2026-05-24,05,0.0
Patisserie Hazel Premium Döküm Yuvarlak Kek Kalıbı 25 cm Şampanya,2499.99,Mutfak,2026-05-24,05,0.0
Patisserie Helix Premium Döküm Baton Kek Kalıbı 26 cm Siyah,399.99,Mutfak,2026-05-24,05,0.0
Patisserie Kek Kalıbı Gri,2499.99,Mutfak,2026-05-24,05,0.0
Patisserie Lena Döküm Kek Kalıbı 25 cm Gold,2799.99,Mutfak,2026-05-24,05,0.0
Patisserie Margot Premium Döküm Baton Kek Kalıbı 28 cm Şampanya,449.99,Mutfak,2026-05-24,05,0.0
"Patisserie Mimi Karbon Çelik Muffin Kek Kalıbı 29,5x21 cm Şampanya",399.99,Mutfak,2026-05-24,05,0.0
Patisserie Nera Döküm Kek Kalıbı 25 cm Gold,2499.99,Mutfak,2026-05-24,05,0.0
Patisserie Nera Döküm Kek Kalıbı 25 cm Gold-Silver,399.99,Mutfak,2026-05-24,05,0.0
Patisserie Prince Karbon Çelik Fırın Kabı Şampanya,3199.99,Mutfak,2026-05-24,05,0.0
Patisserie Quinn Döküm Kek Kalıbı 25 cm Gold,2499.99,Mutfak,2026-05-24,05,0.0
Patisserie Quinn Döküm Kek Kalıbı 25 cm Gold-Silver,2499.99,Mutfak,2026-05-24,05,0.0
Patisserie Roasty Karbon Çelik Izgaralı Fırın Kabı 37x29 cm Koyu Gri,4499.99,Mutfak,2026-05-24,05,0.0
Patisserie Sigrid Karbon Çelik Baton Kek Kalıbı 28x17 cm Şampanya,2249.99,Mutfak,2026-05-24,05,0.0
"Patisserie Slices Karbon Çelik Kek Kalıbı 25,5 cm Şampanya",2999.99,Mutfak,2026-05-24,05,0.0
Patisserie Thin Döküm Kek Kalıbı 26 cm Gold-Silver,399.99,Mutfak,2026-05-24,05,0.0
Patisserie Tray Karbon Çelik Kek Kalıbı 37x27 cm Şampanya,439.99,Mutfak,2026-05-24,05,0.0
Patsy Akrilik Değirmen 16 cm Şeffaf,1749.99,Mutfak,2026-05-24,05,0.0
Patsy Metal Rende 22 cm Siyah,2249.99,Mutfak,2026-05-24,05,0.0
Pawzy 20li Kağıt Peçete 33x33 cm Renkli,1049.99,Mutfak,2026-05-24,05,0.0
Peony Akasya 3lü Servis Seti Krem,419.99,Mutfak,2026-05-24,05,0.0
"Peony Çelik Süzgeç 30,5x16 cm Krem",559.99,Mutfak,2026-05-24,05,0.0
"Perrine Spatula 17,5 cm Mavi",999.99,Mutfak,2026-05-24,05,0.0
Perro Emaye Mini Çaydanlık Krem,5999.99,Mutfak,2026-05-24,05,0.0
Petal Dreams Fırın Eldiveni ve Tutacak Seti Beyaz - Pembe,449.99,Mutfak,2026-05-24,05,0.0
Petal Dreams Mutfak Önlüğü 75x80 cm Beyaz - Pembe,449.99,Mutfak,2026-05-24,05,0.0
Petalpop 20li Kağıt Peçete 33x33 cm Renkli,1049.99,Mutfak,2026-05-24,05,0.0
Piatto Cest Cam 2li Baharatlık 220 ml - 220 ml Pembe - Lila,279.99,Mutfak,2026-05-24,05,0.0
Pinkbloom Kağıt 20li Kağıt Peçete 33x33 cm Pembe,146.99,Mutfak,2026-05-24,05,0.0
Pinklet 20li Kağıt Peçete 33x33 cm Pembe-Beyaz,1049.99,Mutfak,2026-05-24,05,0.0
Plain Elegance 20li Kağıt Peçete 33x33 cm Gold,1049.99,Mutfak,2026-05-24,05,0.0
Plain Elegance 20li Kağıt Peçete 33x33 cm Silver,1049.99,Mutfak,2026-05-24,05,0.0
Plain Elegance 20li Kağıt Peçete 33x33 cm Turuncu,1049.99,Mutfak,2026-05-24,05,0.0
Plain Elegance 20li Kağıt Peçete 33x33 cm Yeşil,1049.99,Mutfak,2026-05-24,05,0.0
Pointra 20li Kağıt Peçete 33x33 cm Beyaz-Kahverengi,1049.99,Mutfak,2026-05-24,05,0.0
Polarbox 12L Mauve - Gold,4699.99,Mutfak,2026-05-24,05,0.0
Polarbox 12L Verda Forest - Gold,4699.99,Mutfak,2026-05-24,05,0.0
Polarbox 20 L Bubblegum Pink - Cyan Pop,4999.99,Mutfak,2026-05-24,05,0.0
Polarbox 20 L Marine - Mustard Classic,4999.99,Mutfak,2026-05-24,05,0.0
Polarbox 20 L Olive Green - Gold,4999.99,Mutfak,2026-05-24,05,0.0
Polarbox 6L Bruma - Denim Classic,4399.99,Mutfak,2026-05-24,05,0.0
Polarbox 6L Crema - Gold,4399.99,Mutfak,2026-05-24,05,0.0
Polarbox 6L Verda Agua - Rose Baby Pop,4399.99,Mutfak,2026-05-24,05,
Polarbox Deri Kayışlı Soğuk ve Sıcak Saklama Termosu 6L Pudra – Gold,4399.99,Mutfak,2026-05-24,05,0.0
Polarbox Deri Kayışlı Soğuk ve Sıcak Saklama Termosu 6L Sarı – Bebe Mavisi,4399.99,Mutfak,2026-05-24,05,0.0
Polarbox Gold Edition Deri Kayışlı Soğuk ve Sıcak Saklama Termosu 20 L Pudra – Gold,4999.99,Mutfak,2026-05-24,05,0.0
Polito Paslanmaz Çelik Rende 21 cm Siyah,314.99,Mutfak,2026-05-24,05,0.0
Porto Premium Tava Seti Siyah,5499.99,Mutfak,2026-05-24,05,0.0
"Posuda 3lü Buz Kalıbı Mutfak Gereci 7x12,5x3,5 cm Açık Mavi",1149.99,Mutfak,2026-05-24,05,0.0
"Posuda 3lü Buz Kalıbı Mutfak Gereci 7x12,5x3,5 cm Lila",1149.99,Mutfak,2026-05-24,05,0.0
"Posuda 3lü Mini Buz Kalıbı 7x12,5x3,5 cm Krem",1299.95,Mutfak,2026-05-24,05,0.0
Posuda 3lü Mini Buz Kalıbı Mavi,1149.99,Mutfak,2026-05-24,05,0.0
Posuda 3lü Mini Buz Kalıbı Pembe,1149.99,Mutfak,2026-05-24,05,0.0
Prea Cam Kavanoz Krem,174.99,Mutfak,2026-05-24,05,0.0
Prea Cam Kavanoz Siyah,209.99,Mutfak,2026-05-24,05,0.0
Prego CeraWell Derin Tencere Siyah,7249.99,Mutfak,2026-05-24,05,0.0
Prego CeraWell Kapaklı Sahan 20 cm Krem - Kahve,5499.99,Mutfak,2026-05-24,05,0.0
Prego CeraWell Kapaklı Sahan 20 cm Siyah,4499.99,Mutfak,2026-05-24,05,0.0
Prego CeraWell Seramik Tencere Gri,799.99,Mutfak,2026-05-24,05,0.0
Prego CeraWell Tava Krem - Kahve,3999.99,Mutfak,2026-05-24,05,0.0
Prego CeraWell Tava Siyah,4999.99,Mutfak,2026-05-24,05,0.0
Prego CeraWell Tencere Krem - Kahve,1039.99,Mutfak,2026-05-24,05,0.0
Prego Çelik Çaydanlık Siyah,1439.99,Mutfak,2026-05-24,05,0.0
Pressico Borosilikat French Press 350 ml Siyah,449.99,Mutfak,2026-05-24,05,0.0
Pretty Premium 2li Sahan 18-22 cm Siyah,5999.99,Mutfak,2026-05-24,05,0.0
Pretty Premium Mini Tava 14 cm Gri,2499.99,Mutfak,2026-05-24,05,0.0
Pretty Premium Mini Tava 14 cm Mocha,2499.99,Mutfak,2026-05-24,05,0.0
Pretty Premium Sos Tenceresi 14 Cm Gri,479.99,Mutfak,2026-05-24,05,0.0
Pretty Premium Sos Tenceresi 14 cm Mocha,399.99,Mutfak,2026-05-24,05,0.0
Pretty Premium Tava Seti 18-20 cm Siyah,3999.99,Mutfak,2026-05-24,05,0.0
Prime Blush Premium Tava Seti 20-26 cm Bej,7999.99,Mutfak,2026-05-24,05,0.0
Prime Blush Premium Tava Seti 20-26 cm Bordo,9999.99,Mutfak,2026-05-24,05,0.0
Prime Blush Premium Tava Seti 20-26 cm Pembe,6249.99,Mutfak,2026-05-24,05,0.0
Prime Expert Animals Premium Pankek Tava 28 cm Siyah,719.99,Mutfak,2026-05-24,05,0.0
Prime Expert Premium Döküm Kapaklı Sahan Siyah - Gri,1199.99,Mutfak,2026-05-24,05,0.0
Prime Expert Premium Sahan Siyah,399.99,Mutfak,2026-05-24,05,0.0
Prime Maestro Premium Döküm Sahan Siyah,479.99,Mutfak,2026-05-24,05,0.0
Pro Cook Series Tava Siyah,5499.99,Mutfak,2026-05-24,05,0.0
Pro Cook Series Tencere Siyah,5999.99,Mutfak,2026-05-24,05,-14.285734693906708
Pro Grade Premium İndüksiyon Tabanlı Krep Tava 30 cm Siyah,4999.99,Mutfak,2026-05-24,05,0.0
Pro Grade Premium İndüksiyon Tabanlı Tava Siyah,2999.99,Mutfak,2026-05-24,05,0.0
Pudlily 20li Kağıt Peçete 33x33 cm Renkli,1049.99,Mutfak,2026-05-24,05,0.0
Pure Plaid Pamuklu 3lü Kurulama Bezi 30x30 cm Bej,1399.99,Mutfak,2026-05-24,05,0.0
Pure Stoneware Oval Fırın Tenceresi Krem,559.99,Mutfak,2026-05-24,05,0.0
Rachelle Kepçe 32 cm Mavi - Gri,1149.99,Mutfak,2026-05-24,05,0.0
Rachelle Kevgır 34 cm Mavi - Gri,999.99,Mutfak,2026-05-24,05,0.0
"Rachelle Sarımsak Ezici Mutfak Gereci 15,5 cm Mavi - Gri",1649.99,Mutfak,2026-05-24,05,0.0
Rachelle Servis Kaşığı Servis Gereci 32 cm Mavi - Gri,1149.99,Mutfak,2026-05-24,05,0.0
"Rachelle Soyacak 14,5 cm Mavi - Gri",1049.99,Mutfak,2026-05-24,05,0.0
Rachelle Spatula 34 cm Mavi - Gri,1149.99,Mutfak,2026-05-24,05,0.0
Rainbow Grid Kağıt 20li Kağıt Peçete 33x33 cm Renkli,1049.99,Mutfak,2026-05-24,05,0.0
Rainbow Kurulama Bezi 30x50 cm Renkli,1299.99,Mutfak,2026-05-24,05,0.0
Raya Paslanmaz Çelik Mutfak Gereci Silver,1149.99,Mutfak,2026-05-24,05,0.0
Regent Metal Peçetelik 18x18 cm Gold,1499.99,Mutfak,2026-05-24,05,0.0
Renita Paslanmaz Çelik Rende 23 cm Siyah,359.99,Mutfak,2026-05-24,05,0.0
Retro Art 20li Kağıt Peçete Sarı,1049.99,Mutfak,2026-05-24,05,0.0
Retro Art Cam Kavanoz 500 ml Renkli,1149.99,Mutfak,2026-05-24,05,0.0
Retro Blossom 20li Kağıt Peçete Turuncu,1099.99,Mutfak,2026-05-24,05,0.0
Retro Botanique 20li Kağıt Peçete Yeşil,1099.99,Mutfak,2026-05-24,05,0.0
Retro Bouquet 20li Kağıt Peçete Beyaz,1099.99,Mutfak,2026-05-24,05,0.0
Retro Floral 20li Kağıt Peçete  Yeşil,1049.99,Mutfak,2026-05-24,05,0.0
Retro Flower 20li Kağıt Peçete Yeşil,1049.99,Mutfak,2026-05-24,05,0.0
Retro Flowery 20li Kağıt Peçete Krem,1049.99,Mutfak,2026-05-24,05,0.0
Retro Gingham 20li Kağıt Peçete Krem,1049.99,Mutfak,2026-05-24,05,0.0
Retro Grids Pamuk Kurulama Bezi Krem - Pembe,1499.99,Mutfak,2026-05-24,05,0.0
Retro Line 20li Kağıt Peçete Terracotta,1049.99,Mutfak,2026-05-24,05,0.0
Retro Plaid 20li Kağıt Peçete Yeşil,1049.99,Mutfak,2026-05-24,05,0.0
Retro Realm Cam Baharatlık 350 ml Renkli,1149.99,Mutfak,2026-05-24,05,0.0
Retro Revival Pamuk Kurulama Bezi Krem - Mavi,1299.99,Mutfak,2026-05-24,05,0.0
Retro Shapes 20li Kağıt Peçete Pembe,1049.99,Mutfak,2026-05-24,05,0.0
Retro Style 20li Kağıt Peçete Pembe,1049.99,Mutfak,2026-05-24,05,0.0
Retro Style Cam Kavanoz 500 ml Mavi,1399.99,Mutfak,2026-05-24,05,0.0
Retro Trellis 20li Kağıt Peçete Yeşil,1049.99,Mutfak,2026-05-24,05,0.0
Retro Vernal Pamuk Kurulama Bezi Pudra,1749.99,Mutfak,2026-05-24,05,0.0
Ribbon 20li Kağıt Peçete Gri,1049.99,Mutfak,2026-05-24,05,0.0
Riga Akrilik Değirmen 17 cm Şeffaf,359.99,Mutfak,2026-05-24,05,0.0
Rita Paslanmaz Çelik Soyacak 13 cm Siyah,1999.99,Mutfak,2026-05-24,05,0.0
Rivoli Borosilikat Kavanoz Şeffaf,999.95,Mutfak,2026-05-24,05,0.0
Roche Borosilikat Kavanoz Kahve,1499.99,Mutfak,2026-05-24,05,0.0
Romantic Toile 20li Kağıt Peçete Bej,1049.99,Mutfak,2026-05-24,05,0.0
"Ronna Silikon Spatula 21,5 cm Bordo",699.95,Mutfak,2026-05-24,05,0.0
"Ronna Silikon Yumurta Fırçası 20,5 cm Bordo",749.95,Mutfak,2026-05-24,05,0.0
Rosalia Süzgeç 23x21 cm Krem,849.95,Mutfak,2026-05-24,05,0.0
Rosalia Süzgeç 23x21 cm Yeşil,849.95,Mutfak,2026-05-24,05,0.0
Rosalyn 20li Kağıt Peçete 33x33 cm Pudra,1049.99,Mutfak,2026-05-24,05,0.0
Rosemary Cam Kesme Tahtası 25x35 cm Yeşil-Beyaz,2499.99,Mutfak,2026-05-24,05,0.0
Roseray Kağıt 20li Kağıt Peçete 33x33 cm Siyah - Beyaz,1049.99,Mutfak,2026-05-24,05,0.0
Rowena Akrilik Değirmen 14 cm Şeffaf,1499.99,Mutfak,2026-05-24,05,0.0
Rowena Metal Mutfak Makası Mutfak Gereci 21 cm Siyah,1399.99,Mutfak,2026-05-24,05,0.0
Rowena Metal Sarımsak Ezici 16 cm Siyah,439.99,Mutfak,2026-05-24,05,0.0
Rowena Metal Un Eleği Mutfak Gereci 10 cm Gri,1749.99,Mutfak,2026-05-24,05,0.0
Rowena Metal Çırpıcı Gri,1299.99,Mutfak,2026-05-24,05,0.0
Roxy Ahşap Değirmen 17 cm Natural,3249.99,Mutfak,2026-05-24,05,0.0
Rutilus Kağıt 20li Kağıt Peçete 33x33 cm Kırmızı,999.99,Mutfak,2026-05-24,05,0.0
Sage Pamuk Kurulama Bezi 30x50 cm Beyaz - Yeşil,1499.99,Mutfak,2026-05-24,05,0.0
Sakura 20li Kağıt Peçete Krem,1049.99,Mutfak,2026-05-24,05,0.0
Sakura 20li Kağıt Peçete Lila,1049.99,Mutfak,2026-05-24,05,0.0
Sakura 20li Kağıt Peçete Pembe,1049.99,Mutfak,2026-05-24,05,0.0
Sakura Dream 20li Kağıt Peçete Yeşil,1049.99,Mutfak,2026-05-24,05,0.0
Sakura World 20li Kağıt Peçete Pembe,1049.99,Mutfak,2026-05-24,05,0.0
Salina Metal 4lü Saklama Kabı 1.3 L x 9 L Siyah,6999.99,Mutfak,2026-05-24,05,0.0
Saly Cam 2li Yağlık - Sirkelik 245 ml Antrasit,1699.95,Mutfak,2026-05-24,05,0.0
Samantha Silikon Hamur Matı Mutfak Gereci 50x40 cm Yeşil,1499.99,Mutfak,2026-05-24,05,0.0
SauceMate Paslanmaz Çelik Sos Tava Silver,359.99,Mutfak,2026-05-24,05,0.0
Savor Premium Yuvarlak Izgara Tava 34 cm Siyah,4999.99,Mutfak,2026-05-24,05,0.0
Savory Pamuk 2li Kurulama Bezi 30x50 cm Lacivert,999.99,Mutfak,2026-05-24,05,0.0
Savory Pamuk 2li Kurulama Bezi 30x50 cm Mavi,999.99,Mutfak,2026-05-24,05,0.0
Scavri Paslanmaz Çelik Kevgır 14 cm Gri,1749.99,Mutfak,2026-05-24,05,0.0
Scavri Paslanmaz Çelik Kevgır 16 cm Gri,1999.99,Mutfak,2026-05-24,05,0.0
Seafree 20li Kağıt Peçete 33x33 cm Lacivert-Beyaz,1049.99,Mutfak,2026-05-24,05,0.0
Seashell 20li Kağıt Peçete Mavi,188.99,Mutfak,2026-05-24,05,0.0
Senash Cam Peçetelik Şeffaf,1299.99,Mutfak,2026-05-24,05,0.0
"Serena Silikon Airfryer Kek Kalıbı 5,5 L Bordo",135.98,Mutfak,2026-05-24,05,0.0
Shelby Bambu Kesme Tahtası Bıçak Seti Mavi,1439.99,Mutfak,2026-05-24,05,0.0
Shelby Borosilikat Bal Kavanoz 400 ml Gri,1749.99,Mutfak,2026-05-24,05,0.0
Shellwave Pamuk Kurulama Bezi 30x50 cm Beyaz - Mavi,999.99,Mutfak,2026-05-24,05,0.0
Siena Çelik 2li Kapaksız Sahan Seti 16-18 cm Silver,5499.99,Mutfak,2026-05-24,05,0.0
Siena Çelik Mini Tencere Silver,3499.99,Mutfak,2026-05-24,05,0.0
Silent Slash Paslanmaz Çelik 6lı Bıçak 9 cm Kırmızı,1749.99,Mutfak,2026-05-24,05,0.0
Silent Slash Paslanmaz Çelik 6lı Bıçak 9 cm Siyah,1749.99,Mutfak,2026-05-24,05,0.0
Simone Borosilikat Kavanoz Açık Pembe,349.99,Mutfak,2026-05-24,05,0.0
Simone Borosilikat Kavanoz Yeşil,359.99,Mutfak,2026-05-24,05,0.0
Simone Borosilikat Saklama Kabı Açık Pembe,314.99,Mutfak,2026-05-24,05,0.0
Simone Borosilikat Saklama Kabı Yeşil,2499.99,Mutfak,2026-05-24,05,0.0
Simple Cam 2li Yağlık - Sirkelik 180 ml Şeffaf,1699.95,Mutfak,2026-05-24,05,0.0
Sinna Borosilikat Kavanoz Şeffaf,1499.99,Mutfak,2026-05-24,05,0.0
Sinople Pamuk Kurulama Bezi 30x50 cm Beyaz - Yeşil,1499.99,Mutfak,2026-05-24,05,0.0
Skyglide Kağıt 20li Kağıt Peçete 33x33 cm Mavi,1049.99,Mutfak,2026-05-24,05,0.0
Skylith 20li Kağıt Peçete 33x33 cm Siyah - Beyaz,1049.99,Mutfak,2026-05-24,05,0.0
Smart Cut Paslanmaz Çelik 7 Parça Bıçak 34.5x34x34x31x24x21 cm Kırmızı,10499.99,Mutfak,2026-05-24,05,0.0
Smooth Fringes Pamuk 6lı Misafir Peçetesi Bordo,419.99,Mutfak,2026-05-24,05,0.0
Smooth Fringes Pamuk 6lı Misafir Peçetesi Krem,439.99,Mutfak,2026-05-24,05,0.0
Smooth Fringes Pamuk 6lı Misafir Peçetesi Yeşil,439.99,Mutfak,2026-05-24,05,0.0
Snow Smile Dolomite Demlik 640 ml Beyaz - Kırmızı,5999.99,Mutfak,2026-05-24,05,0.0
Soft Bloom Stoneware Fırın Kabı Krem,239.99,Mutfak,2026-05-24,05,0.0
Soft Bloom Stoneware Karıştırma Kabı 23 cm Krem,899.99,Mutfak,2026-05-24,05,0.0
Soft Bloom Stoneware Kavanoz Krem,2999.99,Mutfak,2026-05-24,05,0.0
Soft Bloom Stoneware Limon Sıkacağı 18 cm Krem,2499.99,Mutfak,2026-05-24,05,0.0
Solea Kağıt 20li Kağıt Peçete 33x33 cm Lacivert,1049.99,Mutfak,2026-05-24,05,0.0
Spotty 20li Kağıt Peçete Siyah - Beyaz,1049.99,Mutfak,2026-05-24,05,0.0
Spring 20li Kağıt Peçete 33x33 cm Mavi,1049.99,Mutfak,2026-05-24,05,0.0
Spring Daisies Kağıt 20li Kağıt Peçete 33x33 cm Mavi,1049.99,Mutfak,2026-05-24,05,0.0
Squarify Dark Kağıt 20li Kağıt Peçete 33x33 cm Mavi,1049.99,Mutfak,2026-05-24,05,0.0
Squarify Green Kağıt 20li Kağıt Peçete 33x33 cm Yeşil,1049.99,Mutfak,2026-05-24,05,0.0
Squarify Orange Kağıt 20li Kağıt Peçete 33x33 cm Sarı,1049.99,Mutfak,2026-05-24,05,0.0
Steel Edge Paslanmaz Çelik Kesme Tahtası 26x34 cm Gri,3499.99,Mutfak,2026-05-24,05,0.0
Steel Master Paslanmaz Çelik Mutfak Gereci Gri,269.99,Mutfak,2026-05-24,05,0.0
Stella Borosilikat French Press 360 ml Açık Pembe,239.99,Mutfak,2026-05-24,05,0.0
