ID,Product Name,Price
1171,SELPAK TUVALET KAGIDI 32 LI,"375,00"
1172,SERVIS PECETE 100LU,"14,90"
1173,SERVIS PECETE 200LU,"29,90"
1174,SILEN KAGIT HAVLU 12 LI,"147,50"
1175,SILEN KAGIT HAVLU 6 LI,"76,50"
1176,SILEN TUVALET KAGIDI 16 LI,"107,50"
1177,SILEN TUVALET KAGIDI 32 LI,"200,00"
1178,SOLO KAGIT HAVLU DEV RULO,"45,00"
1179,SOLO PECETE 100LU,"42,50"
1180,SOLO PECETE SUPER 200LU,"85,00"
1181,SOLO TUVALET KAGIDI 32LI,"260,00"
1182,TENO HAVLU 12LI,"137,50"
1183,TENO HAVLU 6 LI,"75,00"
1184,TENO PECETE 200LU,"32,00"
1185,TENO TUVALET KAGIDI CIFT KATLI PUDRA KOKULU 16LI,"113,75"
1186,TENO TUVALET KAGIDI CIFT KATLI PUDRA KOKULU 32LI,"203,75"
1187,TENO TUVALET KAGIDI ULT.CIFT KATLI 16LI,"113,75"
1188,TENO PECETE 100LU,"16,00"
1189,TENO TUVALET KAGIDI ULT.CIFT KATLI 32LI,"203,75"
1190,AFYON YUFKA YORUK SEPIDI EL ACMASI,"100,00"
1191,BAGDAT GALETA UNU 250GR,"38,00"
1192,BAGDAT MISIR UNU POSET 250GR,"31,50"
1193,BASAK BUGDAY NISASTASI 200GR,"39,90"
1194,BASAK BUGDAY NISASTASI 400GR,"69,90"
1195,BASAK GALETA UNU 1 KG,"84,90"
1196,BASAK GALETA UNU 250GR,"27,90"
1197,BASAK HAZIR MAYA 3X10 GR,"22,90"
1198,BASAK KAKAO 100 GR,"114,90"
1199,BASAK KREM SANTI 150GR,"69,90"
1200,BASAK KREM SANTI SADE 4 LU PAKET 300 GR,"179,90"
1201,BASAK MISIR NISASTA KUTULU  400GR,"44,90"
1202,BASAK MISIR NISASTASI 200GR,"27,90"
1203,BASAK MISIR UNU 400GR,"32,90"
1204,BASAK PIRINC UNU 1 KG,"89,90"
1205,BASAK PIRINC UNU 500GR,"56,90"
1206,BASAK PUDING CIKOLATA PARCALI 105 GR,"39,90"
1207,BASAK PUDING CIKOLATALI BADEMLI 105 GR,"39,90"
1208,BASAK PUDING CILEKLI 130 GR,"29,90"
1209,BASAK PUDING FINDIKLI KAKAOLU 110 GR,"39,90"
1210,BASAK PUDING KAKAOLU 105 GR,"34,90"
1211,BASAK PUDING MUZLU 130 GR,"29,90"
1212,BASAK PUDRA SEKERI 200GR,"29,90"
1213,DR OETKER ASURE 230GR,"74,00"
1214,DR OETKER BUGDAY NISASTASI 150GR,"35,00"
1215,DR OETKER CIKOLATA PARCALARI 70 GR,"137,00"
1216,DR OETKER CREME OLE VANILYALI 110GR,"34,90"
1217,DR OETKER HAMUR KABARTMA TOZU 10X10GR,"29,00"
1218,DR OETKER HAMUR KABARTMA TOZU 15X10 GR,"41,00"
1219,DR OETKER HAMUR KABARTMA TOZU 5X10GR,"15,00"
1220,DR OETKER HIZLI MAYA 32GR,"14,50"
1221,DR OETKER JEL CILEKLI 100GR BITKISEL,"39,00"
1222,DR OETKER KREM SANTI 150GR,"61,25"
1223,DR OETKER KREM SANTI ORMAN MEYVELI 75GR,"41,00"
1224,DR OETKER MAYA INSTANT 3X10 GR,"26,00"
1225,DR OETKER MISIR NISASTASI 150GR,"24,50"
1226,DR OETKER MUHALLEBI 210GR,"28,90"
1227,DR OETKER PASTA KREMASI KAKAOLU 156GR,"51,50"
1228,DR OETKER PASTA KREMASI VANILYALI 136GR,"51,50"
1229,DR OETKER PASTA SUSU GUMUS INCI 10 GR,"26,50"
1230,DR OETKER PASTA SUSU KAKAOLU CUBUK 10 GR,"26,50"
1231,DR OETKER PASTA SUSU KALP 10 GR,"26,50"
1232,DR OETKER PASTA SUSU YILDIZ 10 GR,"26,50"
1233,DR OETKER PIRINC UNU 5X35GR,"44,50"
1234,DR OETKER PUDING ANTEP FISTIKLI 91GR,"43,00"
1235,DR OETKER PUDING BITTER CIKOLATA 111GR,"43,00"
1236,DR OETKER PUDING CIKOLATALI ANTEP FIST.100GR,"43,00"
1237,DR OETKER PUDING CIKOLATALI BADEMLI 118GR,"43,00"
1238,DR OETKER PUDING CIKOLATALI FINDIK AROMALI 115GR,"43,00"
1239,DR OETKER PUDING KAKAOLU 147GR,"43,00"
1240,DR OETKER PUDING PARCA CIKOLATALI 115GR,"43,00"
1241,DR OETKER PUDING VANILYA 120GR,"43,00"
1242,DR OETKER PUDRA SEKERI 150GR,"32,50"
1243,DR OETKER PUDRA SEKERI 250GR,"51,50"
1244,DR OETKER SAKIZLI MUHALLEBI 150GR,"21,90"
1245,DR OETKER SEKERLI VANILIN 10X5GR,"21,50"
1246,DR OETKER SEKERLI VANILIN 15X5 GR,"30,50"
1247,DR OETKER SEKERLI VANILIN 5X5GR,"11,50"
1248,DR OETKER SUPANGLE 143GR,"28,90"
1249,DR OETKER TOZ KAKAO 100GR,"122,50"
1250,DR OETKER TOZ KAKAO 25GR,"33,50"
1251,DR OETKER TOZ KAKAO 50GR,"64,00"
1252,HEKIMOGLU UN 1KG,"53,50"
1253,HEKIMOGLU UN 2KG,"105,00"
1254,HEKIMOGLU UN 5KG,"248,50"
1255,HINDISTAN CEVIZI KG,"209,90"
1256,ICIM KREMA 200ML 4415,"63,00"
1257,ICIM PUDING ALPELLA 100GR 4639-03,"19,90"
1258,KOY EKMEGI PATATESLI,"70,00"
1259,MISIR NISASTASI KG,"32,50"
1260,PAKMAYA INSTANT KURU MAYA 3X10 GR,"22,75"
1261,PAKMAYA TOZ MAYA 100GR,"29,90"
1262,PAKMAYA YAS MAYA 42GR,"8,00"
1263,PINAR MILFOY HAMURU 1KG,"135,00"
1264,SINANGIL UN 1 KG,"41,50"
1265,SINANGIL UN 10 KG,"400,00"
1266,SINANGIL UN 5 KG,"200,00"
1267,SOKE UN 1 KG,"36,90"
1268,SOKE UN 5 KG,"174,90"
1269,SUTAS KREM SANTI 1/5 200 GR,"69,50"
1270,SUTAS PUDING TATLIM CIKOLATALI SUTLU 4*70GR,"45,00"
1271,TELLIOGLU UN 2 KG,"34,90"
1272,TELLIOGLU UN 5 KG,"145,00"
1273,TINAZTEPE UN 1 KG,"32,50"
1274,TINAZTEPE UN 25 KG,"595,00"
1275,TINAZTEPE UN 2 KG,"62,50"
1276,TINAZTEPE UN 5 KG,"154,50"
1277,ULKER BIZIM BUGDAY NISASTASI 200GR,"42,90"
1278,ULKER BIZIM MISIR NISASTASI 150GR,"20,90"
1279,ULKER BIZIM MUTFAK KREM SANTI 2 LI 150 GR,"60,00"
1280,ULKER BIZIM PUDING CIKOLATALI 115GR,"32,00"
1281,ULKER BIZIM PUDING CILEKLI 125GR,"25,00"
1282,ULKER BIZIM PUDING KAKAOLU 150GR,"32,00"
1283,ULKER BIZIM PUDING MUZLU 125GR,"25,00"
1284,ULKER BIZIM PUDING VANILYALI 125GR,"25,00"
1285,ULKER TOZ KAKAO 25 GR 65206,"30,00"
1286,UNTAD BUYUK TOST EKMEGI 670 GR,"98,50"
1287,UNTAD KEPEK EKMEGI 500 GR,"83,50"
1288,UNTAD LAVAS SADE 12LI 300 GR,"105,00"
1289,UNTAD LAVAS SADE 8 LI 560 GR,"120,00"
1290,UNTAD LIGHT EKMEK (FORM) 500 GR,"97,50"
1291,UNTAD PREMIUM 12 TAHILLI EKMEK 480 GR,"99,50"
1292,UNTAD PREMIUM CAVDAR EKMEGI 500 GR,"99,50"
1293,UNTAD PREMIUM SUSAMLI HAMBURGER EKMEGI 6 LI 510 GR,"119,50"
1294,UNTAD TAM BUGDAY EKMEGI 400 GR,"82,50"
1295,YENI AFYON YUFKA 5 ADETLI,"100,00"
1296,TINAZTEPE UN 10 KG,"295,00"
1297,AFYON KEYF-I PILIC SUCUK KG,"159,00"
1298,ALIM SOZ ASURELIK BUGDAY 1KG,"29,50"
1299,ALIM SOZ BULGUR KOFTELIK 1KG,"31,00"
1300,ALIM SOZ BULGUR KOFTELIK 2KG,"62,00"
1301,ALIM SOZ BULGUR PILAVLIK 1KG,"31,00"
1302,ALIM SOZ BULGUR PILAVLIK 2KG,"62,00"
1303,ALIM SOZ KABAK NOHUT 1KG,"100,00"
1304,ALIM SOZ MERCIMEK KIRMIZI 1KG,"52,50"
1305,ALIM SOZ MERCIMEK KIRMIZI 2KG,"105,00"
1306,ALIM SOZ MERCIMEK YESIL 1KG,"67,50"
1307,ALIM SOZ PIRINC GONEN BALDO 1KG,"95,00"
1308,ALIM SOZ PIRINC OSMANCIK 1KG,"72,50"
1309,ALIM SOZ PIRINC OSMANCIK 2KG,"145,00"
1310,ALIM SOZ SIRA FASULYE 1KG,"72,50"
1311,ALIM SOZ YESIL MERCIMEK YERLI  2KG,"135,00"
1312,ARABACIOGLU HASHAS EZMESI PAKET 500GR,"107,50"
1313,ARMUT DEVECI,"119,50"
1314,BAGDAT CIG KOFTE HARCI 70GR,"50,50"
1315,BAGDAT CIG KOFTE SETI ETSIZ CIG KOFTE ICIN 500GR,"103,50"
1316,BAGDAT CITIR PANE HARCI 90GR,"40,00"
1317,BAGDAT DOLMALIK FISTIK 23GR,"188,00"
1318,BAGDAT HINDISTAN CEVIZI EKO QUADRO 160 GR,"141,50"
1319,BAGDAT HINDISTAN CEVIZI POSET 50GR,"53,00"
1320,BAGDAT KARABIBER EKO QUADRO 185 GR,"229,00"
1321,BAGDAT KARABIBER TANE 40GR,"62,50"
1322,BAGDAT KARANFIL 15GR,"44,50"
1323,BAGDAT KEKIK EKO QUADRO 60 GR,"114,00"
1324,BAGDAT KIMYON QUADRO 75 GR,"65,50"
1325,BAGDAT KOFTE HARCI 90GR,"40,00"
1326,BAGDAT KUS UZUMU 40GR,"66,00"
1327,BAGDAT LIMON TUZU 275GR,"103,00"
1328,BAGDAT LIMON TUZU POSET 60GR,"36,00"
1329,BAGDAT MAHLEP 30GR,"143,50"
1330,BAGDAT MAVI HASHAS 80GR,"58,00"
1331,BAGDAT NANE EKO QUADRO 70 GR,"63,00"
1332,BAGDAT PILIC-TAVUK HARCI 65 GR,"45,50"
1333,BAGDAT PUL BIBER EKO QUADRO 210 GR,"144,00"
1334,BAGDAT PUL BIBER EXTRA ACI 80GR,"65,50"
1335,BAGDAT SUSAM 75 GR,"44,50"
1336,BAGDAT TARCIN KABUK 45GR,"62,50"
1337,BAGDAT TARCIN TOZ 45GR,"44,50"
1338,BAGDAT TOZ BIBER ACI 75GR,"61,00"
1339,BAGDAT YENI BAHAR POSET 40GR,"72,50"
1340,BANVIT KOKTEYL SOSIS 1000GR,"150,00"
1341,BANVIT PILIC SALAM 750GR,"90,00"
1342,BANVIT PILIC YAPRAK DONER 200 GR,"125,00"
1343,BARILLA MAKARNA ARPA SEHRIYE 500GR,"45,00"
1344,BARILLA MAKARNA BURGU 500GR,"45,00"
1345,BARILLA MAKARNA FIYONK 500GR,"45,00"
1346,BARILLA MAKARNA KALEM 500 GR,"45,00"
1347,BARILLA MAKARNA KELEBEK 500GR,"45,00"
1348,BARILLA MAKARNA SPAGETTI 500GR,"45,00"
1349,BARILLA MAKARNA YASSI SPAGETTI 500GR,"45,00"
1350,BASAK KOFTE HARCI 100 GR,"29,90"
1351,BASAK MANGAL TAVUK HARCI 60 GR,"34,90"
1352,BASAK TAVUK HARCI 100 GR,"29,90"
1353,BASAK TOZ ET BULYON 100GR,"44,90"
1354,BASAK TOZ TAVUK BULYON 100GR,"44,90"
1355,BIBER CARLISTON,"99,50"
1356,BIBER KOY KG,"139,50"
1357,BIBER SIVRI,"119,50"
1358,BILLUR TUZ 1500GR,"46,50"
1359,BILLUR TUZ IRI SALAMURA 3KG,"44,50"
1360,BILLUR TUZ IYOTLU 3KG,"91,50"
1361,BILLUR TUZ IYOTLU POSET 750GR,"23,50"
1362,BILLUR TUZ IYOTLU TUZLUKLU 500 GR,"28,50"
1363,BURCU BARBUNYA PLAKI 400GR TNK,"48,50"
1364,BURCU DOMATES SALCASI EV TIPI CAM 1500 GR,"151,50"
1365,BURCU GARNITUR KONSERVESI 570GR CAM,"53,50"
1366,BUREMIS FINDIKLI SEKERPARE TATLI 200GR,"57,50"
1367,BUREMIS KEMAL PASA 125GR,"54,00"
1368,BUREMIS PEYNIR TATLISI 150GR,"80,00"
1369,BUREMIS SEKERPARE SADE 200GR,"47,00"
1370,CALVE ACI SOS 265 GR,"79,50"
1371,CALVE BARBEKU SOS 290 GR,"79,50"
1372,CALVE CHEDDAR SOS 240 GR,"79,50"
1373,CALVE KETCAP 400GR,"72,90"
1374,CALVE KETCAP 400GR ACI,"72,90"
1375,CALVE KETCAP 600 GR,"91,50"
1376,CALVE KETCAP 600 GR ACILI,"91,50"
1377,CALVE MAYONEZ 350 GR,"99,90"
1378,CALVE MAYONEZ 540 GR,"126,90"
1379,CALVE MAYONEZ SARIMSAKLI 245 GR,"79,50"
1380,CALVE RANCH SOS 245 GR,"79,50"
1381,CALVE SET KETCAP 600GR + MAYONEZ 540GR,"189,00"
1382,CALVE SET KETCAP ACI 400GR + MAYONEZ 350GR,"109,90"
1383,CEREZZA SUT MISIR SUPER 107GR,"50,00"
1384,CEVHER IRI SALAMURA TUZ 3000GR,"47,50"
1385,CEVHER TUZ 10KG,"55,00"
1386,CEVHER TUZ 1500GR,"27,50"
1387,CEVHER TUZ 3000GR,"50,00"
1388,CEVHER TUZ 750GR,"20,00"
1389,DANA KIYMA KG,"0,00"
1390,DARDANEL TON KLASIK 75 GR 4LU,"249,90"
1391,DOMATES KG,"59,90"
1392,DR OETKER KAZANDIBI 165GR,"21,90"
1393,DR OETKER PIZZA GUSEPPE SUCUKLU 402 GR,"179,90"
1394,DR OETKER PIZZA GUSEPPE SUPREME 415 GR,"179,90"
1395,DR OETKER PIZZA RISTORANTE MINI MISTA 600 GR,"264,90"
1396,DR OETKER PIZZA RISTORANTE MINI MOZORELLA 560GR,"264,90"
1397,DR OETKER PUDING ORMAN MEYVELI 81 GR,"43,00"
1398,DR OETKER TATLI SOSU BITTER CIKOLATALI 125GR,"32,25"
1399,DR OETKER TATLI SOSU MEYVELI 80GR,"23,90"
1400,DR OETKER TAVUK GOGSU 125GR,"21,90"
1401,DR OETKER TRILECE KARAMEL SOSLU 315GR,"98,00"
1402,DURU BASBASI BULGUR 1 KG,"61,50"
1403,DURU ESMER CIG KOFTELIK BULGUR 1 KG,"61,50"
1404,DURU KOFTELIK BULGUR 1 KG,"61,50"
1405,DURU PILAVLIK BULGUR 1 KG,"61,50"
1406,EKER KAZANDIBI 150 GR,"45,00"
1407,EKER KESKUL 150 GR,"45,00"
1408,EKER PUDING CIKOLATALI 80GR,"25,00"
1409,EKER SUPANGLE 150 GR,"45,00"
1410,EKER SUTLAC 150 GR,"45,00"
1411,EKER TAVUK GOGSU 150 GR,"45,00"
1412,ELMA EGIRDIR GOLDEN KG,"59,90"
1413,ELMA EGIRDIR STAR KG,"59,90"
1414,ETI ETIMEK KLASIK 143 GR,"39,90"
1415,ETI ETIMEK TUZSUZ 148GR,"39,90"
1416,FILIZ MAKARNA BONCUK 500GR,"29,00"
1417,FILIZ MAKARNA BURGU 500GR,"29,00"
1418,FILIZ MAKARNA DIRSEK 500GR,"29,00"
1419,FILIZ MAKARNA ERISTE 500GR,"29,00"
1420,FILIZ MAKARNA ERISTE 5KG,"275,00"
1421,FILIZ MAKARNA FIRIN 500GR,"29,00"
1422,FILIZ MAKARNA FIYONK 500GR,"29,00"
1423,FILIZ MAKARNA FIYONK 5KG,"275,00"
1424,FILIZ MAKARNA INCE UZUN 500GR,"29,00"
1425,FILIZ MAKARNA KALEM 500GR,"29,00"
1426,FILIZ MAKARNA KUSKUS 500GR,"29,00"
1427,FILIZ MAKARNA MANTI 500GR,"29,00"
1428,FILIZ MAKARNA SPAGETTI 500GR,"29,00"
1429,FILIZ MAKARNA TEL SEHRIYE 500GR,"29,00"
1430,FILIZ MAKARNA YILDIZ SEHRIYE 500 GR,"29,00"
1431,FILIZ MAKARNA YUKSUK 500GR,"29,00"
1432,GELINCIK MAVI HAS HAS 200GR,"49,90"
1433,GUNSU AYCICEKYAGI 1LT,"118,75"
1434,GUNSU AYCICEKYAGI 2LT,"225,00"
1435,GUNSU AYCICEKYAGI 500 ML,"65,00"
1436,HASTEL KADAYIF 400 GR,"81,50"
1437,HAVUC - KG,"34,90"
1438,INDO MIE HAZIR NOODLE DANA ETI CESNILI BARDAK 60GR,"33,50"
1439,INDO MIE HAZIR NOODLE KORI CESNILI BARDAK 60GR,"33,50"
1440,INDO MIE HAZIR NOODLE KORI CESNILI 70 GR,"16,00"
1441,INDO MIE HAZIR NOODLE SEBZE CESNILI 70 GR,"16,00"
1442,INDO MIE HAZIR NOODLE SEBZE CESNILI BARDAK 60GR,"33,50"
1443,INDO MIE HAZIR NOODLE SPESIYAL CESNILI 70 GR,"16,00"
1444,INDO MIE HAZIR NOODLE TAVUK CESNILI 70 GR,"16,00"
1445,INDO MIE HAZIR NOODLE TAVUK CESNILI BARDAK 60GR,"33,50"
1446,KARTAL MAKARNA ARPA SEHRIYE 500GR,"19,00"
1447,KARTAL MAKARNA ARPA SEHRIYE 5KG,"190,00"
1448,KARTAL MAKARNA BONCUK 500GR,"19,00"
1449,KARTAL MAKARNA BONCUK 5KG,"190,00"
1450,KARTAL MAKARNA BURGU 500GR,"19,00"
1451,KARTAL MAKARNA BURGU 5KG,"190,00"
1452,KARTAL MAKARNA ERISTE 500GR,"19,00"
1453,KARTAL MAKARNA ERISTE 5KG,"190,00"
1454,KARTAL MAKARNA INCE UZUN 500GR,"19,00"
1455,KARTAL MAKARNA INCE UZUN 5KG,"190,00"
1456,KARTAL MAKARNA MANTI 500GR,"19,00"
1457,KARTAL MAKARNA ORTA KESME 500GR,"19,00"
1458,KARTAL MAKARNA ORTA KESME 5KG,"190,00"
1459,KARTAL MAKARNA SPAGETTI 500GR,"19,00"
1460,KARTAL MAKARNA SPAGETTI 5KG,"190,00"
1461,KARTAL MAKARNA TEL SEHRIYE 500GR,"19,00"
1462,KEMAL KUKRER ELMA SIRKE 1000 ML,"202,50"
1463,KEMAL KUKRER ELMA SIRKE CAM 500ML,"131,50"
1464,KEMAL KUKRER NAR EKSILI SOS 500 GR,"162,50"
1465,KEMAL KUKRER NAR EKSILI SOS 750 ML,"257,50"
1466,KEMAL KUKRER NAR EKSISI 250ML,"225,00"
1467,KEMAL KUKRER NAR EKSISI CAM 250ML 2LI FIRSAT PKT,"435,00"
1468,KEMAL KUKRER PET UZUM SIRKE 2LT,"245,00"
1469,KEMAL KUKRER UZUM SIRKESI 500ML CAM,"123,50"
1470,KEMAL KUKRER UZUM SIRKESI PVC 5 KG (D05),"525,00"
1471,KENT MISSBON KAHVELI 43 GR,"15,00"
1472,KENT MISSBON TEREYAGLI 43GR 2636,"15,00"
1473,KENT OLIPS FISEK EXTRA 28GR,"12,50"
1474,KENT OLIPS FISEK LIMON PORTAKAL 28GR,"12,50"
1475,KENT OLIPS FISEK MENTOL& OKALIPTUS 28GR,"12,50"
1476,KENT OLIPS FISEK NANE 28GR,"12,50"
1477,KENT SEKER KG,"249,00"
1478,KENT SIPSEVDI CILEK VE MUZ AROMALI 25GR,"19,90"
1479,KENT TOFITA SEKER BOGURTLEN 47GR,"15,00"
1480,KENT TOFITA SEKER CILEKLI 47GR,"15,00"
1481,KENT TOFITA SEKER PORTAKAL 47GR,"15,00"
1482,"KENT TOFITA YUMIYUM CILEKLI 6,7GR","5,00"
1483,"KENT TOFITA YUMIYUM PORTAKALLI 6,7GR","5,00"
1484,"KENT TOFITA YUMIYUM VISNELI 6,7GR","5,00"
1485,KIVIRCIK MARUL ADET,"59,50"
1486,KNOR CABUK NOODLE ACILI DOMATESLI 66 GR,"15,50"
1487,KNOR CABUK NOODLE KORILI 66GR,"14,90"
1488,KNOR CABUK NOODLE TAVUK CESNILI 66 GR,"15,50"
1489,KNORR CABUK CORBA EZOGELIN 22GR,"16,50"
1490,KNORR CABUK CORBA MERCIMEK 22GR,"16,50"
1491,KNORR CESNI TAVUK MANGAL LEZZETI 32GR,"46,90"
1492,KNORR CORBA EZOGELIN 80GR,"32,90"
1493,KNORR CORBA ISKEMBE KLASIK 80GR,"32,90"
1494,KNORR CORBA KREMALI DOMATES 74GR,"32,90"
1495,KNORR CORBA KREMALI MANTAR 68GR,"32,90"
1496,KNORR CORBA KREMALI TAVUK 65GR,"32,90"
1497,KNORR CORBA MERCIMEK 76GR,"32,90"
1498,KNORR CORBA SEHRIYELI TAVUK 51GR,"32,90"
1499,KNORR CORBA TARHANA CORBASI 78GR,"32,90"
1500,KNORR CORBA YAYLA GELENEKSEL TURK MUTFAGI 80,"32,90"
1501,KNORR PANE HARCI 90GR,"46,90"
1502,KNORR PANE HARCI CITIR 90GR,"46,90"
1503,KRISTAL ZEYTINYAGI RIVIERA TNK 1LT,"385,00"
1504,KRISTAL ZEYTINYAGI RIVIERA TNK 5LT,"1425,00"
1505,KRISTAL ZEYTINYAGI SIZMA 500GR,"245,00"
1506,LEZITA CITIR KOVA,"270,00"
1507,LEZITA KASAP KOFTE DOND. 300 GR,"80,00"
1508,LEZITA NUGGET DOND. 300 GR,"85,00"
1509,LEZITA PARMAK KOFTE DOND. 275 GR,"80,00"
1510,LEZITA PILIC DOND. DILIMLI 1000 GR,"340,00"
1511,LEZITA PILIC YAPRAK DONER 200 GR,"110,00"
1512,LEZITA SALAM 250GR,"60,00"
1513,LIMON KG,"109,50"
1514,MANDALINA GREMENTIN,"29,90"
1515,MARMARA BIRLIK NATUREL SIZMA ZEYTINYAGI 250 GR PET,"105,00"
1516,MARMARA BIRLIK RIVIERA ZEYTINYAGI 1 LT PET,"320,00"
1517,MARMARA BIRLIK RIVIERA ZEYTINYAGI 250GR PET,"85,00"
1518,MARMARA BIRLIK RIVIERA ZEYTINYAGI 500 ML PET,"163,50"
1519,MAYDONOZ-ADET,"20,00"
1520,MEVSIM ASMA YAPRAGI 1500 GR,"194,90"
1521,MEVSIM TURSU BIBERIYE 1500 GR,"239,90"
1522,MEVSIM TURSU JALAPENO 1400 GR,"134,90"
1523,MEVSIM TURSU KARISIK 1500GR,"104,90"
1524,MEVSIM TURSU SALATALIK 1500GR,"134,90"
1525,MEVSIM TURSU SALATALIK TURSUSU 5000GR,"299,90"
1526,MEVSIM TURSU YAKAN BIBER 1500 GR,"189,90"
1527,MIHRIOGLU ELYAPIMI ERISTE 400GR,"139,50"
1528,MIHRIOGLU ELYAPIMI MANTI 400GR,"177,50"
1529,MIHRIOGLU ELYAPIMI TARHANA 750GR,"233,50"
1530,MUZ YERLI-KG,"89,90"
1531,NAMAL KOFTE CST 700 GR,"195,00"
1532,NAMAL PILIC KASAP KOFTE 300 GR,"100,00"
1533,NAMAL POSETLI KASAP KOFTE 900 GR,"195,00"
1534,NAMET 7/24 HINDI FUME 60 GR,"37,50"
1535,NAMET DANA MACAR SALAM 7/24 50 GR,"48,00"
1536,NAMET DANA SUCUK ISIL ISLEM GORMUS 200 GR,"191,00"
1537,NAMET HINDI SALAM 7/24 60 GR 18 LI,"26,50"
1538,NAMET SOFRAM PILIC KANGAL SUCUK 220 GR,"86,50"
1539,NAMET SOFRAM PILIC KOKTEYL SOSIS 250 GR,"66,50"
1540,NESTLE POLO ORIGINAL SEKER 34 GR,"24,50"
1541,NUHUN ANKARA MAKARNASI ARPA SEHRIYE 500GR,"30,00"
1542,NUHUN ANKARA MAKARNASI BONCUK 500GR,"30,00"
1543,NUHUN ANKARA MAKARNASI BUKLE 500GR,"30,00"
1544,NUHUN ANKARA MAKARNASI BURGU 500GR,"30,00"
1545,NUHUN ANKARA MAKARNASI ERISTE 500GR,"30,00"
1546,NUHUN ANKARA MAKARNASI FIRIN 500GR,"30,00"
1547,NUHUN ANKARA MAKARNASI FIYONK 500GR,"30,00"
1548,NUHUN ANKARA MAKARNASI INCE UZUN 500GR,"30,00"
1549,NUHUN ANKARA MAKARNASI IRMIK 500 GR,"32,50"
1550,NUHUN ANKARA MAKARNASI KUSKUS 500GR,"30,00"
1551,NUHUN ANKARA MAKARNASI MANTI 500GR,"30,00"
1552,NUHUN ANKARA MAKARNASI SEBZELI BURGU 350GR,"32,50"
1553,NUHUN ANKARA MAKARNASI SEBZELI NUHUN GEMISI 350GR,"32,50"
1554,NUHUN ANKARA MAKARNASI SPAGETTI 500GR,"30,00"
1555,NUHUN ANKARA MAKARNASI TEL SEHRIYE 500GR,"30,00"
1556,NUHUN ANKARA MAKARNASI YUKSUK 500GR,"30,00"
1557,OLIN AYCICEK YAGI PED 2LT,"248,75"
1558,OLIN AYCICEK YAGI PET 1LT,"127,50"
1559,"OLIN AYCICEK YAGI PET 4,5LT","480,00"
1560,OLIN AYCICEK YAGI TNK 5LT,"543,50"
1561,OLIN MISIR YAGI TENEKE 5LT,"493,50"
1562,OLIN MISIRYAGI 2LT,"217,50"
1563,ONCU BIBER ACI BIBER SALCASI 1650 KG,"279,90"
1564,ONCU BIBER TATLI SALCA 1650KG,"279,90"
1565,ONCU DOMATES SALCASI 1650GR,"168,00"
1566,ONCU DOMATES SALCASI 4300GR,"412,50"
1567,PATLICAN-KG,"139,50"
1568,PINAR AC BITIR BUYUK DILIM SALAM 60 GR,"33,50"
1569,PINAR AC BITIR SOSIS KOKTEYL 170 GR,"70,00"
1570,PINAR BALIK KALAMAR 400 GR,"480,00"
1571,PINAR BALIK KARIDES 400 GR,"500,00"
1572,PINAR KAHVALTI KEYFI TOST KASAR 600 GR,"229,90"
1573,PINAR KETCAP 420GR ACI,"64,50"
1574,PINAR KETCAP 420GR+MAYONEZ 350 GR,"146,50"
1575,PINAR KETCAP 600GR,"80,00"
1576,PINAR KETCAP 600GR ACI,"80,00"
1577,PINAR KETCAP 600GR+MAYONEZ 500GR,"181,00"
1578,PINAR MAYONEZ PLASTIK SISE 350GR,"96,50"
1579,PINAR SALAM DOYUM 225GR,"72,50"
1580,PINAR SOSIS EKO 430GR,"440,00"
1581,PINAR YORUK KANGAL SUCUK 225 GR,"85,50"
1582,PINAR YORUK SOSIS 430 GR,"120,50"
1583,PORTAKAL KG,"39,90"
1584,PORTAKAL FINIKE -KG,"49,90"
1585,"ROCCO SIKI SEKER AHUDUDU LIMON 19,5GR","29,00"
1586,"ROCCO SIKI SEKER MANDALIN KARPUZ 19,5GR","29,00"
1587,"ROCCO SIKI SEKER NAR CILEK 19,5GR","29,00"
1588,SAFIR KAYA TUZU 500GR TUZLUKLU,"24,90"
1589,SALATALIK KG,"124,90"
1590,SEDEF DOMATES SALCASI 1/1,"32,50"
1591,SOGAN KURU YENI KG,"14,90"
1592,SOZ TOZ SEKER 1KG,"46,50"
1593,SOZ TOZ SEKER 2KG,"87,50"
1594,SUPERFRESH BEZELYE 450 GR,"59,50"
1595,SUPERFRESH CITIR HALKA SOGAN KROKET 450GR,"84,90"
1596,SUPERFRESH ELMA DIL.PAT.1 KG,"154,90"
1597,SUPERFRESH GOURMET HAMBURGER 500GR,"449,90"
1598,SUPERFRESH ISPANAK 450 GR,"51,90"
1599,SUPERFRESH KAYSERI MANTISI 400 GR,"64,90"
1600,SUPERFRESH KLASIK TON BALIGI 3*80 GR,"119,90"
1601,SUPERFRESH MILFOY 1KG,"99,90"
1602,SUPERFRESH MISIR 3*220GR,"49,90"
1603,SUPERFRESH MISIR 450GR 6196-3,"74,50"
1604,SUPERFRESH PATATES 1000 GR,"149,90"
1605,SUPERFRESH PIZZA KING SLIMMO 640 GR,"84,90"
1606,SUPERFRESH PIZZA TAS FIRIN GURME 355 GR,"0,00"
1607,SUPERFRESH RULO BOREK ISPANAKLI 500GR,"84,90"
1608,SUPERFRESH RULO BOREK PATATESLI 500GR,"84,90"
1609,SUPERFRESH RULO BOREK PEYNIRLI 500GR,"84,90"
