Price,Location,Rooms
5.000 TL,Kaş/Kalkan,2+1
17.000 TL,Kaş/Kalkan,3+1
7.000 TL,Kaş/Kalkan,2+1
25.000 TL,Kaş/Köyler,2+1
55.000 TL,Kaş/Köyler,2+1
100.000 TL,Döşemealtı/Merkez,7+1
47.000 TL,Manavgat,2+1
68.000 TL,Muratpaşa/Lara,2+1
5.000 TL,Kaş/Kalkan,2+1
25.000 TL,Kaş/Kalkan,2+1
40.000 TL,Serik,2+1
65.000 TL,KemerGöynük,2+1
10.000 TL,Kemer,4+1
22.000 TL,Kemer,4+1
130.000 TL,Konyaaltı/Arapsuyu,7+1
36.000 TL,Manavgat/Ilıca,3+1
130.000 TL,Aksu,4+1
50.000 TL,Kaş/Köyler,1+1
65.000 TL,Kemer,3+1
75.000 TL,Kemer,3+1
63.500 TL,Kaş/Kalkan,2+1
90.000 TL,Döşemealtı/Yeşilbayır,4+1
5.500 TL,Kaş/Kalkan,2+1
60.000 TL,Kemer/Göynük,4+1
105.000 TL,Konyaaltı/Arapsuyu,5+1
50.000 TL,Serik,2+1
35.000 TL,Manavgat/Köyler,2+1
95.000 TL,Konyaaltı/Arapsuyu,5+1
175.000 TL,Alanya,4+1
6.430 TL,Kaş/Kalkan,1+1
67.000 TL,Serik,3+1
75.000 TL,Döşemealtı/Merkez,5+1
70.000 TL,Serik,3+1
80.000 TL,Serik/Belek,4+1
70.000 TL,Muratpaşa/Lara,6+3
10.000 TL,Serik,3+1
50.000 TL,Alanya/Köyler,2+1
68.500 TL,Aksu,3+1
6.000 TL,Kaş/Kalkan,3+1
53.000 TL,Alanya/Beldeler,3+1
105.000 TL,Serik,5+1
10.000 TL,Kaş/Kalkan,2+1
26.000 TL,Kaş/Kalkan,4+1
95.000 TL,Serik,4+1
5.500 TL,Demre/Köyler,2+1
5.000 TL,Kaş/Kalkan,2+1
5.000 TL,Kaş/Kalkan,2+1
6.500 TL,Kaş/Kalkan,2+1
145.000 TL,Aksu,5+1
10.000 TL,Kaş/Kalkan,2+1
10.000 TL,Kaş/Kalkan,2+1
8.000 TL,Serik,3+1
58.000 TL,Alanya,2+1
39.000 TL,Kaş/Kalkan,5+1
60.000 TL,Serik,3+1
120.000 TL,Serik,3+1
125.000 TL,Döşemealtı/Merkez,5+1
85.000 TL,Serik,4+1
120.000 TL,Döşemealtı/Yeşilbayır,5+1
58.000 TL,DöşemealtıYeşilbayır,2+1
65.000 TL,Döşemealtı/Yeşilbayır,5+1
115.000 TL,Aksu,4+1
7.000 TL,Serik/Belek,4+1
280.000 TL,Kemer,4+1
33.500 TL,Manavgat,3+1
90.000 TL,Döşemealtı/Yeşilbayır,4+1
20.000 TL,Konyaaltı/Köyler,6+2
40.000 TL,Alanya/Beldeler,4+1
5.250 TL,Kaş/Kalkan,2+1
8.500 TL,Kaş/Kalkan,3+1
47.000 TL,Serik/Belek,4+1
5.000 TL,Kaş/Kalkan,2+1
5.000 TL,Kaş/Kalkan,4+1
25.000 TL,Kaş/Kalkan,4+1
40.000 TL,Alanya,3.5+1
55.000 TL,Serik/Belek,4+1
5.000 TL,Kaş/Kalkan,1+1
7.000 TL,Kaş/Kalkan,2+1
6.000 TL,Kaş/Kalkan,2+1
5.000 TL,Kaş/Kalkan,2+1
82.600 TL,Kaş/Kalkan,2+1
5.000 TL,Kaş/Kalkan,3+1
63.000 TL,Kaş/Kalkan,1+1
119.000 TL,Kaş/Kalkan,3+1
47.000 TL,SerikBelek,2+1
8.000 TL,Kaş/Kalkan,3+1
30.000 TL,Gazipaşa,2+1
25.000 TL,Aksu/Köyler,2+1
125.000 TL,Döşemealtı/Düzlerçamı,5+1
175.000 TL,Alanya,3+1
60.000 TL,Serik,3.5+1
7.000 TL,Kaş/Kalkan,3+1
119.000 TL,Döşemealtı/Yeniköy,4+1
144.500 TL,Muratpaşa/Lara,5+1
8.000 TL,Kaş/Kalkan,2+1
160.000 TL,Döşemealtı/Yeşilbayır,4+1
5.500 TL,Kaş/Kalkan,2+1
35.000 TL,Döşemealtı/Yeşilbayır,3+1
65.000 TL,KaşKalkan,4+1
110.000 TL,Manavgat/Çolaklı,2+1
200.000 TL,Muratpaşa/Lara,5+1
55.000 TL,Serik,4+1
7.000 TL,Kaş/Kalkan,2+1
6.000 TL,Alanya,2+1
30.000 TL,Aksu/Köyler,3+1
75.000 TL,Aksu/Köyler,4+2
65.000 TL,Aksu,3+1
87.000 TL,Muratpaşa/Lara,4+1
6.000 TL,Kaş/Kalkan,2+1
60.000 TL,Kaş/Kalkan,3+1
12.000 TL,Kaş/Kalkan,2+1
6.250 TL,Kaş/Kalkan,2+1
51.000 TL,Kepez/Köyler,5+1
59.900 TL,Kemer/Köyler,3+1
100.000 TL,KaşKalkan,5+1
165.000 TL,Muratpaşa/Lara,5+2
8.000 TL,Alanya/İncekum (Yeşilköy),3+1
38.000 TL,Kumluca/Beykonak,3+1
88.500 TL,Serik/Belek,4+1
90.000 TL,Serik,4+1
200.000 TL,Döşemealtı/Yeşilbayır,6+1
5.990 TL,Kaş/Kalkan,1+1
110.000 TL,Konyaaltı/Arapsuyu,5+1
165.000 TL,Döşemealtı/Yeşilbayır,4+1
12.000 TL,Alanya,3+1
85.000 TL,Kaş/Köyler,3+1
100.000 TL,Konyaaltı/Köyler,4+1
100.000 TL,Konyaaltı/Köyler,3+2
100.000 TL,Konyaaltı/Köyler,4+1
140.000 TL,Kemer,4+1
45.000 TL,Kaş/Kalkan,2+1
5.500 TL,Kaş/Kalkan,2+1
5.000 TL,Kaş/Kalkan,3+1
5.000 TL,Kaş/Kalkan,2+1
5.000 TL,Kaş/Kalkan,2+1
11.000 TL,Kaş/Kalkan,3+1
85.000 TL,Konyaaltı/Arapsuyu,3+1
16.000 TL,Serik/Belek,4+1
50.000 TL,Alanya,3+1
52.000 TL,Kaş/Kalkan,3+1
40.000 TL,Muratpaşa/Lara,3+3
5.000 TL,Kaş/Kalkan,2+1
50.000 TL,Manavgat/Ilıca,4.5+1
5.000 TL,DemreKale(Demre),4+1
50.000 TL,Konyaaltı/Köyler,4+1
105.000 TL,Kemer,3+1
5.000 TL,Kaş/Kalkan,2+1
10.715 TL,Kaş/Kalkan,3+1
7.000 TL,Kaş/Kalkan,2+1
12.000 TL,Serik/Belek,4+1
60.000 TL,Serik,4+1
75.000 TL,Demre/Kale(Demre),6+3
10.000 TL,Serik/Belek,4+1
10.000 TL,Kaş/Köyler,3+1
5.000 TL,Kaş/Kalkan,2+1
40.000 TL,Alanya/Beldeler,4+1
60.000 TL,Serik/Belek,5+1
45.000 TL,Serik,4+1
75.000 TL,DöşemealtıMerkez,4+2
75.000 TL,Kemer,3+2
70.000 TL,Aksu,2+1
130.000 TL,Muratpaşa/Lara,4+2
65.000 TL,Döşemealtı/Yeniköy,3+1
200.000 TL,Muratpaşa/Lara,4+2
80.000 TL,Kaş/Köyler,2+1
13.500 TL,Kemer/Tekirova,3+1
38.000 TL,Döşemealtı/Merkez,4+1
150.000 TL,Aksu,5+1
95.000 TL,Demre/Kale(Demre),3+0
200.000 TL,Konyaaltı/Arapsuyu,6+1
14.285 TL,Kaş/Kalkan,2+1
150.000 TL,Döşemealtı/Merkez,5+1
75.000 TL,Alanya,3+1
32.000 TL,Alanya,3+1
18.000 TL,Kaş/Kalkan,4+1
20.000 TL,Kaş/Kalkan,3+1
36.000 TL,Serik,3+1
140.000 TL,Döşemealtı/Yeşilbayır,5+1
14.000 TL,Muratpaşa/Güzeloluk,0
100.000 TL,Kaş/Köyler,2
20.000 TL,Alanya,3+1
21.000 TL,Manavgat,2+1
30.000 TL,Kepez/Erenköy,1+1
33.000 TL,Kepez/Erenköy,2+1
26.000 TL,Kepez/Ahatlı,2+1
17.000 TL,Kepez/Ahatlı,1+1
17.000 TL,Manavgat/Köyler,2+1
19.000 TL,Alanya,2+1
18.000 TL,Manavgat/Köyler,3+1
32.000 TL,Kepez/Ahatlı,3+1
99.000 TL,Muratpaşa/Lara,2+1
25.000 TL,Manavgat,2+1
25.500 TL,Alanya,2.5+1
23.000 TL,Kepez/Düdenbaşı,1+1
15.000 TL,Serik,2+1
30.000 TL,Kepez/Ahatlı,3+1
19.000 TL,Döşemealtı/Yeniköy,1+1
16.000 TL,Manavgat/Köyler,4+1
25.000 TL,Döşemealtı/Yeniköy,2+1
23.000 TL,Kepez/Erenköy,1+1
23.000 TL,Kepez/Merkez,1+1
24.500 TL,Kepez/Merkez,Stüdyo (1+0)
19.000 TL,Kepez/Düdenbaşı,1+1
17.300 TL,Döşemealtı/Yeniköy,1+1
20.000 TL,Manavgat,2+1
50.000 TL,Manavgat,3+1
16.000 TL,Alanya,2+1
15.000 TL,Elmalı,3+1
34.000 TL,Kepez/Erenköy,3+1
20.000 TL,Döşemealtı/Yeniköy,1+1
25.000 TL,Muratpaşa/Bahçelievler,2+1
18.250 TL,Alanya,2+1
22.500 TL,Aksu,2+1
15.000 TL,Korkuteli/Köyler,2+1
165.000 TL,Konyaaltı/Arapsuyu,4+1
16.000 TL,Gazipaşa,3+1
16.000 TL,Alanya,2+1
15.000 TL,Manavgat,3+1
22.500 TL,Manavgat,2+1
31.000 TL,Döşemealtı/Yeniköy,1+1
34.000 TL,Konyaaltı/Merkez,1+1
27.500 TL,Kepez/Yeniemek,2+1
23.000 TL,Elmalı,3+1
90.000 TL,Konyaaltı/Arapsuyu,3+1
13.650 TL,Manavgat/Köyler,2+1
50.000 TL,Aksu,3+1
70.000 TL,Konyaaltı/Arapsuyu,2+1
38.000 TL,Kepez/Düdenbaşı,3+1
33.000 TL,Kepez/Düdenbaşı,2+1
45.000 TL,Muratpaşa/Lara,2+1
80.000 TL,Konyaaltı/Arapsuyu,2+1
18.000 TL,Manavgat,2+1
20.000 TL,Döşemealtı/Merkez,1+1
20.000 TL,Döşemealtı/Merkez,1+1
52.000 TL,Muratpaşa/Gençlik,3+1
25.000 TL,Manavgat,3+1
18.000 TL,Manavgat,2+1
12.000 TL,Gazipaşa,3+1
11.000 TL,Muratpaşa/Eskisanayi,2+1
22.000 TL,Kepez/Yeniemek,3+1
19.000 TL,Manavgat/Köyler,3+1
17.000 TL,Manavgat/Köyler,2+1
30.000 TL,Kepez/Düdenbaşı,2+1
20.000 TL,Serik,3+1
28.000 TL,Kepez/Duraliler,2+1
26.000 TL,Kepez/Erenköy,2+1
25.000 TL,Manavgat,3+1
42.000 TL,Aksu,1+1
24.000 TL,Kepez/Varsak,2+1
21.000 TL,Konyaaltı/Merkez,3+1
24.000 TL,Manavgat,2+1
34.000 TL,Kepez/Ahatlı,2+1
25.000 TL,Döşemealtı/Yeniköy,1+1
30.000 TL,Döşemealtı/Yeniköy,2+1
18.000 TL,Manavgat,2+1
14.000 TL,Manavgat/Köyler,4+1
60.000 TL,Konyaaltı/Arapsuyu,1+1
100.000 TL,Konyaaltı/Arapsuyu,3+1
35.000 TL,Aksu/Köyler,1+1
25.000 TL,Manavgat/Köyler,4+1
23.500 TL,Manavgat,3+1
85.000 TL,Muratpaşa/Fener,3+1
25.000 TL,Döşemealtı/Yeniköy,1+1
33.500 TL,MuratpaşaFener,2+1
30.000 TL,Muratpaşa/Lara,2+1
30.000 TL,Döşemealtı/Merkez,1+1
23.000 TL,Döşemealtı/Yeniköy,1+1
25.000 TL,Kepez/Köyler,4+1
20.000 TL,Alanya,2+1
17.000 TL,Manavgat,3+1
33.500 TL,Muratpaşa/Meltem,2+1
16.000 TL,Korkuteli,2+1
25.000 TL,Kepez/Köyler,3+1
2.800 TL,Demre/Kale(Demre),2+1
29.000 TL,Kepez/Duraliler,1+1
22.000 TL,Serik,3+1
17.000 TL,Kepez/Ahatlı,1+1
27.500 TL,Kepez/Erenköy,2+1
25.000 TL,Kepez/Ahatlı,2+1
35.000 TL,Konyaaltı/Merkez,2+1
24.500 TL,Döşemealtı/Yeniköy,1+1
10.000 TL,Kepez/Ahatlı,2+0
47.000 TL,Aksu,2+1
17.000 TL,Serik,2+1
13.000 TL,MuratpaşaKızıltoprak,2+1
35.000 TL,Alanya,2+1
95.000 TL,Muratpaşa/Güzeloluk,4+1
18.000 TL,Kepez/Ahatlı,1+1
18.000 TL,Kepez/Erenköy,2+1
20.000 TL,Kepez/Erenköy,3+1
60.000 TL,Konyaaltı/Arapsuyu,4+1
26.000 TL,Muratpaşa/Lara,1+1
25.500 TL,Konyaaltı/Merkez,1+1
17.000 TL,Kepez/Ahatlı,3+1
35.000 TL,Aksu,2+1
21.500 TL,Manavgat,2+1
75.000 TL,Muratpaşa/Fener,4+1
13.000 TL,Manavgat,2+1
32.500 TL,Kepez/Ahatlı,2+1
35.000 TL,Manavgat/Ilıca,3+1
20.000 TL,Döşemealtı/Düzlerçamı,3+1
42.000 TL,Muratpaşa/Kızıltoprak,2+1
58.000 TL,Muratpaşa/Lara,3+1
25.500 TL,Manavgat,3+1
35.000 TL,Konyaaltı/Merkez,1+1
32.000 TL,Aksu,1+1
20.000 TL,Döşemealtı/Yeniköy,1+1
14.000 TL,Döşemealtı/Yeniköy,1+1
22.000 TL,Manavgat,3+1
27.500 TL,Kepez/Duraliler,1+1
28.500 TL,Kepez/Ahatlı,2+1
19.000 TL,Kepez/Yeniemek,2+1
80.000 TL,Manavgat,4+2
20.000 TL,Döşemealtı/Yeniköy,2+1
21.650 TL,Kepez/Düdenbaşı,1+1
33.000 TL,Kepez/Merkez,2+1
30.000 TL,Kepez/Erenköy,1+1
15.000 TL,Manavgat/Köyler,3+1
42.000 TL,Muratpaşa/Kızıltoprak,2+1
25.000 TL,Aksu,1+1
33.000 TL,Alanya/Beldeler,4+1
30.000 TL,Alanya,2+1
24.000 TL,Kepez/Erenköy,2+1
35.000 TL,Döşemealtı/Yeniköy,2+1
70.000 TL,Konyaaltı/Arapsuyu,3+1
15.000 TL,Alanya/Beldeler,2+1
20.000 TL,Kepez/Varsak,3+1
25.500 TL,Aksu,1+1
29.000 TL,Manavgat,3+1
19.000 TL,Kepez/Yeniemek,2+1
30.000 TL,Manavgat,2+1
11.000 TL,Kepez/Ahatlı,Stüdyo (1+0)
25.000 TL,Manavgat/Sarılar,2+1
28.000 TL,Manavgat,2+1
15.000 TL,Finike,3+1
30.000 TL,Aksu,2+1
11.000 TL,Muratpaşa/Eskisanayi,3+1
20.000 TL,Kepez/Ahatlı,1+1
20.000 TL,Aksu,1+1
50.000 TL,Muratpaşa/Fener,2+1
25.000 TL,Manavgat,2+1
30.000 TL,Manavgat,2+1
19.500 TL,Manavgat,2+1
20.000 TL,Kumluca,1+1
75.000 TL,Muratpaşa/Fener,2+1
27.000 TL,Döşemealtı/Yeniköy,2+1
25.000 TL,Aksu,2+1
36.500 TL,Aksu,1+1
35.000 TL,Kepez/Yeniemek,2+1
17.000 TL,Döşemealtı/Yeniköy,1+1
18.000 TL,Kepez/Düdenbaşı,1+1
120.000 TL,Muratpaşa/Fener,5+1
35.000 TL,Döşemealtı/Yeniköy,2+1
24.000 TL,Kepez/Ahatlı,2+1
80.000 TL,Konyaaltı/Arapsuyu,3+1
20.000 TL,Elmalı,2+1
50.000 TL,Döşemealtı/Yeşilbayır,2+1
19.000 TL,Elmalı,2+1
35.000 TL,Kepez/Varsak,4+1
17.000 TL,Elmalı,2+1
25.000 TL,Kepez/Ahatlı,2+1
40.000 TL,Muratpaşa/Lara,2+1
20.000 TL,Döşemealtı/Yeniköy,1+1
16.000 TL,Döşemealtı/Yeniköy,1+1
20.000 TL,Alanya,1+1
24.000 TL,Manavgat/Sarılar,2+1
18.000 TL,Kepez/Yeniemek,2+1
32.000 TL,Kepez/Erenköy,2+1
17.000 TL,Kepez/Ahatlı,1+1
27.750 TL,Kepez/Erenköy,2+1
18.000 TL,Manavgat,3+1
43.000 TL,Aksu,2+1
30.000 TL,Aksu,2+1
29.000 TL,Kepez/Ahatlı,3+1
19.000 TL,Muratpaşa/Bahçelievler,2+1
45.000 TL,Manavgat/Ilıca,4+1
25.000 TL,Kepez/Erenköy,1+1
110.000 TL,Konyaaltı/Arapsuyu,4+1
20.000 TL,Alanya,2+1
26.000 TL,Aksu,2+1
43.000 TL,Alanya/Beldeler,2+1
50.000 TL,Aksu,1+1
18.500 TL,Kepez/Ahatlı,1+1
80.000 TL,Muratpaşa/Lara,2+1
25.000 TL,Konyaaltı/Arapsuyu,1+1
29.000 TL,Kepez/Ahatlı,1+1
19.000 TL,Manavgat,1+1
30.000 TL,Aksu,2+1
45.000 TL,Muratpaşa/Lara,1+1
25.500 TL,Kepez/Ahatlı,1+1
18.000 TL,Manavgat,2+1
15.000 TL,Döşemealtı/Merkez,1+1
30.000 TL,Kepez/Ahatlı,3+1
18.000 TL,Alanya/Beldeler,2+1
18.000 TL,Döşemealtı/Yeniköy,2+1
20.000 TL,Döşemealtı/Yeniköy,1+1
34.000 TL,Manavgat/Sarılar,2+1
21.000 TL,Manavgat,3+1
30.000 TL,Aksu/Köyler,1+1
25.000 TL,Manavgat,3+1
22.000 TL,Kepez/Ahatlı,1+1
9.500 TL,Alanya/Beldeler,1+1
40.000 TL,Manavgat,2+1
20.000 TL,Kepez/Ahatlı,1+1
21.000 TL,Döşemealtı/Yeniköy,2+1
13.000 TL,Korkuteli,3+1
25.000 TL,Kaş/Kalkan,2+1
85.000 TL,Konyaaltı/Arapsuyu,3+1
80.000 TL,Korkuteli,2+1
15.000 TL,Manavgat/Taşağıl,2+1
15.000 TL,Korkuteli/Bozova,2+1
30.500 TL,Döşemealtı/Yeniköy,2+1
11.000 TL,Gazipaşa,3+1
60.000 TL,Döşemealtı/Yeniköy,4+1
27.000 TL,Manavgat,3+1
17.000 TL,Alanya,2+1
80.000 TL,Konyaaltı/Arapsuyu,2+1
35.000 TL,Alanya/Beldeler,2+1
32.500 TL,Kepez/Ahatlı,2+1
16.000 TL,Korkuteli,3+1
20.000 TL,Döşemealtı/Yeşilbayır,1+1
25.000 TL,Kepez/Merkez,1+1
27.000 TL,Döşemealtı/Yeniköy,2+1
45.000 TL,Kepez/Erenköy,2+1
22.500 TL,Aksu,1+1
30.000 TL,Aksu,1+1
30.000 TL,Muratpaşa/Lara,1+1
40.000 TL,Kepez/Merkez,2+1
31.000 TL,Döşemealtı/Yeniköy,1+1
70.000 TL,Muratpaşa/Lara,2+1
100.000 TL,Konyaaltı/Arapsuyu,3+1
45.000 TL,Alanya,3+1
18.000 TL,Aksu,1+1
21.000 TL,Aksu,1+1
48.500 TL,Aksu,2+1
39.000 TL,Aksu,2+1
28.000 TL,Aksu,1+1
30.000 TL,Döşemealtı/Yeniköy,2+1
25.000 TL,Alanya,2+1
20.000 TL,Kepez/Ahatlı,1+1
40.000 TL,Alanya,4+1
48.000 TL,Kepez/Duraliler,1+1
25.000 TL,Kepez/Varsak,2+1
35.000 TL,Muratpaşa/Kızıltoprak,3+1
70.000 TL,Konyaaltı/Merkez,2+1
98.000 TL,Konyaaltı/Arapsuyu,3+1
55.000 TL,Konyaaltı/Arapsuyu,2+1
35.000 TL,Konyaaltı/Arapsuyu,1+1
17.000 TL,Kepez/Varsak,2+1
23.000 TL,Muratpaşa/Kızıltoprak,2+1
28.000 TL,Kepez/Sütçüler,2+1
23.000 TL,Kepez/Ahatlı,2+1
16.000 TL,KonyaaltıArapsuyu,2+1
95.000 TL,Döşemealtı/Yeşilbayır,4+2
50.000 TL,Muratpaşa/Kızıltoprak,2+1
16.000 TL,Kepez/Varsak,1+1
20.000 TL,Manavgat,3+1
60.000 TL,Konyaaltı/Arapsuyu,2+1
50.000 TL,Muratpaşa/Lara,2+1
18.000 TL,Alanya/Beldeler,2+1
45.000 TL,Aksu,2+1
21.000 TL,Manavgat/Sarılar,2+1
25.000 TL,Alanya,3+1
120.000 TL,Konyaaltı/Arapsuyu,4+1
50.000 TL,Manavgat/Ilıca,2+1
23.000 TL,Manavgat,3+1
150.000 TL,Muratpaşa/Lara,4+1
25.000 TL,Manavgat/Sarılar,2+1
36.000 TL,Kepez/Ahatlı,3+1
20.000 TL,Döşemealtı/Yeniköy,1+1
17.500 TL,Kepez/Ahatlı,1+1
19.000 TL,Manavgat/Köyler,3+1
27.000 TL,Döşemealtı/Yeniköy,1+1
20.000 TL,Döşemealtı/Yeniköy,1+1
55.000 TL,Aksu,3+1
80.000 TL,Konyaaltı/Arapsuyu,3+1
55.000 TL,Aksu,2+1
15.000 TL,Manavgat/Köyler,3+1
13.000 TL,Kepez/Varsak,1+1
20.000 TL,Manavgat,3+1
15.000 TL,Manavgat/Köyler,2+1
12.000 TL,Alanya,3+1
17.000 TL,Manavgat/Sarılar,3+1
30.000 TL,Kepez/Erenköy,1+1
20.000 TL,Manavgat,3+1
35.000 TL,Döşemealtı/Yeniköy,2+1
20.000 TL,Manavgat/Sarılar,2+1
18.000 TL,Alanya/Beldeler,Stüdyo (1+0)
18.000 TL,Kepez/Erenköy,2+1
21.000 TL,Kepez/Ahatlı,2+1
24.750 TL,Kepez/Ahatlı,2+1
24.000 TL,Manavgat,2+1
40.000 TL,Alanya,2+1
27.500 TL,Alanya,2+1
30.000 TL,Kepez/Varsak,3+1
30.000 TL,Döşemealtı/Yeniköy,2+1
18.000 TL,KepezAhatlı,1+1
23.500 TL,Kepez/Ahatlı,2+1
23.000 TL,Aksu,1+1
25.000 TL,Aksu,2+1
20.999 TL,Kepez/Erenköy,2+1
38.000 TL,Serik,3+1
28.000 TL,Manavgat,3+1
25.000 TL,Aksu,2+1
18.000 TL,Muratpaşa/Yenigün,1+1
18.000 TL,Alanya,2+1
22.000 TL,Kepez/Ahatlı,2+1
9.500 TL,Kepez/Ahatlı,Stüdyo (1+0)
23.500 TL,Serik,3+2
90.000 TL,Muratpaşa/Fener,4+1
30.000 TL,Alanya,3+1
24.500 TL,Kepez/Ahatlı,2+1
25.000 TL,Kepez/Erenköy,1+1
19.000 TL,Manavgat,2+1
20.000 TL,Kepez/Ahatlı,1+1
25.000 TL,KepezAhatlı,1+1
23.000 TL,Kepez/Ahatlı,2+1
13.000 TL,Döşemealtı/Yeniköy,1+1
22.000 TL,Kepez/Erenköy,1+1
17.500 TL,Döşemealtı/Yeniköy,1+1
27.500 TL,Döşemealtı/Yeniköy,2+1
20.000 TL,Kepez/Erenköy,1+1
25.000 TL,Konyaaltı/Arapsuyu,3+1
80.000 TL,Konyaaltı/Arapsuyu,3+1
20.000 TL,Manavgat/Sarılar,2+1
18.500 TL,Manavgat,3+1
100.000 TL,Muratpaşa/Bahçelievler,2+1
18.000 TL,Kepez/Ahatlı,1+1
25.000 TL,Manavgat,2+1
37.000 TL,Döşemealtı/Yeniköy,3+1
22.000 TL,Kepez/Ahatlı,2+1
24.000 TL,Manavgat,2+1
25.000 TL,Kepez/Ahatlı,2+1
37.500 TL,Kepez/Düdenbaşı,3+1
37.500 TL,Kepez/Düdenbaşı,3+1
18.000 TL,Kepez/Düdenbaşı,1+1
42.000 TL,Manavgat/Ilıca,2+1
28.000 TL,Kepez/Ahatlı,2+1
31.500 TL,Döşemealtı/Yeniköy,2+1
15.000 TL,Manavgat,2+1
42.000 TL,KepezAhatlı,3+1
28.000 TL,Kepez/Ahatlı,2+1
20.000 TL,Kepez/Dokuma,3+1
42.000 TL,Aksu,2+1
22.000 TL,Alanya,2+1
30.000 TL,Kepez/Yeniemek,2+1
18.000 TL,Manavgat/Sarılar,3+1
165.000 TL,Konyaaltı/Arapsuyu,4+1
35.200 TL,Kepez/Ahatlı,3+1
26.000 TL,Kepez/Ahatlı,2+1
15.000 TL,Korkuteli,3+1
25.000 TL,Aksu,2+1
28.000 TL,Muratpaşa/Lara,2+1
25.000 TL,Manavgat,3+1
45.000 TL,Aksu/Köyler,1+1
20.500 TL,Manavgat,3+1
44.000 TL,Döşemealtı/Yeniköy,3+1
86.000 TL,Konyaaltı/Arapsuyu,3+1
98.000 TL,Konyaaltı/Arapsuyu,3+1
17.000 TL,Kepez/Yeniemek,2+1
25.000 TL,Kepez/Düdenbaşı,1+1
33.000 TL,Kepez/Erenköy,2+1
130.000 TL,Muratpaşa/Fener,3+1
15.500 TL,Serik,2+1
24.000 TL,Döşemealtı/Yeniköy,2+1
30.000 TL,Konyaaltı/Arapsuyu,1+1
45.000 TL,MuratpaşaLara,3+1
30.000 TL,Muratpaşa/Bahçelievler,2+1
125.000 TL,Konyaaltı/Arapsuyu,3+1
21.000 TL,Manavgat,3+1
32.000 TL,Döşemealtı/Yeniköy,2+1
20.000 TL,Aksu,1+1
36.000 TL,Kepez/Ahatlı,3+1
185.000 TL,Konyaaltı/Arapsuyu,2+1
38.000 TL,Aksu/Köyler,1+1
110.000 TL,Konyaaltı/Arapsuyu,3+1
22.500 TL,Kepez/Ahatlı,2+1
115.000 TL,Konyaaltı/Arapsuyu,4+1
50.000 TL,Aksu,2+1
20.000 TL,Kepez/Varsak,2+1
55.000 TL,Konyaaltı/Arapsuyu,2+1
30.000 TL,Aksu,2+1
35.000 TL,Manavgat,4+1
25.000 TL,Aksu,1+1
26.999 TL,Muratpaşa/Lara,1+1
32.000 TL,Manavgat,2+1
16.500 TL,Döşemealtı/Yeniköy,1+1
17.000 TL,Kepez/Ahatlı,1+1
29.000 TL,Döşemealtı/Yeniköy,2+1
20.000 TL,Manavgat,3+1
24.000 TL,Manavgat/Sarılar,2+1
16.500 TL,Kepez/Duraliler,1+1
18.500 TL,Kepez/Ahatlı,1+1
12.000 TL,Alanya/Beldeler,2+1
20.000 TL,Elmalı,3+1
39.999 TL,Muratpaşa/Lara,2+1
20.000 TL,Muratpaşa/Yenigün,1+1
18.000 TL,Aksu,2+1
19.000 TL,Aksu,1+1
19.500 TL,Döşemealtı/Yeniköy,2+1
23.000 TL,Aksu,1+1
35.000 TL,Kepez/Duraliler,1+1
22.000 TL,Kepez/Ahatlı,1+1
40.000 TL,Muratpaşa/Kızıltoprak,2+1
34.000 TL,Kepez/Ahatlı,3+1
26.000 TL,Kepez/Merkez,2+1
35.000 TL,Kepez/Erenköy,2+1
25.000 TL,Korkuteli,2+1
24.000 TL,Kepez/Düdenbaşı,1+1
32.000 TL,Döşemealtı/Yeniköy,2+1
55.000 TL,Aksu,3+1
30.000 TL,Muratpaşa/Kızıltoprak,2+1
40.000 TL,Muratpaşa/Gençlik,3+1
16.000 TL,Manavgat,2+1
23.000 TL,Kepez/Ahatlı,1+1
29.000 TL,Manavgat,2+1
23.000 TL,Muratpaşa/Eskisanayi,2+1
27.000 TL,Muratpaşa/Bahçelievler,2+1
18.000 TL,Manavgat,2+1
26.000 TL,Kepez/Ahatlı,1+1
22.000 TL,Kepez/Varsak,2+1
29.000 TL,Aksu,2+1
25.000 TL,Alanya,1+1
40.000 TL,Konyaaltı/Merkez,3+1
120.000 TL,Muratpaşa/Fener,4+1
22.000 TL,Kepez/Ahatlı,2+1
50.000 TL,Muratpaşa/Fener,1+1
29.000 TL,Kepez/Ahatlı,1+1
20.000 TL,Manavgat/Sarılar,3+1
29.000 TL,KepezAhatlı,1+1
15.000 TL,Muratpaşa/Yenigün,1+1
60.000 TL,Konyaaltı/Arapsuyu,1+1
12.000 TL,Korkuteli,2+1
19.000 TL,Manavgat,2+1
40.000 TL,Aksu,2+1
18.500 TL,KonyaaltıArapsuyu,1+1
60.000 TL,Konyaaltı/Arapsuyu,1+1
18.500 TL,Manavgat,1+1
40.000 TL,Kaş,2+1
40.000 TL,Kepez/Merkez,2+1
35.000 TL,Serik,3+1
38.000 TL,Döşemealtı/Yeniköy,3+1
23.500 TL,Kepez/Ahatlı,2+1
75.000 TL,Muratpaşa/Lara,3+1
45.000 TL,Aksu,2+1
29.000 TL,Kepez/Ahatlı,2+1
17.000 TL,Korkuteli,3+1
18.500 TL,Döşemealtı/Yeniköy,1+1
34.000 TL,Kepez/Erenköy,1+1
19.000 TL,Kepez/Düdenbaşı,1+1
