Price,Location,Rooms
30.000 TL,Alanya,2+1
18.000 TL,Aksu,1+1
18.000 TL,Kepez/Varsak,2+1
21.000 TL,Kepez/Varsak,2+1
19.000 TL,Döşemealtı/Yeniköy,2+1
18.000 TL,Aksu,1+1
15.000 TL,Alanya,1+1
15.000 TL,Gazipaşa,2+1
13.500 TL,Kepez/Ahatlı,1+1
27.000 TL,Alanya,2+1
21.000 TL,Kepez/Varsak,2+1
20.000 TL,Kepez/Varsak,2+1
18.000 TL,Aksu,1+1
35.000 TL,Muratpaşa/Gençlik,2+1
10.000 TL,Gazipaşa/Köyler,1+1
10.000 TL,Gazipaşa,1+1
23.000 TL,Muratpaşa/Güzeloluk,1+1
16.500 TL,AlanyaBeldeler,1+1
16.500 TL,Kepez/Varsak,2+1
20.000 TL,Alanya,1+1
31.000 TL,Manavgat,2+1
17.500 TL,Kepez/Sütçüler,2+1
18.000 TL,Alanya,2+1
27.500 TL,Manavgat/Ilıca,2+1
25.000 TL,Aksu,1+1
14.000 TL,Alanya/Beldeler,1+1
20.000 TL,Alanya/Beldeler,2+1
15.000 TL,Kepez/Varsak,1+1
15.000 TL,Aksu,1+1
22.000 TL,Kepez/Erenköy,2+1
23.500 TL,Aksu,1+1
35.000 TL,Muratpaşa/Gençlik,2+1
35.000 TL,Alanya,2+1
22.000 TL,Kepez/Sütçüler,2+1
15.000 TL,Muratpaşa/Yenigün,1+1
16.500 TL,Kepez/Varsak,1+1
20.500 TL,Döşemealtı/Yeniköy,2+1
32.000 TL,Kepez/Erenköy,5+1
29.000 TL,Manavgat/Sarılar,4+1
15.000 TL,Kepez/Erenköy,1+1
20.000 TL,Finike/Beldeler,2+1
25.000 TL,Kepez/Erenköy,2+1
23.500 TL,AlanyaBeldeler,2+1
25.000 TL,Alanya/Beldeler,1+1
19.500 TL,Kepez/Merkez,2+1
16.000 TL,Alanya,1+1
10.000 TL,Korkuteli,2+1
14.000 TL,Kepez/Duraliler,2+1
16.000 TL,Döşemealtı/Yeniköy,1+1
20.000 TL,Finike/Beldeler,2+1
28.000 TL,Kaş,2+1
19.000 TL,Gazipaşa,2+1
16.000 TL,Kepez/Ahatlı,1+1
22.000 TL,Aksu,2+1
16.000 TL,Alanya/Beldeler,1+1
15.500 TL,Alanya,1+1
15.000 TL,Alanya/Beldeler,1+1
11.000 TL,Alanya/Beldeler,1+1
13.000 TL,Alanya/Beldeler,1+1
25.000 TL,Manavgat/Köyler,2+1
12.500 TL,Döşemealtı/Yeniköy,1+1
21.000 TL,Kumluca,1+1
18.000 TL,Döşemealtı/Yeniköy,2+1
15.000 TL,Aksu,1+1
20.000 TL,Alanya/Beldeler,1+1
10.000 TL,Gazipaşa,1+1
20.000 TL,Gazipaşa,2+1
26.000 TL,Alanya/Beldeler,2+1
20.000 TL,Demre/Kale(Demre),2+1
31.000 TL,Alanya,2+1
20.000 TL,Aksu,1+1
20.000 TL,Manavgat/Köyler,2+1
32.000 TL,Aksu,2+1
12.000 TL,Alanya,1+1
14.500 TL,Döşemealtı/Yeniköy,1+1
22.000 TL,Aksu,2+1
15.000 TL,Alanya,1+1
16.000 TL,Kepez/Varsak,1+1
20.000 TL,Serik,2+1
27.000 TL,Aksu,2+1
16.000 TL,Alanya/Beldeler,1+1
40.000 TL,Konyaaltı/Arapsuyu,2+1
15.000 TL,ManavgatKöyler,4+1
14.000 TL,Döşemealtı/Yeniköy,1+1
12.000 TL,Alanya/Beldeler,1+1
15.000 TL,Döşemealtı/Yeniköy,1+1
19.500 TL,Kepez/Varsak,2+1
16.000 TL,Konyaaltı/Köyler,1+1
40.000 TL,Muratpaşa/Kızıltoprak,4+1
22.500 TL,Kepez/Merkez,2+1
23.000 TL,Döşemealtı/Yeniköy,2+1
25.000 TL,Aksu,2+1
30.000 TL,Manavgat/Ilıca,3+1
20.000 TL,Muratpaşa/Eskisanayi,1+1
19.000 TL,Finike/Beldeler,2+1
38.000 TL,Muratpaşa/Meltem,2+1
16.000 TL,Kepez/Erenköy,1+1
35.000 TL,Alanya,2+1
22.000 TL,Manavgat/Ilıca,1+1
17.500 TL,Kepez/Ahatlı,2+1
18.500 TL,Serik,2+1
18.000 TL,Aksu,1+1
20.500 TL,Kepez/Varsak,2+1
21.000 TL,Aksu,1+1
10.000 TL,Gazipaşa,1+1
20.000 TL,Kepez/Erenköy,3+1
20.000 TL,Alanya/Beldeler,1+1
15.000 TL,Kumluca,1+1
23.000 TL,Serik,2+1
35.000 TL,Kepez/Erenköy,3+1
20.000 TL,Kepez/Erenköy,2+1
22.000 TL,Kepez/Varsak,3+1
15.000 TL,Kepez/Sütçüler,1+1
13.500 TL,Alanya,1+1
26.000 TL,Gazipaşa,3+1
13.000 TL,Kepez/Yeniemek,1+1
22.000 TL,Kepez/Sütçüler,1+1
24.000 TL,Kepez/Ahatlı,1+1
18.000 TL,Kepez/Varsak,2+1
19.000 TL,Döşemealtı/Yeniköy,2+1
21.500 TL,Alanya/Beldeler,2+1
17.500 TL,Kepez/Erenköy,2+1
30.000 TL,Alanya,2+1
16.500 TL,Döşemealtı/Yeniköy,2+1
13.000 TL,Kepez/Varsak,1+1
13.000 TL,Döşemealtı/Merkez,2+1
30.000 TL,Alanya,2+1
20.000 TL,Aksu,1+1
17.000 TL,Kepez/Varsak,1+1
27.000 TL,Muratpaşa/Lara,2+1
14.000 TL,Döşemealtı/Yeniköy,1+1
17.000 TL,Kepez/Varsak,2+1
18.000 TL,Kepez/Varsak,2+1
22.000 TL,Döşemealtı/Yeniköy,2+1
30.000 TL,Manavgat,3+1
20.000 TL,Manavgat/Köyler,2+1
20.000 TL,Döşemealtı/Yeniköy,2+1
30.000 TL,Aksu,2+1
18.000 TL,Kepez/Varsak,2+1
28.000 TL,Aksu,2+1
25.000 TL,Serik,3+1
17.000 TL,Kepez/Sütçüler,1+1
15.000 TL,Döşemealtı/Yeniköy,1+1
13.000 TL,Alanya,1+1
33.000 TL,Kepez/Sütçüler,3+1
14.000 TL,Döşemealtı/Merkez,1+1
30.000 TL,DöşemealtıMerkez,1+1
20.000 TL,Kepez/Erenköy,2+1
20.000 TL,Serik,1+1
10.000 TL,Gazipaşa,1+1
9.500 TL,Gazipaşa,1+1
23.000 TL,Alanya,2+1
19.500 TL,Döşemealtı/Yeniköy,2+1
20.000 TL,Döşemealtı/Merkez,2+1
19.000 TL,Kepez/Varsak,2+1
31.000 TL,Manavgat/Ilıca,2+1
23.000 TL,Muratpaşa/Eskisanayi,1+1
10.000 TL,Gazipaşa,1+1
10.000 TL,Gazipaşa,1+1
20.000 TL,Kepez/Erenköy,2+1
23.000 TL,Kepez/Erenköy,2+1
15.000 TL,Alanya/Beldeler,1+1
13.000 TL,Alanya,1+1
15.000 TL,Kepez/Düdenbaşı,1+1
18.000 TL,Kepez/Erenköy,2+1
35.000 TL,Manavgat,3+1
34.000 TL,Alanya/Beldeler,3+1
23.000 TL,KepezErenköy,2+1
30.000 TL,Manavgat,2+1
15.500 TL,Kepez/Varsak,1+1
15.000 TL,Kepez/Varsak,1+1
38.000 TL,Muratpaşa/Meltem,2+1
25.000 TL,Manavgat/Ilıca,1+1
22.000 TL,Kepez/Varsak,2+1
25.000 TL,Aksu,2+1
32.000 TL,Manavgat,5+1
12.000 TL,Gazipaşa,1+1
18.000 TL,Manavgat/Taşağıl,1+1
20.000 TL,Manavgat/Taşağıl,1+1
14.000 TL,Alanya,1+1
15.000 TL,Gazipaşa,2+1
21.000 TL,Kepez/Ahatlı,1+1
15.000 TL,Alanya,1+1
20.000 TL,Muratpaşa/Eskisanayi,2+1
22.000 TL,Aksu,1+1
32.000 TL,Muratpaşa/Eskisanayi,2+1
18.500 TL,Kepez/Ahatlı,1+1
16.000 TL,Alanya/Beldeler,1+1
16.000 TL,Kepez/Varsak,1+1
18.000 TL,Döşemealtı/Yeniköy,2+1
22.000 TL,KepezVarsak,1+1
30.000 TL,Kepez/Varsak,3+1
13.500 TL,Alanya/Demirtaş,1+1
12.000 TL,Alanya,1+1
16.000 TL,Kepez/Erenköy,1+1
14.000 TL,Gazipaşa,1+1
21.000 TL,Kepez/Varsak,2+1
17.000 TL,Kumluca,1+1
15.000 TL,Alanya,1+1
18.000 TL,Kepez/Erenköy,2+1
21.000 TL,Kepez/Sütçüler,2+1
14.000 TL,Kepez/Varsak,2+1
25.000 TL,Serik,3+1
25.000 TL,Kumluca/Köyler,3+1
15.000 TL,Döşemealtı/Yeniköy,1+1
22.000 TL,Finike/Beldeler,3+1
19.000 TL,Kumluca,2+1
16.000 TL,Alanya/Beldeler,1+1
17.000 TL,Kepez/Erenköy,1+1
25.000 TL,Manavgat/Taşağıl,2+1
20.000 TL,Aksu,1+1
30.000 TL,Manavgat/Ilıca,2+1
23.500 TL,Kepez/Varsak,2+1
25.000 TL,Alanya,1+1
20.000 TL,Manavgat/Köyler,2+1
15.000 TL,Kepez/Erenköy,1+1
14.000 TL,Alanya,1+1
20.000 TL,Kepez/Varsak,3+1
18.000 TL,Kepez/Varsak,2+1
14.000 TL,Alanya,1+1
20.500 TL,Kepez/Varsak,2+1
20.000 TL,Manavgat/Sarılar,2+1
20.000 TL,Döşemealtı/Yeniköy,2+1
23.500 TL,Manavgat/Sarılar,2+1
39.000 TL,Muratpaşa/Meltem,2+1
22.000 TL,Kepez/Varsak,2+1
17.500 TL,Kepez/Varsak,2+1
20.000 TL,Kepez/Varsak,2+1
17.500 TL,KepezErenköy,2+1
21.000 TL,Kepez/Sütçüler,2+1
40.000 TL,Kepez/Düdenbaşı,3+1
20.000 TL,Döşemealtı/Yeşilbayır,2+1
15.000 TL,Serik,1+1
23.000 TL,Döşemealtı/Yeniköy,2+1
21.000 TL,Kepez/Varsak,2+1
32.000 TL,Döşemealtı/Merkez,3+1
18.000 TL,KepezVarsak,3+1
23.000 TL,Kepez/Varsak,3+1
25.000 TL,Manavgat/Ilıca,2+1
25.000 TL,Alanya,3+1
18.000 TL,Kepez/Erenköy,2+1
21.950 TL,Muratpaşa/Eskisanayi,1+1
22.500 TL,Kepez/Erenköy,2+1
32.000 TL,Manavgat/Köyler,5+1
26.000 TL,Döşemealtı/Yeniköy,3+1
30.000 TL,Manavgat/Çolaklı,2+1
16.000 TL,Alanya,1+1
21.000 TL,Döşemealtı/Yeniköy,2+1
35.000 TL,Manavgat,2+1
35.000 TL,Alanya,3+1
17.000 TL,Döşemealtı/Yeniköy,2+1
20.000 TL,Manavgat,3+1
16.000 TL,Kumluca,2+1
13.000 TL,Alanya,1+1
16.000 TL,Döşemealtı/Yeniköy,2+1
23.000 TL,Kepez/Erenköy,2+1
38.000 TL,Muratpaşa/Meltem,2+1
35.000 TL,Alanya/Beldeler,4+1
18.000 TL,Aksu,1+1
13.000 TL,Alanya/Beldeler,1+1
28.000 TL,Kepez/Varsak,2+1
20.000 TL,Alanya/Beldeler,2+1
18.000 TL,Kepez/Varsak,2+1
15.000 TL,KepezVarsak,1+1
27.000 TL,Kepez/Düdenbaşı,2+1
14.000 TL,Kepez/Düdenbaşı,1+1
21.500 TL,Kepez/Erenköy,2+1
15.000 TL,Kepez/Erenköy,1+1
33.000 TL,Muratpaşa/Lara,2+1
14.750 TL,Alanya/Beldeler,1+1
20.000 TL,Kaş/Köyler,2+1
25.000 TL,Muratpaşa/Lara,1+1
15.000 TL,Kepez/Ahatlı,1+1
18.000 TL,Kepez/Varsak,3+1
18.000 TL,Finike,2+1
38.000 TL,Muratpaşa/Meltem,2+1
14.999 TL,Kepez/Sütçüler,1+1
24.000 TL,FinikeBeldeler,2+1
20.000 TL,Finike,2+1
30.000 TL,Muratpaşa/Lara,1+1
22.000 TL,Kepez/Erenköy,2+1
25.000 TL,Serik,3+1
19.000 TL,Finike/Beldeler,3+1
26.500 TL,Kepez/Düdenbaşı,2+1
22.000 TL,Kepez/Varsak,2+1
16.000 TL,Finike/Beldeler,2+1
22.000 TL,Kepez/Erenköy,3+1
14.000 TL,Döşemealtı/Köyler,3+1
25.000 TL,Gazipaşa,3+1
15.000 TL,Alanya,3+1
21.000 TL,Manavgat/Köyler,3+1
25.000 TL,Finike,2+1
22.500 TL,Kepez/Erenköy,2+1
10.000 TL,Gazipaşa,1+1
24.000 TL,Kepez/Erenköy,2+1
35.000 TL,Alanya,3+1
30.000 TL,Manavgat,3+1
21.500 TL,Kepez/Ahatlı,1+1
20.000 TL,Kepez/Varsak,2+1
13.500 TL,Muratpaşa/Meltem,1+1
17.000 TL,Finike/Beldeler,2+1
19.000 TL,Muratpaşa/Eskisanayi,1+1
23.000 TL,Kepez/Erenköy,2+1
21.999 TL,Kepez/Duraliler,2+1
20.000 TL,Kepez/Varsak,2+1
12.000 TL,Alanya/Beldeler,1+1
13.000 TL,Gazipaşa,1+1
28.000 TL,Kepez/Erenköy,3+1
23.000 TL,Muratpaşa/Yenigün,3+1
19.000 TL,Kepez/Varsak,2+1
23.000 TL,Kepez/Erenköy,2+1
33.000 TL,Manavgat,3+1
17.500 TL,Kepez/Varsak,1+1
18.000 TL,Alanya/Beldeler,2+1
35.000 TL,Muratpaşa/Güzeloluk,2+1
22.000 TL,Kumluca,1+1
12.000 TL,Alanya,1+1
12.000 TL,KepezVarsak,1+1
23.000 TL,Kepez/Erenköy,2+1
40.000 TL,Kepez/Erenköy,3+1
20.000 TL,Döşemealtı/Yeniköy,2+1
23.500 TL,Kepez/Sütçüler,2+1
12.000 TL,Alanya,1+1
18.000 TL,Döşemealtı/Yeniköy,2+1
22.000 TL,Serik,2+1
13.000 TL,Alanya,1+1
18.000 TL,Manavgat,2+1
25.000 TL,Döşemealtı/Yeşilbayır,2+1
12.000 TL,Manavgat,Stüdyo (1+0)
18.000 TL,Kepez/Erenköy,2+1
22.500 TL,Kepez/Varsak,3+1
42.000 TL,Alanya,4+1
21.000 TL,Kepez/Sütçüler,2+1
38.000 TL,Manavgat,5+1
28.500 TL,Manavgat/Ilıca,3+1
20.000 TL,Gazipaşa,2+1
20.000 TL,Muratpaşa/Eskisanayi,2+1
21.000 TL,Kepez/Merkez,2+1
28.000 TL,Manavgat/Sarılar,2+1
21.000 TL,Kepez/Ahatlı,2+1
17.000 TL,Kepez/Ahatlı,1+1
50.000 TL,Manavgat,4+1
16.500 TL,Kepez/Erenköy,2+1
20.000 TL,Kepez/Varsak,2+1
14.000 TL,Alanya,1+1
22.000 TL,Kepez/Sütçüler,2+1
16.000 TL,Kepez/Varsak,2+1
17.000 TL,Kepez/Varsak,2+1
22.000 TL,Serik/Yukarıkocayatak,3+1
18.000 TL,Muratpaşa/Yenigün,2+1
20.000 TL,Döşemealtı/Yeniköy,3+1
17.000 TL,Aksu,1+1
23.000 TL,Manavgat,1+1
23.000 TL,Manavgat,1+1
18.000 TL,Muratpaşa/Lara,1+1
22.000 TL,Kepez/Dokuma,2+1
22.000 TL,KepezErenköy,1+1
25.000 TL,Döşemealtı/Merkez,3+1
33.000 TL,Kepez/Ahatlı,2+1
25.000 TL,Kepez/Erenköy,2+1
20.000 TL,Döşemealtı/Yeniköy,2+1
23.000 TL,Muratpaşa/Kızıltoprak,2+1
20.000 TL,Manavgat/Sarılar,1+1
19.000 TL,Muratpaşa/Yenigün,1+1
20.000 TL,Finike,3+1
30.000 TL,Kepez/Erenköy,2+1
37.000 TL,Alanya,2+1
20.000 TL,Kepez/Sütçüler,2+1
22.000 TL,Kepez/Sütçüler,2+1
15.000 TL,Serik/Yukarıkocayatak,2+1
22.000 TL,Kepez/Erenköy,2+1
35.000 TL,Manavgat,3+1
22.000 TL,Kepez/Sütçüler,2+1
25.000 TL,Kepez/Sütçüler,2+1
18.000 TL,Muratpaşa/Yenigün,2+1
17.000 TL,Kepez/Varsak,2+1
22.000 TL,Manavgat/Sarılar,2+1
26.000 TL,Manavgat/Sarılar,3+1
28.000 TL,Döşemealtı/Yeniköy,6+1
18.500 TL,Kepez/Sütçüler,2+1
19.000 TL,Kepez/Varsak,2+1
25.000 TL,Gazipaşa,3+1
50.000 TL,Alanya,5+1
18.000 TL,Kepez/Varsak,2+1
30.000 TL,Muratpaşa/Lara,2+1
45.000 TL,Konyaaltı/Merkez,4+1
24.000 TL,Kepez/Ahatlı,2+1
18.000 TL,Kepez/Düdenbaşı,2+1
26.500 TL,Muratpaşa/Eskisanayi,2+1
20.500 TL,Manavgat,2+1
45.000 TL,Kaş,3+1
22.000 TL,Kaş,1+1
30.000 TL,Muratpaşa/Lara,2+1
30.000 TL,Kepez/Erenköy,3+1
22.000 TL,Manavgat,1+1
30.000 TL,Konyaaltı/Merkez,2+1
20.000 TL,Manavgat,1+1
25.000 TL,Demre/Kale(Demre),3+1
18.000 TL,Kepez/Varsak,2+1
20.000 TL,Kepez/Ahatlı,2+1
28.000 TL,Manavgat,2+1
17.000 TL,Kepez/Ahatlı,2+1
30.000 TL,Manavgat,2+1
20.000 TL,Kepez/Yeniemek,2+1
27.000 TL,Manavgat,2+1
15.000 TL,Alanya,2+1
22.000 TL,Kepez/Duraliler,2+1
20.000 TL,Manavgat,1+1
14.500 TL,Kepez/Erenköy,2+1
10.000 TL,Döşemealtı/Merkez,2+1
29.000 TL,Konyaaltı/Merkez,2+1
22.000 TL,Kepez/Düdenbaşı,2+1
25.000 TL,Kepez/Duraliler,2+1
30.000 TL,Kaş,2+1
42.000 TL,Manavgat,5+1
28.000 TL,Muratpaşa/Lara,3+1
24.000 TL,Kepez/Sütçüler,3+1
20.000 TL,Kepez/Erenköy,2+1
27.000 TL,Muratpaşa/Bahçelievler,3+1
24.000 TL,Manavgat/Sarılar,2+1
18.000 TL,Gazipaşa,2+1
25.500 TL,Manavgat,3+1
22.000 TL,Serik,2+1
35.000 TL,Kaş,2+1
22.000 TL,Kepez/Varsak,3+1
23.000 TL,Kepez/Duraliler,2+1
30.000 TL,Muratpaşa/Eskisanayi,3+1
22.000 TL,Manavgat,3+1
18.000 TL,Gazipaşa,2+1
17.500 TL,Kepez/Erenköy,2+1
10.000 TL,Alanya,1+1
25.000 TL,Muratpaşa/Eskisanayi,2+1
25.000 TL,Kepez/Sütçüler,3+1
22.000 TL,Kepez/Ahatlı,2+1
20.000 TL,Manavgat/Sarılar,2+1
17.000 TL,Kepez/Duraliler,2+0
28.000 TL,Muratpaşa/Merkez,2+1
18.000 TL,Kepez/Yeniemek,2+1
30.000 TL,Kepez/Dokuma,3+1
16.000 TL,Alanya/Beldeler,2+1
22.000 TL,Kepez/Duraliler,2+1
27.000 TL,Muratpaşa/Bahçelievler,2+1
23.000 TL,Muratpaşa/Kızıltoprak,2+1
30.000 TL,Manavgat,3+1
19.000 TL,Serik,2+1
21.000 TL,Manavgat,2+1
21.000 TL,Manavgat,2+1
23.000 TL,Döşemealtı/Yeniköy,3+1
12.000 TL,Kepez/Ahatlı,Stüdyo (1+0)
23.000 TL,KepezDuraliler,2+1
28.000 TL,Muratpaşa/Eskisanayi,2+1
26.000 TL,Muratpaşa/Eskisanayi,2+1
20.000 TL,Kepez/Ahatlı,3+0
35.000 TL,Alanya/Beldeler,4+1
20.000 TL,Muratpaşa/Eskisanayi,2+1
20.000 TL,Kepez/Ahatlı,2+1
25.000 TL,Kepez/Varsak,3+1
26.500 TL,Kepez/Sütçüler,3+1
16.500 TL,Kepez/Merkez,3+1
21.000 TL,Muratpaşa/Eskisanayi,2+1
22.000 TL,Muratpaşa/Kızıltoprak,2+1
22.000 TL,Kepez/Sütçüler,2+1
25.000 TL,Aksu,2+1
25.000 TL,Kepez/Düdenbaşı,2+1
28.000 TL,Manavgat,3+1
33.000 TL,Alanya/Beldeler,4+1
22.500 TL,Kepez/Merkez,2+1
18.000 TL,Kemer/Göynük,2+1
21.000 TL,Kepez/Ahatlı,2+1
22.000 TL,Manavgat,2+1
22.000 TL,Kepez/Varsak,2+1
23.000 TL,Kepez/Varsak,2+1
16.500 TL,Muratpaşa/Yenigün,2+1
19.000 TL,Kepez/Duraliler,2+1
35.000 TL,Muratpaşa/Eskisanayi,3+1
33.000 TL,Manavgat,3+1
18.000 TL,Kepez/Dokuma,1+1
17.000 TL,Manavgat/Köyler,2+1
13.000 TL,Kepez/Ahatlı,Stüdyo (1+0)
30.000 TL,Alanya,3+1
20.000 TL,Kepez/Sütçüler,2+1
25.000 TL,Muratpaşa/Yenigün,2+1
28.000 TL,Muratpaşa/Lara,2+1
12.000 TL,Döşemealtı/Yeniköy,Stüdyo (1+0)
14.000 TL,Manavgat,2+1
27.000 TL,Muratpaşa/Yenigün,3+1
18.500 TL,Muratpaşa/Yenigün,2+1
22.000 TL,Kepez/Yeniemek,2+1
13.000 TL,Manavgat,1+1
18.000 TL,Serik,3+1
14.750 TL,Kepez/Ahatlı,1+1
13.000 TL,MuratpaşaYenigün,1+1
18.000 TL,Kepez/Erenköy,2+1
28.000 TL,Muratpaşa/Yenigün,2+1
26.000 TL,Konyaaltı/Arapsuyu,1+1
16.500 TL,Kepez/Erenköy,1+1
15.000 TL,Kepez/Ahatlı,1+1
20.000 TL,Muratpaşa/Yenigün,2+1
24.000 TL,Muratpaşa/Eskisanayi,2+1
25.000 TL,Muratpaşa/Lara,1+1
20.000 TL,Kepez/Varsak,2+1
25.500 TL,KonyaaltıMerkez,2+1
28.000 TL,Kepez/Düdenbaşı,3+1
20.000 TL,Kepez/Sütçüler,3+1
29.500 TL,Konyaaltı/Merkez,2+1
25.500 TL,Kepez/Ahatlı,2+1
25.000 TL,Gazipaşa,2+1
25.000 TL,Kepez/Yeniemek,3+1
18.000 TL,Manavgat/Sarılar,2+1
18.000 TL,Kepez/Varsak,2+1
20.000 TL,Kepez/Ahatlı,2+1
22.000 TL,Konyaaltı/Arapsuyu,1+1
35.000 TL,Manavgat,3+1
20.000 TL,Kepez/Sütçüler,2+1
22.500 TL,Döşemealtı/Yeniköy,3+1
23.000 TL,Muratpaşa/Eskisanayi,2+1
20.000 TL,Kepez/Ahatlı,1+1
25.000 TL,Muratpaşa/Lara,1+1
26.000 TL,Muratpaşa/Bahçelievler,3+1
22.000 TL,Muratpaşa/Lara,1+1
24.000 TL,Manavgat,1+1
24.500 TL,Muratpaşa/Güzeloluk,1+1
24.000 TL,Kepez/Duraliler,2+1
35.000 TL,Muratpaşa/Lara,2+1
14.000 TL,Döşemealtı/Köyler,2+1
20.000 TL,Muratpaşa/Yenigün,2+1
35.000 TL,DöşemealtıYeniköy,3+1
20.000 TL,Alanya,2+1
28.000 TL,Kepez/Sütçüler,3+1
28.000 TL,Alanya,3+1
22.000 TL,Kepez/Erenköy,2+1
16.000 TL,Kepez/Yeniemek,2+1
15.000 TL,Kepez/Erenköy,2+1
20.000 TL,Döşemealtı/Yeniköy,3+1
18.000 TL,Kepez/Sütçüler,2+1
21.000 TL,Manavgat/Sarılar,2+1
35.000 TL,Muratpaşa/Lara,3+1
32.000 TL,Kepez/Ahatlı,5+1
45.000 TL,Muratpaşa/Lara,3+1
22.000 TL,Manavgat/Köyler,3+1
25.000 TL,Alanya/Beldeler,2+1
22.000 TL,Kepez/Ahatlı,2+1
38.000 TL,Manavgat,3.5+1
38.000 TL,Konyaaltı/Arapsuyu,2+1
25.500 TL,KonyaaltıArapsuyu,3.5+1
23.000 TL,Alanya,1+1
32.000 TL,Muratpaşa/Fener,2+1
17.000 TL,Kepez/Erenköy,2+1
25.000 TL,Muratpaşa/Lara,1+1
18.000 TL,Konyaaltı/Merkez,3+1
28.000 TL,Kaş/Köyler,2+1
25.500 TL,Kepez/Duraliler,2+1
21.000 TL,Manavgat/Sarılar,2+1
19.000 TL,Manavgat,1+1
14.000 TL,Kepez/Erenköy,2+1
17.000 TL,Kepez/Erenköy,2+1
15.000 TL,Kepez/Dokuma,1+1
27.000 TL,Konyaaltı/Merkez,1+1
31.000 TL,Konyaaltı/Merkez,2+1
42.000 TL,Muratpaşa/Yenigün,3+1
20.000 TL,Muratpaşa/Kızıltoprak,2+1
19.000 TL,Kepez/Yeniemek,2+1
25.000 TL,Kumluca,2+1
25.000 TL,Kemer/Köyler,1+1
22.000 TL,Manavgat,2+1
45.000 TL,Konyaaltı/Merkez,4+1
30.000 TL,Manavgat,2+1
18.000 TL,Kepez/Sütçüler,1+1
23.000 TL,Kepez/Sütçüler,3+1
25.000 TL,Manavgat,2+1
22.000 TL,Kemer,1+1
30.000 TL,Manavgat/Taşağıl,2+1
24.000 TL,Muratpaşa/Eskisanayi,2+1
20.000 TL,Muratpaşa/Kızıltoprak,2+1
20.000 TL,Kepez/Erenköy,2+1
21.000 TL,Manavgat,2+1
35.000 TL,KonyaaltıMerkez,2+1
18.000 TL,Kepez/Dokuma,1+1
35.000 TL,Konyaaltı/Merkez,2+1
24.000 TL,Konyaaltı/Merkez,1+1
21.000 TL,Kepez/Erenköy,2+1
21.000 TL,Kepez/Erenköy,3+1
30.000 TL,Kumluca,2+1
45.000 TL,Konyaaltı/Merkez,4+1
19.000 TL,Kepez/Erenköy,3+1
19.000 TL,Kepez/Sütçüler,2+1
27.000 TL,Kepez/Yeniemek,2+1
25.000 TL,Kepez/Erenköy,4+1
26.500 TL,Kepez/Düdenbaşı,3+1
20.000 TL,Kepez/Erenköy,2+1
23.000 TL,Kepez/Duraliler,2+1
19.000 TL,KepezDüdenbaşı,2+1
21.000 TL,Kepez/Ahatlı,1+1
21.000 TL,Aksu,2+1
26.000 TL,Kepez/Erenköy,3+1
21.000 TL,Kepez/Sütçüler,2+1
25.000 TL,Kepez/Dokuma,1+1
23.000 TL,Muratpaşa/Kızıltoprak,2+1
17.000 TL,Kepez/Ahatlı,1+1
35.000 TL,Muratpaşa/Lara,3+1
15.000 TL,Kepez/Ahatlı,1+1
16.000 TL,Kepez/Yeniemek,2+1
43.000 TL,Muratpaşa/Fener,2+1
30.000 TL,Manavgat,3+1
27.000 TL,Kepez/Erenköy,2+1
27.000 TL,Manavgat/Sarılar,2+1
20.000 TL,Muratpaşa/Yenigün,3+1
20.000 TL,Döşemealtı/Yeniköy,2+1
25.000 TL,Kaş/Kalkan,1+1
15.000 TL,Kepez/Ahatlı,2+0
18.500 TL,Muratpaşa/Eskisanayi,3+1
28.000 TL,Kepez/Duraliler,3+1
12.750 TL,Kepez/Ahatlı,1+1
30.000 TL,Konyaaltı/Arapsuyu,1+1
21.000 TL,Kepez/Dokuma,1.5+1
23.000 TL,Kepez/Sütçüler,2+1
15.000 TL,Kepez/Ahatlı,2+0
35.000 TL,Konyaaltı/Merkez,3+1
16.000 TL,Kepez/Sütçüler,2+1
18.000 TL,Kepez/Varsak,2+1
42.000 TL,Manavgat,5+1
20.000 TL,Kepez/Sütçüler,2+1
15.000 TL,Kepez/Duraliler,3+1
24.000 TL,Kepez/Erenköy,2+1
14.000 TL,Manavgat,2+1
21.000 TL,Kepez/Sütçüler,2+1
20.000 TL,Döşemealtı/Yeniköy,3+1
27.000 TL,Kepez/Duraliler,2+1
19.000 TL,Kepez/Erenköy,2+1
17.000 TL,Kepez/Ahatlı,1+1
12.000 TL,Finike,2+1
28.000 TL,Kepez/Erenköy,3+1
45.000 TL,Konyaaltı/Merkez,4+1
24.500 TL,Kepez/Varsak,3+1
29.000 TL,Muratpaşa/Merkez,2+1
30.000 TL,Manavgat,3+1
25.000 TL,Muratpaşa/Yenigün,3+1
24.000 TL,Manavgat/Sarılar,2+1
20.000 TL,Kepez/Erenköy,2+1
20.000 TL,Aksu,2+1
20.000 TL,Manavgat,2+1
25.000 TL,Muratpaşa/Fener,2+1
18.000 TL,Alanya/Beldeler,2+1
25.000 TL,Alanya,3+1
21.000 TL,Alanya/Beldeler,2+1
24.000 TL,Manavgat,1+1
28.000 TL,KepezAhatlı,2+1
21.000 TL,Kepez/Sütçüler,2+1
25.000 TL,Alanya/Beldeler,2+1
13.000 TL,Alanya,1+1
28.000 TL,Kepez/Varsak,3+1
23.000 TL,Kepez/Ahatlı,2+1
