category,product_name,color,price,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Top ve body,Büzgülü halter top,Kahverengi,790.0,03,0.0,0.0,0.0,0.0
Top ve body,Dantelli halter top,Açık pembe,790.0,03,0.0,0.0,0.0,
Top ve body,Büzgülü askılı top,Ekru,1190.0,03,0.0,0.0,,
Top ve body,Sıkılaştırıcı body,Siyah,1190.0,03,0.0,,,
Top ve body,Straplez denim bluz,SOLUK EFEKTLİ PARÇA BOYAMA DENIM,1190.0,03,0.0,0.0,0.0,0.0
Top ve body,Mücevher detaylı çapraz askılı atlet,Beyaz,1090.0,03,0.0,0.0,0.0,
Top ve body,Balon büstiyer top,Altın rengi,1090.0,03,0.0,0.0,0.0,0.0
Top ve body,Balon büstiyer top,Beyaz,1090.0,03,0.0,0.0,0.0,0.0
Top ve body,Pullu halter top,Ekru,990.0,03,0.0,0.0,0.0,
Top ve body,Pullu halter top,Pembe,990.0,03,0.0,0.0,0.0,
Top ve body,Pullu halter top,Kahverengi,990.0,03,0.0,0.0,0.0,
Top ve body,Zımba detaylı halter yaka üst,Siyah,990.0,03,0.0,0.0,0.0,0.0
Top ve body,Vücuda oturan denim üst,SOLUK EFEKTLİ AÇIK ORTA MAVİ DENIM,1590.0,03,0.0,0.0,0.0,0.0
Top ve body,Vücuda oturan denim üst,SOLUK EFEKTLİ ORTA MAVİ DENIM,1590.0,03,0.0,0.0,0.0,0.0
Top ve body,Fırfırlı ve boncuklu top,Ekru,1590.0,03,0.0,0.0,0.0,0.0
Top ve body,Fırfırlı ve boncuklu top,Koyu Gri,1590.0,03,0.0,0.0,0.0,0.0
Top ve body,Asimetrik pelerin,Kahverengi,1190.0,03,0.0,0.0,0.0,0.0
Top ve body,Asimetrik pelerin,Ekru,1190.0,03,0.0,0.0,0.0,0.0
Top ve body,Kare yaka çift katmanlı tişört,Siyah,590.0,03,0.0,0.0,0.0,0.0
Top ve body,Kare yaka çift katmanlı tişört,Beyaz,590.0,03,0.0,0.0,0.0,0.0
Top ve body,Kare yaka çift katmanlı tişört,Pembe,590.0,03,0.0,0.0,0.0,0.0
Top ve body,Kare yaka çift katmanlı tişört,Açık gri,590.0,03,0.0,0.0,0.0,0.0
Top ve body,Kolsuz peplum top,Siyah,1090.0,03,0.0,,,
Top ve body,Kolsuz peplum top,Kırmızı,1090.0,03,0.0,,,
Top ve body,Askılı korse bluz,Açık pembe,1090.0,03,0.0,,,
Top ve body,Halter bengalin top,Beyaz,1090.0,03,0.0,0.0,0.0,0.0
Top ve body,Halter bengalin top,Açık mavi,1090.0,03,0.0,0.0,0.0,0.0
Top ve body,Qipao üst,Siyah,990.0,03,0.0,0.0,0.0,0.0
Top ve body,Parıltılı denim büstiyer üst,SOLUK EFEKTLİ AÇIK ORTA MAVİ DENIM,1590.0,03,0.0,0.0,0.0,
Top ve body,Metalik iplikli pelerin,Kahverengi,1590.0,03,,,0.0,0.0
Top ve body,Peplum triko top,Altın rengi,1490.0,03,0.0,0.0,0.0,0.0
Top ve body,Asimetrik saten top,Ekru,1190.0,03,0.0,0.0,0.0,0.0
Top ve body,Halter yaka desenli tül top,Koyu bej,1090.0,03,0.0,,,
Top ve body,Kolsuz peplum top,Kahverengi,1090.0,03,,0.0,0.0,0.0
Top ve body,Poliamid yaka detaylı top,Siyah,990.0,03,0.0,0.0,0.0,
Top ve body,Kroşe straplez bluz,Krem rengi,990.0,03,0.0,0.0,0.0,0.0
Top ve body,Kroşe straplez bluz,Beyaz,990.0,03,0.0,0.0,0.0,0.0
Top ve body,Kroşe straplez bluz,Koyu lacivert,990.0,03,0.0,0.0,0.0,0.0
Top ve body,Kroşe straplez bluz,Koyu yeşil,990.0,03,0.0,0.0,0.0,0.0
Top ve body,Kroşe askılı top,Açık mavi,990.0,03,0.0,0.0,0.0,0.0
Top ve body,Kroşe askılı top,Beyaz,990.0,03,0.0,0.0,0.0,0.0
Top ve body,Kroşe askılı top,Koyu lacivert,990.0,03,0.0,0.0,0.0,0.0
Top ve body,Kroşe askılı top,Açık sarı,990.0,03,0.0,0.0,0.0,0.0
Top ve body,Volanlı kroşe top,Beyaz,990.0,03,0.0,0.0,0.0,0.0
Top ve body,Volanlı kroşe top,Lacivert,990.0,03,0.0,0.0,0.0,0.0
Top ve body,Parlak örgülü top,Turuncu,990.0,03,0.0,0.0,0.0,0.0
Top ve body,Asimetrik tül Fularlı Top,Siyah,990.0,03,0.0,0.0,0.0,0.0
Top ve body,Dantel detaylı askılı bluz,Beyaz,790.0,03,0.0,0.0,0.0,
Top ve body,Halter yaka büzgülü bağlamalı top,Pembe,790.0,03,0.0,,,
Top ve body,Halter yaka büzgülü bağlamalı top,Siyah,790.0,03,0.0,,,
Top ve body,Halter yaka büzgülü bağlamalı top,Ekru,790.0,03,0.0,,,
Top ve body,Halter yaka büzgülü bağlamalı top,Turkuaz,790.0,03,0.0,,,
Top ve body,Halter yaka büzgülü bağlamalı top,Kahverengi,790.0,03,0.0,,,
Top ve body,Ajurlu Qipao yaka top,Açık sarı,1490.0,03,,,,
Top ve body,Fisto işlemeli korse tarzı bluz,Ekru,1490.0,03,0.0,,,
Top ve body,Saten yüzeyli dantel askılı top,Ekru,1090.0,03,0.0,0.0,0.0,0.0
Top ve body,Saten yüzeyli dantel askılı top,Kahverengi,1090.0,03,0.0,0.0,0.0,0.0
Top ve body,Korse fırfırlı top,Ekru,1090.0,03,0.0,,,
Top ve body,Korse fırfırlı top,Siyah,1090.0,03,0.0,,,
Top ve body,Denim büstiyer korse top,SOLUK EFEKTLİ ORTA MAVİ DENIM,1590.0,03,,,,
Top ve body,Dantelli halter top,Siyah,790.0,03,0.0,0.0,0.0,0.0
Top ve body,Halter dantel detaylı üst,Ekru,1090.0,03,0.0,0.0,0.0,0.0
Top ve body,Bisiklet yaka çizgili keten karışımlı top,Mavi,790.0,03,0.0,0.0,0.0,0.0
Top ve body,Drape çift katlı yaka top,Ekru,790.0,03,0.0,0.0,0.0,0.0
Top ve body,Saten askılı top,Lacivert,990.0,03,0.0,0.0,0.0,0.0
Top ve body,Kare yaka tül body,Siyah,990.0,03,0.0,0.0,0.0,0.0
Top ve body,Metal detaylı halter yaka top,Siyah,790.0,03,0.0,0.0,0.0,0.0
Top ve body,Uzun kollu dantel t-shirt,Siyah,790.0,03,0.0,0.0,,
Top ve body,Uzun kollu dantel t-shirt,Ekru,790.0,03,0.0,0.0,,
Top ve body,Metalik iplikli triko top,Kahverengi,990.0,03,0.0,0.0,0.0,0.0
Top ve body,V Yaka Büzgülü Crop Top,Siyah,990.0,03,0.0,0.0,0.0,0.0
Top ve body,Payetli halter yaka t-shirt One Dilemma,Gri,1490.0,03,0.0,0.0,0.0,0.0
Top ve body,Cupro parlak One Dilemma t-shirt,Siyah,1790.0,03,0.0,0.0,0.0,0.0
Top ve body,Drapeli dekolteli halkalı büstiyer,Siyah,990.0,03,0.0,0.0,0.0,0.0
Top ve body,Düğmeli kolsuz denim top,SOLUK EFEKTLİ ORTA MAVİ DENIM,1190.0,03,0.0,0.0,0.0,
Top ve body,Büzgülü tül body,Mor,990.0,03,0.0,0.0,0.0,0.0
Top ve body,Büzgülü tül body,Siyah,990.0,03,0.0,0.0,0.0,0.0
Top ve body,Büzgülü tül body,Kahverengi,990.0,03,0.0,0.0,0.0,0.0
Top ve body,Kayık yaka panço,Ekru,1090.0,03,0.0,0.0,0.0,0.0
Top ve body,Kayık yaka panço,Krem rengi,1090.0,03,0.0,0.0,0.0,0.0
Top ve body,Parlak denim peplum top,Siyah,1590.0,03,0.0,0.0,0.0,0.0
Top ve body,Asimetrik saten yüzeyli top,Krem rengi,1190.0,03,0.0,,,
Gömlek ve Bluz,"Basic, fitted çizgili gömlek",Siyah,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,"Basic, fitted çizgili gömlek",Koyu lacivert,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,"Basic, fitted çizgili gömlek",Açık mavi,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,"Basic, fitted çizgili gömlek",Mavi,710.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,"Basic, fitted çizgili gömlek",Açık pembe,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,"Basic, fitted çizgili gömlek",Kahverengi,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,"Basic, fitted çizgili gömlek",Mor,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Basic fitted gömlek,Beyaz,1190.0,03,0.0,,,
Gömlek ve Bluz,Basic fitted gömlek,Siyah,710.0,03,0.0,,,
Gömlek ve Bluz,Basic fitted gömlek,Açık mavi,1190.0,03,0.0,,,
Gömlek ve Bluz,Piliseli poplin gömlek,Beyaz,1490.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Piliseli poplin gömlek,Açık mavi,1490.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Basic çift kumaş gömlek,Altın rengi,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,"Kısa kollu, göğüs altı kesimli gömlek",Beyaz,1090.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,"Kısa kollu, göğüs altı kesimli gömlek",Açık mavi,1090.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,"Kısa kollu, göğüs altı kesimli gömlek",Pembe,1090.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,"Yarasa kollu, pilili poplin gömlek",Beyaz,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Çıtçıtlı açık gömlek,Kahverengi,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Çıtçıtlı açık gömlek,Ekru,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Çıtçıtlı açık gömlek,Haki,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Basic çizgili poplin cepli gömlek,Açık sarı,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Basic çizgili poplin cepli gömlek,Lacivert,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Basic çizgili poplin cepli gömlek,Mavi,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Basic çizgili poplin cepli gömlek,Kırmızı,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Basic çizgili poplin cepli gömlek,Pembe,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,"Cepli, dökümlü keten gömlek",Açık mavi,1490.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Korse tarzı poplin gömlek,Beyaz,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Çift fermuarlı bengal gömlek,Beyaz,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,"Kısa kollu, düşük göğüs kesimli gömlek",Açık mavi,1090.0,03,0.0,0.0,0.0,
Gömlek ve Bluz,Kurdela detaylı saten gömlek,Ekru,1490.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Fırfırlı peplum bluz,Beyaz,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Basic çift kumaş gömlek,Beyaz,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Basic çift kumaş gömlek,Açık mavi,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Büzgülü bengalin gömlek,Beyaz,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Basic cepli poplin gömlek,Beyaz,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Göğüs altı dikiş detaylı dar kesim gömlek,Açık gri,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Göğüs altı dikiş detaylı dar kesim gömlek,Açık mavi,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Göğüs altı dikiş detaylı dar kesim gömlek,Pembe,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Göğüs altı dikişli dar kesim gömlek,Beyaz,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,İnci işlemeli düğümlü gömlek,Beyaz,1590.0,03,0.0,,,
Gömlek ve Bluz,Kontrast işlemeli kısa kollu bluz,Ekru,1590.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Balon fermuarlı kolsuz gömlek,Mavi,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Parlak crop gömlek,Mavi,1590.0,03,0.0,0.0,0.0,
Gömlek ve Bluz,İşlemeli kollu gömlek,Açık mavi,1790.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Bimateryal balon gömlek,Açık mavi,1490.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Büzgülü bengalin gömlek,Açık mavi,1190.0,03,,,0.0,0.0
Gömlek ve Bluz,ÇİFT FERMUARLI DAR KESİM BENGALİN GÖMLEK,Krem rengi,1190.0,03,0.0,0.0,0.0,0.0
Gömlek ve Bluz,Vücuda oturan çift fermuarlı denim bengalin gömlek,SOLUK EFEKTLİ PARÇA BOYAMA DENIM,1190.0,03,0.0,0.0,0.0,
Etek,Bambula işlemeli şort etek,Siyah,1490.0,03,0.0,,,
Etek,Bambula işlemeli şort etek,Ekru,1490.0,03,0.0,,,
Etek,Bambula işlemeli şort etek,Kahverengi,1490.0,03,0.0,,,
Etek,Düşük bel detaylı denim şort etek,SOLUK EFEKTLİ PARÇA BOYAMA DENIM,1790.0,03,,,,
Etek,Düşük bel detaylı denim şort etek,SOLUK EFEKTLİ AÇIK ORTA MAVİ DENIM,1790.0,03,,,,
Etek,Düşük bel detaylı denim şort etek,SOLUK EFEKTLİ ORTA MAVİ DENIM,1790.0,03,,,,
Etek,Parlak denim şort etek,SOLUK EFEKTLİ ORTA MAVİ DENIM,1790.0,03,0.0,,,
Etek,Yan yırtmaçlı şort etek,Siyah,1190.0,03,0.0,,0.0,0.0
Etek,Yan yırtmaçlı şort etek,Açık mavi,1190.0,03,0.0,,0.0,0.0
Etek,Yan yırtmaçlı şort etek,Kırmızı,1190.0,03,0.0,,0.0,0.0
Etek,Yan yırtmaçlı şort etek,Pembe,1190.0,03,0.0,,0.0,0.0
Etek,Yan yırtmaçlı şort etek,Koyu Gri,1190.0,03,0.0,,0.0,0.0
Etek,Yan yırtmaçlı şort etek,Açık sarı,1190.0,03,0.0,,0.0,0.0
Etek,Yan yırtmaçlı şort etek,Kahverengi,1190.0,03,0.0,,0.0,0.0
Etek,Yan yırtmaçlı şort etek,Bej,1190.0,03,0.0,,0.0,0.0
Etek,Yan yırtmaçlı şort etek,Mor,1190.0,03,0.0,,0.0,0.0
Etek,Maksi poplin balon etek,Beyaz,1590.0,03,0.0,0.0,0.0,
Etek,Şık şort etek,Kahverengi,1490.0,03,0.0,,0.0,0.0
Etek,Şık şort etek,Siyah,1490.0,03,0.0,,0.0,0.0
Etek,Katlı poplin etek,Beyaz,1590.0,03,0.0,0.0,0.0,0.0
Etek,D62 denim şort etek,SOLUK EFEKTLİ SİYAH DENIM,1490.0,03,0.0,,0.0,0.0
Etek,D62 denim şort etek,SOLUK EFEKTLİ KOYU GRİ DENIM,1490.0,03,0.0,,0.0,0.0
Etek,İşlemeli pareo mini şort etek,Siyah,1790.0,03,0.0,,0.0,0.0
Etek,Metalik iplikli panelli etek,Ekru,1590.0,03,0.0,0.0,0.0,
Etek,Metalik iplikli panelli etek,Açık mavi,1590.0,03,0.0,0.0,0.0,
Etek,Asimetrik midi etek,Haki,1490.0,03,0.0,0.0,,
Etek,Saten midi etek,Kahverengi,1490.0,03,0.0,0.0,0.0,0.0
Etek,Saten midi etek,Siyah,1490.0,03,0.0,0.0,0.0,0.0
Etek,Kemerli mini şort etek,Kahverengi,1490.0,03,0.0,,0.0,0.0
Etek,Kemerli mini şort etek,Siyah,1490.0,03,0.0,,0.0,0.0
Etek,Kemerli mini şort etek,Koyu lacivert,1490.0,03,0.0,,0.0,0.0
Etek,Kemerli mini şort etek,Açık gri,1490.0,03,0.0,,0.0,0.0
Etek,Kemerli mini şort etek,Bej,1490.0,03,0.0,,0.0,0.0
Etek,D60 Mini denim etek,SOLUK EFEKTLİ ORTA MAVİ DENIM,1190.0,03,0.0,0.0,0.0,0.0
Etek,D60 Mini denim etek,SOLUK EFEKTLİ AÇIK MAVİ DENIM,1190.0,03,0.0,0.0,0.0,0.0
Etek,D60 Mini denim etek,SOLUK EFEKTLİ AÇIK ORTA MAVİ DENIM,1190.0,03,0.0,0.0,0.0,0.0
Etek,Mini işlemeli şort etek,Kahverengi,1790.0,03,0.0,,0.0,0.0
Etek,İşlemeli etek,Mor,1590.0,03,0.0,0.0,0.0,0.0
Etek,Midi denim etek,SOLUK EFEKTLİ AÇIK ORTA MAVİ DENIM,1590.0,03,0.0,0.0,,
Etek,Uzun balon poplin etek,Altın rengi,1590.0,03,0.0,0.0,0.0,0.0
Etek,Poplin sivri uçlu midi etek,Mavi,1590.0,03,0.0,0.0,0.0,0.0
Etek,Pullu midi etek,Açık pembe,1590.0,03,0.0,0.0,0.0,
Etek,Pullu midi etek,Açık mavi,1590.0,03,0.0,0.0,0.0,
Etek,Pullu midi etek,Kahverengi,1590.0,03,0.0,0.0,0.0,
Etek,Asimetrik dantel midi etek,Ekru,1590.0,03,0.0,0.0,0.0,0.0
Etek,Asimetrik dantel midi etek,Siyah,1590.0,03,0.0,0.0,0.0,0.0
Etek,Asimetrik dantel midi etek,Kahverengi,1590.0,03,0.0,0.0,0.0,0.0
Etek,Kruvaze denim şort etek,SOLUK EFEKTLİ ORTA MAVİ DENIM,1590.0,03,0.0,,0.0,0.0
Etek,İşlemeli mini etek,Açık mavi,1590.0,03,0.0,0.0,0.0,
Etek,İşlemeli mini etek,Siyah,1590.0,03,0.0,0.0,0.0,
Etek,İşlemeli mini etek,Ekru,1590.0,03,0.0,0.0,,
Etek,İşlemeli mini etek,Turuncu,1590.0,03,0.0,0.0,,
Etek,İşlemeli mini etek,Kahverengi,1590.0,03,0.0,0.0,0.0,
Etek,Balon kesim saten etek cepli,Koyu yeşil,1490.0,03,0.0,0.0,0.0,0.0
Etek,Fisto işlemeli balon etek,Beyaz,1490.0,03,0.0,0.0,0.0,
Etek,Asimetrik saten etek,Açık sarı,1490.0,03,0.0,0.0,0.0,0.0
Etek,Asimetrik saten etek,Kahverengi,1490.0,03,0.0,0.0,0.0,0.0
Etek,İşlemeli çizgili pareo şort etek,Pembe,1490.0,03,0.0,,0.0,0.0
Etek,D62 denim şort etek,SOLUK EFEKTLİ GRİ DENIM,1490.0,03,,,,
Etek,Puantiye desenli tül midi etek,Açık mavi,1190.0,03,0.0,0.0,0.0,
Etek,Puantiye desenli tül midi etek,Ekru,1190.0,03,0.0,0.0,0.0,0.0
Etek,Puantiye desenli tül midi etek,Kahverengi,1190.0,03,0.0,0.0,0.0,0.0
Etek,Mini şardonlu etek,Ekru,1190.0,03,0.0,0.0,0.0,0.0
Etek,Dantel detaylı saten mini etek,Koyu lacivert,1190.0,03,0.0,0.0,0.0,0.0
Etek,Mini şort etek,Siyah,1190.0,03,0.0,,0.0,0.0
Etek,Mini şort etek,Haki,1190.0,03,0.0,,0.0,0.0
Etek,Pileli mini etek,Kahverengi,1190.0,03,0.0,0.0,0.0,0.0
Etek,Pileli mini etek,Lacivert,1190.0,03,0.0,0.0,0.0,0.0
Etek,Desenli pullu mini şort etek,Bej,1190.0,03,0.0,,0.0,0.0
Etek,Saten mini pareo etek,Lacivert,1090.0,03,0.0,0.0,0.0,0.0
Etek,Bengal kumaş etek pantolon,Siyah,1090.0,03,0.0,,0.0,0.0
Etek,Dantel detaylı şort etek,Açık gri,990.0,03,0.0,,0.0,0.0
Etek,Dantel detaylı şort etek,Siyah,990.0,03,0.0,,0.0,0.0
Etek,Dantel detaylı şort etek,Açık sarı,990.0,03,0.0,,0.0,
Etek,Balon şort etek,Kiremit rengi,1490.0,03,0.0,,,
Etek,Pullu mini etek,Krem rengi,1490.0,03,0.0,,,
Etek,Pullu mini etek,Altın rengi,1490.0,03,0.0,,,
Etek,Volanlı mini şort etek,Açık pembe,1490.0,03,0.0,,0.0,
Etek,Volanlı mini şort etek,Beyaz,1490.0,03,0.0,,0.0,0.0
Etek,Volanlı mini şort etek,Açık mavi,1490.0,03,0.0,,0.0,
Etek,Volanlı mini şort etek,Kahverengi,1490.0,03,0.0,,0.0,
Etek,Dantelli pareo etek,Ekru,990.0,03,0.0,0.0,0.0,
Etek,Lazer çiçek desenli denim şort etek,SOLUK EFEKTLİ ORTA MAVİ DENIM,1590.0,03,0.0,,0.0,0.0
Etek,Saten asimetrik midi etek,Altın rengi,1790.0,03,0.0,0.0,0.0,0.0
Etek,Asimetrik dantel mini etek,Açık pembe,1490.0,03,0.0,0.0,0.0,
Etek,Dantel mini etek,Açık mavi,1190.0,03,0.0,0.0,0.0,0.0
Etek,Uzun dantel etek,Açık pembe,1590.0,03,0.0,0.0,0.0,
Etek,Dantelli midi etek,Açık mavi,1590.0,03,0.0,0.0,0.0,0.0
Etek,Parlak volanlı mini şort etek,Ekru,1590.0,03,0.0,,0.0,
Etek,D62 Çivili denim şort etek,SOLUK EFEKTLİ SİYAH DENIM,1690.0,03,0.0,,0.0,0.0
Etek,Katlı midi dökümlü etek,Siyah,1190.0,03,0.0,0.0,0.0,0.0
Etek,Kontrast dantel detaylı saten etek,Açık mavi,1490.0,03,0.0,0.0,0.0,
Etek,Mini şort etek,Açık mavi,1190.0,03,0.0,,0.0,0.0
Etek,Çivili denim etek,SOLUK EFEKTLİ SİYAH DENIM,1590.0,03,0.0,0.0,0.0,0.0
Etek,D60 Basic denim mini etek,SOLUK EFEKTLİ AÇIK ORTA MAVİ DENIM,1190.0,03,0.0,0.0,0.0,0.0
Etek,D60 Basic denim mini etek,SOLUK EFEKTLİ SİYAH DENIM,1190.0,03,0.0,0.0,0.0,0.0
Etek,Asimetrik saten etek,Ekru,1490.0,03,0.0,0.0,0.0,0.0
Etek,Pullu midi etek,Ekru,1490.0,03,0.0,0.0,0.0,0.0
Etek,Volanlı konumlandırmalı triko etek,Bej,1490.0,03,0.0,0.0,0.0,0.0
Etek,Kemerli denim şort etek,SOLUK EFEKTLİ ORTA MAVİ DENIM,1490.0,03,0.0,,0.0,0.0
Etek,Suni süet mini şort etek,Lacivert,1490.0,03,0.0,,0.0,0.0
Etek,Suni süet mini şort etek,Kahverengi,1490.0,03,0.0,,0.0,0.0
Etek,Yan yırtmaçlı şort etek,Beyaz,1190.0,03,0.0,,0.0,0.0
Etek,Yan yırtmaçlı şort etek,Lacivert,1190.0,03,0.0,,0.0,0.0
Etek,Kemerli denim şort etek,SOLUK EFEKTLİ DESIZED DENIM,1490.0,03,0.0,,0.0,0.0
Etek,Geniş belli örgü şort etek,Koyu Gri,990.0,03,0.0,,0.0,0.0
Etek,Çizgili uzun asimetrik etek,Lacivert,1590.0,03,0.0,0.0,0.0,0.0
Etek,One Dilemma çivili şort etek,SOLUK EFEKTLİ SİYAH DENIM,2990.0,03,0.0,,0.0,0.0
Etek,One Dilemma parlak denim şort etek,SOLUK EFEKTLİ PARÇA BOYAMA DENIM,3690.0,03,0.0,,0.0,0.0
Etek,Dantel midi etek,Açık mavi,1590.0,03,0.0,0.0,0.0,0.0
Etek,Tokalı kalem etek,Ekru,1590.0,03,0.0,,,
Etek,Büzgülü dantel midi etek,Ekru,1590.0,03,0.0,0.0,0.0,0.0
Blazer > Takım,Vücuda oturan blazer ceket,Açık mavi,2290.0,03,0.0,0.0,0.0,
Blazer > Takım,Kısa blazer,Lacivert,1070.0,03,0.0,0.0,0.0,
Blazer > Takım,Kısa blazer,Siyah,1790.0,03,0.0,0.0,0.0,
Blazer > Takım,Kısa blazer,Beyaz,1790.0,03,0.0,0.0,,
Blazer > Takım,Çizgili dar kesim blazer ceket,Kahverengi,2290.0,03,0.0,0.0,0.0,
Blazer > Takım,Kısa blazer ceket,Beyaz,1790.0,03,0.0,0.0,0.0,
Blazer > Takım,Kemerli blazer,Haki,2290.0,03,0.0,0.0,0.0,
Blazer > Takım,Üç düğmeli vücuda oturan blazer,Kahverengi,2290.0,03,0.0,0.0,0.0,
Blazer > Takım,Vücuda oturan blazer ceket,Kırmızı,1370.0,03,0.0,,,
Blazer > Takım,Çizgili dar kesim blazer ceket,Lacivert,2290.0,03,0.0,0.0,0.0,
Blazer > Takım,Kemerli blazer ceket,Açık sarı,2290.0,03,0.0,0.0,0.0,
Blazer > Takım,Çizgili kısa blazer,Açık gri,1790.0,03,0.0,0.0,0.0,
Blazer > Takım,Saten yüzeyli blazer,Kahverengi,1370.0,03,0.0,0.0,0.0,
Blazer > Takım,Saten blazer,Koyu lacivert,2290.0,03,0.0,0.0,0.0,
Blazer > Takım,Asimetrik blazer ceket,Açık mavi,2290.0,03,0.0,0.0,0.0,
Blazer > Takım,Vücuda oturan blazer ceket,Beyaz,2290.0,03,0.0,0.0,0.0,
Blazer > Takım,Vücuda oturan blazer ceket,Siyah,2290.0,03,0.0,0.0,0.0,
Blazer > Blazer,Dar kesim ceket,Açık gri,1790.0,03,0.0,0.0,0.0,
Blazer > Blazer,Dar kesim ceket,Siyah,1790.0,03,0.0,0.0,0.0,
Blazer > Blazer,Dar kesim ceket,Ekru,1790.0,03,0.0,0.0,0.0,
Blazer > Blazer,Dar kesim ceket,Kahverengi,1790.0,03,0.0,0.0,,
Blazer > Blazer,Basic keten karışımlı blazer,Kahverengi,2290.0,03,0.0,0.0,0.0,
Blazer > Blazer,Basic keten karışımlı blazer,Beyaz,2290.0,03,0.0,0.0,0.0,
Blazer > Blazer,Basic keten karışımlı blazer,Koyu yeşil,2290.0,03,0.0,0.0,0.0,
Blazer > Blazer,Regular fit blazer,Siyah,2290.0,03,0.0,0.0,0.0,
Blazer > Blazer,Basic çizgili blazer ceket,Lacivert,1790.0,03,0.0,0.0,0.0,
Blazer > Blazer,Asimetrik blazer,Haki,2290.0,03,0.0,0.0,0.0,
Blazer > Blazer,İşlemeli düğmeli blazer ceket,Siyah,2790.0,03,0.0,0.0,,
Blazer > Blazer,Denim blazer ceket,SOLUK EFEKTLİ DESIZED DENIM,2990.0,03,0.0,0.0,,
Blazer > Blazer,Regular fit suni deri efektli blazer ceket,Siyah,2290.0,03,0.0,0.0,,
Blazer > Blazer,İşlemeli düğmeli blazer ceket,Kahverengi,2490.0,03,0.0,0.0,0.0,
Blazer > Blazer,Açık blazer ceket,Siyah,2290.0,03,0.0,0.0,0.0,
Blazer > Blazer,Bisiklet yaka blazer ceket,Siyah,2290.0,03,0.0,0.0,0.0,
Blazer > Blazer,Suni deri efektli blazer,Kahverengi,2490.0,03,0.0,0.0,0.0,
Blazer > Blazer,"Düğmeli, Vücuda Oturan Ceket",Kahverengi,2490.0,03,0.0,0.0,0.0,
Blazer > Blazer,Crop suni deri blazer ceket,Siyah,1370.0,03,0.0,0.0,0.0,
Sweatshirt,Dik yakalı fermuarlı sweatshirt,Kırmızı,1490.0,03,0.0,0.0,0.0,0.0
Sweatshirt,Dik yakalı fermuarlı sweatshirt,Ekru,1490.0,03,0.0,0.0,0.0,0.0
Sweatshirt,Dik yakalı fermuarlı sweatshirt,Koyu lacivert,1490.0,03,0.0,0.0,0.0,0.0
Sweatshirt,Dik yakalı fermuarlı sweatshirt,Pembe,1490.0,03,0.0,0.0,0.0,0.0
Sweatshirt,"Yumuşak dokulu, açık omuzlu sweatshirt",Koyu lacivert,1490.0,03,0.0,0.0,0.0,0.0
Sweatshirt,"Yumuşak dokulu, açık omuzlu sweatshirt",Siyah,1490.0,03,0.0,0.0,0.0,0.0
