item_name,price,category,color,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Kroşe straplez bluz,990.0,Top ve body,Koyu yeşil,03,0.0,0.0,0.0,0.0
Volanlı kroşe top,990.0,Top ve body,Beyaz,03,0.0,0.0,0.0,0.0
Volanlı kroşe top,990.0,Top ve body,Lacivert,03,0.0,0.0,0.0,0.0
Zımba detaylı halter yaka üst,990.0,Top ve body,Siyah,03,0.0,0.0,0.0,0.0
Kare yaka çift katmanlı tişört,590.0,Top ve body,Beyaz,03,0.0,0.0,0.0,0.0
Kare yaka çift katmanlı tişört,590.0,Top ve body,Siyah,03,0.0,0.0,0.0,0.0
Kare yaka çift katmanlı tişört,590.0,Top ve body,Pembe,03,0.0,0.0,0.0,0.0
Kare yaka çift katmanlı tişört,590.0,Top ve body,Açık gri,03,0.0,0.0,0.0,0.0
Dantelli büzgülü top,1190.0,Top ve body,Açık pembe,03,0.0,0.0,,
Halter bengalin top,1090.0,Top ve body,Açık mavi,03,0.0,0.0,0.0,0.0
Halter bengalin top,1090.0,Top ve body,Beyaz,03,0.0,0.0,0.0,0.0
Kayık yaka panço,1090.0,Top ve body,Krem rengi,03,0.0,0.0,0.0,0.0
Kayık yaka panço,1090.0,Top ve body,Ekru,03,0.0,0.0,0.0,0.0
Halter yaka puf top,990.0,Top ve body,Siyah,03,0.0,,,
Halter yaka puf top,990.0,Top ve body,Ekru,03,0.0,,,
Halter yaka puf top,990.0,Top ve body,Pembe,03,0.0,,,
Dantel detaylı askılı body,990.0,Top ve body,Açık sarı,03,0.0,0.0,,
Drapeli dekolteli halkalı büstiyer,990.0,Top ve body,Siyah,03,0.0,0.0,0.0,0.0
Dantelli halter top,790.0,Top ve body,Açık pembe,03,0.0,0.0,0.0,0.0
Metal detaylı halter yaka top,790.0,Top ve body,Siyah,03,0.0,0.0,0.0,0.0
Pencere detaylı sırt dekolteli body,990.0,Top ve body,Kahverengi,03,0.0,0.0,,0.0
Ajurlu Qipao yaka top,1490.0,Top ve body,Açık sarı,03,0.0,0.0,0.0,
Kadife korse,990.0,Top ve body,Gri,03,0.0,,,
Fisto işlemeli korse tarzı bluz,1490.0,Top ve body,Ekru,03,0.0,0.0,0.0,
Lastikli t-shirt,990.0,Top ve body,Koyu yeşil,03,0.0,,,
Lastikli t-shirt,990.0,Top ve body,Siyah,03,0.0,,,
Lastikli t-shirt,990.0,Top ve body,Ekru,03,0.0,,,
İki kumaşlı triko top,1190.0,Top ve body,Ekru,03,0.0,0.0,0.0,
Dantel detaylı askılı bluz,790.0,Top ve body,Beyaz,03,0.0,0.0,0.0,0.0
Halter kruvaze top,1190.0,Top ve body,Ekru,03,0.0,,,
Halter kruvaze top,1190.0,Top ve body,Haki,03,0.0,,,
Korse fırfırlı top,1090.0,Top ve body,Ekru,03,0.0,0.0,0.0,
Korse fırfırlı top,1090.0,Top ve body,Siyah,03,0.0,0.0,0.0,
Kolsuz file body,790.0,Top ve body,Siyah,03,0.0,0.0,0.0,0.0
Halter yaka desenli tül top,1090.0,Top ve body,Koyu bej,03,0.0,0.0,0.0,
Peplum triko top,1490.0,Top ve body,Altın rengi,03,0.0,0.0,0.0,0.0
Mücevher detaylı çapraz askılı atlet,1090.0,Top ve body,Beyaz,03,0.0,0.0,0.0,0.0
Drapeli poliamid üst,790.0,Top ve body,Kahverengi,03,0.0,0.0,0.0,0.0
Dantelli askılı bluz,790.0,Top ve body,Açık pembe,03,0.0,0.0,,
Asimetrik saten top,1190.0,Top ve body,Ekru,03,0.0,0.0,0.0,0.0
Askılı saten top,1190.0,Top ve body,Altın rengi,03,0.0,0.0,,
Saten askılı top,990.0,Top ve body,Lacivert,03,0.0,0.0,0.0,0.0
Kare yaka tül body,990.0,Top ve body,Siyah,03,0.0,0.0,0.0,0.0
Uzun kollu dantel t-shirt,790.0,Top ve body,Siyah,03,0.0,0.0,0.0,
Uzun kollu dantel t-shirt,790.0,Top ve body,Ekru,03,0.0,0.0,0.0,
Işıltılı örgü pelerin,1590.0,Top ve body,Turuncu,03,,,0.0,0.0
Metalik iplikli triko top,990.0,Top ve body,Kahverengi,03,0.0,0.0,0.0,0.0
Parlak örgülü top,990.0,Top ve body,Turuncu,03,0.0,0.0,0.0,0.0
Asimetrik desenli tül t-shirt,990.0,Top ve body,Koyu bej,03,0.0,0.0,,
Düğmeli kolsuz denim top,1190.0,Top ve body,SOLUK EFEKTLİ ORTA MAVİ DENIM,03,0.0,0.0,0.0,0.0
Büzgülü tül body,990.0,Top ve body,Kahverengi,03,0.0,0.0,0.0,0.0
Büzgülü tül body,990.0,Top ve body,Siyah,03,0.0,0.0,0.0,0.0
Büzgülü tül body,990.0,Top ve body,Mor,03,0.0,0.0,0.0,0.0
Büzgülü açık omuzlu t-shirt,920.0,Top ve body,Kahverengi,03,0.0,0.0,,
Straplez denim bluz,1190.0,Top ve body,SOLUK EFEKTLİ PARÇA BOYAMA DENIM,03,0.0,0.0,0.0,0.0
Parlak denim peplum top,1590.0,Top ve body,Siyah,03,0.0,0.0,0.0,0.0
Stoperli poplin barrel pantolon,1590.0,Top ve body > STR Teen,Haki,03,,,,
Stoperli poplin barrel pantolon,1590.0,Top ve body > STR Teen,Kahverengi,03,,,,
"Kısa kollu, göğüs altı kesimli gömlek",1090.0,Gömlek ve Bluz,Pembe,03,0.0,0.0,0.0,0.0
"Kısa kollu, göğüs altı kesimli gömlek",1090.0,Gömlek ve Bluz,Beyaz,03,0.0,0.0,0.0,0.0
"Kısa kollu, göğüs altı kesimli gömlek",1090.0,Gömlek ve Bluz,Açık mavi,03,0.0,0.0,0.0,0.0
"Basic, fitted çizgili gömlek",710.0,Gömlek ve Bluz,Mavi,03,0.0,0.0,0.0,0.0
"Basic, fitted çizgili gömlek",1190.0,Gömlek ve Bluz,Siyah,03,0.0,0.0,0.0,0.0
"Basic, fitted çizgili gömlek",1190.0,Gömlek ve Bluz,Koyu lacivert,03,0.0,0.0,0.0,0.0
"Basic, fitted çizgili gömlek",1190.0,Gömlek ve Bluz,Açık mavi,03,0.0,0.0,0.0,0.0
"Basic, fitted çizgili gömlek",1190.0,Gömlek ve Bluz,Açık pembe,03,0.0,0.0,0.0,0.0
"Basic, fitted çizgili gömlek",1190.0,Gömlek ve Bluz,Kahverengi,03,0.0,0.0,0.0,0.0
"Basic, fitted çizgili gömlek",1190.0,Gömlek ve Bluz,Mor,03,0.0,0.0,0.0,0.0
Basic fitted gömlek,1190.0,Gömlek ve Bluz,Beyaz,03,0.0,0.0,0.0,
Basic fitted gömlek,710.0,Gömlek ve Bluz,Siyah,03,0.0,0.0,0.0,
Basic fitted gömlek,1190.0,Gömlek ve Bluz,Açık mavi,03,0.0,0.0,0.0,
Kısa kollu lastikli gömlek,1190.0,Gömlek ve Bluz,Haki,03,0.0,0.0,,
Kısa kollu lastikli gömlek,1190.0,Gömlek ve Bluz,Beyaz,03,0.0,0.0,,
Kısa kollu lastikli gömlek,1190.0,Gömlek ve Bluz,Altın rengi,03,,,,
Kısa kollu lastikli gömlek,1190.0,Gömlek ve Bluz,Kahverengi,03,0.0,0.0,,
"Kısa kollu, düşük göğüs kesimli gömlek",1090.0,Gömlek ve Bluz,Açık mavi,03,0.0,0.0,0.0,0.0
"Kısa kollu, düşük göğüs kesimli gömlek",1090.0,Gömlek ve Bluz,Krem rengi,03,0.0,0.0,,
Piliseli poplin gömlek,1490.0,Gömlek ve Bluz,Beyaz,03,0.0,0.0,0.0,0.0
Piliseli poplin gömlek,1490.0,Gömlek ve Bluz,Açık mavi,03,0.0,0.0,0.0,0.0
"Yarasa kollu, pilili poplin gömlek",1190.0,Gömlek ve Bluz,Beyaz,03,0.0,0.0,0.0,0.0
Basic çift kumaş gömlek,1190.0,Gömlek ve Bluz,Altın rengi,03,0.0,0.0,0.0,0.0
Çift fermuarlı bengal gömlek,1190.0,Gömlek ve Bluz,Beyaz,03,0.0,0.0,0.0,0.0
İnci işlemeli düğümlü gömlek,1590.0,Gömlek ve Bluz,Beyaz,03,0.0,0.0,0.0,
Kontrast işlemeli kısa kollu bluz,1590.0,Gömlek ve Bluz,Ekru,03,0.0,0.0,0.0,0.0
Fırfırlı peplum bluz,1190.0,Gömlek ve Bluz,Beyaz,03,0.0,0.0,0.0,0.0
Büzgülü bengalin gömlek,1190.0,Gömlek ve Bluz,Açık mavi,03,0.0,0.0,0.0,
Göğüs altı dikiş detaylı dar kesim gömlek,1190.0,Gömlek ve Bluz,Açık mavi,03,0.0,0.0,0.0,0.0
Göğüs altı dikiş detaylı dar kesim gömlek,1190.0,Gömlek ve Bluz,Pembe,03,0.0,0.0,0.0,0.0
Göğüs altı dikiş detaylı dar kesim gömlek,1190.0,Gömlek ve Bluz,Açık gri,03,0.0,0.0,0.0,0.0
Basic çizgili poplin cepli gömlek,1190.0,Gömlek ve Bluz,Kırmızı,03,0.0,0.0,0.0,0.0
Basic çizgili poplin cepli gömlek,1190.0,Gömlek ve Bluz,Lacivert,03,0.0,0.0,0.0,0.0
Basic çizgili poplin cepli gömlek,1190.0,Gömlek ve Bluz,Mavi,03,0.0,0.0,0.0,0.0
Basic çizgili poplin cepli gömlek,1190.0,Gömlek ve Bluz,Pembe,03,0.0,0.0,0.0,0.0
Basic çizgili poplin cepli gömlek,1190.0,Gömlek ve Bluz,Açık sarı,03,0.0,0.0,0.0,0.0
Basic cepli poplin gömlek,1190.0,Gömlek ve Bluz,Beyaz,03,0.0,0.0,0.0,0.0
Göğüs altı dikişli dar kesim gömlek,1190.0,Gömlek ve Bluz,Beyaz,03,0.0,0.0,0.0,0.0
Basic çift kumaş gömlek,1190.0,Gömlek ve Bluz,Beyaz,03,0.0,0.0,0.0,0.0
Basic çift kumaş gömlek,1190.0,Gömlek ve Bluz,Açık mavi,03,0.0,0.0,0.0,0.0
Çıtçıtlı açık gömlek,1190.0,Gömlek ve Bluz,Ekru,03,0.0,0.0,0.0,0.0
Çıtçıtlı açık gömlek,1190.0,Gömlek ve Bluz,Kahverengi,03,0.0,0.0,0.0,0.0
Çıtçıtlı açık gömlek,1190.0,Gömlek ve Bluz,Haki,03,0.0,0.0,0.0,0.0
Bimateryal balon gömlek,1490.0,Gömlek ve Bluz,Açık mavi,03,0.0,0.0,0.0,0.0
Düğüm detaylı dar kesim gömlek,1490.0,Gömlek ve Bluz,Açık mavi,03,,,,
Büzgülü bengalin gömlek,1190.0,Gömlek ve Bluz,Beyaz,03,0.0,0.0,0.0,0.0
"Cepli, dökümlü keten gömlek",1490.0,Gömlek ve Bluz,Açık mavi,03,0.0,0.0,0.0,0.0
Korse tarzı poplin gömlek,1190.0,Gömlek ve Bluz,Beyaz,03,0.0,0.0,0.0,0.0
ÇİFT FERMUARLI DAR KESİM BENGALİN GÖMLEK,1190.0,Gömlek ve Bluz,Krem rengi,03,0.0,0.0,0.0,0.0
Kurdela detaylı saten gömlek,1490.0,Gömlek ve Bluz,Ekru,03,0.0,0.0,0.0,0.0
Vücuda oturan çift fermuarlı denim bengalin gömlek,1190.0,Gömlek ve Bluz,SOLUK EFEKTLİ PARÇA BOYAMA DENIM,03,0.0,0.0,0.0,0.0
Geniş paça pensli klasik pantolon,1590.0,Elbise,Siyah,03,0.0,,,
Geniş paça pensli klasik pantolon,950.0,Elbise,Lacivert,03,0.0,,,
Geniş paça pensli klasik pantolon,950.0,Elbise,Bordo,03,0.0,,,
Geniş paça pensli klasik pantolon,1590.0,Elbise,Koyu gri,03,0.0,,,
Geniş paça pensli klasik pantolon,1590.0,Elbise,Kahverengi,03,0.0,,,
Dökümlü şalvar pantolon,1190.0,Pantolon,Ekru,03,0.0,0.0,,
Dökümlü şalvar pantolon,1190.0,Pantolon,Kahverengi,03,0.0,0.0,,
Dökümlü şalvar pantolon,1190.0,Pantolon,Haki,03,0.0,0.0,,
Tokalı detaylı geniş paça pantolon,950.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
Tokalı detaylı geniş paça pantolon,950.0,Pantolon,Lacivert,03,0.0,0.0,0.0,0.0
Tokalı detaylı geniş paça pantolon,950.0,Pantolon,Açık mavi,03,0.0,0.0,0.0,0.0
Tokalı detaylı geniş paça pantolon,950.0,Pantolon,Koyu kırmızı,03,0.0,0.0,0.0,0.0
Tokalı detaylı geniş paça pantolon,950.0,Pantolon,Kahverengi,03,0.0,0.0,0.0,0.0
Geniş paça jogger pantolon,1090.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
Geniş paça jogger pantolon,1190.0,Pantolon,Ekru,03,0.0,0.0,0.0,0.0
Geniş paça jogger pantolon,1190.0,Pantolon,Koyu lacivert,03,0.0,0.0,0.0,0.0
Geniş paça jogger pantolon,1190.0,Pantolon,Kırmızı,03,0.0,0.0,0.0,0.0
Geniş paça jogger pantolon,1090.0,Pantolon,Açık gri,03,0.0,0.0,0.0,-8.403361344537815
Geniş paça jogger pantolon,1190.0,Pantolon,Mor,03,0.0,0.0,0.0,0.0
Liyosel şalvar pantolon,1490.0,Pantolon,Haki,03,0.0,0.0,0.0,0.0
Liyosel şalvar pantolon,1490.0,Pantolon,Beyaz,03,0.0,0.0,0.0,0.0
Liyosel şalvar pantolon,1490.0,Pantolon,Kahverengi,03,0.0,0.0,0.0,0.0
Geniş paça pantolon,1590.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
Geniş paça pantolon,1590.0,Pantolon,Koyu Gri,03,0.0,0.0,0.0,0.0
Geniş paça pantolon,1590.0,Pantolon,Kahverengi,03,0.0,0.0,0.0,0.0
Geniş paça pantolon,1590.0,Pantolon,Bej,03,0.0,0.0,0.0,0.0
Geniş paça pantolon,950.0,Pantolon,Haki,03,0.0,-40.25157232704403,-40.25157232704403,-40.25157232704403
Kapri pantolon,1190.0,Pantolon,Siyah,03,0.0,0.0,0.0,9.174311926605505
Barrel kumaş pantolon,1790.0,Pantolon,Kahverengi,03,0.0,0.0,0.0,0.0
Barrel kumaş pantolon,1790.0,Pantolon,Krem rengi,03,0.0,0.0,0.0,0.0
Dökümlü pantolon,1690.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
Dökümlü pantolon,1690.0,Pantolon,Gri,03,0.0,0.0,67.32673267326733,0.0
Dökümlü pantolon,1010.0,Pantolon,Koyu Gri,03,0.0,0.0,0.0,0.0
Dökümlü pantolon,1690.0,Pantolon,Mor,03,0.0,0.0,0.0,0.0
Lastikli bel palazzo jogger pantolon,1590.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
Lastikli bel palazzo jogger pantolon,1590.0,Pantolon,Açık mavi,03,0.0,0.0,0.0,0.0
Lastikli bel palazzo jogger pantolon,1590.0,Pantolon,Pastel yeşil,03,0.0,,,
Bağcıklı dökümlü denim pantolon,1190.0,Pantolon,SOLUK EFEKTLİ ORTA MAVİ DENIM,03,0.0,,,
Bağcıklı dökümlü denim pantolon,1190.0,Pantolon,SOLUK EFEKTLİ AÇIK ORTA MAVİ DENIM,03,0.0,,,
Bağcıklı dökümlü denim pantolon,1190.0,Pantolon,SOLUK EFEKTLİ DESIZED DENIM,03,0.0,,,
Pensli barrel smart pantolon,1070.0,Pantolon,Koyu gri,03,0.0,-40.22346368715084,-40.22346368715084,-40.22346368715084
Pensli barrel smart pantolon,1070.0,Pantolon,Siyah,03,0.0,-40.22346368715084,-40.22346368715084,-40.22346368715084
Pensli barrel smart pantolon,1790.0,Pantolon,Lacivert,03,0.0,0.0,0.0,0.0
Pensli barrel smart pantolon,1070.0,Pantolon,Kahverengi,03,0.0,-40.22346368715084,-40.22346368715084,-40.22346368715084
Ekose balon pantolon,1590.0,Pantolon,Ekru,03,0.0,0.0,0.0,0.0
Hacimli balon jogger,950.0,Pantolon,Açık gri,03,0.0,0.0,0.0,0.0
Dar kesim düz paça klasik pantolon,1490.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
Dar kesim düz paça klasik pantolon,1490.0,Pantolon,Koyu Gri,03,0.0,0.0,0.0,0.0
Dar kesim düz paça klasik pantolon,1490.0,Pantolon,Kahverengi,03,0.0,0.0,0.0,0.0
Dar kesim düz paça klasik pantolon,1490.0,Pantolon,Krem rengi,03,0.0,0.0,0.0,0.0
Şeritli jogger pantolon,710.0,Pantolon,Açık gri,03,0.0,-40.33613445378151,-40.33613445378151,-40.33613445378151
Şeritli jogger pantolon,1190.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
Şeritli jogger pantolon,1190.0,Pantolon,Lacivert,03,0.0,0.0,0.0,0.0
KEMERİ KATLANMIŞ FİLE PANTOLON,1090.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
KEMERİ KATLANMIŞ FİLE PANTOLON,1090.0,Pantolon,Lacivert,03,0.0,0.0,0.0,0.0
KEMERİ KATLANMIŞ FİLE PANTOLON,1090.0,Pantolon,Açık gri,03,0.0,0.0,0.0,0.0
Balon kesim klasik pantolon,1590.0,Pantolon,Lacivert,03,0.0,0.0,0.0,0.0
Balon kesim klasik pantolon,1590.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
Balon kesim klasik pantolon,1590.0,Pantolon,Ekru,03,0.0,0.0,0.0,0.0
Balon kesim klasik pantolon,1590.0,Pantolon,Kahverengi,03,0.0,0.0,0.0,0.0
Yumuşak dokulu çan paça pantolon,1490.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
Çan Paça Tayt,1190.0,Pantolon,Açık gri,03,0.0,0.0,0.0,0.0
Çan Paça Tayt,1190.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
Çan Paça Tayt,1190.0,Pantolon,Koyu lacivert,03,0.0,0.0,0.0,0.0
Geniş paça klasik pantolon,950.0,Pantolon,Koyu Gri,03,0.0,-40.25157232704403,-40.25157232704403,-40.25157232704403
Cepli Klasik Pantolon,890.0,Pantolon,Siyah,03,0.0,-40.26845637583892,-40.26845637583892,-40.26845637583892
Cepli Klasik Pantolon,1490.0,Pantolon,Lacivert,03,0.0,0.0,0.0,0.0
Cepli Klasik Pantolon,890.0,Pantolon,Koyu gri,03,0.0,-40.26845637583892,-40.26845637583892,-40.26845637583892
Düşük bel barrel jean,1790.0,Pantolon,Açık pembe,03,0.0,0.0,,
Yumuşak dokunuşlu pensli pantolon,1790.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
Yumuşak dokunuşlu pensli pantolon,1790.0,Pantolon,Açık gri,03,0.0,0.0,0.0,0.0
Yumuşak dokunuşlu pensli pantolon,1790.0,Pantolon,Bej,03,0.0,0.0,0.0,0.0
Desenli dökümlü saten pantolon,1690.0,Pantolon,Koyu bej,03,0.0,0.0,0.0,0.0
Balon jogger pantolon,1590.0,Pantolon,Koyu gri,03,0.0,0.0,0.0,0.0
Balon jogger pantolon,1590.0,Pantolon,Açık gri,03,0.0,6.7114093959731544,0.0,6.7114093959731544
Süper barrel jogger pantolon,1590.0,Pantolon,Açık gri,03,0.0,0.0,0.0,0.0
Süper barrel jogger pantolon,1590.0,Pantolon,Lacivert,03,0.0,0.0,0.0,0.0
Barrel jogger pantolon,1590.0,Pantolon,Açık gri,03,0.0,0.0,0.0,0.0
Barrel jogger pantolon,1590.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
Barrel jogger pantolon,1590.0,Pantolon,Lacivert,03,0.0,0.0,0.0,0.0
Yumuşak dokulu balon jogger pantolon,1490.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
Yumuşak dokulu balon jogger pantolon,1490.0,Pantolon,Kahverengi,03,0.0,0.0,0.0,0.0
Balon jogger pantolon,1490.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
Balon jogger pantolon,1490.0,Pantolon,Koyu lacivert,03,0.0,0.0,0.0,0.0
Balon jogger pantolon,1490.0,Pantolon,Kahverengi,03,0.0,0.0,0.0,0.0
Balon jogger pantolon,1490.0,Pantolon,Bej,03,0.0,0.0,0.0,0.0
Biyeli geniş paça eşofman altı,1190.0,Pantolon,Lacivert,03,0.0,0.0,0.0,0.0
Biyeli geniş paça eşofman altı,1190.0,Pantolon,Bordo,03,0.0,0.0,0.0,0.0
Biyeli geniş paça eşofman altı,1190.0,Pantolon,Açık gri,03,0.0,0.0,0.0,0.0
Balon pensli jogger,950.0,Pantolon,Açık gri,03,0.0,0.0,0.0,0.0
Yumuşak dokulu interlok jogger pantolon,950.0,Pantolon,Açık gri,03,0.0,0.0,0.0,0.0
Yumuşak dokulu interlok jogger pantolon,1590.0,Pantolon,Koyu Gri,03,0.0,0.0,0.0,0.0
Pensli teknik şalvar pantolon,1590.0,Pantolon,Ekru,03,0.0,0.0,0.0,0.0
"Pileli, bol kesim, ofis pantolonu",1490.0,Pantolon,Kahverengi,03,0.0,0.0,0.0,0.0
"Pileli, bol kesim, ofis pantolonu",1490.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
"Pileli, bol kesim, ofis pantolonu",1490.0,Pantolon,Koyu gri,03,0.0,0.0,0.0,0.0
Çıtçıtlı şalvar pantolon,1790.0,Pantolon,Haki,03,0.0,0.0,0.0,0.0
Çizgili balon pantolon,1790.0,Pantolon,Açık mavi,03,0.0,0.0,,
Stoperli poplin balon pantolon,1590.0,Pantolon,Krem rengi,03,0.0,0.0,,
Balon paça kıvrık belli pantolon,1190.0,Pantolon,Açık mavi,03,0.0,0.0,0.0,0.0
Balon paça kıvrık belli pantolon,1190.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
Balon paça kıvrık belli pantolon,1190.0,Pantolon,Ekru,03,0.0,0.0,0.0,0.0
Balon paça kıvrık belli pantolon,1190.0,Pantolon,Kahverengi,03,0.0,0.0,0.0,0.0
Pensli dressy pantolon,1790.0,Pantolon,Kahverengi,03,0.0,0.0,0.0,0.0
Geniş paça pantolon,2290.0,Pantolon,Krem rengi,03,0.0,0.0,0.0,0.0
Stoperli jogger pantolon,1590.0,Pantolon,Açık gri,03,0.0,0.0,0.0,0.0
Kapri pantolon,1090.0,Pantolon,Kahverengi,03,0.0,0.0,0.0,0.0
Dökümlü tokalı pantolon,1790.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
Teknik pantolon,1790.0,Pantolon,Lacivert,03,0.0,0.0,0.0,0.0
Teknik balon paraşüt pantolon,1590.0,Pantolon,Pembe,03,0.0,0.0,0.0,0.0
Teknik balon paraşüt pantolon,1590.0,Pantolon,Krem rengi,03,0.0,0.0,0.0,0.0
D77 Minimal cepli pantolon,1790.0,Pantolon,Beyaz,03,0.0,0.0,,
Balon stoperli jogger pantolon,1590.0,Pantolon,Açık gri,03,0.0,0.0,0.0,0.0
Pensli smart pantolon,1790.0,Pantolon,Koyu gri,03,0.0,0.0,0.0,0.0
Pensli smart pantolon,1790.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
Boyfriend jogger pantolon,990.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
Boyfriend jogger pantolon,990.0,Pantolon,Açık gri,03,0.0,0.0,0.0,0.0
Konumsal bol jogger pantolon,1690.0,Pantolon,Koyu Gri,03,0.0,0.0,0.0,0.0
Kumaş jogger pantolon,1590.0,Pantolon,Kahverengi,03,0.0,0.0,0.0,0.0
Kumaş jogger pantolon,1590.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
Çizgili geniş paça jogger pantolon,1190.0,Pantolon,Koyu lacivert,03,0.0,0.0,0.0,0.0
Kuşgözü detaylı jogger pantolon,1590.0,Pantolon,Lacivert,03,0.0,0.0,0.0,0.0
Zımbalı sweatshirt pantolon,1590.0,Pantolon,Koyu gri,03,0.0,0.0,0.0,0.0
Ayarlanabilir süper geniş paça pantolon,1590.0,Pantolon,Krem rengi,03,0.0,0.0,0.0,0.0
D98 Straight fit Kot Pantolon,1590.0,Pantolon,SOLUK EFEKTLİ GRİ DENIM,03,0.0,,,
D98 Straight fit Kot Pantolon,1590.0,Pantolon,SOLUK EFEKTLİ AÇIK MAVİ DENIM,03,0.0,,,
D98 Straight fit Kot Pantolon,1590.0,Pantolon,SOLUK EFEKTLİ AÇIK ORTA MAVİ DENIM,03,0.0,,,
D98 Straight fit Kot Pantolon,1590.0,Pantolon,SOLUK EFEKTLİ ORTA MAVİ DENIM,03,0.0,,,
D98 Straight fit Kot Pantolon,1590.0,Pantolon,SOLUK EFEKTLİ KOYU GRİ DENIM,03,0.0,,,
D98 Straight fit Kot Pantolon,1590.0,Pantolon,SOLUK EFEKTLİ SİYAH DENIM,03,0.0,,,
Çizgili bel detaylı smart pantolon,1790.0,Pantolon,Kahverengi,03,0.0,0.0,0.0,0.0
Konumsal yıkamalı jogger pantolon,1590.0,Pantolon,Bej,03,0.0,0.0,0.0,0.0
Yumuşak dokulu dikiş detaylı çan paça pantolon,1190.0,Pantolon,Açık gri,03,0.0,0.0,0.0,0.0
Yumuşak dokulu dikiş detaylı çan paça pantolon,1190.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
Folyo culotte pantolon,2490.0,Pantolon,Ekru,03,0.0,0.0,0.0,
Geniş paça jean,1790.0,Pantolon,Kahverengi,03,0.0,0.0,0.0,0.0
Geniş paça jean,1790.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
Super yüksek bel,1190.0,Pantolon,Siyah,03,0.0,0.0,,
Yumuşak dokulu dikiş detaylı düz paça jogger pantolon,1590.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
Kırışık görünümlü dökümlü bağcıklı pantolon,1590.0,Pantolon,Açık mavi,03,0.0,0.0,0.0,0.0
Yumuşak dokunuşlu culotte pantolon,1490.0,Pantolon,Açık mavi,03,0.0,0.0,0.0,0.0
Yumuşak dokunuşlu culotte pantolon,1490.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
Yumuşak dokunuşlu culotte pantolon,1490.0,Pantolon,Koyu lacivert,03,0.0,0.0,0.0,0.0
Püsküllü culotte pantolon,1590.0,Pantolon,Kahverengi,03,0.0,0.0,0.0,0.0
Yumuşak dokulu acid wash jogger pantolon,1690.0,Pantolon,Koyu Gri,03,0.0,0.0,0.0,0.0
Düz kesim ofis pantolonu,1590.0,Pantolon,Koyu Gri,03,0.0,0.0,0.0,0.0
Düz kesim ofis pantolonu,1590.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
Zımba detaylı jogger pantolon,1590.0,Pantolon,Siyah,03,0.0,0.0,0.0,0.0
D79 düşük bel şort,1190.0,Pantolon > Şort,SOLUK EFEKTLİ AÇIK ORTA MAVİ DENIM,03,0.0,0.0,0.0,
D79 düşük bel şort,1190.0,Pantolon > Şort,SOLUK EFEKTLİ ORTA MAVİ DENIM,03,0.0,0.0,0.0,
D79 düşük bel şort,1190.0,Pantolon > Şort,SOLUK EFEKTLİ PARÇA BOYAMA DENIM,03,0.0,0.0,0.0,
D75 distressed denim şort,1190.0,Pantolon > Şort,SOLUK EFEKTLİ SİYAH DENIM,03,0.0,0.0,0.0,
D75 distressed denim şort,1190.0,Pantolon > Şort,Beyaz,03,0.0,0.0,0.0,
D75 distressed denim şort,1190.0,Pantolon > Şort,SOLUK EFEKTLİ AÇIK MAVİ DENIM,03,0.0,0.0,0.0,
D75 distressed denim şort,1190.0,Pantolon > Şort,SOLUK EFEKTLİ AÇIK ORTA MAVİ DENIM,03,0.0,0.0,0.0,
D75 distressed denim şort,1190.0,Pantolon > Şort,SOLUK EFEKTLİ ORTA MAVİ DENIM,03,0.0,0.0,0.0,
D75 distressed denim şort,1190.0,Pantolon > Şort,SOLUK EFEKTLİ PARÇA BOYAMA DENIM,03,0.0,0.0,0.0,
D75 distressed denim şort,1190.0,Pantolon > Şort,SOLUK EFEKTLİ KOYU GRİ DENIM,03,0.0,0.0,0.0,
Dantel detaylı saten şort,1190.0,Pantolon > Şort,Kahverengi,03,0.0,0.0,,
