item_name,price,category,date,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Elmas Panç Set - 6 Parça,3509.7,Taşlamalar,2026.05.28,05,0.0,,,
Te-mt 7.2 Li Akülü Mini Taşlama Ve Gravür Seti,4132.7,Taşlamalar,2026.05.28,05,0.0,0.0,-2.7531355154481494,
RTM1145 AVUÇ TAŞLAMA 125 MM 1400W DEVİR AYARLI,3225.0,Taşlamalar,2026.05.28,05,0.0,-2.2431039709002727,-2.2431039709002727,
Professional Gbg 60-20 Çift Çarklı Taşlama Motoru - 060127a400,10182.49,Taşlamalar,2026.05.28,05,,1.2981496219657758,3.9241681975913427,
115mm Ahşap Metal Mermer Granit Seramik kesici disk Seti Kesme Zımparalama Daire Disk Bıcak ispirel,764.0,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Büyük Taşlama 2200 Watt KLBT8318,4753.06,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Topshop Th14432 Tas Menteşe Açma 60 Mm,379.52,Taşlamalar,2026.05.28,05,0.0,0.0,,
Matkap Taşlama Aparati,915.0,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Eisenn Maxstar Et-900t Spiral Taşlama Profil Metal Kesme Makinası,3299.9,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Eisenn Maxstar Et-900m Spiral Taşlama Profil Metal Kesme Makinası,3299.9,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Hg751 Avuç Taşlama 750w 115mm,1900.8,Taşlamalar,2026.05.28,05,0.0,0.0,1.0204081632653086,
115x1.0x22 Mm Inox Kesici-10 Adet,249.85,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Axxio 18/115 Q Akülü Avuç Taşlama Solo,5014.15,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Dwe493 Taşlama Makinesi 2200 Watt 180mm,7300.0,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Dwe4884 Kalıpçı Taşlama 450 Watt,9018.0,Taşlamalar,2026.05.28,05,0.0,0.0,17.6056338028169,
125mm Spral Dwe,1455.0,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Bosch Gws 7-115 Avuç Taşlama 115 Mm 720 Watt,4729.53,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
RTM1180 BÜYÜK TAŞLAMA MAKİNESİ 180 MM 2300W,4399.0,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
RTM1095 AVUÇ TAŞLAMA 125 MM 950W DEVİR AYARLI,2424.18,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
RTM127 BÜYÜK TAŞLAMA MAKİNESİ 180 MM 2600W,5385.36,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Rtrmax Rtm421a Zımpara Taş Motoru  Sulu,3035.63,Taşlamalar,2026.05.28,05,0.0,0.0,0.8287164361539676,
"- 125*2,5 Mm Expert Serisi Düz Metal Kesme Diski (taş)",165.0,Taşlamalar,2026.05.28,05,0.0,1.2269938650306749,1.8518518518518516,
RTM1140 AVUÇ TAŞLAMA 125 MM 1400W,3103.0,Taşlamalar,2026.05.28,05,0.0,0.35575679172056923,0.9105691056910569,
Gws 30-230 B Büyük Taşlama Makinesi,16764.0,Taşlamalar,2026.05.28,05,0.0,0.4433792690233673,0.5518234165067178,
Avuç Taşlama 115 mm GA4530R,3432.0,Taşlamalar,2026.05.28,05,0.0,0.5272407732864675,0.6746846582575535,
"Beton Kesme Diski Bombeli 11,5x0,25 cm",141.0,Taşlamalar,2026.05.28,05,0.0,0.0,,
9&#039;lu Taşlama Ve Kesme Disk Seti Seramik Ahşap Metal Zımpara,1189.99,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Kanal Açma Di̇sk Aparati,680.0,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Expert 115 Mm X-lock Cmw Kesme Diski 2608901192,960.0,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Expert 230 Mm Yapı Malzemeleri Elmas Kesme Diski 2608900663,5075.0,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
"Standard For Metal 180*3,0 Mm Bombeli Kesici Disk - 2608603161",212.0,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Klpro Klha185 Profesyonel Havalı 125mm Satıh Taşlama,3367.72,Taşlamalar,2026.05.28,05,0.0,0.2685562866585281,-1.494091494091505,
Black&amp;decker Beg220 900watt 125mm Avuç Taşlama,2615.0,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Sm200l Zımpara Taş Motoru 500w - 5903109901,4879.2,Taşlamalar,2026.05.28,05,0.0,-1.7478856222311756,-1.7478856222311756,
Beton Mermer Kesici Taş 230&#039;luk,399.9,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Avuç Taşlama 850 W KLAT11505,2500.02,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Ahşap Taşlama Törpüleme Aşındırma Kesme Oyma Diski 115mm,594.0,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Gws 17-125 Ps Taşlama Makinası,17250.0,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Spiral Avuç Içi Taşlama Makinası Sipral Avuç Taşlama 750 Watt 115 Mm + 115 Mm Metal Kesme Diski,2569.0,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Zenflex 115x1 Metal/i̇nox Kesme Taşi 10 Adet,200.0,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Tc-tk 18 Li Kit Cd+ag 1x1.5 Ah + 1x3.0 Ah Akülü Matkap + Taşlama - 4257238,7668.7,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Flex Taşı Metal Kesici 115x3x22 mm,316.74,Taşlamalar,2026.05.28,05,,0.0,,
Klpro Klat18bs-50 18v/5.0ah. 115mm Çift Akülü Devir Ayarlı Kömürsüz Şarjlı Avuç Taşlama,13627.01,Taşlamalar,2026.05.28,05,0.0,0.268717316299857,-1.4951018661485163,
Eco Ke90125at 900 W 125 Mm Devir Ayarlı Avuç Taşlama Makinesi,1830.92,Taşlamalar,2026.05.28,05,0.0,0.0,,
-rtm102 Avuç Taşlama 750 Watt 115/125 Mm,1629.0,Taşlamalar,2026.05.28,05,0.0,0.0,,
Gws 2200-180 H Büyük Taşlama,6075.0,Taşlamalar,2026.05.28,05,0.0,0.47965597088984446,3.193477153049091,
"- 230*3,0 Mm Expert Serisi Bombeli Taş Kesme Diski (taş) 2608600227",231.0,Taşlamalar,2026.05.28,05,0.0,17.857142857142858,18.461538461538463,
Gws 19-125 Cıe Avuç Taşlama Makinesi 1900w,15850.8,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Gws 18v-15 S Akülü Taşlama Solo,15299.0,Taşlamalar,2026.05.28,05,0.0,14.367944980189879,15.038724716144072,
Fiber Disk Karışık 12 li 115 mm,399.9,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Düz Metal Kesme Diski 230 mm Beşli Set,379.9,Taşlamalar,2026.05.28,05,0.0,,0.0,
"AXXIO 18-125, Akülü Avuç Taşlama",4999.0,Taşlamalar,2026.05.28,05,0.18036072144288579,0.18036072144288579,0.0,
Univ.grind 18v-75 Taşlama (solo),5699.0,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Dwe4237-qs 1400w 125mm  Taşlama,7499.0,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Gws 18v-8 Akülü Taşlama Solo,7199.0,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Tp-co18/76-cli Bl Solo Taşlama,4999.0,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Pro Tp-ag 18/125 F Libl Solo Taş,5699.0,Taşlamalar,2026.05.28,05,,0.0,0.0,
Rag600-115g Avuç Taşlama Makinesi 600 W 115 Mm - 5133002487,2757.0,Taşlamalar,2026.05.28,05,0.0,-1.6937065430558031,-1.6937065430558031,
Eag2000-g Açılı Taşlama Makinesi 230 Mm 2000 W - 5133002193,8562.0,Taşlamalar,2026.05.28,05,0.0,-1.7781346793621657,-1.7781346793621657,
Sgs Soketli̇ Elmas Testere Multi-material 115mm Sgs2335,459.0,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Rag800-125g Avuç Taşlama Makinesi 800 W 125 Mm - 5133002491,3941.76,Taşlamalar,2026.05.28,05,0.0,-1.7311527722377245,-1.7311527722377245,
Rag950-125s Avuç Taşlama Makinesi 950w 125 Mm - 5133002495,5682.72,Taşlamalar,2026.05.28,05,0.0,-1.7578314086162676,-1.7578314086162676,
İskarpela 14 Mm,890.29,Taşlamalar,2026.05.28,05,0.0,0.0,,
İskarpela 12 Mm,848.17,Taşlamalar,2026.05.28,05,0.0,0.0,,
Sgs Soketli̇ Elmas Testere Multi-material 125mm Sgs2336,489.0,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Kress Kuh10.2 20volt 4.0ah. Li-ion Çift Akülü 125mm Kömürsüz Profesyonel Şarjlı Devir Ayarlı Avuç Taşlama,9733.59,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Meşem 115x22x40 Kum Flap Di̇sk Zimpara,167.0,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Flex Taşı Metal Kesici115x3x22 mm,266.26,Taşlamalar,2026.05.28,05,0.0,0.0,0.8140547499147995,
Fixonic B.h.d Bhd00810 115mm Turbo Granit Mermer Kesici,199.61,Taşlamalar,2026.05.28,05,0.0,0.27126136534888257,0.7012410453032059,
"Fixonic B.h.d Bhd00827 115mm Soketli Elmas Testere (mermer, Granit, Seramik)",199.61,Taşlamalar,2026.05.28,05,0.0,0.27126136534888257,0.7012410453032059,
- Ekonomik Seri 9+1 Genel Yapı Malzemeleri İçin Elmas Kesme Diski 230 Mm,687.0,Taşlamalar,2026.05.28,05,0.0,0.0,-0.14534883720930233,
Klpro Kltm175 300 Watt 175mm Taş Motoru,3822.0,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Tc-wg 200 Sulu Taş Motoru Bileme Makinesi,6130.92,Taşlamalar,2026.05.28,05,0.0,-1.7622458299283688,-6.695886408254571,
350 Parça Çift Makinalı Çok Fonksiyonlu Gravür Oyma Dremel Taşlama Zımpara Kesme Set,2499.0,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
X-lock Metal Ve Inox İçin Kesici Taşlama Diski 125x1mm 2608619264,228.0,Taşlamalar,2026.05.28,05,0.0,0.0,,
Zr Flap Disk Zımpara 115mm 80 Kum - 10lu Paket,675.0,Taşlamalar,2026.05.28,05,0.0,,0.0,
Ocakoğlu Kemik Sıyırma Bıçağı,1386.46,Taşlamalar,2026.05.28,05,0.0,0.0,,
Topshop 14479 Kompozit Freze Bıçağı 1x12 Mm,250.44,Taşlamalar,2026.05.28,05,0.0,0.0,0.0,
Sg7115 Avuç Taşlama 750 Watt 115mm,1865.0,Taşlamalar,2026.05.28,05,0.0,0.3767491926803014,0.9745533297238765,
Professional Gws 9-115 S Avuç Taşlama Makinesi - 0601396101,5041.0,Taşlamalar,2026.05.28,05,0.0,0.47837352999800675,3.320352531256405,
"Elmas Kesme Diski 115x22,23 Mm 9+1",2132.49,Taşlamalar,2026.05.28,05,0.0,0.0,,
Egesan Metal Kesici Disk Spiral Flex Taşı 115 Mm (115x3 Küçük Boy),234.34,Taşlamalar,2026.05.28,05,,,,
Pag-4121 Şarjlı Avuç Taşlama Kompakt Ve Taşınabilir Tasarım,1199.0,Taşlamalar,2026.05.28,05,,0.0,0.0,
Tiger 2500 Sulu Bıçak Bileme Makinası 200w - 5903202901,10972.56,Taşlamalar,2026.05.28,05,,-1.7869354290113069,-1.7869354290113069,
Daire Testere Bıçağı 190x30 40t Ağaç Kesme Diski,515.96,Taşlamalar,2026.05.28,05,0.0,0.2681798748493908,,
Alman 200 Mm Turbo 4200 Watt Çark Motoru Zımpara Balta Bıçak Bileme Makinesi Taş Motoru Taşlama,3499.0,Taşlamalar,2026.05.28,05,,0.0,9.377930603313535,
Atg 150 N Taş Motoru 170 W - A0102032,2040.0,Taşlamalar,2026.05.28,05,,,,
Lionson Masat Bıçak Bileyici 8&#039;&#039;,421.71,Taşlamalar,2026.05.28,05,,0.0,0.0,
Rtrmax Rtm1120 Avuç Taşlama Makinası 1100w 125mm,2799.0,Taşlamalar,2026.05.28,05,,0.0,3.694702641825383,
Gws 7-115 E Avuç Taşlama,4753.86,Taşlamalar,2026.05.28,05,,0.0,0.0,
RTM1120 TAŞLAMA MAKİNASI 1100W 115/125 MM DEVİR AYARLI  RTRMAX,2749.27,Taşlamalar,2026.05.28,05,,0.0,,
RTX1234B AKÜLÜ MİNİ KALIPÇI TAŞLAMA 12V X-LION *AKÜSÜZ SATILMAKTADIR*,773.23,Taşlamalar,2026.05.28,05,,,0.0,
Rtm1230 Taşlama Makinası 230 Mm 2300w,4713.22,Taşlamalar,2026.05.28,05,,0.0,,
RTM102 AVUÇ TAŞLAMA 115 MM 750W,1614.49,Taşlamalar,2026.05.28,05,,-0.8907305095150394,1.7084863642377088,
Gws 14-125 S Devir Ayarlı Taşlama 1400w,8072.0,Taşlamalar,2026.05.28,05,,,,
Gönye Kesme Makinesi 1400 W 210 mm,4199.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
Kızaklı Gönye Kesme Makinesi 1500 W 210 mm,6199.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
MTSP800B Tezgah Üstü Testere 800 W,3599.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
Şerit Testere Tezgahı 230 mm 350 W,8999.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
Mag Gönyeli Testere 350mm,629.9,Testereler,2026.05.28,05,0.0,5.0008334722453744,0.0,
Gönyeli Testere 400 mm,329.9,Testereler,2026.05.28,05,0.0,4.76341695776437,0.0,
Elmas Kesme Bıçağı 85 mm,419.9,Testereler,2026.05.28,05,0.0,0.0,0.0,
EMIS254C Gönye Kesme Makinesi 1800W 254 mm,9999.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
Mag Gönye Testere Seti 300 mm,959.9,Testereler,2026.05.28,05,0.0,0.0,0.0,
ETS2000 Ayaklı Tezgah Üstü Testere 2000 W,12129.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
Gts 254 Tezgah Üstü Testere,16299.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
ST SST1800W Tezgah Üstü Testere 1800 Watt,18415.0,Testereler,2026.05.28,05,0.0,0.10872519706441967,0.16317650258362795,
Dwe7492 2000watt 250mm Profesyonel Tezgâh Tipi Testere,36989.0,Testereler,2026.05.28,05,0.0,0.3744810181541885,-1.0857066452734323,
Profesyonel Profil Kesme SSC22,10426.0,Testereler,2026.05.28,05,0.0,0.10561689870379261,0.16332020366990105,
SM18 Gönye Kesme Makinası 1800 W 254 mm,16550.0,Testereler,2026.05.28,05,0.0,0.24227740763173833,-0.26515608051102807,
Gönye Kesme Makinesi 216 mm,22111.0,Testereler,2026.05.28,05,0.0,0.43150436046511625,2.784492376348085,
Gcm 216 Gönye Kesme,14488.0,Testereler,2026.05.28,05,0.0,0.44370493621741547,2.9269678886047172,
Profil Kesme GCO 14-24 J,13147.0,Testereler,2026.05.28,05,0.0,0.4431201772480709,2.9280513583339856,
Gönye Kesme Makinesi 305 mm GTM12JL,39884.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
Tezgah Tipi Testere GTS 635-216 + GTA 560,29999.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
Gönye Testere 1650 W DW714,17499.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
Açılı Kesme Ve Taşlama Standı 115/125mm Avuç Taşlama Sehpası Tezgahı Mengeneli Kayar Mil Kızaklı stand mengeneli,2340.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
"Expert Te-ts 10 T, Tezgah Testere",24500.0,Testereler,2026.05.28,05,0.0,0.0,-6.741273647748468,
"TC-SM 216, Pistonlu Gönye Testere",10234.92,Testereler,2026.05.28,05,0.0,-1.7846827049487046,-1.7846827049487046,
RTM622 ÜSTTEN TABLALI GÖNYE TESTERE MAKİNESİ 1200W 210MM,9423.59,Testereler,2026.05.28,05,0.0,0.0,0.0,
Gcd 12 Jl Metal Kesme Testeresi,24664.0,Testereler,2026.05.28,05,0.0,0.40301241603908,0.5298769055188718,
Gtm 12 Jl Gönye Kesme Makinası 1800 W 305mm,38932.49,Testereler,2026.05.28,05,0.0,0.0,0.0,
Hm216 Gönye Kesme Makinesi 216 Mm 2000w - 5901215903,9164.64,Testereler,2026.05.28,05,0.0,-1.7807690658893114,-1.7807690658893114,
Disk Altı,149.9,Testereler,2026.05.28,05,0.0,0.0,0.0,
Rtrmax Rtm6280 Tezgah Testere 2000 Watt 255mm 5300rpm,12706.33,Testereler,2026.05.28,05,0.0,0.0,0.0,
Beton Kesme Diski,1841.0,Testereler,2026.05.28,05,0.0,0.0,31.5939957112223,
Tezgah Testere TC-TS 200,14688.7,Testereler,2026.05.28,05,0.0,0.0,0.0,
Dwe7492-qs 2000w 250mm Tezgah Testere,49499.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
Cırtlı Disk Altı 180 mm CDA 431,629.9,Testereler,2026.05.28,05,0.0,0.0,0.0,
"TC-MS 216, Gönye Testere",8299.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
"Tc-ms 3017 T, Tablali Gönye Kesm",23699.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
"Expert Te-ms 254 T, Tablali Göny",22199.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
Rtms1800 Tablalı Gönye Kesme Makinesi 254 Mm 1800w - 5133002152,24699.36,Testereler,2026.05.28,05,0.0,-1.8043032298077386,-1.8043032298077386,
Pr 250 Tm 250 Mm  2000 W Sehpali Tezgat Testere Maki̇nasi,15963.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
Dx5180set 2400watt 355mm Profesyonel Profil Kesme + Dx3090 720watt 125mm Profesyonel Avuç Taşlama,11719.19,Testereler,2026.05.28,05,0.0,0.0,0.0,
RTM624 ÜSTTEN TABLALI GÖNYE TESTERE MAKİNESİ 2000W 305MM,18569.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
Rtrmax Rtm6220 Gönye Kesme Üstten Tabla 1200w,9423.59,Testereler,2026.05.28,05,0.0,0.0,0.0,
RTM623 ÜSTTEN TABLALI GÖNYE TESTERE MAKİNASI 1800W  250MM  RTRMAX,14449.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
Klpro Klgk255 2000w 255mm Üstten Tablalı Gönye Kesme Makinesi,15884.76,Testereler,2026.05.28,05,0.0,0.0,0.0,
Gkt210 Üstten Tablalı Gönye Kesme 210 Mm 1200 W - A0701020,9566.4,Testereler,2026.05.28,05,0.0,-1.7823408624230017,-1.7823408624230017,
Klpro 2000w 305mm Tablali Gönye Kesme Maki̇nasi Klgk305,21249.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
Zb-255a Tezgah Testere 2000 Watt,13522.62,Testereler,2026.05.28,05,0.0,0.0,0.0,
Klpro 2000w 254mm Tezgah Testere Klttg250,14402.08,Testereler,2026.05.28,05,0.0,0.0,0.0,
Rtrmax Rtm624 Tablalı Gönye Kesme Mak. 2000w 305mm,18599.0,Testereler,2026.05.28,05,0.0,-2.0787276710384464,-2.0787276710384464,
Rtrmax Rtm6240 Üstten Tablali Yatarli 2000 Watt 4.200 Devi̇r 305x30x40t Gönye Testere,18599.0,Testereler,2026.05.28,05,0.0,3.43017364969097,3.43017364969097,
Lh1040 Gönye Kesme Tezgahı Üst Tablalı,29489.0,Testereler,2026.05.28,05,0.0,0.689725816915355,1.1039873830013371,
Professional Gts 635-216 Tezgah Tipi Gönye Testere,27719.99,Testereler,2026.05.28,05,0.0,0.0,0.0,
Profil Kesme Kafa Koparma Gönye Demir Kesme 3000 W 355 Lık Bıçak Çapı,4500.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
Professional Gta 2600 Gönye Kesme Sehpası,12356.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
Hm140l Elektrikli Gönye Testeresi 305 Mm - 5901218901,19250.0,Testereler,2026.05.28,05,0.0,0.0,11.64598074469319,
Bordo Gönye Kesme Maki̇nesi̇ 1.200 W- 250 Mm,10400.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
Gönye Kesme Maki̇nesi̇ 1.800 W- 305 Mm,20750.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
Jig-zb-355c-2 Bordo Profi̇l Kesme Maki̇nesi̇,7700.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
Profesyonel Tezgahli Testere Maki̇nasi,14499.99,Testereler,2026.05.28,05,0.0,0.0,0.0,
Hm 80l Lazerli Gönye Kesme,8321.85,Testereler,2026.05.28,05,0.0,0.0,0.0,
Kleco Gönye Kesme Maknasi Ke255gk,8835.69,Testereler,2026.05.28,05,0.0,0.0,0.0,
Kl Pro Klct622p 12-22mm Profesyonel Havalı Çivi Çakma Tabancası,3599.37,Testereler,2026.05.28,05,0.0,0.0,0.0,
Kl Pro Klef1205 1800 Watt Profesyonel El Frezesi,6035.56,Testereler,2026.05.28,05,0.0,0.0,0.0,
Tc-sb 200/1 Şerit Testere - 4308018,15675.69,Testereler,2026.05.28,05,0.0,0.0,0.0,
Klpro 2000 Watt Lazerli Gönye Kesme Makinası Klgk1247,19591.46,Testereler,2026.05.28,05,0.0,0.0,0.0,
Elta 5891260830 300 Mm Elta Testere Kolu,793.25,Testereler,2026.05.28,05,0.0,0.0,0.0,
Avuç Taşlama Dt01ag,11194.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
RTM629 RADYAL GÖNYE TESTERE MAKİNESİ 1800W 255MM,13967.36,Testereler,2026.05.28,05,0.0,0.0,0.0,
Rtrmax Rtm623 Gönye Kesme Üstten Tablalı 1800w,14326.49,Testereler,2026.05.28,05,0.0,0.0,0.0,
RTM636 ÜSTTEN TABLALI YATARLI GÖNYE KESME MAKİNESİ 1100W 300MM İNDÜKSİYON MOTOR,25822.01,Testereler,2026.05.28,05,0.0,0.0,0.0,
Rtrmax Rtm6220 ÜSTTEN TABLALI 1200 WATT5300D/DK GÖNYE TESTERE,9423.59,Testereler,2026.05.28,05,0.0,0.0,0.0,
Rtrmax Rtm6255 Radyal Gönye Testere 1800 Watt 3800d/dk,16558.93,Testereler,2026.05.28,05,0.0,0.0,0.0,
Rtrmax Rtm6250 Radyal Gönye Testere 2000 Watt 4500d/dk,12016.58,Testereler,2026.05.28,05,0.0,0.0,0.0,
Rtrmax Rtm622 Gönye Kesme Üstten Tabla 1200w 210mm,9449.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
Rtrmax Rtm6230 Üstten Tablali 2000 Watt 5500d/dk Gönye Testere,13978.0,Testereler,2026.05.28,05,0.0,,0.0,
Professional Gcm 12 Sde Gönye Kesme Makinesi - 0601b23100,53138.0,Testereler,2026.05.28,05,0.0,0.3626336267140105,1.9844925533548288,
Profesyonel Gcm 18v-216 D Akülü Gönye Kesme Makinesi (akü Hariç) 0601b51000,22877.0,Testereler,2026.05.28,05,0.0,0.342120268432826,3.333483897194995,
Professional Gcm 12 Gdl Gönye Kesme Makinesi - 0601b23600,50963.0,Testereler,2026.05.28,05,0.0,0.36235451663089074,1.983110541903466,
Te-sm 8 L Dual  Pistonlu Gönye Testere - 4300866,12777.0,Testereler,2026.05.28,05,0.0,0.1724813798510388,-0.5835667600373483,
Kress Kh483.9 40volt 1400w 254mm Kömürsüz Kızaklı Bluetooth Bağlantılı Profesyonel Gönye Kesme (akü Dahil Değildir),31075.5,Testereler,2026.05.28,05,0.0,0.0,0.0,
Dx5180 2400watt 355mm Profesyonel Profil Kesme,11172.22,Testereler,2026.05.28,05,0.0,0.0,0.0,
Flex Sbg 4910 850w Elektronik Şerit Testere Metal Kesme,39644.04,Testereler,2026.05.28,05,0.0,0.671489636387969,-0.1913894389887548,
Tc-ts 210 Tezgah Daire Testere,29118.7,Testereler,2026.05.28,05,0.0,0.0,0.0,
Tc-sm 2531/1 U Pistonlu Gönye Kesme,25998.7,Testereler,2026.05.28,05,0.0,0.0,0.0,
"Te-sm 2534 Dual, Pistonlu Gönye Testere - 4300870",25998.7,Testereler,2026.05.28,05,0.0,0.0,0.0,
Tc-ms 3017 T Tablalı Gönye Testere,32498.7,Testereler,2026.05.28,05,0.0,0.0,0.0,
Mss 1610 Gönye Kesme Ve Testere Çalışma Tezgah Stantı,15598.7,Testereler,2026.05.28,05,0.0,0.0,0.0,
Te-ts 2025 Uf Tezgah Testere,51998.7,Testereler,2026.05.28,05,0.0,0.0,0.0,
Te-sm 36/210 Li Solo Akülü Kayar Pistonlu Gönye Kesme,23138.7,Testereler,2026.05.28,05,0.0,0.0,0.0,
G6f250 Üstten Tablalı Gönye Kesme Makinası 1600 Watt 250mm,12244.8,Testereler,2026.05.28,05,0.0,-1.7901828681424505,,
Gms 305f Gönye Kesme Makinası,16910.4,Testereler,2026.05.28,05,0.0,-1.797909407665497,-1.797909407665497,
Tc-sm 2534 Dual Pistonlu Gönye Testere,25998.7,Testereler,2026.05.28,05,0.0,0.0,0.0,
Professional Fsn Wan - Açılı Mesnet,8540.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
TC-TS 254 U Tezgah Testere,25998.7,Testereler,2026.05.28,05,0.0,0.0,0.0,
Gcm 18v 254 D Akülü Gönye Kesme Makinesi (akü Hariç) 0601b51100,35969.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
Mls100 Gönye Kesme Tezgahı,25695.24,Testereler,2026.05.28,05,0.0,0.0,0.0,
Lh1201fl 1600 Watt 305 Mm Üstten Tablalı Lazer Hizalamalı Gönye Kesme Makinası,56900.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
Lb1200f Şerit Testere Tezgahı,77998.7,Testereler,2026.05.28,05,0.0,0.0,0.0,
Lh1040 1650 Watt 260 Mm Üstten Tablalı Gönye Kesme Makinası,39500.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
G6t210 Lazerli Gönye Kesme Makinesi 48 Diş 210 Mm 1200 W - A0701006,5266.92,Testereler,2026.05.28,05,0.0,-7.450139696708774,-7.450139696708774,
Ls1219l Radyal Lazerli Çift Sürgülü 305 Mm Gönye Kesme Testere,88900.0,Testereler,2026.05.28,05,0.0,0.0,4.588235294117647,
Basa 3 Şerit Testere  300 W - 1901503901,40368.0,Testereler,2026.05.28,05,0.0,-1.8096906012842966,-1.8096906012842966,
Dm500t Ahşap Torna Tezgahı - 5902307901,14923.2,Testereler,2026.05.28,05,0.0,-1.7952092655962049,-1.7952092655962049,
Hf60 Tezgah Freze 1500w - 5902106901,22690.56,Testereler,2026.05.28,05,0.0,-1.8030743664312394,-1.8030743664312394,
Deco-xls Pedallı Tezgah Tipi Testere - 5901407901,11039.52,Testereler,2026.05.28,05,0.0,-1.7871250133447136,5.258581235697945,
Hais Gönye Kesme Makinesi 210 Mm 1700 Watt,7500.0,Testereler,2026.05.28,05,0.0,,,
Hais Kızaklı Gönye Kesme Makinesi 255 Mm 2000 Watt,14520.0,Testereler,2026.05.28,05,0.0,,0.0,
Gönye Kesme Makinesi,6849.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
Professional Gts 10 Xc Tezgah Tipi Daire Testere - 0601b30400,85000.0,Testereler,2026.05.28,05,0.0,0.0,0.0,
Aeg Ps 254 L 254 Mm Radyal Gönye Kesme Makinesi 1800 W,28704.0,Testereler,2026.05.28,05,0.0,-1.8062397372742198,-1.8062397372742198,
Tc-sm 254 Pistonlu Gönye Kesme Makinesi Kırmızı,20798.7,Testereler,2026.05.28,05,0.0,0.0,0.0,
