tarih,kategori,urun_adi,fiyat,para_birimi
2026-05-20,atistirmalik,Ülker Saklıköy Çikolatalı Kremalı Bisküvi 87 Gr,29.50,TRY
2026-05-20,atistirmalik,Ülker Saklıköy Çikolatalı Sütlü Kremalı Bisküvi 100 Gr,46.00,TRY
2026-05-20,atistirmalik,Ülker Saklıköy Sütlü Kremalı Bisküvi 100 Gr,30.50,TRY
2026-05-20,atistirmalik,Ülker Saklıköy Sütlü Kremalı Bisküvi 264 Gr,74.00,TRY
2026-05-20,atistirmalik,Ülker Susamlı Çubuk Kraker 45 Gr,15.00,TRY
2026-05-20,atistirmalik,Ülker Susamlı Çubuk Kraker 70 Gr,21.50,TRY
2026-05-20,atistirmalik,Ülker Sütlü Çikolata 30 Gr,46.00,TRY
2026-05-20,atistirmalik,Ülker Sütlü Kare Çikolata 60 Gr,52.00,TRY
2026-05-20,atistirmalik,Ülker Taç Kraker 76 Gr,20.50,TRY
2026-05-20,atistirmalik,Ülker Üzümlü Fındıklı Kare Çikolata 65 Gr,75.50,TRY
2026-05-20,atistirmalik,Ülker Vanilya Aromalı Gofret 220 Gr,69.00,TRY
2026-05-20,atistirmalik,Ülker Yupo Jelly Ayıcık 80 Gr,31.00,TRY
2026-05-20,atistirmalik,Ülker Yupo Jelly Böğürtlen 20 Gr,18.50,TRY
2026-05-20,atistirmalik,Ülker Yupo Jelly Kola 80 Gr,31.00,TRY
2026-05-20,atistirmalik,Ülker Yupo Jelly Meyve Bahçesi 80 Gr,31.00,TRY
2026-05-20,atistirmalik,Ülker Yupo Jelly Portakal 20 Gr,18.50,TRY
2026-05-20,atistirmalik,Ülker Yupo Solucan 80 Gr,31.00,TRY
2026-05-20,atistirmalik,Üzüm Siyah Çekirdeksiz 1 Kg,600.00,TRY
2026-05-20,atistirmalik,Uzungil 10 Lu Kornet Külahı 30 Gr,38.50,TRY
2026-05-20,atistirmalik,Uzungil Hurma Şekeri 400Gr,124.00,TRY
2026-05-20,atistirmalik,Uzungil Kağıt Helva 45 Gr,25.00,TRY
2026-05-20,atistirmalik,Uzungil Pişmaniye 400Gr,116.50,TRY
2026-05-20,atistirmalik,Vivident 360 Karpuz Aromalı Sakız 33 gr (1 adet),67.50,TRY
2026-05-20,atistirmalik,Vivident Air Action Bottle Mentol Okalip Aromalı Sakız 67GR,111.00,TRY
2026-05-20,atistirmalik,Vivident Cube Nane Aromalı Sakız 86 Gr,146.50,TRY
2026-05-20,atistirmalik,Vivident Cüzdan 360 Nane,67.50,TRY
2026-05-20,atistirmalik,Vivident Cüzdan Active Nane Aromalı Sakız,70.00,TRY
2026-05-20,atistirmalik,Vivident Cüzdan Damla Sakızlı 18’li x 26 gr,1242.00,TRY
2026-05-20,atistirmalik,Vivident Cüzdan Damla Sakızlı 26 gr,70.00,TRY
2026-05-20,atistirmalik,Vivident Cüzdan Extra Mentol Nane Aromalı,67.50,TRY
2026-05-20,atistirmalik,Vivident Extra Sakız Mentol&Nane Aromalı 66 G Şişe,111.00,TRY
2026-05-20,atistirmalik,Vivident Storming 45 Dakika,67.50,TRY
2026-05-20,atistirmalik,Vivident Storming Ahududu Aromalı Sakız 33 Gr,67.50,TRY
2026-05-20,atistirmalik,Vivident Storming Çilek Aromalı Sakız 12 Li,70.00,TRY
2026-05-20,atistirmalik,Vivident Storming Damla Sakızı Aromalı Sakız 12 Li,67.50,TRY
2026-05-20,atistirmalik,Vivident Storming Karpuz Aromalı Sakız,70.00,TRY
2026-05-20,atistirmalik,Vivident Storming Nane Aromalı Sakız 12 Li,67.50,TRY
2026-05-20,atistirmalik,Vivident Storming Yeşil Nane Aromalı Sakız 33 Gr,67.50,TRY
2026-05-20,atistirmalik,Vivident Yeşil Nane Aromalı Sakız 67 G,111.00,TRY
2026-05-20,atistirmalik,Yaban Mersini 1 Kg,592.00,TRY
2026-05-20,atistirmalik,Ay Çekirdeği İçi 1 Kg,167.00,TRY
2026-05-20,atistirmalik,Kavrulmuş Kaju – 250 Gr,255.00,TRY
2026-05-20,atistirmalik,Ülker Meşhur Dubai Lezzeti Dubai Çikolatası 93 gr (1 adet),164.50,TRY
2026-05-20,atistirmalik,Ülker Meşhur Dubai Lezzeti Dubai Çikolatası 93 gr (6 adet),924.00,TRY
2026-05-20,atistirmalik,Ay Çekirdeği İçi 500 Gr,97.00,TRY
2026-05-20,atistirmalik,Kavrulmuş Kaju – 500 Gr,505.00,TRY
2026-05-20,atistirmalik,Kavrulmuş Kaju – 750 Gr,762.50,TRY
2026-05-20,atistirmalik,Kavrulmuş Kaju – 1000 Gr,1017.50,TRY
2026-05-20,icecek,Alpimilk Çikolatalı Süt 6 X 180 Ml,137.50,TRY
2026-05-20,icecek,Atatürk Orman Çiftliği Elma Suyu 1 Lt,131.00,TRY
2026-05-20,icecek,Atatürk Orman Çiftliği Elma Suyu 250 Ml,59.00,TRY
2026-05-20,icecek,Atatürk Orman Çiftliği Vişne Nektarı 250 Ml,59.00,TRY
2026-05-20,icecek,Bağdat Adaçayı 40 Gr,65.50,TRY
2026-05-20,icecek,Bağdat Çiçek Ihlamur 25 Gr,280.00,TRY
2026-05-20,icecek,Beta Tea Bergamotlu Demlik Poşet Çay 48 Li 153 Gr,188.50,TRY
2026-05-20,icecek,Beta Tea Beyaz Çay 24 Gr,141.00,TRY
2026-05-20,icecek,Beta Tea Champion Demlik Poşet Çay 100 Lü 320 Gr,593.00,TRY
2026-05-20,icecek,Beta Tea Kızıl Dem Bardak Poşet Çay 25 Li 50 Gr,118.50,TRY
2026-05-20,icecek,Beta Tea Kızıl Dem Demlik Poşet Çay 100 Lü 320 Gr,172.00,TRY
2026-05-20,icecek,Beta Tea Kızıl Dem Türk Çayı 1 Kg,360.00,TRY
2026-05-20,icecek,Beta Tea Opa Seylan Dökme Çay 250 Gr,391.00,TRY
2026-05-20,icecek,Beta Tea Taç Yaprak Demlik Poşet Çay 100 Lü 320 Gr,406.00,TRY
2026-05-20,icecek,Beta Tea Taç Yaprak Türk Çayı 1 Kg,408.00,TRY
2026-05-20,icecek,Beta Tea Yüksek Tepeler Dökme Çay 1 Kg,344.00,TRY
2026-05-20,icecek,Burn Enerji İçeceği 500 Ml,98.00,TRY
2026-05-20,icecek,Burn Gold 250Ml,59.50,TRY
2026-05-20,icecek,Cafe Crown Choco Latte 17 Gr,15.00,TRY
2026-05-20,icecek,Cafe Crown Filtre Kahve 250 Gr (5 adet),1642.00,TRY
2026-05-20,icecek,Cafe Crown Filtre Kahve 250 Gr 1 adet,349.00,TRY
2026-05-20,icecek,Cafe Crown Latte Köpüklü Sütlü Kahve 17 Gr,15.00,TRY
2026-05-20,icecek,Caffeo Kahve Filtre Kağıdı 1X2,90.50,TRY
2026-05-20,icecek,Cappy %100 Elma Meyve Suyu 1 Lt,138.50,TRY
2026-05-20,icecek,Cappy %100 Elma Meyve Suyu Cam 250 Ml,74.50,TRY
2026-05-20,icecek,Cappy Atom Meyve Suyu 1 Lt,93.50,TRY
2026-05-20,icecek,Cappy Karışık Meyve Suyu 1 Lt,100.50,TRY
2026-05-20,icecek,Cappy Karışık Meyve Suyu Cam 250 Ml,70.00,TRY
2026-05-20,icecek,Cappy Kayısı Meyve Suyu 1 Lt,100.50,TRY
2026-05-20,icecek,Cappy Portakal Meyve Suyu 1 Lt,100.50,TRY
2026-05-20,icecek,Cappy Pulpy Portakal Parçacıklı Meyve Suyu 1 Lt,100.00,TRY
2026-05-20,icecek,Cappy Şeftali Meyve Suyu 1 Lt,100.50,TRY
2026-05-20,icecek,Cappy Şeftali Meyve Suyu Cam 250 Ml,70.00,TRY
2026-05-20,icecek,Cappy Vişneli Meyve Suyu Cam 250 Ml,70.00,TRY
2026-05-20,icecek,Çaykur 100 Lü Siyah Bardak Poşet Çay 200 Gr,341.50,TRY
2026-05-20,icecek,Çaykur 42 Nolu Tirebolu Çayı 500 Gr,240.00,TRY
2026-05-20,icecek,Çaykur Altınbaş Çay 500 Gr,273.00,TRY
2026-05-20,icecek,Çaykur Altınbaş Çayı 2000 Gr,1024.00,TRY
2026-05-20,icecek,Çaykur Çay Çiçeği Dökme Çay 500 Gr,224.50,TRY
2026-05-20,icecek,Çaykur Filiz Çayı 500 Gr,224.50,TRY
2026-05-20,icecek,Çaykur Filiz Dökme Çay 1 Kg,437.00,TRY
2026-05-20,icecek,Çaykur Kamelya Çayı 500 Gr,190.50,TRY
2026-05-20,icecek,Çaykur Kamelya Dökme Çay 1 Kg,379.50,TRY
2026-05-20,icecek,Çaykur Rize Çayı Hediyelik 500 gr,278.00,TRY
2026-05-20,icecek,Çaykur Rize Turist Çayı 1 Kg,394.50,TRY
2026-05-20,icecek,Çaykur Rize Turist Çayı 2 Kg,771.50,TRY
2026-05-20,icecek,Çaykur Rize Turist Çayı 200 Gr,111.00,TRY
2026-05-20,icecek,Çaykur Rize Turist Çayı 500 Gr,199.50,TRY
2026-05-20,icecek,Çaykur Tamdem Bergamot Aromalı Çay 1000 Gr,461.00,TRY
2026-05-20,icecek,Çaykur Tiryaki Dökme Çay 1 Kg,387.50,TRY
2026-05-20,icecek,Çaykur Tiryaki Dökme Çay 2 Kg,785.50,TRY
2026-05-20,icecek,Çaykur Tiryaki Dökme Çay 500 Gr,195.50,TRY
2026-05-20,icecek,Çaykur Tiryaki Siyah Dökme Çay 5 Kg,1901.00,TRY
2026-05-20,icecek,Çaykur Tomurcuk Çay 200 Gr,203.00,TRY
2026-05-20,icecek,Çaykur Tomurcuk Çay Teneke 125 Gr,146.50,TRY
2026-05-20,icecek,Çaykur Tomurcuk Poşet 200 Gr,149.50,TRY
2026-05-20,icecek,Coffee Filters Filtre Kahve Kağıdı 2 Numara 80’li,176.00,TRY
2026-05-20,icecek,Coffee Filters Filtre Kahve Kağıdı 4 Numara 80’li,175.50,TRY
2026-05-20,icecek,Colombo Seylan Yaprak Çay 300 gr,331.00,TRY
2026-05-20,icecek,Cook Premium Filtre Kahve Kağıdı Ebat 4,173.00,TRY
2026-05-20,icecek,Dark Blue Enerji İçeceği 1 Lt,61.00,TRY
2026-05-20,icecek,Didi Bergamot Aromalı Soğuk Çay 500 Ml,39.00,TRY
2026-05-20,icecek,Didi Bergomat 330Ml,30.00,TRY
2026-05-20,icecek,Didi Limon Aromalı Soğuk Çay 330 Ml,33.00,TRY
2026-05-20,icecek,Didi Limon Aromalı Soğuk Çay 500 Ml,39.00,TRY
2026-05-20,icecek,Didi Şeftali Aromalı Soğuk Çay 500 Ml,39.00,TRY
2026-05-20,icecek,Dimes %100 Elma – Vişne Suyu 1 Lt,146.50,TRY
2026-05-20,icecek,Dimes %100 Elma Suyu 1 Lt,140.50,TRY
2026-05-20,icecek,Dimes %100 Karışık Meyve Suyu 1 Lt,140.00,TRY
2026-05-20,icecek,Dimes %100 Kırmızı Meyve Suyu 1 Lt,140.00,TRY
2026-05-20,icecek,Dimes %100 Portakal Suyu 1 Lt,185.50,TRY
2026-05-20,icecek,Dimes %100 Sıkma Portakal Suyu Cam 700 Ml,247.50,TRY
2026-05-20,icecek,Dimes 7/24 Tahıllı Karışık Meyve Suyu 200 Ml 27 Adet,627.00,TRY
2026-05-20,icecek,Dimes Active 7/24 Tahıllı Karışık Meyve Suyu 1 Lt,86.50,TRY
2026-05-20,icecek,Dimes Active Ekşi Elma Meyve Suyu 1 Lt,93.00,TRY
2026-05-20,icecek,Dimes Active Vişne Suyu 1 Lt,93.00,TRY
2026-05-20,icecek,Dimes Cool Lime Özü 310 Ml x1 adet,66.00,TRY
2026-05-20,icecek,Dimes Karışık Meyve Suyu 1 Lt,93.00,TRY
2026-05-20,icecek,Dimes Karışık Meyve Suyu 200 Ml 27 Adet,627.00,TRY
2026-05-20,icecek,Dimes Karışık Meyve Suyu Teneke 250 Ml,38.00,TRY
2026-05-20,icecek,Dimes Kayısı Meyve Suyu 1 Lt,93.00,TRY
2026-05-20,icecek,Dimes Kayısı Meyve Suyu 200 Ml 27 Adet,627.00,TRY
2026-05-20,icecek,Dimes Kırmızı Meyveler Meyve Suyu 1 Lt,93.00,TRY
2026-05-20,icecek,Dimes Mango Meyve Suyu 1 Lt,93.00,TRY
2026-05-20,icecek,Dimes Milkshake Muzlu – Kurabiyeli 310 Ml,76.50,TRY
2026-05-20,icecek,Dimes Milkshake Vanilyalı – Beyaz Çikolatalı 310 Ml,76.50,TRY
2026-05-20,icecek,Dimes Şeftali Meyve Suyu 200 Ml 27 Adet,627.00,TRY
2026-05-20,icecek,Dimes Şeftali Suyu 1 Lt,93.00,TRY
2026-05-20,icecek,Dimes Smoothie Çilek Muz Elma 310 Ml,76.50,TRY
2026-05-20,icecek,Dimes Vişne Meyve Suyu 200 Ml 27 Adet,627.00,TRY
2026-05-20,icecek,Dimes Vişne Meyve Suyu Teneke 250 Ml,38.50,TRY
2026-05-20,icecek,Doğadan Adaçayı Bardak Poşet 20 Li,153.00,TRY
2026-05-20,icecek,Doğadan Böğürtlen 40 Gr,151.50,TRY
2026-05-20,icecek,Doğadan Elma Çayı 20 Li,153.00,TRY
2026-05-20,icecek,Doğadan Form Kayısılı Bitki Çayı,156.00,TRY
2026-05-20,icecek,Doğadan Form Kiraz Saplı Bitki Çayı,156.00,TRY
2026-05-20,icecek,Doğadan Ihlamur Bitki Çayı,154.00,TRY
2026-05-20,icecek,Doğadan İyi Uykular Çayı 18 Li,156.00,TRY
2026-05-20,icecek,Doğadan Kuşburnu Çayı,156.00,TRY
2026-05-20,icecek,Doğadan Papatya Çayı,156.00,TRY
2026-05-20,icecek,Doğadan Rahat Hisset Passifloralı Bitki Çayı 18 Li,156.00,TRY
2026-05-20,icecek,Doğadan Rezene Çayı,156.00,TRY
2026-05-20,icecek,Doğadan Sade Yeşil Çay 35 Gr,152.50,TRY
2026-05-20,icecek,Doğadan Yeşil Çay Açai Ananaslı 20 Li,153.00,TRY
2026-05-20,icecek,Doğadan Yeşil Çay Limonlu,156.00,TRY
2026-05-20,icecek,Doğadan Yumuşak İçimli Yeşil Çay,156.00,TRY
2026-05-20,icecek,Doğadan Zencefil Limonlu Bitki Çayı,156.00,TRY
2026-05-20,icecek,Doğanay Şalgam Suyu Acı 300 Ml,31.00,TRY
2026-05-20,icecek,Doğanay Şalgam Suyu Acı1 Lt,74.50,TRY
2026-05-20,icecek,Doğanay Şalgam Suyu Tatlı 1 Lt,74.50,TRY
2026-05-20,icecek,Doğanay Şalgam Suyu Tatlı 300 Ml,31.00,TRY
2026-05-20,icecek,Doğuş Adaçayı Zarflı Süzen Poşet Çay 20 Adet 26 Gr,90.50,TRY
2026-05-20,icecek,Doğuş Ayvalı -Zencefilli Çay 20’li 38 gr,89.00,TRY
2026-05-20,icecek,Doğuş Bergamotlu Yeşil Çay 20li 35 gr,90.50,TRY
2026-05-20,icecek,Doğuş Black Label Demlik Poşet Çay 100 Lü 320 Gr,248.00,TRY
2026-05-20,icecek,Doğuş Earl Grey 100 Lü Bardak Poşet Çay 200 Gr,265.50,TRY
2026-05-20,icecek,Doğuş Elma Çayı,90.50,TRY
2026-05-20,icecek,Doğuş Filiz Çayı 3 Kg,1151.50,TRY
2026-05-20,icecek,Doğuş Gurme Siyah Çay 1 kg,423.00,TRY
2026-05-20,icecek,Doğuş Ihlamur Bitki Çayı 20’Li,87.50,TRY
2026-05-20,icecek,Doğuş Ihlamurlu Ballı Zencefilli,87.50,TRY
2026-05-20,icecek,Doğuş Karadeniz Filiz Çayı 1 Kg,372.00,TRY
2026-05-20,icecek,Doğuş Kayısılı Form Çayı,87.50,TRY
2026-05-20,icecek,Doğuş Kiraz Saplı Form Çayı,87.50,TRY
2026-05-20,icecek,Doğuş Kuşburnu Çayı,87.50,TRY
2026-05-20,icecek,Doğuş Limonlu Yeşil Çay,87.50,TRY
2026-05-20,icecek,Doğuş Limonlu Zencefilli Yeşil Çay,87.50,TRY
2026-05-20,icecek,Doğuş Maydonoz Limon Çayı,87.50,TRY
2026-05-20,icecek,Doğuş Nane Limon Çayı,87.50,TRY
2026-05-20,icecek,Doğuş Rezene Çayı,87.50,TRY
2026-05-20,icecek,Doğuş Sade Form Çayı,87.50,TRY
2026-05-20,icecek,Doğuş Şeftalili Yeşil Çay,87.50,TRY
2026-05-20,icecek,Doğuş Tomurcuk Çay 100 Gr,82.00,TRY
2026-05-20,icecek,Dola Atom Çayı Kış Çayı 150 Gr,109.50,TRY
2026-05-20,icecek,Dola Atom Çayı Nane Limon Zencefil 135 g,113.00,TRY
2026-05-20,icecek,Dola Ihlamur Atom Çayı 135 Gr,113.00,TRY
2026-05-20,icecek,Dr.Oetker Milkshake Çikolata 24 Gr,15.00,TRY
2026-05-20,icecek,Dr.Oetker Milkshake Çikolatalı – Çilekli 24 Gr,15.00,TRY
2026-05-20,icecek,Dr.Oetker Milkshake Muzlu 20 Gr,15.00,TRY
2026-05-20,icecek,Ece Yaprak Çay Ceylon Tea Seylan Çayı 500 Gr,491.00,TRY
2026-05-20,icecek,Fanta Portakal 330 Ml,57.00,TRY
2026-05-20,icecek,Fanta Portakal Teneke 250 Ml,42.00,TRY
2026-05-20,icecek,Fiero 3 ü 1 Arada 1000 Gr.,277.00,TRY
2026-05-20,icecek,Fiero Kahve Kreması 1000 Gr.,278.00,TRY
2026-05-20,icecek,Fiero Salep 1000 Gr.,318.00,TRY
2026-05-20,icecek,Fiero Sıcak Çikolata 1000 Gr.,320.00,TRY
2026-05-20,icecek,Freshers Granül Kuşburnu 300 Gr,131.50,TRY
2026-05-20,icecek,Freshers Granül Portakal 300 Gr,131.50,TRY
2026-05-20,icecek,İçim İçimino Çilekli Süt 6X180 Ml,133.00,TRY
2026-05-20,icecek,İçim Karışık Meyve Suyu 1 Lt,68.50,TRY
2026-05-20,icecek,İçim Kayısılı Meyve Suyu 1 Lt,68.50,TRY
2026-05-20,icecek,İçim Laktozsuz Süt 1Lt,100.00,TRY
2026-05-20,icecek,İçim Laktozsuz Süt 200 Ml,32.00,TRY
2026-05-20,icecek,İçim Sade Süt 6 X 200Ml,150.00,TRY
2026-05-20,icecek,İçim Şeftali Meyve Suyu 1 Lt,68.50,TRY
2026-05-20,icecek,İçim Süt Yarım Yağlı 1 Lt x 1 Adet,81.50,TRY
2026-05-20,icecek,İçim Süt Yarım Yağlı 1 Lt x 4 Adet,291.50,TRY
2026-05-20,icecek,İçim Tam Yağlı Süt 1 Lt,94.50,TRY
2026-05-20,icecek,İçim Vişne Meyve Suyu 1 Lt,68.50,TRY
2026-05-20,icecek,"Jacobs 2 si 1 Arada 10,5 gr 16 lı Paket 168 Gr",156.00,TRY
2026-05-20,icecek,Jacobs 2 Si 1 Arada 14 Gr,10.50,TRY
2026-05-20,icecek,Jacobs 2’si 1 Arada 10’lu,113.50,TRY
2026-05-20,icecek,Jacobs 3 Ü 1 Arada Gold Yumuşak Lezzet 10 Lu Paket,174.50,TRY
2026-05-20,icecek,Jacobs 3 ü 1 Arada Yoğun 10 Adet,174.00,TRY
2026-05-20,icecek,Jacobs 3’ü 1 Arada 16’lı Paket,156.00,TRY
2026-05-20,icecek,Jacobs 3’ü 1 Arada Karışım Kahve 10’lu Paket,113.50,TRY
2026-05-20,icecek,Jacobs 3in1 Orginal 16 gr,11.00,TRY
2026-05-20,icecek,Jacobs Barista Classic Filtre Kahve 200gr,358.00,TRY
2026-05-20,icecek,Jacobs Barista Editions Filtre Kahve Medium 225 Gr,358.00,TRY
2026-05-20,icecek,Jacobs Barista Yoğun Filtre Kahve 200gr,358.00,TRY
2026-05-20,icecek,Jacobs Espresso 10 Intenso Nespresso Uyumlu Alüminyum Kapsül Kahve 10 Adet,285.00,TRY
2026-05-20,icecek,Jacobs Espresso 7 Classico Kapsül Kahve Nespresso Uyumlu 10 Kapsül,285.00,TRY
2026-05-20,icecek,Jacobs Gold 3’Ü 1 Arada Yumuşak Lezzet 18 Gr,18.50,TRY
2026-05-20,icecek,Jacobs Lungo 8 Intenso Nespresso Uyumlu Alüminyum Kapsül Kahve 10 Adet,286.00,TRY
2026-05-20,icecek,Jacobs Monarch Filtre Kahve 250 Gr,424.00,TRY
2026-05-20,icecek,Jacobs Monarch Gold Kahve 100 Gr,381.50,TRY
2026-05-20,icecek,Jacobs Origin Brazil Granül Kahve Cam Kavanoz 95 Gr,513.00,TRY
2026-05-20,icecek,Jacobs Selection Filtre Kahve 250g,424.00,TRY
2026-05-20,icecek,Jacobs Velvet Foam Granül Kahve 100 Gr,299.00,TRY
2026-05-20,icecek,Jacobs Velvet Gold Foam Kahve 70 Gr,230.00,TRY
2026-05-20,icecek,Kahve Dünyası Türk Kahvesi 100 Gr x 1 Adet,77.50,TRY
2026-05-20,icecek,Kahve Dünyası Türk Kahvesi 100 Gr x 12 Adet,918.00,TRY
2026-05-20,icecek,Karali Demliğin Beklediği Dökme Çay 5 Kg,2275.00,TRY
2026-05-20,icecek,Karali Kral Filiz Siyah Çay 5 Kg,1935.00,TRY
2026-05-20,icecek,Kent Boringer Freshers Elma 300Gr,131.50,TRY
2026-05-20,icecek,Kent Boringer Freshers Limon 300Gr,131.50,TRY
2026-05-20,icecek,Kilikya Şalgam Suyu Acı 1 Lt,61.50,TRY
2026-05-20,icecek,Kilikya Şalgam Suyu Acı 300 Ml,20.50,TRY
2026-05-20,icecek,Kilikya Şalgam Suyu Sade 300 Ml,20.50,TRY
2026-05-20,icecek,Kocatepe Damla Sakızı Aromalı Türk Kahvesi 100 Gr,183.00,TRY
2026-05-20,icecek,Kocatepe Dibek Kahvesi 100 Gr,183.00,TRY
2026-05-20,icecek,Kocatepe Premium Filtre Kahve 250 Gr,340.50,TRY
2026-05-20,icecek,Kocatepe Türk Kahvesi 100 Gr,96.00,TRY
2026-05-20,icecek,Kocatepe Türk Kahvesi 500 Gr Teneke,619.50,TRY
2026-05-20,icecek,Kocatepe Türk Kahvesi Folyo 1 Kg,1020.50,TRY
2026-05-20,icecek,Kurukahveci Mehmet Efendi Brazilian Filtre Kahve 250 Gr,306.00,TRY
2026-05-20,icecek,Kurukahveci Mehmet Efendi Colombian Filtre Kahve 250 Gr,349.50,TRY
2026-05-20,icecek,Kurukahveci Mehmet Efendi Etiyopya Öğütülmüş Filtre Kahve 250 Gr,392.50,TRY
2026-05-20,icecek,Kurukahveci Mehmet Efendi Kakao 250 Gram,474.00,TRY
2026-05-20,icecek,Kurukahveci Mehmet Efendi Kavrulmuş Espresso Çekirdek Kahve 1 Kg,1310.00,TRY
2026-05-20,icecek,Kurukahveci Mehmet Efendi Türk Kahvesi 100 Gr (1 adet),121.50,TRY
2026-05-20,icecek,Kurukahveci Mehmet Efendi Türk Kahvesi 100 Gr (25 adet),2578.00,TRY
2026-05-20,icecek,Kurukahveci Mehmet Efendi Türk Kahvesi Teneke 250 Gr,378.50,TRY
2026-05-20,icecek,Kurukahveci Mehmet Efendi Türk Kahvesi Teneke 500 Gr,657.00,TRY
2026-05-20,icecek,Lipton 40Gr Yeşil Çay Limon,87.50,TRY
2026-05-20,icecek,Lipton Ada Çayı 30 Gr,87.00,TRY
2026-05-20,icecek,Lipton Doğu Karadeniz 100 Lü 200 Gr Bardak Poşet Çay,302.50,TRY
2026-05-20,icecek,Lipton Doğu Karadeniz 25 Li Bardak Poşet Çay 50 Gr,103.50,TRY
2026-05-20,icecek,Lipton Doğu Karadeniz Çayı 1 Kg,363.00,TRY
2026-05-20,icecek,Lipton Doğu Karadeniz Demlik Poşet Çay 150 Lı,296.50,TRY
2026-05-20,icecek,Lipton Doğu Karadeniz Demlik Poşet Çay 48 Adet 153 Gr,133.50,TRY
2026-05-20,icecek,Lipton Doğu Karadeniz Dökme Çay 500 Gr,221.00,TRY
2026-05-20,icecek,Lipton Earl Grey Bardak Poşet Çay 100 Lü 200 Gr,354.50,TRY
2026-05-20,icecek,Lipton Earl Grey Bardak Poşet Çay 25 Li 50 Gr,132.00,TRY
2026-05-20,icecek,Lipton Earl Grey Demlik Poşet Çay 100 Lü 320 Gr,300.00,TRY
2026-05-20,icecek,Lipton Earl Grey Demlik Poşet Çay 250Li,561.00,TRY
2026-05-20,icecek,Lipton Earl Grey Demlik Poşet Çay 48 Li 153 Gr,148.50,TRY
2026-05-20,icecek,Lipton Earl Grey Dökme Çay 1 Kg,422.00,TRY
2026-05-20,icecek,Lipton Earl Grey Dökme Çay 500 Gr,264.50,TRY
2026-05-20,icecek,Lipton Ekstra Dem Demlik Poşet Çay 100 Lü 320 Gr,356.50,TRY
2026-05-20,icecek,Lipton Extra Dem Dökme Çay 500 Gr,275.00,TRY
2026-05-20,icecek,Lipton Ice Tea Light Şeftali 330 Cc,48.00,TRY
2026-05-20,icecek,Lipton Ice Tea Limon 330 Cc,48.00,TRY
2026-05-20,icecek,Lipton Ice Tea Mango 330 Cc,45.00,TRY
2026-05-20,icecek,Lipton Ice Tea Şeftali 330 Cc,43.50,TRY
2026-05-20,icecek,Lipton Ihlamur Çayı 32 Gr,87.00,TRY
2026-05-20,icecek,Lipton Kuşburnu Çayı 40 Gr,87.00,TRY
2026-05-20,icecek,Lipton Mango & Ananaslı Yeşil Çay 20 Li,87.50,TRY
2026-05-20,icecek,Lipton Papatya Çayı 30 Gr,87.00,TRY
2026-05-20,icecek,Lipton Profesyonellere Özel Harman Dökme Çay 3 Kg,1091.00,TRY
2026-05-20,icecek,Lipton Profesyonellere Özel Jumbo Demlik Poşet Çay 30X25Gr,506.00,TRY
2026-05-20,icecek,Lipton Rezene Çayı 40 Gr,87.00,TRY
2026-05-20,icecek,Lipton Sade Yeşil Çay 40 Gr,87.00,TRY
2026-05-20,icecek,Lipton Slim Plus Kayısılı Bitki Çayı 20 Li,87.00,TRY
2026-05-20,icecek,Lipton Slim Plus Kiraz Saplı Bitki Çayı 20 Li,87.00,TRY
2026-05-20,icecek,Lipton Yellow Label Bardak Poşet Çay 100 Lü 200 Gr,354.50,TRY
2026-05-20,icecek,Lipton Yellow Label Bardak Poşet Çay 25 Li 50 Gr,132.00,TRY
2026-05-20,icecek,Lipton Yellow Label Demlik Poşet Çay 250Li,561.50,TRY
2026-05-20,icecek,Lipton Yellow Label Demlik Poşet Çay 48 Li 153 Gr,148.50,TRY
2026-05-20,icecek,Lipton Yellow Label Dökme Çay 1 Kg,378.00,TRY
2026-05-20,icecek,Lipton Yellow Label Dökme Çay 500 Gr,236.00,TRY
2026-05-20,icecek,Lipton Yumuşak İçimli Yeşil Çay 20 Gr,87.50,TRY
2026-05-20,icecek,Mehmet Efendi Colombian Filtre Kahve 80 G,109.00,TRY
2026-05-20,icecek,Mehmet Efendi Kafeinsiz Türk Kahvesi 50 Gr,128.50,TRY
2026-05-20,icecek,Meysu %100 Portakal Suyu 1 Lt,115.00,TRY
2026-05-20,icecek,Meysu %100 Üzüm Suyu 1 Lt x 1 Adet,119.00,TRY
2026-05-20,icecek,Meysu %100 Üzüm Suyu 1 Lt x 12 Adet,1360.00,TRY
2026-05-20,icecek,Meysu Ananas Meyve Suyu 1 Lt,87.50,TRY
2026-05-20,icecek,Meysu Elma Meyve Suyu 1 Lt,88.00,TRY
2026-05-20,icecek,Meysu Karışık Meyve Suyu 1 Lt,87.50,TRY
2026-05-20,icecek,Meysu Kayısı Meyve Suyu 1 Litre,87.50,TRY
2026-05-20,icecek,Meysu Mango Meyve Suyu 1 Lt,86.00,TRY
2026-05-20,icecek,Meysu Meyve Suyu Kayısı 200 Ml 6 Lı Paket,114.00,TRY
2026-05-20,icecek,Meysu Meyve Suyu Şeftali 200 Ml 6 Lı Paket,114.00,TRY
2026-05-20,icecek,Meysu Meyve Suyu Vişne 200 Ml 6 Lı Paket,114.00,TRY
2026-05-20,icecek,Meysu Nar Meyve Suyu 1 Lt,87.50,TRY
2026-05-20,icecek,Meysu Şeftali Nektarı 1 Lt,87.50,TRY
