name,price
Ülker Dankek 8 Kek Çilek 55 gr 1 Adet,16.05
Ülker Dankek 8 Kek Muzlu 55 gr 1 Adet,16.05
Eti Popkek Mini Limonlu Kek 180 gr 1 Adet,57.45
Eti Top Kek Fındıklı Kakaolu 35 gr 1 Adet,14.90
Eti Browni Gold Kakaolu 45 gr 1 Adet,17.25
Torku Enjoy Çikolatalı Kek 55 gr 1 Adet,13.95
Eti Popkek Bitter Çikolatalı 55 gr 1 Adet,17.25
Toto Donut Kakaolu 40 gr 1 Adet,18.95
Eti Tartini Frambuazlı 114 gr 1 Adet,41.95
Yamanlar Kayısı 1000 gr,908.45
Master Farm Kuru Kayısı 140 gr 1 Adet,129.95
Master Farm GünKurusu Kayısı 140 gr 1 Adet,151.95
Tadım Hurma 140 gr 1 Adet,120.75
Tadım Kuru Erik 140 gr 1 Adet,115.00
Master Farm Erik Kurusu 120 gr 1 Adet,71.95
Yamanlar Kuru Üzüm 250 gr,74.74
Emsal Kuruyemiş Sarı Üzüm Çekirdeksiz 200 gr 1 Adet,60.95
Master Farm Kuru Üzüm 175 gr 1 Adet,51.50
Emsal Kuruyemiş Siyah Üzüm 150 gr 1 Adet,97.75
Yamanlar Üzüm Besni 250 gr,218.49
Tadım Sultaniye 140 gr 1 Adet,52.90
Peyman Bahçeden Dut Kurusu 100 gr 1 Adet,126.50
Master Farm Dut Kurusu 100 gr 1 Adet,147.95
Peyman Bahçeden Klasik 180 gr 1 Adet,172.45
Peyman Bahçeden Çiğ Karışık Enerji 140 gr 1 Adet,189.75
Peyman Bahçeden Karışık Soslu 180 gr 1 Adet,149.50
Tadım Şenlik Karışık 180 Gr 1 Adet,206.95
Master Farm Natura Karışık 180 gr 1 Adet,189.75
Tadım Karnaval 180 gr 1 Adet,391.00
Tadım Çiğ Naturel Karışık 180 gr 1 Adet,189.75
Tadım Fıstık Ekşi Krema Soğan 140 gr 1 Adet,55.20
Emsal Yer Fıstığı Kabuklu Tuzsuz 500 gr 1 Adet,89.95
Tadım Kabuklu Fıstık 250 gr 1 Adet,97.75
Emsal Kuruyemiş Kaju 150 gr 1 Adet,149.45
Peyman Bahçeden Çifte Kavrulmuş Leblebi 180 gr 1 Adet,94.85
Peyman Bahçeden Kavrulmuş Tuzlu Leblebi 180 gr 1 Adet,94.85
Peyman Bahçeden Beyaz Leblebi 180 gr 1 Adet,97.70
Peyman Bahçeden Cranberry 120 gr 1 Adet,137.95
Emsal Kuruyemiş Kabak Çekirdeği Tuzlu 200 gr 1 Adet,114.95
Master Nut Kabak Çekirdeği 120 gr 1 Adet,82.80
Tadım Kabak Çekirdeği 180 gr 1 Adet,126.50
Tadım Kabak Çekirdeği Tuzsuz 180 gr 1 Adet,126.50
Emsal Siyah Çekirdek Tuzlu 250 gr 1 Adet,57.45
Emsal Siyah Çekirdek Tuzlu 400 gr 1 Adet,80.45
Emsal Siyah Çekirdek Tuzsuz 400 gr 1 Adet,80.45
Kara Sevda Ayçekirdeği Bol Tuzlu 180 gr 1 Adet,62.10
Tadım Ayçekirdeği Siyah Tuzlu 180 gr 1 Adet,64.40
Peyman Çitliyo Kara Şimşek 180 gr 1 Adet,48.95
Peyman Çitliyo Kara Şimşek Tuzlu 180 gr 1 Adet,48.95
Emsal Siyah Çekirdek Tuzsuz 250 gr 1 Adet,57.45
Kara Sevda Ayçekirdeği Tuzsuz 160 Gr 1 Adet,62.10
Tadım Siyah Ayçekirdeği 180 gr 1 Adet,64.40
Kara Sevda Ayçekirdeği Klasik 180 gr 1 Adet,62.10
Peyman Bahçeden Kavrulmuş Yer Fıstık 175 gr 1 Adet,94.85
Tadım Yer Fıstığı 180 gr 1 Adet,98.90
Tadım Kaju Fıstık Zarlı Tuzlu 140 gr 1 Adet,258.75
Tadım Fıstıxx Yer Fıstığı Klasik 180 gr 1 Adet,62.10
Peyman Nutzz İç Yer Fıstık Acılı 130 gr 1 Adet,48.85
Tadım Kaju Fıstığı 180 gr 1 Adet,230.00
Tadım Fıstıxx Yer Fıstığı Ranch Soslu 180 gr 1 Adet,64.40
Peyman Nutzz Crunch Barbekü 82 gr 1 Adet,40.25
Peyman Nutzz Crunch Cheddar Soğan 82 gr 1 Adet,40.25
Tadım Çiğ Kaju Fıstığı 140 gr 1 Adet,178.25
Master Nut İç Yer Fıstığı Tuzlu 160 gr 1 Adet,86.20
Emsal Kuruyemiş Yer Fıstığı Tuzlu 200 gr 1 Adet,68.95
Tadım Chili Lime Çıtır Kaplamalı Yer Fıstığı 140gr 1 Adet,55.20
Peyman Bahçeden Kızartılmış Yer Fıstığı 150 gr 1 Adet,57.50
Peyman Nutzz İç Yer Fıstık Taccolu 130 gr 1 Adet,48.85
Tadım Fıstıxx Yer Fıstığı Barbekü 180 gr 1 Adet,64.40
Tadım Fıstıxx Yer Fıstığı Acı Soslu 180 gr 1 Adet,64.40
Tadım Fıstık Taco Baharatlı 140 gr 1 Adet,55.20
Master Nut İç Badem Tuzlu 135 gr 1 Adet,172.45
Tadım Antep Fıstığı 180 gr 1 Adet,494.50
Master Nut Antep Fıstığı 140 gr 1 Adet,199.95
Tadım Antep Fıstığı 135 gr 1 Adet,368.00
Peyman Bahçeden Fındıklı Bar 4X30 gr 1 Adet,114.95
Peyman Bahçeden Kabuklu Antep Fıstığı 150 gr 1 Adet,413.95
Emsal Kuruyemiş Antep Fıstığı 150 gr 1 Adet,293.20
Peyman Bahçeden Tuzlu Kavrulmuş Fındık 130 gr 1 Adet,270.25
Tadım Kavrulmuş Tuzlu Fındık 140 gr 1 Adet,264.50
Tadım Çiğ Fındık 140 gr 1 Adet,253.00
Peyman Bahçeden İç Çığ Fındık 140 gr 1 Adet,281.75
Emsal Kuruyemiş Fındık İçi Kavrulmuş 150 gr 1 Adet,275.95
Emsal Kuruyemiş Karşılık Kavrulmuş 180 gr 1 Adet,258.70
Fiskobirlik Kavrulmuş Fındık İçi 250 gr 1 Adet,349.95
Tadım Fındık İçi 180 gr 1 Adet,377.20
Master Nut Fındık İçi 130 gr 1 Adet,197.95
T.Tarım Fındık Kavrulmuş 250 gr 1 Adet,459.95
T.Tarım Fındık Naturel 250 gr 1 Adet,402.45
Trabzon Tarım Kavrulmuş Fındık 40 gr 1 Adet,68.95
Emsal Ceviz Kabuklu 500 gr 1 Adet,139.95
Emsal Kuruyemiş Ceviz İçi 150 gr 1 Adet,126.45
Emsal Ceviz İçi 300 gr 1 Adet,247.20
Tadım Ceviz 150 gr 1 Adet,189.75
Master Farm İç Ceviz 150 gr 1 Adet,139.95
Master Farm İç Tatlı Badem 160 gr 1 Adet,99.95
Emsal Kuruyemiş Badem İçi Kavrulmuş 150 gr 1 Adet,137.95
Tadım Badem İçi 180 gr 1 Adet,253.00
Tadım Çiğ  Badem İçi 180 gr 1 Adet,241.50
Emsal Kuruyemiş Şekerli Leblebi Beyaz 200 gr 1 Adet,45.40
Emsal Kuruyemiş Soslu Mısır 200 gr 1 Adet,45.95
Emsal Kuruyemiş Cips Fıstık Soslu 200 gr 1 Adet,45.95
Tadım Çifte Sarı Leblebi 180 gr 1 Adet,92.00
Tadım Sarı Leblebi 180 gr 1 Adet,92.00
Emsal Kuruyemiş Sarı Leblebi Tuzlu 200 gr 1 Adet,63.20
Emsal Kuruyemiş Leblebi 200 gr 1 Adet,63.20
Emsal Kuruyemiş Beyaz Leblebi 200 gr 1 Adet,63.20
Tadım Festival 180 gr 1 Adet,230.00
Tadım Kokteyl 180 gr 1 Adet,207.00
Tadım Klasik 180 gr 1 Adet,147.20
Tadım Kavrulmuş Mısır 180 gr 1 Adet,69.00
Mars Bar 51 gr 1 Adet,57.45
Kinder Bueno 43 gr 1 Adet,50.00
Ferrero Kinder Bueno White 39 gr 1 Adet,50.00
Ülker Cocostar 25 gr 1 Adet,17.20
Ülker Cocostar 66 gr 1 Adet,34.45
Ülker Albeni Büyük Boy 52 gr 1 Adet,16.95
Bounty Bar 57 gr 1 Adet,74.70
Fellas Nuts Antep Fıstık Kakao Bar 40 gr 1 Adet,91.95
Fellas Slim Lif Bar Chia-Yaban Mersini 40 gr 1 Adet,63.20
Eti Canga Gofret 34 gr 1 Adet,25.30
Tempo Süper Mix Krokan 40 gr 1 Adet,103.45
Torku Çikolata Miniki Nuga 25 gr 1 Adet,10.95
Eti Wanted Bumba 32 gr 1 Adet,23.00
Ülker Çokomilk 24 gr 1 Adet,11.50
Eti Maximus Loadıng 50 gr 1 Adet,25.85
Nestle Nesquik Kakaolu Bar 25 gr 1 Adet,39.95
Ülker Albeni Atıştırmalık 72 gr 1 Adet,40.25
Tempo Susam Krokan 80 gr 1 Adet,68.95
Tempo Cezerye 50 gr 1 Adet,55.15
Ülker Albeni 40 gr 1 Adet,22.95
Ülker Dido 35 gr 1 Adet,31.60
Tempo Antep Fıstıklı Krokan 40 gr 1 Adet,165.00
Ülker Piko Portakallı 18 gr 1 Adet,11.50
"Ülker Dido Kare 55,5 gr 1 Adet",51.75
Ülker Metro 40 gr 1 Adet,19.55
Eti Canga Bitter 45 gr 1 Adet,32.75
Eti Maximus XL 36 gr 1 Adet,19.55
Eti Canga 45 gr 1 Adet,24.95
Ülker Fındık Rüyası 40.5 gr 1 Adet,40.25
Eti Canga Gold 45 gr 1 Adet,32.75
Züber Yer Fıstıklı Çikolatalı 40 gr 1 Adet,74.70
Züber Antep Fıstık Kaplamalı Lokma 96 gr 1 Adet,201.20
Züber Çilekli Çikolatalı 40 gr 1 Adet,74.70
Züber Antep Fıstıklı Çikolatalı 40 gr 1 Adet,86.20
Züber Lokma Fındık Kaplamalı 96 gr 1 Adet,166.70
Züber Granola Orman Meyveli Bar 25 gr 1 Adet,51.70
Ülker Go Ahead Üç Katlı Lezzet 45 gr 1 Adet,80.45
Ülker Go Ahead Kırmızı Meyveli Kuruyemiş Bar 35 gr 1 Adet,74.15
Ülker Go Ahead Portakal Bitter Çikolatalı Kuruyemiş Bar 35 gr 1 Adet,74.15
Fellas Kuruyemiş Bar Karışık 30 gr 1 Adet,68.95
Hero Goodies Fındık Kakao Meyveli Bar 30 gr 1 Adet,52.85
Ülker Go Yer Fıstığı Meyve Bar 40 Gr 1 Adet,65.50
Züber Hi Muzlu Protein Bar 45 Gr 1 Adet,69.95
Züber Hi Çilekli Protein Bar 45 Gr 1 Adet,69.95
Fellas Granola Bar Kırmızı Meyveli 23 gr 1 Adet,45.95
Fellas Granola Bar Kakaolu 23 gr 1 Adet,45.95
Fellas Granola Bar Dört Tohumlu 23 gr 1 Adet,45.95
Ülker Go Ahead Protein Bar Yer Fıstıklı 45 gr 1 Adet,80.45
Fellas Kuruyemiş Bar Kırmızı Meyveli 30 gr 1 Adet,68.95
Fellas Kuruyemiş Bar Yer Fııstıklı 30 gr 1 Adet,45.95
Fellas Kuruyemiş Bar Fındık Kakao 30 gr 1 Adet,68.95
Fellas Kuruyemiş Bar Dört Tohumlu 30 gr 1 Adet,68.95
Ülker Albeni 4 lü 160 gr 1 Adet,87.40
Ülker Metro 4 lü 1 Adet,74.15
Ülker Cocostar 4'lü 100 gr 1 Adet,65.50
LC Madalyon Sütlü Çikolata 18 gr 1 Adet,26.40
Eti Canga Cookie 45 gr 1 Adet,24.95
Ülker Metro 50.4 gr 1 Adet,24.70
Ülker Albeni Kurabiyem 170 gr 1 Adet,100.60
Ülker Mini All Star Mix 91 gr 1 Adet,68.95
Ülker Mini Albeni 89 gr 1 Adet,68.95
Şölen Boombastic Fantastik Bar 40 gr 1 Adet,28.75
LC Para Sütlü Çikolata 27 gr 1 Adet,45.95
M&M's Fıstıklı 90 gr 1 Adet,137.95
Eti Canga Gold 40gr 1 Adet,28.70
Eti Canga Antep Fıstıklı 40gr 1 Adet,68.95
Eti Canga 40gr 1 Adet,28.70
Elegante Kalp Çikolata 250 gr 1 Adet,114.95
Elegante Para Çikolata 250 gr 1 Adet,114.95
Ülker Albeni Mozaik 45 gr 1 Adet,34.50
Kinder Bueno Dark 43gr 1 Adet,50.00
Fellas Protein Bar Fındık Kakao 32 gr 1 Adet,68.95
Fellas High Protein Bar Çilekli 45 gr 1 Adet,74.95
Fellas High Protein Bar Sade 45 gr 1 Adet,74.95
Fellas High Protein Bar Muzlu 45 gr 1 Adet,74.95
Fellas High Protein Bar Portakal-Kakao 45 gr 1 Adet,74.95
Ülker Baton Antep Fıstıklı Çikolata 30 gr 1 Adet,60.35
Nestle Nesquik Stick 13.5 gr 1 Adet,22.95
Eti Çikolata Antep Fıstıklı Uzun 17 gr 1 Adet,25.30
Nestle Damak Baklava 60 gr 1 Adet,99.95
Tadelle Fındık Dolgulu Sütlü Çikolata 3X30 gr 1 Adet,114.95
Ülker Napoliten Çikolata 33 gr 1 Adet,51.75
Eti Bol Antepfıstıklı Çikolata 30 gr 1 Adet,63.25
Nestle Classic Beyaz Baton 30 gr 1 Adet,46.00
Eti Petito Mini 32 gr 1 Adet,48.85
Eti Petito Mini Çubuk 15 gr 1 Adet,19.55
Eti Çikolata Keyfi Antep Fıstıklı Uzun 34 gr 1 Adet,42.95
Ülker Çikolata Bitter Kare 60 gr 1 Adet,80.45
Ülker Çikolata %60 Bitter Kare 60 gr 1 Adet,80.45
Ülker Çikolata Fındıklı Kare 60 gr 1 Adet,83.40
Tadelle Fındık Dolgulu Sütlü Çikolata 30 gr 1 Adet,40.25
Tadelle King Fındık Dolgulu Sütlü Çikolata 52 gr 1 Adet,68.95
Nestle Nesquik Stick 18 gr 1 Adet,25.30
Ülker Çikolata Fındık Rüyası 75 gr 1 Adet,80.50
Eti Bol Sütlü Mini Çikolata 32 Gr 1 Adet,41.35
Nestle Damak Mini Napoliten 33 gr 1 Adet,69.00
Ülker Baton Çikolata Fındıklı 30 gr 1 Adet,40.25
Nestle Damak Baton 30 gr 1 Adet,64.95
Nestle Classic Sütlü Baton 30 gr 1 Adet,46.00
Eti Petito Ayıcık 18 gr 1 Adet,19.55
Ülker Caramio Baton Çikolata 32 gr 1 Adet,31.60
Ülker Hobby 25 gr 1 Adet,11.50
Eti Çikolata Keyfi Sütlü Uzun 34 gr 1 Adet,34.95
Eti Petito Çıtır Toplu 16 gr 1 Adet,19.55
Ülker Sütlü Baton Çikolata 30 gr 1 Adet,40.25
Ülker Baton Bitter Çikolata 30 gr 1 Adet,40.25
Tadelle Gol Sütlü Çikolata Kaplı Fındık Draje 125 gr 1 Adet,160.95
Tadelle Gol Fındık Draje 33 gr 1 Adet,42.50
Nestle Damak Draje 50 gr 1 Adet,126.50
Şölen Ozmo Cornet Çilek 25 gr 1 Adet,20.65
Kahve Dünyası Antep Fıstıklı Draje 60 gr 1 Adet,103.45
Kahve Dünyası Fındıklı Draje 60 gr 1 Adet,80.45
Kahve Dünyası Frutibon Yaban Mersini 50 gr 1 Adet,69.95
Milka Bonibon 24.3 gr 1 Adet,57.45
Şölen Papita Karamel 33 gr 1 Adet,11.50
Şölen Papita Sütlü 33 gr 1 Adet,11.50
Şölen Ozmo Mini Eggs 154 gr 1 Adet,172.45
Nestle Classic Bitter Kare 60 gr 1 Adet,61.50
Eti Karam Bitter %54 Kakaolu Kare Çikolata 60 gr 1 Adet,66.95
Milka Çikolata Rüyası 100 gr 1 Adet,79.95
Eti Sütlü Kare Çikolata 60 gr 1 Adet,66.95
Oreo Milk Snack 27gr 1 Adet,68.95
Milka Choco Snack 29 gr 1 Adet,68.95
Nestle Damak Ezme 55 gr 1 Adet,99.95
Ülker Dolu Dolu Fındık %32 80 gr 1 Adet,94.50
Ülker Dolu Dolu Antep Fıstığı %32 77 gr 1 Adet,109.95
Milka Fındıklı Çikolata 80 gr 1 Adet,79.95
Milka Çilekli Çikolata 100 gr 1 Adet,79.95
Milka Üzümlü Fındıklı Tablet 80 gr 1 Adet,79.95
Nestle Classic Kare Sütlü 60 gr 1 Adet,61.50
Torku Antep Fıstıklı Çikolata 65 gr 1 Adet,93.50
Nestle Classic Kare Beyaz 60 gr 1 Adet,61.50
Ülker Çikolata %60 Bitter Tablet 80 gr 1 Adet,106.35
Ülker Çikolata Bol Sütlü Tablet 70 gr 1 Adet,106.35
Ülker Çikolata Fındık-Üzüm Kare 60 gr 1 Adet,83.40
Ülker Çikolata Beyaz Tablet 70 gr 1 Adet,106.35
Nestle Damak İlk Hasat 60 gr 1 Adet,99.95
Kahve Dünyası Tambol Sütlü Bademli 77 gr 1 Adet,103.45
Kahve Dünyası Tambol Sütlü Fıstıklı 77 gr 1 Adet,126.45
Kahve Dünyası Tambol Sütlü Fındıklı 77 gr 1 Adet,97.70
Şölen Milango Dubai Çikolata 122 Gr 1 Adet,139.95
Eti Karam Gurme Antep Fıstıklı 36 gr 1 Adet,68.95
Milka Tablet Çikolata Biscoff 90 gr 1 Adet,79.95
Eti Karam Bitter %45 Kakaolu Kare Çikolata 60 gr 1 Adet,66.95
Ülker Caramio Çikolata Kare 55 gr 1 Adet,51.15
Nestle Damak Kare 60 gr 1 Adet,96.50
Ülker Kare Antep Fıstıklı 65 gr 1 Adet,120.75
Milka Sütlü Dikdörtgen Çikolata 80 gr 1 Adet,79.95
Ülker Kare Çikolata Sütlü 60 gr 1 Adet,80.45
Eti Antep Fıstıklı Kare Çikolata 60 gr 1 Adet,101.95
Ülker Laviva Çikolata 35 gr 1 Adet,31.60
Nestle Damak Gece 60 gr 1 Adet,96.50
Godiva Karamel Tablet Çikolata 86 gr 1 Adet,218.50
Godiva Bitter Kalp Çikolata 86 gr 1 Adet,218.50
Eti Karam %70 Kakaolu Bitter Çikolata Kare 60 gr 1 Adet,66.95
Milka Oreo Tablet 100 gr 1 Adet,79.95
Torku Miniki Sütlü Çikolata 72 gr 1 Adet,49.50
Eti Karam Antep Fıstıklı Kare Bitter Çikolata 60 gr 1 Adet,101.95
Eti Çikolata Bol Sütlü Kare 60 gr 1 Adet,66.95
Ülker Dubai Çikolata Kadayıflı 35 gr 1 Adet,57.50
Ülker Dolu Dolu Badem %32 80 gr 1 Adet,94.50
Dippo Kornet Oyuncaklı 25 gr 1 Adet,29.85
Toto Yumurta 20 gr 1 Adet,45.95
Şölen Ozmo Yumurta Kafalar Egg 20 gr 1 Adet,51.70
Toto Sürpriz Box Erkek 3x15 gr 1 Adet,149.45
Toto Sürpriz Box Kız  3x15 gr 1 Adet,149.45
Fiorella La Trufa Kakao Kaplı Fındıklı Çikolata 200 gr 1 Adet,149.45
Kahve Dünyası Mini Tambol Mix 234 gr 1 Adet,299.95
Rafello T4 40 gr 1 Adet,57.45
Eti Hoşbeş Fındıklı Gofret 142 gr 1 Adet,68.95
Ülker 9 Kat Tat Fındıklı 1 Adet,15.50
Torku Gofret Fındık Kremalı 142 gr 1 Adet,57.45
Torku Gofret Çilekli 142 gr 1 Adet,57.45
Ülker Vanilyalı Gofret 220 gr 1 Adet,63.20
Eti Hoşbeş Kakaolu Gofret 142 gr 1 Adet,68.95
Torku Karamel - Fındık Gofret 142 gr 1 Adet,57.45
Torku Gofret Kakao-Vanilyalı 142 gr 1 Adet,57.45
Çizmeci Wafer Fındıklı 250 gr 1 Adet,183.95
Şölen Biscolata Veni Fındıklı 110 gr 1 Adet,57.45
Şölen Biscolata Veni Çikolatalı 110 gr 1 Adet,57.45
Eti Hoşbeş Muzlu 120 gr 1 Adet,68.95
Eti Bidolu Kakao Kremalı Yer Fıstıklı Gofret 81 gr 1 Adet,45.95
Ülker Rulokat Fındıklı 170 gr 1 Adet,54.95
Ülker Kat Kat Tat Fındıklı 25 gr 1 Adet,11.50
Ülker Kat Tat Rulokat Fındıklı 42 gr 1 Adet,22.95
Şölen Ozmo Cornet 25 gr 1 Adet,20.65
Çizmeci Wafer Crepe 240 gr 1 Adet,183.95
Şölen Ozmo Cream Tüp 35 gr 1 Adet,34.50
Şölen Biscolata Stix Hindistan Cevizli 36 gr 1 Adet,34.50
Ülker 9 Kat Kat İnce Fındıklı 114 gr 1 Adet,45.95
Şölen Nutymax Antep Fıstıklı 44 gr 1 Adet,45.95
Şölen Nutymax Fındıklı 44 gr 1 Adet,45.95
Şölen Boombastic Marsmellow Çikolatalı Kek 40 gr 1 Adet,28.75
Şölen Ozmo Fun 23 gr 1 Adet,28.75
Şölen Ozmo Hoppo 40 gr 1 Adet,28.75
Şölen Biscolata Pia Frambuaz 100 gr 1 Adet,74.75
Şölen Biscolata Pia Portakal 100 gr 1 Adet,74.75
Şölen Biscolata Stix Sütlü 40 gr 1 Adet,19.95
Şölen Biskolata Veni Fındıklı 50 gr 1 Adet,28.70
Şölen Biscolata Veni Çikolatalı 50 gr 1 Adet,28.70
Şölen Mood Sütlü 125 gr 1 Adet,86.20
Şölen Nutymax Extra Fındıklı 40 gr 1 Adet,45.95
Oylum Gofret Vanilya 450 gr 1 Adet,49.95
Tadelle Küp Gofret Fındık Kremalı 200 gr 1 Adet,91.95
Tadelle Küp Gofret Bitter Kremalı 200 gr 1 Adet,91.95
Çizmeci Waffer Slım Gofrette Çilekli 128 gr 1 Adet,54.60
Şölen Luppo Lup Lup Suffle 40 gr 1 Adet,28.75
Şölen Luppo Lup Lup Browni 40 gr 1 Adet,17.20
Today Waffle Caramel Torbacık 252 gr 1 Adet,114.95
Çizmeci Wafer Slım Gofrette Fındıklı 128 gr 1 Adet,54.60
Şölen Luppo Lup Vişne Browni 40 gr 1 Adet,17.20
Ülker Kat Kat İnce Limonlu 114 gr 1 Adet,45.95
Ülker Kat Kat İnce Portakallı 114 gr 1 Adet,45.95
Eti Hoşbeş Çilekli Gofret 142 gr 1 Adet,68.95
Ülker 9 Kat Tat Muzlu 1 Adet,15.50
Çizmeci Fındıklı Wafer 120 gr 1 Adet,114.95
Cizmeci Wafer Fındıklı 400 gr 1 Adet,240.00
Eti Bidolu Fındık Kremalı Yer Fıstıklı 81 gr 1 Adet,45.95
Şölen Ozmo Cornet Sütlü 25 gr 1 Adet,20.65
Aktürk Vanilyalı Gofret 475 gr 1 Adet,86.20
Çizmeci Wafer Fındıklı 75 gr 1 Adet,48.85
Çizmeci Wafer Çikolatalı 280 gr 1 Adet,158.15
Çizmeci Wafer Crepe Fındıklı 75 gr 1 Adet,48.85
Çizmeci Wafer Rolls Fındıklı 280 gr 1 Adet,158.15
Çizmeci Wafer Cubes Fındıklı 200 gr 1 Adet,126.45
Çizmeci Wafer Yer Fıstıklı 65 gr 1 Adet,45.95
Çizmeci Wafer Time Up Sütlü 30 gr 1 Adet,25.85
Ülker Kat Kat Tat Baklava 28 gr 1 Adet,23.00
Çizmeci Wafer Slım Gofrette Limonlu 128 gr 1 Adet,54.60
Eti Hoşbeş Hindistan Cevizli Gofret 142 gr 1 Adet,68.95
Conitta Waffle Crisps Fındık Parçacıklı 100 Gr 1 Adet,120.70
Conitta Waffle Crisps Kurutulmuş Çilek Parçacıklı 100 Gr 1 Adet,120.70
Conitta Waffle Antep Fıstık Parçacıklı 100 Gr 1 Adet,137.95
Oylum Gofret Vanilyalı 400gr 1 Adet,49.95
Oylum Gofret Fındıklı 400 gr 1 Adet,49.95
Conitta Sütlü Çikolatalı ve Fındık Kremalı 80 gr 1 Adet,103.45
Conitta Sütlü Çikolatalı Karamel 80 gr 1 Adet,103.45
Conitta Sütlü Çikolata Kremalı 80 gr 1 Adet,103.45
Conitta Bitter Çikolatalı Kremalı 80 gr 1 Adet,103.45
Conitta Beyaz Çikolatalı Sütlü Kremalı 80 gr 1 Adet,103.45
Conitta Sütlü Çikolata ve Çilekli 80 gr 1 Adet,103.45
Çizmeci Wafer Rolls Fındıklı 27 gr 1 Adet,20.15
"Milkway Crispy Rolls 22,5 gr 1 Adet",27.55
"Twix Crispy Rolls 22,5 gr 1 Adet",27.55
"Bounty Crispy Rolls 23,4 gr 1 Adet",27.55
Şölen Papita Duo 23 gr 1 Adet,14.35
Ülker Çikolatalı Gofret 36 gr 1 Adet,20.65
Torku Çikolatalı Gofret No:1 35 gr 1 Adet,16.50
Ülker Alpella Üçgen Gofret 28 gr 1 Adet,18.40
Nestle Çıtır Gofret 27 gr 1 Adet,22.40
Eti Karam Gurme Bitter Çikolatalı Gofret 50 gr 1 Adet,29.95
Ülker Çokonat Çikolatalı Gofret 33 gr 1 Adet,31.60
Nestle Crunch Patt 27 gr 1 Adet,27.50
Eti Hoşbeş Çikolatalı 142 gr 1 Adet,68.95
Nestle Nesquik Gofret  26.7 gr 1 Adet,22.40
Eti Gofret Ahenk Gurme Sütlü 50 gr 1 Adet,34.50
Dippo Kornet Kakao Kremalı 20 gr 1 Adet,11.45
Ülker Çikolatalı Gofret 4 Lü 1 Adet,49.95
Ülker Çokonat 3'lü 99 gr 1 Adet,90.25
Kahve Dünyası Gofrik Antep Fıstıklı 33 gr 1 Adet,45.95
Kahve Dünyası Gofrik Antep Fıstıklı Poşet 125 gr 1 Adet,206.95
Ülker Laviva Gofret Antep Fıstıklı 45 gr 1 Adet,38.50
Eti Beyaz Çikolatalı Gofret Çilekli 29 gr 1 Adet,17.25
Ülker Çikolatalı Gofret Tablet 100 gr 1 Adet,91.95
Ülker Çokonat Maxi 45 gr 1 Adet,39.05
Milka Çikolatalı Gofret 28.5 gr 1 Adet,45.95
Nestle Kitkat Chunky 38 gr 1 Adet,29.50
Ülker Çikolatalı Gofret Beyaz 35 gr 1 Adet,20.65
Tadelle Gofret Sütlü Çikolatalı 28 gr 1 Adet,17.25
Ülker Çikolatalı Gofret Maxi 47 gr 1 Adet,25.25
Nestle Damak Ala 30 gr 1 Adet,41.50
Torku Gofret 1 Daha 32 gr 1 Adet,21.95
"Eti Petito Çilekli Gofret 25,5 Gr 1 Adet",17.20
Tadelle Yaz Gofret 21gr 1 Adet,10.90
Nestle Kitkat Chunky Fındıklı 38 gr 1 Adet,31.00
Eti Çikolatalı Gofret 29 gr 1 Adet,9.95
First Sensations Nane Ferahlığı 14'lü 27 gr 1 Adet,49.95
First Sensations Yeşil Nane 14'lü 27 gr 1 Adet,49.95
First Sensations Karpuz 14'lü 27 gr 1 Adet,49.95
First Sensations Çilek Rüyası 14'lü 27 gr 1 Adet,49.95
Falım Ciklet Işıl Karbonatlı 5X5'li 40 gr 1 Adet,49.95
Ülker Oneo Nane 14 gr 1 Adet,31.00
Vivident Xylit Extra Mega Nane 66 gr 1 Adet,109.20
First Sensations Damla Sakızlı 14'lü 27 gr 1 Adet,49.95
Falım Ciklet Karpuz 5X5'li 35 gr 1 Adet,49.95
Falım Ciklet Nane 5X5'li 35 gr 1 Adet,49.95
Vivident Yeşil Nane 23 gr 1 Adet,40.25
Vivident Extra Nane 23 gr 1 Adet,40.25
Vivident Cube Nane 86 gr 1 Adet,143.70
Vivident Extra Mentol Nane 26 gr 1 Adet,60.90
Vivident Storming Nane 33 gr 1 Adet,60.90
Vivident Storming Çilek 33 gr 1 Adet,60.90
Vivident Storming Damla Sakızı 33 gr 1 Adet,60.90
Vivident Storming Karpuz 33 gr 1 Adet,60.90
Vivident Storming Yeşil nane 33 gr 1 Adet,60.90
Vivident 45 Dakika Zarf Sakız 33 gr 1 Adet,60.90
First Sensations Tropik Karnaval 14'lü 27 gr 1 Adet,49.95
Tipitip Karışık Meyve 27 gr 1 Adet,45.95
Falım Ciklet Çilekli 5X5'li 35 gr 1 Adet,49.95
Falım Ciklet Karışık Meyveli 5X5'li 35 gr 1 Adet,49.95
Big Babol Çilekli Milkshake 26 gr 1 Adet,46.00
Big Babol Çılgın Meyveler 36 gr 1 Adet,46.00
Vivident 45 Dk  Cüzdan Sakız Ahududu 26 gr 1 Adet,60.90
Vivident 45 Dk Cüzdan Sakız Çilek 26 gr 1 Adet,60.90
Vivident 45 Dk Cüzdan Sakız Nane 26 gr 1 Adet,60.90
Vivident 45 Dk Cüzdan Yeşil Nane 26 gr 1 Adet,60.90
Vivident 45 Dk Cüzdan Sakız Karpuz 26 gr 1 Adet,60.90
