ID,Product Name,Price
1052,AVSAR DOGAL MADEN SUYU MANDALINA 200 ML,"11,50"
1053,AVSAR DOGAL MADEN SUYU MANGO ANANASLI 200 ML,"11,50"
1054,AVSAR DOGAL MADEN SUYU SADE 200ML,"8,00"
1055,AVSAR DOGAL MADEN SUYU YESIL ELMALI 20 CL,"11,50"
1056,AVSAR KARAMIX KARISIK MEYVE ARO. GAZLI ICECEK200ML,"11,50"
1057,"AYSU SU 0,5LT","4,50"
1058,BAGDAT ADA CAYI 60GR,"42,50"
1059,BAGDAT IHLAMUR 45GR,"77,90"
1060,BLACK BRUIN ENERGY ICECEGI 1LT,"36,50"
1061,CAMCIOGLU KAHVE 250GR,"207,00"
1062,CAMCIOGLU KAHVE 90GR,"80,00"
1063,CAPPY MEYVE SUYU 1 LT ANANASLI,"49,00"
1064,CAPPY MEYVE SUYU 1 LT ATOM,"49,00"
1065,CAPPY MEYVE SUYU 1 LT KARISIK MEYVE NEKTARI,"49,00"
1066,CAPPY MEYVE SUYU 1 LT KAYISI NEKTARI,"49,00"
1067,CAPPY MEYVE SUYU 1 LT PORTAKAL NEKTAR,"49,00"
1068,CAPPY MEYVE SUYU 1 LT SEFTALI NEKTARI,"49,00"
1069,CAPPY MEYVE SUYU 1 LT VISNE NEKTARI,"49,00"
1070,CAPPY MEYVE SUYU 200ML ATOM,"15,00"
1071,CAPPY MEYVE SUYU 200ML KARISIK,"15,00"
1072,CAPPY MEYVE SUYU 200ML KAYISI,"15,00"
1073,CAPPY MEYVE SUYU 200ML SEFTALI,"15,00"
1074,CAPPY MEYVE SUYU 200ML VISNE,"15,00"
1075,CAPPY MEYVE SUYU 330ML KARISIK,"39,90"
1076,CAPPY MEYVE SUYU 330ML SEFTALI,"39,90"
1077,CAPPY MEYVE SUYU 330ML VISNE,"39,90"
1078,CAPPY PULPY KARISIK 1LT,"79,00"
1079,CAPPY PULPY SEFTALI 1LT,"79,00"
1080,CAPRI SUN DRAGON 200 ML,"14,95"
1081,CAPRI SUN MULTIVITAMIN 200 ML,"14,95"
1082,CAPRI SUN SAFARI 200 ML,"14,95"
1083,CAYKUR CAY ALTINBAS 500GR,"197,50"
1084,CAYKUR CAY ALTINBAS BARDAK POSET 40 GR,"50,00"
1085,CAYKUR CAY ALTINBAS BARDAK POSET100 AD 200GR,"237,50"
1086,CAYKUR CAY ALTINBAS DEMLIK POSET 40LI,"107,50"
1087,CAYKUR CAY CAYCICEGI 200GR,"76,50"
1088,CAYKUR CAY CAYCICEGI KIRMIZI CICEK 500GR,"180,00"
1089,CAYKUR CAY FILIZ 1KG,"350,00"
1090,CAYKUR CAY FILIZ LUKS 500GR,"185,00"
1091,CAYKUR CAY KAMELYA 1 KG,"285,00"
1092,CAYKUR CAY KAMELYA 500GR,"167,50"
1093,CAYKUR CAY RIZE TURIST 100GR,"38,50"
1094,CAYKUR CAY RIZE TURIST 1KG,"295,00"
1095,CAYKUR CAY RIZE TURIST 200GR,"73,25"
1096,CAYKUR CAY RIZE TURIST 500GR,"162,50"
1097,CAYKUR CAY SIYAH SUZME POSET100ADET 200GR,"235,00"
1098,CAYKUR CAY TIREBOLU 500GR,"197,50"
1099,CAYKUR CAY TOMURCUK TNK 125GR,"86,50"
1100,"CAYKUR DIDI BERGAMOT 2,5LT","64,50"
1101,"CAYKUR DIDI LIMON 2,5LT","64,50"
1102,"CAYKUR DIDI SEFTALI 2,5LT","64,50"
1103,CAYKUR SIYAH SUZEN BARDAK POSET 25 LI-109100,"55,00"
1104,COCA COLA 1LT,"59,00"
1105,"COCA COLA 2,5LT","89,00"
1106,COCA COLA 200ML SISE,"29,00"
1107,COCA COLA 250ML TNK,"39,00"
1108,COCA COLA ZERO 1LT,"59,00"
1109,"COCA COLA ZERO 2,5LT","89,00"
1110,"DAMLA SU 0,5LT","7,50"
1111,DAMLA SU 330 ML CAM,"25,00"
1112,DAMLA SU 5LT,"32,50"
1113,DAMLA SU 750 ML CAM,"45,00"
1114,DOGANAY SALGAM SADE 300 ML,"25,00"
1115,DOGANAY SALGAM SUYU ACILI 1LT,"62,00"
1116,DOGANAY SALGAM SUYU ACILI 2LT,"110,00"
1117,DOGANAY SALGAM SUYU ACILI 300 ML,"25,00"
1118,DOGANAY SALGAM SUYU SADE 1LT,"62,00"
1119,DOGANAY SALGAM SUYU SADE 2LT,"110,00"
1120,DOGUS FILIZ CAY 1000GR,"275,00"
1121,DR COFFEA HAZIR TURK KAHVESI ORTA 9 GR,"8,95"
1122,DR COFFEA HAZIR TURK KAHVESI SEKERLI 11 GR,"8,95"
1123,EKER KEFIR CILEKLI 200 ML,"34,75"
1124,EKER KEFIR KAYISI 200 ML,"34,75"
1125,EKER KEFIR SADE 1 LT,"86,50"
1126,EKER KEFIR SADE 200 ML,"34,75"
1127,EKER PROFITEROL 100 GR,"45,00"
1128,EKER YAYIK AYRAN 1 LT,"54,50"
1129,"ERIKLI SU 0,5LT","8,50"
1130,"ERIKLI SU 1,5LT","15,00"
1131,ERIKLI SU 10LT,"100,00"
1132,ERIKLI SU 1LT,"13,50"
1133,ERIKLI SU 5 LT,"50,00"
1134,FANTA 250ML TENEKE,"39,90"
1135,"FANTA PORTAKAL 1,5LT","69,00"
1136,FANTA PORTAKAL 1LT,"59,00"
1137,"FANTA PORTAKAL 2,5 LT","79,90"
1138,"FRUKO GAZOZ 1,5LT","52,50"
1139,"FRUKO GAZOZ 2,5 LT","79,00"
1140,FRUTTI EXTRA ARMUT 250 ML,"34,75"
1141,FRUTTI EXTRA KAVUN 250 ML,"34,75"
1142,FRUTTI EXTRA MANDALIN 250 ML,"34,75"
1143,FRUTTI EXTRA MANDALINALI   1 LT,"47,50"
1144,FRUTTI EXTRA ORMAN MEYVELI 1 LT,"47,50"
1145,FRUTTI EXTRA ORMAN MEYVESI 250 ML,"34,75"
1146,FRUTTI EXTRA YESIL LIMON 250 ML,"34,75"
1147,FRUTTI EXTRA YESIL LIMONLU 1 LT,"47,50"
1148,FRUTTI MEYVELI SODA  C MAX LIMONLU 200 ML,"17,50"
1149,FRUTTI MEYVELI SODA ELMA 200 ML,"16,00"
1150,FRUTTI MEYVELI SODA KARPUZ CILEK 200 ML,"16,00"
1151,FRUTTI MEYVELI SODA LIMON 200 ML,"16,00"
1152,FRUTTI MEYVELI SODA NARLI 200 ML,"17,50"
1153,"FUSE TEA 1,5LT KARPUZ","59,00"
1154,"FUSE TEA 1,5LT LIMON","59,00"
1155,"FUSE TEA 1,5LT MANGO ANANAS","59,00"
1156,"FUSE TEA 1,5LT SEFTALI","59,00"
1157,FUSE TEA 1LT ANANAS,"59,00"
1158,FUSE TEA 1LT KARPUZ,"59,00"
1159,FUSE TEA 1LT LIMON,"59,00"
1160,FUSE TEA 1LT SEFTALI,"59,00"
1161,FUSE TEA 330 ML KARPUZ,"45,00"
1162,FUSE TEA 330 ML LIMON,"45,00"
1163,FUSE TEA 330 ML MANGO ANANAS,"45,00"
1164,FUSE TEA 330 ML SEFTALI,"45,00"
1165,"GECEK SU 0,5LT","4,50"
1166,"GECEK SU 1,5LT","8,00"
1167,GECEK SU 19LT,"90,00"
1168,GECEK SU 5LT,"22,90"
1169,ICIM AYRAN 170ML,"10,00"
1170,ICIM KEFIR SADE 1000GR,"79,00"
1171,JACOBS 2IN1 10 LU PAKET,"79,00"
1172,JACOBS 3IN1 14 GR,"9,75"
1173,JACOBS 3IN1 MIX 10 LU PAKET,"79,00"
1174,JACOBS 3IN1 YOGUN 18 GR,"12,50"
1175,JACOBS 3IN1 YUMUSAK 18 GR,"12,50"
1176,KAHVE DUNYASI 100 GR TURK KAHVESI,"59,00"
1177,KIZILAY AROMALI LIMONATA 1 LT,"33,90"
1178,KIZILAY MADEN SUYU ELMA 200ML,"11,50"
1179,KIZILAY MADEN SUYU KARPUZ CILEK 200ML,"11,50"
1180,KIZILAY MADEN SUYU LIMON 200ML,"11,50"
1181,KIZILAY MADEN SUYU LIMON EKSTRA C VITAMINLI 200ML,"12,00"
1182,KIZILAY MADEN SUYU SADE 200ML,"8,00"
1183,LIPTON BITKI CAYI ADA CAYI 20LI,"65,75"
1184,LIPTON BITKI CAYI FORM KIRAZ SAPLI 20LI,"65,75"
1185,LIPTON BITKI CAYI IHLAMUR 20LI,"65,75"
1186,LIPTON BITKI CAYI KUSBURNU CAYI 20LI,"65,75"
1187,LIPTON BITKI CAYI LIMONLU YESIL CAY 20LI,"65,75"
1188,LIPTON BITKI CAYI PAPATYA 20LI,"65,75"
1189,LIPTON BITKI CAYI REZENE 20LI,"65,75"
1190,LIPTON BITKI CAYI SADE YESIL CAY 20LI,"65,75"
1191,LIPTON BITKI CAYI YUMUSAK ICIM YESIL CAY 20LI,"65,75"
1192,LIPTON DOGU KARADENIZ BARDAK POSET 100LU,"224,90"
1193,LIPTON DOGU KARADENIZ BARDAK POSET 25LI 2923,"71,50"
1194,LIPTON DOGU KARADENIZ CAYI 1000GR,"289,90"
1195,LIPTON DOGU KARADENIZ DEMLIK POSET 48LI,"99,90"
1196,LIPTON EARL GREY DEMLIK POSET 48LI,"99,90"
1197,LIPTON EARLY GREY 500GR,"199,90"
1198,"LIPTON ICE TEA 1,5LT KARPUZ NANE","65,00"
1199,"LIPTON ICE TEA 1,5LT LIMON","65,00"
1200,"LIPTON ICE TEA 1,5LT MANGO","65,00"
1201,"LIPTON ICE TEA 1,5LT SEFTALI","65,00"
1202,LIPTON ICE TEA 1LT MANGO,"55,00"
1203,LIPTON ICE TEA 1LT SEFTALI,"55,00"
1204,LIPTON ICE TEA 2 LT SEFTALI,"39,90"
1205,LIPTON ICE TEA 330ML KARPUZ,"34,50"
1206,LIPTON ICE TEA 330ML LIMON,"34,50"
1207,LIPTON ICE TEA 330ML MANGO,"34,50"
1208,LIPTON ICE TEA 330ML SEFTALI,"34,50"
1209,LIPTON YELLOW LABEL BARDAK POSET 25 LI,"81,50"
1210,LIPTON YELLOW LABEL DEMLIK POSET 48LI,"99,90"
1211,LIPTON YELLOW LABEL DOKME CAY 1KG,"249,00"
1212,LIPTON YELLOW LABEL PAKET CAY 500GR,"179,90"
1213,MAHMOOD COFFEE 3 IN 1 36 LI PLS PAKET,"237,50"
1214,MEHMET EFENDI COLOMBIAN FILTRE KAHVE 80 GR,"79,50"
1215,MEHMET EFENDI KAHVE PAKET 100GR,"79,00"
1216,MEHMET EFENDI TURK KAHVESI 250 GR,"300,00"
1217,MEYSU MEYVE SUYU 1 LT ANANAS,"49,75"
1218,MEYSU MEYVE SUYU 1 LT ELMA,"49,75"
1219,MEYSU MEYVE SUYU 1 LT KARISIK,"49,75"
1220,MEYSU MEYVE SUYU 1 LT KAYISI,"49,75"
1221,MEYSU MEYVE SUYU 1 LT MANGO,"49,75"
1222,MEYSU MEYVE SUYU 1 LT NAR,"49,75"
1223,MEYSU MEYVE SUYU 1 LT NAR CAM SISE,"75,00"
1224,MEYSU MEYVE SUYU 1 LT PORTAKAL,"57,50"
1225,MEYSU MEYVE SUYU 1 LT SEFTALI,"49,75"
1226,MEYSU MEYVE SUYU 1 LT VISNE,"49,75"
1227,MEYSU MEYVE SUYU 200 ML KARISIK,"11,75"
1228,MEYSU MEYVE SUYU 200 ML KAYISI,"11,75"
1229,MEYSU MEYVE SUYU 200 ML SEFTALI,"11,75"
1230,MEYSU MEYVE SUYU 200 ML VISNELI ICECEK,"11,75"
1231,NESCAFE 3 IN 1 EXTRA 17GR,"9,90"
1232,NESCAFE 3 IN 1 SUTLU KOPUKLU 17GR,"9,90"
1233,NESCAFE CAPPUCCINO 14.5GR,"14,50"
1234,NESCAFE CLASSIC KAVANOZ 100GR,"254,00"
1235,NESCAFE CLASSIC KAVANOZ 200GR,"431,00"
1236,NESCAFE CLASSIC POSET 2GR,"11,00"
1237,NESCAFE CLASSIC YEDEK 100GR,"209,00"
1238,NESCAFE CLASSIC YEDEK 50GR,"106,00"
1239,NESCAFE EKO PAKET 2 IN 1 SEKERSIZ 10LU,"69,00"
1240,NESCAFE EKO PAKET 3 IN 1 EXTRA 10LU,"69,00"
1241,NESCAFE EKO PAKET 3 IN 1 ORIGINAL 10LU,"69,00"
1242,NESCAFE EKO PAKET 3 IN 1 SUTLU KOPUKLU 10LU,"69,00"
1243,NESCAFE GOLD KAVANOZ 100GR,"445,00"
1244,NESCAFE GOLD POSET 2 GR,"11,00"
1245,NESCAFE GOLD YEDEK 100GR,"249,00"
1246,NESCAFE GOLD YEDEK 180GR,"299,90"
1247,NESCAFE GOLD YEDEK 50GR,"167,00"
1248,NESCAFE XPRESS BLACK ROAST 250ML,"54,50"
1249,NESCAFE XPRESS CAFE CHOCO 250ML,"54,50"
1250,NESCAFE XPRESS CAFE LATTE 250ML,"54,50"
1251,NESCAFE XPRESS CAFE VANILIA 250ML,"54,50"
1252,NESCAFE XPRESS ORIGINAL 250ML,"54,50"
1253,NESTLE COFFEE MATE 170GR,"139,00"
1254,NESTLE COFFEE MATE 400GR 30930,"249,00"
1255,NESTLE COFFEE MATE EKO 100GR 83098,"79,00"
1256,NESTLE COFFEE MATE EKO 200GR 83099,"139,00"
1257,NESTLE COFFEE MATE EKO 500 GR 70335,"229,00"
1258,NESTLE SALEP 17 GR,"12,00"
1259,"NESTLE SICAK CIKOLATA  15,5 GR","12,00"
1260,NIGDE GAZOZU 250ML,"17,50"
1261,OFCAY BINBIRDEM 1000GR,"190,00"
1262,OFCAY EFSANE 1KG,"225,00"
1263,OFCAY HAZINE ZENGIN DEM 30*15GR,"193,50"
1264,OFCAY KEYFINE RIZE CAYI 1000 GR,"215,00"
1265,"PEPSI COLA 1,5LT","65,00"
1266,PEPSI COLA 1LT,"55,00"
1267,"PEPSI COLA 2,5LT","79,00"
1268,PEPSI COLA 330ML,"45,00"
1269,PEPSI SISE 200ML,"25,00"
1270,PINAR MEYVE SUYU 1LT AKDENIZ KOKTEYL,"44,00"
1271,PINAR MEYVE SUYU 200ML AKDENIZ KOKTEYL,"11,50"
1272,PINAR MEYVE SUYU 200ML KAYISI,"14,50"
1273,PINAR MEYVE SUYU 200ML SEFTALI,"14,50"
1274,PINAR MEYVE SUYU 200ML VISNE,"14,50"
1275,"PINAR SU 0,5LT","10,00"
1276,"PINAR SU 1,5LT","20,00"
1277,PINAR SU MADRAN 5LT,"45,00"
1278,POLI TOZ ICECEK KARADUT 300GR,"39,50"
1279,POLI TOZ ICECEK KIVI 300GR,"39,50"
1280,POLI TOZ ICECEK KUSBURNU 300GR,"39,50"
1281,POLI TOZ ICECEK NANE LIMON 300GR,"39,50"
1282,POLI TOZ ICECEK PORTAKAL 300GR,"39,50"
1283,POLI TOZ ICECEK SUTLU KAKAO 250GR,"52,50"
1284,POLI TOZ ICECEK SUTLU SALEP 250GR,"41,25"
1285,REDBULL ENERGY DRINK 250ML,"57,50"
1286,REDBULL ENERGY DRINK 355ML,"82,50"
1287,SCHWEPPES MANDALIN 1LT,"69,00"
1288,"SPRITE 2,5 LT","79,00"
1289,SPRITE GAZOZ 1 LT,"59,00"
1290,"SPRITE GAZOZ 1,5LT","69,00"
1291,SUTAS AYRAN TAM YAGLI 225 GR FIYATLI,"14,00"
1292,SUTAS AYRAN TAM YAGLI YK 1 LT,"45,00"
1293,SUTAS AYRAN TAM YAGLI YK 2 LT,"87,50"
1294,SUTAS HAZIR SALEP 1LT,"95,00"
1295,SUTAS KAF KEFIR CILEKLI 250 ML,"39,50"
1296,SUTAS KAF KEFIR SADE 1 LT,"94,50"
1297,SUTAS YK YAYIK TEREYAGI 225GR,"159,50"
1298,TORKU AYRAN 175ML,"9,50"
1299,TORKU SISE AYRAN 1 LT,"48,50"
1300,TORKU SISE AYRAN 2 LT,"93,50"
1301,ULKER CAFE CROWN 2 IN 1 11 GR,"11,00"
1302,ULKER CAFE CROWN 2 IN 1 FINDIKLI 11GR,"11,00"
1303,"ULKER CAFE CROWN 3 IN 1 17,5 GR","11,00"
1304,ULKER CAFE CROWN 3 IN 1 FINDIKLI 13GR,"11,00"
1305,ULKER CAFE CROWN LATTE KARAMEL 17GR,"12,00"
1306,ULKER CAFE CROWN LATTE KOPUKLU 17GR,"12,00"
1307,ULKER CAFE CROWN MOCHA 17GR,"12,00"
1308,ULKER CAFE CROWN SICAK CIKOLATA 23GR,"9,50"
1309,ULKER COLA TURKA  2.5LT,"64,90"
1310,ULKER GAZOZ CAMLICA  200ML,"19,00"
1311,"ULKER GAZOZ CAMLICA 1,5LT","49,00"
1312,"ULKER GAZOZ CAMLICA 2,5LT","69,90"
1313,ULKER GAZOZ CAMLICA CAM LIMON 200ML,"20,00"
1314,ULKER GAZOZ CAMLICA CAM PORTAKAL 200ML,"20,00"
1315,"ULKER GAZOZ CAMLICA LIMON 2,5LT","69,90"
1316,"ULKER GAZOZ CAMLICA PORTAKAL 1,5LT","49,00"
1317,"ULKER GAZOZ CAMLICA PORTAKAL 2,5LT","69,90"
1318,ULKER ICIM MEYVE SUYU 200ML KARISIK,"14,00"
1319,ULKER ICIM MEYVE SUYU 200ML KAYISI,"9,90"
1320,ULKER ICIM MEYVE SUYU 200ML SEFTALI,"14,00"
1321,ULKER ICIM MEYVE SUYU 200ML VISNE,"14,00"
1322,ULKER LINK MEYVELI ICECEK CILEK 200ML,"12,75"
1323,ULKER LINK MEYVELI ICECEK SEFTALI 200ML,"12,75"
1324,ULKER LINK MEYVELI ICECEK VISNE 200ML,"12,75"
1325,ULKER MALTANA ANANAS  250 ML CAM,"33,50"
1326,ULKER MALTANA ARMUT 250 ML CAM,"33,50"
1327,ULKER MALTANA SEFTALI  250 ML CAM,"33,50"
1328,ULUDAG EFSANE GAZOZ 1.5 LT,"49,00"
1329,"ULUDAG EFSANE GAZOZ 2,5 LT","78,00"
1330,"ULUDAG EFSANE PORTAKAL 2,5 LT","78,00"
1331,ULUDAG LIMONATA 1LT,"47,50"
1332,ULUDAG LIMONATA 2LT,"92,50"
1333,ULUDAG LIMONATA SEKERSIZ 1LT,"47,50"
1334,ULUDAG LIMONATA SEKERSIZ 2LT,"92,50"
1335,ULUDAG LIMONATA YESIL LIMONLU 1 LT,"47,50"
1336,ULUDAG MANDALINATA 1 LT,"47,50"
1337,ULUDAG MEYVELIM 1LT,"47,50"
1338,"ULUDAG SARI PORTAKAL 2,5LT","60,00"
1339,ULUDAG SU 1LT,"17,50"
1340,ULUDAG SU 400ML,"9,50"
1341,"YEDIGUN PORTAKAL 1,5LT","65,00"
1342,YEDIGUN PORTAKAL 1LT,"55,00"
1343,"YEDIGUN PORTAKAL 2,5LT","49,90"
1344,CAYKUR CAY TIRYAKI SIYAH 1KG,"290,00"
1345,CAYKUR CAY TIRYAKI 500GR,"160,00"
1346,ICIM AYRAN 1 LT,"45,00"
1347,ICIM AYRAN 1500 ML,"68,00"
1348,BLACK BRUIN ENERGY ICECEGI 250ML,"21,50"
1349,BLACK BRUIN ENERGY ICECEGI 500 ML,"29,50"
1350,BURN ENERJI ICECEGI ORJINAL KUTU 250ML,"39,90"
1351,POWERADE SPORCU ICECEGI ICE BLAST 500 ML,"59,00"
1352,ALKIS BURMA TEL KADAYIF 230 GR,"67,50"
1353,CAPPY RAMAZAN SERBETI 1LT,"59,90"
1354,EGE GULLAC 300 GR,"119,90"
1355,EGE KADAYIF LOKMA 250 GR,"67,50"
1356,EGE KADAYIF PORSIYON 400 GR,"90,00"
1357,EGE KIZARTILMIS INCE TEL KADAYIF 200 GR,"37,50"
1358,EST AMBER KOLONYASI PET 400CC,"134,50"
1359,HASTEL GUL KADAYIF 350GR,"95,00"
1360,KOYLUOGLU BITTER CIKOLATA KAPLAMALI HURMA 400 GR,"200,00"
1361,KOYLUOGLU IRAN HURMA 450 GR,"65,00"
1362,KOYLUOGLU PAKET HURMA 300GR,"36,50"
1363,KOYLUOGLU SUTLU CIKOLATA KAPLAMALI HURMA 400 GR,"200,00"
1364,METIN TAHIN BIDON 900 GR,"178,00"
1365,MEYSU ANADOLU SERBETI CAM 1 LT,"60,00"
1366,DALAN DUS SABUNU DENIZ MINERALI 4X150GR,"99,00"
1367,DALAN DUS SABUNU ZEYTINYAGLI 4X150GR,"99,00"
1368,DALAN GELENEKSEL GUL 4X70GR,"49,00"
1369,DALAN GLISERINLI ORGANIK MINERAL SABUN 4X150GR,"99,90"
1370,DALAN SIVI SABUN BAHAR CICEKLERI 400 ML,"29,00"
1371,DALAN SIVI SABUN LEYLAK 3 LT,"79,00"
1372,DALAN SIVI SABUN LEYLAK BUKETI 400 ML,"29,00"
1373,DALAN SIVI SABUN NATURAL 3 LT,"79,00"
1374,DALAN SIVI SABUN OKYANUS 3 LT,"79,00"
1375,DALAN SIVI SABUN ZEYTIN 3 LT,"79,00"
1376,DALAN SIVI SABUN ZEYTIN MUCIZESI 400 ML,"29,00"
1377,DURU DUS SABUNU CICEK TAZELIGI 150GR,"39,00"
1378,DURU SABUN DIAMOND KIRMIZI 4X90 GR,"90,00"
1379,DURU SABUN DIAMOND MAVI 4X90 GR,"90,00"
1380,DURU SABUN DIAMOND YESIL 4X90 GR,"90,00"
1381,DURU SABUN MOODS ENERGY 4X90 GR,"79,90"
1382,HACI SAKIR KALIP BEYAZ SABUN DOGAL 800GR,"115,00"
1383,COLGATE DIS FIRCASI 360 FRESH N PROTECT 1+1 YUMUSAK,"99,90"
1384,COLGATE DIS FIRCASI COCUK EKSTRA YUMUSAK,"55,00"
1385,COLGATE DIS FIRCASI EXTRA CLEAN COLORS 2+1 ORTA,"89,00"
1386,COLGATE DIS FIRCASI EXTRA CLEAN COLORS 3+1 ORTA,"99,90"
1387,COLGATE DIS FIRCASI NEO YUMUSAK,"34,90"
1388,COLGATE DIS FIRCASI SUPER CLEAN 2+1 ORTA,"79,90"
1389,COLGATE DIS FIRCASI SUPER CLEAN BLACK ORTA,"39,90"
1390,COLGATE DIS FIRCASI UCLU ETKI ORTA,"49,00"
1391,COLGATE DIS FIRCASI ZIGZAG 1+1,"99,00"
1392,COLGATE DIS MAC. COCUK BARBIE - BATMAN 75ML,"79,90"
1393,COLGATE DIS MAC. COCUK BARBIE - BATMAN 75ML + FIRCA SET,"169,00"
1394,COLGATE DIS MAC. COCUK DR. RABBIT 50ML,"79,90"
1395,COLGATE DIS MAC. GELISMIS BEYAZLIK 50ML,"39,90"
1396,COLGATE DIS MAC. HASSASIYETE ANINDA COZUM 100ML,"139,00"
1397,COLGATE DIS MAC. MAX WHITE 125ML,"129,00"
1398,COLGATE DIS MAC. MAX WHITE KALICI BEYAZLIK 75ML,"79,90"
1399,COLGATE DIS MAC. OPTIK PARILDAYAN BEYAZLIK 50ML,"59,90"
1400,COLGATE DIS MAC. OPTIK PARILDAYAN BEYAZLIK 50ML + 50ML,"130,00"
1401,COLGATE DIS MAC. OPTIK WHITE 50ML + TOTAL BEYAZLIK 50ML,"120,00"
1402,COLGATE DIS MAC. OPTIK WHITE PURPLE REVEAL 125ML,"129,00"
1403,COLGATE DIS MAC. UCLU ETKI 100 ML,"45,00"
1404,COLGATE DIS MAC. UCLU ETKI 75ML,"29,90"
1405,COLGATE DIS MAC. VISIBLE WHITE 75ML,"75,00"
1406,COLGATE DIS MAC. VISIBLE WHITE 75ML + DIS FIRCASI,"99,90"
1407,DIFAS DIS FIRCASI BAMBOO CHARCOOL,"34,75"
1408,DIFAS DIS FIRCASI BLACK  WHITE 1+1,"44,90"
1409,DIFAS DIS FIRCASI FOR KIDS COCUK,"20,00"
1410,DIFAS DIS FIRCASI MICRO CLEAN 1+1,"44,90"
1411,DIFAS DIS FIRCASI PRO 5460 1+1,"44,90"
1412,DIFAS DIS FIRCASI SENSITIVE,"20,00"
1413,DIFAS DIS FIRCASI SWETT ANIMALS ASLAN VE AYI FIGUR,"39,00"
1414,DIFAS DIS FIRCASI ULTRA CLEAN 1+1,"44,95"
1415,DIFAS DOGAL SAC FIRCASI 3050,"59,00"
1416,ORAL-B DIS MAC. DERINLEMESINE TEMIZLIK 65ML,"89,00"
1417,PARODONTAX DIS MAC. BEYAZLATICI 75ML 1+1,"189,90"
1418,PARODONTAX DIS MAC. BEYAZLATICI 75ML+75ML,"249,00"
1419,PARODONTAX DIS MAC. DIS ETI GUC. KORUMA BEYAZLATICI 75 ML,"279,90"
1420,SANINO DIS MAC. HASSAS DISLER 75ML,"24,90"
1421,SANINO DIS MAC. KOMPLE BAKIM 75ML,"24,90"
1422,SENSODYNE DIS FIRCASI DIS ETI BAKIMI SOFT,"70,00"
1423,SENSODYNE DIS FIRCASI HASSAS TEMIZLIK 1+1,"169,90"
1424,SENSODYNE DIS MAC.  EKSTRA BEYAZLATICI 75 ML,"169,00"
1425,SENSODYNE DIS MAC. COK YONLU KORUMA 50ML + 50ML,"170,00"
1426,SENSODYNE DIS MAC. FERAH NEFES 100 ML,"179,00"
1427,SENSODYNE DIS MAC. HASSASIYET + CURUK KARSITI 75ML,"80,00"
1428,SENSODYNE DIS MAC. NANE FERAHLIGI 75ML,"69,00"
1429,SENSODYNE DIS MAC. ONARIM VE KORUMA 50ML,"69,00"
1430,SENSODYNE DIS MAC. SAGLIKLI BEYAZLIK 75ML + FIRCA HED.,"130,00"
1431,SENSODYNE DIS MAC. TAM KORUMA BEYAZLATICI 75ML,"199,00"
1432,SENSODYNE DIS MAC.TAM KORUMA  BEYAZLATICI 50ML,"80,00"
1433,SENSODYNE DIS MAC.TAM KORUMA  BEYAZLATICI 50ML+50ML,"125,00"
1434,SENSODYNE NOURIS DIS FIRCASI SAGLIKLI TEMIZLIK 1+1,"99,90"
1435,SIGNAL DIS MAC. WHITE SYSTEM ARINDIRICI BEYAZLIK 75ML,"99,00"
1436,AXE DEO APOLLO 150 ML,"149,90"
1437,AXE DEO LEAT.COOK 150 ML,"149,90"
1438,AXE DUS JELI BLACK 250 ML,"109,00"
1439,AXE DUS JELI DARK TEMPTATION 250 ML,"109,00"
1440,BIOBLAS BAKIM YAGI COLLAGEN 100 ML,"219,00"
1441,BIOBLAS SAC BAKIM KREMI ARGAN 250 ML,"189,00"
1442,BIOBLAS SAC BAKIM KREMI KERATINCOLLAGEN 250 ML,"189,00"
1443,BIOBLAS SAC BAKIM KREMI SEKILLENDIRICI 250ML,"189,00"
1444,BIOBLAS SAC SEKILLENDIRICI KERATINCOLLAGEN 250 ML,"189,00"
1445,BIOBLAS SAMPUAN ARGAN+BADEM YAGI 500 ML,"119,00"
1446,BIOBLAS SAMPUAN BOTANICOILS KOKUSUZ SARIMSAK 500ML,"119,00"
1447,BIOBLAS SAMPUAN CINKO-KAFEIN KEPEGE KARSI 500 ML,"119,00"
1448,BIOBLAS SAMPUAN KERATINCOLLAGEN SAC.DOK.KARSI 360 ML,"119,00"
1449,BIOBLAS SAMPUAN ONARICI KERATIN + BIOTIN 500 ML,"119,00"
1450,BIOBLAS SAMPUAN SARMASIK BITKI OZLU 360 ML,"119,00"
1451,BIOBLAS SIVI SAC KREMI KERATINCOLLAGEN 200ML,"189,00"
1452,BIOMEN SAMPUAN MENTOL+ CINKO 1000ML,"169,00"
1453,BIOMEN SAMPUAN SIYAH SARIMSAK+GUMUS IYONU 1000ML,"169,00"
1454,CHUPA CHUPS DUS JELI CHEEKY CHERRY 300 ML,"90,00"
1455,CHUPA CHUPS DUS JELI COOL COLA 300 ML,"90,00"
1456,CHUPA CHUPS DUS JELI STRAWBERRY SWIRL 300 ML,"90,00"
1457,CHUPA CHUPS DUS JELI TUTTI FRUTTI 300 ML,"90,00"
1458,DALIN BEBE YAGI 300 ML RAHAT VE MUTLU,"149,90"
1459,DALIN BEBE YAGI SPREY 200 ML KLASIK,"145,00"
1460,DALIN SAMPUAN 500ML,"129,00"
1461,DALIN SAMPUAN 700ML RAHAT VE MUTLU,"140,00"
1462,DALIN SAMPUAN 700ML SAC VE VUCUT,"140,00"
