Listing_ID,City,District,Rooms,Price
1279331148,Bartin,DemircilerTuna Mah.,2+1,17500.0
1306252734,Bartin,DemircilerOrta Mah.,2+1,20000.0
1271087500,Bartin,DemircilerTuna Mah.,3+1,35000.0
1297993120,Bartin,DemircilerKaraköy Mh.,2+1,24000.0
1287243932,Bartin,Demirciler,2+1,20000.0
1207989857,Bartin,DemircilerKaraköy Mh.,1+1,14500.0
1206157485,Bartin,DemircilerKaraköy Mh.,2+1,25000.0
1306195589,Bartin,DemircilerCumhuriyet Mah.,1+1,16500.0
1303714042,Bartin,DemircilerTuna Mah.,1+1,15000.0
1298020775,Bartin,DemircilerKaraköy Mh.,2+1,40000.0
1300624508,Bartin,DemircilerOkulak Mah.,1+1,20000.0
1289491418,Bartin,DemircilerCumhuriyet Mah.,3+1,30000.0
1295230460,Bartin,YenisanayiAladağ Mh.,2+1,15500.0
1306158980,Bartin,DemircilerKaraköy Mh.,2+1,25000.0
1306153847,Bartin,DemircilerEsentepe Mah.,2+1,19000.0
1303300851,Bartin,DemircilerKaraköy Mh.,2+1,20000.0
1306146649,Bartin,Demirciler,3+1,30000.0
1304401491,Bartin,MerkezKozcağız Bld.,2+1,18000.0
1306141283,Bartin,DemircilerKemer Köprü Mh.,2+1,23500.0
1297705760,Bartin,DemircilerCumhuriyet Mah.,2+1,18750.0
1297714429,Bartin,YenisanayiAladağ Mh.,2+1,18750.0
1292062391,Bartin,DemircilerKemer Köprü Mh.,2+1,20000.0
1279327360,Bartin,DemircilerTuna Mah.,2+1,16000.0
1268229567,Bartin,DemircilerEsentepe Mah.,3+1,25000.0
1303595425,Bartin,DemircilerKaraköy Mh.,2+1,25000.0
1286676037,Bartin,Demirciler,1+1,15000.0
1306082009,Bartin,DemircilerOkulak Mah.,2+1,18000.0
1306074173,Bartin,DemircilerKaraköy Mh.,2+1,16000.0
1289411150,Bartin,YenisanayiAladağ Mh.,2+1,23000.0
1303493977,Bartin,DemircilerEsentepe Mah.,3+1,21500.0
1271222075,Bartin,YenisanayiAladağ Mh.,1+1,16500.0
1306033411,Bartin,KöylerGüzelcehisar Köyü,1+1,185000.0
1262794958,Bartin,KöylerSiremirçavuş Mh.,3+1,20000.0
1303194273,Bartin,Demirciler,2+1,15000.0
846761284,Bartin,DemircilerKemer Köprü Mh.,1+1,23000.0
1306268271,Bartin,DemircilerTuna Mah.,2+1,20000.0
1303475230,Bartin,DemircilerKemer Köprü Mh.,3+1,28000.0
1300522546,Bartin,DemircilerTuna Mah.,2+1,21000.0
1303264801,Bartin,YenisanayiOrduyeri Mah.,2+1,23000.0
1303262291,Bartin,KöylerYıldız Mh.,2+1,25000.0
1280704877,Bartin,DemircilerKırtepe Mh.,1+1,21000.0
1306137085,Bartin,DemircilerKırtepe Mh.,1+1,20000.0
1289503066,Bartin,YenisanayiGölbucağı Mh.,1+1,18000.0
1297708122,Bartin,DemircilerKemer Köprü Mh.,2+1,21000.0
1306335807,Bartin,DemircilerKaraköy Mh.,1+1,17500.0
1300683713,Bartin,YenisanayiAladağ Mh.,1+1,13750.0
1271740097,Bartin,DemircilerTuna Mah.,2+1,20000.0
