Product Name,Product Cost,Product Original Cost,Discount Amount,Discount Rate,Currency,Product ID,SKU,Brand,Stock Quantity,In Stock,Top Category,Category Path,Leaf Category,Full Category,Model,Variant 1,Variant 2,Subproduct ID,Subproduct Code,Category ID,Source Category,Source Category URL,Product URL,Image URL,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Moisture Touch Liquid Foundation -102 -Orta Kapatıcı Fondöten,1000.0,1000.0,0.0,0.0,TL,3647,P-MLF-102,Golden Rose,38,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Mouisture Touch Liquid Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no102,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no102-orta-kapatici-fondoten-golden-rose-mouisture-touch-liquid-foundation-37241-36-O.jpg,12,,0.0,0.0,
Moisture Touch Liquid Foundation -103- Orta Kapatıcı Fondöten,1000.0,1000.0,0.0,0.0,TL,3648,P-MLF-103,Golden Rose,5,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Mouisture Touch Liquid Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no103,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no103-orta-kapatici-fondoten-golden-rose-mouisture-touch-liquid-foundation-37250-36-O.jpg,12,,0.0,0.0,
Moisture Touch Liquid Foundation -104- Orta Kapatıcı Fondöten,1000.0,1000.0,0.0,0.0,TL,3649,P-MLF-104,Golden Rose,5,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Mouisture Touch Liquid Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no104,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no104-orta-kapatici-fondoten-golden-rose-mouisture-touch-liquid-foundation-37252-36-O.jpg,12,,0.0,0.0,
Moisture Touch Liquid Foundation -112- Orta Kapatıcı Fondöten,1000.0,1000.0,0.0,0.0,TL,3657,P-MLF-112,Golden Rose,12,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Mouisture Touch Liquid Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no112,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no112-orta-kapatici-fondoten-golden-rose-mouisture-touch-liquid-foundation-37284-36-O.jpg,12,,0.0,0.0,
Moisture Touch Liquid Foundation -113- Orta Kapatıcı Fondöten,1000.0,1000.0,0.0,0.0,TL,3658,P-MLF-113,Golden Rose,5,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Mouisture Touch Liquid Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no113,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no113-orta-kapatici-fondoten-golden-rose-mouisture-touch-liquid-foundation-37290-36-O.jpg,12,,0.0,0.0,
Moisture Touch Liquid Foundation -114- Orta Kapatıcı Fondöten,1000.0,1000.0,0.0,0.0,TL,3659,P-MLF-114,Golden Rose,57,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Mouisture Touch Liquid Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no114,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no114-orta-kapatici-fondoten-golden-rose-mouisture-touch-liquid-foundation-37291-36-O.jpg,12,,0.0,0.0,
Moisture Touch Liquid Foundation -116- Orta Kapatıcı Fondöten,1000.0,1000.0,0.0,0.0,TL,3661,P-MLF-116,Golden Rose,5,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Mouisture Touch Liquid Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no116,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no116-orta-kapatici-fondoten-golden-rose-mouisture-touch-liquid-foundation-37309-36-O.jpg,12,,0.0,0.0,
Moisture Touch Liquid Foundation -117- Orta Kapatıcı Fondöten,1000.0,1000.0,0.0,0.0,TL,3660,P-MLF-115,Golden Rose,5,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Mouisture Touch Liquid Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no115,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no115-orta-kapatici-fondoten-golden-rose-mouisture-touch-liquid-foundation-37295-36-O.jpg,12,,0.0,0.0,
Moisture Touch Liquid Foundation- 105- Orta Kapatıcı Fondöten,1000.0,1000.0,0.0,0.0,TL,3650,P-MLF-105,Golden Rose,2,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Mouisture Touch Liquid Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no105,https://shop.goldenrose.com.tr/gr-moisture-touch-liquid-foundation-spf-20-no105-orta-kapatici-fondoten-golden-rose-mouisture-touch-liquid-foundation-37256-36-O.jpg,12,,0.0,0.0,
Stay Soft Smooth Hydrating Foundation - 201 - Nemlendirici Fondöten,600.0,600.0,0.0,0.0,TL,4213,P-SSF-201,Golden Rose,11,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Stay Soft Smooth Hydrating Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-orta-kapatici-fondoten-golden-rose-stay-soft-smooth-hydrating-foundation-39178-42-O.jpg,12,,0.0,0.0,
Stay Soft Smooth Hydrating Foundation - 202 - Nemlendirici Fondöten,600.0,600.0,0.0,0.0,TL,4214,P-SSF-202,Golden Rose,492,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Stay Soft Smooth Hydrating Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4214,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4214-orta-kapatici-fondoten-golden-rose-stay-soft-smooth-hydrating-foundation-39182-42-O.jpg,12,,0.0,0.0,
Stay Soft Smooth Hydrating Foundation - 203 - Nemlendirici Fondöten,600.0,600.0,0.0,0.0,TL,4215,P-SSF-203,Golden Rose,277,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Stay Soft Smooth Hydrating Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4215,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4215-orta-kapatici-fondoten-golden-rose-stay-soft-smooth-hydrating-foundation-39186-42-O.jpg,12,,0.0,0.0,
Stay Soft Smooth Hydrating Foundation - 204 - Nemlendirici Fondöten,600.0,600.0,0.0,0.0,TL,4216,P-SSF-204,Golden Rose,536,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Stay Soft Smooth Hydrating Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4216,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4216-orta-kapatici-fondoten-golden-rose-stay-soft-smooth-hydrating-foundation-39194-42-O.jpg,12,,0.0,0.0,
Stay Soft Smooth Hydrating Foundation - 205 - Nemlendirici Fondöten,600.0,600.0,0.0,0.0,TL,4217,P-SSF-205,Golden Rose,629,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Stay Soft Smooth Hydrating Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4217,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4217-orta-kapatici-fondoten-golden-rose-stay-soft-smooth-hydrating-foundation-39198-42-O.jpg,12,,0.0,0.0,
Stay Soft Smooth Hydrating Foundation - 206 - Nemlendirici Fondöten,600.0,600.0,0.0,0.0,TL,4218,P-SSF-206,Golden Rose,531,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Stay Soft Smooth Hydrating Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4218,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4218-orta-kapatici-fondoten-golden-rose-stay-soft-smooth-hydrating-foundation-39202-42-O.jpg,12,,0.0,0.0,
Stay Soft Smooth Hydrating Foundation - 207 - Nemlendirici Fondöten,600.0,600.0,0.0,0.0,TL,4219,P-SSF-207,Golden Rose,440,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Stay Soft Smooth Hydrating Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4219,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4219-orta-kapatici-fondoten-golden-rose-stay-soft-smooth-hydrating-foundation-39206-42-O.jpg,12,,0.0,0.0,
Stay Soft Smooth Hydrating Foundation - 208 - Nemlendirici Fondöten,600.0,600.0,0.0,0.0,TL,4220,P-SSF-208,Golden Rose,593,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Stay Soft Smooth Hydrating Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4220,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4220-orta-kapatici-fondoten-golden-rose-stay-soft-smooth-hydrating-foundation-39211-42-O.jpg,12,,0.0,0.0,
Stay Soft Smooth Hydrating Foundation - 209 - Nemlendirici Fondöten,600.0,600.0,0.0,0.0,TL,4221,P-SSF-209,Golden Rose,492,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Stay Soft Smooth Hydrating Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4221,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4221-orta-kapatici-fondoten-golden-rose-stay-soft-smooth-hydrating-foundation-39243-42-O.jpg,12,,0.0,0.0,
Stay Soft Smooth Hydrating Foundation - 210 - Nemlendirici Fondöten,600.0,600.0,0.0,0.0,TL,4222,P-SSF-210,Golden Rose,373,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Stay Soft Smooth Hydrating Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4222,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4222-orta-kapatici-fondoten-golden-rose-stay-soft-smooth-hydrating-foundation-39215-42-O.jpg,12,,0.0,0.0,
Stay Soft Smooth Hydrating Foundation - 211 - Nemlendirici Fondöten,600.0,600.0,0.0,0.0,TL,4223,P-SSF-211,Golden Rose,582,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Stay Soft Smooth Hydrating Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4223,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4223-orta-kapatici-fondoten-golden-rose-stay-soft-smooth-hydrating-foundation-39219-42-O.jpg,12,,0.0,0.0,
Stay Soft Smooth Hydrating Foundation - 212 - Nemlendirici Fondöten,600.0,600.0,0.0,0.0,TL,4224,P-SSF-212,Golden Rose,433,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Stay Soft Smooth Hydrating Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4224,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4224-orta-kapatici-fondoten-golden-rose-stay-soft-smooth-hydrating-foundation-39223-42-O.jpg,12,,0.0,0.0,
Stay Soft Smooth Hydrating Foundation - 213 - Nemlendirici Fondöten,600.0,600.0,0.0,0.0,TL,4225,P-SSF-213,Golden Rose,423,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Stay Soft Smooth Hydrating Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4225,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4225-orta-kapatici-fondoten-golden-rose-stay-soft-smooth-hydrating-foundation-39227-42-O.jpg,12,,0.0,0.0,
Stay Soft Smooth Hydrating Foundation - 214 - Nemlendirici Fondöten,600.0,600.0,0.0,0.0,TL,4226,P-SSF-214,Golden Rose,450,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Stay Soft Smooth Hydrating Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4226,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4226-orta-kapatici-fondoten-golden-rose-stay-soft-smooth-hydrating-foundation-39231-42-O.jpg,12,,0.0,0.0,
Stay Soft Smooth Hydrating Foundation - 215 - Nemlendirici Fondöten,600.0,600.0,0.0,0.0,TL,4227,P-SSF-215,Golden Rose,527,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Stay Soft Smooth Hydrating Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4227,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4227-orta-kapatici-fondoten-golden-rose-stay-soft-smooth-hydrating-foundation-39235-42-O.jpg,12,,0.0,0.0,
Stay Soft Smooth Hydrating Foundation - 216 - Nemlendirici Fondöten,600.0,600.0,0.0,0.0,TL,4228,P-SSF-216,Golden Rose,425,Yes,Yüz,Yüz > Fondöten >,Orta Kapatıcı Fondöten,Yüz > Fondöten > Orta Kapatıcı Fondöten,Stay Soft Smooth Hydrating Foundation,,,,,606,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4228,https://shop.goldenrose.com.tr/golden-rose-stay-soft-smooth-hydrating-foundation-orta-kapatici-fondoten-4228-orta-kapatici-fondoten-golden-rose-stay-soft-smooth-hydrating-foundation-39239-42-O.jpg,12,,0.0,0.0,
Concealer and Corrector Crayon - 07 Beige - Kapatıcı Ve Renk Düzenleyici Kalem,320.0,320.0,0.0,0.0,TL,3208,P-CCC-07,Golden Rose,199,Yes,Yüz,Yüz > Kapatıcı >,Renk Düzenleyici Kapatıcı,Yüz > Kapatıcı > Renk Düzenleyici Kapatıcı,Concealer and Corrector Crayon,,,,,300,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-concealer-and-corrector-crayon-07-beige-kapatici-ve-renk-duzenleyici-kalem,https://shop.goldenrose.com.tr/golden-rose-concealer-and-corrector-crayon-07-beige-kapatici-ve-renk-duzenleyici-kalem-renk-duzenleyici-kapatici-golden-rose-concealer-and-corrector-crayon-35728-32-O.jpg,12,,0.0,0.0,
Miss Beauty Glow Stick Blusher - 01 Peach Flash - Stick Allık,780.0,780.0,0.0,0.0,TL,1701,P-MSB-001,Golden Rose,351,Yes,Yüz,Yüz > Allık >,Stick Allık,Yüz > Allık > Stick Allık,Miss Beauty Glow Stick Blusher,,,,,661,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-miss-beauty-glow-stick-blusher-01-peach-flash-stik-allik,https://shop.goldenrose.com.tr/golden-rose-miss-beauty-glow-stick-blusher-01-peach-flash-stik-allik-stick-allik-golden-rose-miss-beauty-glow-stick-blusher-26082-17-O.jpg,12,,0.0,0.0,
Miss Beauty Glow Stick Blusher - 02 Dusty Rose - Stick Allık,780.0,780.0,0.0,0.0,TL,1702,P-MSB-002,Golden Rose,50,Yes,Yüz,Yüz > Allık >,Stick Allık,Yüz > Allık > Stick Allık,Miss Beauty Glow Stick Blusher,,,,,661,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-miss-beauty-glow-stick-blusher-02-dusty-rose-stik-allik,https://shop.goldenrose.com.tr/golden-rose-miss-beauty-glow-stick-blusher-02-dusty-rose-stik-allik-stick-allik-golden-rose-miss-beauty-glow-stick-blusher-26084-17-O.jpg,12,,0.0,0.0,
Nude Look Highlighting Glow Pencil - Nude Radiance - Işıltılı Aydınlatıcı Kalem,340.0,340.0,0.0,0.0,TL,2842,P-NHP-001,Golden Rose,1385,Yes,Yüz,Yüz > Aydınlatıcı >,Stick Aydınlatıcı,Yüz > Aydınlatıcı > Stick Aydınlatıcı,Nude Look Highlighting Glow Pencil,,,,,268,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-nude-look-highlighting-glow-pencil-nude-radiance-kalem-aydinlatici,https://shop.goldenrose.com.tr/golden-rose-nude-look-highlighting-glow-pencil-nude-radiance-kalem-aydinlatici-stick-aydinlatici-golden-rose-nude-look-highlighting-glow-pencil-26092-28-O.jpg,12,,0.0,0.0,
Stick Foundation - 01 Porcelain - Stick Fondöten,695.0,695.0,0.0,0.0,TL,859,P-STF-01,Golden Rose,199,Yes,Yüz,Yüz > Fondöten >,Stick Fondöten,Yüz > Fondöten > Stick Fondöten,Stick Foundation,,,,,452,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-stick-foundation-01-porcelain-stik-fondoten,https://shop.goldenrose.com.tr/golden-rose-stick-foundation-01-porcelain-stik-fondoten-stick-fondoten-golden-rose-stick-foundation-26280-85-O.jpg,12,,0.0,0.0,
Stick Foundation - 02 Ivory - Stick Fondöten,695.0,695.0,0.0,0.0,TL,860,P-STF-02,Golden Rose,7,Yes,Yüz,Yüz > Fondöten >,Stick Fondöten,Yüz > Fondöten > Stick Fondöten,Stick Foundation,,,,,452,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-stick-foundation-02-ivory-stik-fondoten,https://shop.goldenrose.com.tr/golden-rose-stick-foundation-02-ivory-stik-fondoten-stick-fondoten-golden-rose-stick-foundation-26283-86-O.jpg,12,,0.0,0.0,
Stick Foundation - 04 Beige - Stick Fondöten,695.0,695.0,0.0,0.0,TL,862,P-STF-04,Golden Rose,69,Yes,Yüz,Yüz > Fondöten >,Stick Fondöten,Yüz > Fondöten > Stick Fondöten,Stick Foundation,,,,,452,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-stick-foundation-04-beige-stik-fondoten,https://shop.goldenrose.com.tr/golden-rose-stick-foundation-04-beige-stik-fondoten-stick-fondoten-golden-rose-stick-foundation-26289-86-O.jpg,12,,0.0,0.0,
Stick Foundation - 05 Natural - Stick Fondöten,695.0,695.0,0.0,0.0,TL,863,P-STF-05,Golden Rose,199,Yes,Yüz,Yüz > Fondöten >,Stick Fondöten,Yüz > Fondöten > Stick Fondöten,Stick Foundation,,,,,452,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-stick-foundation-05-natural-stik-fondoten,https://shop.goldenrose.com.tr/golden-rose-stick-foundation-05-natural-stik-fondoten-stick-fondoten-golden-rose-stick-foundation-26292-86-O.jpg,12,,0.0,0.0,
Stick Foundation - 08 Cappuccino - Stick Fondöten,695.0,695.0,0.0,0.0,TL,866,P-STF-08,Golden Rose,12,Yes,Yüz,Yüz > Fondöten >,Stick Fondöten,Yüz > Fondöten > Stick Fondöten,Stick Foundation,,,,,452,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-stick-foundation-08-cappuccino-stik-fondoten,https://shop.goldenrose.com.tr/golden-rose-stick-foundation-08-cappuccino-stik-fondoten-stick-fondoten-golden-rose-stick-foundation-26301-86-O.jpg,12,,0.0,0.0,
Stick Foundation - Contour - 09 - Stick Fondöten - Kontür,695.0,695.0,0.0,0.0,TL,4018,P-STF-C09,Golden Rose,503,Yes,Yüz,Yüz > Fondöten >,Stick Fondöten,Yüz > Fondöten > Stick Fondöten,Stick Foundation - Contour,,,,,452,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/stick-foundation-contour-09-stick-fondoten-kontur,https://shop.goldenrose.com.tr/stick-foundation-contour-09-stick-fondoten-kontur-stick-fondoten-golden-rose-stick-foundation-contour-38318-40-O.jpg,12,,0.0,0.0,
Stick Foundation - Contour - 10 - Stick Fondöten - Kontür,695.0,695.0,0.0,0.0,TL,4019,P-STF-C10,Golden Rose,5,Yes,Yüz,Yüz > Fondöten >,Stick Fondöten,Yüz > Fondöten > Stick Fondöten,Stick Foundation - Contour,,,,,452,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/stick-foundation-contour-10-stick-fondoten-kontur,https://shop.goldenrose.com.tr/stick-foundation-contour-10-stick-fondoten-kontur-stick-fondoten-golden-rose-stick-foundation-contour-38317-40-O.jpg,12,,0.0,0.0,
Stick Foundation - Contour - 11 - Stick Fondöten - Kontür,695.0,695.0,0.0,0.0,TL,4020,P-STF-C11,Golden Rose,38,Yes,Yüz,Yüz > Fondöten >,Stick Fondöten,Yüz > Fondöten > Stick Fondöten,Stick Foundation - Contour,,,,,452,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/stick-foundation-contour-11-stick-fondoten-kontur,https://shop.goldenrose.com.tr/stick-foundation-contour-11-stick-fondoten-kontur-stick-fondoten-golden-rose-stick-foundation-contour-38316-40-O.jpg,12,,0.0,0.0,
Stick Foundation - Contour - 12 - Stick Fondöten - Kontür,695.0,695.0,0.0,0.0,TL,4021,P-STF-C12,Golden Rose,94,Yes,Yüz,Yüz > Fondöten >,Stick Fondöten,Yüz > Fondöten > Stick Fondöten,Stick Foundation - Contour,,,,,452,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/stick-foundation-contour-12-stick-fondoten-kontur,https://shop.goldenrose.com.tr/stick-foundation-contour-12-stick-fondoten-kontur-stick-fondoten-golden-rose-stick-foundation-contour-38315-40-O.jpg,12,,0.0,0.0,
Stick Foundation - Contour - 13 - Stick Fondöten - Kontür,695.0,695.0,0.0,0.0,TL,4022,P-STF-C13,Golden Rose,10,Yes,Yüz,Yüz > Fondöten >,Stick Fondöten,Yüz > Fondöten > Stick Fondöten,Stick Foundation - Contour,,,,,452,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/stick-foundation-contour-13-stick-fondoten-kontur,https://shop.goldenrose.com.tr/stick-foundation-contour-13-stick-fondoten-kontur-stick-fondoten-golden-rose-stick-foundation-contour-38319-40-O.jpg,12,,0.0,0.0,
Stick Concealer - 01 Ivory - Stick Kapatıcı,420.0,420.0,0.0,0.0,TL,829,P-SCY-01Y,Golden Rose,161,Yes,Yüz,Yüz > Kapatıcı >,Stick Kapatıcı,Yüz > Kapatıcı > Stick Kapatıcı,Stick Concealer,,,,,297,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-stick-concealer-01-ivory-stik-kapatici,https://shop.goldenrose.com.tr/golden-rose-stick-concealer-01-ivory-stik-kapatici-stick-kapatici-golden-rose-stick-concealer-26267-82-O.jpg,12,,0.0,0.0,
Stick Concealer - 02 Natural - Stick Kapatıcı,420.0,420.0,0.0,0.0,TL,830,P-SCY-02Y,Golden Rose,526,Yes,Yüz,Yüz > Kapatıcı >,Stick Kapatıcı,Yüz > Kapatıcı > Stick Kapatıcı,Stick Concealer,,,,,297,Yüz,https://shop.goldenrose.com.tr/yuz,https://shop.goldenrose.com.tr/golden-rose-stick-concealer-02-natural-stik-kapatici,https://shop.goldenrose.com.tr/golden-rose-stick-concealer-02-natural-stik-kapatici-stick-kapatici-golden-rose-stick-concealer-26269-83-O.jpg,12,,0.0,0.0,
