category,product_name,price_tl,unit,product_code,product_url,date,time,in_stock
Temel Gıda,IHE Çok Tahıllı Ekmek Tahıl Ambarı 500 gr,60.0,Kg,016814,https://www.cagri.com/ihe-cok-tahilli-ekmek-tahil-ambari-500-gr,2026-08-16,10:08:28,No
Temel Gıda,Karme Karışık Meyve 250 gr,279.95,Kg,1003741,https://www.cagri.com/karme-karisik-meyve-250-gr,2026-08-16,10:08:28,No
Temel Gıda,Kemal Kükrer Beyaz Sirke Pet Klasik 2 lt,64.95,Litre,001610,https://www.cagri.com/kemal-kukrer-beyaz-sirke-pet-klasik-2-lt,2026-08-16,10:08:28,No
Temel Gıda,Anteplioğlu Karışık Baklava 400 gr,229.95,Kg,1004262,https://www.cagri.com/anteplioglu-karisik-baklava-400-gr,2026-08-16,10:08:28,No
Temel Gıda,Burcu Kurutulmus Domates 300 gr,99.95,Kg,1001344,https://www.cagri.com/burcu-kurutulmus-domates-300-gr,2026-08-16,10:08:28,No
Temel Gıda,Doytat Kekik 80 gr,184.95,Kg,018963,https://www.cagri.com/doytat-kekik-80-gr,2026-08-16,10:08:28,No
Temel Gıda,Galez Etli Mini İçli Köfte 200 gr,124.95,Kg,1007137,https://www.cagri.com/galez-etli-mini-icli-kofte-200-gr,2026-08-16,10:08:28,No
Temel Gıda,Yudum Ayçiçek Yağı 2 lt,368.95,Litre,005007,https://www.cagri.com/yudum-aycicek-yagi-2-lt,2026-08-16,10:08:28,No
Temel Gıda,IHE Organik Tam Buğday Ekmeği 500 gr,65.0,Kg,016739,https://www.cagri.com/ihe-organik-tam-bugday-ekmegi-500-gr,2026-08-16,10:08:28,No
Temel Gıda,Burcu Lutenitsa Sos 310 gr,74.95,Kg,002295,https://www.cagri.com/burcu-lutenitsa-sos-310-gr,2026-08-16,10:08:28,No
Temel Gıda,Doytat Kırmızı Biber Acı 60 gr,69.95,Kg,013100,https://www.cagri.com/doytat-kirmizi-biber-aci-60-gr,2026-08-16,10:08:28,No
Temel Gıda,Feast Torpat Parmak Patates 2.5 kg,219.95,Kg,974467,https://www.cagri.com/feast-torpat-parmak-patates-25-kg,2026-08-16,10:08:28,No
Temel Gıda,Duru Esmer Çiğ Köftelik Bulgur 1 kg,69.95,Kg,039632,https://www.cagri.com/duru-esmer-cig-koftelik-bulgur-1-kg,2026-08-16,10:08:28,No
Temel Gıda,Erdem Börülce 1 kg,124.95,Kg,014603,https://www.cagri.com/erdem-borulce-1-kg,2026-08-16,10:08:28,No
Temel Gıda,Tukaş Biberiye Turşu 335 gr,89.95,Kg,001843,https://www.cagri.com/tukas-biberiye-tursu-335-gr,2026-08-16,10:08:28,No
Temel Gıda,Kırlangıç Ayçiçek Yağı Pet 4 lt,454.95,Litre,005131,https://www.cagri.com/kirlangic-aycicek-yagi-4-lt-pet,2026-08-16,10:08:28,No
Temel Gıda,Yudum Ayçiçek Yağı 5 lt,599.95,Litre,005058,https://www.cagri.com/yudum-aycicek-yagi-5-lt,2026-08-16,10:08:28,No
Temel Gıda,Gurmepack Kremalı Mantarlı Fusilli 400 gr,99.0,Kg,1008872,https://www.cagri.com/gurmepack-kremali-mantarli-fusilli-400-gr,2026-08-16,10:08:28,No
Temel Gıda,Gurmepack Mac And Cheese 300 gr,149.0,Kg,1008080,https://www.cagri.com/gurmepack-mac-and-cheese-300-gr,2026-08-16,10:08:28,No
Temel Gıda,Kemal Kükrer Turşu Biberiye 330 gr ,119.95,Kg,1004488,https://www.cagri.com/kemal-kukrer-tursu-biberiye-330-gr-,2026-08-16,10:08:28,No
Temel Gıda,Burcu Mantar 560 gr,124.95,Kg,002298,https://www.cagri.com/burcu-mantar-560-gr,2026-08-16,10:08:28,No
Temel Gıda,Dr.Oetker Buğday Nişastası 400 gr,81.5,Kg,1004849,https://www.cagri.com/droetker-bugday-nisastasi-400-gr,2026-08-16,10:08:28,No
Temel Gıda,Gurmepack Mercimek Çorbası 300 gr,69.0,Kg,1008870,https://www.cagri.com/gurmepack-mercimek-corbasi-300-gr,2026-08-16,10:08:28,No
Temel Gıda,Gurmepack Napoliten Fusilli 400 gr,99.0,Kg,1008871,https://www.cagri.com/gurmepack-napoliten-fusilli-400-gr,2026-08-16,10:08:28,No
Temel Gıda,Gurmepack Nohutlu Tavuklu Pilav 250 gr,99.0,Kg,1008079,https://www.cagri.com/gurmepack-nohutlu-tavuklu-pilav-250-gr,2026-08-16,10:08:28,No
Temel Gıda,Günlük Ekmek,15.0,Adet,034470,https://www.cagri.com/gunluk-ekmek,2026-08-16,10:08:28,No
Temel Gıda,Zade Ayçiçek Yağı Pet 5 Lt,529.95,Litre,1007360,https://www.cagri.com/zade-aycicek-yagi-pet-5-lt,2026-08-16,10:08:28,No
Temel Gıda,Burcu Mayonez 550 gr,69.95,Kg,006010,https://www.cagri.com/burcu-mayonez-550-gr-1,2026-08-16,10:08:28,No
Temel Gıda,Burcu Meksika Fasulye 400 gr,57.5,Kg,002274,https://www.cagri.com/burcu-meksika-fasulye-400-gr,2026-08-16,10:08:28,No
Temel Gıda,Knorr Beşamel Makarna Sosu 75 gr,74.95,Kg,002173,https://www.cagri.com/knorr-besamel-sos-75-gr,2026-08-16,10:08:28,No
Temel Gıda,Gurmepack Sushipack Lezzetli İkili -Oishii Duo 240 gr,299.0,Kg,1008092,https://www.cagri.com/sushipack-lezzetli-ikili--oishii-duo-240-gr,2026-08-16,10:08:28,No
Temel Gıda,Hipp Organik Meyveli Tahıl Patlağı 30 GR,99.95,Kg,1007335,https://www.cagri.com/hipp-organik-meyveli-tahil-patlagi,2026-08-16,10:08:28,No
Temel Gıda,Gurmepack Sushipack Muhteşem İkili -Subarashii Duo 240 gr,299.0,Kg,1008093,https://www.cagri.com/sushipack-muhtesem-ikili--subarashii-duo-240-gr,2026-08-16,10:08:28,No
Temel Gıda,Knorr Bulgurlu Analı Kızlı Çorbası 92 gr,49.95,Kg,007216,https://www.cagri.com/knorr-corba-tahilli-bulgurlu-anali-kizli-92-gr,2026-08-16,10:08:28,No
Temel Gıda,Superfresh Ton Mix Mısırlı 2x150 gr,199.95,Kg,027412,https://www.cagri.com/superfresh-ton-mix-misirli-2x150-gr,2026-08-16,10:08:28,No
Temel Gıda,Burcu Napoliten 310 gr,59.95,Kg,1001348,https://www.cagri.com/burcu-napoliten-310-gr,2026-08-16,10:08:28,No
Temel Gıda,Burcu Sos Barbekü 330 gr,59.95,Kg,002222,https://www.cagri.com/burcu-sos-barbeku-330-gr,2026-08-16,10:08:28,No
Temel Gıda,Knorr Çabuk Çorba Acı Ekşi 19 gr,20.95,Kg,004610,https://www.cagri.com/knorr-cabuk-corba-aci-eksi-19-gr,2026-08-16,10:08:28,No
Temel Gıda,Calve Cheddar Sos 240 gr,124.95,Kg,062038,https://www.cagri.com/calve-cheddar-sos-240-gr,2026-08-16,10:08:28,No
Temel Gıda,Dr.Oetker Creme Ole Muzlu 99 gr,44.95,Kg,1001613,https://www.cagri.com/droetker-creme-ole-muzlu-99-gr,2026-08-16,10:08:28,No
Temel Gıda,Dr.Oetker Creme Ole Vanilyalı 92 gr,44.95,Kg,1001615,https://www.cagri.com/droetker-creme-ole-vanilyali-92-gr,2026-08-16,10:08:28,No
Temel Gıda,Filiz Tam Buğday Kalem 350 gr,39.95,Kg,009415,https://www.cagri.com/filiz-tam-bugday-kalem-350-gr,2026-08-16,10:08:28,No
Temel Gıda,Gurmepack Tatlı Ekşi Sos.Tavuklu & Basmati Pirinç Pilavı 380 gr,229.0,Kg,1008089,https://www.cagri.com/gurmepack-tatli-eksi-sostavuklu--basmati-pirinc-pilavi-380-gr,2026-08-16,10:08:28,No
Temel Gıda,Gurmepack Tavuk Döner & Terayağlı Pirinç Pilavı 300 gr,229.0,Kg,1008088,https://www.cagri.com/gurmepack-tavuk-doner--terayagli-pirinc-pilavi-300-gr,2026-08-16,10:08:28,No
Temel Gıda,Kemal Kükrer Elma Sirkesi %100 Cam 500 ml,89.95,Litre,001506,https://www.cagri.com/kemal-kukrer-elma-sirkesi-100-cam-500-ml,2026-08-16,10:08:28,No
Temel Gıda,Kühne Amerikan Sezar Salata Sosu 250 ml,199.95,Litre,1007065,https://www.cagri.com/kuhne-amerikan-sezar-salata-sosu-250-ml,2026-08-16,10:08:28,No
Temel Gıda,Dr.Oetker Çikolata Sosu 123 gr,60.95,Kg,003227,https://www.cagri.com/droetker-cikolata-sosu-128-gr,2026-08-16,10:08:28,No
Temel Gıda,Gurmepack Tavuk Şiş & Bulgur Pilavı 380 gr,229.0,Kg,1008087,https://www.cagri.com/gurmepack-tavuk-sis--bulgur-pilavi-380-gr,2026-08-16,10:08:28,No
Temel Gıda,Hulala Bitkisel Sprey Krema 250 ml ,119.95,Litre,1005373,https://www.cagri.com/hulala-bitkisel-sprey-krema-250-ml,2026-08-16,10:08:28,No
Temel Gıda,Dr.Oetker Ekşi Maya 35 gr,31.5,Kg,002425,https://www.cagri.com/droetker-eksi-maya-35-gr,2026-08-16,10:08:28,No
Temel Gıda,Filiz Tam Buğday Spagetti 350 gr,39.95,Kg,009425,https://www.cagri.com/filiz-tam-bugday-spagetti-350-gr,2026-08-16,10:08:28,No
Temel Gıda,Knorr Köfte Harcı 85 gr,49.95,Kg,017973,https://www.cagri.com/knorr-kofte-harci-85-gr,2026-08-16,10:08:28,No
Temel Gıda,Knorr Kremalı Mantar Çorbası 63 gr,48.95,Kg,011253,https://www.cagri.com/knorr-kremali-mantar-corbasi-63-gr,2026-08-16,10:08:28,No
Temel Gıda,Knorr Kremalı Mantarlı Makarna Sosu 52 gr,74.95,Kg,1007166,https://www.cagri.com/knorr-kremali-mantarli-makarna-sosu-52-gr,2026-08-16,10:08:28,No
Temel Gıda,Superfresh Çıtır Toplar 360 gr,164.95,Kg,005668,https://www.cagri.com/superfresh-citir-toplar-360-gr,2026-08-16,10:08:28,No
Temel Gıda,Doytat Çörek Otu 70 gr,84.95,Kg,013048,https://www.cagri.com/doytat-corek-otu-70-gr,2026-08-16,10:08:28,No
Temel Gıda,Embi Tel Kadayıf 500 gr,174.95,Kg,042107,https://www.cagri.com/embi-tel-kadayif-500-gr,2026-08-16,10:08:28,No
Temel Gıda,Embi Üçgen Yufka 25 Yaprak,89.95,Adet,042158,https://www.cagri.com/embi-ucgen-yufka-25-yaprak,2026-08-16,10:08:28,No
Temel Gıda,Filiz Kelebek Makarna 500 gr,34.95,Kg,023628,https://www.cagri.com/filiz-kelebek-makarna-500-gr,2026-08-16,10:08:28,No
Temel Gıda,Billur İyotlu Sofra Tuzu 125 gr,29.95,Kg,014678,https://www.cagri.com/billur-iyotlu-sofra-tuzu-125-gr,2026-08-16,10:08:28,No
Temel Gıda,Billur İyotlu Tuz 1500 gr,69.95,Kg,022736,https://www.cagri.com/billur-iyotlu-tuz-1500-gr,2026-08-16,10:08:28,No
Temel Gıda,Billur İyotlu Tuz 750 gr,34.95,Kg,015640,https://www.cagri.com/billur-iyotlu-tuz-750-gr,2026-08-16,10:08:28,No
Temel Gıda,Billur Salamura Tuz 3 kg,79.95,Kg,022740,https://www.cagri.com/billur-salamura-tuz-3-kg,2026-08-16,10:08:28,No
Temel Gıda,Billur Tuz 3000 gr,139.95,Kg,966597,https://www.cagri.com/billur-tuz-3000-gr,2026-08-16,10:08:28,No
Temel Gıda,Doytat Defne Yaprağı 15 gr,39.95,Kg,016028,https://www.cagri.com/doytat-defne-yapragi-15-gr,2026-08-16,10:08:28,No
Temel Gıda,Doytat Dolma Bahar 30 gr,44.95,Kg,013049,https://www.cagri.com/doytat-dolma-bahar-30-gr,2026-08-16,10:08:28,No
Temel Gıda,Embi Yufka Yaprak 5,114.95,Adet,034651,https://www.cagri.com/embi-yufka-yaprak-5,2026-08-16,10:08:28,No
Temel Gıda,Filiz Kırpık 350 gr,46.95,Kg,009459,https://www.cagri.com/filiz-kirpik-350-gr,2026-08-16,10:08:28,No
Temel Gıda,Indomie Körili Noodle 75 gr 5'li Paket,85.5,Adet,012887,https://www.cagri.com/indomie-korili-noodle-75-gr-5li-paket,2026-08-16,10:08:28,No
Temel Gıda,Kühne Taneli Hardal 275 gr,149.95,Kg,1005573,https://www.cagri.com/kuhne-taneli-hardal-275-gr,2026-08-16,10:08:28,No
Temel Gıda,Billur Tuz Pls 500gr,49.95,Kg,031132,https://www.cagri.com/billur-tuz-pls-500gr,2026-08-16,10:08:28,No
Temel Gıda,Billur Tuz Tuzluklu 500 gr,59.95,Kg,014670,https://www.cagri.com/billur-tuz-tuzluklu-500-gr,2026-08-16,10:08:28,No
Temel Gıda,Dr.Oetker Pasta Kreması Kakaolu 149 gr,74.95,Kg,002443,https://www.cagri.com/droetker-pasta-kremasi-kakaolu,2026-08-16,10:08:28,No
Temel Gıda,Duru Baldo Pirinç 1 kg,154.95,Kg,051011,https://www.cagri.com/duru-baldo-pirinc-1-kg,2026-08-16,10:08:28,No
Temel Gıda,Filiz Kuskus Makarna 500 gr,34.95,Kg,004374,https://www.cagri.com/filiz-kuskus-makarna-500-gr,2026-08-16,10:08:28,No
Temel Gıda,Indomie Sebzeli Noodle 60 gr Bardak,40.5,Adet,012842,https://www.cagri.com/indomie-sebzeli-noodle-60-gr-bardak,2026-08-16,10:08:28,No
Temel Gıda,Indomie Sebzeli Noodle 75 gr,14.95,Kg,012859,https://www.cagri.com/indomie-sebzeli-noodle-75-gr,2026-08-16,10:08:28,No
Temel Gıda,Superfresh Falafel 360 gr,144.95,Kg,005497,https://www.cagri.com/superfresh-falafel-450-gr,2026-08-16,10:08:28,No
Temel Gıda,Billur Tuzluklu İyotsuz Tuz 250 gr,42.95,Kg,002161,https://www.cagri.com/billur-tuzluklu-iyotsuz-tuz-250-gr,2026-08-16,10:08:28,No
Temel Gıda,Burcu Sos Ranch 290 gr,64.95,Kg,002237,https://www.cagri.com/burcu-sos-ranch-290-gr,2026-08-16,10:08:28,No
Temel Gıda,Happy Life Organik Mısır Unu 500 gr,54.95,Kg,016861,https://www.cagri.com/happy-life-organik-misir-unu-500-gr,2026-08-16,10:08:28,No
Temel Gıda,Indomie Sebzeli Noodle 75 gr 5'li Paket,85.5,Adet,012886,https://www.cagri.com/indomie-sebzeli-noodle-75-gr-5li-paket,2026-08-16,10:08:28,No
Temel Gıda,Indomie Special Noodle 75 gr,14.95,Kg,012858,https://www.cagri.com/indomie-special-noodle-75-gr,2026-08-16,10:08:28,No
Temel Gıda,Indomie Tavuk Çeşnili Noodle 60 gr Bardak,40.5,Adet,012834,https://www.cagri.com/indomie-tavuk-cesnili-noodle-60-gr-bardak,2026-08-16,10:08:28,No
Temel Gıda,Indomie Tavuk Çeşnili Noodle 70 gr,14.95,Kg,012860,https://www.cagri.com/indomie-tavuk-cesnili-noodle-70-gr,2026-08-16,10:08:28,No
Temel Gıda,Indomie Tavuk Çeşnili Noodle 70 gr 5'li Paket,85.5,Adet,012882,https://www.cagri.com/indomie-tavuk-cesnili-noodle-70-gr-5li-paket,2026-08-16,10:08:28,No
Temel Gıda,Calve Cheddar Sos 240 gr,124.95,Kg,062038,https://www.cagri.com/calve-cheddar-sos-240-gr,2026-08-16,10:08:28,No
Temel Gıda,Knorr Salata Sosu Dereotu & Hardal 40 gr,79.95,Kg,1008416,https://www.cagri.com/knorr-salata-sosu-dereotu--hardal-40-gr,2026-08-16,10:08:28,No
Temel Gıda,Doytat Dolmalık Fıstık 20 gr,198.95,Kg,015999,https://www.cagri.com/doytat-dolmalik-fistik-20-gr,2026-08-16,10:08:28,No
Temel Gıda,Doytat Fesleğen 30 gr,29.95,Kg,016027,https://www.cagri.com/doytat-feslegen-30-gr,2026-08-16,10:08:28,No
Temel Gıda,Duru Basmati İndian Sella Pirinç 1 kg,169.95,Kg,1008914,https://www.cagri.com/duru-basmati-indian-sella-pirinc-1-kg,2026-08-16,10:08:28,No
Temel Gıda,Superfresh Frambuaz 300 gr,499.95,Kg,1002675,https://www.cagri.com/superfresh-frambuaz-300-gr,2026-08-16,10:08:28,No
Temel Gıda,Superfresh Frulove Çikolata Kaplı Frambuaz 130 g,349.95,Adet,1009623,https://www.cagri.com/superfresh-frulove-cikolata-kapli-frambuaz-130-g,2026-08-16,10:08:28,No
Temel Gıda,Burcu Sos Yakan 300 gr,59.95,Kg,002270,https://www.cagri.com/burcu-sos-yakan-300-gr,2026-08-16,10:08:28,No
Temel Gıda,Dr.Oetker Pasta Kreması Vanilya 130gr,74.95,Kg,002441,https://www.cagri.com/droetker-pasta-kremasi-vanilya,2026-08-16,10:08:28,No
Temel Gıda,Fersan Balsamik Sirke Cam 250 ml,93.7,Litre,046936,https://www.cagri.com/fersan-balsamik-sirke-cam-250-ml,2026-08-16,10:08:28,No
Temel Gıda,Filiz Mantı Makarna 500 gr,34.95,Kg,012438,https://www.cagri.com/filiz-manti-makarna-500-gr,2026-08-16,10:08:28,No
Temel Gıda,Superfresh Pizza Tost Boy Cheddarlı 200 gr,114.95,Kg,1001194,https://www.cagri.com/superfresh-pizza-tost-boy-cheddarli-200-gr,2026-08-16,10:08:28,No
Temel Gıda,Doytat Galeta Unu 350 gr,44.95,Kg,013082,https://www.cagri.com/doytat-galeta-unu-350-gr,2026-08-16,10:08:28,No
Temel Gıda,Eker Profiterol 100 gr,49.95,Kg,061272,https://www.cagri.com/eker-profiterol-100-gr,2026-08-16,10:08:28,No
Temel Gıda,Happy Life Gurme Deniz Tuzu 500 gr,64.95,Kg,990310,https://www.cagri.com/happy-life-gurme-deniz-tuzu-500-gr,2026-08-16,10:08:28,No
Temel Gıda,Superfresh Zeytinyağlı Ton Balık 3x75 gr ,419.95,Kg,021045,https://www.cagri.com/superfresh-zeytinyagli-ton-balik-3x75-gr-,2026-08-16,10:08:28,No
Temel Gıda,Fersan Sirke Üzüm Pet 500 ml,67.45,Litre,009207,https://www.cagri.com/fersan-sirke-uzum-pet-500-ml,2026-08-16,10:08:28,No
Temel Gıda,Kühne Alman Tipi Kornişon Turşu 350 gr,199.95,Kg,038400,https://www.cagri.com/kuhne-alman-tipi-kornison-tursu-350-gr,2026-08-16,10:08:28,No
Temel Gıda,Burcu Sumaklı Kuru Patlıcan Dolma 200 gr,99.95,Kg,1004158,https://www.cagri.com/burcu-sumakli-kuru-patlican-dolma-200-gr,2026-08-16,10:08:28,No
Temel Gıda,Burcu Zeytinyağlı Enginar 200 gr,59.95,Kg,002294,https://www.cagri.com/burcu-zeytinyagli-enginar-200-gr,2026-08-16,10:08:28,No
Temel Gıda,Doytat Reyhan 20 gr,89.95,Kg,016029,https://www.cagri.com/doytat-reyhan-20-gr,2026-08-16,10:08:28,No
Temel Gıda,Duru Chia Tohumu Aç Bitir 80 gr,39.95,Kg,1003790,https://www.cagri.com/duru-chia-tohumu-ac-bitir-80-gr,2026-08-16,10:08:28,No
Temel Gıda,Duru Çiğ Köftelik Bulgur 1 kg,69.95,Kg,039630,https://www.cagri.com/duru-cig-koftelik-bulgur-1-kg,2026-08-16,10:08:28,No
Temel Gıda,Frytime Parmak Patates 1 kg,99.95,Kg,1004594,https://www.cagri.com/frytime-parmak-patates-1-kg,2026-08-16,10:08:28,No
Temel Gıda,Happy Life Organik Elma Sirkesi 500 ml,99.95,Litre,992574,https://www.cagri.com/happy-life-organik-elma-sirkesi-500-ml,2026-08-16,10:08:28,No
Temel Gıda,Knorr Baharat Kimyon 65 gr,57.7,Kg,033647,https://www.cagri.com/knorr-baharat-kimyon-65-gr,2026-08-16,10:08:28,No
Temel Gıda,Burcu Zeytinyağlı Yaprak Sarma 200 gr,114.95,Kg,002306,https://www.cagri.com/burcu-zeytinyagli-yaprak-sarma-200-gr,2026-08-16,10:08:28,No
Temel Gıda,Eker Sakızlı Muhallebi 150 gr,49.95,Kg,061268,https://www.cagri.com/eker-sakizli-muhallebi-150-gr,2026-08-16,10:08:28,No
Temel Gıda,Komili Lezzetlik Meyvemsi Sızma Zeytinyağ 1 lt,474.95,Litre,005183,https://www.cagri.com/komili-lezzetlik-meyvemsi-sizma-zeytinyag-1-lt,2026-08-16,10:08:28,No
Temel Gıda,Happy Life Organik Keten Tohumu 150 gr,44.95,Kg,018010,https://www.cagri.com/happy-life-organik-keten-tohumu-150-gr,2026-08-16,10:08:28,No
Temel Gıda,Kent Boringer Çikolatalı Sos 300 gr,89.95,Kg,1007441,https://www.cagri.com/kent-boringer-cikolatali-sos-300-gr-1,2026-08-16,10:08:28,No
Temel Gıda,Knorr Baharat Köri 65 gr,50.2,Kg,033669,https://www.cagri.com/knorr-baharat-kori-65-gr,2026-08-16,10:08:28,No
Temel Gıda,Komili Erken Hasat Sızma Zeytinyağ 1 lt,599.95,Litre,1000339,https://www.cagri.com/komili-erken-hasat-sizma-zeytinyag-1-lt,2026-08-16,10:08:28,No
Temel Gıda,Duru Dermason Fasulye 1 kg,139.95,Kg,966882,https://www.cagri.com/duru-dermason-fasulye-1-kg,2026-08-16,10:08:28,No
Temel Gıda,Feast Bezelye 450 gr,117.95,Kg,969662,https://www.cagri.com/feast-bezelye-450-gr,2026-08-16,10:08:28,No
Temel Gıda,Doğus Toz Şeker 3000 gr,174.95,Kg,003524,https://www.cagri.com/dogus-toz-seker-3000-gr,2026-08-16,10:08:28,No
Temel Gıda,Dr.Oetker Pasta Süsü Gümüş İnci 10 gr,28.5,Kg,019693,https://www.cagri.com/droetker-pasta-susu-gumus-inci-10-gr,2026-08-16,10:08:28,No
Temel Gıda,Hipp Organik Havuç -Frenk Uzumu -Elma -Portakal Sulu Tahıl Patlağı 30 gr,99.95,Kg,1007336,https://www.cagri.com/hipp-organik-havuc--frenk-uzumu--elma--portakal-sulu-tahil-patlagi,2026-08-16,10:08:28,No
Temel Gıda,Kent Boringer Çikolatalı Şurup 355 gr,119.95,Kg,1008527,https://www.cagri.com/kent-boringer-cikolatali-surup-355-gr,2026-08-16,10:08:28,No
Temel Gıda,Tamek Mısır 3*210 gr,124.95,Kg,1000517,https://www.cagri.com/tamek-misir-3210-gr,2026-08-16,10:08:28,No
Temel Gıda,Biryağ Ayçiçek Yağı Teneke 5 Lt ,624.95,Litre,012794,https://www.cagri.com/biryag-aycicek-yagi-5-lt-teneke,2026-08-16,10:08:28,No
Temel Gıda,Doytat Helvalık Fıstık 25 gr,44.95,Kg,016123,https://www.cagri.com/doytat-helvalik-fistik-25-gr,2026-08-16,10:08:28,No
Temel Gıda,Embi Saray Peynirli Böreği 600 gr,239.95,Kg,1009604,https://www.cagri.com/embi-saray-peynirli-boregi-600-gr,2026-08-16,10:08:28,No
Temel Gıda,f&s bamya kızartmalık Kavanoz 800 Gr,242.95,Kg,011487,https://www.cagri.com/fs-bamya-kizartmalik-kavanoz-800-gr,2026-08-16,10:08:28,No
Temel Gıda,Feast Bloom Karışık Orman Meyveleri 300 gr,384.95,Kg,1008314,https://www.cagri.com/feast-bloom-karisik-orman-meyveleri-300-gr,2026-08-16,10:08:28,No
Temel Gıda,Feast Ispanak 450 gr,109.95,Kg,969664,https://www.cagri.com/feast-ispanak-450-gr,2026-08-16,10:08:28,No
Temel Gıda,Happy Life Beyaz Kaya Tuzu 500 gr,54.95,Kg,007222,https://www.cagri.com/happy-life-beyaz-kaya-tuzu-500-gr,2026-08-16,10:08:28,No
Temel Gıda,Hasata Kadim Maş Fasulyesi 500 gr,71.95,Kg,1007782,https://www.cagri.com/hasata-kadim-mas-fasulyesi-500-gr,2026-08-16,10:08:28,No
Temel Gıda,Calve Cheddar Sos 240 gr,124.95,Kg,062038,https://www.cagri.com/calve-cheddar-sos-240-gr,2026-08-16,10:08:28,No
Temel Gıda,Hasata Derinkuyu Kuru Fasulyesi 1 kg,144.95,Kg,1000448,https://www.cagri.com/hasata-derinkuyu-kuru-fasulyesi-1-kg,2026-08-16,10:08:28,No
Temel Gıda,Karabio Organik Siyez Patlağı 100 gr,59.95,Kg,1010249,https://www.cagri.com/karabio-organik-siyez-patlagi-100-gr,2026-08-16,10:08:28,No
Temel Gıda,Knorr Harç Fırında Tavuk Baharatlı Sarımsaklı 34 gr,62.95,Kg,001654,https://www.cagri.com/knorr-harc-firinda-tavuk-baharatli-sarimsakli-34-gr,2026-08-16,10:08:28,No
Temel Gıda,Tat Mayonez 330 gr,139.95,Kg,026508,https://www.cagri.com/tat-mayonez-330-gr,2026-08-16,10:08:28,No
Temel Gıda,F&s Doğranmış Domates Biber Kavanoz 590 Gr,199.95,Kg,011481,https://www.cagri.com/fs-dogranmis-domates-biber-kavanoz-590-gr,2026-08-16,10:08:28,No
Temel Gıda,Kenton Kabartma Tozu 15'li 150 gr,44.95,Kg,966876,https://www.cagri.com/kenton-kabartma-tozu-15li-150-gr,2026-08-16,10:08:28,No
Temel Gıda,Uno Tam Buğdaylı Unlu Lavaş 15 cm 250 gr,110.0,Kg,1007873,https://www.cagri.com/uno-tam-bugdayli-unlu-lavas-15-cm-250-gr,2026-08-16,10:08:28,No
Temel Gıda,Doytat Hindistan Cevizi 125 gr,179.95,Kg,013066,https://www.cagri.com/doytat-hindistan-cevizi-125-gr,2026-08-16,10:08:28,No
Temel Gıda,Erdem Aşurelik Buğday 1 kg,44.95,Kg,014574,https://www.cagri.com/erdem-asurelik-bugday-1-kg,2026-08-16,10:08:28,No
Temel Gıda,Hasata Gönen Baldo Pirinç 1 kg,159.95,Kg,20240824,https://www.cagri.com/hasata-gonen-baldo-pirinc-1-kg,2026-08-16,10:08:28,No
Temel Gıda,Ihe Gurme Hamburger Ekmeği 4'lu 360 gr,70.0,Kg,1005001,https://www.cagri.com/ihe-gurme-hamburger-ekmegi-4lu-360-gr,2026-08-16,10:08:28,No
Temel Gıda,Tellioğlu Un 1 kg,39.95,Kg,012421,https://www.cagri.com/tellioglu-un-1-kg,2026-08-16,10:08:28,No
Temel Gıda,Dr.Oetker Pasta Süsü Kakaolu Çubuk 10 gr,28.5,Kg,019686,https://www.cagri.com/droetker-pasta-susu-kakaolu-cubuk-10-gr,2026-08-16,10:08:28,No
Temel Gıda,Erdem Baldo Pirinç 1 kg,104.95,Kg,014597,https://www.cagri.com/erdem-baldo-pirinc-1-kg,2026-08-16,10:08:28,No
Temel Gıda,Himalife İyoutlu İnce Himalaya Tuzu 500 gr,99.95,Kg,971273,https://www.cagri.com/himalife-iyoutlu-ince-himalaya-tuzu-500-gr,2026-08-16,10:08:28,No
Temel Gıda,Untad Premium Çavdar Ekmek 500 gr,109.5,Kg,021646,https://www.cagri.com/untad-premium-cavdar-ekmek-500-gr,2026-08-16,10:08:28,No
Temel Gıda,Himalife İyoutlu İnce Kaya Tuzu 500 gr,89.95,Kg,971285,https://www.cagri.com/himalife-iyoutlu-ince-kaya-tuzu-500-gr,2026-08-16,10:08:28,No
Temel Gıda,Kemal Kükrer Beyaz Sirke Pet Klasik 1 lt,39.95,Litre,001660,https://www.cagri.com/kemal-kukrer-beyaz-sirke-pet-klasik-1-lt,2026-08-16,10:08:28,No
Temel Gıda,Feast İnce Çıtır Patates 1 kg,269.95,Kg,969706,https://www.cagri.com/feast-ince-citir-patates-1-kg,2026-08-16,10:08:28,No
Temel Gıda,Hasata Gönen Baldo Pirinç 2 kg,289.95,Kg,1000441,https://www.cagri.com/hasata-gonen-baldo-pirinc-2-kg,2026-08-16,10:08:28,No
Temel Gıda,Knorr Acılı Cheddarlı Çorba 74 gr,49.95,Kg,1003014,https://www.cagri.com/knorr-acili-cheddarli-corba-74-gr,2026-08-16,10:08:28,No
Temel Gıda,Knorr Harç Fırında Tavuk Kekikli Fesleğenli Susamlı 29 gr,62.95,Kg,001655,https://www.cagri.com/knorr-harc-firinda-tavuk-kekikli-feslegenli-susamli29-gr,2026-08-16,10:08:28,No
Temel Gıda,F&s Doğranmış Domates Kavanoz 580 Gr,199.95,Kg,011482,https://www.cagri.com/fs-dogranmis-domates-kavanoz-580-gr,2026-08-16,10:08:28,No
