District,Rooms,Price,PriceInt
Çiğli,3+1,27.000 TL,27000
Gaziemir,1+1,27.500 TL,27500
Bornova,2+1,27.000 TL,27000
Foça,3+1,27.000 TL,27000
Torbalı,3+1,27.000 TL,27000
Menemen,3+1,27.000 TL,27000
Menemen,3+1,27.000 TL,27000
Seferihisar,1+1,27.500 TL,27500
Menemen,2+1,27.500 TL,27500
Bornova,2+1,27.000 TL,27000
Gaziemir,1+1,27.000 TL,27000
Karabağlar,2+1,27.000 TL,27000
Bergama,1+1,27.000 TL,27000
Seferihisar,3+1,27.000 TL,27000
Karşıyaka,2+1,27.000 TL,27000
Karabağlar,2+1,27.000 TL,27000
Buca,3+1,27.500 TL,27500
Karabağlar,3+1,27.000 TL,27000
Torbalı,3+1,27.000 TL,27000
Karşıyaka,1+1,27.000 TL,27000
Konak,3+1,27.000 TL,27000
Buca,1+1,27.000 TL,27000
Kemalpaşa,2+1,27.000 TL,27000
Seferihisar,2+1,27.500 TL,27500
Menemen,3+1,27.500 TL,27500
Seferihisar,2+1,27.000 TL,27000
Karabağlar,2+1,27.000 TL,27000
Karabağlar,3+1,27.000 TL,27000
Torbalı,2+1,27.000 TL,27000
Karşıyaka,3+1,27.000 TL,27000
Tire,3+1,27.500 TL,27500
Aliağa,2+1,27.000 TL,27000
Karabağlar,1+1,27.000 TL,27000
Buca,2+1,27.000 TL,27000
Bornova,1+1,27.500 TL,27500
Karabağlar,2+1,27.500 TL,27500
Çiğli,1+1,27.000 TL,27000
Bornova,2+1,27.500 TL,27500
Çiğli,2+1,27.000 TL,27000
Konak,3+1,27.000 TL,27000
Torbalı,3+1,27.000 TL,27000
Karabağlar,2+1,27.500 TL,27500
Karabağlar,2+1,27.000 TL,27000
Menemen,3+1,27.500 TL,27500
Buca,2+1,27.000 TL,27000
Tire,2+1,27.500 TL,27500
Kemalpaşa,3+1,27.000 TL,27000
Çiğli,1.5+1,27.000 TL,27000
Karabağlar,2+1,27.000 TL,27000
Buca,3+1,27.000 TL,27000
Kemalpaşa,2+1,27.000 TL,27000
Buca,3+1,27.500 TL,27500
Konak,3+1,27.000 TL,27000
Çiğli,1+1,27.000 TL,27000
Konak,1+1,27.000 TL,27000
Çiğli,2+1,27.000 TL,27000
Buca,2+0,27.000 TL,27000
Karşıyaka,3+1,27.000 TL,27000
Karabağlar,2+1,27.500 TL,27500
Torbalı,3+1,27.000 TL,27000
Seferihisar,1+1,27.000 TL,27000
Çiğli,1+1,27.500 TL,27500
Seferihisar,2+1,27.500 TL,27500
Çiğli,3+1,27.500 TL,27500
Konak,2+1,27.500 TL,27500
Karşıyaka,1+1,27.000 TL,27000
Torbalı,2+1,27.500 TL,27500
Çiğli,3+1,27.000 TL,27000
Buca,2+1,27.000 TL,27000
Karabağlar,3+1,27.500 TL,27500
Menemen,3+1,27.500 TL,27500
Bornova,1+1,27.000 TL,27000
Buca,1+1,27.000 TL,27000
Buca,2+1,27.000 TL,27000
Karşıyaka,2+1,27.000 TL,27000
Torbalı,2+1,27.000 TL,27000
Karabağlar,3+1,27.000 TL,27000
Menderes,2+1,27.000 TL,27000
Buca,2+1,27.000 TL,27000
Buca,3+1,27.000 TL,27000
Buca,2+1,27.000 TL,27000
Urla,1+1,27.000 TL,27000
Bayraklı,3+1,27.000 TL,27000
Menemen,3+1,27.000 TL,27000
Gaziemir,2+1,27.000 TL,27000
Karşıyaka,3+1,27.500 TL,27500
Bornova,3+1,27.000 TL,27000
Çiğli,2+1,27.500 TL,27500
Gaziemir,3+1,27.000 TL,27000
Menemen,3+1,27.000 TL,27000
Tire,2+0,27.000 TL,27000
Bayraklı,3+1,27.000 TL,27000
Torbalı,2+1,27.500 TL,27500
Karabağlar,3+1,27.000 TL,27000
Menemen,2+1,27.000 TL,27000
Karşıyaka,2+1,27.000 TL,27000
Karşıyaka,2+1,27.000 TL,27000
Karşıyaka,3+1,27.000 TL,27000
Güzelbahçe,1+1,27.000 TL,27000
Foça,2+1,27.500 TL,27500
Urla,2+1,27.500 TL,27500
Karşıyaka,1+1,27.000 TL,27000
Konak,2+1,27.900 TL,27900
Seferihisar,2+1,27.500 TL,27500
Aliağa,1+1,27.000 TL,27000
Karabağlar,3+1,27.500 TL,27500
Çiğli,2+1,27.000 TL,27000
Ödemiş,4+2,27.000 TL,27000
Karşıyaka,1+1,27.000 TL,27000
Çiğli,1+1,27.000 TL,27000
Karşıyaka,1+1,27.000 TL,27000
Bornova,1+1,27.000 TL,27000
Karşıyaka,1+1,27.000 TL,27000
Buca,1+1,27.000 TL,27000
Torbalı,3+1,27.000 TL,27000
Menemen,3+1,27.500 TL,27500
Menemen,2+1,27.500 TL,27500
Torbalı,2+1,27.000 TL,27000
Karşıyaka,3+1,27.500 TL,27500
Gaziemir,2+1,27.000 TL,27000
Karabağlar,3+1,27.500 TL,27500
Buca,1+1,27.000 TL,27000
Bornova,1+1,27.000 TL,27000
Torbalı,3+1,27.500 TL,27500
Bornova,3+1,27.500 TL,27500
Konak,2+1,27.500 TL,27500
Karşıyaka,3+1,27.000 TL,27000
Bornova,2+1,27.000 TL,27000
Seferihisar,1+1,27.500 TL,27500
Torbalı,2+1,27.000 TL,27000
Çiğli,3+1,27.500 TL,27500
Menemen,2+1,27.000 TL,27000
Foça,2+1,27.000 TL,27000
Menemen,3+1,27.000 TL,27000
Buca,3+1,27.500 TL,27500
Karşıyaka,2+1,27.500 TL,27500
Çiğli,2+1,27.000 TL,27000
Karşıyaka,1+1,27.000 TL,27000
Menemen,2+1,27.000 TL,27000
Seferihisar,3+1,27.500 TL,27500
Torbalı,3+1,27.000 TL,27000
Bornova,1+1,27.000 TL,27000
Bayraklı,3+1,27.500 TL,27500
Buca,3+1,27.000 TL,27000
Karabağlar,2+1,27.000 TL,27000
Karşıyaka,1+1,27.500 TL,27500
Buca,1+1,27.000 TL,27000
Buca,2+1,27.000 TL,27000
Torbalı,3+1,27.000 TL,27000
Torbalı,2+1,27.000 TL,27000
Balçova,2+1,27.500 TL,27500
Torbalı,3+1,27.000 TL,27000
Ödemiş,3+1,27.000 TL,27000
Çiğli,2+1,27.500 TL,27500
Bayraklı,3+1,27.000 TL,27000
Kemalpaşa,3+1,27.000 TL,27000
Karabağlar,3+1,27.500 TL,27500
Tire,3+1,27.000 TL,27000
Buca,1+1,27.000 TL,27000
Seferihisar,2+1,27.500 TL,27500
Torbalı,4+1,27.000 TL,27000
Buca,2+1,27.000 TL,27000
Karabağlar,3+1,27.000 TL,27000
Menderes,3+1,27.000 TL,27000
Seferihisar,1+1,27.000 TL,27000
Buca,3+1,27.000 TL,27000
Buca,1+1,27.000 TL,27000
Bornova,2+1,27.000 TL,27000
Foça,2+1,27.000 TL,27000
Karşıyaka,2+1,27.000 TL,27000
Çiğli,1+1,27.000 TL,27000
Bornova,3+1,27.000 TL,27000
Buca,3+1,27.500 TL,27500
Bornova,Stüdyo (1+0),27.000 TL,27000
Buca,1+1,27.500 TL,27500
Menderes,1+1,27.000 TL,27000
Menemen,2+1,27.000 TL,27000
Buca,3+1,27.000 TL,27000
Bornova,2+1,27.000 TL,27000
Dikili,2+1,27.500 TL,27500
Torbalı,2+1,27.000 TL,27000
Karaburun,2+1,27.000 TL,27000
Torbalı,3+1,27.000 TL,27000
Konak,1+1,27.500 TL,27500
Buca,3+1,27.000 TL,27000
Aliağa,3+1,27.000 TL,27000
Karşıyaka,2+1,27.000 TL,27000
Karşıyaka,2+1,27.000 TL,27000
Foça,2+1,27.000 TL,27000
Karabağlar,3+1,27.000 TL,27000
Konak,2+1,27.000 TL,27000
Bornova,2+1,27.000 TL,27000
Karşıyaka,3+1,27.500 TL,27500
Bergama,3+1,27.000 TL,27000
Menemen,2+1,27.000 TL,27000
Konak,2+1,27.500 TL,27500
Çiğli,2+1,27.500 TL,27500
Karşıyaka,1+1,27.500 TL,27500
Buca,4+1,27.000 TL,27000
Bornova,3+1,27.000 TL,27000
Karşıyaka,2+1,27.000 TL,27000
Karabağlar,3+1,27.000 TL,27000
Konak,2+1,27.000 TL,27000
Dikili,2+1,27.000 TL,27000
Kemalpaşa,3+1,27.000 TL,27000
Ödemiş,3+1,27.000 TL,27000
Selçuk,2+1,27.000 TL,27000
Urla,1+1,27.000 TL,27000
Karşıyaka,2+1,27.500 TL,27500
Karşıyaka,3+1,27.000 TL,27000
Bornova,3+1,27.000 TL,27000
Çiğli,3+1,27.000 TL,27000
Buca,2+1,27.000 TL,27000
Bayraklı,3+1,27.500 TL,27500
Menemen,3+1,27.000 TL,27000
Buca,1+1,27.000 TL,27000
Çiğli,2+1,27.000 TL,27000
Çiğli,1+1,27.000 TL,27000
Torbalı,3+1,27.000 TL,27000
Buca,3+1,27.000 TL,27000
Tire,3+1,27.000 TL,27000
Buca,3+1,27.500 TL,27500
Konak,2+1,27.500 TL,27500
Çiğli,2+1,27.500 TL,27500
Torbalı,2+1,27.000 TL,27000
Menemen,2+1,27.000 TL,27000
Bornova,1+1,27.500 TL,27500
Urla,2+1,27.000 TL,27000
Karaburun,2+1,27.000 TL,27000
Dikili,2+1,27.000 TL,27000
Çiğli,3+1,27.500 TL,27500
Bornova,2+1,27.500 TL,27500
Bayraklı,2+1,27.000 TL,27000
Karabağlar,4+1,27.000 TL,27000
Buca,1+1,27.000 TL,27000
Çiğli,3+1,27.000 TL,27000
Seferihisar,1+1,27.500 TL,27500
Seferihisar,3+1,27.000 TL,27000
Selçuk,3+1,27.500 TL,27500
Çiğli,2+1,27.000 TL,27000
Bornova,2+1,27.000 TL,27000
Buca,2+1,27.000 TL,27000
Kemalpaşa,3+1,27.000 TL,27000
Çiğli,2+1,27.000 TL,27000
Bornova,1+1,27.000 TL,27000
Seferihisar,2+1,27.500 TL,27500
Çiğli,3+1,27.000 TL,27000
Buca,2+1,27.500 TL,27500
Buca,3+1,27.000 TL,27000
Konak,1+1,27.000 TL,27000
Foça,2+1,27.000 TL,27000
Konak,1+1,27.000 TL,27000
Konak,1+1,27.000 TL,27000
Kemalpaşa,3+1,27.000 TL,27000
Karabağlar,2+1,27.000 TL,27000
Aliağa,1+1,27.000 TL,27000
Buca,3+1,27.000 TL,27000
Dikili,2+1,27.000 TL,27000
Balçova,2+1,27.500 TL,27500
Buca,3+1,27.000 TL,27000
Karabağlar,3+1,27.000 TL,27000
Bayraklı,2+1,27.000 TL,27000
Buca,2+1,27.500 TL,27500
Karşıyaka,2+1,27.000 TL,27000
Torbalı,3+1,27.000 TL,27000
Bayraklı,3+1,27.000 TL,27000
Çiğli,1+1,27.000 TL,27000
Çiğli,3+1,27.000 TL,27000
Foça,1+1,27.500 TL,27500
Menemen,3+1,27.500 TL,27500
Çiğli,3+1,27.000 TL,27000
Bayraklı,2+0,27.000 TL,27000
Konak,2+1,27.000 TL,27000
Aliağa,3+1,27.500 TL,27500
Karabağlar,3+1,27.000 TL,27000
Karşıyaka,3+1,27.500 TL,27500
Torbalı,3+1,27.500 TL,27500
Karşıyaka,2+1,27.000 TL,27000
Buca,2+1,27.000 TL,27000
Buca,3+1,27.000 TL,27000
Konak,1+1,27.500 TL,27500
Buca,3+1,27.000 TL,27000
Torbalı,3+1,27.000 TL,27000
Menemen,3+1,27.000 TL,27000
Selçuk,2+1,27.000 TL,27000
Karşıyaka,1+1,27.000 TL,27000
Bornova,3+1,27.000 TL,27000
Gaziemir,1+1,27.000 TL,27000
Menemen,2+1,27.000 TL,27000
Foça,2+1,27.000 TL,27000
Buca,3+1,27.000 TL,27000
Karşıyaka,3+1,27.000 TL,27000
Çiğli,3+1,27.000 TL,27000
Buca,2+1,27.500 TL,27500
Selçuk,2+1,27.000 TL,27000
Çiğli,3+1,27.500 TL,27500
Balçova,2+1,27.000 TL,27000
Torbalı,3+1,27.000 TL,27000
Karşıyaka,2+1,27.500 TL,27500
Buca,2+1,27.000 TL,27000
Menderes,2+1,27.000 TL,27000
Seferihisar,3+1,27.000 TL,27000
Bornova,Stüdyo (1+0),27.000 TL,27000
Karşıyaka,2+1,27.000 TL,27000
Konak,2+1,27.000 TL,27000
Bayraklı,1+1,27.000 TL,27000
Buca,1+1,27.000 TL,27000
Torbalı,3+1,27.000 TL,27000
Torbalı,2+1,27.500 TL,27500
Buca,2+1,27.000 TL,27000
Karşıyaka,1+1,27.000 TL,27000
Buca,1+1,27.000 TL,27000
Seferihisar,2+1,27.000 TL,27000
Balçova,1+1,27.000 TL,27000
Selçuk,3+1,27.000 TL,27000
Çiğli,1+1,27.000 TL,27000
Buca,3+1,27.000 TL,27000
Çiğli,3+1,27.000 TL,27000
Buca,2+1,27.500 TL,27500
Karşıyaka,1+1,29.000 TL,29000
Menemen,3+1,28.000 TL,28000
Bornova,2+1,28.000 TL,28000
Karabağlar,3+1,28.000 TL,28000
Karabağlar,3+1,29.000 TL,29000
Buca,3+1,29.000 TL,29000
Konak,3+1,28.000 TL,28000
Karşıyaka,3+1,29.000 TL,29000
Bornova,1+1,28.000 TL,28000
Bornova,1+1,29.000 TL,29000
Bornova,1+1,28.000 TL,28000
Bayraklı,3+1,29.000 TL,29000
Konak,2+1,28.000 TL,28000
Buca,2+1,28.500 TL,28500
Karşıyaka,3+1,29.000 TL,29000
Buca,3+1,29.000 TL,29000
Karşıyaka,1+1,29.000 TL,29000
Menemen,3+1,28.000 TL,28000
Çiğli,3+1,28.000 TL,28000
Buca,3+1,28.000 TL,28000
Bornova,2+1,28.000 TL,28000
Torbalı,3+1,28.000 TL,28000
Çiğli,2+1,28.000 TL,28000
Karşıyaka,3+1,28.000 TL,28000
Karabağlar,2+1,28.000 TL,28000
Konak,2+1,28.000 TL,28000
Karşıyaka,3+1,28.000 TL,28000
Çiğli,3+1,29.000 TL,29000
Konak,1+1,29.000 TL,29000
Buca,1+1,28.000 TL,28000
Karşıyaka,2+1,28.500 TL,28500
Aliağa,3+1,29.000 TL,29000
Menemen,3+1,28.750 TL,28750
Torbalı,3+1,28.000 TL,28000
Bornova,3+1,28.000 TL,28000
Bayraklı,2+1,28.000 TL,28000
Buca,3+1,28.000 TL,28000
Karşıyaka,3+1,29.000 TL,29000
Bornova,1+1,28.000 TL,28000
Karşıyaka,1+1,28.500 TL,28500
Menemen,3+1,28.000 TL,28000
Karşıyaka,1+1,28.500 TL,28500
Bayraklı,3+1,28.000 TL,28000
Çiğli,2+1,29.000 TL,29000
Karşıyaka,1+1,29.000 TL,29000
Menemen,2+1,28.500 TL,28500
Narlıdere,2+1,28.000 TL,28000
Karşıyaka,3+1,28.000 TL,28000
Menemen,3+1,29.000 TL,29000
Urla,1+1,28.000 TL,28000
Seferihisar,3+1,29.000 TL,29000
Karşıyaka,1+1,28.000 TL,28000
Buca,3+1,29.000 TL,29000
Aliağa,3+1,28.000 TL,28000
Karşıyaka,3+1,29.000 TL,29000
Torbalı,3+1,28.000 TL,28000
Konak,2+1,29.000 TL,29000
Buca,3+1,29.000 TL,29000
Çiğli,2+1,28.000 TL,28000
Karabağlar,2+1,29.000 TL,29000
Bornova,3+1,28.000 TL,28000
Karabağlar,3+1,28.000 TL,28000
Karabağlar,2+1,28.000 TL,28000
Karabağlar,3+1,28.000 TL,28000
Seferihisar,2+1,28.750 TL,28750
Karşıyaka,3+1,28.000 TL,28000
Menemen,3+1,29.000 TL,29000
Seferihisar,1+1,29.000 TL,29000
Bornova,2+1,29.000 TL,29000
Konak,3+1,28.000 TL,28000
Buca,3+1,28.000 TL,28000
Buca,1+1,29.000 TL,29000
Bornova,1+1,29.000 TL,29000
Menderes,3+1,28.000 TL,28000
Buca,3+1,28.000 TL,28000
Çiğli,3+1,29.000 TL,29000
Karabağlar,2+1,28.000 TL,28000
Karşıyaka,3+1,28.000 TL,28000
Karşıyaka,2+1,28.000 TL,28000
Buca,3+1,28.000 TL,28000
Karabağlar,2+1,28.000 TL,28000
Karşıyaka,1+1,28.750 TL,28750
Buca,2+1,29.000 TL,29000
Karşıyaka,2+1,28.000 TL,28000
Torbalı,2+1,29.000 TL,29000
Urla,2+1,29.000 TL,29000
Karabağlar,2+1,28.000 TL,28000
Urla,1+1,29.000 TL,29000
Menemen,3+1,28.000 TL,28000
Karşıyaka,2+1,29.000 TL,29000
Bornova,2+1,28.000 TL,28000
Karşıyaka,3+1,28.500 TL,28500
Bornova,3+1,28.000 TL,28000
Karşıyaka,3+1,28.000 TL,28000
Torbalı,3+1,28.500 TL,28500
Menemen,2+1,28.000 TL,28000
Menderes,2+1,28.000 TL,28000
Konak,3+1,28.500 TL,28500
Karabağlar,2+1,29.000 TL,29000
Menemen,3+1,28.000 TL,28000
Konak,2+1,29.000 TL,29000
Buca,3+1,28.000 TL,28000
Foça,2+1,28.000 TL,28000
Torbalı,2+1,29.000 TL,29000
Çiğli,1+1,28.500 TL,28500
Buca,1+1,28.000 TL,28000
Menemen,2+1,28.000 TL,28000
Torbalı,3+1,28.000 TL,28000
Buca,2+1,29.000 TL,29000
Bornova,3+1,28.000 TL,28000
Çiğli,2+1,28.000 TL,28000
Seferihisar,1+1,29.000 TL,29000
Bornova,1+1,28.000 TL,28000
Buca,1+1,28.000 TL,28000
Karşıyaka,3+1,29.000 TL,29000
Kemalpaşa,3+1,28.500 TL,28500
Seferihisar,3+1,28.000 TL,28000
Konak,3+1,28.000 TL,28000
Buca,3+1,28.500 TL,28500
Torbalı,3+1,28.000 TL,28000
Kemalpaşa,2+1,29.000 TL,29000
Torbalı,3+1,29.000 TL,29000
Menderes,2+1,29.000 TL,29000
Bayraklı,3+1,28.000 TL,28000
Seferihisar,2+1,29.000 TL,29000
Bayraklı,2+1,28.000 TL,28000
Torbalı,1+1,29.000 TL,29000
Buca,3+1,28.000 TL,28000
Konak,2+1,28.500 TL,28500
Buca,2+1,29.000 TL,29000
Menderes,3+1,29.000 TL,29000
Gaziemir,1+1,28.000 TL,28000
Menderes,3+1,28.000 TL,28000
Karşıyaka,3+1,28.000 TL,28000
Buca,1+1,29.000 TL,29000
Buca,2+1,28.000 TL,28000
Menemen,2+1,28.000 TL,28000
Bayraklı,2+1,29.000 TL,29000
Buca,2+1,29.000 TL,29000
Bergama,3+1,28.000 TL,28000
Menemen,2+1,29.000 TL,29000
Konak,3+1,28.000 TL,28000
Buca,3+1,29.000 TL,29000
Buca,3+1,28.000 TL,28000
Bornova,3+1,28.000 TL,28000
Çiğli,2+1,28.250 TL,28250
Konak,3+1,28.000 TL,28000
Buca,1+1,28.000 TL,28000
Karşıyaka,3+1,29.000 TL,29000
Buca,1+1,29.000 TL,29000
Karşıyaka,1+1,28.000 TL,28000
Karşıyaka,3+1,28.500 TL,28500
Menemen,3+1,29.000 TL,29000
Bornova,1+1,29.000 TL,29000
Buca,3+1,29.000 TL,29000
Menemen,2+1,29.000 TL,29000
Karşıyaka,2+1,29.000 TL,29000
Çiğli,1+1,28.500 TL,28500
Karabağlar,2+1,29.000 TL,29000
Aliağa,3+1,28.000 TL,28000
Bornova,1+1,28.000 TL,28000
Bornova,Stüdyo (1+0),28.000 TL,28000
Buca,1+1,28.500 TL,28500
Bornova,2+1,28.000 TL,28000
Karşıyaka,2+1,28.000 TL,28000
Menderes,2+1,28.000 TL,28000
Karşıyaka,1+1,28.000 TL,28000
Bornova,2+1,28.000 TL,28000
Karşıyaka,1+1,28.000 TL,28000
Karaburun,3+1,28.000 TL,28000
Urla,2+1,29.000 TL,29000
Seferihisar,2+1,29.000 TL,29000
Buca,2+1,29.000 TL,29000
Çiğli,2+1,28.000 TL,28000
Konak,1+1,28.000 TL,28000
Buca,3+1,29.000 TL,29000
Buca,1+1,28.000 TL,28000
Çiğli,1+1,29.000 TL,29000
Buca,2+1,28.000 TL,28000
Konak,3+1,28.000 TL,28000
Karabağlar,3+1,28.000 TL,28000
Bornova,3+1,28.000 TL,28000
Bornova,1+1,28.000 TL,28000
Karşıyaka,2+1,28.000 TL,28000
Seferihisar,2+1,29.000 TL,29000
Buca,3+1,29.000 TL,29000
Konak,2+1,29.000 TL,29000
Çiğli,2+0,29.000 TL,29000
Buca,3+1,28.000 TL,28000
Konak,3+1,28.000 TL,28000
Seferihisar,2+1,29.000 TL,29000
Torbalı,3+1,28.000 TL,28000
Karabağlar,3+1,28.000 TL,28000
Karşıyaka,2+1,28.000 TL,28000
Karşıyaka,3+1,28.000 TL,28000
Çiğli,1+1,28.000 TL,28000
Karabağlar,2+1,28.000 TL,28000
Buca,4+1,29.000 TL,29000
Karşıyaka,1+1,28.000 TL,28000
Menderes,1+1,29.000 TL,29000
Bornova,3+1,28.000 TL,28000
Bayraklı,2+1,28.000 TL,28000
Bayraklı,3+1,28.500 TL,28500
Bayraklı,3+1,28.500 TL,28500
Karabağlar,3+1,28.000 TL,28000
Bornova,3+1,28.000 TL,28000
Balçova,3+1,28.500 TL,28500
Menemen,3+1,28.000 TL,28000
Karabağlar,2+1,28.000 TL,28000
Karabağlar,2+1,28.000 TL,28000
Karşıyaka,2+1,28.000 TL,28000
Bayraklı,1+1,28.000 TL,28000
Karşıyaka,2+1,29.000 TL,29000
Torbalı,3+1,28.000 TL,28000
Buca,1+1,28.500 TL,28500
Menemen,2+1,28.500 TL,28500
Torbalı,3+1,28.000 TL,28000
Aliağa,3+1,29.000 TL,29000
Konak,3+1,29.000 TL,29000
Menemen,2+1,28.000 TL,28000
Konak,1+1,29.000 TL,29000
Karşıyaka,3+1,29.000 TL,29000
Menemen,2+1,28.000 TL,28000
Karşıyaka,3+1,28.000 TL,28000
Buca,3+1,28.500 TL,28500
Çiğli,1+1,29.000 TL,29000
Torbalı,2+1,28.000 TL,28000
Torbalı,2+1,29.000 TL,29000
Buca,3+1,28.000 TL,28000
Buca,2+1,28.000 TL,28000
Menderes,3+1,28.000 TL,28000
Çiğli,2+1,29.000 TL,29000
Çiğli,1+1,28.000 TL,28000
Buca,3+1,28.000 TL,28000
Seferihisar,3+1,28.000 TL,28000
Aliağa,2+1,28.000 TL,28000
Dikili,Stüdyo (1+0),28.000 TL,28000
Karşıyaka,3+1,28.750 TL,28750
Karşıyaka,1+1,29.000 TL,29000
Bornova,3+1,28.000 TL,28000
Tire,2+1,28.000 TL,28000
Karşıyaka,3+1,29.000 TL,29000
Kemalpaşa,3+1,29.000 TL,29000
Karabağlar,2+1,29.000 TL,29000
Karabağlar,3+1,29.000 TL,29000
Torbalı,3+1,29.000 TL,29000
Karşıyaka,1+1,28.000 TL,28000
Kemalpaşa,3+1,28.000 TL,28000
Bayraklı,3+1,29.000 TL,29000
Karşıyaka,2+1,29.000 TL,29000
Karşıyaka,2+1,29.000 TL,29000
Karşıyaka,3+1,28.000 TL,28000
Çiğli,1+1,28.000 TL,28000
Konak,1+1,28.000 TL,28000
Buca,3+1,28.000 TL,28000
Gaziemir,1+1,28.000 TL,28000
Menderes,2+1,28.000 TL,28000
Bornova,3+1,28.000 TL,28000
Balçova,1+1,28.500 TL,28500
Menemen,3+1,29.000 TL,29000
Karşıyaka,2+1,28.500 TL,28500
Karabağlar,2+1,29.000 TL,29000
Konak,2+1,29.000 TL,29000
Urla,1+1,28.000 TL,28000
Narlıdere,3+1,28.000 TL,28000
Konak,1+1,28.500 TL,28500
Menemen,3+1,28.000 TL,28000
Karabağlar,2+1,28.500 TL,28500
Konak,2+1,28.000 TL,28000
Çiğli,1+1,28.000 TL,28000
Karabağlar,3+1,28.000 TL,28000
Buca,2+1,28.500 TL,28500
Buca,3+1,28.000 TL,28000
Menderes,2+1,29.000 TL,29000
Urla,2+1,28.000 TL,28000
Karabağlar,3+1,29.000 TL,29000
Karşıyaka,2+1,28.000 TL,28000
Buca,2+1,28.000 TL,28000
Buca,2+1,28.000 TL,28000
Karşıyaka,2+1,28.000 TL,28000
Bornova,1+1,29.000 TL,29000
Karşıyaka,1+1,28.500 TL,28500
Karşıyaka,2+1,28.000 TL,28000
Balçova,2+1,28.000 TL,28000
Menemen,3+1,29.000 TL,29000
Menemen,2+1,29.000 TL,29000
Karşıyaka,2+1,29.000 TL,29000
Gaziemir,1+1,28.000 TL,28000
Karşıyaka,3+1,28.000 TL,28000
Bayraklı,1+1,28.500 TL,28500
Menemen,3+1,28.000 TL,28000
Karabağlar,3+1,28.000 TL,28000
Konak,3+1,28.000 TL,28000
Bayraklı,3+1,28.000 TL,28000
Bornova,1+1,28.000 TL,28000
Karşıyaka,3+1,28.000 TL,28000
Buca,2+1,28.000 TL,28000
Foça,2+1,28.000 TL,28000
Karşıyaka,3+1,29.000 TL,29000
Menderes,2+1,29.000 TL,29000
Bornova,1+1,29.000 TL,29000
Konak,2+1,28.000 TL,28000
Karşıyaka,1+1,29.000 TL,29000
Karşıyaka,1+1,29.000 TL,29000
Dikili,2+1,28.000 TL,28000
Bayraklı,3+1,28.500 TL,28500
Dikili,2+1,28.000 TL,28000
Ödemiş,3+1,28.000 TL,28000
Menemen,2+1,29.000 TL,29000
Buca,2+1,28.000 TL,28000
Bornova,3+1,28.000 TL,28000
Foça,3+1,28.000 TL,28000
Bayraklı,3+1,28.500 TL,28500
Menemen,2+1,28.000 TL,28000
Karşıyaka,1+1,29.000 TL,29000
Foça,2+1,29.000 TL,29000
Karşıyaka,1+1,28.000 TL,28000
Karabağlar,2+1,29.000 TL,29000
Karabağlar,3+1,28.000 TL,28000
Karşıyaka,Stüdyo (1+0),28.000 TL,28000
Buca,3+1,28.000 TL,28000
Menemen,2+1,28.000 TL,28000
Kemalpaşa,3+1,29.000 TL,29000
Menemen,2+1,28.000 TL,28000
Tire,1+1,28.000 TL,28000
Karşıyaka,2+1,28.000 TL,28000
Bornova,3+1,29.000 TL,29000
Konak,1+1,29.000 TL,29000
Buca,1+1,28.000 TL,28000
Buca,2+1,29.000 TL,29000
Urla,2+1,28.000 TL,28000
Karşıyaka,3+1,28.000 TL,28000
Balçova,2+1,29.000 TL,29000
Bornova,Stüdyo (1+0),28.000 TL,28000
Çiğli,1+1,28.000 TL,28000
Bornova,3+1,29.000 TL,29000
Urla,1+1,28.000 TL,28000
Karşıyaka,2+1,28.500 TL,28500
Karabağlar,3+1,28.000 TL,28000
Tire,3+1,28.000 TL,28000
Karşıyaka,2+1,29.000 TL,29000
Menemen,3+1,28.500 TL,28500
Karşıyaka,2+1,28.000 TL,28000
Karaburun,1+1,28.000 TL,28000
Karabağlar,3+1,28.000 TL,28000
Bornova,3+1,28.500 TL,28500
Karşıyaka,3+1,29.000 TL,29000
Buca,3+1,28.000 TL,28000
Torbalı,2+1,28.000 TL,28000
Karabağlar,2+1,28.000 TL,28000
Torbalı,2+1,28.000 TL,28000
Buca,3+1,28.000 TL,28000
Bayraklı,3+1,28.000 TL,28000
Narlıdere,2+1,28.000 TL,28000
Seferihisar,2+1,28.750 TL,28750
Karşıyaka,3+1,28.000 TL,28000
Bayraklı,3+1,29.000 TL,29000
Karşıyaka,3+1,28.000 TL,28000
Buca,1+1,28.000 TL,28000
Gaziemir,3+1,28.000 TL,28000
Bayraklı,3+1,29.000 TL,29000
Bayraklı,3+1,28.000 TL,28000
Bornova,1+1,28.000 TL,28000
Torbalı,3+1,28.000 TL,28000
Buca,2+1,28.000 TL,28000
Çiğli,3+1,29.000 TL,29000
Bornova,1+1,28.500 TL,28500
Karşıyaka,2+1,28.500 TL,28500
Seferihisar,2+1,29.000 TL,29000
Çiğli,2+1,29.000 TL,29000
Torbalı,3+1,28.000 TL,28000
Karabağlar,2+1,28.000 TL,28000
Tire,1+1,28.000 TL,28000
Buca,2+1,29.000 TL,29000
Dikili,1+1,29.000 TL,29000
Foça,2+1,28.000 TL,28000
Karabağlar,3+1,29.000 TL,29000
Menemen,2+1,29.000 TL,29000
Buca,3+1,29.000 TL,29000
Karabağlar,3+1,28.500 TL,28500
Karşıyaka,2+1,29.000 TL,29000
Bornova,2+1,29.000 TL,29000
Kemalpaşa,3+1,28.000 TL,28000
Bergama,2+1,29.000 TL,29000
