District,Rooms,Price,PriceInt
Buca / İşçievleri,3+1,29.000 TL,29000
Bornova / Atatürk,1+1,28.000 TL,28000
Menemen,3+1,28.000 TL,28000
Bergama,3+1,28.500 TL,28500
Çiğli / Balatçık,1+1,28.000 TL,28000
Seferihisar,2+1,29.000 TL,29000
Karşıyaka / Alaybey,3+1,28.000 TL,28000
Tire,2+1,28.500 TL,28500
Çiğli / Balatçık,2+1,29.000 TL,29000
Bayraklı / Manavkuyu,3+1,28.000 TL,28000
Karşıyaka / Nergiz,Stüdyo (1+0),29.000 TL,29000
Karşıyaka / Alaybey,2+1,29.000 TL,29000
Konak / Küçükyalı,2+1,29.000 TL,29000
Bornova,3+1,29.000 TL,29000
Bornova / Naldöken,1+1,28.000 TL,28000
Seferihisar,1+1,29.000 TL,29000
Buca / Şirinyer,2+1,28.500 TL,28500
Gaziemir,2+1,29.000 TL,29000
Torbalı,2+1,28.000 TL,28000
Bornova,1+1,28.500 TL,28500
Karşıyaka / İmbatlı,2+1,29.000 TL,29000
Konak,1+1,28.000 TL,28000
Urla,2+1,28.000 TL,28000
Çiğli / Büyükçiğli,1+1,29.000 TL,29000
Konak / Küçükyalı,2+1,28.000 TL,28000
Karabağlar / Günaltay,2+1,28.000 TL,28000
Bornova / Atatürk,3+1,28.000 TL,28000
Buca / İşçievleri,2+1,29.000 TL,29000
Çiğli / Büyükçiğli,1+1,29.000 TL,29000
Bergama,3+1,28.000 TL,28000
Seferihisar,3+1,29.000 TL,29000
Karşıyaka / Nergiz,2+1,28.500 TL,28500
Bayraklı / Alpaslan,2+1,28.000 TL,28000
Buca,2+1,29.000 TL,29000
Çiğli / Balatçık,2+1,28.000 TL,28000
Narlıdere,Stüdyo (1+0),28.000 TL,28000
Menderes / Görece,2+1,28.000 TL,28000
Çiğli / Balatçık,1+1,28.500 TL,28500
Buca,1+1,28.000 TL,28000
Menderes,2+1,28.000 TL,28000
Karşıyaka / İmbatlı,2+1,28.000 TL,28000
Torbalı,3+1,28.500 TL,28500
Buca,1+1,28.500 TL,28500
Konak / Eşrefpaşa,3+1,28.000 TL,28000
Urla,1+1,28.000 TL,28000
Buca / Şirinyer,2+1,28.000 TL,28000
Gaziemir,3+1,28.000 TL,28000
Konak / Küçükyalı,2+1,28.500 TL,28500
Çiğli / Egekent,2+1,29.000 TL,29000
Bornova / Işıkkent,Stüdyo (1+0),28.000 TL,28000
Bornova,1+1,29.000 TL,29000
Menemen,2+1,28.000 TL,28000
Menemen / Ulukent,2+1,29.000 TL,29000
Çiğli / Balatçık,2+1,28.000 TL,28000
Buca,2+1,28.000 TL,28000
Buca,3+1,28.000 TL,28000
Buca,1+1,29.000 TL,29000
Urla,1+1,28.000 TL,28000
Çiğli / Egekent,2+1,28.000 TL,28000
Çiğli / Büyükçiğli,1+1,28.000 TL,28000
Karşıyaka / Alaybey,2+1,28.000 TL,28000
Menemen / Seyrek,3+1,29.000 TL,29000
Karşıyaka,1+1,28.000 TL,28000
Bayraklı,2+1,28.000 TL,28000
Buca / Şirinyer,3+1,29.000 TL,29000
Konak / Kahramanlar,2+1,28.500 TL,28500
Çiğli / Balatçık,2+1,28.000 TL,28000
Konak / Küçükyalı,2+1,29.000 TL,29000
Karabağlar / Fahrettinaltay,3+1,28.000 TL,28000
Konak / Eşrefpaşa,2+1,28.000 TL,28000
Buca,3+1,28.000 TL,28000
Buca,2+1,28.500 TL,28500
Buca / Şirinyer,3+1,29.000 TL,29000
Kemalpaşa,2.5+1,28.000 TL,28000
Bornova / Altındağ,1+1,28.000 TL,28000
Çiğli / Ataşehir,3+1,29.500 TL,29500
Seferihisar,2+1,29.500 TL,29500
Karşıyaka / Denizbostanlısı,1+1,29.500 TL,29500
Karşıyaka,3+1,29.500 TL,29500
Bornova / Altındağ,3+1,29.500 TL,29500
Konak / Alsancak,1+1,29.540 TL,29540
Buca,1+1,29.500 TL,29500
Karşıyaka / İmbatlı,2+1,29.500 TL,29500
Karabağlar / Hatay,3+1,29.500 TL,29500
Çiğli / Ataşehir,1+1,29.500 TL,29500
Buca,3+1,29.500 TL,29500
Buca,3+1,29.500 TL,29500
Konak,3+1,29.500 TL,29500
Karabağlar / Fahrettinaltay,2+1,29.500 TL,29500
Konak / Küçükyalı,2+1,29.500 TL,29500
Buca,2+1,29.500 TL,29500
Bornova / Kazımdirik,2+1,29.500 TL,29500
Konak / Güzelyalı,2+1,29.500 TL,29500
Karabağlar / Fahrettinaltay,2+1,29.500 TL,29500
Karşıyaka,3+1,29.500 TL,29500
Konak / Kahramanlar,1+1,29.500 TL,29500
Konak / Eşrefpaşa,3+1,29.500 TL,29500
Konak / Küçükyalı,3+1,29.500 TL,29500
Menemen / Koyundere,3+1,29.500 TL,29500
Karabağlar / Fahrettinaltay,2+1,29.500 TL,29500
Gaziemir,2+1,29.500 TL,29500
Bornova / Çamdibi,2+1,29.500 TL,29500
Karşıyaka,2+1,29.500 TL,29500
Konak,1+1,29.500 TL,29500
Seferihisar,2+1,29.500 TL,29500
Karabağlar / Hatay,2+1,29.500 TL,29500
Karşıyaka / Nergiz,2+1,29.500 TL,29500
Gaziemir / Sarnıç,1+1,29.500 TL,29500
Seferihisar,2+1,29.500 TL,29500
Urla,2+1,29.500 TL,29500
Buca / İşçievleri,2+1,29.500 TL,29500
Menderes / Özdere,2+1,29.500 TL,29500
Torbalı,1+1,29.500 TL,29500
Buca,3+1,29.500 TL,29500
Konak / Küçükyalı,2+1,29.500 TL,29500
Çiğli / Balatçık,1+1,29.500 TL,29500
Karabağlar / Fahrettinaltay,3+1,29.500 TL,29500
Çiğli / Ataşehir,1+1,29.500 TL,29500
Karaburun,3+1,29.500 TL,29500
Balçova,2+1,29.500 TL,29500
Seferihisar,2+1,29.500 TL,29500
Karabağlar / Fahrettinaltay,3+1,29.500 TL,29500
Torbalı / Ayrancılar,3+1,29.500 TL,29500
Seferihisar,3+1,29.500 TL,29500
Bornova / Atatürk,2+1,29.500 TL,29500
Menemen / Ulukent,2+1,29.500 TL,29500
Kemalpaşa / Ulucak,3+1,29.500 TL,29500
Karşıyaka,3+1,29.500 TL,29500
Karabağlar / Yeşilyurt,1+1,29.500 TL,29500
Konak / Küçükyalı,2+1,29.500 TL,29500
Karabağlar / Hatay,3+1,29.500 TL,29500
Güzelbahçe / Köyler,3+1,29.500 TL,29500
Selçuk,1+1,29.500 TL,29500
Menderes,2+1,29.500 TL,29500
Konak / Pasaport,1+1,29.500 TL,29500
Karabağlar / Kibar,2+1,29.500 TL,29500
Çeşme / Köyler,2+1,29.500 TL,29500
Karşıyaka,3+1,29.500 TL,29500
Bornova / Kazımdirik,2+1,29.500 TL,29500
Çiğli / Egekent,2+1,29.500 TL,29500
Selçuk,3+1,29.500 TL,29500
Çiğli / Egekent,3+1,29.500 TL,29500
Karşıyaka / İmbatlı,2+1,29.500 TL,29500
Torbalı,2+1,29.500 TL,29500
Çeşme / Köyler,2+1,29.500 TL,29500
Menemen / Koyundere,3+1,29.500 TL,29500
Karşıyaka / Cumhuriyet,3+1,29.750 TL,29750
Bornova / Naldöken,2+1,29.750 TL,29750
Dikili,2+1,29.800 TL,29800
Çiğli / Merkez,3+1,29.750 TL,29750
Menderes / Gümüldür,2+1,29.900 TL,29900
Bornova / Kazımdirik,3+1,29.900 TL,29900
Buca / İşçievleri,3+1,30.000 TL,30000
Urla,2+1,30.000 TL,30000
Gaziemir,1+1,30.000 TL,30000
Çiğli / Egekent,2+1,30.000 TL,30000
Menemen / Ulukent,2+1,30.000 TL,30000
Buca,1+1,30.000 TL,30000
Torbalı,3+1,30.000 TL,30000
Karşıyaka / Alaybey,3+1,30.000 TL,30000
Aliağa,3+1,30.000 TL,30000
Bornova,1+1,30.000 TL,30000
Bornova / Atatürk,2+1,30.000 TL,30000
Aliağa,3+1,30.000 TL,30000
Karşıyaka / Alaybey,1+1,30.000 TL,30000
Menderes,3+1,30.000 TL,30000
Buca / Şirinyer,2+1,30.000 TL,30000
Karşıyaka / İmbatlı,1+1,30.000 TL,30000
Karabağlar / Yeşilyurt,3+1,30.000 TL,30000
Bornova / Atatürk,2+1,30.000 TL,30000
Buca,3+1,30.000 TL,30000
Konak / Küçükyalı,3+1,30.000 TL,30000
Narlıdere,3+1,30.000 TL,30000
Buca,3.5+1,30.000 TL,30000
Bornova / Kazımdirik,3+1,30.000 TL,30000
Çeşme,1+1,30.000 TL,30000
Konak / Küçükyalı,2+1,30.000 TL,30000
Karabağlar / Yeşilyurt,3+1,30.000 TL,30000
Bergama,2+1,30.000 TL,30000
Karabağlar / Yeşilyurt,2+1,30.000 TL,30000
Konak / Kahramanlar,1+1,30.000 TL,30000
Karşıyaka / İmbatlı,2+1,30.000 TL,30000
Urla,1+1,30.000 TL,30000
Konak / Güzelyalı,3+1,30.000 TL,30000
Balçova,3+1,30.000 TL,30000
Narlıdere,2+1,30.000 TL,30000
Dikili,2+1,30.000 TL,30000
Karşıyaka,2+1,30.000 TL,30000
Karabağlar / Günaltay,3+1,30.000 TL,30000
Bornova / Kazımdirik,3+1,30.000 TL,30000
Çeşme,3+1,30.000 TL,30000
Tire,4+1,30.000 TL,30000
Karabağlar / Yeşilyurt,1+1,30.000 TL,30000
Bayraklı,2+1,30.000 TL,30000
Konak,1+1,30.000 TL,30000
Bornova / Naldöken,2+1,30.000 TL,30000
Buca,1+1,30.000 TL,30000
Gaziemir / Sarnıç,3+1,30.000 TL,30000
Konak / Güzelyalı,3+1,30.000 TL,30000
Çiğli / Büyükçiğli,2+1,30.000 TL,30000
Karşıyaka / Nergiz,2+1,30.000 TL,30000
Dikili / Çandarlı,2+1,30.000 TL,30000
Bornova,1+1,30.000 TL,30000
Ödemiş,3+1,30.000 TL,30000
Konak / Küçükyalı,2+1,30.000 TL,30000
Menemen,1+1,30.000 TL,30000
Gaziemir,2+1,30.000 TL,30000
Menemen,3+1,30.000 TL,30000
Konak / Alsancak,1+1,30.000 TL,30000
Urla,1+1,30.000 TL,30000
Karşıyaka,2+1,30.000 TL,30000
Bayraklı,3+1,30.000 TL,30000
Menderes,2+1,30.000 TL,30000
Buca / Şirinyer,3+1,30.000 TL,30000
Bornova,3+1,30.000 TL,30000
Karabağlar / Hatay,2+1,30.000 TL,30000
Çeşme,2+1,30.000 TL,30000
Buca,1+1,30.000 TL,30000
Konak / Küçükyalı,3+1,30.000 TL,30000
Menderes,2+1,30.000 TL,30000
Ödemiş,3+1,30.000 TL,30000
Buca,3+1,30.000 TL,30000
Aliağa,2+1,30.000 TL,30000
Seferihisar,4+1,30.000 TL,30000
Torbalı,3+1,30.000 TL,30000
Menderes,1+1,30.000 TL,30000
Konak / Küçükyalı,3+1,30.000 TL,30000
Menderes,1+1,30.000 TL,30000
Çeşme / Köyler,1+1,30.000 TL,30000
Karşıyaka,3+1,30.000 TL,30000
Buca / İşçievleri,2+1,30.000 TL,30000
Torbalı,2+1,30.000 TL,30000
Buca / İşçievleri,3+1,30.000 TL,30000
Çiğli / Ataşehir,1+1,30.000 TL,30000
Konak / Basmane,1+1,30.000 TL,30000
Çiğli / Büyükçiğli,1+1,30.000 TL,30000
Narlıdere,2+1,30.000 TL,30000
Konak / Güzelyalı,3+1,30.000 TL,30000
Çeşme,1+1,30.000 TL,30000
Bornova / Atatürk,3+1,30.000 TL,30000
Karşıyaka / Alaybey,3+1,30.000 TL,30000
Karşıyaka,3+1,30.000 TL,30000
Konak / Kahramanlar,1+1,30.000 TL,30000
Çiğli / Balatçık,2+1,30.000 TL,30000
Selçuk,3+1,30.000 TL,30000
Narlıdere,2+1,30.000 TL,30000
Buca / Şirinyer,3+1,30.000 TL,30000
Karşıyaka / Denizbostanlısı,1+1,30.000 TL,30000
Bornova,1+1,30.000 TL,30000
Bornova / Naldöken,2+1,30.000 TL,30000
Menderes / Gümüldür,1+1,30.000 TL,30000
Buca,3+1,30.000 TL,30000
Urla,2+1,30.000 TL,30000
Bayraklı,3+1,30.000 TL,30000
Menemen,2+1,30.000 TL,30000
Seferihisar,1+1,30.000 TL,30000
Buca / Şirinyer,3+1,30.000 TL,30000
Karşıyaka / Yalı,1+1,30.000 TL,30000
Menemen / Ulukent,3+1,30.000 TL,30000
Bayraklı,3+1,30.000 TL,30000
Bornova / Kazımdirik,Stüdyo (1+0),30.000 TL,30000
Çiğli / Balatçık,3+1,30.000 TL,30000
Bornova / Kazımdirik,1+1,30.000 TL,30000
Bayraklı / Soğukkuyu,3+1,30.000 TL,30000
Menemen,3+1,30.000 TL,30000
Konak / Alsancak,2+1,30.000 TL,30000
Konak / Güzelyalı,3+1,30.000 TL,30000
Karşıyaka / İmbatlı,1+1,30.000 TL,30000
Karşıyaka / Nergiz,3+1,30.000 TL,30000
Menemen,3+1,30.000 TL,30000
Buca,1+1,30.000 TL,30000
Balçova,2+1,30.000 TL,30000
Balçova,3+1,30.000 TL,30000
Karşıyaka / Nergiz,3+1,30.000 TL,30000
Buca / Şirinyer,3+1,30.000 TL,30000
Bayraklı,3+1,30.000 TL,30000
Buca,2+1,30.000 TL,30000
Bayraklı,3+1,30.000 TL,30000
Tire,1+1,30.000 TL,30000
Bornova / Kazımdirik,1+1,30.000 TL,30000
Konak / Basmane,1+1,30.000 TL,30000
Bornova / Atatürk,2+1,30.000 TL,30000
Buca,3+1,30.000 TL,30000
Seferihisar,3+1,30.000 TL,30000
Karşıyaka / Alaybey,2+1,30.000 TL,30000
Gaziemir,3+1,30.000 TL,30000
Karşıyaka / Cumhuriyet,2+1,30.000 TL,30000
Foça / Bağarası,2+1,30.000 TL,30000
Bayraklı,3+1,30.000 TL,30000
Narlıdere,3+1,30.000 TL,30000
Bornova / Kazımdirik,Stüdyo (1+0),30.000 TL,30000
Seferihisar,3+1,30.000 TL,30000
Bornova / Işıkkent,2+1,30.000 TL,30000
Çeşme,1+1,30.000 TL,30000
Çiğli / Egekent,2+1,30.000 TL,30000
Çiğli / Egekent,2+1,30.000 TL,30000
Bornova / Kazımdirik,1+1,30.000 TL,30000
Bornova / Kazımdirik,1+1,30.000 TL,30000
Bornova / Naldöken,2+1,30.000 TL,30000
Seferihisar,3+1,30.000 TL,30000
Foça / Yenifoça,2+1,30.000 TL,30000
Bornova / Naldöken,2+1,30.000 TL,30000
Konak / Alsancak,2+1,30.000 TL,30000
Menderes / Özdere,2+1,30.000 TL,30000
Gaziemir,1+1,30.000 TL,30000
Tire,3+1,30.000 TL,30000
Çeşme,1+1,30.000 TL,30000
Balçova,2+1,30.000 TL,30000
Foça / Yenifoça,2+1,30.000 TL,30000
Konak / Basmane,1+1,30.000 TL,30000
Karabağlar / Kibar,1+1,30.000 TL,30000
Karşıyaka / Yalı,1+1,30.000 TL,30000
Bornova / Kazımdirik,3+1,30.000 TL,30000
Torbalı,3+1,30.000 TL,30000
Bayraklı,3+1,30.000 TL,30000
Karşıyaka / İmbatlı,3+1,30.000 TL,30000
Karşıyaka,2+1,30.000 TL,30000
Çiğli / Egekent,3+1,30.000 TL,30000
Bornova,3+1,30.000 TL,30000
Bornova / Atatürk,2+1,30.000 TL,30000
Buca,2+1,30.000 TL,30000
Foça / Eskifoça,3+1,30.000 TL,30000
Buca / Şirinyer,2+1,30.000 TL,30000
Menemen / Ulukent,3+1,30.000 TL,30000
Menderes / Özdere,2+1,30.000 TL,30000
Dikili / Çandarlı,3+1,30.000 TL,30000
Güzelbahçe / Yelki,1+1,30.000 TL,30000
Selçuk,2+1,30.000 TL,30000
Konak / Küçükyalı,2+1,30.000 TL,30000
Seferihisar,2+1,30.000 TL,30000
Karabağlar / Hatay,3+1,30.000 TL,30000
Karşıyaka / Alaybey,3+1,30.000 TL,30000
Aliağa,3+1,30.000 TL,30000
Balçova,1+1,30.000 TL,30000
Çiğli / Egekent,1+1,30.000 TL,30000
Kemalpaşa / Ulucak,2+1,30.000 TL,30000
Menderes,2+1,30.000 TL,30000
Bornova / Naldöken,1+1,30.000 TL,30000
Karabağlar / Fahrettinaltay,2+1,30.000 TL,30000
Konak / Küçükyalı,3+1,30.000 TL,30000
Seferihisar,3+1,30.000 TL,30000
Balçova,3+1,30.000 TL,30000
Karşıyaka / Denizbostanlısı,3+1,30.000 TL,30000
Urla,1+1,30.000 TL,30000
Narlıdere,1+1,30.000 TL,30000
Karaburun,4+1,30.000 TL,30000
Çeşme,2+1,30.000 TL,30000
Buca,1+1,30.000 TL,30000
Karabağlar,3+1,30.000 TL,30000
Çiğli / Egekent,2+1,30.000 TL,30000
Karşıyaka / Nergiz,2+1,30.000 TL,30000
Menemen,3+1,30.000 TL,30000
Torbalı,3+1,30.000 TL,30000
Karşıyaka / Yalı,2+1,30.000 TL,30000
Çiğli / Egekent,3+1,30.000 TL,30000
Çiğli / Egekent,3+1,30.000 TL,30000
Bornova / Atatürk,2+1,30.000 TL,30000
Konak / Güzelyalı,3+1,30.000 TL,30000
Buca,2+1,30.000 TL,30000
Çiğli / Egekent,2+1,30.000 TL,30000
Buca,3+1,30.000 TL,30000
Bayraklı / Gümüşpala,3+1,30.000 TL,30000
Çiğli / Büyükçiğli,3+1,30.000 TL,30000
Buca,3+1,30.000 TL,30000
Bornova / Kazımdirik,1+1,30.000 TL,30000
Buca,3+1,30.000 TL,30000
Karşıyaka / Alaybey,3+1,30.000 TL,30000
Karşıyaka / Nergiz,3+1,30.000 TL,30000
Bornova / Kazımdirik,3+1,30.000 TL,30000
Buca,3+1,30.000 TL,30000
Kemalpaşa / Ulucak,2+1,30.000 TL,30000
Urla,2+1,30.000 TL,30000
Çeşme,1+1,30.000 TL,30000
Çiğli / Ataşehir,1+1,30.000 TL,30000
Karabağlar / Hatay,3+1,30.000 TL,30000
Balçova,2+1,30.000 TL,30000
Aliağa,2+1,30.000 TL,30000
Buca,3+1,30.000 TL,30000
Buca,2+1,30.000 TL,30000
Buca / Şirinyer,2+1,30.000 TL,30000
Bayraklı / Manavkuyu,2+1,30.000 TL,30000
Aliağa,1+1,30.000 TL,30000
Buca / Şirinyer,3+1,30.000 TL,30000
Konak,2+1,30.000 TL,30000
Balçova,2+1,30.000 TL,30000
Aliağa,1+1,30.000 TL,30000
Karaburun,2+1,30.000 TL,30000
Bornova / Altındağ,2+1,30.000 TL,30000
Karşıyaka / Alaybey,3+1,30.000 TL,30000
Karşıyaka,3+1,30.000 TL,30000
Torbalı / Ayrancılar,2+1,30.000 TL,30000
Bornova / Kazımdirik,1+1,30.000 TL,30000
Bornova / Altındağ,2+1,30.000 TL,30000
Kemalpaşa / Ulucak,3+1,30.000 TL,30000
Buca,3+1,30.000 TL,30000
Çiğli / Balatçık,3+1,30.000 TL,30000
Konak / Alsancak,2+1,30.000 TL,30000
Buca,2+1,30.000 TL,30000
Balçova,1+1,30.000 TL,30000
Torbalı,2+1,30.000 TL,30000
Bornova,3+1,30.000 TL,30000
Karşıyaka / Yalı,1+1,30.000 TL,30000
Menderes,2+1,30.000 TL,30000
Menderes,2+1,30.000 TL,30000
Buca / Şirinyer,3+1,30.000 TL,30000
Buca,1+1,30.000 TL,30000
Seferihisar,2+1,30.000 TL,30000
Karabağlar / Fahrettinaltay,3+1,30.000 TL,30000
Karabağlar / Fahrettinaltay,2+1,30.000 TL,30000
Konak / Güzelyalı,3+1,30.000 TL,30000
Konak / Alsancak,2+1,30.000 TL,30000
Urla,2+0,30.000 TL,30000
Bornova / Naldöken,1+1,30.000 TL,30000
Buca,3+1,30.000 TL,30000
Seferihisar,2+1,30.000 TL,30000
Karşıyaka,3+1,30.000 TL,30000
Çiğli / Ataşehir,1+1,30.000 TL,30000
Buca,1+1,30.000 TL,30000
Buca / Şirinyer,3+1,30.000 TL,30000
Karabağlar,3+1,30.000 TL,30000
Konak / Küçükyalı,2+1,30.000 TL,30000
Konak / Güzelyalı,3+1,30.000 TL,30000
Karşıyaka / Alaybey,3+1,30.000 TL,30000
Çiğli / Balatçık,2+1,30.000 TL,30000
Bayraklı,2+1,30.000 TL,30000
Gaziemir,2+1,30.000 TL,30000
Narlıdere,2+1,30.000 TL,30000
Konak / Alsancak,2+1,30.000 TL,30000
Menemen,3+1,30.000 TL,30000
Çiğli / Ataşehir,3+1,30.000 TL,30000
Buca,1+1,30.000 TL,30000
Menderes,2+1,30.000 TL,30000
Buca,2+1,30.000 TL,30000
Çiğli / Egekent,3+1,30.000 TL,30000
Konak / Küçükyalı,2+1,29.999 TL,29999
Karşıyaka / Alaybey,3+1,30.000 TL,30000
Bayraklı,3+1,30.000 TL,30000
Konak / Alsancak,2+1,30.000 TL,30000
Karşıyaka / İmbatlı,1+1,30.000 TL,30000
Aliağa,2+1,30.000 TL,30000
Torbalı,2+1,30.000 TL,30000
Konak / Alsancak,3+1,30.000 TL,30000
Torbalı / Ayrancılar,3+1,30.000 TL,30000
Buca,2+1,30.000 TL,30000
Karşıyaka,2+1,30.000 TL,30000
Karabağlar / Hatay,1+1,30.000 TL,30000
Bornova / Atatürk,3+1,30.000 TL,30000
Konak / Küçükyalı,3+0,30.000 TL,30000
Konak / Kahramanlar,2+1,30.000 TL,30000
Urla / Köyler,1+1,30.000 TL,30000
Menemen,3+1,30.000 TL,30000
Torbalı,3+1,30.000 TL,30000
Karşıyaka / Alaybey,3+1,30.000 TL,30000
Çeşme,2+1,30.000 TL,30000
Bayraklı,3+1,30.000 TL,30000
Karşıyaka / Alaybey,2+1,30.000 TL,30000
Karşıyaka / Alaybey,2+1,30.000 TL,30000
Bornova / Kazımdirik,1+1,30.000 TL,30000
Bayraklı / Gümüşpala,1+1,30.000 TL,30000
Buca,2+1,30.000 TL,30000
Bornova,2+1,30.000 TL,30000
Karaburun / Mordoğan,3+1,30.000 TL,30000
Kemalpaşa / Ulucak,3+1,30.000 TL,30000
Tire,3+1,30.000 TL,30000
Çiğli / Ataşehir,2+1,30.000 TL,30000
Bayraklı,2+1,30.000 TL,30000
Seferihisar,2+1,30.000 TL,30000
Menderes,3+1,30.000 TL,30000
Konak / Küçükyalı,3+1,30.000 TL,30000
Karabağlar / Yeşilyurt,2+1,30.000 TL,30000
Buca,1+1,30.000 TL,30000
Bornova / Kazımdirik,1+1,30.000 TL,30000
Buca,2+1,30.000 TL,30000
Karşıyaka / Alaybey,2+1,30.000 TL,30000
Bayraklı,3+1,30.000 TL,30000
Gaziemir / Sarnıç,1+1,30.000 TL,30000
Gaziemir,3+1,30.000 TL,30000
Bornova,3+1,30.000 TL,30000
Narlıdere,3+1,30.000 TL,30000
Menderes,2+1,30.000 TL,30000
Bornova / Naldöken,3+1,30.000 TL,30000
Torbalı / Ayrancılar,3+1,30.000 TL,30000
Gaziemir,3+1,30.000 TL,30000
Karşıyaka / Nergiz,1+1,30.000 TL,30000
Karşıyaka / Nergiz,3+1,30.000 TL,30000
Karşıyaka,1+1,30.000 TL,30000
Urla,2+1,30.000 TL,30000
Aliağa,3+1,30.000 TL,30000
Bayraklı,3+1,30.000 TL,30000
Menemen / Koyundere,3+1,30.000 TL,30000
Bornova / Naldöken,1+1,30.000 TL,30000
Çeşme,1+1,30.000 TL,30000
Menemen,3+1,30.000 TL,30000
Karşıyaka / Denizbostanlısı,1+1,30.000 TL,30000
Bergama,5+1,30.000 TL,30000
Buca,1+1,30.000 TL,30000
Kemalpaşa,3+1,30.000 TL,30000
Karşıyaka / İmbatlı,3+1,30.000 TL,30000
Çiğli / Ataşehir,3+1,30.000 TL,30000
Torbalı,3+1,30.000 TL,30000
Bayraklı / Soğukkuyu,3+1,30.000 TL,30000
Torbalı,3+1,30.000 TL,30000
Buca / İşçievleri,2+1,30.000 TL,30000
Karşıyaka / İmbatlı,2+1,30.000 TL,30000
Seferihisar,2+1,30.000 TL,30000
Buca / Şirinyer,3+1,30.000 TL,30000
Konak / Alsancak,2+1,30.000 TL,30000
Buca,3+1,30.000 TL,30000
Buca / Şirinyer,3+1,30.000 TL,30000
Torbalı,2+0,30.000 TL,30000
Karabağlar,3+1,30.000 TL,30000
Bayraklı,2+1,30.000 TL,30000
Bayraklı / Gümüşpala,3+1,30.000 TL,30000
Foça / Bağarası,2+1,30.000 TL,30000
Buca / İşçievleri,2+1,30.000 TL,30000
Karabağlar / Yeşilyurt,3+1,30.000 TL,30000
Torbalı,2+1,30.000 TL,30000
Karşıyaka / Alaybey,2+1,30.000 TL,30000
Çeşme / Köyler,2+1,30.000 TL,30000
Güzelbahçe / Yelki,1+1,30.000 TL,30000
Çeşme,2+1,30.000 TL,30000
Menemen,3+1,30.000 TL,30000
Karşıyaka / Nergiz,3+1,30.000 TL,30000
Balçova,2+1,30.000 TL,30000
Menderes,2+1,30.000 TL,30000
Karabağlar / Yeşilyurt,3+1,30.000 TL,30000
Karabağlar / Hatay,3+1,30.000 TL,30000
Gaziemir / Sarnıç,1+1,30.000 TL,30000
Karabağlar,3+1,30.000 TL,30000
Karşıyaka,1+1,29.999 TL,29999
Ödemiş,3+1,30.000 TL,30000
Karşıyaka / Nergiz,2+1,30.000 TL,30000
Karşıyaka / Yalı,1+1,30.000 TL,30000
Karşıyaka / İmbatlı,1+1,30.000 TL,30000
Karşıyaka / Alaybey,2+1,30.000 TL,30000
Karşıyaka / Nergiz,3+1,30.000 TL,30000
Karşıyaka / Nergiz,2+1,30.000 TL,30000
Karabağlar / Yeşilyurt,3+1,30.000 TL,30000
Konak / Basmane,1+1,30.000 TL,30000
Balçova,2+1,30.000 TL,30000
Buca,3+1,30.000 TL,30000
Karşıyaka / Yalı,2+1,30.000 TL,30000
Karabağlar / Fahrettinaltay,3+1,30.000 TL,30000
Çiğli / Ataşehir,1+1,30.000 TL,30000
Buca / İşçievleri,3+1,30.000 TL,30000
Buca,2+1,30.000 TL,30000
Balçova,Stüdyo (1+0),30.000 TL,30000
Buca,2+1,30.000 TL,30000
Karşıyaka,3+1,30.000 TL,30000
Menderes,2+1,30.000 TL,30000
Konak / Alsancak,2+1,30.000 TL,30000
Foça / Yenifoça,2+1,30.000 TL,30000
Dikili,2+1,30.000 TL,30000
Karşıyaka / Denizbostanlısı,3+1,30.000 TL,30000
Buca,1+1,30.000 TL,30000
Bayraklı,3+1,30.000 TL,30000
Bayraklı,3+1,30.000 TL,30000
Çiğli / Egekent,3+1,30.000 TL,30000
Menemen,4+1,30.000 TL,30000
Aliağa,2+1,30.000 TL,30000
Buca,1+1,30.000 TL,30000
Karabağlar / Yeşilyurt,3+1,30.000 TL,30000
Bornova / Atatürk,2+1,30.000 TL,30000
Karşıyaka / Cumhuriyet,2+1,30.000 TL,30000
Karşıyaka / Denizbostanlısı,1+1,30.000 TL,30000
Foça / Yenifoça,2+1,30.000 TL,30000
Karşıyaka / Alaybey,2+1,30.000 TL,30000
Menemen,2+1,30.000 TL,30000
Çeşme,Stüdyo (1+0),30.000 TL,30000
Buca,2+1,30.000 TL,30000
Gaziemir / Sarnıç,2+1,30.000 TL,30000
Karşıyaka / Alaybey,3+1,30.000 TL,30000
Karabağlar / Günaltay,3+1,30.000 TL,30000
Seferihisar,2+1,30.000 TL,30000
Foça / Bağarası,3+1,30.000 TL,30000
Torbalı,3+1,30.000 TL,30000
Buca / Şirinyer,3+1,30.000 TL,30000
Karşıyaka / Alaybey,1+1,30.000 TL,30000
Torbalı,3+1,30.000 TL,30000
Bornova / Kazımdirik,3+1,30.000 TL,30000
Buca,2+1,30.000 TL,30000
Balçova,2+1,30.000 TL,30000
Dikili,2+1,30.000 TL,30000
Konak / Alsancak,2+1,30.000 TL,30000
Buca,3+1,30.000 TL,30000
Bornova / Naldöken,1+1,30.000 TL,30000
Karşıyaka / İmbatlı,2+1,30.000 TL,30000
Çiğli / Egekent,3+1,30.000 TL,30000
Karşıyaka / Yalı,2+1,30.000 TL,30000
Menemen / Ulukent,3+1,30.000 TL,30000
Karşıyaka / İmbatlı,1+1,30.000 TL,30000
Karabağlar / Hatay,3+1,30.000 TL,30000
