Unnamed: 0,District,Rooms,Price,PriceInt
13899,Balçova,2+1,40.000 TL,40000
13900,Buca,3+1,42.000 TL,42000
13901,Çeşme,2.5+1,40.000 TL,40000
13902,Konak,3+1,40.000 TL,40000
13903,Bayraklı,3+1,42.000 TL,42000
13904,Karşıyaka,2+1,42.500 TL,42500
13905,Karşıyaka,3+1,44.000 TL,44000
13906,Karşıyaka,3+1,40.000 TL,40000
13907,Seferihisar,4+1,43.000 TL,43000
13908,Narlıdere,3+1,43.500 TL,43500
13909,Karabağlar,4+1,40.000 TL,40000
13910,Çiğli,2+1,42.000 TL,42000
13911,Bornova,1+1,41.500 TL,41500
13912,Karşıyaka,2+1,40.000 TL,40000
13913,Karşıyaka,2+1,43.500 TL,43500
13914,Karabağlar,3+1,40.000 TL,40000
13915,Torbalı,3+1,40.000 TL,40000
13916,Urla,1+1,40.000 TL,40000
13917,Foça,3+1,40.000 TL,40000
13918,Aliağa,3+1,40.000 TL,40000
13919,Konak,3+1,40.000 TL,40000
13920,Urla,1+1,40.000 TL,40000
13921,Bornova,1+1,43.000 TL,43000
13922,Bayraklı,3+1,40.000 TL,40000
13923,Çeşme,1+1,40.000 TL,40000
13924,Balçova,1+1,40.000 TL,40000
13925,Konak,2+1,43.000 TL,43000
13926,Buca,2+1,40.000 TL,40000
13927,Menderes,3+1,42.000 TL,42000
13928,Bayraklı,2+1,40.500 TL,40500
13929,Gaziemir,2+1,40.000 TL,40000
13930,Çeşme,1+1,40.000 TL,40000
13931,Menemen,1+1,43.000 TL,43000
13932,Bornova,2+1,43.000 TL,43000
13933,Konak,3+1,40.000 TL,40000
13934,Menemen,3+1,44.000 TL,44000
13935,Menemen,2+1,40.000 TL,40000
13936,Bayraklı,3+1,40.000 TL,40000
13937,Bornova,2+1,43.000 TL,43000
13938,Konak,2+1,40.000 TL,40000
13939,Bornova,2+1,43.000 TL,43000
13940,Bornova,3+1,40.000 TL,40000
13941,Urla,1+1,40.000 TL,40000
13942,Narlıdere,3+1,42.000 TL,42000
13943,Seferihisar,3+1,40.000 TL,40000
13944,Bornova,3+1,42.000 TL,42000
13945,Dikili,3+1,40.000 TL,40000
13946,Konak,1+1,42.500 TL,42500
13947,Karşıyaka,2+1,40.000 TL,40000
13948,Karşıyaka,1+1,40.000 TL,40000
13949,Buca,3+1,40.000 TL,40000
13950,Bayraklı,3+1,42.000 TL,42000
13951,Karşıyaka,1+1,40.000 TL,40000
13952,Karabağlar,2+1,40.000 TL,40000
13953,Bornova,3+1,40.000 TL,40000
13954,Bornova,3+1,40.000 TL,40000
13955,Güzelbahçe,3+1,42.000 TL,42000
13956,Karşıyaka,3+1,42.000 TL,42000
13957,Bornova,1+1,40.000 TL,40000
13958,Karşıyaka,2+1,40.000 TL,40000
13959,Karşıyaka,2+1,40.000 TL,40000
13960,Bayraklı,2+1,40.000 TL,40000
13961,Bayraklı,3+1,40.000 TL,40000
13962,Bayraklı,3+1,43.000 TL,43000
13963,Bornova,3+1,42.500 TL,42500
13964,Kemalpaşa,3+1,42.000 TL,42000
13965,Torbalı,2+1,40.000 TL,40000
13966,Bornova,3+1,42.000 TL,42000
13967,Bergama,3+1,42.500 TL,42500
13968,Narlıdere,3+1,40.000 TL,40000
13969,Karşıyaka,1+1,40.500 TL,40500
13970,Kemalpaşa,3+1,40.000 TL,40000
13971,Bornova,1+1,42.000 TL,42000
13972,Karşıyaka,1+1,42.000 TL,42000
13973,Bayraklı,3+1,43.000 TL,43000
13974,Bornova,2+1,40.000 TL,40000
13975,Balçova,2+1,40.000 TL,40000
13976,Buca,2+1,40.000 TL,40000
13977,Karşıyaka,3+1,40.000 TL,40000
13978,Karşıyaka,2+1,41.900 TL,41900
13979,Bornova,3+1,43.000 TL,43000
13980,Aliağa,4+1,40.000 TL,40000
13981,Çeşme,1+1,40.000 TL,40000
13982,Konak,3+1,40.000 TL,40000
13983,Güzelbahçe,3+1,40.500 TL,40500
13984,Bornova,1+1,40.000 TL,40000
13985,Çiğli,2+1,42.000 TL,42000
13986,Bornova,1+1,40.000 TL,40000
13987,Urla,3+1,40.000 TL,40000
13988,Gaziemir,2+1,42.000 TL,42000
13989,Seferihisar,2+1,40.000 TL,40000
13990,Gaziemir,3+1,40.000 TL,40000
13991,Karşıyaka,1+1,42.500 TL,42500
13992,Menderes,3+1,40.000 TL,40000
13993,Konak,2+1,40.000 TL,40000
13994,Foça,2+1,42.000 TL,42000
13995,Konak,1+1,40.000 TL,40000
13996,Bornova,4+1,40.000 TL,40000
13997,Konak,3+1,40.000 TL,40000
13998,Bayraklı,2+1,44.000 TL,44000
13999,Balçova,3+1,40.000 TL,40000
14000,Foça,2+1,40.000 TL,40000
14001,Konak,3+1,40.000 TL,40000
14002,Karşıyaka,2+1,40.000 TL,40000
14003,Menemen,2+1,40.000 TL,40000
14004,Bornova,3+1,40.000 TL,40000
14005,Bayraklı,2+1,40.000 TL,40000
14006,Bornova,1+1,43.000 TL,43000
14007,Bayraklı,3+1,40.000 TL,40000
14008,Çeşme,2+1,40.000 TL,40000
14009,Karşıyaka,3+1,44.000 TL,44000
14010,Bornova,2+1,40.000 TL,40000
14011,Gaziemir,2+1,40.000 TL,40000
14012,Urla,2+1,40.000 TL,40000
14013,Karşıyaka,3+1,41.000 TL,41000
14014,Menderes,2+1,40.000 TL,40000
14015,Menemen,3+1,40.000 TL,40000
14016,Foça,3+1,40.000 TL,40000
14017,Karabağlar,4+1,40.000 TL,40000
14018,Narlıdere,3+1,40.000 TL,40000
14019,Karşıyaka,3+1,42.000 TL,42000
14020,Seferihisar,3+1,41.500 TL,41500
14021,Balçova,1+1,41.000 TL,41000
14022,Karabağlar,4+1,40.000 TL,40000
14023,Buca,3+1,40.000 TL,40000
14024,Karşıyaka,3+1,40.000 TL,40000
14025,Menemen,4+1,40.000 TL,40000
14026,Konak,3+1,40.000 TL,40000
14027,Konak,2+1,40.000 TL,40000
14028,Bornova,2+1,43.000 TL,43000
14029,Bornova,1+1,40.000 TL,40000
14030,Konak,1+1,42.000 TL,42000
14031,Çeşme,3+1,41.000 TL,41000
14032,Bornova,3+1,40.000 TL,40000
14033,Konak,1+1,40.000 TL,40000
14034,Bornova,1+1,43.000 TL,43000
14035,Seferihisar,3+1,40.000 TL,40000
14036,Çiğli,3+1,43.000 TL,43000
14037,Konak,2+1,43.000 TL,43000
14038,Menderes,3+1,40.000 TL,40000
14039,Menderes,3+1,42.000 TL,42000
14040,Konak,3+1,41.000 TL,41000
14041,Karabağlar,2+1,40.000 TL,40000
14042,Konak,2+1,40.000 TL,40000
14043,Karşıyaka,2+1,42.000 TL,42000
14044,Çiğli,3+1,42.000 TL,42000
14045,Çeşme,1+1,40.000 TL,40000
14046,Buca,2+1,40.000 TL,40000
14047,Bayraklı,4+1,43.000 TL,43000
14048,Aliağa,4+1,40.000 TL,40000
14049,Karabağlar,3+1,42.000 TL,42000
14050,Karşıyaka,3+1,42.000 TL,42000
14051,Karşıyaka,3+1,43.000 TL,43000
14052,Konak,3+1,40.000 TL,40000
14053,Güzelbahçe,3+1,42.500 TL,42500
14054,Karşıyaka,3+1,43.000 TL,43000
14055,Aliağa,3+1,40.000 TL,40000
14056,Gaziemir,3+1,43.000 TL,43000
14057,Bornova,3+1,42.000 TL,42000
14058,Urla,3+1,40.000 TL,40000
14059,Çeşme,2+1,40.000 TL,40000
14060,Çeşme,2+1,40.000 TL,40000
14061,Bornova,2+1,40.000 TL,40000
14062,Karşıyaka,3+1,40.000 TL,40000
14063,Seferihisar,4+1,40.000 TL,40000
14064,Çeşme,2+1,40.000 TL,40000
14065,Bornova,2+1,43.000 TL,43000
14066,Konak,3+1,40.000 TL,40000
14067,Bayraklı,3+1,40.000 TL,40000
14068,Foça,3+1,43.000 TL,43000
14069,Güzelbahçe,2+1,40.000 TL,40000
14070,Bornova,3+1,40.000 TL,40000
14071,Karşıyaka,3+1,40.000 TL,40000
14072,Buca,2+1,40.000 TL,40000
14073,Karabağlar,2+1,40.000 TL,40000
14074,Bayraklı,3+1,42.000 TL,42000
14075,Narlıdere,3+1,40.000 TL,40000
14076,Karşıyaka,3+1,42.000 TL,42000
14077,Torbalı,3+1,42.000 TL,42000
14078,Aliağa,4+1,40.000 TL,40000
14079,Konak,2+1,43.000 TL,43000
14080,Balçova,1+1,42.000 TL,42000
14081,Konak,3+1,43.000 TL,43000
14082,Karabağlar,3+1,40.000 TL,40000
14083,Konak,3+1,43.500 TL,43500
14084,Konak,2+1,40.000 TL,40000
14085,Seferihisar,2+1,42.500 TL,42500
14086,Gaziemir,2+1,40.000 TL,40000
14087,Karşıyaka,2+1,42.000 TL,42000
14088,Menderes,3+1,42.000 TL,42000
14089,Karabağlar,4+1,40.000 TL,40000
14090,Karabağlar,3+1,42.000 TL,42000
14091,Konak,1+1,42.000 TL,42000
14092,Buca,3+1,40.000 TL,40000
14093,Gaziemir,3+1,40.000 TL,40000
14094,Karşıyaka,3+1,40.000 TL,40000
14095,Karabağlar,3+1,42.000 TL,42000
14096,Bayraklı,3+1,44.000 TL,44000
14097,Bayraklı,3+1,42.000 TL,42000
14098,Çeşme,2+1,44.000 TL,44000
14099,Karşıyaka,3+1,42.000 TL,42000
14100,Çiğli,3+1,40.000 TL,40000
14101,Bornova,2+1,40.000 TL,40000
14102,Güzelbahçe,3+1,42.500 TL,42500
14103,Urla,1+1,40.000 TL,40000
14104,Karşıyaka,2+1,42.500 TL,42500
14105,Karabağlar,3+1,40.000 TL,40000
14106,Karşıyaka,3+1,40.000 TL,40000
14107,Karşıyaka,3+1,40.000 TL,40000
14108,Bayraklı,3+1,42.000 TL,42000
14109,Bornova,2+1,40.000 TL,40000
14110,Bayraklı,3+1,43.000 TL,43000
14111,Güzelbahçe,2+1,40.000 TL,40000
14112,Karşıyaka,3+1,40.000 TL,40000
14113,Karşıyaka,3+1,40.000 TL,40000
14114,Karşıyaka,3+1,40.000 TL,40000
14115,Balçova,3+1,41.000 TL,41000
14116,Narlıdere,3+1,40.000 TL,40000
14117,Buca,4+1,40.000 TL,40000
14118,Karşıyaka,2+1,40.000 TL,40000
14119,Karabağlar,3+1,40.000 TL,40000
14120,Karşıyaka,2+1,43.000 TL,43000
14121,Çiğli,2+1,42.000 TL,42000
14122,Karşıyaka,3+1,44.500 TL,44500
14123,Karşıyaka,2+1,40.000 TL,40000
14124,Çiğli,3+1,40.000 TL,40000
14125,Foça,3+1,40.000 TL,40000
14126,Bornova,3+1,40.000 TL,40000
14127,Bornova,4+1,44.000 TL,44000
14128,Karşıyaka,2+1,42.500 TL,42500
14129,Narlıdere,3+1,43.000 TL,43000
14130,Bornova,1+1,40.000 TL,40000
14131,Buca,3+1,40.000 TL,40000
14132,Menemen,3+1,40.000 TL,40000
14133,Aliağa,3+1,40.000 TL,40000
14134,Konak,2+1,42.000 TL,42000
14135,Bayraklı,3+1,42.000 TL,42000
14136,Karşıyaka,2+1,40.000 TL,40000
14137,Balçova,3+1,42.000 TL,42000
14138,Güzelbahçe,2+1,42.000 TL,42000
14139,Foça,3+1,40.000 TL,40000
14140,Karaburun,2+1,42.000 TL,42000
14141,Konak,1+1,42.500 TL,42500
14142,Karabağlar,3+1,43.000 TL,43000
14143,Torbalı,3+1,40.000 TL,40000
14144,Gaziemir,3+1,40.000 TL,40000
14145,Çiğli,2+1,40.000 TL,40000
14146,Karşıyaka,2+1,40.000 TL,40000
14147,Karşıyaka,2+1,42.000 TL,42000
14148,Karşıyaka,3+1,44.000 TL,44000
14149,Menderes,3+1,40.000 TL,40000
14150,Konak,3+1,40.000 TL,40000
14151,Karşıyaka,3+1,41.500 TL,41500
14152,Karşıyaka,2+1,40.000 TL,40000
14153,Karşıyaka,3+1,40.000 TL,40000
14154,Aliağa,3+1,40.000 TL,40000
14155,Aliağa,1+1,40.000 TL,40000
14156,Gaziemir,3+1,41.500 TL,41500
14157,Karabağlar,2+1,40.000 TL,40000
14158,Karşıyaka,2+1,40.000 TL,40000
14159,Bornova,1+1,44.000 TL,44000
14160,Karşıyaka,3+1,42.000 TL,42000
14161,Narlıdere,3+1,40.000 TL,40000
14162,Karabağlar,3+1,42.000 TL,42000
14163,Bornova,1+1,40.000 TL,40000
14164,Dikili,3+1,40.000 TL,40000
14165,Foça,2+1,40.000 TL,40000
14166,Güzelbahçe,2+1,42.500 TL,42500
14167,Konak,3+1,40.000 TL,40000
14168,Karşıyaka,2+1,42.000 TL,42000
14169,Karşıyaka,2+1,41.000 TL,41000
14170,Menderes,3+1,40.000 TL,40000
14171,Çiğli,3+1,43.000 TL,43000
14172,Karşıyaka,3+1,40.000 TL,40000
14173,Menderes,2+1,40.000 TL,40000
14174,Bornova,3+1,40.000 TL,40000
14175,Çiğli,3+1,40.000 TL,40000
14176,Balçova,3+1,40.000 TL,40000
14177,Bornova,3+1,42.000 TL,42000
14178,Aliağa,3+1,40.000 TL,40000
14179,Bayraklı,2+1,40.000 TL,40000
14180,Gaziemir,2+1,40.000 TL,40000
14181,Seferihisar,2+1,42.000 TL,42000
14182,Bornova,2+1,40.000 TL,40000
14183,Balçova,3+1,44.900 TL,44900
14184,Konak,4+1,44.000 TL,44000
14185,Karşıyaka,1+1,40.000 TL,40000
14186,Karşıyaka,2+1,40.000 TL,40000
14187,Karşıyaka,1+1,42.000 TL,42000
14188,Karabağlar,2+1,40.000 TL,40000
14189,Karşıyaka,3+1,42.000 TL,42000
14190,Konak,1+1,42.500 TL,42500
14191,Çeşme,2+1,43.000 TL,43000
14192,Çiğli,2+1,40.000 TL,40000
14193,Balçova,3+1,40.000 TL,40000
14194,Gaziemir,3+1,40.000 TL,40000
14195,Foça,2+1,40.000 TL,40000
14196,Buca,2+1,40.000 TL,40000
14197,Konak,1+1,40.000 TL,40000
14198,Urla,2+1,40.000 TL,40000
14199,Karşıyaka,3+1,40.000 TL,40000
14200,Karşıyaka,3+1,43.000 TL,43000
14201,Karşıyaka,3+1,43.000 TL,43000
14202,Bornova,2+1,42.500 TL,42500
14203,Bayraklı,2+1,40.000 TL,40000
14204,Karşıyaka,3+1,40.000 TL,40000
14205,Karşıyaka,3+1,43.000 TL,43000
14206,Karabağlar,3+1,43.000 TL,43000
14207,Balçova,2+1,43.000 TL,43000
14208,Çeşme,2+1,40.000 TL,40000
14209,Karşıyaka,2+1,41.000 TL,41000
14210,Torbalı,2+1,40.000 TL,40000
14211,Balçova,2+1,42.000 TL,42000
14212,Menderes,3+1,40.000 TL,40000
14213,Karşıyaka,2+1,43.000 TL,43000
14214,Konak,2+1,40.000 TL,40000
14215,Narlıdere,3+1,41.500 TL,41500
14216,Karşıyaka,3+1,40.000 TL,40000
14217,Bayraklı,3+1,43.000 TL,43000
14218,Bayraklı,2+1,43.000 TL,43000
14219,Karşıyaka,3+1,40.000 TL,40000
14220,Bornova,1+1,40.000 TL,40000
14221,Bayraklı,3+1,40.000 TL,40000
14222,Dikili,7+1,40.000 TL,40000
14223,Balçova,3+1,40.000 TL,40000
14224,Karşıyaka,2+1,42.000 TL,42000
14225,Güzelbahçe,1+1,40.000 TL,40000
14226,Karşıyaka,3+1,42.500 TL,42500
14227,Karşıyaka,1+1,43.000 TL,43000
14228,Karşıyaka,1+1,43.000 TL,43000
14229,Bayraklı,3+1,43.000 TL,43000
14230,Menderes,3+1,40.000 TL,40000
14231,Bornova,1+1,42.000 TL,42000
14232,Balçova,3+1,42.000 TL,42000
14233,Bornova,2+1,40.500 TL,40500
14234,Seferihisar,1+1,40.000 TL,40000
14235,Konak,2+1,40.000 TL,40000
14236,Seferihisar,3+1,40.000 TL,40000
14237,Urla,1+1,40.000 TL,40000
14238,Karabağlar,3+1,40.000 TL,40000
14239,Urla,3+1,42.000 TL,42000
14240,Balçova,2+1,41.000 TL,41000
14241,Torbalı,3+1,40.000 TL,40000
14242,Gaziemir,3+1,40.000 TL,40000
14243,Bornova,1+1,40.000 TL,40000
14244,Karşıyaka,2+1,43.500 TL,43500
14245,Menderes,3+1,40.000 TL,40000
14246,Menderes,2+1,40.000 TL,40000
14247,Bayraklı,3+1,40.000 TL,40000
14248,Balçova,2+1,40.000 TL,40000
14249,Karşıyaka,3+1,40.000 TL,40000
14250,Karşıyaka,3+1,42.000 TL,42000
14251,Urla,4+1,40.000 TL,40000
14252,Karşıyaka,3+1,40.000 TL,40000
14253,Karşıyaka,3+1,43.000 TL,43000
14254,Bornova,2+1,40.000 TL,40000
14255,Aliağa,3+1,42.000 TL,42000
14256,Urla,1+1,40.000 TL,40000
14257,Karşıyaka,3+1,42.000 TL,42000
14258,Konak,1+1,42.000 TL,42000
14259,Karşıyaka,2+1,41.500 TL,41500
14260,Çiğli,1+1,40.000 TL,40000
14261,Karabağlar,3+1,40.000 TL,40000
14262,Çiğli,3+1,40.000 TL,40000
14263,Seferihisar,3+1,40.000 TL,40000
14264,Aliağa,3+1,42.900 TL,42900
14265,Gaziemir,2+1,40.000 TL,40000
14266,Urla,2+1,43.000 TL,43000
14267,Bornova,3+1,42.000 TL,42000
14268,Konak,2+1,42.500 TL,42500
14269,Çiğli,2+1,40.000 TL,40000
14270,Urla,1+1,40.000 TL,40000
14271,Kemalpaşa,2+1,42.000 TL,42000
14272,Karabağlar,2+1,40.000 TL,40000
14273,Bornova,2+1,40.000 TL,40000
14274,Bayraklı,3+1,40.000 TL,40000
14275,Narlıdere,3+1,42.000 TL,42000
14276,Torbalı,3+1,40.000 TL,40000
14277,Bayraklı,2+1,42.500 TL,42500
14278,Karşıyaka,4+1,40.000 TL,40000
14279,Foça,2+1,40.000 TL,40000
14280,Bornova,3+1,40.000 TL,40000
14281,Narlıdere,3+1,40.000 TL,40000
14282,Çeşme,2+1,40.000 TL,40000
14283,Bornova,2+1,42.000 TL,42000
14284,Konak,3+1,40.000 TL,40000
14285,Çiğli,2+1,41.500 TL,41500
14286,Konak,3+1,40.000 TL,40000
14287,Seferihisar,3+1,40.000 TL,40000
14288,Seferihisar,2+1,40.000 TL,40000
14289,Karabağlar,3+1,40.000 TL,40000
14290,Urla,1+1,44.000 TL,44000
14291,Karşıyaka,2+1,40.000 TL,40000
14292,Karşıyaka,2+1,43.000 TL,43000
14293,Menemen,3+1,42.000 TL,42000
14294,Çeşme,3+1,40.000 TL,40000
14295,Konak,3+1,40.000 TL,40000
14296,Bayraklı,3+1,40.000 TL,40000
14297,Çeşme,2+1,40.000 TL,40000
14298,Karşıyaka,3+1,40.000 TL,40000
14299,Karabağlar,3+1,43.500 TL,43500
14300,Foça,2+1,40.000 TL,40000
14301,Bayraklı,2+1,42.000 TL,42000
14302,Çeşme,1+1,42.000 TL,42000
14303,Menderes,3+1,43.000 TL,43000
14304,Karşıyaka,3+1,40.000 TL,40000
14305,Seferihisar,2+1,41.000 TL,41000
14306,Konak,3+1,40.000 TL,40000
14307,Konak,3+1,40.000 TL,40000
14308,Torbalı,3+1,40.000 TL,40000
14309,Bornova,1+1,40.000 TL,40000
14310,Bayraklı,3+1,40.000 TL,40000
14311,Menderes,3+1,42.000 TL,42000
14312,Konak,3+1,42.000 TL,42000
14313,Seferihisar,3+1,40.000 TL,40000
14314,Çeşme,3+1,40.000 TL,40000
14315,Bornova,2+1,43.000 TL,43000
14316,Seferihisar,2+1,40.000 TL,40000
14317,Balçova,3+1,40.000 TL,40000
14318,Narlıdere,2+1,42.000 TL,42000
14319,Bayraklı,3+1,41.000 TL,41000
14320,Gaziemir,2+1,42.000 TL,42000
14321,Urla,2+1,40.000 TL,40000
14322,Balçova,4+1,40.000 TL,40000
14323,Karşıyaka,2+1,42.000 TL,42000
14324,Karşıyaka,3+1,40.000 TL,40000
14325,Menderes,3+1,41.000 TL,41000
14326,Menemen,4+1,40.000 TL,40000
14327,Karabağlar,3+1,40.000 TL,40000
14328,Karşıyaka,3+1,40.000 TL,40000
14329,Konak,3+1,40.000 TL,40000
14330,Çeşme,1+1,40.000 TL,40000
14331,Çeşme,3+1,40.000 TL,40000
14332,Narlıdere,3+1,40.000 TL,40000
14333,Karabağlar,3+1,40.000 TL,40000
14334,Konak,2+1,40.000 TL,40000
14335,Karşıyaka,2+1,40.000 TL,40000
14336,Karşıyaka,1+1,40.000 TL,40000
14337,Konak,2+1,40.000 TL,40000
14338,Bornova,2+1,40.000 TL,40000
14339,Karabağlar,2+1,40.000 TL,40000
14340,Aliağa,3+2,40.000 TL,40000
14341,Karşıyaka,2+1,44.000 TL,44000
14342,Foça,3+1,40.000 TL,40000
14343,Konak,3+1,40.000 TL,40000
14344,Bayraklı,3+1,42.500 TL,42500
14345,Konak,3+1,41.500 TL,41500
14346,Karabağlar,3+1,40.000 TL,40000
14347,Bayraklı,2+1,42.500 TL,42500
14348,Bornova,2+1,40.000 TL,40000
14349,Karşıyaka,3+1,43.000 TL,43000
14350,Güzelbahçe,3+1,42.000 TL,42000
14351,Konak,3+1,42.000 TL,42000
14352,Çiğli,2+1,40.000 TL,40000
14353,Çiğli,3+1,44.000 TL,44000
14354,Karşıyaka,3+1,40.000 TL,40000
14355,Bornova,2+1,40.000 TL,40000
14356,Torbalı,2+1,40.000 TL,40000
14357,Güzelbahçe,2+1,40.000 TL,40000
14358,Bornova,1+1,42.500 TL,42500
14359,Balçova,3+1,40.000 TL,40000
14360,Karşıyaka,2+1,40.000 TL,40000
14361,Karşıyaka,3+1,40.000 TL,40000
14362,Konak,1+1,40.000 TL,40000
14363,Karşıyaka,2+1,40.000 TL,40000
14364,Seferihisar,3+1,40.000 TL,40000
14365,Konak,2+1,42.000 TL,42000
14366,Balçova,2+1,40.000 TL,40000
14367,Konak,1+1,40.000 TL,40000
14368,Konak,3+1,40.000 TL,40000
14369,Karşıyaka,3+1,41.000 TL,41000
14370,Karşıyaka,3+1,41.000 TL,41000
14371,Torbalı,4+1,42.000 TL,42000
14372,Bayraklı,3+1,42.000 TL,42000
14373,Selçuk,3+1,40.000 TL,40000
14374,Torbalı,4+1,40.000 TL,40000
14375,Karabağlar,3+1,41.000 TL,41000
14376,Karabağlar,3+1,42.000 TL,42000
14377,Kemalpaşa,2+1,42.000 TL,42000
14378,Balçova,2+1,40.000 TL,40000
14379,Karşıyaka,1+1,40.000 TL,40000
14380,Bornova,3+1,43.000 TL,43000
14381,Foça,3+1,42.000 TL,42000
14382,Bornova,4+1,40.000 TL,40000
14383,Konak,1+1,44.000 TL,44000
14384,Güzelbahçe,1+1,42.500 TL,42500
14385,Tire,3+1,40.000 TL,40000
14386,Karşıyaka,2+1,40.000 TL,40000
14387,Bayraklı,3+1,40.000 TL,40000
14388,Konak,2+1,42.000 TL,42000
14389,Karşıyaka,3+1,40.000 TL,40000
14390,Bornova,2+1,40.000 TL,40000
14391,Güzelbahçe,3+1,40.000 TL,40000
14392,Bornova,1+1,42.500 TL,42500
14393,Gaziemir,3+1,40.000 TL,40000
14394,Karşıyaka,3+1,40.000 TL,40000
14395,Karşıyaka,3+1,43.000 TL,43000
14396,Güzelbahçe,2+1,40.000 TL,40000
14397,Narlıdere,1+1,40.000 TL,40000
14398,Konak,Stüdyo (1+0),42.000 TL,42000
14399,Karaburun,2+1,40.000 TL,40000
14400,Menemen,3+1,40.000 TL,40000
14401,Menderes,3+1,40.000 TL,40000
14402,Çeşme,1+1,42.000 TL,42000
14403,Balçova,2+1,40.000 TL,40000
14404,Çeşme,2+1,40.000 TL,40000
14405,Karşıyaka,3+1,40.000 TL,40000
14406,Karşıyaka,2+1,40.000 TL,40000
14407,Karşıyaka,3+1,42.000 TL,42000
14408,Balçova,3+1,41.000 TL,41000
14409,Bornova,4+1,40.000 TL,40000
14410,Kemalpaşa,2+1,40.000 TL,40000
14411,Kemalpaşa,3+1,40.000 TL,40000
14412,Güzelbahçe,1+1,40.000 TL,40000
14413,Karşıyaka,1+1,41.000 TL,41000
14414,Urla,3+1,40.000 TL,40000
14415,Konak,1+1,40.000 TL,40000
14416,Çeşme,2+1,42.500 TL,42500
14417,Çeşme,3+1,40.000 TL,40000
14418,Karşıyaka,3+1,40.000 TL,40000
14419,Karşıyaka,1+1,42.000 TL,42000
14420,Menemen,3+1,40.000 TL,40000
14421,Karşıyaka,3+1,42.000 TL,42000
14422,Karşıyaka,3+1,40.000 TL,40000
14423,Güzelbahçe,1+1,42.500 TL,42500
14424,Karabağlar,3+1,40.000 TL,40000
14425,Menderes,3+1,41.000 TL,41000
14426,Karşıyaka,2+1,42.000 TL,42000
14427,Çiğli,2+1,42.500 TL,42500
14428,Bayraklı,3+1,42.000 TL,42000
14429,Karabağlar,2+1,40.000 TL,40000
14430,Bayraklı,3+1,40.000 TL,40000
14431,Balçova,3+1,42.000 TL,42000
14432,Karşıyaka,1+1,40.000 TL,40000
14433,Çiğli,3+1,40.000 TL,40000
14434,Bayraklı,3+1,42.000 TL,42000
14435,Konak,2+1,40.000 TL,40000
14436,Konak,1+1,44.000 TL,44000
14437,Karşıyaka,3+1,41.000 TL,41000
14438,Foça,2+1,40.000 TL,40000
14439,Karşıyaka,2+1,40.000 TL,40000
14440,Konak,2+1,40.000 TL,40000
14441,Torbalı,3+1,42.500 TL,42500
14442,Karşıyaka,3+1,40.000 TL,40000
14443,Karşıyaka,1+1,43.000 TL,43000
14444,Karabağlar,3+1,40.000 TL,40000
14445,Karşıyaka,1+1,43.000 TL,43000
14446,Karşıyaka,2+1,41.000 TL,41000
14447,Bornova,2+1,40.000 TL,40000
14448,Bornova,1+1,43.000 TL,43000
14449,Konak,1+1,40.000 TL,40000
14450,Çeşme,1+1,40.000 TL,40000
14451,Seferihisar,2+1,40.000 TL,40000
14452,Konak,1+1,40.000 TL,40000
14453,Çiğli,3+1,42.000 TL,42000
14454,Bornova,2+1,40.000 TL,40000
14455,Karşıyaka,3+1,40.000 TL,40000
14456,Çiğli,3+1,42.500 TL,42500
14457,Konak,1+1,42.000 TL,42000
14458,Seferihisar,3+1,40.000 TL,40000
14459,Karşıyaka,2+1,43.000 TL,43000
14460,Bornova,1+1,40.000 TL,40000
14461,Buca,3+1,40.000 TL,40000
14462,Foça,3+1,40.000 TL,40000
14463,Karşıyaka,3+1,44.000 TL,44000
14464,Karşıyaka,3+1,44.000 TL,44000
14465,Karşıyaka,3+1,42.000 TL,42000
14466,Karaburun,4+1,40.000 TL,40000
14467,Seferihisar,2+1,40.000 TL,40000
14468,Seferihisar,3+1,40.000 TL,40000
14469,Karşıyaka,3+1,40.000 TL,40000
14470,Bornova,2+1,42.000 TL,42000
14471,Çiğli,1+1,40.000 TL,40000
14472,Karşıyaka,2+1,40.000 TL,40000
14473,Narlıdere,3+1,43.000 TL,43000
14474,Balçova,3+1,40.000 TL,40000
14475,Bornova,1+1,42.500 TL,42500
14476,Karşıyaka,2+1,40.000 TL,40000
14477,Bornova,2+1,40.000 TL,40000
14478,Karşıyaka,3+1,40.000 TL,40000
14479,Dikili,4+1,42.500 TL,42500
14480,Buca,2+1,40.000 TL,40000
14481,Çiğli,1+1,40.000 TL,40000
14482,Konak,1+1,43.000 TL,43000
14483,Balçova,3.5+1,40.000 TL,40000
14484,Karşıyaka,2+1,42.500 TL,42500
14485,Seferihisar,2+1,40.000 TL,40000
14486,Foça,2+1,43.000 TL,43000
14487,Karşıyaka,3+1,40.000 TL,40000
14488,Menemen,4+1,42.000 TL,42000
14489,Kemalpaşa,2+1,40.000 TL,40000
14490,Konak,3+1,42.000 TL,42000
14491,Foça,3+1,40.000 TL,40000
14492,Karşıyaka,3+1,41.500 TL,41500
14493,Bornova,1+1,40.000 TL,40000
14494,Konak,3+1,40.000 TL,40000
14495,Karaburun,2+1,40.000 TL,40000
14496,Urla,2+1,42.000 TL,42000
14497,Karşıyaka,2+1,40.000 TL,40000
14498,Bornova,1+1,40.000 TL,40000
14499,Çeşme,2+1,40.000 TL,40000
14500,Bornova,1+1,40.000 TL,40000
14501,Çeşme,1+1,42.000 TL,42000
