District,Neighborhood,Rooms,Price,PriceInt
Balçova,Balçova / Fevzi Çakmak Mh.,3+1,35.000 TL,35000
Balçova,Balçova / Teleferik Mah.,3+1,40.000 TL,40000
Balçova,Balçova / Korutürk Mh.,3+1,50.000 TL,50000
Balçova,Balçova / Eğitim Mh.,2+1,28.000 TL,28000
Balçova,Balçova / Onur Mah.,2+1,25.000 TL,25000
Balçova,Balçova / Onur Mah.,4+1,50.000 TL,50000
Balçova,Balçova / Fevzi Çakmak Mh.,3+1,30.000 TL,30000
Balçova,Balçova / Çetin Emeç Mh.,3+1,43.000 TL,43000
Balçova,Balçova / Korutürk Mh.,1+1,10.000 TL,10000
Balçova,Balçova / Onur Mah.,3+1,30.000 TL,30000
Balçova,Balçova / Korutürk Mh.,3+1,79.000 TL,79000
Balçova,Balçova / Onur Mah.,3+1,32.000 TL,32000
Balçova,Balçova / Onur Mah.,1+1,23.000 TL,23000
Balçova,Balçova / Eğitim Mh.,1+1,21.000 TL,21000
Balçova,Balçova / Onur Mah.,2+1,40.000 TL,40000
Balçova,Balçova / Onur Mah.,2+1,36.000 TL,36000
Balçova,Balçova / Eğitim Mh.,1+1,20.000 TL,20000
Balçova,Balçova / Korutürk Mh.,3+1,42.000 TL,42000
Balçova,Balçova / Fevzi Çakmak Mh.,2+1,37.000 TL,37000
Balçova,Balçova / Eğitim Mh.,3+1,37.000 TL,37000
Balçova,Balçova / Korutürk Mh.,3+1,32.000 TL,32000
Balçova,Balçova / Çetin Emeç Mh.,3+1,32.000 TL,32000
Balçova,Balçova / Korutürk Mh.,Stüdyo (1+0),20.000 TL,20000
Balçova,Balçova / Eğitim Mh.,1+1,32.000 TL,32000
Balçova,Balçova / Onur Mah.,2+1,45.000 TL,45000
Balçova,Balçova / Korutürk Mh.,4+1,122.000 TL,122000
Balçova,Balçova / Korutürk Mh.,3+1,34.500 TL,34500
Balçova,Balçova / Onur Mah.,3+1,60.000 TL,60000
Balçova,Balçova / Korutürk Mh.,1+1,25.000 TL,25000
Balçova,Balçova / Onur Mah.,3+1,36.000 TL,36000
Balçova,Balçova / Onur Mah.,1+1,33.999 TL,33999
Balçova,Balçova / Korutürk Mh.,5+2,140.000 TL,140000
Balçova,Balçova / Onur Mah.,2+1,34.000 TL,34000
Balçova,Balçova / Fevzi Çakmak Mh.,3+1,45.000 TL,45000
Balçova,Balçova / Korutürk Mh.,2+1,36.000 TL,36000
Balçova,Balçova / Eğitim Mh.,1+1,34.000 TL,34000
Balçova,Balçova / Korutürk Mh.,2+1,34.000 TL,34000
Balçova,Balçova / Korutürk Mh.,3+1,35.000 TL,35000
Balçova,Balçova / Korutürk Mh.,2+1,37.000 TL,37000
Balçova,Balçova / Eğitim Mh.,3+1,33.000 TL,33000
Balçova,Balçova / Çetin Emeç Mh.,1+1,35.000 TL,35000
Balçova,Balçova / Çetin Emeç Mh.,2+1,32.500 TL,32500
Balçova,Balçova / Eğitim Mh.,3+1,28.000 TL,28000
Balçova,Balçova / Eğitim Mh.,4+2,55.000 TL,55000
Balçova,Balçova / Korutürk Mh.,1+1,28.000 TL,28000
Balçova,Balçova / Eğitim Mh.,1+1,36.000 TL,36000
Balçova,Balçova / Onur Mah.,2+1,32.000 TL,32000
Balçova,Balçova / Korutürk Mh.,2+1,37.500 TL,37500
Balçova,Balçova / Eğitim Mh.,2+1,42.500 TL,42500
Balçova,Balçova / Onur Mah.,3+1,40.000 TL,40000
Balçova,Balçova / Onur Mah.,2+1,50.000 TL,50000
Balçova,Balçova / Fevzi Çakmak Mh.,2+1,36.000 TL,36000
Balçova,Balçova / Korutürk Mh.,2+1,37.500 TL,37500
Balçova,Balçova / Korutürk Mh.,1+1,40.000 TL,40000
Balçova,Balçova / Korutürk Mh.,3+1,25.000 TL,25000
Balçova,Balçova / Korutürk Mh.,6+1,140.000 TL,140000
Balçova,Balçova / Eğitim Mh.,3+1,32.000 TL,32000
Balçova,Balçova / Korutürk Mh.,3+1,50.000 TL,50000
Balçova,Balçova / Çetin Emeç Mh.,3+1,27.500 TL,27500
Balçova,Balçova / Çetin Emeç Mh.,3+1,24.000 TL,24000
Balçova,Balçova / Eğitim Mh.,3+1,40.000 TL,40000
Balçova,Balçova / Çetin Emeç Mh.,3+1,38.000 TL,38000
Balçova,Balçova / Çetin Emeç Mh.,2+1,35.000 TL,35000
Balçova,Balçova / Eğitim Mh.,2+1,45.000 TL,45000
Balçova,Balçova / Korutürk Mh.,3+1,40.000 TL,40000
Balçova,Balçova / Çetin Emeç Mh.,2+1,25.000 TL,25000
Balçova,Balçova / Onur Mah.,3+1,40.000 TL,40000
Balçova,Balçova / Korutürk Mh.,2+1,35.000 TL,35000
Balçova,Balçova / Onur Mah.,1+1,35.000 TL,35000
Balçova,Balçova / Onur Mah.,3+1,30.000 TL,30000
Balçova,Balçova / Korutürk Mh.,3+1,79.000 TL,79000
Balçova,Balçova / Eğitim Mh.,Stüdyo (1+0),15.000 TL,15000
Balçova,Balçova / Onur Mah.,3+1,45.000 TL,45000
Balçova,Balçova / Onur Mah.,2+1,30.000 TL,30000
Balçova,Balçova / Eğitim Mh.,2+1,30.000 TL,30000
Balçova,Balçova / Onur Mah.,2+1,30.000 TL,30000
Balçova,Balçova / Korutürk Mh.,1+1,30.000 TL,30000
Balçova,Balçova / Fevzi Çakmak Mh.,3+1,45.000 TL,45000
Balçova,Balçova / Teleferik Mah.,3+1,41.000 TL,41000
Balçova,Balçova / Fevzi Çakmak Mh.,2+1,30.000 TL,30000
Balçova,Balçova / Onur Mah.,3+1,26.000 TL,26000
Balçova,Balçova / Eğitim Mh.,3+1,30.000 TL,30000
Balçova,Balçova / Eğitim Mh.,3+1,47.500 TL,47500
Balçova,Balçova / Eğitim Mh.,2+1,25.000 TL,25000
Balçova,Balçova / Eğitim Mh.,2+1,31.000 TL,31000
Balçova,Balçova / Teleferik Mah.,Stüdyo (1+0),19.000 TL,19000
Balçova,Balçova / Teleferik Mah.,2+1,30.000 TL,30000
Balçova,Balçova / Korutürk Mh.,3+1,50.000 TL,50000
Balçova,Balçova / Onur Mah.,3+1,33.000 TL,33000
Balçova,Balçova / Onur Mah.,1+1,23.000 TL,23000
Balçova,Balçova / Korutürk Mh.,5+1,140.000 TL,140000
Balçova,Balçova / Onur Mah.,2+1,32.000 TL,32000
Balçova,Balçova / Teleferik Mah.,2+1,34.000 TL,34000
Balçova,Balçova / Korutürk Mh.,Stüdyo (1+0),20.000 TL,20000
Balçova,Balçova / Onur Mah.,2+1,53.000 TL,53000
Balçova,Balçova / Korutürk Mh.,4+1,120.000 TL,120000
Balçova,Balçova / Onur Mah.,1+1,28.000 TL,28000
Balçova,Balçova / Eğitim Mh.,2+1,40.000 TL,40000
Balçova,Balçova / Eğitim Mh.,1+1,28.500 TL,28500
Balçova,Balçova / Onur Mah.,3+1,32.000 TL,32000
Balçova,Balçova / Eğitim Mh.,2+1,35.000 TL,35000
Balçova,Balçova / Onur Mah.,6+1,75.000 TL,75000
Balçova,Balçova / Fevzi Çakmak Mh.,3+1,39.000 TL,39000
Balçova,Balçova / Teleferik Mah.,2+1,32.000 TL,32000
Balçova,Balçova / Çetin Emeç Mh.,3+1,54.000 TL,54000
Balçova,Balçova / Teleferik Mah.,2+1,39.000 TL,39000
Balçova,Balçova / Onur Mah.,3+1,25.000 TL,25000
Balçova,Balçova / Çetin Emeç Mh.,3+1,46.000 TL,46000
Balçova,Balçova / Onur Mah.,3+1,35.000 TL,35000
Balçova,Balçova / Eğitim Mh.,4+1,35.000 TL,35000
Balçova,Balçova / Eğitim Mh.,1+1,26.000 TL,26000
Balçova,Balçova / Eğitim Mh.,2+1,43.000 TL,43000
Balçova,Balçova / Onur Mah.,2+1,40.000 TL,40000
Balçova,Balçova / Eğitim Mh.,2+1,33.000 TL,33000
Balçova,Balçova / Korutürk Mh.,3+1,36.000 TL,36000
Balçova,Balçova / Fevzi Çakmak Mh.,3+1,39.000 TL,39000
Balçova,Balçova / Teleferik Mah.,3+1,70.000 TL,70000
Balçova,Balçova / Korutürk Mh.,2+1,34.000 TL,34000
Balçova,Balçova / Korutürk Mh.,3+1,45.000 TL,45000
Balçova,Balçova / Fevzi Çakmak Mh.,1+1,37.000 TL,37000
Balçova,Balçova / Eğitim Mh.,3+1,35.000 TL,35000
Balçova,Balçova / Teleferik Mah.,3+1,27.750 TL,27750
Balçova,Balçova / Korutürk Mh.,1+1,30.000 TL,30000
Balçova,Balçova / Çetin Emeç Mh.,2+1,19.000 TL,19000
Balçova,Balçova / Teleferik Mah.,2+1,46.000 TL,46000
Balçova,Balçova / Korutürk Mh.,3+1,30.000 TL,30000
Balçova,Balçova / Korutürk Mh.,1+1,34.000 TL,34000
Balçova,Balçova / Onur Mah.,3+1,22.000 TL,22000
Balçova,Balçova / Eğitim Mh.,3.5+1,40.000 TL,40000
Balçova,Balçova / Onur Mah.,2+1,43.500 TL,43500
Balçova,Balçova / Çetin Emeç Mh.,1+1,35.000 TL,35000
Balçova,Balçova / Çetin Emeç Mh.,2+1,31.500 TL,31500
Balçova,Balçova / Eğitim Mh.,3+1,32.500 TL,32500
Balçova,Balçova / Fevzi Çakmak Mh.,2+1,36.000 TL,36000
Balçova,Balçova / Onur Mah.,3+1,38.000 TL,38000
Balçova,Balçova / Korutürk Mh.,1+1,41.000 TL,41000
Balçova,Balçova / Onur Mah.,Stüdyo (1+0),18.000 TL,18000
Balçova,Balçova / Fevzi Çakmak Mh.,2+1,42.500 TL,42500
Balçova,Balçova / Eğitim Mh.,3+1,30.000 TL,30000
Balçova,Balçova / Çetin Emeç Mh.,1+1,35.000 TL,35000
Balçova,Balçova / Onur Mah.,2+1,42.500 TL,42500
Balçova,Balçova / Eğitim Mh.,1+1,25.000 TL,25000
Balçova,Balçova / Korutürk Mh.,2+1,33.000 TL,33000
Balçova,Balçova / Onur Mah.,3+1,38.500 TL,38500
Balçova,Balçova / Çetin Emeç Mh.,5+1,85.000 TL,85000
Balçova,Balçova / Onur Mah.,1+1,24.000 TL,24000
Balçova,Balçova / Eğitim Mh.,2+1,35.000 TL,35000
Balçova,Balçova / Eğitim Mh.,3+1,30.000 TL,30000
Balçova,Balçova / Eğitim Mh.,2+1,27.999 TL,27999
Balçova,Balçova / Çetin Emeç Mh.,3+1,26.000 TL,26000
Balçova,Balçova / Korutürk Mh.,4+1,125.000 TL,125000
Balçova,Balçova / Korutürk Mh.,Stüdyo (1+0),30.000 TL,30000
Balçova,Balçova / Korutürk Mh.,3+1,35.000 TL,35000
Balçova,Balçova / Fevzi Çakmak Mh.,3+1,52.500 TL,52500
Balçova,Balçova / Korutürk Mh.,2+1,55.000 TL,55000
Balçova,Balçova / Eğitim Mh.,1+1,40.000 TL,40000
Balçova,Balçova / Fevzi Çakmak Mh.,2+1,18.000 TL,18000
Balçova,Balçova / Çetin Emeç Mh.,3+1,35.000 TL,35000
Balçova,Balçova / Onur Mah.,3+1,49.000 TL,49000
Balçova,Balçova / Onur Mah.,1+1,30.000 TL,30000
Balçova,Balçova / Korutürk Mh.,3+1,33.000 TL,33000
Balçova,Balçova / Fevzi Çakmak Mh.,3+1,35.000 TL,35000
Balçova,Balçova / Korutürk Mh.,2+1,35.000 TL,35000
Balçova,Balçova / Onur Mah.,2+1,35.000 TL,35000
Balçova,Balçova / Eğitim Mh.,3+1,32.000 TL,32000
Balçova,Balçova / Çetin Emeç Mh.,1+1,30.000 TL,30000
Balçova,Balçova / Eğitim Mh.,2+1,28.000 TL,28000
Balçova,Balçova / Onur Mah.,2+1,27.000 TL,27000
Balçova,Balçova / Onur Mah.,2+1,32.000 TL,32000
Balçova,Balçova / Korutürk Mh.,3+1,35.000 TL,35000
Balçova,Balçova / Onur Mah.,3+1,30.000 TL,30000
Balçova,Balçova / Onur Mah.,3+1,40.000 TL,40000
Balçova,Balçova / Çetin Emeç Mh.,3+1,34.000 TL,34000
Balçova,Balçova / Eğitim Mh.,3+1,28.000 TL,28000
Balçova,Balçova / Korutürk Mh.,6+1,200.000 TL,200000
Balçova,Balçova / Çetin Emeç Mh.,3+1,36.000 TL,36000
Balçova,Balçova / Korutürk Mh.,2+1,45.000 TL,45000
Balçova,Balçova / Fevzi Çakmak Mh.,3+1,47.500 TL,47500
Balçova,Balçova / Fevzi Çakmak Mh.,3+1,35.000 TL,35000
Balçova,Balçova / Eğitim Mh.,2+1,26.500 TL,26500
Balçova,Balçova / Eğitim Mh.,3+1,38.000 TL,38000
Balçova,Balçova / Çetin Emeç Mh.,1+1,32.000 TL,32000
Balçova,Balçova / Eğitim Mh.,2+1,29.500 TL,29500
Balçova,Balçova / Teleferik Mah.,3+1,36.000 TL,36000
Balçova,Balçova / Korutürk Mh.,2+1,39.000 TL,39000
Balçova,Balçova / Eğitim Mh.,1+1,36.000 TL,36000
Balçova,Balçova / Teleferik Mah.,2+1,28.500 TL,28500
Balçova,Balçova / Çetin Emeç Mh.,3+1,35.000 TL,35000
Balçova,Balçova / Çetin Emeç Mh.,3+1,55.000 TL,55000
Balçova,Balçova / Eğitim Mh.,2+1,25.000 TL,25000
Balçova,Balçova / Onur Mah.,1+1,31.900 TL,31900
Balçova,Balçova / Eğitim Mh.,1+1,32.500 TL,32500
Balçova,Balçova / Onur Mah.,2+1,25.000 TL,25000
Balçova,Balçova / Eğitim Mh.,3+1,32.000 TL,32000
Balçova,Balçova / Çetin Emeç Mh.,5+1,87.000 TL,87000
Balçova,Balçova / Eğitim Mh.,3+1,38.000 TL,38000
Balçova,Balçova / Korutürk Mh.,3+1,45.000 TL,45000
Balçova,Balçova / Çetin Emeç Mh.,1+1,35.000 TL,35000
Balçova,Balçova / Eğitim Mh.,1+1,35.000 TL,35000
Balçova,Balçova / Korutürk Mh.,3+1,44.900 TL,44900
Balçova,Balçova / Eğitim Mh.,2+1,25.000 TL,25000
Balçova,Balçova / Korutürk Mh.,4+1,100.000 TL,100000
Balçova,Balçova / Çetin Emeç Mh.,5+1,100.000 TL,100000
Balçova,Balçova / Fevzi Çakmak Mh.,1+1,41.000 TL,41000
Balçova,Balçova / Onur Mah.,2+1,40.000 TL,40000
Balçova,Balçova / Onur Mah.,3+1,29.000 TL,29000
Balçova,Balçova / Fevzi Çakmak Mh.,3+1,37.000 TL,37000
Balçova,Balçova / Korutürk Mh.,4+1,40.000 TL,40000
Balçova,Balçova / Teleferik Mah.,2+1,33.000 TL,33000
Balçova,Balçova / Fevzi Çakmak Mh.,3+1,39.000 TL,39000
Balçova,Balçova / Fevzi Çakmak Mh.,1+1,39.500 TL,39500
Balçova,Balçova / Eğitim Mh.,2+1,36.000 TL,36000
Balçova,Balçova / Çetin Emeç Mh.,2+1,42.500 TL,42500
Balçova,Balçova / Korutürk Mh.,2+1,37.500 TL,37500
Balçova,Balçova / Eğitim Mh.,3+1,35.000 TL,35000
Balçova,Balçova / Çetin Emeç Mh.,3+1,49.000 TL,49000
Balçova,Balçova / Korutürk Mh.,2+1,45.000 TL,45000
Balçova,Balçova / Onur Mah.,3+1,40.000 TL,40000
Balçova,Balçova / Onur Mah.,Stüdyo (1+0),17.000 TL,17000
Balçova,Balçova / Fevzi Çakmak Mh.,3+1,36.000 TL,36000
Balçova,Balçova / Korutürk Mh.,1+1,32.000 TL,32000
Balçova,Balçova / Korutürk Mh.,2+1,34.000 TL,34000
Balçova,Balçova / Onur Mah.,1+1,42.000 TL,42000
Balçova,Balçova / Onur Mah.,2+1,26.000 TL,26000
Balçova,Balçova / Eğitim Mh.,2+1,38.000 TL,38000
Balçova,Balçova / Çetin Emeç Mh.,2+1,35.000 TL,35000
Balçova,Balçova / Korutürk Mh.,3+1,45.000 TL,45000
Balçova,Balçova / Çetin Emeç Mh.,1+1,27.000 TL,27000
Balçova,Balçova / Korutürk Mh.,4+1,110.000 TL,110000
Balçova,Balçova / Fevzi Çakmak Mh.,2+1,26.000 TL,26000
Balçova,Balçova / Fevzi Çakmak Mh.,3+1,38.000 TL,38000
Balçova,Balçova / Fevzi Çakmak Mh.,2+1,43.000 TL,43000
Balçova,Balçova / Korutürk Mh.,1+1,27.000 TL,27000
Balçova,Balçova / Çetin Emeç Mh.,2+1,40.000 TL,40000
Balçova,Balçova / Fevzi Çakmak Mh.,3+1,50.000 TL,50000
Balçova,Balçova / Teleferik Mah.,3+1,31.500 TL,31500
Balçova,Balçova / Korutürk Mh.,3+1,30.000 TL,30000
Balçova,Balçova / Eğitim Mh.,2+1,28.000 TL,28000
Balçova,Balçova / Korutürk Mh.,Stüdyo (1+0),23.000 TL,23000
Balçova,Balçova / Fevzi Çakmak Mh.,2+1,23.000 TL,23000
Balçova,Balçova / Çetin Emeç Mh.,1+1,20.000 TL,20000
Balçova,Balçova / Onur Mah.,2+1,25.000 TL,25000
Balçova,Balçova / Eğitim Mh.,2+1,25.000 TL,25000
Balçova,Balçova / Korutürk Mh.,1+1,35.000 TL,35000
Balçova,Balçova / Eğitim Mh.,3+1,38.000 TL,38000
Balçova,Balçova / Teleferik Mah.,3+1,28.000 TL,28000
Balçova,Balçova / Eğitim Mh.,1+1,43.000 TL,43000
Balçova,Balçova / Onur Mah.,3+1,42.000 TL,42000
Balçova,Balçova / Onur Mah.,3+1,48.000 TL,48000
Balçova,Balçova / Korutürk Mh.,6+1,82.000 TL,82000
Balçova,Balçova / Çetin Emeç Mh.,2+1,33.000 TL,33000
Balçova,Balçova / Eğitim Mh.,2+1,21.000 TL,21000
Balçova,Balçova / Eğitim Mh.,1+1,27.000 TL,27000
Balçova,Balçova / Eğitim Mh.,2+1,23.000 TL,23000
Balçova,Balçova / Korutürk Mh.,4+1,85.000 TL,85000
Balçova,Balçova / Eğitim Mh.,3+1,33.000 TL,33000
Balçova,Balçova / Teleferik Mah.,3+1,41.000 TL,41000
Balçova,Balçova / Korutürk Mh.,3+1,50.000 TL,50000
Balçova,Balçova / Eğitim Mh.,2+1,37.000 TL,37000
Balçova,Balçova / Korutürk Mh.,1+1,35.000 TL,35000
Balçova,Balçova / Korutürk Mh.,2+1,30.000 TL,30000
Balçova,Balçova / Eğitim Mh.,2+1,25.500 TL,25500
Balçova,Balçova / Korutürk Mh.,4+1,40.000 TL,40000
Balçova,Balçova / Eğitim Mh.,3+1,25.000 TL,25000
Balçova,Balçova / Çetin Emeç Mh.,3+1,49.000 TL,49000
Balçova,Balçova / Korutürk Mh.,2+1,55.000 TL,55000
Balçova,Balçova / Korutürk Mh.,1+1,30.000 TL,30000
Balçova,Balçova / Onur Mah.,2+1,30.000 TL,30000
Balçova,Balçova / Eğitim Mh.,3+1,47.500 TL,47500
Balçova,Balçova / Fevzi Çakmak Mh.,2+1,30.000 TL,30000
Balçova,Balçova / Eğitim Mh.,2+1,29.000 TL,29000
Balçova,Balçova / Fevzi Çakmak Mh.,2+1,36.000 TL,36000
Balçova,Balçova / Eğitim Mh.,1+1,34.000 TL,34000
Balçova,Balçova / Fevzi Çakmak Mh.,3+1,26.000 TL,26000
Balçova,Balçova / Korutürk Mh.,1+1,31.000 TL,31000
Balçova,Balçova / Korutürk Mh.,Stüdyo (1+0),20.000 TL,20000
Balçova,Balçova / Fevzi Çakmak Mh.,4+1,36.000 TL,36000
Balçova,Balçova / Korutürk Mh.,1+1,35.000 TL,35000
Balçova,Balçova / Teleferik Mah.,2+1,28.000 TL,28000
Balçova,Balçova / Korutürk Mh.,1+1,50.000 TL,50000
Balçova,Balçova / Korutürk Mh.,Stüdyo (1+0),23.000 TL,23000
Balçova,Balçova / Fevzi Çakmak Mh.,1+1,45.000 TL,45000
Balçova,Balçova / Eğitim Mh.,3+1,37.000 TL,37000
Balçova,Balçova / Eğitim Mh.,3+1,29.000 TL,29000
Balçova,Balçova / Korutürk Mh.,5+1,140.000 TL,140000
Balçova,Balçova / Korutürk Mh.,3+1,55.000 TL,55000
Balçova,Balçova / Korutürk Mh.,3+1,79.000 TL,79000
Balçova,Balçova / Teleferik Mah.,3+1,25.500 TL,25500
Balçova,Balçova / Onur Mah.,1+1,23.000 TL,23000
Balçova,Balçova / Eğitim Mh.,1+1,30.000 TL,30000
Balçova,Balçova / Fevzi Çakmak Mh.,2+1,49.500 TL,49500
Balçova,Balçova / Eğitim Mh.,2+1,30.000 TL,30000
Balçova,Balçova / Eğitim Mh.,2+1,24.000 TL,24000
Balçova,Balçova / Onur Mah.,1+1,26.500 TL,26500
Balçova,Balçova / Fevzi Çakmak Mh.,1+1,37.000 TL,37000
Balçova,Balçova / Fevzi Çakmak Mh.,3+1,52.000 TL,52000
Balçova,Balçova / Eğitim Mh.,3+1,30.000 TL,30000
Balçova,Balçova / Korutürk Mh.,2+1,28.000 TL,28000
Balçova,Balçova / Korutürk Mh.,2+1,40.000 TL,40000
Balçova,Balçova / Eğitim Mh.,1+1,32.000 TL,32000
Balçova,Balçova / Eğitim Mh.,1+1,28.000 TL,28000
Bayındır,Bayındır / Mithatpaşa Mh.,3+1,27.000 TL,27000
Bayındır,Bayındır / Mithatpaşa Mh.,3+1,26.000 TL,26000
Bayındır,Köyler / Yusuflu Mh.,2+1,28.000 TL,28000
Bayındır,Köyler / Kızılcaağaç Mh.,2+1,25.000 TL,25000
Bayındır,Bayındır / Bıyıklar Mh.,2+1,15.000 TL,15000
Bayındır,Köyler / Kızılkeçili Mh.,3+1,25.000 TL,25000
Bayındır,Köyler / Yakapınar Mh.,2+1,15.000 TL,15000
Bayındır,Köyler / Kabaağaç Mh.,1+1,15.000 TL,15000
Bayındır,Köyler / Yakapınar Mh.,2+1,25.000 TL,25000
Bayındır,Bayındır / Yeşilova Mh.,2+1,13.500 TL,13500
Bayındır,Bayındır / Yeşilova Mh.,2+1,15.000 TL,15000
Bayındır,Bayındır / Yeşilova Mh.,1.5+1,14.000 TL,14000
Bayraklı,Bayraklı / Manavkuyu Mah.,3+1,32.000 TL,32000
Bayraklı,Alpaslan / Refik Şevket İnce Mh.,2+1,20.000 TL,20000
Bayraklı,Bayraklı / Manavkuyu Mah.,3+1,60.000 TL,60000
Bayraklı,Alpaslan / 75. Yıl Mh.,3+1,37.500 TL,37500
Bayraklı,Soğukkuyu / Soğukkuyu Mh.,3+1,27.000 TL,27000
Bayraklı,Bayraklı / Adalet Mah.,2+1,40.000 TL,40000
Bayraklı,Alpaslan / Refik Şevket İnce Mh.,3+1,20.000 TL,20000
Bayraklı,Bayraklı / Tepekule Mah.,2+1,20.000 TL,20000
Bayraklı,Gümüşpala / Org. Nafiz Gürman Mh.,2+1,10.000 TL,10000
Bayraklı,Bayraklı / Çay Mh.,3+1,22.500 TL,22500
Bayraklı,Bayraklı / Bayraklı Mh.,2+1,18.000 TL,18000
Bayraklı,Bayraklı / Bayraklı Mh.,2+1,23.000 TL,23000
Bayraklı,Bayraklı / Çay Mh.,1+1,14.000 TL,14000
Bayraklı,Bayraklı / Mansuroğlu Mh.,2+1,45.000 TL,45000
Bayraklı,Gümüşpala / Gümüşpala Mh.,2+1,27.000 TL,27000
Bayraklı,Alpaslan / Muhittin Erener Mah.,2+1,25.000 TL,25000
Bayraklı,Alpaslan / Fuat Edip Baksı Mh.,2+1,37.500 TL,37500
Bayraklı,Bayraklı / Manavkuyu Mah.,3+1,26.000 TL,26000
Bayraklı,Bayraklı / Adalet Mah.,3+1,125.000 TL,125000
Bayraklı,Bayraklı / Mansuroğlu Mh.,3+1,37.000 TL,37000
Bayraklı,Alpaslan / Refik Şevket İnce Mh.,3+1,18.000 TL,18000
Bayraklı,Bayraklı / Manavkuyu Mah.,3+1,26.000 TL,26000
Bayraklı,Alpaslan / 75. Yıl Mh.,4+1,45.000 TL,45000
Bayraklı,Bayraklı / Adalet Mah.,2+1,46.000 TL,46000
Bayraklı,Bayraklı / Manavkuyu Mah.,3+1,50.000 TL,50000
Bayraklı,Bayraklı / Mansuroğlu Mh.,3+1,30.000 TL,30000
Bayraklı,Bayraklı / Adalet Mah.,2+1,38.000 TL,38000
Bayraklı,Bayraklı / Mansuroğlu Mh.,2+1,42.500 TL,42500
Bayraklı,Manavkuyu / Osmangazi Mah.,3+1,49.500 TL,49500
Bayraklı,Bayraklı / Mansuroğlu Mh.,2+1,39.000 TL,39000
Bayraklı,Bayraklı / Körfez Mh.,3+1,30.000 TL,30000
Bayraklı,Bayraklı / 100. Yıl Mh.,3+1,33.000 TL,33000
Bayraklı,Bayraklı / Bayraklı Mh.,2+1,20.000 TL,20000
Bayraklı,Gümüşpala / Org. Nafiz Gürman Mh.,2+1,23.000 TL,23000
Bayraklı,Gümüşpala / Gümüşpala Mh.,2+1,13.000 TL,13000
Bayraklı,Gümüşpala / Org. Nafiz Gürman Mh.,1+1,18.000 TL,18000
Bayraklı,Bayraklı / Adalet Mah.,1+1,40.000 TL,40000
Bayraklı,Alpaslan / Refik Şevket İnce Mh.,2+1,22.000 TL,22000
Bayraklı,Bayraklı / Tepekule Mah.,3+1,30.000 TL,30000
Bayraklı,Bayraklı / Manavkuyu Mah.,3+1,41.000 TL,41000
Bayraklı,Alpaslan / Refik Şevket İnce Mh.,2+1,25.000 TL,25000
Bayraklı,Soğukkuyu / Soğukkuyu Mh.,3+1,30.000 TL,30000
Bayraklı,Alpaslan / Cengizhan Mah.,1+1,14.000 TL,14000
Bayraklı,Bayraklı / Adalet Mah.,3+1,37.500 TL,37500
Bayraklı,Gümüşpala / Org. Nafiz Gürman Mh.,1+1,8.500 TL,8500
Bayraklı,Bayraklı / 100. Yıl Mh.,3+1,30.000 TL,30000
Bayraklı,Gümüşpala / Gümüşpala Mh.,3+1,16.000 TL,16000
Bayraklı,Manavkuyu / Osmangazi Mah.,3+1,35.000 TL,35000
Bayraklı,Bayraklı / Tepekule Mah.,2+1,26.000 TL,26000
Bayraklı,Bayraklı / Çay Mh.,2+1,20.000 TL,20000
Bayraklı,Bayraklı / Adalet Mah.,3+1,40.000 TL,40000
Bayraklı,Gümüşpala / Gümüşpala Mh.,2+1,17.000 TL,17000
Bayraklı,Gümüşpala / Gümüşpala Mh.,1+1,8.000 TL,8000
Bayraklı,Alpaslan / Refik Şevket İnce Mh.,2+1,23.000 TL,23000
Bayraklı,Gümüşpala / Emek Mah.,3+1,30.000 TL,30000
Bayraklı,Bayraklı / Bayraklı Mh.,2+1,21.000 TL,21000
Bayraklı,Bayraklı / Mansuroğlu Mh.,3+1,32.000 TL,32000
Bayraklı,Bayraklı / Tepekule Mah.,2+1,16.000 TL,16000
Bayraklı,Manavkuyu / Osmangazi Mah.,1+1,22.000 TL,22000
Bayraklı,Manavkuyu / Osmangazi Mah.,3+1,52.000 TL,52000
Bayraklı,Soğukkuyu / Soğukkuyu Mh.,3+1,40.000 TL,40000
Bayraklı,Bayraklı / Adalet Mah.,3+1,100.000 TL,100000
Bayraklı,Gümüşpala / Gümüşpala Mh.,2+1,27.000 TL,27000
Bayraklı,Soğukkuyu / Postacılar Mh.,2+1,32.000 TL,32000
Bayraklı,Bayraklı / 100. Yıl Mh.,3+1,39.000 TL,39000
Bayraklı,Manavkuyu / Osmangazi Mah.,2+1,26.000 TL,26000
Bayraklı,Alpaslan / Muhittin Erener Mah.,2+1,16.000 TL,16000
Bayraklı,Bayraklı / Manavkuyu Mah.,3+1,57.000 TL,57000
Bayraklı,Bayraklı / Çay Mh.,2+1,23.000 TL,23000
Bayraklı,Gümüşpala / Yamanlar Mah.,2+1,14.000 TL,14000
Bayraklı,Manavkuyu / Osmangazi Mah.,2+1,27.000 TL,27000
Bayraklı,Alpaslan / 75. Yıl Mh.,3+1,45.000 TL,45000
Bayraklı,Gümüşpala / Emek Mah.,2+1,15.000 TL,15000
Bayraklı,Bayraklı / Körfez Mh.,3+1,35.000 TL,35000
Bayraklı,Gümüşpala / Gümüşpala Mh.,3+1,27.000 TL,27000
Bayraklı,Gümüşpala / Gümüşpala Mh.,1+1,8.000 TL,8000
