District,Rooms,Price,unit_id,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
MerkezAtayurt Mh.,3+1,22940.47619047619,MerkezAtayurt Mh._3+1,04,0.652911987464086,1.1088568630194429,3.674283182479903,5.675897998354819
MerkezAtayurt Mh.,4+1,27750.0,MerkezAtayurt Mh._4+1,04,0.0,-0.8928571428571428,0.0,
MerkezAtayurt Mh.,4+2,28000.0,MerkezAtayurt Mh._4+2,04,0.0,,,
MerkezAyyıldız Mh.,2+1,16750.0,MerkezAyyıldız Mh._2+1,04,0.0,-2.118334550766983,-5.633802816901409,-4.285714285714286
MerkezAşağıyurtçu Mh.,2+1,26666.666666666668,MerkezAşağıyurtçu Mh._2+1,04,2.5641025641025688,5.40184453227932,2.9601029601029647,7.744107744107749
MerkezAşağıyurtçu Mh.,3+1,26250.0,MerkezAşağıyurtçu Mh._3+1,04,0.0,26.506024096385545,23.046875000000007,31.25
MerkezAşağıyurtçu Mh.,4+1,47475.0,MerkezAşağıyurtçu Mh._4+1,04,1.3340448239060834,-1.2993762993762994,-12.889908256880734,-6.911764705882353
MerkezAşağıyurtçu Mh.,5+1,125000.0,MerkezAşağıyurtçu Mh._5+1,04,0.0,0.0,0.0,0.0
MerkezAşıkpaşa Mh.,1+1,25933.333333333332,MerkezAşıkpaşa Mh._1+1,04,0.0,-7.215265354800243,-12.090395480225993,-23.725490196078436
MerkezAşıkpaşa Mh.,2+1,27892.85714285714,MerkezAşıkpaşa Mh._2+1,04,3.147699757869239,0.38560411311053233,-2.1303258145363464,7.280219780219774
MerkezAşıkpaşa Mh.,3+1,29433.333333333332,MerkezAşıkpaşa Mh._3+1,04,-0.2863480540431527,-1.7039231528862548,-0.6469760900140689,-1.560758082497217
MerkezAşıkpaşa Mh.,4+1,50000.0,MerkezAşıkpaşa Mh._4+1,04,0.0,-3.8461538461538463,,
MerkezAşıkpaşa Mh.,6+1,55000.0,MerkezAşıkpaşa Mh._6+1,04,0.0,0.0,,
MerkezBademlidere Mah.,1+1,35000.0,MerkezBademlidere Mah._1+1,04,,16.666666666666664,16.666666666666664,
MerkezBademlidere Mah.,2+1,28000.0,MerkezBademlidere Mah._2+1,04,0.0,-12.5,-9.67741935483871,24.444444444444443
MerkezBademlidere Mah.,3+1,28666.666666666668,MerkezBademlidere Mah._3+1,04,-25.54112554112554,-25.54112554112554,-37.226277372262764,
MerkezBademlidere Mah.,4+1,67250.0,MerkezBademlidere Mah._4+1,04,0.0,0.0,0.0,18.328445747800583
MerkezBasınevleri Mh.,1+1,20998.0,MerkezBasınevleri Mh._1+1,04,0.0,,,
MerkezBasınevleri Mh.,2+1,23727.272727272728,MerkezBasınevleri Mh._2+1,04,1.6883116883116964,-2.4372009569377964,10.359408033826641,-8.741258741258738
MerkezBasınevleri Mh.,3+1,24830.35714285714,MerkezBasınevleri Mh._3+1,04,-1.207815275310845,-4.5282392026578195,-6.920701860079831,-21.173469387755105
MerkezBasınevleri Mh.,4+1,42000.0,MerkezBasınevleri Mh._4+1,04,0.0,0.0,2.4390243902439024,
MerkezBasınevleri Mh.,5+1,37500.0,MerkezBasınevleri Mh._5+1,04,2.2727272727272796,2.2727272727272796,7.142857142857142,15.384615384615385
MerkezBasınevleri Mh.,Stüdyo (1+0),19749.0,MerkezBasınevleri Mh._Stüdyo (1+0),04,0.0,0.0,-0.005063291139240506,
MerkezBeytepe Mah.,1+1,42789.47368421053,MerkezBeytepe Mah._1+1,04,-1.9891500904159156,2.6249518748303795,7.411811335711449,-7.542191693581403
MerkezBeytepe Mah.,2+1,67281.81818181818,MerkezBeytepe Mah._2+1,04,-0.9402710389827731,-4.645305765602728,-13.432971603093122,12.136363636363628
MerkezBeytepe Mah.,2.5+1,85000.0,MerkezBeytepe Mah._2.5+1,04,0.0,0.0,0.0,
MerkezBeytepe Mah.,3+1,101263.15789473684,MerkezBeytepe Mah._3+1,04,-5.2573646554471,-6.465726786582401,-4.2527181262508815,1.2631578947368398
MerkezBeytepe Mah.,3.5+1,96000.0,MerkezBeytepe Mah._3.5+1,04,-2.2900763358778624,-1.0309278350515463,-0.5181347150259068,-4.0
MerkezBeytepe Mah.,4+1,114650.0,MerkezBeytepe Mah._4+1,04,0.22540281110729576,0.7955524909498307,1.733216961233542,-5.859237536656894
MerkezBeytepe Mah.,4+2,82000.0,MerkezBeytepe Mah._4+2,04,0.0,0.0,5.01600853788688,17.142857142857142
MerkezBeytepe Mah.,4.5+1,125791.66666666667,MerkezBeytepe Mah._4.5+1,04,0.0,-2.7384020618556626,1.4077195553927007,
MerkezBeytepe Mah.,5+1,165000.0,MerkezBeytepe Mah._5+1,04,-3.508771929824561,-6.25,-3.7135278514588803,-31.25
MerkezBeytepe Mah.,5+2,163750.0,MerkezBeytepe Mah._5+2,04,6.793478260869558,6.793478260869558,-0.7575757575757576,-3.6764705882352944
MerkezBeytepe Mah.,5.5+1,130000.0,MerkezBeytepe Mah._5.5+1,04,0.0,0.0,0.0,
MerkezBeytepe Mah.,6+1,199545.45454545456,MerkezBeytepe Mah._6+1,04,1.2921089063221112,1.2921089063221112,2.7701911822083614,7.862407862407869
MerkezBeytepe Mah.,6+2,200000.0,MerkezBeytepe Mah._6+2,04,0.0,17.647058823529413,14.285714285714285,
MerkezBeytepe Mah.,7+2,105000.0,MerkezBeytepe Mah._7+2,04,-8.695652173913043,-8.695652173913043,-26.82926829268293,-43.24324324324324
MerkezBeytepe Mah.,8+1,275000.0,MerkezBeytepe Mah._8+1,04,0.0,0.0,0.0,
MerkezBeytepe Mah.,Stüdyo (1+0),27000.0,MerkezBeytepe Mah._Stüdyo (1+0),04,4.419889502762424,5.109489051094891,10.958904109589046,12.5
MerkezCumhuriyet Mah.,2+1,15700.0,MerkezCumhuriyet Mah._2+1,04,0.0,0.0,-7.306273062730627,-18.441558441558442
MerkezCumhuriyet Mah.,3+1,17812.5,MerkezCumhuriyet Mah._3+1,04,0.35211267605633806,2.594339622641501,2.153249787595585,1.7857142857142856
MerkezDevlet Mh.,1+1,31935.714285714286,MerkezDevlet Mh._1+1,04,-1.6825917019571102,-1.5421882419329294,-0.896070025514411,-0.9233269315999356
MerkezDevlet Mh.,2+1,35875.0,MerkezDevlet Mh._2+1,04,0.10258514567089728,-0.2977667493796468,1.6458333333333284,-2.6018099547511375
MerkezDevlet Mh.,3+1,39363.63636363636,MerkezDevlet Mh._3+1,04,-0.3977572243255045,-2.6966292134831575,-0.39192297861464515,2.643119592272126
MerkezDevlet Mh.,4+1,35000.0,MerkezDevlet Mh._4+1,04,-7.894736842105263,-7.894736842105263,-7.894736842105263,
MerkezDodurga Mah.,1+1,25666.666666666668,MerkezDodurga Mah._1+1,04,0.0,0.983606557377049,6.57439446366783,22.22222222222223
MerkezDodurga Mah.,3+1,39200.0,MerkezDodurga Mah._3+1,04,0.0,-0.7594936708860759,-4.078303425774872,-16.149732620320854
MerkezDodurga Mah.,3+2,70000.0,MerkezDodurga Mah._3+2,04,0.0,0.0,0.0,
MerkezDodurga Mah.,4+1,51000.0,MerkezDodurga Mah._4+1,04,0.0,-9.734513274336283,-15.235457063711907,
MerkezDodurga Mah.,4.5+1,77000.0,MerkezDodurga Mah._4.5+1,04,-2.1186440677966165,7.943925233644868,9.06515580736544,6.944444444444445
MerkezDodurga Mah.,4.5+2,82000.0,MerkezDodurga Mah._4.5+2,04,0.0,0.0,,
MerkezDodurga Mah.,5+1,82666.66666666667,MerkezDodurga Mah._5+1,04,0.0,-0.7007007007006949,4.830917874396144,-2.7450980392156805
MerkezDodurga Mah.,5+2,60000.0,MerkezDodurga Mah._5+2,04,,,-38.775510204081634,
MerkezDodurga Mah.,6+1,130000.0,MerkezDodurga Mah._6+1,04,0.0,0.0,0.0,
MerkezEryaman Mah.,1+1,26450.0,MerkezEryaman Mah._1+1,04,2.8293736501079896,-0.3974895397489509,-5.366726296958855,-6.920821114369505
MerkezEryaman Mah.,2+1,31192.30769230769,MerkezEryaman Mah._2+1,04,-1.338199513382003,2.5500526870389817,1.8524332810047068,-0.1846153846153873
MerkezEryaman Mah.,3+1,39145.3125,MerkezEryaman Mah._3+1,04,1.0079425875902108,1.5357643392042821,-3.2438325886491044,5.986596009975071
MerkezEryaman Mah.,4+1,48500.0,MerkezEryaman Mah._4+1,04,-0.43988269794722046,-7.994579945799464,-8.872651356993732,-28.14814814814815
MerkezErzurum Mah.,1+1,26625.0,MerkezErzurum Mah._1+1,04,-0.46728971962616817,-0.46728971962616817,-5.192878338278928,
MerkezErzurum Mah.,2+1,31500.0,MerkezErzurum Mah._2+1,04,14.027149321266968,0.0,-4.13043478260869,50.0
MerkezErzurum Mah.,2.5+1,24500.0,MerkezErzurum Mah._2.5+1,04,0.0,0.0,0.0,
MerkezErzurum Mah.,3+1,28500.0,MerkezErzurum Mah._3+1,04,5.166051660516605,7.142857142857142,5.835543766578254,23.91304347826087
MerkezEsatoğlu Mh.,1+1,25500.0,MerkezEsatoğlu Mh._1+1,04,0.0,0.0,10.869565217391305,
MerkezEsatoğlu Mh.,2+1,35000.0,MerkezEsatoğlu Mh._2+1,04,-0.84985835694051,-5.149051490514905,-15.999999999999995,27.27272727272727
MerkezEsatoğlu Mh.,3+1,33093.75,MerkezEsatoğlu Mh._3+1,04,0.9540587535462615,-1.4568382812732632,-10.123666343355968,-6.117021276595745
MerkezFatih Mah.,1+1,23333.333333333332,MerkezFatih Mah._1+1,04,-0.1782531194295952,8.52713178294573,5.461393596986812,1.4492753623188355
MerkezFatih Mah.,2+0,26000.0,MerkezFatih Mah._2+0,04,,,,
MerkezFatih Mah.,2+1,25281.25,MerkezFatih Mah._2+1,04,4.252577319587629,7.770870337477803,6.728232189973616,4.038065843621399
MerkezFatih Mah.,3+0,22000.0,MerkezFatih Mah._3+0,04,0.0,0.0,0.0,0.0
MerkezFatih Mah.,3+1,24137.5,MerkezFatih Mah._3+1,04,2.1092831962397107,4.030271934325287,4.406596377399297,8.011187072715972
MerkezFatih Mah.,4+1,42100.0,MerkezFatih Mah._4+1,04,2.8396946564885495,-1.902912621359218,10.62312312312313,9.188588366061511
MerkezGöksu Mh.,1+1,28343.75,MerkezGöksu Mh._1+1,04,-0.8381924198250688,1.1373773416592328,2.848185699039484,0.7138324873096503
MerkezGöksu Mh.,2+1,34390.625,MerkezGöksu Mh._2+1,04,-3.839805825242723,-6.596567333081858,-2.4972154718509545,-5.366635397123195
MerkezGöksu Mh.,3+1,39541.666666666664,MerkezGöksu Mh._3+1,04,2.896530359355635,-1.5931372549019718,0.24893445032332664,12.761406844106466
MerkezGöksu Mh.,4+1,63404.76190476191,MerkezGöksu Mh._4+1,04,3.833118382771971,3.659011288439091,4.831658551745576,4.538317118962283
MerkezGöksu Mh.,4.5+1,60300.0,MerkezGöksu Mh._4.5+1,04,0.0,-6.511627906976744,-19.6,-19.6
MerkezGöksu Mh.,5+1,69000.0,MerkezGöksu Mh._5+1,04,0.0,0.0,0.0,-4.166666666666666
MerkezGümüşdere Mh.,2+1,15000.0,MerkezGümüşdere Mh._2+1,04,0.0,0.0,0.0,
MerkezGümüşdere Mh.,3+1,17916.666666666668,MerkezGümüşdere Mh._3+1,04,8.585858585858592,70.63492063492065,,
MerkezHilal Mah.,1+1,36300.0,MerkezHilal Mah._1+1,04,-0.2061855670103093,-0.717948717948718,-1.032132424537485,-3.8410596026490067
MerkezHilal Mah.,2+1,47000.0,MerkezHilal Mah._2+1,04,0.0,-0.3030303030303074,2.1739130434782608,
MerkezHilal Mah.,3+1,42928.57142857143,MerkezHilal Mah._3+1,04,1.4560033762397107,-0.5515719801434055,10.783410138248845,-14.142857142857146
MerkezHilal Mah.,4+1,74842.85714285714,MerkezHilal Mah._4+1,04,6.197739826686265,6.197739826686265,-6.258946464357283,71.39585605234461
MerkezHilal Mah.,4.5+1,80900.0,MerkezHilal Mah._4.5+1,04,0.809968847352025,-0.1748071979434507,0.16751638747269287,1.9747899159663926
MerkezHilal Mah.,5+1,87000.0,MerkezHilal Mah._5+1,04,22.535211267605636,22.535211267605636,26.08695652173913,45.0
MerkezHilal Mah.,6+1,71600.0,MerkezHilal Mah._6+1,04,-1.3774104683195594,1.7045454545454544,-5.7894736842105265,
MerkezHilal Mah.,7+1,65000.0,MerkezHilal Mah._7+1,04,0.0,0.0,,
MerkezKarşıyaka Mh.,3+1,28000.0,MerkezKarşıyaka Mh._3+1,04,0.0,0.0,,
MerkezKavacık Subayevleri Mh.,1+1,30000.0,MerkezKavacık Subayevleri Mh._1+1,04,,,,
MerkezKavacık Subayevleri Mh.,2+1,23406.25,MerkezKavacık Subayevleri Mh._2+1,04,2.6339829476248515,3.8834951456310676,-0.03452301296925866,1.766304347826087
MerkezKavacık Subayevleri Mh.,3+1,29088.235294117647,MerkezKavacık Subayevleri Mh._3+1,04,0.6103763987792457,-0.7155457721160772,0.6305803167154723,-0.1262307498106546
MerkezKavacık Subayevleri Mh.,3.5+1,25000.0,MerkezKavacık Subayevleri Mh._3.5+1,04,0.0,,,0.0
MerkezKavacık Subayevleri Mh.,4+1,46000.0,MerkezKavacık Subayevleri Mh._4+1,04,0.0,0.0,13.022113022113022,
MerkezKavacık Subayevleri Mh.,6+1,48000.0,MerkezKavacık Subayevleri Mh._6+1,04,0.0,0.0,-7.6923076923076925,
MerkezKocatepe Mah.,1+1,40000.0,MerkezKocatepe Mah._1+1,04,0.0,0.0,0.0,
MerkezKocatepe Mah.,2+1,33000.0,MerkezKocatepe Mah._2+1,04,0.0,0.0,-5.938242280285042,
MerkezMebusevleri Mah.,1+1,45250.0,MerkezMebusevleri Mah._1+1,04,0.0,0.0,3.8240917782026713,-4.736842105263158
MerkezMebusevleri Mah.,2+1,42500.0,MerkezMebusevleri Mah._2+1,04,-4.850746268656711,-0.5847953216374269,3.6585365853658534,5.371900826446275
MerkezMebusevleri Mah.,3+1,43200.0,MerkezMebusevleri Mah._3+1,04,0.6993006993006993,8.169014084507042,18.844566712517192,
MerkezMebusevleri Mah.,4+1,55000.0,MerkezMebusevleri Mah._4+1,04,0.0,7.142857142857138,8.91089108910891,
MerkezMebusevleri Mah.,Stüdyo (1+0),15000.0,MerkezMebusevleri Mah._Stüdyo (1+0),04,0.0,0.0,0.0,
MerkezMimar Sinan,2+1,25000.0,MerkezMimar Sinan_2+1,04,0.0,-0.7936507936507936,13.636363636363635,20.967741935483865
MerkezMimar Sinan,3+1,22522.727272727272,MerkezMimar Sinan_3+1,04,2.4656008907977394,4.96914433084645,2.1825055851520796,1.9127930892636744
MerkezMimar Sinan,4+1,41761.90476190476,MerkezMimar Sinan_4+1,04,2.5163036790943742,-1.8649757553151756,-6.105068496483926,-2.486796245215643
MerkezMimar Sinan,5+1,19900.0,MerkezMimar Sinan_5+1,04,0.0,-4.556354916067146,-10.561797752808989,-7.87037037037037
MerkezOrhun Mh.,4+1,19750.0,MerkezOrhun Mh._4+1,04,0.0,0.0,0.0,
MerkezSaray Cumhuriyet Mah.,1+1,24357.14285714286,MerkezSaray Cumhuriyet Mah._1+1,04,2.1428571428571437,1.8417122946739684,-4.0112596762843005,-1.357365376056955
MerkezSaray Cumhuriyet Mah.,2+1,25000.0,MerkezSaray Cumhuriyet Mah._2+1,04,0.0,-1.9607843137254901,9.489051094890517,-1.4972419227738378
MerkezSaray Cumhuriyet Mah.,3+1,25641.176470588234,MerkezSaray Cumhuriyet Mah._3+1,04,-1.5804922104312495,-6.686646584810166,-5.837487537387839,-0.3581225236208468
MerkezSaray Cumhuriyet Mah.,4+1,34437.5,MerkezSaray Cumhuriyet Mah._4+1,04,-14.204152249134951,-1.6773733047822985,-0.10072522159547813,-2.65017667844523
MerkezSaray Cumhuriyet Mah.,5+2,35000.0,MerkezSaray Cumhuriyet Mah._5+2,04,0.0,0.0,,
MerkezSaray Cumhuriyet Mah.,Stüdyo (1+0),16000.0,MerkezSaray Cumhuriyet Mah._Stüdyo (1+0),04,0.0,0.0,0.0,0.0
MerkezSaray Fatih Mah.,1+1,19000.0,MerkezSaray Fatih Mah._1+1,04,11.76470588235294,-21.649484536082475,-9.523809523809524,0.884955752212396
MerkezSaray Fatih Mah.,2+1,24833.333333333332,MerkezSaray Fatih Mah._2+1,04,0.0,9.39794419970631,26.057529610829093,11.36023916292974
MerkezSaray Fatih Mah.,3+1,24694.444444444445,MerkezSaray Fatih Mah._3+1,04,3.006464202951579,-3.612629022465085,-4.127884790868216,-6.998640025107224
MerkezSaray Fatih Mah.,4+1,35590.90909090909,MerkezSaray Fatih Mah._4+1,04,0.39748685728938865,6.241519674355487,6.373825427374602,6.015473887814302
MerkezSaray Fatih Mah.,7+1,106666.66666666667,MerkezSaray Fatih Mah._7+1,04,-0.7751937984496079,0.0,1.587301587301592,1.587301587301592
MerkezSaray Osmangazi Mah.,1+1,21414.285714285714,MerkezSaray Osmangazi Mah._1+1,04,0.0,3.002817288531572,-1.1648351648351727,14.209523809523809
MerkezSaray Osmangazi Mah.,2+1,29250.0,MerkezSaray Osmangazi Mah._2+1,04,0.0,0.0,2.33236151603499,-7.142857142857142
MerkezSaray Osmangazi Mah.,3+1,19000.0,MerkezSaray Osmangazi Mah._3+1,04,,,,
MerkezTevfik İleri Mh.,3+1,22400.0,MerkezTevfik İleri Mh._3+1,04,1.0526315789473628,-18.1201044386423,-16.728624535315987,-18.17351598173516
MerkezTevfik İleri Mh.,4+1,41750.0,MerkezTevfik İleri Mh._4+1,04,0.0,,-16.08040201005025,-6.442577030812324
MerkezTurkuaz Mh.,2+1,23241.489361702126,MerkezTurkuaz Mh._2+1,04,0.7950594081872899,2.324374167548911,1.5198210811280761,3.1923159582733986
MerkezTurkuaz Mh.,2.5+1,26500.0,MerkezTurkuaz Mh._2.5+1,04,0.0,-1.8518518518518516,,
MerkezTurkuaz Mh.,3+1,25795.454545454544,MerkezTurkuaz Mh._3+1,04,-0.3511852502194946,-1.2184508268059244,-2.4210993399523058,-3.668427008675975
MerkezTurkuaz Mh.,4+1,28000.0,MerkezTurkuaz Mh._4+1,04,0.0,0.0,0.0,-5.084745762711865
MerkezYapracık Mh.,1+1,28500.0,MerkezYapracık Mh._1+1,04,0.0,0.0,,-16.176470588235293
MerkezYapracık Mh.,2+1,23365.0,MerkezYapracık Mh._2+1,04,-0.7035769094557869,-0.9435523064037413,6.2324448845151235,2.2710437710437645
MerkezYapracık Mh.,3+1,24433.928571428572,MerkezYapracık Mh._3+1,04,0.18695512100829775,0.18695512100829775,-0.43978692585723167,12.01801064265248
MerkezYapracık Mh.,4+1,46850.0,MerkezYapracık Mh._4+1,04,12.383808095952025,12.383808095952025,18.30808080808081,87.4
MerkezYeni Mah.,2+0,30000.0,MerkezYeni Mah._2+0,04,0.0,,,
MerkezYeni Mah.,2+1,18000.0,MerkezYeni Mah._2+1,04,0.0,0.0,7.462686567164178,16.129032258064516
MerkezYeni Mah.,3+1,17666.666666666668,MerkezYeni Mah._3+1,04,30.864197530864207,17.777777777777786,15.846994535519135,22.89855072463769
MerkezYeşilöz Mh.,3+1,22500.0,MerkezYeşilöz Mh._3+1,04,0.0,0.0,,
MerkezYukarıyurtçu Mh.,1+1,25500.0,MerkezYukarıyurtçu Mh._1+1,04,2.0,-4.672897196261682,,2.0
MerkezYukarıyurtçu Mh.,2+1,25531.48148148148,MerkezYukarıyurtçu Mh._2+1,04,-0.3613500036134948,0.8256230629758211,4.668607213352742,3.1277382402598737
MerkezYukarıyurtçu Mh.,3+1,21000.0,MerkezYukarıyurtçu Mh._3+1,04,-7.836412767478161,-7.18232044198895,-8.695652173913043,-10.638297872340425
MerkezYukarıyurtçu Mh.,6+1,165000.0,MerkezYukarıyurtçu Mh._6+1,04,0.0,0.0,0.0,
MerkezYunus Emre Mah.,1+1,20500.0,MerkezYunus Emre Mah._1+1,04,0.0,0.0,,
MerkezYunus Emre Mah.,2+1,20666.666666666668,MerkezYunus Emre Mah._2+1,04,0.0,11.711711711711718,8.77192982456141,8.77192982456141
MerkezYunus Emre Mah.,3+1,25105.555555555555,MerkezYunus Emre Mah._3+1,04,-0.39558246908424644,-1.0361917934532119,-0.0773908236594836,3.716754421493186
MerkezYunus Emre Mah.,4+1,41750.0,MerkezYunus Emre Mah._4+1,04,-1.183431952662722,0.6024096385542169,4.375,1.8292682926829267
MerkezÖn Cebeci Mh.,1+1,30500.0,MerkezÖn Cebeci Mh._1+1,04,5.780346820809253,1.1608623548922055,-2.763018065887358,-6.153846153846154
MerkezÖn Cebeci Mh.,2+1,28846.153846153848,MerkezÖn Cebeci Mh._2+1,04,0.20996373353693756,-1.6100178890876573,3.2267930876280797,-4.902789518174125
MerkezÖn Cebeci Mh.,3+1,32928.57142857143,MerkezÖn Cebeci Mh._3+1,04,-4.091539528432742,-1.9982993197278944,4.204339963833632,
MerkezŞehitali Mh.,5+2,54000.0,MerkezŞehitali Mh._5+2,04,0.0,-4.0,-1.8181818181818181,
MerkezŞentepe Mh.,2+0,17250.0,MerkezŞentepe Mh._2+0,04,0.0,0.0,0.0,0.0
MerkezŞentepe Mh.,2+1,15000.0,MerkezŞentepe Mh._2+1,04,-7.6923076923076925,0.0,20.0,-7.6923076923076925
MerkezŞentepe Mh.,3+1,20842.105263157893,MerkezŞentepe Mh._3+1,04,1.4084507042253362,6.105263157894737,7.572156196943965,10.95615627089502
MerkezŞentepe Mh.,4+1,22000.0,MerkezŞentepe Mh._4+1,04,0.0,,-15.384615384615385,-15.384615384615385
Misket,1+1,26222.727272727272,Misket_1+1,04,1.5291656074620141,1.584786053882722,-1.952786417172286,-1.5108834827144713
Misket,2+1,28250.0,Misket_2+1,04,0.0,-8.130081300813007,3.1963470319634704,-19.28571428571429
Misket,3+1,21979.166666666668,Misket_3+1,04,1.1366748835935343,5.832616795643465,-5.247626379266101,-5.239520958083831
Misket,4+1,24500.0,Misket_4+1,04,0.0,0.0,0.0,-2.0
Misket,5+1,28000.0,Misket_5+1,04,0.0,,,
MisketDutluk Mah.,3+1,27833.333333333332,MisketDutluk Mah._3+1,04,1.6742770167427656,1.6742770167427656,2.140672782874613,11.333333333333329
MisketMehtap Mah.,2+1,24062.5,MisketMehtap Mah._2+1,04,-0.2590673575129534,-0.7731958762886598,-0.15560165975103735,1.1029411764705883
MisketMehtap Mah.,3+1,20200.0,MisketMehtap Mah._3+1,04,2.9299363057324843,-16.182572614107883,-2.97790585975024,-5.460218408736354
MisketMehtap Mah.,4+1,41000.0,MisketMehtap Mah._4+1,04,0.0,0.0,0.0,0.0
MisketTuzluçayır Mh.,1+1,18000.0,MisketTuzluçayır Mh._1+1,04,0.0,0.0,0.0,
MisketTuzluçayır Mh.,2+1,15250.0,MisketTuzluçayır Mh._2+1,04,0.0,-11.165048543689327,-12.857142857142856,-19.026548672566364
MisketTuzluçayır Mh.,3+1,23214.285714285714,MisketTuzluçayır Mh._3+1,04,2.4814916369618767,0.9316770186335381,0.2343942758450508,-6.609195402298859
MisketTuzluçayır Mh.,4+1,30000.0,MisketTuzluçayır Mh._4+1,04,0.0,0.0,,
MisketTuzluçayır Mh.,5+1,35000.0,MisketTuzluçayır Mh._5+1,04,0.0,14.754098360655737,12.903225806451612,2.941176470588235
MisketTuzluçayır Mh.,Stüdyo (1+0),10000.0,MisketTuzluçayır Mh._Stüdyo (1+0),04,0.0,,,
MisketÇağlayan Mh.,1+1,29250.0,MisketÇağlayan Mh._1+1,04,0.0,0.0,-4.098360655737705,
MisketÇağlayan Mh.,2+1,19833.333333333332,MisketÇağlayan Mh._2+1,04,11.737089201877927,11.737089201877927,11.737089201877927,10.18518518518518
MisketÇağlayan Mh.,3+1,26596.428571428572,MisketÇağlayan Mh._3+1,04,3.086932447397568,3.790940766550527,-0.4707454707454683,-7.329517172722744
MisketÇağlayan Mh.,6+1,42000.0,MisketÇağlayan Mh._6+1,04,0.0,,,
MisketÇağlayan Mh.,Stüdyo (1+0),22500.0,MisketÇağlayan Mh._Stüdyo (1+0),04,0.0,,15.384615384615385,
MisketŞahintepe Mh.,1+1,21000.0,MisketŞahintepe Mh._1+1,04,,,,
MisketŞahintepe Mh.,2+1,18583.333333333332,MisketŞahintepe Mh._2+1,04,-4.029733959311432,-4.700854700854707,-8.793456032719844,-9.680032401782105
MisketŞahintepe Mh.,3+1,21754.166666666668,MisketŞahintepe Mh._3+1,04,0.732143219805448,0.4231582996730196,-1.4374325782092765,-4.105060152447424
MisketŞahintepe Mh.,3.5+1,21000.0,MisketŞahintepe Mh._3.5+1,04,0.0,0.0,0.0,0.0
MisketŞahintepe Mh.,4+1,31000.0,MisketŞahintepe Mh._4+1,04,0.26954177897573733,0.0,24.623115577889447,24.623115577889447
MisketŞirintepe Mh.,2+1,17000.0,MisketŞirintepe Mh._2+1,04,0.0,-10.526315789473683,-15.0,-15.0
MisketŞirintepe Mh.,3+1,25214.285714285714,MisketŞirintepe Mh._3+1,04,0.0,2.653580516175934,3.443223443223441,13.504823151125404
MisketŞirintepe Mh.,4+1,26999.0,MisketŞirintepe Mh._4+1,04,0.0,3.8443046981672726,0.0,
Nallıhan100.Yıl Mh.,3+1,24000.0,Nallıhan100.Yıl Mh._3+1,04,0.0,20.0,,
NallıhanAtatürk Mh.,3+1,18750.0,NallıhanAtatürk Mh._3+1,04,0.0,0.0,0.0,0.0
OstimOstim OSB,2+1,49000.0,OstimOstim OSB_2+1,04,-5.769230769230769,-7.547169811320755,,
OstimOstim OSB,3+1,29500.0,OstimOstim OSB_3+1,04,2.608695652173913,2.9069767441860423,2.608695652173913,9.937888198757769
OstimSerhat,1+1,33357.142857142855,OstimSerhat_1+1,04,8.185328185328183,19.274646688234277,16.125823697625258,28.626514873301506
OstimSerhat,2+1,55000.0,OstimSerhat_2+1,04,0.0,70.54263565891473,48.64864864864865,
OstimSerhat,3+1,33601.851851851854,OstimSerhat_3+1,04,-1.0410884194739043,-1.0030427027594184,-5.628069333173306,-6.336301458252672
OstimSerhat,3.5+1,42000.0,OstimSerhat_3.5+1,04,0.0,0.0,0.0,0.0
OstimSerhat,4+1,53857.142857142855,OstimSerhat_4+1,04,3.0758714969241248,-1.4808362369337973,-5.181086519114691,0.6675567423230936
OstimSerhat,5+1,43500.0,OstimSerhat_5+1,04,0.0,0.0,0.0,
PursaklarMerkez,4+1,35000.0,PursaklarMerkez_4+1,04,,,2.941176470588235,
PursaklarMerkez,7+1,110000.0,PursaklarMerkez_7+1,04,,,,
Sanatoryum19 Mayıs Mh.,1+1,26000.0,Sanatoryum19 Mayıs Mh._1+1,04,0.0,0.0,-3.7037037037037033,23.809523809523807
Sanatoryum19 Mayıs Mh.,2+1,19780.0,Sanatoryum19 Mayıs Mh._2+1,04,4.656084656084656,9.402654867256636,9.483394833948331,-1.0999999999999999
Sanatoryum19 Mayıs Mh.,3+1,21765.853658536584,Sanatoryum19 Mayıs Mh._3+1,04,0.46967601881013393,0.08468934539017003,-3.1612517200374524,1.9477923116467617
Sanatoryum19 Mayıs Mh.,4+1,25000.0,Sanatoryum19 Mayıs Mh._4+1,04,,,,
Sanatoryum19 Mayıs Mh.,5+1,38000.0,Sanatoryum19 Mayıs Mh._5+1,04,0.0,0.0,0.0,
SanatoryumGüçlükaya Mh.,1+1,14000.0,SanatoryumGüçlükaya Mh._1+1,04,0.0,0.0,0.0,0.0
SanatoryumGüçlükaya Mh.,2+1,21333.333333333332,SanatoryumGüçlükaya Mh._2+1,04,0.0,5.349794238683121,13.024282560706396,-0.775193798449618
SanatoryumGüçlükaya Mh.,3+1,23707.8125,SanatoryumGüçlükaya Mh._3+1,04,0.9285200025042286,1.091715525774768,0.16412623834498355,3.9816337719298245
SanatoryumGüçlükaya Mh.,5+1,34000.0,SanatoryumGüçlükaya Mh._5+1,04,-6.8493150684931505,-24.444444444444443,-24.444444444444443,-24.444444444444443
