ProductName,Total_Period_Change_%,2026-04_Change_%
10MM CAM DELME FAYANS MATKAP SERAMIK UCU,0.7,0.7
10MM CMC DIŞ EĞE LAMA ORTA YASSI,0.71,0.71
10MM COBALT DEMIR HSS KOBALT MATKAP UCU ÇELIK,0.21,0.21
10MM COBALT HSS KOBALT MATKAP UCU ÇELIK,0.0,0.0
10MM DEMIR HSS MATKAP UCU,0.7,0.7
10MM DEMIR KESME MAKASI YAKAR,0.0,0.0
10MM DIN338 HSS MATKAP MTE UCU,0.0,0.0
10MM DÜBEL KANCALI KAPALI ÇELIK,-0.0,-0.0
10MM ELMAS GRANIT KALEM KESME SERAMIK SGS,0.71,0.71
10MM GALVANIZ KARABINA KILITLI VIDALI,0.71,0.71
10MM GALVANIZ KARABINA YAYLI,0.7,0.7
10MM GERDIRME HALAT ÇEKTIRME,0.71,0.71
10MM KABLO PAPUCU STANDART,0.0,0.0
10MM KARABINA SH0,-2.83,-2.83
10MM KILIDI MAPA ZINCIR,0.0,0.0
10MM KLEMENS U,0.0,0.0
10MM KLEMENSI RAY,0.0,0.0
10MM LOKMA PIPO TORNAVIDA UÇLU,0.0,0.0
10MM MENTEŞE MIL,0.0,0.0
10MMX5MT 53.01.073 BANT LED VHB VODASEAL ŞEFFAF,0.0,0.0
10MT 15MM BANT EVA KÖPÜK SGS TARAFLI ÇIFT,31.36,31.36
10MT 18MM BANT EVA KÖPÜK TARAFLI YEŞIL ÇIFT,71.05,71.05
10MT 24MM BANT EVA KÖPÜK TARAFLI YEŞIL ÇIFT,13839.64,13839.64
10MT 36MM BANT EVA KÖPÜK TARAFLI YEŞIL ÇIFT,33.45,33.45
10MT 3X1.5 ERKEK+DIŞI FIŞ KABLO SEYYAR UZATMA,11.4,11.4
10MT 3X1.5 KABLO KAUÇUK PRIZ SEYYAR UZATMA ÜÇLÜ,9.86,9.86
10MT 3X2.5 KABLO KAUÇUK PRIZ SEYYAR UZATMA ÜÇLÜ,9.76,9.76
10MT 4 50MM CIRCIRLI GERDIRME SIYAH SPANZET TON YÜK,0.0,0.0
10MT 4 50MM CIRCIRLI GERDIRME SPANZET TON TURUNCU YÜK,0.0,0.0
10MT 48MM BANT EVA KÖPÜK TARAFLI YEŞIL ÇIFT,15.26,15.26
10MT 50MM CIRCIRLI GERDIRME SIYAH SPANZET YÜK,0.33,0.33
10MT 50MM CIRCIRLI GERDIRME SPANZET TURUNCU YÜK,0.33,0.33
10MT AÇMA KANAL LAVABO SUSTASI TELI,0.0,0.0
10MT AÇMA KANAL LAVABO SUSTASI TELI WC,0.0,0.0
10MT NAYLON TELI ÇAMAŞIR İPI,0.0,0.0
10MT TELI ÇAMAŞIR ÇELIK İPI,0.0,0.0
10M² BOYA KALIN VE ZEMIN ÖRTÜSÜ,3.79,3.79
10N 49 5 FINCAN HÜNER NOZUL SERAMIK SIZE,0.0,0.0
10NO 15X80X80 GÖNYE MASA SAC,0.0,0.0
10X10 30CM AHŞAP DEKOR DIŞLI KARE MALASI SAPLI SERAMIK,0.0,0.0
10X10 30CM ALÜMINYUM DEKOR DIŞLI KARE MALASI SAPLI SERAMIK,0.0,0.0
10X10 30CM KRISTAL MALASI PLASTIK SAPLI SERAMIK,0.0,0.0
10X10 35CM KRISTAL MALASI PASLANMAZ PLASTIK SAPLI SERAMIK,0.0,0.0
10X10 35CM KRISTAL MALASI PLASTIK SAPLI SERAMIK,0.0,0.0
10X10 40CM KRISTAL MALASI PASLANMAZ PLASTIK SAPLI SERAMIK,0.0,0.0
10X10 40CM KRISTAL MALASI PLASTIK SAPLI SERAMIK,0.0,0.0
10X10 50CM AHŞAP DEKOR DIŞLI KARE MALASI SAPLI SERAMIK,0.0,0.0
10X10 ALÜMİNYUM BANTI BTM BİTÜSELF MT SU YALITIM,40.91,40.91
10X100CM BAGAJ ELTOS KELON LASTIĞI,11.2,11.2
10X100MM TRIFON VIDA,0.0,0.0
10X11 ANAHTAR AÇIK AĞIZ ELTA ÇATAL İKI,0.0,0.0
10X11 ANAHTAR AÇIK AĞIZ ELTOS JAWS İKI,20.9,20.9
10X11 ANAHTAR AĞIZ ELTA YILDIZ İKI,0.0,0.0
10X110 BORULU DÜBEL MM ÇELIK,0.0,0.0
10X110 DÜBEL GÖMLEKLI MM ÇELIK,0.0,0.0
10X110MM DÜBEL KLIPSLI ÇELIK,13.33,13.33
10X110MM MATKAP PLUS SDS UCU,0.7,0.7
10X120MM TRIFON VIDA,0.0,0.0
10X150MM DÜBEL KLIPSLI ÇELIK,4.0,4.0
10X16 ELKA HORTUM KELEPÇESI MM,0.61,0.61
10X16 HORTUM KELEPÇESI MM,0.76,0.76
10X160MM MATKAP PLUS SDS UCU,0.7,0.7
10X210MM MATKAP PLUS SDS UCU,0.7,0.7
10X250 1590 BAY MM MU TEC TIĞ YILAN,0.0,0.0
10X250MM AHŞAP/AĞAÇ MATKAP PLUS SDS UCU,0.7,0.7
10X25MM DEKOR METRE ŞEFFAF ŞERIT,0.0,0.0
10X25MM DEKOR METRE ŞERIT,0.0,0.0
10X25MM ELKA METRE SARI ŞERIT,0.7,0.7
10X25MM METRE PROFESYONEL RAYNO ŞERIT,0.7,0.7
10X260 4 ELMASLI MATKAP MAX MM SDS TD50410 TODRİLL UÇ,0.0,0.0
10X260MM MATKAP PLUS SDS UCU,0.7,0.7
10X350MM MATKAP PLUS SDS UCU,0.7,0.7
10X400 BOSCH EXPERT HEX MATKAP MM UCU YAPRAK,0.0,0.0
10X450MM MATKAP PLUS SDS UCU,0.7,0.7
10X45MM ADAPTÖRÜ LOKMA MANYETIK PIPO SOMUN TUTUCU VIDA ÇATI,0.69,0.69
10X500MM AHŞAP/AĞAÇ MATKAP PLUS SDS UCU,0.69,0.69
10X50MM TRIFON VIDA,0.0,0.0
10X600 KALIPÇI MATKAP MM PLUS SDS UCU,0.7,0.7
10X60MM TRIFON VIDA,-0.0,-0.0
10X65MM ADAPTÖRÜ LOKMA MANYETIK PIPO SOMUN TUTUCU VIDA ÇATI,0.69,0.69
10X70 DÜBEL GÖMLEKLI MM ÇELIK,0.0,0.0
10X70MM TRIFON VIDA,0.0,0.0
10X80MM TRIFON VIDA,0.0,0.0
10X85 BORULU DÜBEL MM ÇELIK,0.0,0.0
10X85 DÜBEL GÖMLEKLI MM ÇELIK,0.0,0.0
10X90MM TRIFON VIDA,0.0,0.0
10YDS 19 BANDI BANT BEYAZ ELEKTRIKÇI GLOBE X İZOLE,-46.67,-46.67
10YDS 19 BANDI BANT ELEKTRIKÇI GLOBE GRI X İZOLE,-46.67,-46.67
10YDS 19 BANDI BANT ELEKTRIKÇI GLOBE KIRMIZI X İZOLE,-46.67,-46.67
10YDS 19 BANDI BANT ELEKTRIKÇI GLOBE MAVI X İZOLE,-46.67,-46.67
10YDS 19 BANDI BANT ELEKTRIKÇI GLOBE SARI X İZOLE,-46.67,-46.67
10YDS 19 BANDI BANT ELEKTRIKÇI GLOBE SIYAH X İZOLE,-34.31,-34.31
10YDS 19 BANDI BANT ELEKTRIKÇI GLOBE X YEŞIL İZOLE,-46.67,-46.67
10YDS 19MM BANDI BANT BEYAZ ELEKTRIKÇI X İZOLE,0.7,0.7
10YDS 19MM BANDI BANT ELEKTRIKÇI KIRMIZI X İZOLE,0.7,0.7
10YDS 19MM BANDI BANT ELEKTRIKÇI MAVI X İZOLE,0.7,0.7
10YDS 19MM BANDI BANT ELEKTRIKÇI SARI X İZOLE,0.7,0.7
10YDS 19MM BANDI BANT ELEKTRIKÇI SIYAH X İZOLE,0.7,0.7
10YDS 19MM BANDI BANT ELEKTRIKÇI X YEŞIL İZOLE,0.7,0.7
11,0.0,0.0
11 11 ANAHTAR B01 CETA KOMBINE MM,0.0,0.0
11 1KG 300MM 3MM KALIN MUM SILIKON X ÇUBUK,0.71,0.71
11 ANAHTAR CER LOKMA NO PA SAPLI T UZUN,28.76,28.76
11 AÇMA BUAT PANÇ PARÇA SETI,0.7,0.7
11 CER MULTI PA PARÇA SISTEM TAKIMI TORNAVIDA,17.23,17.23
11 EMNİYET KEMERİ KORUMALI RH TAM VENTO,0.0,0.0
11 GAS GP GİSON MİNİ YAĞLAYICI,0.0,0.0
11 INC KLASIK MANO ORGANIZER,11.37,11.37
11.5 DIN338 HSS MATKAP MM MTE UCU,0.0,0.0
11.5KG 12 1700 52 BOSCH D DELICI GBH KIRICI W,-0.72,-0.72
11.5MM 338 DIN HSS KAPLI MATKAP TITANYUM UCU,0.7,0.7
110,0.0,0.0
110 ADAPTÖR BETON MERCURE MM PANÇ,0.0,0.0
110 BAR BASINÇLI BOSCH EASYAQUATAK YIKAMA YÜKSEK,1.63,1.63
1100,0.0,0.0
1100 2 24 BOSCH DARBELI GSB MATKAP W,0.0,0.0
1100 40 5 5 6 8 8KG BOSCH D DELICI GBH JOULE KIRICI WATT,0.26,0.26
1100 500 BOSCH GSH KIRICI W,0.0,0.0
1100 DALGIÇ KIRLI POMPASI SGS SU SU W İNOX,0.71,0.71
11000,0.0,0.0
11001,0.0,0.0
11002,0.0,0.0
11003,0.0,0.0
11004,0.0,0.0
11005,0.0,0.0
11006,0.0,0.0
11007,0.0,0.0
11008,0.0,0.0
11009,0.0,0.0
1100E 280G AKFİX AMAÇLI BEYAZ GENEL SİLİKON,0.0,0.0
1100E 280G AKFİX AMAÇLI GENEL SİLİKON ŞEFFAF,0.0,0.0
1100E 280GR AKFIX BEYAZ SILIKON,0.0,0.0
1100E 280GR AKFIX SILIKON ŞEFFAF,0.26,0.26
1100ML SENTETIK TINER,6.67,6.67
1100V MOMENTUM POMPASÄ± PQL SU TEMIZ,0.0,0.0
1100V MOMENTUM POMPASÄĄ PQL SU TEMIZ,0.0,0.0
1100W 115MM AVUÇ MAKINESI SPECCO TAŞLAMA,0.71,0.71
1100W 125MM AVUÇ AYARLI DEVIR MAKINESI SGS TAŞLAMA,0.71,0.71
1100W 125MM AVUÇ MAKINESI SPECCO TAŞLAMA,0.71,0.71
1100W 28MM DELICI KIRICI MATKAP PLUS SDS SPECCO,0.71,0.71
1101,0.0,0.0
11010,0.0,0.0
11010070,0.0,0.0
11010071,0.96,0.96
11010072,1.76,1.76
11010073,5.26,5.26
11010074,8.99,8.99
11010075,4.33,4.33
11011,0.0,0.0
11012,0.0,0.0
11013,0.0,0.0
11013 BADANA DOĞUŞ FIRÇASI NO:3 PLASTIK,0.0,0.0
11014,0.0,0.0
11015,0.0,0.0
11016,0.0,0.0
11017,0.0,0.0
11018,0.0,0.0
11019,0.0,0.0
1102,0.0,0.0
11020,0.0,0.0
11020164,0.0,0.0
11020194,5.42,5.42
11020197,4.69,4.69
11020270,5.46,5.46
11020274,8.51,8.51
11020275,14.49,14.49
11020289,13.18,13.18
11020291,3.82,3.82
11020292,5.41,5.41
11020356,4.03,4.03
11020577,4.41,4.41
11020579,5.86,5.86
11020580,5.42,5.42
11020773,0.0,0.0
11020784,0.0,0.0
11021,0.0,0.0
11022,0.0,0.0
11023,0.0,0.0
11024,0.0,0.0
11025,0.0,0.0
11026,0.0,0.0
11027,0.0,0.0
11028,0.0,0.0
11029,0.0,0.0
1103,0.0,0.0
11030,0.0,0.0
11031,0.0,0.0
11032,0.0,0.0
11033,0.0,0.0
11034,0.0,0.0
11035,0.0,0.0
11036,0.0,0.0
11037,0.0,0.0
11038,0.0,0.0
11039,0.0,0.0
1104,0.0,0.0
11040,0.0,0.0
11040067,8.17,8.17
11040200,5.95,5.95
11041,0.0,0.0
11042,0.0,0.0
11043,0.0,0.0
11044,0.0,0.0
11045,0.0,0.0
11046,0.0,0.0
11047,0.0,0.0
11048,0.0,0.0
11049,0.0,0.0
1104P GĂ¶VDELI JET MOMENTUM PKJ PLASTIK POMPA,0.0,0.0
1104P GĂŚVDELI JET MOMENTUM PKJ PLASTIK POMPA,0.0,0.0
1105,0.0,0.0
11050,0.0,0.0
11051,0.0,0.0
11052,0.0,0.0
11053,0.0,0.0
11054,0.0,0.0
11055,0.0,0.0
11056,0.0,0.0
11057,0.0,0.0
11058,0.0,0.0
11059,0.0,0.0
1106,0.0,0.0
11060,0.0,0.0
11061,0.0,0.0
11062,0.0,0.0
11063,0.0,0.0
11064,0.0,0.0
11065,0.0,0.0
11066,0.0,0.0
11067,0.0,0.0
11068,0.0,0.0
11069,0.0,0.0
1107,0.0,0.0
11070,0.0,0.0
11070083,2.96,2.96
11071,0.0,0.0
11072,0.0,0.0
11073,0.0,0.0
11074,0.0,0.0
11075,0.0,0.0
11076,0.0,0.0
11077,0.0,0.0
11078,0.0,0.0
11079,0.0,0.0
1108,0.0,0.0
11080,0.0,0.0
11080673,19.49,19.49
11080702,2.46,2.46
11081,0.0,0.0
11082,0.0,0.0
11083,0.0,0.0
11084,0.0,0.0
11085,0.0,0.0
11086,0.0,0.0
11087,0.0,0.0
11088,0.0,0.0
11089,0.0,0.0
1109,0.0,0.0
11090,0.0,0.0
11090168,8.3,8.3
11090169,8.46,8.46
11090171,7.92,7.92
11090192,14.59,14.59
11090194,9.17,9.17
11090197,5.46,5.46
11090202,15.04,15.04
11090203,9.45,9.45
11090204,5.42,5.42
11090263,7.59,7.59
11090266,3.02,3.02
11090294,3.33,3.33
11090410,8.73,8.73
11090412,1.67,1.67
11091,0.0,0.0
11092,0.0,0.0
11093,0.0,0.0
11094,0.0,0.0
11095,0.0,0.0
11096,0.0,0.0
11097,0.0,0.0
11098,0.0,0.0
11099,0.0,0.0
110CM 40MM ALTI BANDI BEYAZ KAPI SIZDIRMAZLIK VODASEAL X,0.0,0.0
110MM AÇMA BETON BUAT DELME ELMASLI PANÇ SDS SETI,0.7,0.7
110MM ELTOS ISPATULA ÇELIK,0.0,0.0
110MM ELTOS ISPATULASI KENDO TEMIZLIK,32.65,32.65
110R BMI CETVEL ÇELİK,0.0,0.0
111,0.0,0.0
1110,0.0,0.0
1110 2ER BIÇAĞI BOSCH PANTER RBP S TESTERE V,0.0,0.0
1110 3M KULAK TIKACI,0.0,0.0
1110 AND BOSCH FOR HEAVY METAL S VF WOOD,0.0,0.0
11100,0.0,0.0
11100090,0.0,0.0
11100167,1.34,1.34
11100214,3.42,3.42
11100216,3.97,3.97
11100218,3.76,3.76
11100221,3.43,3.43
11100222,3.68,3.68
11100230,0.0,0.0
11100231,7.88,7.88
11100233,2.81,2.81
11100234,0.0,0.0
11100304,0.0,0.0
11100306,11.59,11.59
11100307,5.97,5.97
11100308,0.0,0.0
11100310,0.0,0.0
11100311,7.18,7.18
11100312,7.97,7.97
11100314,5.59,5.59
11100315,2.29,2.29
11101,0.0,0.0
11102,0.0,0.0
11103,0.0,0.0
11104,0.0,0.0
11105,0.0,0.0
11106,0.0,0.0
11107,0.0,0.0
11108,0.0,0.0
11109,0.0,0.0
1111,0.0,0.0
11110,0.0,0.0
11110057,6.42,6.42
11110058,6.42,6.42
11110059,6.42,6.42
11110060,14.12,14.12
11110061,7.84,7.84
11110062,7.84,7.84
11110063,7.84,7.84
11110064,7.84,7.84
11110065,7.84,7.84
11110066,7.84,7.84
11110067,7.84,7.84
11110068,7.84,7.84
11110069,7.84,7.84
11110070,7.84,7.84
11110071,7.84,7.84
11110072,7.84,7.84
11110115,0.0,0.0
11110118,5.04,5.04
11110120,7.06,7.06
11110121,7.06,7.06
11110122,7.06,7.06
11110124,7.06,7.06
11110126,7.06,7.06
11110127,7.06,7.06
11110128,7.06,7.06
11110129,7.06,7.06
11110206,5.31,5.31
11110210,2.27,2.27
11110212,1.43,1.43
11111,0.0,0.0
11112,0.0,0.0
11113,0.0,0.0
11114,0.0,0.0
11115,0.0,0.0
11116,0.0,0.0
11117,0.0,0.0
11118,0.0,0.0
11119,0.0,0.0
1112,0.0,0.0
11120,0.0,0.0
11121,0.0,0.0
11122,0.0,0.0
11123,0.0,0.0
11124,0.0,0.0
11125,0.0,0.0
11126,0.0,0.0
11127,0.0,0.0
11128,0.0,0.0
11129,0.0,0.0
1113,0.0,0.0
11130,0.0,0.0
11130010,0.96,0.96
11130012,2.6,2.6
11130142,2.96,2.96
11130143,7.16,7.16
11131,0.0,0.0
11132,0.0,0.0
11133,0.0,0.0
11134,0.0,0.0
11135,0.0,0.0
11136,0.0,0.0
11137,0.0,0.0
11138,0.0,0.0
11139,0.0,0.0
1114,0.0,0.0
11140,0.0,0.0
11140125,4.86,4.86
11141,0.0,0.0
11142,0.0,0.0
11143,0.0,0.0
11144,0.0,0.0
11145,0.0,0.0
11146,0.0,0.0
11147,0.0,0.0
11148,0.0,0.0
11149,0.0,0.0
1115,0.0,0.0
11150,0.0,0.0
11150093,1.32,1.32
11150098,4.93,4.93
11150100,7.72,7.72
11150101,7.74,7.74
11150102,0.0,0.0
11150103,0.0,0.0
11150105,0.0,0.0
11150115,0.0,0.0
11150129,0.0,0.0
11150141,0.0,0.0
11150143,0.0,0.0
11150145,0.0,0.0
11150151,0.0,0.0
11150208,0.0,0.0
11150220,0.0,0.0
11150223,0.0,0.0
11151,0.0,0.0
11152,0.0,0.0
11153,0.0,0.0
11154,0.0,0.0
11155,0.0,0.0
11156,0.0,0.0
11157,0.0,0.0
11158,0.0,0.0
11159,0.0,0.0
1116,0.0,0.0
11160,0.0,0.0
11160086,0.0,0.0
11161,0.0,0.0
11162,0.0,0.0
11163,0.0,0.0
11164,0.0,0.0
11165,0.0,0.0
11166,0.0,0.0
11167,0.0,0.0
11168,0.0,0.0
11169,0.0,0.0
1117,0.0,0.0
11170,0.0,0.0
11171,0.0,0.0
11172,0.0,0.0
11173,0.0,0.0
11174,0.0,0.0
11175,0.0,0.0
11176,0.0,0.0
11177,0.0,0.0
11178,0.0,0.0
11179,0.0,0.0
1118,0.0,0.0
1118 EMNIYET VALF YILDIZ,0.0,0.0
11180,0.0,0.0
11180047,0.0,0.0
11180152,0.0,0.0
11180154,0.0,0.0
11180155,0.0,0.0
11180156,0.0,0.0
11180157,0.0,0.0
11180159,0.0,0.0
11180160,0.0,0.0
11180161,0.0,0.0
11180163,0.0,0.0
11180164,0.0,0.0
11180166,0.0,0.0
11180171,0.0,0.0
11180172,0.0,0.0
11180173,0.0,0.0
11180181,0.0,0.0
11180206,14.94,14.94
11180208,16.73,16.73
11180211,14.66,14.66
11180213,0.0,0.0
11180220,13.54,13.54
11180222,15.82,15.82
11180237,15.17,15.17
11180240,14.04,14.04
11180242,14.61,14.61
11180263,12.34,12.34
11180264,16.44,16.44
11180273,19.01,19.01
11180275,12.63,12.63
11180276,14.75,14.75
11180279,14.19,14.19
11180294,17.27,17.27
11181,0.0,0.0
11182,0.0,0.0
11183,0.0,0.0
11184,0.0,0.0
11185,0.0,0.0
11186,0.0,0.0
11187,0.0,0.0
11188,0.0,0.0
11189,0.0,0.0
1119,0.0,0.0
11190,0.0,0.0
11190002,0.59,0.59
11191,0.0,0.0
11192,0.0,0.0
11193,0.0,0.0
11194,0.0,0.0
11195,0.0,0.0
11196,0.0,0.0
11197,0.0,0.0
11198,0.0,0.0
11199,0.0,0.0
112,0.0,0.0
1120,0.0,0.0
11200,0.0,0.0
11201,0.0,0.0
11202,0.0,0.0
11203,0.0,0.0
11204,0.0,0.0
11205,0.0,0.0
11206,0.0,0.0
11207,0.0,0.0
11208,0.0,0.0
11209,0.0,0.0
1121,0.0,0.0
11210,0.0,0.0
11210010,0.0,0.0
11210011,0.0,0.0
11210012,0.0,0.0
11210016,0.0,0.0
11210022,0.0,0.0
11210032,0.0,0.0
11211,0.0,0.0
11212,0.0,0.0
11213,0.0,0.0
11214,0.0,0.0
11215,0.0,0.0
11216,0.0,0.0
11217,0.0,0.0
11218,0.0,0.0
11219,0.0,0.0
1122,0.0,0.0
1122 225X19X0 9 BIÇAĞI BOSCH EF KUYRUĞU MM S TILKI,0.0,0.0
1122 25 CM DEKOR KRISTALLI RULO SÜNGER,0.0,0.0
1122 BOSCH PALET PANTER S TESTERE UCU VFR,0.0,0.0
11220,0.0,0.0
11221,0.0,0.0
11222,0.0,0.0
11223,0.0,0.0
11224,0.0,0.0
11225,0.0,0.0
11226,0.0,0.0
11227,0.0,0.0
11228,0.0,0.0
11229,0.0,0.0
1123,0.0,0.0
11230,0.0,0.0
11231,0.0,0.0
11232,0.0,0.0
11233,0.0,0.0
11234,0.0,0.0
11235,0.0,0.0
11236,0.0,0.0
11237,0.0,0.0
11238,0.0,0.0
11239,0.0,0.0
1124,0.0,0.0
11240,0.0,0.0
11240090,0.71,0.71
11240102,1.22,1.22
11240255,2.72,2.72
11240258,-0.02,-0.02
11240260,2.74,2.74
11241,0.0,0.0
11242,0.0,0.0
11243,0.0,0.0
11244,0.0,0.0
11245,0.0,0.0
11246,0.0,0.0
11247,0.0,0.0
11248,0.0,0.0
11249,0.0,0.0
1125,0.0,0.0
11250,0.0,0.0
11250034,2.58,2.58
11250068,-5.98,-5.98
11250104,6.75,6.75
11250106,5.91,5.91
11250107,7.41,7.41
11250111,5.42,5.42
11251,0.0,0.0
11252,0.0,0.0
11253,0.0,0.0
11254,0.0,0.0
11255,0.0,0.0
11256,0.0,0.0
11257,0.0,0.0
11258,0.0,0.0
11259,0.0,0.0
1126,0.0,0.0
11260,0.0,0.0
11260030,6.22,6.22
11260043,2.67,2.67
11261,0.0,0.0
11262,0.0,0.0
11263,0.0,0.0
11264,0.0,0.0
11265,0.0,0.0
11266,0.0,0.0
11267,0.0,0.0
11268,0.0,0.0
11269,0.0,0.0
1127,0.0,0.0
11270,0.0,0.0
11270014,3.2,3.2
11270020,-0.18,-0.18
11270021,0.8,0.8
11270039,1.84,1.84
11270072,1.74,1.74
11271,0.0,0.0
11272,0.0,0.0
11273,0.0,0.0
11274,0.0,0.0
11275,0.0,0.0
11276,0.0,0.0
11277,0.0,0.0
11278,0.0,0.0
11279,0.0,0.0
1128,0.0,0.0
11280,0.0,0.0
11280009,0.75,0.75
11280015,0.65,0.65
11280095,0.62,0.62
11280103,-5.24,-5.24
11280116,1.47,1.47
11280190,1.75,1.75
11280199,2.75,2.75
11280200,2.33,2.33
11280214,1.23,1.23
11280239,2.99,2.99
11280269,1.7,1.7
11280283,7.09,7.09
11280293,4.42,4.42
11280295,1.47,1.47
11280302,3.61,3.61
11281,0.0,0.0
11282,0.0,0.0
11283,0.0,0.0
11284,0.0,0.0
11285,0.0,0.0
11286,0.0,0.0
11287,0.0,0.0
11288,0.0,0.0
11289,0.0,0.0
1129,0.0,0.0
11290,0.0,0.0
11290103,0.0,0.0
11290125,6.61,6.61
11290175,0.0,0.0
11290192,5.37,5.37
11290204,1.54,1.54
11290211,1.58,1.58
11290214,25.4,25.4
11290223,-1.05,-1.05
11290224,1.64,1.64
11290226,1.02,1.02
11290244,0.0,0.0
11290260,0.0,0.0
11290283,0.0,0.0
11290284,0.0,0.0
11290285,0.0,0.0
11290290,0.0,0.0
11290292,0.0,0.0
11290397,4.13,4.13
11290399,6.17,6.17
11290401,5.99,5.99
11290404,5.9,5.9
11290407,7.57,7.57
11290408,5.99,5.99
11290409,6.09,6.09
11290414,5.97,5.97
11290415,6.83,6.83
11290416,6.51,6.51
11290421,6.41,6.41
11290422,6.08,6.08
11290426,5.42,5.42
11290428,4.66,4.66
11290431,6.13,6.13
11290432,5.97,5.97
11290433,5.97,5.97
11290436,6.51,6.51
11290587,5.01,5.01
11290661,11.33,11.33
11290694,5.86,5.86
11290696,6.17,6.17
11290697,6.83,6.83
11290698,14.58,14.58
11290699,14.02,14.02
11290700,14.02,14.02
11290701,14.27,14.27
11290702,5.96,5.96
11290703,6.32,6.32
11290705,6.61,6.61
11290707,6.83,6.83
11290708,5.72,5.72
11290709,6.42,6.42
11290710,6.42,6.42
11290711,6.42,6.42
11290745,0.0,0.0
11290770,-12.19,-12.19
11290783,0.59,0.59
11290793,1.47,1.47
11291,0.0,0.0
11292,0.0,0.0
11293,0.0,0.0
11294,0.0,0.0
11295,0.0,0.0
11296,0.0,0.0
11297,0.0,0.0
11298,0.0,0.0
11299,0.0,0.0
113,0.0,0.0
1130,0.0,0.0
11300,0.0,0.0
11300003,0.0,0.0
11300006,0.0,0.0
11300007,7.18,7.18
11300008,0.0,0.0
11300009,0.0,0.0
11300010,1.97,1.97
11300011,1.97,1.97
11300012,1.64,1.64
11300034,0.0,0.0
11300037,5.47,5.47
11300038,5.08,5.08
11300039,0.0,0.0
11300040,1.85,1.85
11300041,1.85,1.85
11300044,1.56,1.56
11300047,0.0,0.0
11300051,1.64,1.64
11300054,0.84,0.84
11300055,3.08,3.08
11300056,3.08,3.08
11300057,0.0,0.0
11300059,2.62,2.62
11300061,1.85,1.85
11300062,0.84,0.84
11300063,1.77,1.77
11300064,1.77,1.77
11300065,2.83,2.83
11301,0.0,0.0
11302,0.0,0.0
11303,0.0,0.0
11304,0.0,0.0
11305,0.0,0.0
11306,0.0,0.0
11307,0.0,0.0
11308,0.0,0.0
11309,0.0,0.0
1131,0.0,0.0
11310,0.0,0.0
11311,0.0,0.0
11312,0.0,0.0
11313,0.0,0.0
11314,0.0,0.0
11315,0.0,0.0
11316,0.0,0.0
11317,0.0,0.0
11318,0.0,0.0
11319,0.0,0.0
1132,0.0,0.0
11320,0.0,0.0
11321,0.0,0.0
11321286,0.0,0.0
11321287,0.0,0.0
11321288,0.0,0.0
11322,0.0,0.0
11323,0.0,0.0
11324,0.0,0.0
11325,0.0,0.0
11326,0.0,0.0
11327,0.0,0.0
11328,0.0,0.0
11329,0.0,0.0
1133,0.0,0.0
11330,0.0,0.0
11330002,15.25,15.25
11330003,9.92,9.92
11331,0.0,0.0
11332,0.0,0.0
11333,0.0,0.0
11334,0.0,0.0
11335,0.0,0.0
11336,0.0,0.0
11337,0.0,0.0
11338,0.0,0.0
11339,0.0,0.0
1134,0.0,0.0
11340,0.0,0.0
11340084,3.95,3.95
11340088,7.13,7.13
11340097,4.58,4.58
11340220,-5.75,-5.75
11340248,6.8,6.8
11340250,6.42,6.42
11340251,6.42,6.42
11340252,6.05,6.05
11340253,6.83,6.83
11340254,6.83,6.83
11340256,0.0,0.0
11340261,6.22,6.22
11340262,5.41,5.41
11340263,5.09,5.09
11340264,5.41,5.41
11340268,6.65,6.65
11340269,7.2,7.2
11340270,0.0,0.0
11340271,0.0,0.0
11340272,0.0,0.0
11340273,0.0,0.0
11340275,18.89,18.89
11340276,6.95,6.95
11340277,13.73,13.73
11340278,6.2,6.2
11340280,6.02,6.02
11340286,4.55,4.55
11340288,5.23,5.23
11340289,6.34,6.34
11340290,8.49,8.49
11340291,5.77,5.77
11340292,5.57,5.57
11340293,6.35,6.35
11340296,5.09,5.09
11340297,5.09,5.09
11340298,11.31,11.31
11340299,5.85,5.85
11340300,12.59,12.59
11340302,11.39,11.39
11340304,15.77,15.77
11340306,5.43,5.43
11340307,6.62,6.62
11340308,0.0,0.0
11340311,0.0,0.0
11340312,0.0,0.0
11340316,8.64,8.64
11340317,6.35,6.35
11340318,14.92,14.92
11340319,7.01,7.01
11340321,7.01,7.01
11340322,6.62,6.62
11340328,5.85,5.85
11340331,6.61,6.61
11340332,5.09,5.09
11340337,12.45,12.45
11340338,9.59,9.59
11340339,7.85,7.85
11340340,15.78,15.78
11340343,5.23,5.23
11340344,9.23,9.23
11340345,7.43,7.43
11340352,5.23,5.23
11340353,5.23,5.23
11340354,13.57,13.57
11340355,4.66,4.66
11340356,6.22,6.22
11340359,6.65,6.65
11340362,6.78,6.78
11340363,6.13,6.13
11340364,6.05,6.05
11340365,5.74,5.74
11340366,6.18,6.18
11340367,5.23,5.23
11340368,5.68,5.68
11340396,2.52,2.52
11340398,2.52,2.52
11340399,1.96,1.96
11340400,1.96,1.96
11340409,1.22,1.22
11340413,1.96,1.96
11340414,1.96,1.96
11340415,1.96,1.96
11340416,0.0,0.0
11340417,0.0,0.0
11340418,0.0,0.0
11340575,14.17,14.17
11340576,18.06,18.06
