kategori,title,price,cart_discount_text,image_urls,product_url,product_id
erkek,Madrıd Erkek Basic Gömlek Comfort Fit Koyu Mavi,"999,99","Sepette %20 İndirim 799,99 TL",https://witcdn.lufian.com/madrid-erkek-basic-gomlek-comfort-fit-koyu-mavi-erkek-spor-gomlek-lufian-448770-77-B.jpg | https://witcdn.lufian.com/madrid-erkek-basic-gomlek-comfort-fit-koyu-mavi-erkek-spor-gomlek-lufian-448771-77-B.jpg,https://www.lufian.com/madrid-erkek-basic-gomlek-comfort-fit-koyu-mavi,7765
erkek,Menar Erkek Basic Gömlek Comfort Fit Mavi,"989,99","Sepette %20 İndirim 791,99 TL",https://witcdn.lufian.com/menar-erkek-basic-gomlek-comfort-fit-mavi-erkek-desenli-gomlek-lufian-448740-77-B.jpg | https://witcdn.lufian.com/menar-erkek-basic-gomlek-comfort-fit-mavi-erkek-desenli-gomlek-lufian-448741-77-B.jpg,https://www.lufian.com/menar-erkek-basic-gomlek-comfort-fit-mavi,7764
erkek,Mark Erkek Mont Haki,"2.999,99","Sepette %20 İndirim 2.399,99 TL",https://witcdn.lufian.com/mark-erkek-mont-haki-erkek-mevsimlik-ruzgarlik-mont-lufian-453779-77-B.jpg | https://witcdn.lufian.com/mark-erkek-mont-haki-erkek-mevsimlik-ruzgarlik-mont-lufian-453780-77-B.jpg,https://www.lufian.com/mark-erkek-mont-haki,7763
erkek,Stephan Erkek Mont Gri,"3.449,99","Sepette %20 İndirim 2.759,99 TL",https://witcdn.lufian.com/stephan-erkek-mont-gri-erkek-mevsimlik-ruzgarlik-mont-lufian-453632-77-B.jpg | https://witcdn.lufian.com/stephan-erkek-mont-gri-erkek-mevsimlik-ruzgarlik-mont-lufian-453633-77-B.jpg,https://www.lufian.com/stephan-erkek-mont-gri,7762
erkek,Terry Erkek Mont Yeşil,"2.969,99","Sepette %20 İndirim 2.375,99 TL",https://witcdn.lufian.com/terry-erkek-mont-yesil-erkek-mevsimlik-ruzgarlik-mont-lufian-453602-77-B.jpg | https://witcdn.lufian.com/terry-erkek-mont-yesil-erkek-mevsimlik-ruzgarlik-mont-lufian-453603-77-B.jpg,https://www.lufian.com/terry-erkek-mont-yesil,7760
erkek,Match Smart Erkek Polo Tişört Beyaz,"799,99","Sepette %20 İndirim 639,99 TL",https://witcdn.lufian.com/match-smart-erkek-polo-tisort-beyaz-erkek-polo-yaka-tisort-lufian-451875-77-B.jpg | https://witcdn.lufian.com/match-smart-erkek-polo-tisort-beyaz-erkek-polo-yaka-tisort-lufian-451876-77-B.jpg,https://www.lufian.com/match-smart-erkek-polo-tisort-beyaz,7758
erkek,Warm Smart Erkek Polo Tişört Siyah,"899,99","Sepette %20 İndirim 719,99 TL",https://witcdn.lufian.com/warm-smart-erkek-polo-tisort-siyah-erkek-polo-yaka-tisort-lufian-451833-77-B.jpg | https://witcdn.lufian.com/warm-smart-erkek-polo-tisort-siyah-erkek-polo-yaka-tisort-lufian-451834-77-B.jpg,https://www.lufian.com/warm-smart-erkek-polo-tisort-siyah,7757
erkek,Crystal Smart Erkek Polo Tişört Beyaz,"764,99","Sepette %20 İndirim 611,99 TL",https://witcdn.lufian.com/crystal-smart-erkek-polo-tisort-beyaz-erkek-polo-yaka-tisort-lufian-451749-77-B.jpg | https://witcdn.lufian.com/crystal-smart-erkek-polo-tisort-beyaz-erkek-polo-yaka-tisort-lufian-451750-77-B.jpg,https://www.lufian.com/crystal-smart-erkek-polo-tisort-beyaz,7756
erkek,Pascal Smart Erkek Polo Tişört Beyaz,"899,99","Sepette %20 İndirim 719,99 TL",https://witcdn.lufian.com/pascal-smart-erkek-polo-tisort-beyaz-erkek-polo-yaka-tisort-lufian-451701-77-B.jpg | https://witcdn.lufian.com/pascal-smart-erkek-polo-tisort-beyaz-erkek-polo-yaka-tisort-lufian-451702-77-B.jpg,https://www.lufian.com/pascal-smart-erkek-polo-tisort-beyaz,7755
erkek,Pascal Smart Erkek Polo Tişört Lacivert,"899,99","Sepette %20 İndirim 719,99 TL",https://witcdn.lufian.com/pascal-smart-erkek-polo-tisort-lacivert-erkek-polo-yaka-tisort-lufian-451695-77-B.jpg | https://witcdn.lufian.com/pascal-smart-erkek-polo-tisort-lacivert-erkek-polo-yaka-tisort-lufian-451696-77-B.jpg,https://www.lufian.com/pascal-smart-erkek-polo-tisort-lacivert,7754
erkek,Bıanca Modern Grafik T- Shirt Nane Yeşili,"799,99","Sepette %20 İndirim 639,99 TL",https://witcdn.lufian.com/bianca-modern-grafik-t-shirt-nane-yesili-erkek-baskili-tisort-lufian-449698-77-B.jpg | https://witcdn.lufian.com/bianca-modern-grafik-t-shirt-nane-yesili-erkek-baskili-tisort-lufian-449699-77-B.jpg,https://www.lufian.com/bianca-modern-grafik-t-shirt-nane-yesili,7753
erkek,Bıanca Modern Grafik T- Shirt Kırık Beyaz,"799,99","Sepette %20 İndirim 639,99 TL",https://witcdn.lufian.com/bianca-modern-grafik-t-shirt-kirik-beyaz-erkek-baskili-tisort-lufian-449686-77-B.jpg | https://witcdn.lufian.com/bianca-modern-grafik-t-shirt-kirik-beyaz-erkek-baskili-tisort-lufian-449687-77-B.jpg,https://www.lufian.com/bianca-modern-grafik-t-shirt-kirik-beyaz,7752
erkek,Flow Erkek Basic Gömlek Regular Fit Lacivert,"999,99","Sepette %20 İndirim 799,99 TL",https://witcdn.lufian.com/flow-erkek-basic-gomlek-regular-fit-lacivert-erkek-desenli-gomlek-lufian-448722-77-B.jpg | https://witcdn.lufian.com/flow-erkek-basic-gomlek-regular-fit-lacivert-erkek-desenli-gomlek-lufian-448723-77-B.jpg,https://www.lufian.com/flow-erkek-basic-gomlek-regular-fit-lacivert,7749
erkek,Warm Erkek Basic Gömlek Regular Fit Yeşil,"999,99","Sepette %20 İndirim 799,99 TL",https://witcdn.lufian.com/warm-erkek-basic-gomlek-regular-fit-yesil-erkek-desenli-gomlek-lufian-448758-77-B.jpg | https://witcdn.lufian.com/warm-erkek-basic-gomlek-regular-fit-yesil-erkek-desenli-gomlek-lufian-448759-77-B.jpg,https://www.lufian.com/warm-erkek-basic-gomlek-regular-fit-yesil,7748
erkek,Warm Erkek Basic Gömlek Regular Fit Kahverengi,"999,99","Sepette %20 İndirim 799,99 TL",https://witcdn.lufian.com/warm-erkek-basic-gomlek-regular-fit-kahverengi-erkek-desenli-gomlek-lufian-448752-77-B.jpg | https://witcdn.lufian.com/warm-erkek-basic-gomlek-regular-fit-kahverengi-erkek-desenli-gomlek-lufian-448753-77-B.jpg,https://www.lufian.com/warm-erkek-basic-gomlek-regular-fit-kahverengi,7747
erkek,Warm Erkek Basic Gömlek Regular Fit Mavi,"999,99","Sepette %20 İndirim 799,99 TL",https://witcdn.lufian.com/warm-erkek-basic-gomlek-regular-fit-mavi-erkek-desenli-gomlek-lufian-448746-77-B.jpg | https://witcdn.lufian.com/warm-erkek-basic-gomlek-regular-fit-mavi-erkek-desenli-gomlek-lufian-448747-77-B.jpg,https://www.lufian.com/warm-erkek-basic-gomlek-regular-fit-mavi,7746
erkek,Lıne Erkek Basic Gömlek Comfort Fit Beyaz,"999,99","Sepette %20 İndirim 799,99 TL",https://witcdn.lufian.com/line-erkek-basic-gomlek-comfort-fit-beyaz-erkek-klasik-gomlek-lufian-448734-77-B.jpg | https://witcdn.lufian.com/line-erkek-basic-gomlek-comfort-fit-beyaz-erkek-klasik-gomlek-lufian-448735-77-B.jpg,https://www.lufian.com/line-erkek-basic-gomlek-comfort-fit-beyaz,7745
erkek,Lıne Erkek Basic Gömlek Comfort Fit Lacivert,"999,99","Sepette %20 İndirim 799,99 TL",https://witcdn.lufian.com/line-erkek-basic-gomlek-comfort-fit-lacivert-erkek-klasik-gomlek-lufian-448728-77-B.jpg | https://witcdn.lufian.com/line-erkek-basic-gomlek-comfort-fit-lacivert-erkek-klasik-gomlek-lufian-448729-77-B.jpg,https://www.lufian.com/line-erkek-basic-gomlek-comfort-fit-lacivert,7744
erkek,Pitaya Erkek Keten Gömlek Comfort Fit Oranj,"2.499,99",,https://witcdn.lufian.com/pitaya-erkek-basic-gomlek-comfort-fit-oranj-erkek-keten-gomlek-lufian-448710-77-B.jpg | https://witcdn.lufian.com/pitaya-erkek-basic-gomlek-comfort-fit-oranj-erkek-keten-gomlek-lufian-448711-77-B.jpg,https://www.lufian.com/pitaya-erkek-basic-gomlek-comfort-fit-oranj,7743
erkek,Pitaya Erkek Keten Gömlek Comfort Fit Haki,"2.499,99",,https://witcdn.lufian.com/pitaya-erkek-basic-gomlek-comfort-fit-haki-erkek-keten-gomlek-lufian-448704-77-B.jpg | https://witcdn.lufian.com/pitaya-erkek-basic-gomlek-comfort-fit-haki-erkek-keten-gomlek-lufian-448705-77-B.jpg,https://www.lufian.com/pitaya-erkek-basic-gomlek-comfort-fit-haki,7742
erkek,Crystal Smart Erkek Polo Tişört Lacivert,"764,99","Sepette %20 İndirim 611,99 TL",https://witcdn.lufian.com/crystal-smart-erkek-polo-tisort-lacivert-erkek-polo-yaka-tisort-lufian-451743-77-B.jpg | https://witcdn.lufian.com/crystal-smart-erkek-polo-tisort-lacivert-erkek-polo-yaka-tisort-lufian-451744-77-B.jpg,https://www.lufian.com/crystal-smart-erkek-polo-tisort-lacivert,7739
erkek,Pascal Smart Erkek Polo Tişört Siyah,"899,99","Sepette %20 İndirim 719,99 TL",https://witcdn.lufian.com/pascal-smart-erkek-polo-tisort-siyah-erkek-polo-yaka-tisort-lufian-451689-77-B.jpg | https://witcdn.lufian.com/pascal-smart-erkek-polo-tisort-siyah-erkek-polo-yaka-tisort-lufian-451690-77-B.jpg,https://www.lufian.com/pascal-smart-erkek-polo-tisort-siyah,7738
erkek,Luta Spor Erkek Blazer Ceket Slim Fit Kahverengi,"3.999,99","Sepette %20 İndirim 3.199,99 TL",https://witcdn.lufian.com/luta-spor-erkek-blazer-ceket-slim-fit-kahverengi-erkek-blazer-ceket-lufian-454025-77-B.jpg | https://witcdn.lufian.com/luta-spor-erkek-blazer-ceket-slim-fit-kahverengi-erkek-blazer-ceket-lufian-454026-77-B.jpg,https://www.lufian.com/luta-spor-erkek-blazer-ceket-slim-fit-kahverengi,7737
erkek,Alen Erkek Kazak Yeşil,"1.299,99","Sepette %20 İndirim 1.039,99 TL",https://witcdn.lufian.com/alen-erkek-kazak-yesil-erkek-kisa-kol-kazak-lufian-453105-77-B.jpg | https://witcdn.lufian.com/alen-erkek-kazak-yesil-erkek-kisa-kol-kazak-lufian-453106-77-B.jpg,https://www.lufian.com/alen-erkek-kazak-yesil,7736
erkek,Pitaya Erkek Keten Gömlek Comfort Fit Antrasit,"2.499,99",,https://witcdn.lufian.com/pitaya-erkek-basic-gomlek-comfort-fit-antrasit-erkek-keten-gomlek-lufian-448656-77-B.jpg | https://witcdn.lufian.com/pitaya-erkek-basic-gomlek-comfort-fit-antrasit-erkek-keten-gomlek-lufian-448657-77-B.jpg,https://www.lufian.com/pitaya-erkek-basic-gomlek-comfort-fit-antrasit,7735
erkek,Match Smart Erkek Polo Tişört Zeytin Yeşili,"799,99","Sepette %20 İndirim 639,99 TL",https://witcdn.lufian.com/match-smart-erkek-polo-tisort-zeytin-yesili-erkek-polo-yaka-tisort-lufian-451881-77-B.jpg | https://witcdn.lufian.com/match-smart-erkek-polo-tisort-zeytin-yesili-erkek-polo-yaka-tisort-lufian-451882-77-B.jpg,https://www.lufian.com/match-smart-erkek-polo-tisort-zeytin-yesili,7734
erkek,Taner Erkek Basic Gömlek Regular Fit Ekru,"999,99","Sepette %20 İndirim 799,99 TL",https://witcdn.lufian.com/taner-erkek-basic-gomlek-regular-fit-ekru-erkek-desenli-gomlek-lufian-448620-77-B.jpg | https://witcdn.lufian.com/taner-erkek-basic-gomlek-regular-fit-ekru-erkek-desenli-gomlek-lufian-448621-77-B.jpg,https://www.lufian.com/taner-erkek-basic-gomlek-regular-fit-ekru,7733
erkek,Amar Erkek Çorap Turuncu,"59,99","Sepette %20 İndirim 47,99 TL",https://witcdn.lufian.com/amar-erkek-corap-turuncu-7730-erkek-corap-lufian-456662-77-B.jpg | https://witcdn.lufian.com/amar-erkek-corap-turuncu-7730-erkek-corap-lufian-456663-77-B.jpg,https://www.lufian.com/amar-erkek-corap-turuncu-7730,7730
erkek,Amar Erkek Çorap Haki,"59,99","Sepette %20 İndirim 47,99 TL",https://witcdn.lufian.com/amar-erkek-corap-haki-7729-erkek-corap-lufian-456660-77-B.jpg | https://witcdn.lufian.com/amar-erkek-corap-haki-7729-erkek-corap-lufian-456661-77-B.jpg,https://www.lufian.com/amar-erkek-corap-haki-7729,7729
erkek,Todel Erkek Çorap Turuncu,"69,99","Sepette %20 İndirim 55,99 TL",https://witcdn.lufian.com/todel-erkek-corap-turuncu-7728-erkek-corap-lufian-456646-77-B.jpg | https://witcdn.lufian.com/todel-erkek-corap-turuncu-7728-erkek-corap-lufian-456647-77-B.jpg,https://www.lufian.com/todel-erkek-corap-turuncu-7728,7728
erkek,Todel Erkek Çorap Mavi,"69,99","Sepette %20 İndirim 55,99 TL",https://witcdn.lufian.com/todel-erkek-corap-mavi-7725-erkek-corap-lufian-456644-77-B.jpg | https://witcdn.lufian.com/todel-erkek-corap-mavi-7725-erkek-corap-lufian-456645-77-B.jpg,https://www.lufian.com/todel-erkek-corap-mavi-7725,7725
erkek,Todel Erkek Çorap Saks,"69,99","Sepette %20 İndirim 55,99 TL",https://witcdn.lufian.com/todel-erkek-corap-saks-7724-erkek-corap-lufian-456642-77-B.jpg | https://witcdn.lufian.com/todel-erkek-corap-saks-7724-erkek-corap-lufian-456643-77-B.jpg,https://www.lufian.com/todel-erkek-corap-saks-7724,7724
erkek,Todel Erkek Çorap Gri,"69,99","Sepette %20 İndirim 55,99 TL",https://witcdn.lufian.com/todel-erkek-corap-gri-7723-erkek-corap-lufian-456640-77-B.jpg | https://witcdn.lufian.com/todel-erkek-corap-gri-7723-erkek-corap-lufian-456641-77-B.jpg,https://www.lufian.com/todel-erkek-corap-gri-7723,7723
erkek,Todel Erkek Çorap Siyah,"69,99","Sepette %20 İndirim 55,99 TL",https://witcdn.lufian.com/todel-erkek-corap-siyah-7722-erkek-corap-lufian-456638-77-B.jpg | https://witcdn.lufian.com/todel-erkek-corap-siyah-7722-erkek-corap-lufian-456639-77-B.jpg,https://www.lufian.com/todel-erkek-corap-siyah-7722,7722
erkek,Bıanca Modern Grafik T- Shirt Nefti Yeşil,"799,99","Sepette %20 İndirim 639,99 TL",https://witcdn.lufian.com/bianca-modern-grafik-t-shirt-nefti-yesil-erkek-baskili-tisort-lufian-449692-77-B.jpg | https://witcdn.lufian.com/bianca-modern-grafik-t-shirt-nefti-yesil-erkek-baskili-tisort-lufian-449693-77-B.jpg,https://www.lufian.com/bianca-modern-grafik-t-shirt-nefti-yesil,7721
erkek,Match Smart Erkek Polo Tişört Siyah,"799,99","Sepette %20 İndirim 639,99 TL",https://witcdn.lufian.com/match-smart-erkek-polo-tisort-siyah-erkek-polo-yaka-tisort-lufian-451863-77-B.jpg | https://witcdn.lufian.com/match-smart-erkek-polo-tisort-siyah-erkek-polo-yaka-tisort-lufian-451864-77-B.jpg,https://www.lufian.com/match-smart-erkek-polo-tisort-siyah,7716
erkek,Crystal Smart Erkek Polo Tişört Gri,"764,99","Sepette %20 İndirim 611,99 TL",https://witcdn.lufian.com/crystal-smart-erkek-polo-tisort-gri-erkek-polo-yaka-tisort-lufian-451731-77-B.jpg | https://witcdn.lufian.com/crystal-smart-erkek-polo-tisort-gri-erkek-polo-yaka-tisort-lufian-451732-77-B.jpg,https://www.lufian.com/crystal-smart-erkek-polo-tisort-gri,7715
erkek,Bıanca Modern Grafik T- Shirt Lacivert,"799,99","Sepette %20 İndirim 639,99 TL",https://witcdn.lufian.com/bianca-modern-grafik-t-shirt-lacivert-erkek-baskili-tisort-lufian-449680-77-B.jpg | https://witcdn.lufian.com/bianca-modern-grafik-t-shirt-lacivert-erkek-baskili-tisort-lufian-449681-77-B.jpg,https://www.lufian.com/bianca-modern-grafik-t-shirt-lacivert,7714
erkek,Bıanca Modern Grafik T- Shirt Siyah,"799,99","Sepette %20 İndirim 639,99 TL",https://witcdn.lufian.com/bianca-modern-grafik-t-shirt-siyah-erkek-baskili-tisort-lufian-449674-77-B.jpg | https://witcdn.lufian.com/bianca-modern-grafik-t-shirt-siyah-erkek-baskili-tisort-lufian-449675-77-B.jpg,https://www.lufian.com/bianca-modern-grafik-t-shirt-siyah,7713
erkek,Pascal Smart Erkek Polo Tişört Mürdüm,"899,99","Sepette %20 İndirim 719,99 TL",https://witcdn.lufian.com/pascal-smart-erkek-polo-tisort-murdum-erkek-polo-yaka-tisort-lufian-451707-77-B.jpg | https://witcdn.lufian.com/pascal-smart-erkek-polo-tisort-murdum-erkek-polo-yaka-tisort-lufian-451708-77-B.jpg,https://www.lufian.com/pascal-smart-erkek-polo-tisort-murdum,7712
erkek,Martın Erkek Kazak Bej,"1.499,99","Sepette %20 İndirim 1.199,99 TL",https://witcdn.lufian.com/martin-erkek-kazak-bej-erkek-kisa-kol-kazak-lufian-452931-77-B.jpg | https://witcdn.lufian.com/martin-erkek-kazak-bej-erkek-kisa-kol-kazak-lufian-452932-77-B.jpg,https://www.lufian.com/martin-erkek-kazak-bej,7710
erkek,Martın Erkek Kazak Lacivert,"1.499,99","Sepette %20 İndirim 1.199,99 TL",https://witcdn.lufian.com/martin-erkek-kazak-lacivert-erkek-kisa-kol-kazak-lufian-452925-77-B.jpg | https://witcdn.lufian.com/martin-erkek-kazak-lacivert-erkek-kisa-kol-kazak-lufian-452926-77-B.jpg,https://www.lufian.com/martin-erkek-kazak-lacivert,7709
erkek,Match Smart Erkek Polo Tişört Lacivert,"799,99","Sepette %20 İndirim 639,99 TL",https://witcdn.lufian.com/match-smart-erkek-polo-tisort-lacivert-erkek-polo-yaka-tisort-lufian-451869-77-B.jpg | https://witcdn.lufian.com/match-smart-erkek-polo-tisort-lacivert-erkek-polo-yaka-tisort-lufian-451870-77-B.jpg,https://www.lufian.com/match-smart-erkek-polo-tisort-lacivert,7708
erkek,Pitaya Erkek Keten Gömlek Comfort Fit Yeşil,"2.499,99",,https://witcdn.lufian.com/pitaya-erkek-basic-gomlek-comfort-fit-yesil-erkek-keten-gomlek-lufian-448698-77-B.jpg | https://witcdn.lufian.com/pitaya-erkek-basic-gomlek-comfort-fit-yesil-erkek-keten-gomlek-lufian-448699-77-B.jpg,https://www.lufian.com/pitaya-erkek-basic-gomlek-comfort-fit-yesil,7703
erkek,Pitaya Erkek Keten Gömlek Comfort Fit Bej,"2.499,99",,https://witcdn.lufian.com/pitaya-erkek-basic-gomlek-comfort-fit-bej-erkek-keten-gomlek-lufian-448692-77-B.jpg | https://witcdn.lufian.com/pitaya-erkek-basic-gomlek-comfort-fit-bej-erkek-keten-gomlek-lufian-448693-77-B.jpg,https://www.lufian.com/pitaya-erkek-basic-gomlek-comfort-fit-bej,7702
erkek,Amar Erkek Çorap Mavi,"59,99","Sepette %20 İndirim 47,99 TL",https://witcdn.lufian.com/amar-erkek-corap-mavi-7698-erkek-corap-lufian-456656-76-B.jpg | https://witcdn.lufian.com/amar-erkek-corap-mavi-7698-erkek-corap-lufian-456657-76-B.jpg,https://www.lufian.com/amar-erkek-corap-mavi-7698,7698
erkek,Amar Erkek Çorap Saks,"59,99","Sepette %20 İndirim 47,99 TL",https://witcdn.lufian.com/amar-erkek-corap-saks-7697-erkek-corap-lufian-456654-76-B.jpg | https://witcdn.lufian.com/amar-erkek-corap-saks-7697-erkek-corap-lufian-456655-76-B.jpg,https://www.lufian.com/amar-erkek-corap-saks-7697,7697
erkek,Amar Erkek Çorap Lacivert,"59,99","Sepette %20 İndirim 47,99 TL",https://witcdn.lufian.com/amar-erkek-corap-lacivert-7696-erkek-corap-lufian-456652-76-B.jpg | https://witcdn.lufian.com/amar-erkek-corap-lacivert-7696-erkek-corap-lufian-456653-76-B.jpg,https://www.lufian.com/amar-erkek-corap-lacivert-7696,7696
erkek,Amar Erkek Çorap Gri,"59,99","Sepette %20 İndirim 47,99 TL",https://witcdn.lufian.com/amar-erkek-corap-gri-7695-erkek-corap-lufian-456650-76-B.jpg | https://witcdn.lufian.com/amar-erkek-corap-gri-7695-erkek-corap-lufian-456651-76-B.jpg,https://www.lufian.com/amar-erkek-corap-gri-7695,7695
erkek,Potter Modern Grafik T- Shirt Beyaz,"799,99","Sepette %20 İndirim 639,99 TL",https://witcdn.lufian.com/potter-modern-grafik-t-shirt-beyaz-erkek-baskili-tisort-lufian-450075-76-B.jpg | https://witcdn.lufian.com/potter-modern-grafik-t-shirt-beyaz-erkek-baskili-tisort-lufian-450076-76-B.jpg,https://www.lufian.com/potter-modern-grafik-t-shirt-beyaz,7652
erkek,Potter Modern Grafik T- Shirt Taş,"799,99","Sepette %20 İndirim 639,99 TL",https://witcdn.lufian.com/potter-modern-grafik-t-shirt-tas-erkek-baskili-tisort-lufian-450063-76-B.jpg | https://witcdn.lufian.com/potter-modern-grafik-t-shirt-tas-erkek-baskili-tisort-lufian-450064-76-B.jpg,https://www.lufian.com/potter-modern-grafik-t-shirt-tas,7651
erkek,Class Erkek Kazak Mürdüm,"1.289,99","Sepette %20 İndirim 1.031,99 TL",https://witcdn.lufian.com/class-erkek-kazak-murdum-erkek-kisa-kol-kazak-lufian-452985-76-B.jpg | https://witcdn.lufian.com/class-erkek-kazak-murdum-erkek-kisa-kol-kazak-lufian-452986-76-B.jpg,https://www.lufian.com/class-erkek-kazak-murdum,7650
erkek,Antony Modern Grafik T- Shirt Lacivert,"799,99","Sepette %20 İndirim 639,99 TL",https://witcdn.lufian.com/antony-modern-grafik-t-shirt-lacivert-erkek-baskili-tisort-lufian-449871-76-B.jpg | https://witcdn.lufian.com/antony-modern-grafik-t-shirt-lacivert-erkek-baskili-tisort-lufian-449872-76-B.jpg,https://www.lufian.com/antony-modern-grafik-t-shirt-lacivert,7644
erkek,Mex Spor Erkek Blazer Ceket Slim Fit Yeşil,"3.499,99","Sepette %20 İndirim 2.799,99 TL",https://witcdn.lufian.com/mex-spor-erkek-blazer-ceket-slim-fit-yesil-erkek-blazer-ceket-lufian-454055-76-B.jpg | https://witcdn.lufian.com/mex-spor-erkek-blazer-ceket-slim-fit-yesil-erkek-blazer-ceket-lufian-454056-76-B.jpg,https://www.lufian.com/mex-spor-erkek-blazer-ceket-slim-fit-yesil,7643
erkek,Mex Spor Erkek Blazer Ceket Slim Fit Açık Gri,"3.499,99","Sepette %20 İndirim 2.799,99 TL",https://witcdn.lufian.com/mex-spor-erkek-blazer-ceket-slim-fit-acik-gri-erkek-blazer-ceket-lufian-454049-76-B.jpg | https://witcdn.lufian.com/mex-spor-erkek-blazer-ceket-slim-fit-acik-gri-erkek-blazer-ceket-lufian-454050-76-B.jpg,https://www.lufian.com/mex-spor-erkek-blazer-ceket-slim-fit-acik-gri,7642
erkek,Mex Spor Erkek Blazer Ceket Slim Fit Siyah,"3.499,99","Sepette %20 İndirim 2.799,99 TL",https://witcdn.lufian.com/mex-spor-erkek-blazer-ceket-slim-fit-siyah-erkek-blazer-ceket-lufian-454043-76-B.jpg | https://witcdn.lufian.com/mex-spor-erkek-blazer-ceket-slim-fit-siyah-erkek-blazer-ceket-lufian-454044-76-B.jpg,https://www.lufian.com/mex-spor-erkek-blazer-ceket-slim-fit-siyah,7641
erkek,Alen Erkek Kazak Bakır,"1.299,99","Sepette %20 İndirim 1.039,99 TL",https://witcdn.lufian.com/alen-erkek-kazak-bakir-erkek-kisa-kol-kazak-lufian-453099-76-B.jpg | https://witcdn.lufian.com/alen-erkek-kazak-bakir-erkek-kisa-kol-kazak-lufian-453100-76-B.jpg,https://www.lufian.com/alen-erkek-kazak-bakir,7640
erkek,Alen Erkek Kazak Lacivert,"1.299,99","Sepette %20 İndirim 1.039,99 TL",https://witcdn.lufian.com/alen-erkek-kazak-lacivert-erkek-kisa-kol-kazak-lufian-453093-76-B.jpg | https://witcdn.lufian.com/alen-erkek-kazak-lacivert-erkek-kisa-kol-kazak-lufian-453094-76-B.jpg,https://www.lufian.com/alen-erkek-kazak-lacivert,7639
erkek,Terra Erkek Kazak Gri,"1.299,99","Sepette %20 İndirim 1.039,99 TL",https://witcdn.lufian.com/terra-erkek-kazak-gri-erkek-kisa-kol-kazak-lufian-452991-76-B.jpg | https://witcdn.lufian.com/terra-erkek-kazak-gri-erkek-kisa-kol-kazak-lufian-452992-76-B.jpg,https://www.lufian.com/terra-erkek-kazak-gri,7638
erkek,Eze Erkek Kazak Mürdüm,"1.399,99","Sepette %20 İndirim 1.119,99 TL",https://witcdn.lufian.com/eze-erkek-kazak-murdum-7637-erkek-kisa-kol-kazak-lufian-452919-76-B.jpg | https://witcdn.lufian.com/eze-erkek-kazak-murdum-7637-erkek-kisa-kol-kazak-lufian-452920-76-B.jpg,https://www.lufian.com/eze-erkek-kazak-murdum-7637,7637
erkek,Potter Modern Grafik T- Shirt Tarçın,"799,99","Sepette %20 İndirim 639,99 TL",https://witcdn.lufian.com/potter-modern-grafik-t-shirt-tarcin-erkek-baskili-tisort-lufian-450069-76-B.jpg | https://witcdn.lufian.com/potter-modern-grafik-t-shirt-tarcin-erkek-baskili-tisort-lufian-450070-76-B.jpg,https://www.lufian.com/potter-modern-grafik-t-shirt-tarcin,7636
erkek,Sarder Erkek Basic Tişört Lila,"799,99","Sepette %20 İndirim 639,99 TL",https://witcdn.lufian.com/sarder-erkek-basic-tisort-lila-7635-erkek-basic-tisort-lufian-450015-76-B.jpg | https://witcdn.lufian.com/sarder-erkek-basic-tisort-lila-7635-erkek-basic-tisort-lufian-450016-76-B.jpg,https://www.lufian.com/sarder-erkek-basic-tisort-lila-7635,7635
erkek,Peler Spor Erkek Blazer Ceket Slim Fit Lacivert,"3.499,99","Sepette %20 İndirim 2.799,99 TL",https://witcdn.lufian.com/peler-spor-erkek-blazer-ceket-slim-fit-lacivert-erkek-blazer-ceket-lufian-453965-76-B.jpg | https://witcdn.lufian.com/peler-spor-erkek-blazer-ceket-slim-fit-lacivert-erkek-blazer-ceket-lufian-453966-76-B.jpg,https://www.lufian.com/peler-spor-erkek-blazer-ceket-slim-fit-lacivert,7634
erkek,New Erkek Basic Gömlek Regular Fit Mavi,"1.299,99","Sepette %20 İndirim 1.039,99 TL",https://witcdn.lufian.com/new-erkek-basic-gomlek-regular-fit-mavi-erkek-desenli-gomlek-lufian-448638-76-B.jpg | https://witcdn.lufian.com/new-erkek-basic-gomlek-regular-fit-mavi-erkek-desenli-gomlek-lufian-448639-76-B.jpg,https://www.lufian.com/new-erkek-basic-gomlek-regular-fit-mavi,7633
erkek,Class Spor Erkek Blazer Ceket Slim Fit Yeşil,"4.499,99","Sepette %20 İndirim 3.599,99 TL",https://witcdn.lufian.com/class-spor-erkek-blazer-ceket-slim-fit-yesil-erkek-blazer-ceket-lufian-454019-76-B.jpg | https://witcdn.lufian.com/class-spor-erkek-blazer-ceket-slim-fit-yesil-erkek-blazer-ceket-lufian-454020-76-B.jpg,https://www.lufian.com/class-spor-erkek-blazer-ceket-slim-fit-yesil,7632
erkek,Rolf Spor Erkek Blazer Ceket Slim Fit Bej,"4.999,99","Sepette %20 İndirim 3.999,99 TL",https://witcdn.lufian.com/rolf-spor-erkek-blazer-ceket-slim-fit-bej-erkek-blazer-ceket-lufian-454013-76-B.jpg | https://witcdn.lufian.com/rolf-spor-erkek-blazer-ceket-slim-fit-bej-erkek-blazer-ceket-lufian-454014-76-B.jpg,https://www.lufian.com/rolf-spor-erkek-blazer-ceket-slim-fit-bej,7631
